id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2804531317,30,1,1,2,52,ew0hpuiweoltpsg5f51r2w64t,1,8.8,68.8,2025-04-21T15:03:37.587Z,2025-04-21T15:59:11Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5670648887,212,20.0,5670648879,123,,5670648883,140,21.6,5670648885,141,90.6,5670648881,56,Back,5670648889,213,0.83,5671094591,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804531363,31,1,1,2,56,ew0hpuiweoltpsg5f51r2w64t,1,21.9,83.0,2025-04-21T15:03:41.404Z,2025-04-21T15:03:43Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5670649093,140,34.3,5670649097,212,13.9,5670649099,213,5.93,5670649091,56,Back,5670649095,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804531489,32,1,1,2,57,ew0hpuiweoltpsg5f51r2w64t,1,35.8,71.2,2025-04-21T15:03:43.260Z,2025-04-21T15:03:48Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5670649847,140,43.0,5670649843,196,,5670649845,56,Back,5670649849,141,6.1,5670649853,212,44.9,5670649857,213,4.88,5670649861,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804531583,33,1,1,3,3,ew0hpuiweoltpsg5f51r2w64t,1,68.5,21.8,2025-04-21T15:03:48.627Z,2025-04-21T15:03:52Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5670650353,213,0.17,5670650349,141,24.4,5670650345,56,Center,5670650351,212,10.2,5670650347,140,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804531691,34,1,1,3,6,ew0hpuiweoltpsg5f51r2w64t,1,84.2,14.6,2025-04-21T15:03:52.187Z,2025-04-21T15:03:57Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5670650953,56,Left,5670650961,213,1.41,5670650957,141,95.7,5670650949,2,,5670650955,140,92.8,5670650963,1,,5670650951,155,,5670650959,212,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804531771,35,1,1,3,11,ew0hpuiweoltpsg5f51r2w64t,1,92.9,96.0,2025-04-21T15:03:57.195Z,2025-04-21T15:04:01Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5670651353,56,Left,5670651357,141,89.1,5670651361,213,3.32,5670651355,140,68.7,5670651359,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804531825,36,1,1,3,15,ew0hpuiweoltpsg5f51r2w64t,1,67.0,86.6,2025-04-21T15:04:01.123Z,2025-04-21T15:04:04Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5670651653,213,3.42,5670651649,141,80.6,5670651645,56,Left,5670651651,212,14.9,5670651647,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532047,37,1,1,3,18,ew0hpuiweoltpsg5f51r2w64t,1,56.5,67.6,2025-04-21T15:04:04.051Z,2025-04-21T15:04:12Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5670652821,140,79.8,5670652829,1,,5670652819,56,Right,5670652817,196,,5670652827,213,5.25,5670652823,141,7.4,5670652815,155,,5670652825,212,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532067,38,1,1,3,26,ew0hpuiweoltpsg5f51r2w64t,1,79.8,7.4,2025-04-21T15:04:11.939Z,2025-04-21T15:04:12Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5670652909,212,10.0,5670652911,213,2.60,5670652905,140,71.7,5670652907,141,15.0,5670652903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532089,39,1,1,3,27,ew0hpuiweoltpsg5f51r2w64t,1,71.7,15.0,2025-04-21T15:04:12.563Z,2025-04-21T15:04:13Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5670653009,140,79.1,5670653015,212,9.6,5670653017,213,5.65,5670653013,141,6.7,5670653005,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532143,40,1,1,3,28,ew0hpuiweoltpsg5f51r2w64t,1,83.7,5.6,2025-04-21T15:04:13.483Z,2025-04-21T15:04:15Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5670653301,56,Right,5670653305,141,16.8,5670653311,213,0.60,5670653303,140,94.4,5670653307,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532165,41,1,1,3,29,ew0hpuiweoltpsg5f51r2w64t,0,95.7,17.1,2025-04-21T15:04:14.963Z,2025-04-21T15:16:41Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5670653429,140,96.5,5670653431,141,44.2,5670653435,213,1.53,5670653427,56,Center,5670653423,2,,5670653433,212,18.4,5670653425,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532481,36,12,1,3,31,6oxoag5c6zbnn09wx08vz4iak,1,12.8,43.7,2025-04-21T15:04:17.265Z,2025-04-21T15:15:28Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5670654991,141,59.3,5670654987,56,Back,5670654989,140,15.0,5670654993,212,10.9,5670654995,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532263,42,15,1,3,33,ew0hpuiweoltpsg5f51r2w64t,1,91.5,33.6,2025-04-21T15:04:19.267Z,2025-04-21T18:11:23Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5670668277,72,,5670761385,230,99.7,5670668281,82,,5670654015,56,Center,5670761387,231,48.6,5670761379,100,,5670654013,63,,5670761365,78,,5670761383,147,39.7,5670762399,458,,5670761447,233,5670761375,102,48.5,5670654011,22,5670761381,146,95.0,5671501999,215,5670761377,103,19,145,,,,,,,,
2804550883,145,10,1,3,34,6oxoag5c6zbnn09wx08vz4iak,1,4.4,59.2,2025-04-21T15:04:19.367Z,2025-04-21T15:16:35Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5670759799,56,Back,5670759795,94,,5670761497,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532345,43,15,1,3,37,ew0hpuiweoltpsg5f51r2w64t,1,83.6,55.4,2025-04-21T15:04:22.619Z,2025-04-21T18:12:01Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5670763741,82,,5670764213,328,,5670766591,233,38,5670763723,20,,5670654371,56,Center,5670764207,102,53.2,5670764219,147,54.9,5670764221,230,98.5,5670764209,103,19,5670764225,231,49.1,5670764215,458,5670764217,146,87.5,5671503899,108,5670763727,17,,5670764203,76,5670654367,22,,,,,,,,,,
2804532489,37,43,1,3,37,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-21T15:04:22.719Z,2025-04-21T15:17:11Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5670655045,56,Back,5670764347,233,43,5670655043,94,0,5670766427,144,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532499,38,10,1,3,37,6oxoag5c6zbnn09wx08vz4iak,1,13.2,45.3,2025-04-21T15:04:22.719Z,2025-04-21T15:17:13Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5670655087,94,,5670655089,56,Back,5670766653,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532575,39,44,1,3,38,6oxoag5c6zbnn09wx08vz4iak,1,8.4,44.8,2025-04-21T15:04:23.426Z,2025-04-21T17:16:43Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5670655437,56,Back,5670655439,285,,5670655595,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532443,44,44,1,3,38,ew0hpuiweoltpsg5f51r2w64t,0,91.6,55.2,2025-04-21T15:04:23.427Z,2025-04-21T15:17:14Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5670654869,286,,5670654867,56,Center,5670655645,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532595,40,11,1,3,38,6oxoag5c6zbnn09wx08vz4iak,0,9.5,42.5,2025-04-21T15:04:23.601Z,2025-04-21T17:25:05Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5670655531,88,,5670655529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532535,45,61,1,3,43,ew0hpuiweoltpsg5f51r2w64t,0,93.6,58.5,2025-04-21T15:04:28.932Z,2025-04-21T20:11:07Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5670655229,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533223,44,1,1,4,12,6oxoag5c6zbnn09wx08vz4iak,0,13.5,49.9,2025-04-21T15:04:57.730Z,2025-04-21T15:05:00Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5670658805,141,60.6,5670658803,140,34.7,5670658813,213,0.32,5670659161,189,,5670658799,199,,5670658801,56,Back,5670658809,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533275,47,1,1,4,12,ew0hpuiweoltpsg5f51r2w64t,1,66.1,10.9,2025-04-21T15:04:58.309Z,2025-04-21T15:05:00Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5670659095,141,26.8,5670659093,140,67.9,5670659091,56,Center,5670659099,213,1.40,5670659097,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533319,48,1,1,4,14,ew0hpuiweoltpsg5f51r2w64t,1,67.1,26.5,2025-04-21T15:05:00.067Z,2025-04-21T15:05:02Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5670659309,212,7.3,5670659305,140,74.1,5670659311,213,0.00,5670659303,56,Center,5670659307,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533335,49,50,1,4,16,ew0hpuiweoltpsg5f51r2w64t,1,69.2,30.6,2025-04-21T15:05:01.779Z,2025-04-21T15:05:10Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5670660019,233,45,5670659377,56,Center,5670659379,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533413,45,7,1,4,16,6oxoag5c6zbnn09wx08vz4iak,0,30.8,69.4,2025-04-21T15:05:01.780Z,2025-04-21T18:00:26Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5670778099,14,,5670659847,285,,5670659923,233,49,5670659837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554889,165,1,1,4,16,6oxoag5c6zbnn09wx08vz4iak,1,30.9,67.9,2025-04-21T15:05:02.029Z,2025-04-21T15:19:48Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5670787935,56,Back,5670787943,213,1.62,5670787939,141,89.3,5670787941,212,14.6,5670787937,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804554895,166,1,1,4,17,6oxoag5c6zbnn09wx08vz4iak,1,23.9,87.1,2025-04-21T15:05:03.196Z,2025-04-21T15:19:55Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5670788787,141,94.8,5670788783,56,Back,5670788785,140,43.0,5670788789,212,20.7,5670788791,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533437,50,43,1,4,20,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-04-21T15:05:05.668Z,2025-04-21T15:05:13Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5670661043,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804612141,411,83,1,4,23,ew0hpuiweoltpsg5f51r2w64t,0,63.2,10.4,2025-04-21T15:05:08.324Z,2025-04-21T16:00:35Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5671098915,399,878hgn9q68ca8y0wmdih92h9l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533593,46,4,1,4,23,6oxoag5c6zbnn09wx08vz4iak,1,39.2,91.3,2025-04-21T15:05:09.002Z,2025-04-21T17:15:47Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5671102111,233,51,5671102081,152,,5670660767,286,,5671102083,265,,5671102079,13,,5670660761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533541,51,4,1,4,23,ew0hpuiweoltpsg5f51r2w64t,0,60.8,8.7,2025-04-21T15:05:09.003Z,2025-04-21T17:18:28Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5671101789,152,,5671102219,233,46,5671101791,265,,5670660517,56,Right,5671101787,13,,5670660519,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533555,52,43,1,4,24,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-04-21T15:05:09.739Z,2025-04-21T16:01:22Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5670660587,347,0,5670662551,233,47,5671101909,144,5,5670660585,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533893,47,43,1,4,26,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-21T15:05:12.194Z,2025-04-21T16:01:28Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5671102263,144,5,5670662375,347,0,5670662373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534005,48,43,1,4,39,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-21T15:05:24.762Z,2025-04-21T16:01:36Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5670662969,212,4.5,5670662961,107,0,5671102697,144,1,5670662963,56,Back,5670662967,141,95.1,5670662971,213,4.88,5670662965,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534035,49,1,1,4,40,6oxoag5c6zbnn09wx08vz4iak,1,35.8,93.6,2025-04-21T15:05:26.042Z,2025-04-21T17:50:28Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5670663121,140,70.9,5670663129,1,,5670663119,56,Center,5670663127,213,5.50,5670663195,189,,5670663123,141,39.8,5671443207,152,,5671103043,155,,5671443203,5,,5670663125,212,51.9,,,,,,,,,,,,,,,,,,,,,,,,
2804534085,50,1,1,4,43,6oxoag5c6zbnn09wx08vz4iak,1,73.3,19.1,2025-04-21T15:05:29.057Z,2025-04-21T15:05:30Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5670663367,141,29.7,5670663369,212,7.2,5670663363,56,Center,5670663371,213,1.63,5670663365,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534103,51,1,1,4,44,6oxoag5c6zbnn09wx08vz4iak,1,71.6,34.3,2025-04-21T15:05:29.945Z,2025-04-21T15:20:40Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5670663471,140,76.8,5670663467,56,Center,5670663473,141,32.1,5670663477,213,6.02,5670663475,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534145,52,1,1,4,45,6oxoag5c6zbnn09wx08vz4iak,1,77.5,31.8,2025-04-21T15:05:30.961Z,2025-04-21T15:05:32Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5670663689,212,7.7,5670663691,213,3.72,5670663685,140,71.4,5670663687,141,25.6,5670663683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534191,53,1,1,4,47,6oxoag5c6zbnn09wx08vz4iak,1,69.4,24.4,2025-04-21T15:05:32.498Z,2025-04-21T17:57:15Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5670663961,56,Right,5670663967,141,17.1,5670663973,212,5.3,5670663965,140,71.2,5670663979,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534283,54,1,1,4,49,6oxoag5c6zbnn09wx08vz4iak,1,71.6,15.3,2025-04-21T15:05:35.017Z,2025-04-21T15:05:37Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5670664491,212,7.2,5670664489,141,25.0,5670664493,213,1.16,5670664487,140,74.3,5670664485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534295,55,1,1,4,52,6oxoag5c6zbnn09wx08vz4iak,0,72.7,29.4,2025-04-21T15:05:37.721Z,2025-04-21T18:00:30Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5670664579,213,3.45,5670664571,56,Center,5670664573,140,71.1,5670664577,212,1.8,5670664575,141,28.6,5670664741,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534381,54,1,1,4,54,ew0hpuiweoltpsg5f51r2w64t,1,31.9,70.0,2025-04-21T15:05:39.635Z,2025-04-21T15:05:41Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5670665037,213,2.59,5670665025,56,Back,5670665033,141,83.6,5670665029,140,17.5,5670665035,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534443,55,1,1,4,56,ew0hpuiweoltpsg5f51r2w64t,1,15.5,82.7,2025-04-21T15:05:41.555Z,2025-04-21T15:05:44Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5670665367,140,4.6,5670665371,212,25.1,5670665365,56,Back,5670665369,141,49.9,5670665373,213,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534495,56,1,1,4,59,ew0hpuiweoltpsg5f51r2w64t,1,4.6,47.3,2025-04-21T15:05:44.611Z,2025-04-21T15:05:46Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5670665645,140,13.5,5670665643,56,Back,5670665647,141,5.0,5670665653,213,5.03,5670665641,155,,5670665649,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534533,57,1,1,5,1,ew0hpuiweoltpsg5f51r2w64t,1,12.5,4.0,2025-04-21T15:05:46.330Z,2025-04-21T15:05:47Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5670665825,56,Back,5670665827,140,24.3,5670665835,213,0.40,5670665831,212,13.5,5670665829,141,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534553,58,1,1,5,2,ew0hpuiweoltpsg5f51r2w64t,0,23.1,12.8,2025-04-21T15:05:47.642Z,2025-04-21T15:05:52Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5670665931,213,0.07,5670665919,56,Back,5670665921,140,33.5,5670666491,286,,5670666485,236,,5670665927,212,11.0,5670665923,141,14.0,5670666487,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534639,56,74,1,5,2,6oxoag5c6zbnn09wx08vz4iak,1,64.4,83.3,2025-04-21T15:05:47.643Z,2025-04-21T18:00:31Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5670666409,285,,5670666407,56,Left,5670666903,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534665,57,5,1,5,7,6oxoag5c6zbnn09wx08vz4iak,0,68.1,101.2,2025-04-21T15:05:52.348Z,2025-04-21T20:11:15Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5670666699,233,59,5670666523,56,Left,5670666525,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534647,59,5,1,5,7,ew0hpuiweoltpsg5f51r2w64t,1,31.9,-1.2,2025-04-21T15:05:52.348Z,2025-04-21T15:18:02Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5670666453,347,,5670666639,233,57,5670666451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535221,60,1,1,5,23,ew0hpuiweoltpsg5f51r2w64t,1,21.3,0.0,2025-04-21T15:06:08.482Z,2025-04-21T15:06:11Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5670669547,56,Back,5670669551,141,43.4,5670669545,107,,5670669555,213,1.90,5670669549,140,11.1,5670669557,1,,5670669553,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535267,61,1,1,5,25,ew0hpuiweoltpsg5f51r2w64t,1,11.5,53.1,2025-04-21T15:06:11.235Z,2025-04-21T15:06:13Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5670669833,141,84.5,5670669837,213,0.94,5670669835,212,26.5,5670669831,140,26.4,5670669829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535309,62,1,1,5,27,ew0hpuiweoltpsg5f51r2w64t,1,27.7,84.8,2025-04-21T15:06:13.283Z,2025-04-21T15:06:15Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5670670067,56,Back,5670670069,140,37.7,5670670075,213,5.40,5670670073,212,16.5,5670670071,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535475,63,1,1,5,29,ew0hpuiweoltpsg5f51r2w64t,1,40.5,71.5,2025-04-21T15:06:14.850Z,2025-04-21T15:06:21Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5670670941,141,92.9,5670670939,140,41.3,5670670945,213,1.51,5670670943,212,14.6,5670670937,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535379,58,83,1,5,31,6oxoag5c6zbnn09wx08vz4iak,0,62.7,21.6,2025-04-21T15:06:16.825Z,2025-04-21T15:06:24Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5670671615,399,cs99i7ypembqsswr96y6n53ze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535487,64,4,1,5,34,ew0hpuiweoltpsg5f51r2w64t,1,44.0,87.7,2025-04-21T15:06:20.178Z,2025-04-21T15:22:07Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5670671027,295,,5670671029,56,Back,5670671257,233,59,5670671033,286,,5670671025,13,,5670671031,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535485,59,4,1,5,34,6oxoag5c6zbnn09wx08vz4iak,0,56.0,12.3,2025-04-21T15:06:20.179Z,2025-04-21T15:22:09Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5670671369,285,,5670805965,295,,5670671141,152,,5670671137,56,Right,5670671365,233,64,5670671133,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537189,72,1,1,5,42,ew0hpuiweoltpsg5f51r2w64t,1,46.0,94.8,2025-04-21T15:06:27.530Z,2025-04-21T15:07:33Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5670680209,212,12.2,5670680211,213,3.47,5670680555,152,,5670680205,140,35.0,5670681091,189,,5670680207,141,89.1,5670680553,5,,5670680203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535813,65,1,1,5,46,ew0hpuiweoltpsg5f51r2w64t,1,54.3,93.0,2025-04-21T15:06:31.411Z,2025-04-21T15:07:34Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5670673033,56,Back,5670673039,212,19.3,5670673037,141,72.1,5670673041,213,3.97,5670673035,140,41.8,5670681235,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535845,66,1,1,5,50,ew0hpuiweoltpsg5f51r2w64t,1,41.9,49.9,2025-04-21T15:06:36.082Z,2025-04-21T15:06:37Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5670673189,140,34.1,5670673199,213,4.12,5670673191,141,31.9,5670673195,212,14.7,5670673185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535883,67,1,1,5,52,ew0hpuiweoltpsg5f51r2w64t,1,34.8,23.9,2025-04-21T15:06:37.538Z,2025-04-21T15:06:39Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5670673425,1,,5670673417,212,32.1,5670673413,141,4.9,5670673407,56,Right,5670673421,213,5.87,5670673411,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535917,68,1,1,5,53,ew0hpuiweoltpsg5f51r2w64t,0,65.4,4.9,2025-04-21T15:06:38.986Z,2025-04-21T15:06:39Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5670673535,140,71.9,5670673533,56,Right,5670673539,212,9.7,5670673541,213,0.79,5670673537,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535963,60,1,1,5,56,6oxoag5c6zbnn09wx08vz4iak,0,36.0,78.1,2025-04-21T15:06:41.401Z,2025-04-21T15:23:05Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5670812241,1,,5670812231,157,,5670812239,213,0.96,5670812235,141,80.3,5670673777,56,Back,5670812237,212,1.8,5670812233,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804560979,229,43,1,5,57,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-04-21T15:06:42.826Z,2025-04-21T16:02:51Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5670817351,56,Right,5671107229,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536133,61,1,1,6,1,6oxoag5c6zbnn09wx08vz4iak,0,25.3,92.6,2025-04-21T15:06:47.289Z,2025-04-21T17:57:17Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5670674717,56,Back,5670674727,1,,5670674723,212,2.5,5670674715,157,,5670674725,213,0.83,5670674721,141,95.3,5670674719,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
