id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2798872799,410,5,2,52,17,ew0hpuiweoltpsg5f51r2w64t,1,71.1,101.7,2025-04-10T18:14:59.634Z,2025-04-10T19:24:16Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5639656685,347,,5639656703,233,516,5639656683,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872789,516,5,2,52,17,6oxoag5c6zbnn09wx08vz4iak,0,28.9,-1.7,2025-04-10T18:14:59.634Z,2025-04-10T19:24:16Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5639656615,56,Back,5639656707,233,410,5639656617,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872849,411,1,2,52,27,ew0hpuiweoltpsg5f51r2w64t,1,74.5,100.0,2025-04-10T18:15:09.857Z,2025-04-10T18:15:13Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639656957,141,91.7,5639656961,213,4.17,5639656959,212,8.2,5639656955,140,70.5,5639656951,107,,5639656953,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872875,412,1,2,52,30,ew0hpuiweoltpsg5f51r2w64t,1,63.4,93.9,2025-04-10T18:15:13.120Z,2025-04-10T18:15:18Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5639657099,140,30.0,5639657103,212,43.4,5639657101,141,56.3,5639657107,1,,5639657105,213,3.77,5639657095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872877,413,59,2,52,35,ew0hpuiweoltpsg5f51r2w64t,1,30.8,56.0,2025-04-10T18:15:17.976Z,2025-04-10T18:15:19Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5639657113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872881,414,1,2,52,36,ew0hpuiweoltpsg5f51r2w64t,0,30.8,56.0,2025-04-10T18:15:18.888Z,2025-04-10T18:15:20Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5639657135,140,72.0,5639657133,56,Center,5639657131,157,,5639657137,141,62.1,5639657139,212,43.5,5639657143,1,,5639657141,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872885,517,12,2,52,38,6oxoag5c6zbnn09wx08vz4iak,1,22.7,41.6,2025-04-10T18:15:20.871Z,2025-04-10T18:15:25Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639657193,15,,5639657163,212,15.2,5639657161,141,31.6,5639657159,140,35.6,5639657157,56,Back,5639657165,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872913,415,1,2,52,41,ew0hpuiweoltpsg5f51r2w64t,1,64.2,72.0,2025-04-10T18:15:24.120Z,2025-04-10T19:09:29Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639657309,141,82.7,5639657307,140,71.5,5639657303,3,,5639657305,56,Left,5639657313,213,0.76,5639657311,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872917,416,3,2,52,42,ew0hpuiweoltpsg5f51r2w64t,1,75.9,83.1,2025-04-10T18:15:25.103Z,2025-04-10T19:10:17Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5639657319,286,,5639657337,233,518,5639657317,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872907,518,45,2,52,42,6oxoag5c6zbnn09wx08vz4iak,0,24.1,16.9,2025-04-10T18:15:25.103Z,2025-04-10T19:10:17Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5639657341,233,416,5639657273,285,,5639657271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872925,417,1,2,52,46,ew0hpuiweoltpsg5f51r2w64t,1,71.1,79.9,2025-04-10T18:15:28.576Z,2025-04-10T19:09:31Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5639657377,140,77.6,5639657381,212,7.7,5639657383,213,0.47,5639657379,141,85.0,5639657375,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872927,418,61,2,52,47,ew0hpuiweoltpsg5f51r2w64t,1,77.6,85.0,2025-04-10T18:15:29.622Z,2025-04-10T19:09:32Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639657387,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872939,519,43,2,52,49,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-10T18:15:32.439Z,2025-04-10T18:29:50Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639657447,285,0,5639657445,56,Back,5639687449,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872949,419,1,2,52,49,ew0hpuiweoltpsg5f51r2w64t,1,73.6,88.0,2025-04-10T18:15:32.520Z,2025-04-10T19:09:33Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5639657491,212,4.0,5639657493,213,1.30,5639657485,56,Left,5639657489,141,93.6,5639657487,140,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872951,420,1,2,52,51,ew0hpuiweoltpsg5f51r2w64t,0,74.6,93.6,2025-04-10T18:15:34.048Z,2025-04-10T18:17:42Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639657497,56,Left,5639657505,213,4.71,5639657499,140,74.6,5639657503,212,9.7,5639657501,141,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872959,421,1,2,52,52,ew0hpuiweoltpsg5f51r2w64t,1,74.6,79.3,2025-04-10T18:15:34.800Z,2025-04-10T18:15:35Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5639657529,213,2.81,5639657527,212,7.7,5639657523,140,67.7,5639657521,56,Left,5639657525,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872961,422,1,2,52,53,ew0hpuiweoltpsg5f51r2w64t,0,68.4,80.9,2025-04-10T18:15:35.729Z,2025-04-10T19:09:35Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5639657541,140,65.0,5639657549,212,12.4,5639657537,56,Center,5639657553,213,4.42,5639657545,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872971,520,8,2,52,56,6oxoag5c6zbnn09wx08vz4iak,1,27.1,48.1,2025-04-10T18:15:38.880Z,2025-04-10T18:30:15Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639657601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872983,522,1,2,52,58,6oxoag5c6zbnn09wx08vz4iak,1,27.1,47.9,2025-04-10T18:15:40.607Z,2025-04-10T18:15:41Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5639657637,141,59.7,5639657639,212,14.6,5639657641,213,2.56,5639657635,140,15.5,5639657633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872989,523,1,2,52,58,6oxoag5c6zbnn09wx08vz4iak,0,15.5,59.7,2025-04-10T18:15:41.343Z,2025-04-10T18:15:42Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5639657659,56,Back,5639657663,141,68.5,5639657661,140,24.2,5639657667,213,0.58,5639657665,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798878881,535,61,2,53,0,ew0hpuiweoltpsg5f51r2w64t,1,70.2,25.2,2025-04-10T18:15:42.684Z,2025-04-10T19:09:36Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5639691383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798872997,524,1,2,53,1,6oxoag5c6zbnn09wx08vz4iak,0,25.9,73.0,2025-04-10T18:15:44.087Z,2025-04-10T18:15:44Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5639657723,213,5.54,5639657721,212,12.8,5639657719,141,60.3,5639657715,56,Back,5639657717,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873031,424,1,2,53,5,ew0hpuiweoltpsg5f51r2w64t,1,72.2,18.3,2025-04-10T18:15:47.712Z,2025-04-10T19:36:23Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5639657887,141,13.2,5639657889,212,15.1,5639657885,140,86.2,5639657891,213,6.05,5639657883,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873051,425,1,2,53,5,ew0hpuiweoltpsg5f51r2w64t,0,86.2,13.2,2025-04-10T18:15:48.432Z,2025-04-10T18:32:32Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5639657953,56,Center,5639657949,2,,5639657955,140,94.7,5639657959,212,20.7,5639657961,213,1.13,5639657957,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873041,525,12,2,53,6,6oxoag5c6zbnn09wx08vz4iak,1,6.0,72.3,2025-04-10T18:15:49.543Z,2025-04-10T18:15:51Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639657935,212,7.4,5639657929,56,Back,5639657937,213,1.07,5639657933,141,81.8,5639657931,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873055,426,3,2,53,8,ew0hpuiweoltpsg5f51r2w64t,1,92.6,36.4,2025-04-10T18:15:51.400Z,2025-04-10T19:10:18Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5639657981,286,,5639658001,233,526,5639657979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873043,526,45,2,53,8,6oxoag5c6zbnn09wx08vz4iak,0,7.4,63.6,2025-04-10T18:15:51.400Z,2025-04-10T19:10:18Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639657941,285,,5639657939,56,Back,5639658017,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873057,427,13,2,53,10,ew0hpuiweoltpsg5f51r2w64t,1,95.1,35.6,2025-04-10T18:15:53.368Z,2025-04-10T19:36:43Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5639819155,86,,5639819153,62,,5639658161,103,56.9,5639657983,22,,5639658165,230,98.5,5639658159,102,56.5,5639658163,458,,5639658167,231,46.6,5639658075,20,,5639657987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873061,428,5,2,53,11,ew0hpuiweoltpsg5f51r2w64t,0,101.5,50.8,2025-04-10T18:15:54.495Z,2025-04-10T19:24:17Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5639658047,56,Center,5639658959,233,527,5639658049,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873205,527,5,2,53,11,6oxoag5c6zbnn09wx08vz4iak,1,-1.5,49.2,2025-04-10T18:15:54.495Z,2025-04-10T19:24:16Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639658931,56,Back,5639658933,346,,5639658945,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873211,528,1,2,53,42,6oxoag5c6zbnn09wx08vz4iak,1,4.8,60.5,2025-04-10T18:16:24.918Z,2025-04-10T18:16:26Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5639658963,124,,5639658965,56,Back,5639658987,189,,5639658971,212,9.7,5639658973,213,4.68,5639658969,141,46.3,5639658977,237,,5639658967,140,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873241,529,1,2,53,45,6oxoag5c6zbnn09wx08vz4iak,0,6.1,53.0,2025-04-10T18:16:27.855Z,2025-04-10T18:16:31Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5639659119,140,67.9,5639659123,212,67.4,5639659121,141,79.6,5639659117,56,Left,5639659125,213,0.27,5639659115,157,,5639659127,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873249,429,44,2,53,48,ew0hpuiweoltpsg5f51r2w64t,1,35.0,18.1,2025-04-10T18:16:30.981Z,2025-04-10T19:13:38Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639659233,233,530,5639659151,56,Back,5639659153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873247,530,44,2,53,48,6oxoag5c6zbnn09wx08vz4iak,0,65.0,81.9,2025-04-10T18:16:30.982Z,2025-04-10T19:13:38Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639659149,286,,5639659147,56,Left,5639659249,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873257,430,1,2,53,48,ew0hpuiweoltpsg5f51r2w64t,0,39.9,13.8,2025-04-10T18:16:31.520Z,2025-04-10T18:16:32Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639659193,212,15.6,5639659191,141,0.0,5639659185,3,,5639659195,213,5.58,5639659189,140,51.2,5639659187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873263,431,5,2,53,49,ew0hpuiweoltpsg5f51r2w64t,0,53.9,-1.5,2025-04-10T18:16:32.002Z,2025-04-10T19:24:17Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639659221,347,,5639659219,56,Right,5639659445,233,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873291,531,5,2,53,49,6oxoag5c6zbnn09wx08vz4iak,1,46.1,101.5,2025-04-10T18:16:32.002Z,2025-04-10T19:24:17Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639659417,56,Back,5639659419,347,,5639659421,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873301,532,1,2,53,55,6oxoag5c6zbnn09wx08vz4iak,1,42.6,100.0,2025-04-10T18:16:37.654Z,2025-04-10T18:16:39Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5639659479,213,5.74,5639659477,212,14.6,5639659469,107,,5639659471,56,Left,5639659473,140,54.5,5639659475,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873307,533,1,2,53,55,6oxoag5c6zbnn09wx08vz4iak,1,54.5,90.9,2025-04-10T18:16:38.518Z,2025-04-10T18:16:40Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639659511,140,42.5,5639659513,141,97.5,5639659515,212,13.4,5639659509,56,Back,5639659517,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873309,534,1,2,53,57,6oxoag5c6zbnn09wx08vz4iak,0,43.2,97.4,2025-04-10T18:16:40.079Z,2025-04-10T18:16:40Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5639659537,213,5.87,5639659535,212,38.7,5639659529,56,Center,5639659539,1,,5639659527,155,,5639659533,141,74.4,5639659531,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873331,535,1,2,53,59,6oxoag5c6zbnn09wx08vz4iak,1,56.0,66.3,2025-04-10T18:16:42.462Z,2025-04-10T18:16:43Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5639659627,141,81.1,5639659631,212,18.0,5639659633,213,0.59,5639659625,140,70.2,5639659623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873335,536,1,2,54,1,6oxoag5c6zbnn09wx08vz4iak,0,70.2,81.1,2025-04-10T18:16:43.566Z,2025-04-10T18:16:45Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5639659697,286,,5639659657,213,5.34,5639659651,140,71.0,5639659653,141,79.4,5639659691,236,,5639659693,233,432,5639659655,212,1.4,5639659649,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873341,432,74,2,54,1,ew0hpuiweoltpsg5f51r2w64t,1,32.5,17.1,2025-04-10T18:16:43.567Z,2025-04-10T19:10:22Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5639659673,56,Back,5639659723,233,536,5639659675,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873391,433,1,2,54,4,ew0hpuiweoltpsg5f51r2w64t,0,48.1,50.4,2025-04-10T18:16:47.368Z,2025-04-10T19:14:32Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5639659961,141,48.4,5639659963,212,8.3,5639659959,140,55.9,5639659957,56,Center,5639659965,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873363,537,8,2,54,5,6oxoag5c6zbnn09wx08vz4iak,1,42.9,53.9,2025-04-10T18:16:48.158Z,2025-04-10T19:10:33Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5639659803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798878733,650,43,2,54,8,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-10T18:16:50.910Z,2025-04-10T18:36:18Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639696657,56,Back,5639699933,144,50,5639696659,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873387,538,83,2,54,8,6oxoag5c6zbnn09wx08vz4iak,0,46.5,52.5,2025-04-10T18:16:51.110Z,2025-04-10T19:10:32Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5639696845,399,7io59zk29vhvyueadmkotzeqy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873443,435,1,2,54,9,ew0hpuiweoltpsg5f51r2w64t,1,52.5,48.5,2025-04-10T18:16:52.368Z,2025-04-10T18:16:59Z,7io59zk29vhvyueadmkotzeqy,E. Melkersen,,,5639660239,140,66.4,5639660241,141,73.9,5639660243,212,22.6,5639660237,56,Center,5639660245,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798873449,436,4,2,54,16,ew0hpuiweoltpsg5f51r2w64t,1,91.4,85.4,2025-04-10T18:16:58.904Z,2025-04-10T18:17:04Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5639660329,286,,5639660335,233,539,5639660327,152,,5639660321,13,,5639660323,294,,5639660325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
