id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797405081,753,1,2,88,51,eujf9nqky8c5jnahb2f76m86o,1,74.7,88.1,2025-04-06T16:49:13.530Z,2025-04-06T16:49:16Z,3jgniouh70v4y74ly7u681o89,D. Gaye,,,5631422147,141,76.9,5631422141,56,Center,5631422145,140,69.5,5631422149,212,9.4,5631422151,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405165,754,1,2,88,54,eujf9nqky8c5jnahb2f76m86o,1,67.8,74.4,2025-04-06T16:49:15.922Z,2025-04-06T16:49:21Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5631422657,213,5.33,5631422647,155,,5631422653,141,37.4,5631422649,56,Center,5631422655,212,31.0,5631422651,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405175,755,61,2,89,0,eujf9nqky8c5jnahb2f76m86o,1,85.1,37.4,2025-04-06T16:49:21.771Z,2025-04-06T17:01:43Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631422785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405195,756,1,2,89,0,eujf9nqky8c5jnahb2f76m86o,1,78.4,37.4,2025-04-06T16:49:22.585Z,2025-04-06T17:01:41Z,bwh09f38vm5unavkfqnccvx05,C. Landu-Landu,,,5631422915,56,Center,5631422923,213,4.34,5631422919,141,21.5,5631422917,140,74.4,5631422921,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405203,757,1,2,89,2,eujf9nqky8c5jnahb2f76m86o,0,74.6,21.3,2025-04-06T16:49:23.978Z,2025-04-06T17:01:40Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5631422941,2,,5631422951,141,53.6,5631422947,56,Center,5631422953,212,28.2,5631422955,213,0.89,5631422949,140,91.4,5631422943,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405231,892,12,2,89,2,uqspd1bx7f6mq8ohj50u1k1k,1,12.3,50.0,2025-04-06T16:49:24.547Z,2025-04-06T16:49:26Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5631423067,213,5.76,5631423087,15,,5631423063,141,37.3,5631423059,56,Back,5631423065,212,17.4,5631423061,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405361,894,3,2,89,10,uqspd1bx7f6mq8ohj50u1k1k,0,52.8,12.0,2025-04-06T16:49:32.194Z,2025-04-06T16:49:39Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631423827,56,Right,5631423961,233,758,5631423829,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405371,758,7,2,89,10,eujf9nqky8c5jnahb2f76m86o,1,47.2,88.0,2025-04-06T16:49:32.195Z,2025-04-06T16:49:38Z,3jgniouh70v4y74ly7u681o89,D. Gaye,,,5631423879,56,Back,5631423913,233,894,5631423877,167,,5631423881,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405419,759,5,2,89,13,eujf9nqky8c5jnahb2f76m86o,0,42.9,101.2,2025-04-06T16:49:35.274Z,2025-04-06T16:49:40Z,3jgniouh70v4y74ly7u681o89,D. Gaye,,,5631424291,233,895,5631424179,347,,5631424177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405397,895,5,2,89,13,uqspd1bx7f6mq8ohj50u1k1k,1,56.0,-1.1,2025-04-06T16:49:35.620Z,2025-04-06T16:49:40Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631424037,347,,5631424035,56,Right,5631424187,233,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405647,896,1,2,89,27,uqspd1bx7f6mq8ohj50u1k1k,1,66.1,0.0,2025-04-06T16:49:49.410Z,2025-04-06T16:49:52Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631425361,140,76.4,5631425367,213,0.79,5631425357,107,,5631425363,141,14.3,5631425359,56,Right,5631425365,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405653,897,61,2,89,30,uqspd1bx7f6mq8ohj50u1k1k,0,76.4,14.3,2025-04-06T16:49:52.578Z,2025-04-06T16:49:53Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5631425409,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405779,760,5,2,89,32,eujf9nqky8c5jnahb2f76m86o,1,23.9,101.2,2025-04-06T16:49:53.893Z,2025-04-06T16:50:01Z,3jgniouh70v4y74ly7u681o89,D. Gaye,,,5631426163,347,,5631426161,56,Back,5631426211,233,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405677,898,5,2,89,32,uqspd1bx7f6mq8ohj50u1k1k,0,74.5,-1.2,2025-04-06T16:49:54.045Z,2025-04-06T16:50:01Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5631425541,56,Right,5631426239,233,760,5631425543,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405807,761,1,2,89,38,eujf9nqky8c5jnahb2f76m86o,1,28.5,100.0,2025-04-06T16:50:00.601Z,2025-04-06T16:50:02Z,3jgniouh70v4y74ly7u681o89,D. Gaye,,,5631426331,56,Back,5631426333,140,21.2,5631426339,213,3.88,5631426335,141,91.1,5631426337,212,10.4,5631426329,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405885,762,1,2,89,40,eujf9nqky8c5jnahb2f76m86o,1,21.5,91.5,2025-04-06T16:50:01.929Z,2025-04-06T16:50:06Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5631426801,212,7.4,5631426797,140,28.3,5631426799,141,94.4,5631426795,56,Back,5631426803,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405895,763,4,2,89,44,eujf9nqky8c5jnahb2f76m86o,1,35.9,89.9,2025-04-06T16:50:06.242Z,2025-04-06T17:56:46Z,3jgniouh70v4y74ly7u681o89,D. Gaye,,,5631426947,13,,5631426953,152,,5631426955,286,,5631426949,295,,5631427135,233,899,5631426951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405883,899,4,2,89,44,uqspd1bx7f6mq8ohj50u1k1k,0,64.1,10.1,2025-04-06T16:50:06.243Z,2025-04-06T17:56:47Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631427123,295,,5631427129,152,,5631427127,56,Right,5631427121,13,,5631427163,233,763,5631427131,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797405959,900,17,2,89,51,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:50:12.962Z,2025-04-06T16:50:14Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631427399,392,,5631427397,31,,5631427401,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797412275,963,70,2,89,59,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-06T16:50:20.763Z,2025-04-06T16:58:28Z,,,,,5631462861,277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406167,764,1,2,89,59,eujf9nqky8c5jnahb2f76m86o,1,36.4,91.8,2025-04-06T16:50:21.314Z,2025-04-06T16:50:23Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5631428369,152,,5631428365,5,,5631428389,1,,5631428377,140,36.0,5631428383,212,39.4,5631428387,213,4.70,5631428373,56,Back,5631428379,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406189,765,1,2,90,1,eujf9nqky8c5jnahb2f76m86o,1,35.7,34.5,2025-04-06T16:50:23.105Z,2025-04-06T16:50:24Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,,5631428523,141,18.5,5631428525,212,12.8,5631428519,56,Back,5631428527,213,5.27,5631428521,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406245,766,1,2,90,2,eujf9nqky8c5jnahb2f76m86o,1,42.2,18.5,2025-04-06T16:50:24.554Z,2025-04-06T16:50:27Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5631428819,213,2.29,5631428813,140,36.1,5631428815,141,29.2,5631428811,56,Back,5631428817,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406305,767,1,2,90,5,eujf9nqky8c5jnahb2f76m86o,1,34.5,23.4,2025-04-06T16:50:27.193Z,2025-04-06T16:50:30Z,bwh09f38vm5unavkfqnccvx05,C. Landu-Landu,,,5631429115,140,15.4,5631429121,213,2.67,5631429113,56,Back,5631429119,212,22.5,5631429117,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406389,768,1,2,90,8,eujf9nqky8c5jnahb2f76m86o,1,20.2,40.7,2025-04-06T16:50:30.713Z,2025-04-06T16:50:34Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5631429533,213,1.41,5631429527,140,23.3,5631429525,56,Back,5631429529,141,69.7,5631429531,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406411,769,1,2,90,12,eujf9nqky8c5jnahb2f76m86o,0,33.6,79.3,2025-04-06T16:50:34.730Z,2025-04-06T16:50:36Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5631429673,212,30.3,5631429675,213,0.06,5631429667,140,62.4,5631429665,56,Left,5631429669,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406487,901,1,2,90,18,uqspd1bx7f6mq8ohj50u1k1k,1,39.1,31.2,2025-04-06T16:50:40.098Z,2025-04-06T16:50:41Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631430107,213,5.89,5631430099,56,Right,5631430105,212,25.8,5631430103,141,16.5,5631430101,140,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406583,903,1,2,90,22,uqspd1bx7f6mq8ohj50u1k1k,1,83.7,13.1,2025-04-06T16:50:43.971Z,2025-04-06T16:50:46Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631430649,141,26.5,5631430651,212,12.8,5631430645,56,Center,5631430653,213,2.35,5631430647,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406611,904,1,2,90,24,uqspd1bx7f6mq8ohj50u1k1k,1,75.1,26.5,2025-04-06T16:50:46.172Z,2025-04-06T16:50:47Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5631430775,140,73.5,5631430779,212,6.3,5631430773,56,Right,5631430777,141,17.6,5631430781,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406623,905,1,2,90,25,uqspd1bx7f6mq8ohj50u1k1k,1,73.5,17.6,2025-04-06T16:50:47.010Z,2025-04-06T16:50:48Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5631430805,56,Center,5631430813,213,1.53,5631430809,141,34.9,5631430807,140,74.0,5631430811,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406647,906,1,2,90,26,uqspd1bx7f6mq8ohj50u1k1k,1,74.0,34.9,2025-04-06T16:50:48.138Z,2025-04-06T16:50:49Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5631430885,141,11.9,5631430881,56,Right,5631430889,213,4.51,5631430883,140,70.9,5631430887,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406691,907,1,2,90,27,uqspd1bx7f6mq8ohj50u1k1k,1,71.0,11.7,2025-04-06T16:50:49.586Z,2025-04-06T16:50:52Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631431081,212,10.0,5631431077,140,63.2,5631431083,213,2.53,5631431075,56,Right,5631431079,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406697,908,1,2,90,30,uqspd1bx7f6mq8ohj50u1k1k,1,63.1,24.9,2025-04-06T16:50:52.346Z,2025-04-06T16:50:53Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5631431111,56,Center,5631431115,141,38.2,5631431119,213,0.97,5631431113,140,69.0,5631431117,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406791,909,1,2,90,31,uqspd1bx7f6mq8ohj50u1k1k,1,69.0,38.2,2025-04-06T16:50:53.282Z,2025-04-06T16:50:59Z,15823p8n34f7coivq6wq687is,W. Igor,,,5631431639,212,16.3,5631431633,56,Right,5631431635,140,70.3,5631431637,141,14.3,5631431641,213,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406831,910,1,2,90,37,uqspd1bx7f6mq8ohj50u1k1k,1,71.2,11.4,2025-04-06T16:50:59.403Z,2025-04-06T16:51:02Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631431827,213,1.49,5631431823,141,25.9,5631431825,212,9.9,5631431819,56,Center,5631431821,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406873,911,1,2,90,40,uqspd1bx7f6mq8ohj50u1k1k,1,67.7,15.5,2025-04-06T16:51:02.082Z,2025-04-06T16:51:05Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5631432081,140,41.3,5631432083,141,25.6,5631432085,212,28.6,5631432087,213,2.90,5631432079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406889,912,1,2,90,43,uqspd1bx7f6mq8ohj50u1k1k,1,41.3,25.6,2025-04-06T16:51:05.693Z,2025-04-06T16:51:07Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5631432171,141,57.2,5631432167,56,Center,5631432163,157,,5631432169,140,66.7,5631432173,212,34.2,5631432175,213,0.68,5631432177,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406903,913,1,2,90,45,uqspd1bx7f6mq8ohj50u1k1k,1,66.7,57.2,2025-04-06T16:51:07.338Z,2025-04-06T16:51:34Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5631434087,156,,5631432257,141,70.9,5631432255,140,63.0,5631432261,213,1.97,5631432253,56,Center,5631432259,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406919,914,1,2,90,47,uqspd1bx7f6mq8ohj50u1k1k,1,63.0,70.9,2025-04-06T16:51:08.802Z,2025-04-06T16:52:52Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5631432347,213,0.73,5631432343,141,88.3,5631432345,212,17.7,5631432339,56,Left,5631432341,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406947,915,61,2,90,49,uqspd1bx7f6mq8ohj50u1k1k,0,77.9,90.6,2025-04-06T16:51:11.579Z,2025-04-06T16:52:55Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5631432497,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797406979,916,5,2,90,51,uqspd1bx7f6mq8ohj50u1k1k,0,101.2,86.3,2025-04-06T16:51:13.611Z,2025-04-06T16:52:56Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5631433425,233,770,5631432639,56,Left,5631432641,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407107,770,5,2,90,54,eujf9nqky8c5jnahb2f76m86o,1,-1.2,15.6,2025-04-06T16:51:16.299Z,2025-04-06T16:51:25Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631433397,233,916,5631433351,56,Back,5631433353,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407147,771,1,2,91,2,eujf9nqky8c5jnahb2f76m86o,1,3.4,42.7,2025-04-06T16:51:23.914Z,2025-04-06T16:51:28Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5631433581,212,23.3,5631433575,56,Back,5631433587,237,,5631433573,124,,5631433579,141,65.7,5631433577,140,19.8,5631433583,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407179,772,1,2,91,6,eujf9nqky8c5jnahb2f76m86o,1,29.8,67.5,2025-04-06T16:51:27.801Z,2025-04-06T16:51:30Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5631433761,212,21.7,5631433755,56,Back,5631433759,141,36.1,5631433763,213,4.88,5631433757,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407223,773,1,2,91,8,eujf9nqky8c5jnahb2f76m86o,1,36.7,31.5,2025-04-06T16:51:30.578Z,2025-04-06T16:51:33Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,,5631434001,140,38.7,5631434005,212,12.5,5631434003,141,13.4,5631433997,56,Back,5631434007,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407287,774,1,2,91,11,eujf9nqky8c5jnahb2f76m86o,1,42.6,10.6,2025-04-06T16:51:33.554Z,2025-04-06T16:51:37Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5631434385,140,67.2,5631434383,56,Right,5631434389,212,26.0,5631434387,141,6.5,5631434393,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407379,775,1,2,91,15,eujf9nqky8c5jnahb2f76m86o,1,68.5,5.6,2025-04-06T16:51:37.385Z,2025-04-06T16:51:46Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631434907,56,Right,5631434913,212,8.2,5631434909,140,70.3,5631434915,213,1.34,5631434911,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407383,776,1,2,91,24,eujf9nqky8c5jnahb2f76m86o,0,90.4,7.0,2025-04-06T16:51:45.979Z,2025-04-06T16:51:48Z,bwh09f38vm5unavkfqnccvx05,C. Landu-Landu,,,5631435031,236,,5631434947,2,,5631434959,213,1.20,5631434953,140,90.8,5631435033,233,917,5631435039,286,,5631434951,56,Right,5631434957,212,1.2,5631434955,141,5631434949,155,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407391,917,12,2,91,24,uqspd1bx7f6mq8ohj50u1k1k,1,14.7,89.4,2025-04-06T16:51:46.079Z,2025-04-06T16:51:49Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5631435023,185,,5631435069,233,776,5631435025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407407,777,1,2,91,26,eujf9nqky8c5jnahb2f76m86o,0,85.1,7.6,2025-04-06T16:51:48.129Z,2025-04-06T16:51:49Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631435185,140,91.4,5631435189,212,8.3,5631435183,56,Right,5631435191,213,0.65,5631435187,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407485,918,12,2,91,32,uqspd1bx7f6mq8ohj50u1k1k,1,12.5,88.0,2025-04-06T16:51:53.874Z,2025-04-06T16:53:26Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5631435647,140,60.8,5631435653,213,0.09,5631435645,56,Left,5631435651,212,50.9,5631435649,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407553,778,1,2,91,36,eujf9nqky8c5jnahb2f76m86o,1,44.4,14.3,2025-04-06T16:51:58.121Z,2025-04-06T16:52:02Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,,5631436097,141,53.9,5631436099,212,27.2,5631436093,56,Back,5631436095,140,48.3,5631436101,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407605,779,1,2,91,40,eujf9nqky8c5jnahb2f76m86o,1,53.0,57.2,2025-04-06T16:52:02.002Z,2025-04-06T16:52:07Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5631436441,155,,5631436451,213,5.51,5631436447,141,11.6,5631436453,1,,5631436445,140,83.0,5631436443,56,Right,5631436449,212,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407641,780,1,2,91,45,eujf9nqky8c5jnahb2f76m86o,1,83.0,11.6,2025-04-06T16:52:06.953Z,2025-04-06T16:52:09Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631436683,141,19.5,5631436685,212,9.7,5631436687,213,2.56,5631436679,56,Right,5631436681,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407665,781,1,2,91,47,eujf9nqky8c5jnahb2f76m86o,1,77.9,19.4,2025-04-06T16:52:09.670Z,2025-04-06T16:52:11Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5631436807,213,4.29,5631436805,212,7.4,5631436803,141,9.5,5631436799,56,Right,5631436801,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407687,782,1,2,91,49,eujf9nqky8c5jnahb2f76m86o,1,75.0,9.5,2025-04-06T16:52:11.009Z,2025-04-06T16:52:13Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5631436973,213,1.21,5631436967,140,78.7,5631436971,212,11.0,5631436969,141,24.7,5631436965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407765,783,1,2,91,51,eujf9nqky8c5jnahb2f76m86o,0,78.8,25.0,2025-04-06T16:52:13.058Z,2025-04-06T16:52:18Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5631437451,56,Center,5631437457,212,29.2,5631437447,2,,5631437459,213,1.12,5631437453,140,90.9,5631437449,155,,5631437455,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407741,919,44,2,91,54,uqspd1bx7f6mq8ohj50u1k1k,1,6.8,37.6,2025-04-06T16:52:16.627Z,2025-04-06T16:53:35Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631437589,233,784,5631437297,56,Back,5631437303,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407769,784,44,2,91,54,eujf9nqky8c5jnahb2f76m86o,0,93.2,62.4,2025-04-06T16:52:16.628Z,2025-04-06T17:00:53Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5631437489,286,,5631437487,56,Center,5631437751,233,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407749,920,12,2,91,55,uqspd1bx7f6mq8ohj50u1k1k,1,8.0,39.8,2025-04-06T16:52:16.931Z,2025-04-06T16:52:25Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5631437369,212,18.5,5631437409,15,,5631437361,140,11.5,5631437365,141,13.2,5631437371,213,4.91,5631437357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407861,785,1,2,91,59,eujf9nqky8c5jnahb2f76m86o,1,92.5,86.0,2025-04-06T16:52:21.385Z,2025-04-06T17:00:55Z,3jgniouh70v4y74ly7u681o89,D. Gaye,,,5631438007,56,Center,5631438017,213,4.66,5631438005,155,,5631438015,212,25.8,5631438009,140,91.3,5631438003,2,,5631438013,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407873,786,44,2,92,2,eujf9nqky8c5jnahb2f76m86o,1,92.0,35.5,2025-04-06T16:52:24.193Z,2025-04-06T18:13:22Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5631438075,56,Center,5631438159,233,921,5631438077,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407891,921,44,2,92,2,uqspd1bx7f6mq8ohj50u1k1k,0,8.0,64.5,2025-04-06T16:52:24.194Z,2025-04-06T18:13:23Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5631438123,56,Back,5631438261,233,786,5631438125,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407881,787,61,2,92,2,eujf9nqky8c5jnahb2f76m86o,0,90.9,46.0,2025-04-06T16:52:24.537Z,2025-04-06T16:52:25Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5631438101,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797407933,788,5,2,92,4,eujf9nqky8c5jnahb2f76m86o,0,94.0,-1.6,2025-04-06T16:52:26.049Z,2025-04-06T16:52:31Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5631438353,56,Right,5631438355,347,,5631438517,233,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
