id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2818879595,29,1,1,3,5,btaf9fuj3xctycyjeqwereaow,1,27.2,18.2,2025-05-25T15:03:53.486Z,2025-05-25T15:03:58Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5750017257,56,Back,5750017269,212,10.7,5750017259,140,22.9,5750017263,141,32.4,5750017271,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879649,30,1,1,3,10,btaf9fuj3xctycyjeqwereaow,0,26.8,31.9,2025-05-25T15:03:57.861Z,2025-05-25T15:04:00Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750017581,212,47.1,5750017583,213,5.77,5750017575,56,Right,5750017579,141,0.0,5750017585,1,,5750017577,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879659,31,5,1,3,12,btaf9fuj3xctycyjeqwereaow,0,70.0,-1.7,2025-05-25T15:04:00.644Z,2025-05-25T15:55:52Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750018339,233,34,5750017621,347,,5750017619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879773,34,5,1,3,12,ew0hpuiweoltpsg5f51r2w64t,1,30.0,101.7,2025-05-25T15:04:00.644Z,2025-05-25T15:55:52Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5750018259,56,Back,5750018261,347,,5750018303,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879809,35,1,1,3,19,ew0hpuiweoltpsg5f51r2w64t,1,27.0,100.0,2025-05-25T15:04:07.175Z,2025-05-25T15:04:09Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5750018487,213,3.77,5750018485,212,16.8,5750018477,140,14.1,5750018473,56,Back,5750018471,107,,5750018481,141,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879905,36,1,1,3,21,ew0hpuiweoltpsg5f51r2w64t,1,14.0,86.9,2025-05-25T15:04:08.918Z,2025-05-25T15:04:13Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5750019053,213,4.18,5750019045,56,Back,5750019049,141,62.6,5750019051,212,19.1,5750019047,140,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879971,37,1,1,3,25,ew0hpuiweoltpsg5f51r2w64t,1,5.2,56.1,2025-05-25T15:04:13.485Z,2025-05-25T15:04:16Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5750019401,140,23.7,5750019403,141,3.2,5750019409,1,,5750019397,155,,5750019399,56,Back,5750019407,213,5.21,5750019405,212,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879995,38,1,1,3,28,ew0hpuiweoltpsg5f51r2w64t,1,23.7,3.2,2025-05-25T15:04:16.493Z,2025-05-25T15:04:18Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5750019535,212,22.2,5750019531,140,44.8,5750019529,56,Back,5750019537,213,6.26,5750019533,141,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880017,39,1,1,3,30,ew0hpuiweoltpsg5f51r2w64t,0,44.8,2.6,2025-05-25T15:04:17.893Z,2025-05-25T15:04:19Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5750019647,141,7.3,5750019651,213,2.74,5750019649,212,8.2,5750019643,56,Back,5750019645,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880011,32,8,1,3,31,btaf9fuj3xctycyjeqwereaow,1,58.8,82.6,2025-05-25T15:04:19.078Z,2025-05-25T15:52:02Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5750019621,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880075,34,1,1,3,32,btaf9fuj3xctycyjeqwereaow,1,58.8,73.9,2025-05-25T15:04:20.245Z,2025-05-25T15:05:00Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5750019957,213,4.96,5750019953,141,61.2,5750019955,212,8.9,5750019951,140,60.9,5750019949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880081,35,50,1,3,34,btaf9fuj3xctycyjeqwereaow,1,65.2,41.2,2025-05-25T15:04:22.341Z,2025-05-25T15:05:46Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750019967,56,Center,5750019969,286,,5750020543,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880173,40,7,1,3,34,ew0hpuiweoltpsg5f51r2w64t,1,34.8,58.8,2025-05-25T15:04:22.342Z,2025-05-25T15:09:10Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5750020579,233,35,5750020417,285,,5750020415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880289,42,1,1,3,40,ew0hpuiweoltpsg5f51r2w64t,1,21.4,88.3,2025-05-25T15:04:27.966Z,2025-05-25T15:04:33Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5750021027,212,10.3,5750021015,56,Back,5750021031,213,4.26,5750021023,141,74.7,5750021019,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880255,36,43,1,3,42,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-05-25T15:04:30.493Z,2025-05-25T15:52:17Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,,5750021157,399,4hmj5l79xbxxkyuxdx47lj8wl,5750274493,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880305,43,1,1,3,43,ew0hpuiweoltpsg5f51r2w64t,0,13.3,87.8,2025-05-25T15:04:31.605Z,2025-05-25T15:04:33Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5750021097,213,5.52,5750021099,1,,5750021093,141,61.2,5750021087,157,,5750021089,56,Back,5750021095,212,26.2,5750021091,140,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880361,38,1,1,3,46,btaf9fuj3xctycyjeqwereaow,0,73.7,34.6,2025-05-25T15:04:34.557Z,2025-05-25T15:04:35Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5750021441,155,,5750021443,56,Center,5750021447,141,41.8,5750021449,212,18.6,5750021451,213,0.27,5750021445,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880399,44,8,1,3,49,ew0hpuiweoltpsg5f51r2w64t,1,18.3,62.6,2025-05-25T15:04:37.702Z,2025-05-25T15:04:38Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5750021649,56,Back,5750021665,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880541,45,12,1,3,51,ew0hpuiweoltpsg5f51r2w64t,1,16.8,66.3,2025-05-25T15:04:39.773Z,2025-05-25T15:55:22Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5750022525,213,6.06,5750022521,141,58.8,5750022519,140,37.8,5750022517,56,Back,5750022523,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880499,39,1,1,3,53,btaf9fuj3xctycyjeqwereaow,1,67.0,36.7,2025-05-25T15:04:41.573Z,2025-05-25T15:04:43Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5750022231,141,34.2,5750022233,212,3.5,5750022225,3,,5750022227,56,Center,5750022229,140,69.9,5750022235,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880505,40,1,1,3,54,btaf9fuj3xctycyjeqwereaow,0,69.9,34.2,2025-05-25T15:04:42.125Z,2025-05-25T15:58:09Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5750022281,141,39.4,5750022283,212,3.8,5750022275,56,Center,5750022287,1,,5750022273,157,,5750022285,213,1.20,5750022279,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818926651,409,61,1,3,55,ew0hpuiweoltpsg5f51r2w64t,1,28.0,81.1,2025-05-25T15:04:42.821Z,2025-05-25T15:55:20Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5750280593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818925965,408,43,1,3,56,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-25T15:04:43.821Z,2025-05-25T15:53:22Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5750276395,56,Back,5750276531,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880597,47,1,1,3,58,ew0hpuiweoltpsg5f51r2w64t,1,30.2,64.0,2025-05-25T15:04:46.173Z,2025-05-25T15:04:48Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5750022765,140,34.8,5750022767,141,21.6,5750022769,212,29.2,5750022763,56,Back,5750022771,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880649,48,1,1,4,0,ew0hpuiweoltpsg5f51r2w64t,1,35.8,20.1,2025-05-25T15:04:48.141Z,2025-05-25T15:04:50Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5750023065,56,Back,5750023077,212,12.3,5750023083,213,2.72,5750023069,140,25.1,5750023075,141,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880687,49,1,1,4,2,ew0hpuiweoltpsg5f51r2w64t,1,25.0,27.6,2025-05-25T15:04:50.269Z,2025-05-25T15:04:53Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750023325,141,33.4,5750023323,140,34.8,5750023329,213,0.37,5750023327,212,11.0,5750023321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880715,50,1,1,4,5,ew0hpuiweoltpsg5f51r2w64t,1,34.8,33.4,2025-05-25T15:04:52.860Z,2025-05-25T15:04:54Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5750023483,140,7.4,5750023489,213,2.66,5750023487,212,32.4,5750023485,141,55.4,5750023491,1,,5750023481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880809,51,1,1,4,6,ew0hpuiweoltpsg5f51r2w64t,1,7.4,55.4,2025-05-25T15:04:54.261Z,2025-05-25T15:04:59Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5750023999,56,Back,5750024005,212,13.2,5750024001,140,17.7,5750024003,141,66.6,5750024007,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880861,52,1,1,4,11,ew0hpuiweoltpsg5f51r2w64t,1,20.6,64.8,2025-05-25T15:04:59.181Z,2025-05-25T15:05:03Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5750024315,212,26.4,5750024311,140,15.3,5750024309,56,Back,5750024317,213,4.50,5750024313,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880895,53,1,1,4,15,ew0hpuiweoltpsg5f51r2w64t,1,22.9,26.5,2025-05-25T15:05:03.373Z,2025-05-25T15:05:05Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750024485,141,27.9,5750024489,213,0.11,5750024487,212,8.7,5750024483,140,31.1,5750024481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880927,54,1,1,4,17,ew0hpuiweoltpsg5f51r2w64t,1,31.1,27.9,2025-05-25T15:05:05.237Z,2025-05-25T15:05:08Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5750024681,141,3.5,5750024685,213,4.66,5750024679,140,30.3,5750024677,56,Back,5750024683,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881019,55,1,1,4,20,ew0hpuiweoltpsg5f51r2w64t,1,31.7,4.4,2025-05-25T15:05:08.629Z,2025-05-25T15:05:13Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5750025239,56,Back,5750025245,212,12.4,5750025241,140,27.0,5750025243,141,21.2,5750025247,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881047,56,43,1,4,25,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-25T15:05:13.542Z,2025-05-25T15:06:55Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750034019,144,3,5750025369,285,0,5750025367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881205,57,1,1,4,27,ew0hpuiweoltpsg5f51r2w64t,1,34.3,33.0,2025-05-25T15:05:15.277Z,2025-05-25T15:05:22Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750026115,213,0.92,5750026117,1,,5750026111,212,40.8,5750026103,155,,5750026107,140,57.7,5750026109,141,80.9,5750026105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881305,58,1,1,4,34,ew0hpuiweoltpsg5f51r2w64t,1,64.3,72.0,2025-05-25T15:05:22.445Z,2025-05-25T15:05:29Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5750026701,141,12.0,5750026695,56,Right,5750026693,196,,5750026697,140,75.9,5750026705,212,42.6,5750026691,155,,5750026709,213,5.00,5750026711,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881321,59,1,1,4,41,ew0hpuiweoltpsg5f51r2w64t,0,92.5,24.3,2025-05-25T15:05:29.157Z,2025-05-25T15:05:29Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5750026795,213,1.59,5750026789,140,92.4,5750026791,141,33.0,5750026787,56,Center,5750026793,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881353,41,12,1,4,42,btaf9fuj3xctycyjeqwereaow,1,5.2,67.6,2025-05-25T15:05:30.230Z,2025-05-25T15:05:32Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5750026949,140,19.1,5750026955,213,0.55,5750026951,141,80.8,5750026947,56,Back,5750026953,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881395,43,1,1,4,46,btaf9fuj3xctycyjeqwereaow,0,29.7,79.3,2025-05-25T15:05:34.396Z,2025-05-25T15:05:36Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5750027157,141,55.8,5750027159,212,32.6,5750027163,1,,5750027153,56,Center,5750027161,213,5.77,5750027155,140,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881469,60,12,1,4,49,ew0hpuiweoltpsg5f51r2w64t,1,38.4,54.3,2025-05-25T15:05:37.734Z,2025-05-25T15:05:40Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5750027561,213,6.02,5750027549,56,Back,5750027557,141,51.2,5750027559,212,8.3,5750027553,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881499,62,1,1,4,52,ew0hpuiweoltpsg5f51r2w64t,1,45.9,52.7,2025-05-25T15:05:40.144Z,2025-05-25T15:05:42Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5750027705,140,48.6,5750027703,56,Back,5750027711,213,5.16,5750027709,212,6.6,5750027707,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881521,63,1,1,4,54,ew0hpuiweoltpsg5f51r2w64t,1,48.9,47.0,2025-05-25T15:05:42.613Z,2025-05-25T15:05:44Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5750027861,212,7.8,5750027855,56,Center,5750027857,140,55.8,5750027859,141,42.7,5750027863,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881553,64,1,1,4,56,ew0hpuiweoltpsg5f51r2w64t,1,55.8,42.7,2025-05-25T15:05:43.965Z,2025-05-25T15:05:46Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5750028019,212,9.5,5750028021,213,2.67,5750028013,140,47.7,5750028015,141,49.0,5750028011,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881591,65,1,1,4,58,ew0hpuiweoltpsg5f51r2w64t,1,47.0,46.4,2025-05-25T15:05:46.452Z,2025-05-25T15:05:49Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5750028171,140,59.1,5750028173,141,2.0,5750028177,213,5.11,5750028179,1,,5750028169,56,Right,5750028175,212,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881627,66,1,1,5,1,ew0hpuiweoltpsg5f51r2w64t,1,61.0,1.4,2025-05-25T15:05:49.420Z,2025-05-25T15:05:51Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5750028331,56,Back,5750028335,141,14.4,5750028333,140,49.5,5750028337,212,15.0,5750028339,213,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881663,67,1,1,5,3,ew0hpuiweoltpsg5f51r2w64t,1,49.5,14.6,2025-05-25T15:05:51.190Z,2025-05-25T15:05:53Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5750028493,212,12.9,5750028487,56,Back,5750028491,141,28.5,5750028495,213,2.32,5750028489,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881711,68,1,1,5,5,ew0hpuiweoltpsg5f51r2w64t,1,40.9,28.5,2025-05-25T15:05:53.597Z,2025-05-25T15:05:56Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750028717,212,13.2,5750028713,141,12.5,5750028721,213,5.32,5750028711,140,48.1,5750028709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881787,69,1,1,5,8,ew0hpuiweoltpsg5f51r2w64t,0,46.9,11.6,2025-05-25T15:05:56.508Z,2025-05-25T15:07:19Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5750029123,140,85.6,5750029129,213,0.30,5750029127,212,42.6,5750029125,141,30.4,5750029119,155,,5750029131,1,,5750029121,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881847,45,1,1,5,14,btaf9fuj3xctycyjeqwereaow,1,11.9,72.0,2025-05-25T15:06:01.908Z,2025-05-25T15:06:04Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5750029499,140,24.3,5750029497,56,Back,5750029505,213,0.03,5750029495,123,,5750029503,212,13.0,5750029501,141,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881895,46,1,1,5,16,btaf9fuj3xctycyjeqwereaow,1,24.4,72.6,2025-05-25T15:06:04.164Z,2025-05-25T15:06:06Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5750029743,141,62.0,5750029747,213,3.58,5750029739,56,Back,5750029741,140,9.7,5750029745,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881915,47,1,1,5,18,btaf9fuj3xctycyjeqwereaow,1,9.7,62.0,2025-05-25T15:06:06.724Z,2025-05-25T15:06:08Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5750029841,212,16.7,5750029839,141,49.9,5750029837,140,23.5,5750029835,56,Back,5750029843,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881931,48,1,1,5,20,btaf9fuj3xctycyjeqwereaow,1,23.7,49.7,2025-05-25T15:06:08.196Z,2025-05-25T15:06:11Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750029909,56,Back,5750029911,140,9.2,5750029921,213,3.73,5750029941,156,,5750029913,141,34.9,5750029917,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882067,49,1,1,5,23,btaf9fuj3xctycyjeqwereaow,1,10.8,32.7,2025-05-25T15:06:10.924Z,2025-05-25T15:06:16Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750030679,212,23.1,5750030681,213,6.05,5750030677,141,24.9,5750030673,56,Back,5750030675,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882141,50,1,1,5,28,btaf9fuj3xctycyjeqwereaow,1,33.3,25.0,2025-05-25T15:06:16.764Z,2025-05-25T15:06:23Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5750031091,56,Back,5750031095,141,80.9,5750031089,155,,5750031101,1,,5750031099,213,1.39,5750031097,212,38.6,5750031093,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882177,51,1,1,5,35,btaf9fuj3xctycyjeqwereaow,1,61.9,82.1,2025-05-25T15:06:23.100Z,2025-05-25T15:06:25Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5750031311,213,0.69,5750031303,56,Left,5750031307,141,89.7,5750031309,212,8.1,5750031305,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882243,52,1,1,5,37,btaf9fuj3xctycyjeqwereaow,1,68.7,86.7,2025-05-25T15:06:25.188Z,2025-05-25T15:54:26Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5750031705,213,5.13,5750031701,141,70.5,5750031699,140,73.4,5750031697,56,Center,5750031703,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818926347,417,1,1,5,38,btaf9fuj3xctycyjeqwereaow,1,74.3,74.7,2025-05-25T15:06:25.821Z,2025-05-25T15:54:20Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5750278671,213,3.87,5750278665,140,67.8,5750278667,141,65.7,5750278669,212,9.2,5750278663,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882251,70,83,1,5,38,ew0hpuiweoltpsg5f51r2w64t,0,23.9,31.2,2025-05-25T15:06:26.012Z,2025-05-25T15:58:21Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5750033045,399,v3hnsgptqqi0ystvybqtpyzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818926385,418,1,1,5,39,btaf9fuj3xctycyjeqwereaow,0,69.4,70.8,2025-05-25T15:06:26.821Z,2025-05-25T15:54:38Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5750278885,140,75.9,5750278887,141,48.7,5750278889,212,16.5,5750278891,213,5.14,5750278883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882257,53,43,1,5,41,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-05-25T15:06:29.756Z,2025-05-25T15:54:36Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750279235,144,61,5750031757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882335,71,1,1,5,44,ew0hpuiweoltpsg5f51r2w64t,1,25.4,67.0,2025-05-25T15:06:32.404Z,2025-05-25T15:08:05Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5750032213,56,Back,5750032221,213,3.55,5750032219,212,19.1,5750032217,141,55.7,5750032215,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882387,72,1,1,5,47,ew0hpuiweoltpsg5f51r2w64t,0,8.7,55.7,2025-05-25T15:06:35.260Z,2025-05-25T15:06:38Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5750032493,141,68.7,5750032499,213,0.12,5750032495,212,75.0,5750032489,56,Center,5750032487,157,,5750032501,1,,5750032491,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882481,54,1,1,5,53,btaf9fuj3xctycyjeqwereaow,1,29.6,28.6,2025-05-25T15:06:40.964Z,2025-05-25T15:06:44Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5750033095,212,2.2,5750033091,140,31.0,5750033089,56,Back,5750033097,213,5.45,5750033093,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882515,55,1,1,5,56,btaf9fuj3xctycyjeqwereaow,1,41.0,24.3,2025-05-25T15:06:44.636Z,2025-05-25T15:06:47Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750033323,212,5.2,5750033317,56,Back,5750033325,213,0.05,5750033321,141,24.7,5750033319,140,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882531,56,1,1,5,59,btaf9fuj3xctycyjeqwereaow,1,49.6,24.7,2025-05-25T15:06:47.540Z,2025-05-25T15:06:48Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5750033461,56,Back,5750033465,141,37.9,5750033463,140,48.2,5750033469,213,1.73,5750033467,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882537,57,1,1,6,0,btaf9fuj3xctycyjeqwereaow,1,48.2,37.9,2025-05-25T15:06:48.740Z,2025-05-25T15:06:49Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5750033501,56,Back,5750033505,141,31.8,5750033509,213,3.70,5750033507,212,7.8,5750033503,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882621,58,1,1,6,1,btaf9fuj3xctycyjeqwereaow,1,41.9,31.8,2025-05-25T15:06:49.652Z,2025-05-25T15:06:54Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5750033957,141,62.1,5750033959,212,20.7,5750033953,56,Back,5750033961,213,1.66,5750033955,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882651,59,1,1,6,6,btaf9fuj3xctycyjeqwereaow,1,41.2,62.4,2025-05-25T15:06:54.356Z,2025-05-25T15:06:56Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5750034157,212,17.9,5750034159,213,5.08,5750034153,140,47.4,5750034155,141,37.9,5750034151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
