id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2815325569,607,13,2,80,47,doohk95o6e8pkqah8vkop51dg,1,90.2,47.9,2025-05-16T17:39:10.071Z,2025-05-16T18:42:13Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5730415211,230,98.6,5730639831,74,,5730414785,56,Center,5730414783,17,,5730415053,328,,5730415203,55,606,5730414779,22,,5730415199,29,,5730415201,154,5730415209,103,66.7,,5730415207,102,53.1,5730415213,231,49.3,5730415049,15,,,,,,,,,,,,
2815325577,608,5,2,80,48,doohk95o6e8pkqah8vkop51dg,0,101.2,43.4,2025-05-16T17:39:11.222Z,2025-05-16T18:17:00Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5730414823,56,Center,5730414825,346,,5730416675,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815325911,751,5,2,80,48,6oxoag5c6zbnn09wx08vz4iak,1,-1.2,56.6,2025-05-16T17:39:11.222Z,2025-05-16T18:16:59Z,b29o112lpprnfqosulo4bc44,J. Torsvik,,,5730416667,233,608,5730416643,346,,5730416637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815325941,752,1,2,81,23,6oxoag5c6zbnn09wx08vz4iak,0,4.9,59.5,2025-05-16T17:39:46.238Z,2025-05-16T17:39:52Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5730416809,213,6.25,5730416799,124,,5730416801,56,Center,5730416817,74,,5730416813,1,,5730416805,141,56.7,5730416807,212,65.8,5730416803,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2815325935,610,44,2,81,27,doohk95o6e8pkqah8vkop51dg,1,28.5,43.2,2025-05-16T17:39:50.351Z,2025-05-16T18:16:40Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730416775,285,,5730416773,56,Back,5730416951,233,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815325949,753,44,2,81,27,6oxoag5c6zbnn09wx08vz4iak,0,71.5,56.8,2025-05-16T17:39:50.352Z,2025-05-16T18:16:40Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5730416879,56,Center,5730416967,233,610,5730416881,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815325945,611,1,2,81,28,doohk95o6e8pkqah8vkop51dg,0,21.8,43.1,2025-05-16T17:39:51.095Z,2025-05-16T17:39:51Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730416859,140,33.2,5730416861,141,47.2,5730416857,56,Back,5730416853,3,,5730416865,213,0.23,5730416863,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815325971,754,1,2,81,30,6oxoag5c6zbnn09wx08vz4iak,0,49.9,40.0,2025-05-16T17:39:53.094Z,2025-05-16T17:41:18Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5730417019,212,17.5,5730417011,3,,5730417013,56,Center,5730417017,141,42.1,5730417015,140,66.5,5730417021,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815325983,612,1,2,81,30,doohk95o6e8pkqah8vkop51dg,0,30.8,56.0,2025-05-16T17:39:53.870Z,2025-05-16T17:39:54Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730417081,140,32.3,5730417083,141,57.0,5730417085,212,1.7,5730417087,213,0.41,5730417079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326007,755,61,2,81,32,6oxoag5c6zbnn09wx08vz4iak,1,60.5,35.7,2025-05-16T17:39:55.554Z,2025-05-16T17:41:22Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5730417243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326023,613,1,2,81,33,doohk95o6e8pkqah8vkop51dg,1,37.0,55.2,2025-05-16T17:39:56.391Z,2025-05-16T17:40:00Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730417301,140,64.7,5730417309,1,,5730417305,212,33.9,5730417307,213,0.54,5730417303,141,80.9,5730417299,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326031,614,4,2,81,37,doohk95o6e8pkqah8vkop51dg,1,57.4,84.8,2025-05-16T17:40:00.430Z,2025-05-16T18:05:48Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5730417417,265,,5730417415,152,,5730417679,233,756,5730417413,56,Left,5730417411,13,,5730417419,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326079,756,4,2,81,37,6oxoag5c6zbnn09wx08vz4iak,0,42.6,15.2,2025-05-16T17:40:00.431Z,2025-05-16T18:05:49Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5730417641,56,Back,5730417639,13,,5730417647,285,,5730417645,265,,5730417643,152,,5730417697,233,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326123,616,1,2,81,45,doohk95o6e8pkqah8vkop51dg,1,67.6,86.0,2025-05-16T17:40:08.158Z,2025-05-16T17:40:10Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5730417879,152,,5730417883,140,63.8,5730417887,212,9.1,5730417885,141,73.9,5730417889,213,4.26,5730417877,5,,5730417881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326155,617,1,2,81,46,doohk95o6e8pkqah8vkop51dg,1,63.8,73.9,2025-05-16T17:40:09.791Z,2025-05-16T17:40:13Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730418027,213,0.60,5730418025,212,15.7,5730418023,141,86.9,5730418019,56,Left,5730418021,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327329,768,83,2,81,49,6oxoag5c6zbnn09wx08vz4iak,0,35.9,5.3,2025-05-16T17:40:12.388Z,2025-05-16T18:20:29Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5730424735,399,d2xmywt450kjrph838hshcn3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326163,618,1,2,81,50,doohk95o6e8pkqah8vkop51dg,0,74.6,86.2,2025-05-16T17:40:13.126Z,2025-05-16T17:40:13Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5730418071,140,75.8,5730418077,213,0.05,5730418075,212,1.3,5730418073,141,86.3,5730418069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327557,771,61,2,81,52,6oxoag5c6zbnn09wx08vz4iak,1,35.6,4.6,2025-05-16T17:40:15.006Z,2025-05-16T17:42:00Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5730425365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326199,619,3,2,81,52,doohk95o6e8pkqah8vkop51dg,0,73.6,90.6,2025-05-16T17:40:15.574Z,2025-05-16T17:45:02Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5730426509,233,772,5730418233,56,Left,5730418237,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327737,772,7,2,81,52,6oxoag5c6zbnn09wx08vz4iak,1,26.4,9.4,2025-05-16T17:40:15.575Z,2025-05-16T17:42:15Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5730426427,285,,5730426425,56,Back,5730426491,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326341,758,1,2,81,54,6oxoag5c6zbnn09wx08vz4iak,1,32.9,14.0,2025-05-16T17:40:17.285Z,2025-05-16T17:40:25Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5730418907,56,Back,5730418915,213,0.55,5730418913,212,14.5,5730418911,141,25.1,5730418909,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326347,759,1,2,81,58,6oxoag5c6zbnn09wx08vz4iak,0,45.3,17.0,2025-05-16T17:40:21.908Z,2025-05-16T18:29:29Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5730429429,213,1.20,5730431899,236,,5730431901,233,652,5730418935,56,Back,5730429423,140,45.4,5730431905,286,,5730429427,212,0.3,5730429425,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328689,652,74,2,81,58,doohk95o6e8pkqah8vkop51dg,1,59.3,73.8,2025-05-16T17:40:21.909Z,2025-05-16T17:43:45Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730431519,56,Center,5730431521,285,,5730431919,233,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326285,620,43,2,81,59,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:40:22.455Z,2025-05-16T17:44:59Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730437131,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326335,622,1,2,82,1,doohk95o6e8pkqah8vkop51dg,1,53.7,81.4,2025-05-16T17:40:24.558Z,2025-05-16T17:44:57Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730418863,140,68.1,5730418867,212,18.3,5730418865,141,66.3,5730418861,56,Center,5730418869,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329397,659,1,2,82,1,doohk95o6e8pkqah8vkop51dg,0,69.8,56.1,2025-05-16T17:40:24.692Z,2025-05-16T17:44:50Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5730435545,212,12.0,5730435533,56,Center,5730435541,141,72.9,5730435537,140,73.3,5730435549,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326377,761,1,2,82,5,6oxoag5c6zbnn09wx08vz4iak,1,32.9,34.8,2025-05-16T17:40:28.165Z,2025-05-16T17:44:17Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5730434473,212,32.0,5730434477,213,2.93,5730434461,56,Back,5730434469,141,44.6,5730434465,140,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326399,762,43,2,82,7,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-16T17:40:30.493Z,2025-05-16T17:44:20Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5730434735,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326447,763,1,2,82,9,6oxoag5c6zbnn09wx08vz4iak,1,8.1,44.2,2025-05-16T17:40:32.365Z,2025-05-16T17:40:36Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5730419531,56,Center,5730419541,1,,5730419539,213,6.00,5730419537,212,47.5,5730419535,141,24.5,5730419529,157,,5730419533,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326453,764,44,2,82,13,6oxoag5c6zbnn09wx08vz4iak,1,50.9,29.6,2025-05-16T17:40:36.006Z,2025-05-16T18:16:41Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5730436727,233,660,5730419563,56,Center,5730436731,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326451,623,43,2,82,13,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:40:36.007Z,2025-05-16T17:41:35Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5730419561,286,0,5730423753,144,44,5730419647,233,764,5730419559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815329559,660,44,2,82,13,doohk95o6e8pkqah8vkop51dg,0,49.1,70.4,2025-05-16T17:40:36.007Z,2025-05-16T18:16:41Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5730436735,233,764,5730436485,285,,5730436483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326455,765,1,2,82,13,6oxoag5c6zbnn09wx08vz4iak,0,51.5,24.5,2025-05-16T17:40:36.181Z,2025-05-16T17:40:37Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5730419583,212,11.0,5730419585,213,6.23,5730419579,140,62.0,5730419577,56,Center,5730419575,168,,5730419573,3,,5730419581,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326471,625,43,2,82,15,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:40:38.919Z,2025-05-16T17:41:00Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730419719,155,0,5730419723,140,66.8,5730419725,141,53.6,5730419727,212,28.1,5730419729,213,5.85,5730419721,56,Center,5730421067,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326521,766,12,2,82,17,6oxoag5c6zbnn09wx08vz4iak,1,35.3,43.2,2025-05-16T17:40:40.407Z,2025-05-16T17:40:44Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5730419977,212,29.5,5730419975,141,32.1,5730419973,140,62.5,5730419971,56,Center,5730419969,15,,5730419979,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326507,626,43,2,82,18,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:40:41.134Z,2025-05-16T17:41:45Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730419907,56,Left,5730419915,213,0.86,5730419997,15,0,5730419913,212,32.2,5730419911,141,100.0,5730424553,144,12,5730419999,167,0,5730419909,140,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326515,627,43,2,82,19,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:40:42.862Z,2025-05-16T17:40:59Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730419953,347,0,5730419951,56,Left,5730421043,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327475,629,1,2,82,30,doohk95o6e8pkqah8vkop51dg,0,44.7,70.9,2025-05-16T17:40:53.820Z,2025-05-16T19:00:20Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730726947,212,21.7,5730424967,56,Center,5730424927,141,60.5,5730424925,140,64.2,5730726949,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815381887,748,2,2,82,31,doohk95o6e8pkqah8vkop51dg,1,32.5,64.2,2025-05-16T17:40:54Z,2025-05-16T19:00:17Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730731039,140,50.7,5730731035,7,6wwk8y9mklkh8x606ynhe1lp0,5730731041,141,87.2,5730731037,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326653,767,55,2,82,31,6oxoag5c6zbnn09wx08vz4iak,1,33.7,20.6,2025-05-16T17:40:54.001Z,2025-05-16T19:00:52Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730438005,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326683,628,43,2,82,33,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:40:56.726Z,2025-05-16T17:41:47Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5730424705,144,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327575,630,27,2,83,27,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:41:50.653Z,2025-05-16T18:20:12Z,,,,,5730543457,41,Injury,5730543459,53,6wwk8y9mklkh8x606ynhe1lp0,5730526171,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327491,769,27,2,83,27,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-16T17:41:50.653Z,2025-05-16T18:16:08Z,,,,,5730526133,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327585,631,28,2,83,28,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:41:51.596Z,2025-05-16T18:16:09Z,,,,,5730425513,55,630,5730526261,233,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327503,770,28,2,83,28,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-16T17:41:51.596Z,2025-05-16T18:16:08Z,,,,,5730526213,233,631,5730425049,55,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327687,632,18,2,83,42,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:42:05.859Z,2025-05-16T17:42:07Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5730426179,55,633,5730426113,44,Midfielder,5730426115,59,27,5730426111,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327695,633,19,2,83,42,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:42:05.860Z,2025-05-16T18:20:22Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5730426151,145,11,5730426159,55,632,5730543981,293,4,5730426157,44,Midfielder,5730543979,292,7,5730426153,59,29,5730426145,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815348079,864,1,2,83,55,6oxoag5c6zbnn09wx08vz4iak,0,36.5,21.5,2025-05-16T17:42:18Z,2025-05-16T18:19:53Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5730540961,1,,5730541139,152,,5730540957,212,43.8,5730540955,141,18.5,5730540953,140,78.2,5730542191,189,,5730540951,56,Right,5730540949,157,,5730541137,5,5730540959,213,6.24,,,,,,,,,,,,,,,,,,,,,
2815327855,634,44,2,83,57,doohk95o6e8pkqah8vkop51dg,1,22.2,74.4,2025-05-16T17:42:20.429Z,2025-05-16T18:16:41Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730427073,56,Back,5730427075,285,,5730471263,233,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327873,773,44,2,83,57,6oxoag5c6zbnn09wx08vz4iak,0,77.8,25.6,2025-05-16T17:42:20.430Z,2025-05-16T18:16:42Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5730471223,286,,5730471287,233,634,5730471221,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327857,635,12,2,83,57,doohk95o6e8pkqah8vkop51dg,1,20.4,70.2,2025-05-16T17:42:20.798Z,2025-05-16T18:18:55Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5730427119,15,,5730427089,140,30.1,5730427087,56,Back,5730427095,213,5.81,5730427093,212,11.4,5730427091,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327887,637,1,2,84,0,doohk95o6e8pkqah8vkop51dg,1,30.1,62.6,2025-05-16T17:42:23.070Z,2025-05-16T17:42:24Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730427221,140,41.2,5730427219,56,Back,5730427223,141,71.8,5730427227,213,0.49,5730427225,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327921,638,1,2,84,1,doohk95o6e8pkqah8vkop51dg,1,41.2,71.8,2025-05-16T17:42:24.397Z,2025-05-16T17:42:28Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730427465,213,0.11,5730427449,56,Center,5730427453,140,57.6,5730427461,212,17.3,5730427457,141,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327943,639,3,2,84,5,doohk95o6e8pkqah8vkop51dg,1,71.6,76.8,2025-05-16T17:42:28.757Z,2025-05-16T18:06:10Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5730427587,233,774,5730427567,286,,5730427565,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327927,774,45,2,84,5,6oxoag5c6zbnn09wx08vz4iak,0,28.4,23.2,2025-05-16T17:42:28.757Z,2025-05-16T18:06:10Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5730427595,233,639,5730427497,285,,5730427495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815327963,640,1,2,84,7,doohk95o6e8pkqah8vkop51dg,1,69.8,63.3,2025-05-16T17:42:30.589Z,2025-05-16T17:42:32Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5730427657,212,12.2,5730427655,141,50.3,5730427653,140,77.8,5730427651,56,Center,5730427659,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328003,641,1,2,84,8,doohk95o6e8pkqah8vkop51dg,1,77.8,50.3,2025-05-16T17:42:31.885Z,2025-05-16T18:47:42Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5730427859,141,63.6,5730427861,212,19.5,5730427857,140,94.3,5730427855,56,Center,5730427863,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328009,642,1,2,84,12,doohk95o6e8pkqah8vkop51dg,0,94.6,62.4,2025-05-16T17:42:35.101Z,2025-05-16T18:47:42Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5730671367,213,5.38,5730671365,212,3.6,5730671363,141,58.3,5730671361,140,96.7,5730427885,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328011,775,43,2,84,12,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-16T17:42:35.201Z,2025-05-16T19:09:28Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5730427899,178,0,5730427901,182,0,5730427903,56,Back,5730776425,144,10,5730427937,177,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328045,777,43,2,84,17,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-16T17:42:40.788Z,2025-05-16T17:42:43Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5730428169,144,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328077,778,1,2,84,21,6oxoag5c6zbnn09wx08vz4iak,1,10.7,49.8,2025-05-16T17:42:44.244Z,2025-05-16T17:42:46Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5730428209,56,Back,5730428211,140,19.8,5730428207,123,,5730428221,287,,5730428215,212,27.7,5730428217,213,5.06,5730428213,141,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328095,779,1,2,84,23,6oxoag5c6zbnn09wx08vz4iak,0,26.8,6.2,2025-05-16T17:42:46.796Z,2025-05-16T17:42:47Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5730428321,213,0.44,5730428313,56,Back,5730428315,140,47.0,5730428317,141,20.9,5730428319,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328135,645,4,2,84,28,doohk95o6e8pkqah8vkop51dg,1,66.7,88.0,2025-05-16T17:42:51.427Z,2025-05-16T17:42:56Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5730428587,233,780,5730428551,56,Left,5730428549,13,,5730428553,152,,5730428555,265,,5730428557,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328115,780,4,2,84,28,6oxoag5c6zbnn09wx08vz4iak,0,33.3,12.0,2025-05-16T17:42:51.428Z,2025-05-16T17:42:55Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5730428451,13,,5730428459,285,,5730428457,265,,5730428455,152,,5730428453,56,Back,5730428601,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328131,644,1,2,84,28,doohk95o6e8pkqah8vkop51dg,1,58.1,84.2,2025-05-16T17:42:51.525Z,2025-05-16T18:18:52Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5730428529,140,66.6,5730428535,213,0.29,5730428533,212,9.3,5730428527,56,Left,5730537713,152,,5730428531,141,88.1,5730537707,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328249,646,1,2,84,41,doohk95o6e8pkqah8vkop51dg,1,66.0,76.1,2025-05-16T17:43:04.989Z,2025-05-16T17:43:06Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5730429191,141,79.7,5730429187,56,Left,5730429189,140,75.9,5730429195,213,0.23,5730429193,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328257,647,1,2,84,42,doohk95o6e8pkqah8vkop51dg,1,75.9,79.7,2025-05-16T17:43:05.900Z,2025-05-16T17:43:07Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5730429251,140,85.6,5730429249,56,Left,5730429257,213,0.51,5730429255,212,11.6,5730429253,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328261,648,1,2,84,44,doohk95o6e8pkqah8vkop51dg,1,85.6,88.0,2025-05-16T17:43:07.206Z,2025-05-16T17:43:08Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5730429283,212,25.8,5730429285,213,4.82,5730429279,140,88.3,5730429277,56,Center,5730429275,155,,5730429273,2,,5730429281,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328285,649,43,2,84,45,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-16T17:43:08.021Z,2025-05-16T17:43:12Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5730429421,213,3.14,5730429415,140,88.3,5730429417,141,50.3,5730429413,56,Center,5730429419,212,0,5730429607,144,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815330077,661,44,2,84,46,doohk95o6e8pkqah8vkop51dg,1,88.1,49.2,2025-05-16T17:43:09.514Z,2025-05-16T18:16:42Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5730439563,233,785,5730439465,286,,5730439463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
