id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2818995445,792,44,2,85,24,bsykw9d70ffqe9atosc92n1e9,1,8.2,58.0,2025-05-25T16:45:28.249Z,2025-05-25T16:58:39Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750665385,285,,5750665413,233,907,5750665383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818995429,907,44,2,85,25,uqspd1bx7f6mq8ohj50u1k1k,0,91.8,42.0,2025-05-25T16:45:28.250Z,2025-05-25T16:58:38Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,5750665291,56,Center,5750665293,286,,5750665493,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979613,712,12,2,85,25,bsykw9d70ffqe9atosc92n1e9,1,11.6,53.9,2025-05-25T16:45:28.252Z,2025-05-25T17:01:08Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750578041,56,Back,5750578043,140,21.5,5750578045,141,59.7,5750578047,212,11.1,5750578105,15,,5750578049,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979635,795,15,2,85,27,uqspd1bx7f6mq8ohj50u1k1k,1,83.1,45.2,2025-05-25T16:45:30.650Z,2025-05-25T16:58:53Z,d0phfsg3amx6r0xblx5wia9k9,F. Nyenetue,,5750648483,147,45.8,5750648477,458,,5750648969,233,713,5750633099,82,,5750648467,72,,5750648473,103,19,5750578161,17,,5750648487,230,98.2,5750648481,146,85.5,5750578159,22,,5750648471,102,5750666861,328,,5750578163,56,5750648489,231,49.3,49.7,Center,5750648469,78,,,,,,,,
2818979661,713,10,2,85,27,bsykw9d70ffqe9atosc92n1e9,1,14.5,54.2,2025-05-25T16:45:30.750Z,2025-05-25T16:54:59Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,5750578317,94,,5750578319,56,Back,5750648641,233,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979787,714,1,2,85,30,bsykw9d70ffqe9atosc92n1e9,1,33.5,54.3,2025-05-25T16:45:34.212Z,2025-05-25T16:45:36Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,5750579037,141,63.9,5750579045,213,2.54,5750579027,56,Back,5750579031,140,24.4,5750579041,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979849,715,1,2,85,33,bsykw9d70ffqe9atosc92n1e9,0,24.4,63.9,2025-05-25T16:45:36.525Z,2025-05-25T17:00:38Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750579389,212,48.2,5750579385,141,69.6,5750579393,213,0.08,5750579379,56,Center,5750581257,157,,5750579381,140,70.2,5750579397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818994099,906,59,2,85,35,uqspd1bx7f6mq8ohj50u1k1k,1,31.1,27.0,2025-05-25T16:45:38.250Z,2025-05-25T16:57:22Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5750659641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979895,797,1,2,85,36,uqspd1bx7f6mq8ohj50u1k1k,0,25.0,29.7,2025-05-25T16:45:39.554Z,2025-05-25T16:45:40Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5750579593,212,3.5,5750579599,213,5.44,5750579591,141,25.9,5750579587,56,Back,5750579589,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818979947,717,61,2,85,38,bsykw9d70ffqe9atosc92n1e9,1,68.8,73.5,2025-05-25T16:45:41.501Z,2025-05-25T16:45:41Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,5750579827,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980045,718,43,2,85,40,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-25T16:45:43.637Z,2025-05-25T16:45:49Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,5750580337,347,0,5750580831,144,5,5750580333,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980087,798,4,2,85,41,uqspd1bx7f6mq8ohj50u1k1k,1,33.8,6.4,2025-05-25T16:45:45.131Z,2025-05-25T16:45:52Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750580713,233,719,5750580621,152,,5750580617,56,Back,5750580627,265,,5750580719,286,,5750580613,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980055,719,4,2,85,41,bsykw9d70ffqe9atosc92n1e9,0,66.2,93.6,2025-05-25T16:45:45.132Z,2025-05-25T16:45:53Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,5750580433,152,,5750580429,13,,5750580431,56,Left,5750580437,285,,5750580755,233,798,5750580435,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980251,799,1,2,85,47,uqspd1bx7f6mq8ohj50u1k1k,1,32.8,4.1,2025-05-25T16:45:50.666Z,2025-05-25T16:45:54Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750581443,56,Back,5750581441,152,,5750581451,213,2.08,5750581447,141,30.0,5750581449,212,20.1,5750581439,5,,5750581445,140,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980447,800,1,2,85,50,uqspd1bx7f6mq8ohj50u1k1k,1,24.2,38.8,2025-05-25T16:45:53.618Z,2025-05-25T16:46:00Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5750582563,213,0.98,5750582553,56,Back,5750582555,140,31.8,5750582559,212,14.4,5750582557,141,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980509,801,1,2,85,56,uqspd1bx7f6mq8ohj50u1k1k,1,37.6,55.7,2025-05-25T16:45:59.787Z,2025-05-25T16:46:02Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750582965,212,17.3,5750582961,140,47.3,5750582959,56,Back,5750582963,141,35.2,5750582967,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980673,802,1,2,85,58,uqspd1bx7f6mq8ohj50u1k1k,1,50.8,31.3,2025-05-25T16:46:02.146Z,2025-05-25T16:46:09Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750583919,141,10.3,5750583925,213,5.50,5750583917,140,64.4,5750583921,212,20.2,5750583915,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980755,803,1,2,86,5,uqspd1bx7f6mq8ohj50u1k1k,1,69.1,10.1,2025-05-25T16:46:08.794Z,2025-05-25T16:46:30Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,1.0,5750584437,212,26.3,5750584439,213,0.77,5750586929,154,,5750584435,141,37.1,5750586927,210,15,5750584433,140,87.0,5750584431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980763,804,15,2,86,9,uqspd1bx7f6mq8ohj50u1k1k,1,93.1,33.7,2025-05-25T16:46:12.786Z,2025-05-25T16:46:31Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,5750587023,55,803,5750587017,154,,5750587037,147,46.6,5750584477,22,,5750587033,328,,5750587013,29,,5750587121,233,720,5750585535,20,,5750587035,146,98.1,5750587009,79,,5750585539,63,5750587031,103,20.9,5750587029,102,5750584481,56,Center,,49.0,,,,,,,,,,
2818980767,720,10,2,86,9,bsykw9d70ffqe9atosc92n1e9,1,1.5,54.4,2025-05-25T16:46:12.886Z,2025-05-25T17:00:08Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,5750587215,233,804,5750584507,56,Back,5750584505,182,,5750584503,178,,5750584501,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980873,722,6,2,86,11,bsykw9d70ffqe9atosc92n1e9,0,3.6,58.6,2025-05-25T16:46:15.046Z,2025-05-25T17:07:11Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,5750585411,233,805,5750585331,56,Back,5750585333,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818980801,805,6,2,86,11,uqspd1bx7f6mq8ohj50u1k1k,1,96.4,41.4,2025-05-25T16:46:15.046Z,2025-05-25T17:07:11Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,5750584895,73,,5750584891,56,Center,5750585367,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981525,806,1,2,86,31,uqspd1bx7f6mq8ohj50u1k1k,1,99.5,99.5,2025-05-25T16:46:34.773Z,2025-05-25T17:00:14Z,94s19kazaywfzrg007vsha6wa,R. Alte,1.0,5750588451,141,52.2,5750672613,154,,5750588443,155,,5750588455,213,4.50,5750588447,56,Center,5750672611,210,15,5750588441,6,,5750588453,212,32.9,5750588439,2,,5750588445,223,,5750588457,1,5750588449,140,92.9,,,,,,,,,,,,,,,,,
2818981535,807,44,2,86,34,uqspd1bx7f6mq8ohj50u1k1k,1,92.7,51.2,2025-05-25T16:46:38.233Z,2025-05-25T17:00:26Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750588519,286,,5750673875,233,793,5750588517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818996281,793,44,2,86,34,bsykw9d70ffqe9atosc92n1e9,0,7.3,48.8,2025-05-25T16:46:38.234Z,2025-05-25T17:00:24Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,5750673921,233,807,5750669979,56,Back,5750669981,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981573,808,15,2,86,35,uqspd1bx7f6mq8ohj50u1k1k,1,90.6,50.9,2025-05-25T16:46:39.150Z,2025-05-25T17:02:15Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750672663,147,50.9,5750588659,56,Center,5750672651,154,,5750671367,15,,5750672647,79,,5750670827,17,,5750672659,103,29.7,5750671365,25,,5750671371,328,,5750672661,146,91.0,5750672653,55,5750672657,102,49.7,5750672649,29,5750672685,233,794,806,,,,,,,,,,,
2818996531,794,10,2,86,36,bsykw9d70ffqe9atosc92n1e9,1,6.9,50.4,2025-05-25T16:46:39.250Z,2025-05-25T17:00:07Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,5750671415,173,,5750672723,233,808,5750671417,178,,5750671421,56,Back,5750671419,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981545,723,61,2,86,37,bsykw9d70ffqe9atosc92n1e9,1,4.5,57.0,2025-05-25T16:46:41.077Z,2025-05-25T16:59:58Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,5750588539,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981659,725,61,2,86,42,bsykw9d70ffqe9atosc92n1e9,1,3.3,57.0,2025-05-25T16:46:46.160Z,2025-05-25T17:00:01Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,5750589193,56,Back,5750611801,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981713,726,5,2,86,45,bsykw9d70ffqe9atosc92n1e9,0,14.4,101.6,2025-05-25T16:46:48.269Z,2025-05-25T17:01:02Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,5750589637,233,809,5750589519,347,,5750589517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818981681,809,5,2,86,45,uqspd1bx7f6mq8ohj50u1k1k,1,85.6,-1.6,2025-05-25T16:46:48.269Z,2025-05-25T17:18:47Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750589307,347,,5750589581,233,726,5750589305,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982275,810,1,2,87,6,uqspd1bx7f6mq8ohj50u1k1k,1,75.1,0.0,2025-05-25T16:47:10.017Z,2025-05-25T16:47:18Z,d0phfsg3amx6r0xblx5wia9k9,F. Nyenetue,,5750593499,238,,5750592595,141,8.3,5750592597,212,7.9,5750592599,213,2.12,5750592589,107,,5750592591,56,Right,5750592593,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982305,811,61,2,87,9,uqspd1bx7f6mq8ohj50u1k1k,1,71.2,8.5,2025-05-25T16:47:12.611Z,2025-05-25T16:47:13Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5750592885,238,,5750592821,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982401,728,1,2,87,11,bsykw9d70ffqe9atosc92n1e9,1,16.9,85.0,2025-05-25T16:47:14.253Z,2025-05-25T16:47:16Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,5750593239,140,17.9,5750593245,213,4.80,5750593241,141,67.2,5750593237,56,Back,5750593243,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982423,729,1,2,87,12,bsykw9d70ffqe9atosc92n1e9,0,17.9,67.2,2025-05-25T16:47:15.765Z,2025-05-25T16:47:17Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750593351,213,0.48,5750593341,157,,5750593353,1,,5750593343,56,Left,5750593345,140,60.7,5750593349,212,50.7,5750593347,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982455,730,5,2,87,13,bsykw9d70ffqe9atosc92n1e9,0,59.6,101.2,2025-05-25T16:47:16.908Z,2025-05-25T17:18:48Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,5750594025,233,812,5750593545,347,,5750593541,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982495,812,5,2,87,13,uqspd1bx7f6mq8ohj50u1k1k,1,40.4,-1.2,2025-05-25T16:47:16.908Z,2025-05-25T17:18:48Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5750593755,347,,5750593753,56,Back,5750593939,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982569,813,1,2,87,18,uqspd1bx7f6mq8ohj50u1k1k,1,42.4,0.0,2025-05-25T16:47:21.441Z,2025-05-25T16:47:23Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5750594221,213,0.52,5750594217,141,9.2,5750594219,212,13.1,5750594215,140,53.2,5750594213,56,Right,5750594211,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982599,814,1,2,87,20,uqspd1bx7f6mq8ohj50u1k1k,1,53.2,9.2,2025-05-25T16:47:23.345Z,2025-05-25T16:47:25Z,15823p8n34f7coivq6wq687is,W. Igor,,5750594405,56,Back,5750594413,213,2.41,5750594407,140,42.2,5750594411,212,15.5,5750594409,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982745,815,1,2,87,21,uqspd1bx7f6mq8ohj50u1k1k,1,40.1,31.8,2025-05-25T16:47:24.753Z,2025-05-25T16:47:31Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750595227,141,67.0,5750595223,56,Back,5750595231,213,1.53,5750595229,212,24.0,5750595225,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982811,816,1,2,87,28,uqspd1bx7f6mq8ohj50u1k1k,1,57.1,72.6,2025-05-25T16:47:31.681Z,2025-05-25T16:47:34Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750595681,213,4.58,5750595675,141,47.6,5750595679,212,17.1,5750595671,140,55.0,5750595667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982875,817,1,2,87,31,uqspd1bx7f6mq8ohj50u1k1k,1,55.0,45.2,2025-05-25T16:47:34.385Z,2025-05-25T16:47:37Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750595981,141,29.1,5750595985,213,5.15,5750595983,212,12.1,5750595979,140,59.9,5750595977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982927,818,1,2,87,33,uqspd1bx7f6mq8ohj50u1k1k,1,60.4,30.1,2025-05-25T16:47:36.913Z,2025-05-25T16:47:38Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,5750596253,141,47.6,5750596251,140,55.2,5750596257,213,2.00,5750596249,56,Center,5750596255,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982985,819,1,2,87,35,uqspd1bx7f6mq8ohj50u1k1k,1,55.2,47.6,2025-05-25T16:47:38.776Z,2025-05-25T16:47:41Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750596555,56,Center,5750596567,213,1.54,5750596563,212,18.4,5750596559,141,74.7,5750596557,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983067,820,1,2,87,37,uqspd1bx7f6mq8ohj50u1k1k,1,56.4,75.3,2025-05-25T16:47:40.817Z,2025-05-25T16:47:44Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750596993,56,Left,5750597001,213,0.95,5750596995,140,66.4,5750596999,212,18.0,5750596997,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983135,821,1,2,87,41,uqspd1bx7f6mq8ohj50u1k1k,1,66.7,97.1,2025-05-25T16:47:44.552Z,2025-05-25T16:47:48Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5750597357,140,58.0,5750597359,141,83.5,5750597355,56,Left,5750597361,212,13.0,5750597363,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983231,822,1,2,87,44,uqspd1bx7f6mq8ohj50u1k1k,1,57.9,74.8,2025-05-25T16:47:47.984Z,2025-05-25T16:47:52Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750597867,213,4.48,5750597863,141,47.8,5750597859,56,Center,5750597865,212,18.9,5750597861,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983259,823,1,2,87,47,uqspd1bx7f6mq8ohj50u1k1k,1,55.2,43.1,2025-05-25T16:47:51.065Z,2025-05-25T16:47:54Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750598059,140,57.0,5750598061,141,69.0,5750598057,56,Center,5750598065,213,1.46,5750598063,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983297,824,1,2,87,50,uqspd1bx7f6mq8ohj50u1k1k,1,60.5,70.6,2025-05-25T16:47:53.736Z,2025-05-25T16:47:56Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750598263,212,11.2,5750598261,141,57.8,5750598265,213,5.39,5750598257,56,Center,5750598259,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983379,825,1,2,87,52,uqspd1bx7f6mq8ohj50u1k1k,1,65.2,57.2,2025-05-25T16:47:55.856Z,2025-05-25T16:47:59Z,15823p8n34f7coivq6wq687is,W. Igor,,5750598637,140,56.1,5750598639,141,74.5,5750598633,56,Center,5750598641,212,15.2,5750598643,213,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983447,826,1,2,87,55,uqspd1bx7f6mq8ohj50u1k1k,1,57.9,69.9,2025-05-25T16:47:59.034Z,2025-05-25T16:48:02Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750599121,212,16.0,5750599081,140,54.9,5750599127,213,4.51,5750599079,56,Center,5750599083,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983595,827,1,2,87,58,uqspd1bx7f6mq8ohj50u1k1k,1,53.9,42.2,2025-05-25T16:48:01.297Z,2025-05-25T16:48:08Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,5750599915,140,67.3,5750599913,56,Right,5750599919,212,29.2,5750599921,213,5.22,5750599917,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983651,828,1,2,88,4,uqspd1bx7f6mq8ohj50u1k1k,0,72.2,12.5,2025-05-25T16:48:07.898Z,2025-05-25T16:48:10Z,d0phfsg3amx6r0xblx5wia9k9,F. Nyenetue,,5750600161,56,Center,5750600163,140,100.0,5750600159,155,,5750600171,1,,5750600157,2,,5750600165,141,68.8,5750600167,212,48.3,5750600169,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983769,731,5,2,88,6,bsykw9d70ffqe9atosc92n1e9,1,-0.8,34.6,2025-05-25T16:48:09.749Z,2025-05-25T17:18:49Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,5750604721,233,829,5750600739,56,Back,5750600741,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984435,829,5,2,88,6,uqspd1bx7f6mq8ohj50u1k1k,0,100.8,65.4,2025-05-25T16:48:09.749Z,2025-05-25T17:18:49Z,d0phfsg3amx6r0xblx5wia9k9,F. Nyenetue,,5750604417,346,,5750604849,233,731,5750604415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984341,732,1,2,88,34,bsykw9d70ffqe9atosc92n1e9,1,3.3,43.7,2025-05-25T16:48:37.534Z,2025-05-25T16:48:42Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,5750603993,74,,5750603987,213,0.33,5750603989,1,,5750603973,124,,5750603975,56,Left,5750603977,140,70.6,5750603979,141,79.0,5750603983,212,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984387,733,1,2,88,38,bsykw9d70ffqe9atosc92n1e9,0,70.6,79.0,2025-05-25T16:48:41.949Z,2025-05-25T16:48:45Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750604225,213,4.93,5750604221,141,58.7,5750604217,56,Center,5750604219,140,73.5,5750604223,212,14.1,5750604547,168,,5750604215,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984491,831,1,2,88,41,uqspd1bx7f6mq8ohj50u1k1k,1,31.9,61.5,2025-05-25T16:48:44.537Z,2025-05-25T16:48:47Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750604741,56,Back,5750604753,213,1.30,5750604743,140,35.0,5750604745,141,78.5,5750604749,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984525,832,61,2,88,43,uqspd1bx7f6mq8ohj50u1k1k,0,35.1,77.9,2025-05-25T16:48:46.433Z,2025-05-25T16:48:48Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5750604913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984697,735,1,2,88,45,bsykw9d70ffqe9atosc92n1e9,1,70.0,61.2,2025-05-25T16:48:48.997Z,2025-05-25T16:49:02Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,1.0,5750605793,140,64.2,5750605791,56,Center,5750605799,213,2.43,5750606943,210,13,5750605797,212,8.1,5750605795,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818984721,736,13,2,88,48,bsykw9d70ffqe9atosc92n1e9,1,72.3,50.3,2025-05-25T16:48:51.797Z,2025-05-25T17:13:14Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750607025,102,52.4,5750607029,215,,5750605943,22,,5750607031,230,96.9,5750607021,55,735,5750607019,29,,5750605947,56,Center,5750607033,231,48.6,5750606259,20,,5750607027,103,55.6,5750607017,85,5750605945,18,,,,,,,,,,,,,,,,,,
2818984761,737,5,2,88,51,bsykw9d70ffqe9atosc92n1e9,0,101.4,49.0,2025-05-25T16:48:54.392Z,2025-05-25T17:18:49Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,5750606209,56,Center,5750606211,346,,5750608879,233,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985203,833,5,2,88,51,uqspd1bx7f6mq8ohj50u1k1k,1,-1.4,51.0,2025-05-25T16:48:54.392Z,2025-05-25T16:49:17Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5750608829,233,737,5750608767,56,Back,5750608769,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985247,834,1,2,89,11,uqspd1bx7f6mq8ohj50u1k1k,1,4.2,60.2,2025-05-25T16:49:14.872Z,2025-05-25T16:49:22Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,5750609733,189,,5750608975,124,,5750608981,141,75.3,5750608977,56,Back,5750608995,237,,5750608983,212,29.3,5750608979,140,30.3,5750608985,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985277,835,1,2,89,13,uqspd1bx7f6mq8ohj50u1k1k,1,34.1,76.9,2025-05-25T16:49:16.559Z,2025-05-25T16:49:22Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,5750609799,189,,5750609103,56,Left,5750609111,213,0.28,5750609105,140,54.2,5750609109,212,22.0,5750609107,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985263,738,43,2,89,14,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-05-25T16:49:17.356Z,2025-05-25T16:58:23Z,cktx8pichvlnbdxizrosxckph,A. Østbø,,5750664391,144,61,5750609061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818985299,836,1,2,89,14,uqspd1bx7f6mq8ohj50u1k1k,1,63.7,92.0,2025-05-25T16:49:17.408Z,2025-05-25T16:49:19Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,5750609241,212,9.6,5750609243,213,4.01,5750609237,140,57.8,5750609239,141,81.2,5750609235,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
