id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value
2818857113,955,1,2,81,19,45v50owpvshpijizwwlcw4lni,1,77.0,13.4,2025-05-25T14:08:56.573Z,2025-05-25T14:09:00Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749890421,212,19.5,5749890417,140,89.1,5749890411,2,,5749890415,56,Center,5749890423,213,0.86,5749890419,141,35.2,5749890413,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857117,956,61,2,81,20,45v50owpvshpijizwwlcw4lni,0,88.5,34.7,2025-05-25T14:08:58.125Z,2025-05-25T14:39:42Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749890429,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857141,581,12,2,81,21,crlocdyqyb1fdhck54qxs65rl,1,15.7,64.6,2025-05-25T14:08:58.817Z,2025-05-25T14:09:04Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5749890541,56,Back,5749890545,141,37.1,5749890543,140,22.9,5749890547,212,20.2,5749890549,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857139,957,15,2,81,26,45v50owpvshpijizwwlcw4lni,1,77.5,55.4,2025-05-25T14:09:03.461Z,2025-05-25T15:24:02Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749892573,78,,5749890531,18,,5749892579,458,,5749892611,233,582,5749892297,20,,5749892575,102,51.1,5749890533,56,Center,5749892577,103,19,5749892583,147,53.2,5749892301,82,5749890529,22,,5749892587,231,5749892581,146,88.8,,5749892585,230,99.1,51.1,,,,,,,,,,,
2818857145,582,10,2,81,26,crlocdyqyb1fdhck54qxs65rl,1,10.6,44.4,2025-05-25T14:09:03.561Z,2025-05-25T14:10:02Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5749890561,56,Back,5749892629,233,957,5749890559,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857149,583,50,2,81,28,crlocdyqyb1fdhck54qxs65rl,1,33.0,45.0,2025-05-25T14:09:05.802Z,2025-05-25T14:36:54Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5749890709,233,958,5749890713,285,,5749890587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857163,958,7,2,81,28,45v50owpvshpijizwwlcw4lni,1,67.0,55.0,2025-05-25T14:09:05.803Z,2025-05-25T14:36:54Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749955051,286,,5749890701,233,583,5749890681,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857181,959,1,2,81,31,45v50owpvshpijizwwlcw4lni,1,68.6,38.5,2025-05-25T14:09:08.261Z,2025-05-25T14:09:11Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749890775,56,Right,5749890777,140,74.7,5749890781,212,13.9,5749890779,141,20.4,5749890783,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857187,960,1,2,81,34,45v50owpvshpijizwwlcw4lni,1,73.6,16.0,2025-05-25T14:09:11.454Z,2025-05-25T14:09:13Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749890819,213,1.38,5749890817,212,8.0,5749890815,141,27.5,5749890811,56,Center,5749890813,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857195,961,1,2,81,35,45v50owpvshpijizwwlcw4lni,1,75.1,27.5,2025-05-25T14:09:13.021Z,2025-05-25T14:09:14Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749890859,141,27.8,5749890863,213,0.02,5749890857,140,87.3,5749890855,56,Center,5749890861,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857201,962,1,2,81,36,45v50owpvshpijizwwlcw4lni,0,87.3,27.8,2025-05-25T14:09:14.102Z,2025-05-25T14:09:15Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749890897,140,93.3,5749890899,141,34.4,5749890901,212,7.7,5749890903,213,0.62,5749890895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857259,584,12,2,81,38,crlocdyqyb1fdhck54qxs65rl,1,10.5,59.1,2025-05-25T14:09:15.841Z,2025-05-25T14:09:23Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5749891201,141,95.3,5749891205,213,0.64,5749891203,212,41.5,5749891197,56,Back,5749891199,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857263,963,1,2,81,42,45v50owpvshpijizwwlcw4lni,1,64.5,7.0,2025-05-25T14:09:19.325Z,2025-05-25T14:09:23Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749891217,213,2.66,5749891213,141,27.8,5749891215,212,30.3,5749891209,56,Back,5749891211,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857285,964,1,2,81,45,45v50owpvshpijizwwlcw4lni,1,37.5,33.3,2025-05-25T14:09:23.053Z,2025-05-25T14:09:26Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749891315,213,1.04,5749891309,140,46.1,5749891313,212,17.9,5749891311,141,56.0,5749891307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857315,965,1,2,81,48,45v50owpvshpijizwwlcw4lni,1,46.9,55.9,2025-05-25T14:09:26.021Z,2025-05-25T14:09:29Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749891461,213,5.59,5749891455,140,54.6,5749891457,141,46.1,5749891453,56,Center,5749891459,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857323,966,1,2,81,52,45v50owpvshpijizwwlcw4lni,1,55.2,46.9,2025-05-25T14:09:29.733Z,2025-05-25T14:09:31Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749891495,56,Center,5749891497,140,66.0,5749891503,213,5.98,5749891499,141,41.7,5749891501,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857363,967,1,2,81,54,45v50owpvshpijizwwlcw4lni,1,68.3,44.1,2025-05-25T14:09:31.717Z,2025-05-25T14:09:50Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,1.0,,5749891699,140,88.5,5749891703,212,21.3,5749892045,210,15,5749891705,213,6.19,5749891697,56,Center,5749891701,141,41.1,5749892121,4,,5749892047,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857371,968,15,2,81,57,45v50owpvshpijizwwlcw4lni,1,88.9,42.7,2025-05-25T14:09:34.654Z,2025-05-25T15:25:07Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5749892067,147,45.1,5749891877,20,,5749892065,146,93.0,5749892051,29,,5749892061,103,10.1,5749892055,55,967,5749892059,102,50.9,5749892063,214,,5749892053,154,,5749891739,56,5749892071,233,585,5749891735,22,5749892049,78,,Center,5749891737,17,,,,,,,,,,,,,
2818857357,585,10,2,81,57,crlocdyqyb1fdhck54qxs65rl,1,1.1,52.1,2025-05-25T14:09:34.754Z,2025-05-25T14:46:36Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749891943,174,,5749891681,56,Back,5749891677,178,,5749892095,233,968,5749891945,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857379,969,61,2,81,59,45v50owpvshpijizwwlcw4lni,1,88.6,40.8,2025-05-25T14:09:37.061Z,2025-05-25T14:09:37Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5749891813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857573,586,5,2,82,1,crlocdyqyb1fdhck54qxs65rl,1,-0.4,61.4,2025-05-25T14:09:38.169Z,2025-05-25T14:38:38Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749958617,233,970,5749893095,346,,5749893093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857389,970,5,2,82,1,45v50owpvshpijizwwlcw4lni,0,100.6,37.8,2025-05-25T14:09:38.822Z,2025-05-25T14:38:37Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5749958625,233,586,5749891875,346,,5749891873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857575,587,18,2,82,34,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-25T14:10:12.051Z,2025-05-25T14:11:16Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5749893135,55,588,5749893101,59,18,5749893097,42,,5749893099,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857581,588,19,2,82,34,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-25T14:10:12.052Z,2025-05-25T14:11:17Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5749893123,59,15,5749893129,44,Midfielder,5749893125,292,6,5749893121,145,7,5749893131,55,587,5749893117,42,,5749893127,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858059,597,17,2,82,35,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-25T14:10:12.229Z,2025-05-25T14:11:37Z,,,,,5749895937,283,3gbk1gtcjh5k5lvuodfpmi21h,5749895933,184,,5749895931,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857665,589,1,2,82,49,crlocdyqyb1fdhck54qxs65rl,0,4.9,41.5,2025-05-25T14:10:26.920Z,2025-05-25T14:10:28Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5749893637,140,58.1,5749893641,212,55.9,5749893645,1,,5749893635,56,Center,5749893647,74,,5749893639,141,37.1,5749893643,213,6.23,5749893633,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818864675,1135,8,2,82,51,45v50owpvshpijizwwlcw4lni,1,38.9,75.7,2025-05-25T14:10:28.148Z,2025-05-25T14:27:51Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749933595,15,,5749933477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857671,590,1,2,82,51,crlocdyqyb1fdhck54qxs65rl,0,36.9,58.9,2025-05-25T14:10:29.082Z,2025-05-25T14:29:09Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749936209,141,42.7,5749936211,212,11.5,5749936203,3,,5749936207,140,40.2,5749936213,213,5.02,5749936205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857689,972,44,2,82,53,45v50owpvshpijizwwlcw4lni,1,58.0,67.8,2025-05-25T14:10:31.147Z,2025-05-25T14:37:20Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749893743,286,,5749893741,56,Center,5749936587,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818864801,651,44,2,82,54,crlocdyqyb1fdhck54qxs65rl,0,42.0,32.2,2025-05-25T14:10:31.148Z,2025-05-25T14:37:20Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5749934139,285,,5749934137,56,Back,5749936605,233,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857695,973,1,2,82,54,45v50owpvshpijizwwlcw4lni,0,58.8,66.7,2025-05-25T14:10:32.142Z,2025-05-25T14:27:58Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5749893779,213,4.71,5749893777,212,23.8,5749893769,3,,5749893775,141,31.7,5749893773,140,58.7,5749893771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857733,592,43,2,83,0,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-25T14:10:37.963Z,2025-05-25T14:10:45Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749894181,144,3,5749893981,211,0,5749893973,56,Left,5749893975,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857763,593,61,2,83,5,crlocdyqyb1fdhck54qxs65rl,0,92.6,89.9,2025-05-25T14:10:42.184Z,2025-05-25T14:10:42Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749894095,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857769,974,56,2,83,5,45v50owpvshpijizwwlcw4lni,1,15.4,5.9,2025-05-25T14:10:42.606Z,2025-05-25T14:10:42Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749894125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857771,594,5,2,83,5,crlocdyqyb1fdhck54qxs65rl,0,101.4,91.4,2025-05-25T14:10:43.103Z,2025-05-25T14:10:58Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749894129,56,Left,5749894613,233,975,5749894131,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857849,975,5,2,83,6,45v50owpvshpijizwwlcw4lni,1,-1.1,8.6,2025-05-25T14:10:44.063Z,2025-05-25T14:10:58Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749894559,56,Back,5749894591,233,594,5749894561,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857871,976,1,2,83,19,45v50owpvshpijizwwlcw4lni,1,4.8,39.5,2025-05-25T14:10:57.054Z,2025-05-25T14:11:26Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5749894667,56,Back,5749894675,213,1.64,5749894671,141,51.3,5749894665,124,,5749894669,140,4.3,5749894683,237,,5749894673,212,8.0,5749895793,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858023,982,1,2,83,20,45v50owpvshpijizwwlcw4lni,1,6.8,54.0,2025-05-25T14:10:57.718Z,2025-05-25T14:11:24Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749895657,56,Back,5749895665,213,1.05,5749895661,141,82.8,5749895659,140,17.4,5749895663,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857895,977,1,2,83,22,45v50owpvshpijizwwlcw4lni,1,14.0,84.8,2025-05-25T14:10:59.381Z,2025-05-25T14:11:00Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749894779,140,15.3,5749894777,56,Back,5749894781,141,92.9,5749894785,213,1.33,5749894783,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857913,978,1,2,83,23,45v50owpvshpijizwwlcw4lni,1,15.3,92.9,2025-05-25T14:11:00.686Z,2025-05-25T14:11:04Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749894927,141,72.0,5749894931,213,3.94,5749894925,140,2.2,5749894929,212,19.8,5749894923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857935,979,1,2,83,26,45v50owpvshpijizwwlcw4lni,1,3.0,76.4,2025-05-25T14:11:03.893Z,2025-05-25T14:11:06Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749895037,140,8.0,5749895041,212,12.4,5749895035,56,Back,5749895039,141,92.9,5749895043,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857939,980,61,2,83,28,45v50owpvshpijizwwlcw4lni,0,8.4,93.0,2025-05-25T14:11:05.589Z,2025-05-25T14:38:23Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749895095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858057,596,5,2,83,29,crlocdyqyb1fdhck54qxs65rl,1,91.6,-1.2,2025-05-25T14:11:06.337Z,2025-05-25T14:11:29Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5749895991,233,981,5749895927,347,,5749895925,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818857943,981,5,2,83,30,45v50owpvshpijizwwlcw4lni,0,10.0,101.3,2025-05-25T14:11:08.022Z,2025-05-25T14:11:29Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5749895121,56,Back,5749895123,347,,5749896001,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858077,598,1,2,83,52,crlocdyqyb1fdhck54qxs65rl,0,89.6,0.0,2025-05-25T14:11:30.054Z,2025-05-25T14:24:19Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5749896061,213,1.50,5749896055,140,91.2,5749896051,107,,5749896057,141,34.8,5749896063,1,,5749896053,56,Center,5749896059,212,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858085,983,44,2,83,54,45v50owpvshpijizwwlcw4lni,1,4.5,59.9,2025-05-25T14:11:31.214Z,2025-05-25T14:37:20Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749896105,285,,5749927149,233,599,5749896103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858151,599,44,2,83,54,crlocdyqyb1fdhck54qxs65rl,0,95.5,40.1,2025-05-25T14:11:31.215Z,2025-05-25T14:37:21Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5749926731,56,Center,5749926733,286,,5749927169,233,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858089,984,12,2,83,54,45v50owpvshpijizwwlcw4lni,1,4.1,60.6,2025-05-25T14:11:31.421Z,2025-05-25T14:26:50Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749896127,212,18.4,5749896121,140,21.4,5749896131,213,0.17,5749896123,141,65.2,5749896119,56,Back,5749896153,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858097,985,61,2,83,56,45v50owpvshpijizwwlcw4lni,0,21.7,64.5,2025-05-25T14:11:33.485Z,2025-05-25T14:26:58Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749896181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858155,600,1,2,83,58,crlocdyqyb1fdhck54qxs65rl,0,71.9,39.3,2025-05-25T14:11:36.040Z,2025-05-25T14:38:13Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5749928289,56,Center,5749928293,141,29.7,5749928297,213,5.58,5749928287,155,,5749928295,212,10.1,5749928291,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858129,986,1,2,83,59,45v50owpvshpijizwwlcw4lni,1,20.1,67.9,2025-05-25T14:11:36.830Z,2025-05-25T14:11:38Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749896303,140,43.8,5749896309,213,0.02,5749896311,1,,5749896301,56,Back,5749896305,141,68.5,5749896299,157,,5749896307,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858145,988,1,2,84,1,45v50owpvshpijizwwlcw4lni,1,43.5,70.2,2025-05-25T14:11:38.510Z,2025-05-25T14:11:39Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749896373,213,1.24,5749896369,141,80.5,5749896371,212,7.4,5749896365,56,Back,5749896367,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858147,989,1,2,84,2,45v50owpvshpijizwwlcw4lni,0,45.8,80.5,2025-05-25T14:11:39.549Z,2025-05-25T14:11:40Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5749896397,212,11.9,5749896399,213,5.94,5749896395,141,74.6,5749896393,140,56.5,5749896391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858157,601,61,2,84,6,crlocdyqyb1fdhck54qxs65rl,1,43.4,37.0,2025-05-25T14:11:43.174Z,2025-05-25T14:25:45Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5749929293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858161,602,61,2,84,6,crlocdyqyb1fdhck54qxs65rl,1,47.3,32.7,2025-05-25T14:11:43.319Z,2025-05-25T14:26:14Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5749930279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818864193,647,61,2,84,7,crlocdyqyb1fdhck54qxs65rl,1,45.5,34.3,2025-05-25T14:11:44.148Z,2025-05-25T14:26:28Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5749930729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818864437,649,1,2,84,8,crlocdyqyb1fdhck54qxs65rl,1,43.8,29.1,2025-05-25T14:11:45.148Z,2025-05-25T14:27:07Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5749932055,213,0.76,5749932053,212,6.2,5749932051,141,35.4,5749932049,140,48.1,5749932047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818864455,650,1,2,84,9,crlocdyqyb1fdhck54qxs65rl,1,47.2,34.8,2025-05-25T14:11:46.148Z,2025-05-25T14:27:11Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5749932159,56,Back,5749932163,141,23.6,5749932167,213,4.88,5749932165,212,7.7,5749932161,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858167,603,61,2,84,11,crlocdyqyb1fdhck54qxs65rl,0,69.1,8.6,2025-05-25T14:11:48.303Z,2025-05-25T14:11:48Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5749896547,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858177,991,1,2,84,11,45v50owpvshpijizwwlcw4lni,1,24.7,90.4,2025-05-25T14:11:48.765Z,2025-05-25T14:11:50Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5749896597,212,7.1,5749896595,141,86.2,5749896591,56,Back,5749896599,213,3.56,5749896593,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858191,992,1,2,84,13,45v50owpvshpijizwwlcw4lni,1,17.9,85.6,2025-05-25T14:11:50.191Z,2025-05-25T14:11:52Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5749896677,141,57.1,5749896681,213,4.16,5749896675,140,6.5,5749896679,212,22.8,5749896673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858197,993,1,2,84,14,45v50owpvshpijizwwlcw4lni,1,6.9,55.6,2025-05-25T14:11:51.934Z,2025-05-25T14:11:55Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5749896719,213,0.21,5749896709,140,22.9,5749896715,212,17.2,5749896711,141,60.9,5749896707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858233,994,1,2,84,17,45v50owpvshpijizwwlcw4lni,1,24.1,57.1,2025-05-25T14:11:55.005Z,2025-05-25T14:12:00Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749896913,56,Back,5749896919,212,30.9,5749896915,140,40.6,5749896921,213,5.31,5749896917,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858241,995,1,2,84,22,45v50owpvshpijizwwlcw4lni,1,59.2,16.3,2025-05-25T14:12:00.109Z,2025-05-25T14:12:03Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749896959,56,Right,5749896969,213,5.95,5749896965,212,15.1,5749896961,140,72.8,5749896963,141,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858293,996,1,2,84,26,45v50owpvshpijizwwlcw4lni,1,69.2,6.2,2025-05-25T14:12:03.437Z,2025-05-25T14:12:08Z,9fu1wk5unisycn8mt5j1p04ph,F. Gulbrandsen,,,5749897263,56,Right,5749897269,212,10.3,5749897265,140,63.2,5749897271,213,2.23,5749897267,141,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858323,997,1,2,84,30,45v50owpvshpijizwwlcw4lni,1,63.0,24.6,2025-05-25T14:12:08.053Z,2025-05-25T14:12:12Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5749897439,140,73.3,5749897437,56,Center,5749897443,212,10.8,5749897445,213,0.03,5749897441,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858337,998,1,2,84,34,45v50owpvshpijizwwlcw4lni,1,73.7,23.0,2025-05-25T14:12:12.014Z,2025-05-25T14:12:14Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749897517,212,12.8,5749897519,213,5.69,5749897513,140,83.8,5749897515,141,12.5,5749897511,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858353,999,1,2,84,36,45v50owpvshpijizwwlcw4lni,1,83.0,11.7,2025-05-25T14:12:13.990Z,2025-05-25T14:12:16Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5749897593,141,12.0,5749897589,56,Right,5749897595,212,3.6,5749897591,140,79.6,5749897597,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818858377,1000,1,2,84,38,45v50owpvshpijizwwlcw4lni,1,77.8,12.0,2025-05-25T14:12:15.798Z,2025-05-25T14:12:18Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5749897743,56,Right,5749897749,212,7.4,5749897745,140,71.9,5749897747,141,17.9,5749897751,213,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
