id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2810608903,862,1,2,75,55,c7jgkxx1czv5etn7snf1r6p2m,1,44.3,88.7,2025-05-04T18:48:01.295Z,2025-05-04T18:48:05Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5704208359,140,44.9,5704208363,212,24.6,5704208357,56,Back,5704208361,141,52.5,5704208365,213,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810608945,863,1,2,76,0,c7jgkxx1czv5etn7snf1r6p2m,1,57.4,38.5,2025-05-04T18:48:05.544Z,2025-05-04T18:48:12Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5704208653,141,8.3,5704208649,56,Right,5704208651,140,70.3,5704208655,212,24.6,5704208657,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810608975,864,1,2,76,6,c7jgkxx1czv5etn7snf1r6p2m,1,66.8,35.2,2025-05-04T18:48:11.944Z,2025-05-04T18:48:16Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5704208809,141,75.1,5704208805,140,64.9,5704208801,56,Center,5704208811,212,27.2,5704208813,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810609011,865,1,2,76,10,c7jgkxx1czv5etn7snf1r6p2m,1,71.1,75.4,2025-05-04T18:48:16.024Z,2025-05-04T18:48:20Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5704208997,212,16.4,5704208993,140,81.6,5704208999,213,0.83,5704208991,56,Left,5704208995,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810609021,866,1,2,76,14,c7jgkxx1czv5etn7snf1r6p2m,1,80.5,77.6,2025-05-04T18:48:20.256Z,2025-05-04T18:48:22Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5704209063,140,79.7,5704209069,213,4.59,5704209065,141,67.5,5704209061,56,Center,5704209067,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810609031,867,1,2,76,16,c7jgkxx1czv5etn7snf1r6p2m,1,79.7,67.5,2025-05-04T18:48:21.841Z,2025-05-04T18:48:23Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5704209107,155,,5704209113,141,68.4,5704209111,140,89.3,5704209109,56,Center,5704209115,212,10.1,5704209117,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810609361,868,1,2,76,17,c7jgkxx1czv5etn7snf1r6p2m,1,89.3,68.4,2025-05-04T18:48:22.984Z,2025-05-04T18:49:22Z,bapdoe78rj82j550otb5zemwa,N. Holm,,1.0,5704210929,140,89.4,5704210925,3,,5704210935,213,4.73,5704212055,22,,5704210931,141,57.3,5704212051,210,16,5704212053,154,,5704210927,56,Center,5704210933,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2810609363,869,16,2,76,19,c7jgkxx1czv5etn7snf1r6p2m,1,90.3,56.0,2025-05-04T18:48:24.442Z,2025-05-04T20:13:37Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5704212125,154,,5704211307,328,,5704211303,15,,5704211309,374,2025-05-04 19:48:23.784,5704210945,56,Center,5704212135,230,98.9,5704537345,214,,5704212123,29,,5704210941,22,,5704212127,55,5704212131,102,5704212121,80,,5704211313,375,76:18.433,5704212137,231,868,52.9,5704212133,103,19.0,5704210943,17,47.0,,,,,,
2810609597,542,43,2,77,21,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-04T18:49:26.593Z,2025-05-04T18:49:41Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5704212401,189,0,5704213177,144,1,5704212367,141,62.0,5704212369,212,17.9,5704212363,56,Back,5704212371,213,2.69,5704212365,140,34.9,5704212373,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810609795,543,27,2,77,36,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-04T18:49:41.386Z,2025-05-04T18:49:46Z,,,,,5704213351,53,7yjqvzpcyyil0g7jne4hv7svd,5704213389,233,870,5704213349,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810609769,870,27,2,77,36,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-04T18:49:41.386Z,2025-05-04T18:49:45Z,,,,,5704213361,233,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810609997,544,28,2,77,44,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-04T18:49:50.218Z,2025-05-04T19:25:34Z,,,,,5704214421,55,543,5704358279,233,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810609839,871,28,2,77,44,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-04T18:49:50.218Z,2025-05-04T19:25:34Z,,,,,5704358259,233,544,5704213589,55,870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610371,545,1,2,78,31,eujf9nqky8c5jnahb2f76m86o,1,49.9,50.1,2025-05-04T18:50:36.792Z,2025-05-04T18:50:38Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5704216347,140,34.5,5704216357,279,G,5704216353,212,18.8,5704216355,213,3.68,5704216345,56,Back,5704216351,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610417,546,1,2,78,32,eujf9nqky8c5jnahb2f76m86o,1,34.5,36.0,2025-05-04T18:50:37.783Z,2025-05-04T18:50:42Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704216601,56,Back,5704216607,212,18.2,5704216605,141,9.8,5704216603,140,38.1,5704216609,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610451,547,1,2,78,36,eujf9nqky8c5jnahb2f76m86o,1,40.1,10.0,2025-05-04T18:50:42.344Z,2025-05-04T18:50:45Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5704216801,213,1.88,5704216797,141,26.4,5704216793,56,Back,5704216799,212,11.7,5704216795,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610473,548,1,2,78,40,eujf9nqky8c5jnahb2f76m86o,1,36.7,26.4,2025-05-04T18:50:45.567Z,2025-05-04T18:50:47Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704216931,213,5.03,5704216925,141,8.5,5704216927,212,12.8,5704216921,140,40.5,5704216917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610493,549,1,2,78,41,eujf9nqky8c5jnahb2f76m86o,1,40.6,8.5,2025-05-04T18:50:47.047Z,2025-05-04T18:50:48Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5704217017,212,6.6,5704217011,56,Back,5704217015,141,17.9,5704217013,140,42.0,5704217019,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610507,550,1,2,78,42,eujf9nqky8c5jnahb2f76m86o,1,42.3,16.4,2025-05-04T18:50:48.184Z,2025-05-04T18:50:49Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5704217067,212,7.9,5704217069,213,4.02,5704217063,140,37.5,5704217065,141,7.4,5704217061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610537,551,1,2,78,44,eujf9nqky8c5jnahb2f76m86o,1,37.7,10.3,2025-05-04T18:50:49.368Z,2025-05-04T18:50:52Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5704217215,141,21.6,5704217211,56,Back,5704217219,213,1.07,5704217213,140,41.7,5704217217,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610601,552,1,2,78,46,eujf9nqky8c5jnahb2f76m86o,1,44.1,35.1,2025-05-04T18:50:52.104Z,2025-05-04T18:50:57Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5704217549,213,1.93,5704217543,140,36.6,5704217545,141,65.7,5704217541,56,Back,5704217547,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610623,553,1,2,78,51,eujf9nqky8c5jnahb2f76m86o,1,35.6,69.1,2025-05-04T18:50:56.855Z,2025-05-04T18:50:59Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5704217667,212,12.9,5704217665,141,50.4,5704217661,56,Back,5704217669,213,4.88,5704217663,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610663,554,1,2,78,53,eujf9nqky8c5jnahb2f76m86o,1,38.2,43.6,2025-05-04T18:50:59.135Z,2025-05-04T18:51:02Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5704217869,141,12.2,5704217871,212,21.4,5704217873,213,4.68,5704217865,56,Back,5704217867,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610683,555,1,2,78,57,eujf9nqky8c5jnahb2f76m86o,1,39.6,9.7,2025-05-04T18:51:02.512Z,2025-05-04T18:51:05Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5704217989,213,2.45,5704217983,140,34.3,5704217981,56,Back,5704217985,141,16.5,5704217987,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610707,556,1,2,78,59,eujf9nqky8c5jnahb2f76m86o,0,33.3,23.3,2025-05-04T18:51:04.840Z,2025-05-04T18:51:07Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704218091,56,Center,5704218095,141,49.9,5704218097,212,29.3,5704218099,213,0.66,5704218093,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610727,874,1,2,79,2,c7jgkxx1czv5etn7snf1r6p2m,1,45.6,45.7,2025-05-04T18:51:08.210Z,2025-05-04T18:51:11Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5704218217,212,7.4,5704218215,141,44.6,5704218211,56,Center,5704218213,140,52.6,5704218219,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610739,875,1,2,79,5,c7jgkxx1czv5etn7snf1r6p2m,1,54.9,34.6,2025-05-04T18:51:11.042Z,2025-05-04T18:51:12Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5704218305,212,3.9,5704218307,213,0.35,5704218299,56,Center,5704218301,140,58.4,5704218303,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610743,876,3,2,79,6,c7jgkxx1czv5etn7snf1r6p2m,0,57.4,36.3,2025-05-04T18:51:12.210Z,2025-05-04T19:25:23Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5704218425,233,557,5704218315,56,Center,5704218317,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610749,557,7,2,79,6,eujf9nqky8c5jnahb2f76m86o,1,42.6,63.7,2025-05-04T18:51:12.211Z,2025-05-04T19:25:23Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5704218377,233,876,5704218349,285,,5704218347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610763,559,1,2,79,8,eujf9nqky8c5jnahb2f76m86o,1,43.5,66.7,2025-05-04T18:51:13.415Z,2025-05-04T18:51:15Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5704218463,140,39.1,5704218469,213,2.38,5704218461,56,Back,5704218465,141,73.2,5704218467,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610769,560,1,2,79,8,eujf9nqky8c5jnahb2f76m86o,1,38.4,73.6,2025-05-04T18:51:14.303Z,2025-05-04T18:51:16Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5704218493,141,75.6,5704218491,140,47.8,5704218497,213,0.14,5704218489,56,Back,5704218495,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610775,561,1,2,79,10,eujf9nqky8c5jnahb2f76m86o,1,48.2,75.0,2025-05-04T18:51:16.224Z,2025-05-04T18:51:17Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5704218513,56,Back,5704218527,213,3.76,5704218523,212,3.7,5704218537,156,,5704218517,140,45.3,5704218521,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610791,562,1,2,79,11,eujf9nqky8c5jnahb2f76m86o,1,46.1,72.1,2025-05-04T18:51:17.327Z,2025-05-04T18:51:18Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5704218593,141,89.6,5704218591,140,44.4,5704218595,212,12.0,5704218597,213,1.72,5704218589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610801,563,1,2,79,13,eujf9nqky8c5jnahb2f76m86o,1,44.4,89.6,2025-05-04T18:51:18.503Z,2025-05-04T18:51:19Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5704218645,213,3.73,5704218637,56,Back,5704218641,141,85.7,5704218643,212,4.8,5704218639,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610827,564,1,2,79,14,eujf9nqky8c5jnahb2f76m86o,1,39.8,84.1,2025-05-04T18:51:19.687Z,2025-05-04T18:51:22Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5704218775,213,3.98,5704218769,140,30.4,5704218771,141,67.8,5704218773,212,14.8,5704218767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610857,565,1,2,79,17,eujf9nqky8c5jnahb2f76m86o,1,27.1,64.5,2025-05-04T18:51:22.719Z,2025-05-04T18:51:25Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5704218939,212,24.0,5704218933,56,Back,5704218941,213,4.69,5704218935,140,26.7,5704218937,141,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610889,566,1,2,79,20,eujf9nqky8c5jnahb2f76m86o,0,30.5,27.7,2025-05-04T18:51:25.432Z,2025-05-04T18:51:28Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704219107,213,0.54,5704219099,56,Center,5704219101,140,75.7,5704219105,212,55.3,5704219097,155,,5704219109,1,,5704219103,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610925,878,1,2,79,24,c7jgkxx1czv5etn7snf1r6p2m,1,24.9,31.8,2025-05-04T18:51:30.179Z,2025-05-04T18:51:34Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5704219335,212,21.9,5704219337,213,2.55,5704219329,56,Back,5704219331,140,7.6,5704219333,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611001,879,1,2,79,29,c7jgkxx1czv5etn7snf1r6p2m,1,8.6,61.1,2025-05-04T18:51:34.668Z,2025-05-04T18:51:43Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5704219827,212,42.1,5704219831,1,,5704219819,157,,5704219825,141,93.2,5704219821,56,Back,5704219823,140,42.9,5704219829,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611005,880,50,2,79,37,c7jgkxx1czv5etn7snf1r6p2m,1,36.2,88.4,2025-05-04T18:51:42.670Z,2025-05-04T18:52:43Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5704219881,56,Back,5704219887,286,,5704223155,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810610999,567,7,2,79,37,eujf9nqky8c5jnahb2f76m86o,0,63.8,11.6,2025-05-04T18:51:42.671Z,2025-05-04T18:53:03Z,39zbpdxha7mync2430sxuig9h,J. Tveita,,,5704219851,56,Right,5704219857,285,,5704223143,233,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611619,574,61,2,79,38,eujf9nqky8c5jnahb2f76m86o,1,64.6,8.9,2025-05-04T18:51:44.262Z,2025-05-04T18:52:57Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5704223457,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611149,568,5,2,79,43,eujf9nqky8c5jnahb2f76m86o,0,61.8,-1.4,2025-05-04T18:51:48.490Z,2025-05-04T19:28:36Z,39zbpdxha7mync2430sxuig9h,J. Tveita,,,5704220685,347,,5704358371,233,881,5704220681,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611165,881,5,2,79,43,c7jgkxx1czv5etn7snf1r6p2m,1,38.2,101.4,2025-05-04T18:51:48.490Z,2025-05-04T19:28:35Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5704220757,347,,5704358343,233,568,5704220755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611203,882,1,2,79,53,c7jgkxx1czv5etn7snf1r6p2m,1,44.7,100.0,2025-05-04T18:51:59.059Z,2025-05-04T18:52:01Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5704220977,212,6.9,5704220975,141,91.5,5704220969,107,,5704220971,56,Back,5704220973,140,45.0,5704220979,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611213,883,1,2,79,55,c7jgkxx1czv5etn7snf1r6p2m,1,43.0,91.2,2025-05-04T18:52:01.203Z,2025-05-04T18:52:04Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5704221075,212,20.8,5704221077,213,3.09,5704221071,140,23.2,5704221069,56,Back,5704221073,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611255,884,1,2,79,58,c7jgkxx1czv5etn7snf1r6p2m,1,23.2,92.7,2025-05-04T18:52:03.947Z,2025-05-04T18:52:08Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5704221329,56,Back,5704221337,213,4.63,5704221335,212,18.4,5704221331,140,21.7,5704221333,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611273,885,1,2,80,2,c7jgkxx1czv5etn7snf1r6p2m,1,24.4,51.2,2025-05-04T18:52:08.195Z,2025-05-04T18:52:11Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5704221467,212,18.6,5704221465,141,23.9,5704221461,56,Back,5704221469,213,4.74,5704221463,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611277,886,1,2,80,5,c7jgkxx1czv5etn7snf1r6p2m,1,24.8,23.9,2025-05-04T18:52:10.995Z,2025-05-04T18:52:12Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5704221517,140,24.1,5704221521,212,28.5,5704221523,213,1.60,5704221513,56,Back,5704221519,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611317,887,1,2,80,7,c7jgkxx1czv5etn7snf1r6p2m,1,24.1,65.8,2025-05-04T18:52:12.684Z,2025-05-04T18:52:17Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5704221735,140,22.7,5704221741,213,4.64,5704221737,141,37.7,5704221739,212,19.2,5704221733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611341,888,1,2,80,11,c7jgkxx1czv5etn7snf1r6p2m,1,25.1,34.8,2025-05-04T18:52:16.883Z,2025-05-04T18:52:19Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5704221891,212,22.0,5704221889,141,67.2,5704221893,213,1.55,5704221885,56,Back,5704221887,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611359,889,1,2,80,14,c7jgkxx1czv5etn7snf1r6p2m,1,25.5,67.2,2025-05-04T18:52:19.427Z,2025-05-04T18:52:21Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5704221963,141,67.5,5704221959,56,Back,5704221967,213,0.02,5704221965,212,13.2,5704221961,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611377,890,1,2,80,15,c7jgkxx1czv5etn7snf1r6p2m,1,38.2,67.3,2025-05-04T18:52:20.915Z,2025-05-04T18:52:22Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5704222075,140,31.5,5704222073,56,Back,5704222079,212,7.0,5704222105,156,,5704222077,141,67.3,5704222081,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611387,891,61,2,80,17,c7jgkxx1czv5etn7snf1r6p2m,0,31.4,67.3,2025-05-04T18:52:23.340Z,2025-05-04T18:52:23Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5704222117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611409,570,61,2,80,20,eujf9nqky8c5jnahb2f76m86o,0,77.1,40.7,2025-05-04T18:52:25.599Z,2025-05-04T18:52:25Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5704222231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611421,892,1,2,80,20,c7jgkxx1czv5etn7snf1r6p2m,0,30.0,55.5,2025-05-04T18:52:26.103Z,2025-05-04T18:52:28Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5704222315,286,,5704222289,157,,5704222301,1,,5704222299,213,6.24,5704222291,56,Back,5704222309,236,,5704222311,233,571,5704222297,212,1.7,5704222293,140,31.6,5704222295,141,,,,,,,,,,,55.4,,,,,,,,,,,,,
2810611415,571,74,2,80,20,eujf9nqky8c5jnahb2f76m86o,1,77.0,41.0,2025-05-04T18:52:26.104Z,2025-05-04T18:52:27Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5704222341,233,892,5704222261,56,Center,5704222263,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611447,894,1,2,80,23,c7jgkxx1czv5etn7snf1r6p2m,1,15.7,56.4,2025-05-04T18:52:28.572Z,2025-05-04T18:52:29Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5704222435,213,3.27,5704222431,141,54.2,5704222427,56,Back,5704222433,212,11.9,5704222429,140,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611473,895,1,2,80,24,c7jgkxx1czv5etn7snf1r6p2m,0,4.5,54.2,2025-05-04T18:52:29.756Z,2025-05-04T18:52:33Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5704222547,141,92.0,5704222551,213,0.46,5704222541,157,,5704222545,140,54.4,5704222553,1,,5704222543,56,Left,5704222549,212,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611487,572,12,2,80,28,eujf9nqky8c5jnahb2f76m86o,1,43.3,14.7,2025-05-04T18:52:33.560Z,2025-05-04T18:52:37Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704222733,167,,5704222617,213,5.81,5704222609,56,Right,5704222731,15,,5704222611,140,63.6,5704222615,212,24.0,5704222613,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611489,573,5,2,80,29,eujf9nqky8c5jnahb2f76m86o,0,61.0,-1.4,2025-05-04T18:52:35.051Z,2025-05-04T19:28:37Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5704222621,56,Right,5704223149,233,896,5704222623,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611553,896,5,2,80,29,c7jgkxx1czv5etn7snf1r6p2m,1,39.0,101.4,2025-05-04T18:52:35.051Z,2025-05-04T19:28:36Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5704223121,233,573,5704223045,56,Back,5704223047,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611813,897,18,2,81,15,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-04T18:53:20.575Z,2025-05-04T18:53:21Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5704224593,42,,5704224597,59,38,5704224595,44,Defender,5704224633,55,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611815,898,19,2,81,15,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-04T18:53:20.576Z,2025-05-04T18:53:22Z,a0dyuysg0p6ekvy4qkkfkwnvt,L. Račić,,,5704224619,55,897,5704224613,292,4,5704224611,59,4,5704224615,293,5,5704224605,42,,5704224609,145,5,5704224617,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611969,899,1,2,81,30,c7jgkxx1czv5etn7snf1r6p2m,1,51.7,100.0,2025-05-04T18:53:35.692Z,2025-05-04T18:53:37Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5704225531,213,3.77,5704225527,141,93.6,5704225523,56,Back,5704225529,212,9.6,5704225525,140,44.3,5704225521,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810611999,900,1,2,81,32,c7jgkxx1czv5etn7snf1r6p2m,1,44.3,93.6,2025-05-04T18:53:37.556Z,2025-05-04T18:53:41Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5704225787,141,95.9,5704225791,213,3.09,5704225785,140,14.7,5704225789,212,31.1,5704225783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810612021,901,1,2,81,36,c7jgkxx1czv5etn7snf1r6p2m,1,14.7,95.9,2025-05-04T18:53:41.380Z,2025-05-04T18:53:44Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5704225897,213,4.25,5704225889,56,Back,5704225895,212,23.5,5704225891,140,4.8,5704225893,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
