id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2731512327,26,1,1,3,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,69.5,17.7,2024-10-06T12:05:50.991Z,2024-10-06T12:05:53Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5272175965,213,6.20,5272175967,1,,5272175959,140,100.0,5272175963,212,32.7,5272175961,141,13.8,5272175955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731512343,27,5,1,3,6,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.0,13.8,2024-10-06T12:05:53.628Z,2024-10-06T12:05:59Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5272176527,233,32,5272176031,56,Right,5272176033,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731512441,32,5,1,3,6,anga7587r1zv4ey71ge9zxol3,1,-1.0,86.2,2024-10-06T12:05:53.628Z,2024-10-06T12:14:43Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272176489,233,27,5272176467,56,Back,5272176469,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731512961,33,1,1,3,28,anga7587r1zv4ey71ge9zxol3,1,3.4,59.9,2024-10-06T12:06:16.446Z,2024-10-06T12:06:25Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272179177,237,,5272179165,56,Back,5272179163,124,,5272179467,189,,5272179171,212,3.5,5272179169,141,55.1,5272179167,140,4.6,5272179173,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731512975,34,1,1,3,30,anga7587r1zv4ey71ge9zxol3,0,4.6,54.2,2024-10-06T12:06:17.870Z,2024-10-06T12:06:50Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5272179231,155,,5272179233,56,Back,5272179235,140,19.9,5272179239,212,35.3,5272179241,213,1.10,5272179243,1,,5272179237,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513253,28,5,1,3,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.4,-0.6000000000000001,2024-10-06T12:06:19.833Z,2024-10-06T12:14:43Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5272180807,56,Right,5272180809,347,,5272180853,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731512979,35,5,1,3,32,anga7587r1zv4ey71ge9zxol3,0,23.6,100.6,2024-10-06T12:06:19.833Z,2024-10-06T12:06:49Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5272180857,233,28,5272179267,347,,5272179265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513293,29,1,1,3,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.0,0.0,2024-10-06T12:06:35.969Z,2024-10-06T12:06:38Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5272181043,56,Right,5272181051,213,2.70,5272181045,140,65.7,5272181041,107,,5272181047,141,5.0,5272181049,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513355,30,1,1,3,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.5,9.1,2024-10-06T12:06:38.537Z,2024-10-06T12:06:41Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272181321,141,31.9,5272181317,56,Center,5272181323,212,21.0,5272181325,213,2.31,5272181319,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513449,31,1,1,3,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.1,40.9,2024-10-06T12:06:41.322Z,2024-10-06T12:06:47Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272181899,212,21.6,5272181893,56,Right,5272181897,141,9.1,5272181901,213,4.67,5272181895,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513513,32,1,1,3,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.8,13.7,2024-10-06T12:06:46.954Z,2024-10-06T12:06:50Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272182289,213,1.90,5272182273,56,Back,5272182281,141,56.4,5272182277,140,48.3,5272182285,212,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513573,33,1,1,4,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.3,56.4,2024-10-06T12:06:50.210Z,2024-10-06T12:06:52Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272182547,213,5.31,5272182545,212,14.2,5272182543,141,39.1,5272182539,56,Center,5272182541,140,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513617,34,1,1,4,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.7,37.0,2024-10-06T12:06:52.554Z,2024-10-06T15:24:11Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272182775,212,30.3,5272182773,141,5.2,5272182771,140,77.9,5272182769,56,Right,5272182777,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513663,35,1,1,4,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.8,10.3,2024-10-06T12:06:54.938Z,2024-10-06T12:06:57Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5272183051,212,22.3,5272183047,140,94.8,5272183045,56,Right,5272183049,141,5.2,5272183053,213,6.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513687,36,1,1,4,10,9w3sjm5ml4sjr2v81oxzdrt8v,0,94.8,5.2,2024-10-06T12:06:57.571Z,2024-10-06T12:06:58Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5272183173,212,8.3,5272183175,213,1.72,5272183167,56,Right,5272183169,140,93.6,5272183171,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513723,36,8,1,4,12,anga7587r1zv4ey71ge9zxol3,1,7.4,85.7,2024-10-06T12:06:59.632Z,2024-10-06T15:24:20Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5273542895,385,,5272183361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513743,37,5,1,4,12,anga7587r1zv4ey71ge9zxol3,0,8.0,100.5,2024-10-06T12:06:59.691Z,2024-10-06T12:14:44Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272183457,56,Back,5272183891,233,37,5272183459,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513823,37,5,1,4,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,92.0,-0.5,2024-10-06T12:06:59.691Z,2024-10-06T12:14:43Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5272183883,233,37,5272183823,56,Right,5272183825,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513901,38,1,1,4,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,93.7,0.0,2024-10-06T12:07:05.827Z,2024-10-06T12:07:09Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5272184273,141,7.0,5272184267,107,,5272184275,212,25.4,5272184271,140,70.1,5272184269,56,Right,5272184277,213,2.93,5272184279,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513923,39,1,1,4,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.2,8.3,2024-10-06T12:07:09.555Z,2024-10-06T12:07:11Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272184389,212,14.8,5272184387,141,19.5,5272184391,213,0.54,5272184385,140,80.3,5272184383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513935,40,1,1,4,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,79.8,18.0,2024-10-06T12:07:10.979Z,2024-10-06T12:07:14Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5272184479,212,1.4,5272184947,236,,5272184483,213,4.71,5272184949,233,38,5272184469,140,79.8,5272184471,141,15.9,5272184467,56,Right,5272184953,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514007,38,74,1,4,23,anga7587r1zv4ey71ge9zxol3,1,21.3,83.0,2024-10-06T12:07:10.980Z,2024-10-06T13:10:23Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5272184927,56,Back,5272184955,233,40,5272184929,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731513971,41,61,1,4,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.4,21.9,2024-10-06T12:07:12.567Z,2024-10-06T12:13:35Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5272184677,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514039,42,61,1,4,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,84.1,34.6,2024-10-06T12:07:13.891Z,2024-10-06T15:24:52Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5272185071,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514059,43,3,1,4,27,9w3sjm5ml4sjr2v81oxzdrt8v,0,85.1,38.6,2024-10-06T12:07:14.585Z,2024-10-06T15:25:00Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5272185155,286,,5272185153,56,Center,5273546647,465,,5272223591,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514675,41,7,1,4,27,anga7587r1zv4ey71ge9zxol3,0,14.9,61.4,2024-10-06T12:07:14.586Z,2024-10-06T15:25:02Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272219359,285,,5272223603,233,43,5273546821,385,,5272219357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514075,39,12,1,4,28,anga7587r1zv4ey71ge9zxol3,1,14.1,64.2,2024-10-06T12:07:15.608Z,2024-10-06T12:13:19Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5272223695,213,6.01,5272223693,212,6.3,5272223691,141,61.7,5272223689,140,19.9,5272185239,56,Back,5272223835,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514163,40,12,1,4,29,anga7587r1zv4ey71ge9zxol3,1,22.9,61.4,2024-10-06T12:07:17.336Z,2024-10-06T15:25:11Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5272185729,56,Left,5272185731,140,74.7,5272185739,212,56.1,5272185741,213,0.25,5272185735,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514251,44,1,1,4,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.9,11.3,2024-10-06T12:07:22.324Z,2024-10-06T12:07:24Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5272186135,56,Back,5272186141,212,11.6,5272186139,141,10.7,5272186137,140,34.9,5272186143,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514317,45,1,1,4,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.6,12.0,2024-10-06T12:07:24.356Z,2024-10-06T12:07:27Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272186429,56,Back,5272186439,212,13.8,5272186441,213,0.97,5272186433,140,47.0,5272186437,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514435,46,1,1,4,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.1,23.9,2024-10-06T12:07:27.084Z,2024-10-06T12:07:32Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272187009,141,11.9,5272187013,213,6.02,5272187005,56,Right,5272187007,140,80.7,5272187003,155,,5272187011,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514669,47,1,1,4,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.7,9.1,2024-10-06T12:07:32.260Z,2024-10-06T12:07:42Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5272188153,141,9.4,5272188149,56,Right,5272188157,213,3.12,5272188155,212,8.9,5272188151,140,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514681,48,1,1,4,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.1,19.7,2024-10-06T12:07:42.453Z,2024-10-06T12:11:04Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272188229,213,1.91,5272208965,1,,5272188227,212,34.2,5272188221,56,Center,5272188225,141,67.1,5272188223,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514707,49,43,1,4,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-10-06T12:07:43.141Z,2024-10-06T15:26:11Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272188307,56,Center,5273553455,144,1,5272188311,141,66.0,5272188313,212,24.5,5272188309,140,57.0,5272188315,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731514819,50,1,1,4,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.1,67.7,2024-10-06T12:07:45.701Z,2024-10-06T15:26:16Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272188821,140,60.5,5272188831,213,4.82,5272188827,212,22.6,5272188819,56,Center,5272188823,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515021,51,1,1,5,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,62.9,14.9,2024-10-06T12:07:47.973Z,2024-10-06T12:07:57Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272189803,56,Left,5272189811,213,1.16,5272189805,140,82.4,5272189801,196,,5272189813,1,,5272189807,141,83.6,5272189799,155,,5272189809,212,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515073,52,1,1,5,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,81.7,87.4,2024-10-06T12:07:56.925Z,2024-10-06T12:23:29Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5272190115,213,3.14,5272190109,140,53.6,5272190113,212,29.5,5272190111,141,87.5,5272190107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515099,53,1,1,5,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.4,69.1,2024-10-06T12:07:59.534Z,2024-10-06T12:23:27Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5272190261,56,Back,5272190265,141,45.7,5272190263,140,46.1,5272190269,213,4.69,5272190267,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515137,54,1,1,5,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.1,45.7,2024-10-06T12:08:00.621Z,2024-10-06T12:08:01Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272190409,141,68.5,5272190413,213,2.13,5272190411,212,18.3,5272190405,56,Back,5272190407,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515177,55,1,1,5,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.8,68.5,2024-10-06T12:08:01.789Z,2024-10-06T12:08:05Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272190659,213,1.01,5272190657,212,21.1,5272190651,56,Back,5272190653,140,47.5,5272190655,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515205,56,1,1,5,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.7,95.9,2024-10-06T12:08:04.934Z,2024-10-06T12:08:06Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272190829,212,9.1,5272190831,213,4.32,5272190827,141,83.6,5272190825,140,42.4,5272190823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515259,57,1,1,5,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,42.4,83.6,2024-10-06T12:08:05.965Z,2024-10-06T12:23:44Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5272191109,212,17.4,5272191103,56,Left,5272191111,213,0.59,5272191107,141,97.8,5272191105,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515245,42,43,1,5,20,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-06T12:08:07.705Z,2024-10-06T15:27:04Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5273557669,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515313,43,1,1,5,20,anga7587r1zv4ey71ge9zxol3,1,42.2,2.9,2024-10-06T12:08:08.442Z,2024-10-06T12:08:11Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5272191407,213,3.12,5272191405,212,9.8,5272191399,56,Back,5272191403,141,3.2,5272191401,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515389,44,1,1,5,24,anga7587r1zv4ey71ge9zxol3,1,34.0,4.1,2024-10-06T12:08:11.834Z,2024-10-06T12:08:16Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5272191853,141,29.8,5272191849,56,Back,5272191857,213,2.44,5272191855,212,27.1,5272191851,140,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515437,45,1,1,5,28,anga7587r1zv4ey71ge9zxol3,0,13.4,30.4,2024-10-06T12:08:16.026Z,2024-10-06T12:09:00Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5272192097,155,,5272192105,140,60.7,5272192111,212,49.8,5272192109,141,25.5,5272192101,56,Center,5272192115,213,6.22,5272192117,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515479,58,61,1,5,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.2,68.2,2024-10-06T12:08:19.896Z,2024-10-06T12:08:20Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272192287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515535,60,1,1,5,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.1,76.1,2024-10-06T12:08:21.806Z,2024-10-06T12:08:23Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5272192553,213,3.73,5272192541,56,Back,5272192551,212,9.7,5272192543,140,34.4,5272192547,141,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515581,61,1,1,5,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.4,68.1,2024-10-06T12:08:22.983Z,2024-10-06T12:08:25Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272192781,213,0.02,5272192773,56,Back,5272192775,140,38.3,5272192777,141,68.2,5272192779,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515601,62,1,1,5,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.3,68.2,2024-10-06T12:08:24.967Z,2024-10-06T12:08:26Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272192881,56,Back,5272192885,141,93.6,5272192883,140,46.9,5272192889,213,1.09,5272192887,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515663,63,1,1,5,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.9,93.6,2024-10-06T12:08:26.151Z,2024-10-06T12:08:30Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5272193193,140,42.1,5272193195,141,80.6,5272193191,56,Back,5272193197,212,10.2,5272193199,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515795,64,1,1,5,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.2,64.2,2024-10-06T12:08:31.951Z,2024-10-06T12:08:37Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272193893,56,Back,5272193901,212,15.2,5272193897,140,46.9,5272193899,141,41.9,5272193903,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515847,65,1,1,5,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.6,37.8,2024-10-06T12:08:36.912Z,2024-10-06T15:27:52Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5272194193,141,7.2,5272194189,56,Right,5272194197,213,5.44,5272194195,212,28.0,5272194191,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515863,66,1,1,5,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.3,2.8,2024-10-06T12:08:37.775Z,2024-10-06T15:28:29Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5272194305,213,2.87,5272194303,212,29.7,5272194299,140,46.1,5272194301,141,14.7,5272194297,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731768319,889,1,1,5,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.8,21.0,2024-10-06T12:08:38.750Z,2024-10-06T15:28:29Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5273564153,140,42.8,5273564155,141,56.2,5273564151,56,Back,5273564157,212,24.5,5273564159,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731515947,67,43,1,5,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-10-06T12:08:40.632Z,2024-10-06T12:10:28Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272194745,140,43.0,5272205095,144,1,5272194743,56,Back,5272194751,213,1.69,5272194749,212,27.7,5272194747,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731516023,68,1,1,5,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.6,63.4,2024-10-06T12:08:45.024Z,2024-10-06T12:08:50Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5272195163,141,94.1,5272195173,213,1.20,5272195159,140,63.4,5272195167,212,22.4,5272195155,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731516039,69,1,1,6,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.9,93.8,2024-10-06T12:08:50.504Z,2024-10-06T12:53:46Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5272195261,56,Center,5272195263,140,60.3,5272195265,141,75.1,5272195269,213,4.35,5272195267,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731516169,70,1,1,6,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.3,73.5,2024-10-06T12:08:54.008Z,2024-10-06T12:08:58Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272195955,212,20.1,5272195957,213,4.34,5272195949,56,Center,5272195953,141,46.0,5272195951,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731516217,71,1,1,6,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.3,46.9,2024-10-06T12:08:58.336Z,2024-10-06T12:09:00Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5272196187,56,Center,5272196189,140,63.0,5272196191,141,75.0,5272196195,213,1.59,5272196193,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731516283,72,1,1,6,13,9w3sjm5ml4sjr2v81oxzdrt8v,0,63.4,77.8,2024-10-06T12:09:00.641Z,2024-10-06T12:54:29Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5272196537,140,74.1,5272196545,212,11.3,5272196547,213,6.17,5272196533,56,Center,5272196541,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731769209,857,8,1,6,13,anga7587r1zv4ey71ge9zxol3,1,25.9,22.8,2024-10-06T12:09:01.046Z,2024-10-06T15:29:42Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5273569281,56,Back,5273569963,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731516307,46,1,1,6,14,anga7587r1zv4ey71ge9zxol3,1,25.2,27.3,2024-10-06T12:09:01.867Z,2024-10-06T12:09:52Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5272196641,213,5.73,5272196639,212,4.3,5272196637,141,24.0,5272196635,140,28.7,5272196633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731516321,47,1,1,6,15,anga7587r1zv4ey71ge9zxol3,1,28.7,24.0,2024-10-06T12:09:02.892Z,2024-10-06T12:09:51Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5272196721,141,28.0,5272196717,56,Back,5272196719,140,26.2,5272196725,213,2.34,5272196723,212,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731516287,73,43,1,6,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-10-06T12:09:03.393Z,2024-10-06T12:54:31Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5272463649,144,61,5272196557,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731516325,48,43,1,6,16,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-10-06T12:09:03.803Z,2024-10-06T15:30:09Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5273571971,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731516365,49,1,1,6,17,anga7587r1zv4ey71ge9zxol3,0,28.7,28.6,2024-10-06T12:09:05.427Z,2024-10-06T12:09:49Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5272196953,141,62.3,5272196955,212,36.0,5272196957,213,0.69,5272196947,56,Center,5272196945,155,,5272196959,1,,5272196951,140,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
