id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2706370225,71,1,1,5,32,77tfx9me4aaqhzv78bmgsy9bg,1,56.5,81.4,2024-08-05T17:05:40.989Z,2024-08-05T17:05:42Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5134235567,212,10.3,5134235565,141,66.3,5134235563,140,56.9,5134235569,213,4.75,5134235561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370235,72,1,1,5,34,77tfx9me4aaqhzv78bmgsy9bg,1,58.7,67.2,2024-08-05T17:05:42.396Z,2024-08-05T17:05:45Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5134235613,212,11.2,5134235609,140,69.4,5134235615,213,0.02,5134235611,141,67.5,5134235607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370239,73,1,1,5,37,77tfx9me4aaqhzv78bmgsy9bg,1,67.7,76.6,2024-08-05T17:05:45.612Z,2024-08-05T17:05:47Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5134235649,213,1.46,5134235639,56,Left,5134235643,140,68.8,5134235645,141,91.4,5134235647,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370241,74,1,1,5,39,77tfx9me4aaqhzv78bmgsy9bg,0,68.9,91.7,2024-08-05T17:05:47.340Z,2024-08-05T17:05:48Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5134235683,233,45,5134235655,140,69.9,5134235657,141,89.1,5134235681,236,,5134235661,213,5.25,5134235659,212,2.1,5134235687,286,,5134235653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370243,45,74,1,5,39,c165yjiny1qnmfdvefxvflnkc,1,21.9,15.2,2024-08-05T17:05:47.341Z,2024-08-05T17:47:26Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5134235663,56,Back,5134235701,233,74,5134235665,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370251,46,43,1,5,41,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-08-05T17:05:49.156Z,2024-08-05T20:03:40Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5134487045,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370255,47,1,1,5,41,c165yjiny1qnmfdvefxvflnkc,0,24.2,16.1,2024-08-05T17:05:49.363Z,2024-08-05T17:05:50Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5134235731,56,Back,5134235729,157,,5134235741,1,,5134235739,213,0.25,5134235733,140,45.4,5134235735,141,24.4,5134235737,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370259,75,43,1,5,42,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-05T17:05:50.781Z,2024-08-05T20:03:44Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134487095,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370263,76,1,1,5,43,77tfx9me4aaqhzv78bmgsy9bg,1,51.8,74.7,2024-08-05T17:05:51.084Z,2024-08-05T17:05:53Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134235779,140,55.6,5134235783,212,10.7,5134235785,213,1.19,5134235777,56,Left,5134235781,141,89.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370267,77,1,1,5,45,77tfx9me4aaqhzv78bmgsy9bg,1,56.0,89.5,2024-08-05T17:05:53.148Z,2024-08-05T17:05:54Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5134235809,212,17.4,5134235811,213,5.30,5134235803,56,Center,5134235805,140,65.1,5134235807,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370283,78,1,1,5,46,77tfx9me4aaqhzv78bmgsy9bg,1,65.1,68.2,2024-08-05T17:05:54.796Z,2024-08-05T17:05:58Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5134235887,56,Left,5134235891,141,86.7,5134235895,213,0.35,5134235897,1,,5134235885,155,,5134235889,140,97.7,5134235893,212,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370289,79,1,1,5,50,77tfx9me4aaqhzv78bmgsy9bg,1,98.2,86.7,2024-08-05T17:05:58.380Z,2024-08-05T20:03:58Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5134235923,212,59.1,5134235957,1,,5134487273,224,,5134235919,140,82.0,5134235921,141,3.5,5134235913,2,,5134235917,56,Right,5134487275,72,,5134235925,213,,,,,,,,,4.42,,,,,,,,,,,,,,,,,,,
2706370299,80,1,1,5,56,77tfx9me4aaqhzv78bmgsy9bg,1,82.0,3.5,2024-08-05T17:06:04.141Z,2024-08-05T17:06:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134236003,56,Back,5134236011,213,2.98,5134236009,212,36.8,5134236013,1,,5134236007,141,12.1,5134236005,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370305,81,1,1,5,59,77tfx9me4aaqhzv78bmgsy9bg,1,45.4,13.6,2024-08-05T17:06:07.644Z,2024-08-05T17:06:14Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5134236045,140,45.7,5134236051,213,1.56,5134236049,212,25.6,5134236047,141,51.2,5134236043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370313,82,1,1,6,6,77tfx9me4aaqhzv78bmgsy9bg,1,52.6,56.7,2024-08-05T17:06:14.396Z,2024-08-05T17:06:17Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134236103,213,4.73,5134236097,140,53.0,5134236095,56,Center,5134236101,212,19.2,5134236099,141,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370317,83,1,1,6,9,77tfx9me4aaqhzv78bmgsy9bg,0,53.2,30.1,2024-08-05T17:06:17.245Z,2024-08-05T17:06:20Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5134236131,212,43.8,5134236129,141,54.6,5134236123,155,,5134236133,213,0.39,5134236135,1,,5134236125,56,Center,5134236127,140,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370323,48,52,1,6,12,c165yjiny1qnmfdvefxvflnkc,1,9.7,42.7,2024-08-05T17:06:20.733Z,2024-08-05T20:04:17Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134487577,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370333,49,1,1,6,13,c165yjiny1qnmfdvefxvflnkc,1,9.7,42.7,2024-08-05T17:06:21.908Z,2024-08-05T17:06:26Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134236209,212,19.8,5134236201,123,,5134236203,56,Back,5134236211,213,6.22,5134236205,140,28.5,5134236207,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370337,50,1,1,6,17,c165yjiny1qnmfdvefxvflnkc,1,29.3,27.9,2024-08-05T17:06:25.988Z,2024-08-05T17:06:27Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5134236223,213,4.76,5134236215,56,Back,5134236219,141,9.2,5134236217,140,29.9,5134236221,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370347,51,1,1,6,19,c165yjiny1qnmfdvefxvflnkc,1,29.9,9.2,2024-08-05T17:06:27.508Z,2024-08-05T17:06:30Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5134236273,56,Back,5134236281,213,2.52,5134236277,141,30.7,5134236279,212,25.0,5134236275,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370351,52,1,1,6,21,c165yjiny1qnmfdvefxvflnkc,1,10.6,30.7,2024-08-05T17:06:29.908Z,2024-08-05T17:06:32Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5134236307,141,54.2,5134236305,140,3.8,5134236311,213,1.99,5134236303,56,Back,5134236309,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370353,53,1,1,6,24,c165yjiny1qnmfdvefxvflnkc,1,3.1,52.8,2024-08-05T17:06:32.292Z,2024-08-05T17:06:34Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134236317,140,14.2,5134236321,212,15.7,5134236323,213,5.55,5134236315,56,Back,5134236319,141,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370361,54,1,1,6,25,c165yjiny1qnmfdvefxvflnkc,1,14.2,37.4,2024-08-05T17:06:33.908Z,2024-08-05T17:07:10Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5134236355,140,9.4,5134236357,141,23.7,5134236359,212,10.6,5134236361,213,4.22,5134236353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370379,55,1,1,6,29,c165yjiny1qnmfdvefxvflnkc,1,9.1,21.2,2024-08-05T17:06:37.684Z,2024-08-05T17:06:45Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5134236453,213,2.03,5134236447,140,3.3,5134236449,141,39.4,5134236445,56,Back,5134236451,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370389,56,1,1,6,36,c165yjiny1qnmfdvefxvflnkc,1,6.7,44.0,2024-08-05T17:06:44.916Z,2024-08-05T20:04:51Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5134236497,141,80.1,5134236495,140,12.1,5134236493,56,Back,5134236499,212,25.2,5134236501,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370397,57,1,1,6,39,c165yjiny1qnmfdvefxvflnkc,1,13.4,81.2,2024-08-05T17:06:47.444Z,2024-08-05T20:04:48Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5134236531,212,18.9,5134236535,213,0.56,5134236527,141,95.9,5134236519,56,Back,5134236523,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370401,58,1,1,6,42,c165yjiny1qnmfdvefxvflnkc,1,26.7,96.6,2024-08-05T17:06:50.292Z,2024-08-05T17:06:52Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5134236563,213,5.44,5134236557,140,43.2,5134236555,56,Back,5134236559,141,68.1,5134236561,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370415,59,1,1,6,43,c165yjiny1qnmfdvefxvflnkc,1,43.2,68.1,2024-08-05T17:06:51.828Z,2024-08-05T17:06:57Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5134236635,56,Back,5134236641,212,9.6,5134236639,141,82.0,5134236643,213,1.43,5134236637,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706414613,740,3,1,6,44,c165yjiny1qnmfdvefxvflnkc,1,52.0,84.4,2024-08-05T17:06:52.130Z,2024-08-05T20:17:30Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5134503567,233,1027,5134488211,465,,5134488205,56,Left,5134488209,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706414617,1027,45,1,6,44,77tfx9me4aaqhzv78bmgsy9bg,0,48.0,15.6,2024-08-05T17:06:52.130Z,2024-08-05T20:05:17Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5134488219,233,740,5134488217,285,,5134488213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370419,60,4,1,6,49,c165yjiny1qnmfdvefxvflnkc,1,76.1,88.5,2024-08-05T17:06:57.206Z,2024-08-05T17:07:10Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5134236711,233,85,5134236681,295,,5134236685,152,,5134236683,56,Left,5134236679,13,,5134236687,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370423,85,4,1,6,49,77tfx9me4aaqhzv78bmgsy9bg,0,23.9,11.5,2024-08-05T17:06:57.207Z,2024-08-05T17:07:09Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134236703,56,Back,5134236701,13,,5134236709,285,,5134236731,233,60,5134236895,295,,5134236805,55,86,5134236705,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370431,86,17,1,6,52,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-05T17:07:00.637Z,2024-08-05T17:07:07Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134236785,13,243,5134236781,31,,5134236787,55,85,5134236783,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370527,61,1,1,7,37,c165yjiny1qnmfdvefxvflnkc,0,73.6,91.4,2024-08-05T17:07:45.352Z,2024-08-05T20:05:52Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5134237287,152,,5134237295,212,33.3,5134237291,140,91.5,5134237283,5,,5134237299,1,,5134488823,20,,5134237297,213,5.31,5134237285,155,,5134488821,223,5134237281,2,,5134237289,56,Center,5134237293,141,,50.9,,,,,,,,,,,,,,,,,,
2706370531,87,12,1,7,39,77tfx9me4aaqhzv78bmgsy9bg,1,11.5,45.2,2024-08-05T17:07:47.317Z,2024-08-05T20:06:05Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134237317,212,23.2,5134237315,141,76.3,5134237313,140,20.5,5134237323,15,,5134237311,56,Back,5134237319,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370545,62,1,1,7,45,c165yjiny1qnmfdvefxvflnkc,0,80.2,19.9,2024-08-05T17:07:53.127Z,2024-08-05T21:25:05Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5134237403,213,0.78,5134489443,20,,5134237395,56,Center,5134489441,224,,5134237397,140,100.0,5134237401,212,30.7,5134237399,141,51.6,5134237391,2,,5134237393,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370547,63,5,1,7,45,c165yjiny1qnmfdvefxvflnkc,0,101.0,51.3,2024-08-05T17:07:53.132Z,2024-08-05T17:47:08Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5134237405,56,Center,5134237407,346,,5134237533,233,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370563,88,5,1,7,45,77tfx9me4aaqhzv78bmgsy9bg,1,-1.0,48.7,2024-08-05T17:07:53.132Z,2024-08-05T17:08:08Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5134237503,346,,5134237501,56,Back,5134237529,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370569,89,1,1,7,59,77tfx9me4aaqhzv78bmgsy9bg,1,4.0,52.6,2024-08-05T17:08:07.515Z,2024-08-05T17:08:09Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5134237543,141,73.9,5134237539,56,Back,5134237541,140,11.9,5134237537,124,,5134237553,189,,5134237547,213,1.05,5134237551,237,,5134237545,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370575,90,1,1,8,1,77tfx9me4aaqhzv78bmgsy9bg,1,11.3,76.3,2024-08-05T17:08:09.724Z,2024-08-05T17:08:10Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134237587,212,16.2,5134237585,141,97.7,5134237583,140,18.1,5134237581,56,Back,5134237589,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370581,91,1,1,8,2,77tfx9me4aaqhzv78bmgsy9bg,1,18.2,97.7,2024-08-05T17:08:10.684Z,2024-08-05T17:08:14Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5134237635,140,8.3,5134237637,141,88.8,5134237641,213,3.67,5134237639,212,12.0,5134237633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370589,92,1,1,8,6,77tfx9me4aaqhzv78bmgsy9bg,1,11.5,66.5,2024-08-05T17:08:14.604Z,2024-08-05T17:08:18Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134237687,213,4.79,5134237679,56,Back,5134237683,141,26.3,5134237685,212,27.4,5134237681,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370601,93,1,1,8,10,77tfx9me4aaqhzv78bmgsy9bg,1,18.7,16.0,2024-08-05T17:08:18.859Z,2024-08-05T17:08:23Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5134237737,141,34.6,5134237735,140,6.7,5134237733,56,Back,5134237741,213,2.35,5134237739,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370611,94,1,1,8,15,77tfx9me4aaqhzv78bmgsy9bg,1,9.3,35.8,2024-08-05T17:08:23.147Z,2024-08-05T17:08:26Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5134237803,140,11.5,5134237801,56,Back,5134237809,213,1.46,5134237807,212,20.5,5134237805,141,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370627,95,1,1,8,18,77tfx9me4aaqhzv78bmgsy9bg,1,21.4,61.8,2024-08-05T17:08:26.732Z,2024-08-05T17:08:34Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5134237881,212,25.4,5134237883,213,5.69,5134237879,141,40.9,5134237877,140,41.5,5134237875,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706370633,96,3,1,8,26,77tfx9me4aaqhzv78bmgsy9bg,0,75.6,38.2,2024-08-05T17:08:34.251Z,2024-08-05T20:08:23Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5134237907,56,Center,5134237933,233,64,5134492451,465,,5134237909,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
