id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/14/value
2724355221,93,1,1,6,26,5rz9enoyknpg8ji78za5b82p0,1,94.5,40.3,2024-09-22T14:09:16.404Z,2024-09-22T14:09:18Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5232997959,213,3.17,5232997949,3,,5232997955,141,39.9,5232997953,140,85.3,5232997957,212,9.7,5232997951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355239,94,44,1,6,27,5rz9enoyknpg8ji78za5b82p0,1,85.4,45.9,2024-09-22T14:09:16.961Z,2024-09-22T14:36:39Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5232999301,233,38,5232998077,286,,5232998075,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355229,38,44,1,6,27,anga7587r1zv4ey71ge9zxol3,0,14.6,54.1,2024-09-22T14:09:16.962Z,2024-09-22T14:59:20Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5232998015,285,,5232998013,56,Back,5232999337,233,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355285,95,1,1,6,27,5rz9enoyknpg8ji78za5b82p0,0,84.1,41.3,2024-09-22T14:09:17.261Z,2024-09-22T20:58:57Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5232998349,140,91.1,5232998345,3,,5232998347,56,Center,5232998357,213,0.65,5232998351,141,49.5,5232998353,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355261,39,12,1,6,28,anga7587r1zv4ey71ge9zxol3,1,7.1,48.9,2024-09-22T14:09:18.371Z,2024-09-22T14:59:21Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5233342167,15,,5232998199,212,3.0,5232998191,56,Back,5232998195,141,53.0,5232998193,140,8.1,5232998205,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355677,98,61,1,6,29,5rz9enoyknpg8ji78za5b82p0,1,92.7,50.2,2024-09-22T14:09:18.957Z,2024-09-22T14:31:00Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,1.0,5233000667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355355,96,13,1,6,29,5rz9enoyknpg8ji78za5b82p0,1,90.8,50.7,2024-09-22T14:09:19.868Z,2024-09-22T17:47:33Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5233007989,25,,5233007991,72,,5232998829,17,,5232998833,56,Center,5233008541,29,,5233008555,230,98.2,5233008539,77,,5233008551,103,50,5233340855,108,,5233008547,102,68.1,5233008543,55,5233008553,328,98,5233008557,231,,,,,,,,,,,,,,,49.8,
2724355407,40,5,1,6,30,anga7587r1zv4ey71ge9zxol3,1,-0.9,39.6,2024-09-22T14:09:19.970Z,2024-09-22T14:15:49Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5232999175,233,97,5232999101,56,Back,5232999103,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355365,97,5,1,6,30,5rz9enoyknpg8ji78za5b82p0,0,100.9,60.4,2024-09-22T14:09:19.970Z,2024-09-22T14:15:49Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5232998875,56,Center,5232998877,346,,5232999197,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355843,41,1,1,6,56,anga7587r1zv4ey71ge9zxol3,1,4.2,48.7,2024-09-22T14:09:46.162Z,2024-09-22T14:09:49Z,15fo180vixn0lb65fujttit3p,J. Storch,,5233001637,124,,5233001649,213,1.24,5233001653,237,,5233001645,141,53.7,5233001643,140,5.3,5233001647,212,3.6,5233001641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355853,42,1,1,6,58,anga7587r1zv4ey71ge9zxol3,0,5.7,52.8,2024-09-22T14:09:47.898Z,2024-09-22T17:48:10Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5233001719,1,,5233001707,56,Right,5233001715,212,57.0,5233001713,141,9.4,5233001717,213,5.74,5233001703,157,,5233001711,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355903,99,1,1,6,59,5rz9enoyknpg8ji78za5b82p0,1,45.4,90.9,2024-09-22T14:09:49.236Z,2024-09-22T14:09:51Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5233002021,56,Center,5233002039,213,5.04,5233002025,140,54.1,5233002043,1,,5233002035,212,28.6,5233002031,141,51.0,5233002015,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724355997,100,1,1,7,1,5rz9enoyknpg8ji78za5b82p0,0,54.0,46.0,2024-09-22T14:09:51.381Z,2024-09-22T14:09:55Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,5233002557,212,47.4,5233002561,213,5.85,5233002565,1,,5233002553,141,16.7,5233002549,140,95.0,5233002545,56,Right,5233002541,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356343,43,1,1,7,17,anga7587r1zv4ey71ge9zxol3,1,6.7,55.4,2024-09-22T14:10:07.362Z,2024-09-22T14:10:09Z,15fo180vixn0lb65fujttit3p,J. Storch,,5233004313,141,59.7,5233004315,212,4.0,5233004311,140,9.3,5233004317,213,0.82,5233004309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356379,44,1,1,7,19,anga7587r1zv4ey71ge9zxol3,0,8.0,57.3,2024-09-22T14:10:09.250Z,2024-09-22T14:58:17Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5233004491,213,5.75,5233004493,1,,5233004487,141,14.3,5233004481,157,,5233004485,140,54.7,5233004483,56,Right,5233004489,212,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356521,101,1,1,7,21,5rz9enoyknpg8ji78za5b82p0,1,42.9,89.0,2024-09-22T14:10:11.605Z,2024-09-22T14:10:17Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5233005215,213,6.13,5233005213,212,15.4,5233005205,56,Left,5233005211,141,85.5,5233005209,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356551,102,1,1,7,25,5rz9enoyknpg8ji78za5b82p0,1,58.8,85.9,2024-09-22T14:10:15.764Z,2024-09-22T14:28:51Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5233005371,213,0.44,5233005365,140,69.5,5233005363,56,Left,5233005367,141,93.7,5233005361,3,,5233005369,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356617,104,1,1,7,29,5rz9enoyknpg8ji78za5b82p0,1,74.4,89.5,2024-09-22T14:10:19.125Z,2024-09-22T14:10:28Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,1.0,5233005725,212,22.8,5233005721,141,57.3,5233005727,213,5.00,5233006551,210,15,5233006555,154,,5233005717,140,80.6,5233005715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356627,105,15,1,7,31,5rz9enoyknpg8ji78za5b82p0,1,81.1,52.6,2024-09-22T14:10:21.653Z,2024-09-22T14:29:33Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5233006607,146,88.8,5233006613,230,98.0,5233005759,18,,5233006603,102,50.6,5233006157,20,,5233006597,154,,5233006593,78,,5233005761,56,Center,5233006645,233,45,5233006615,231,52.2,5233006161,82,5233006605,103,,5233006611,147,5233006595,29,5233005757,22,5233006599,55,104,,,,,,19,,51.8,
2724356613,45,10,1,7,31,anga7587r1zv4ey71ge9zxol3,1,10.5,47.1,2024-09-22T14:10:21.753Z,2024-09-22T14:10:29Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5233006673,233,105,5233005695,94,,5233005697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356651,46,6,1,7,32,anga7587r1zv4ey71ge9zxol3,0,16.8,48.3,2024-09-22T14:10:22.661Z,2024-09-22T17:49:59Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5233005987,56,Back,5233005989,73,,5233006015,233,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724356629,106,6,1,7,32,5rz9enoyknpg8ji78za5b82p0,1,83.2,51.7,2024-09-22T14:10:22.661Z,2024-09-22T14:15:47Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,5233005851,56,Center,5233006005,233,46,5233005853,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357453,107,1,1,8,3,5rz9enoyknpg8ji78za5b82p0,0,99.5,99.5,2024-09-22T14:10:53.556Z,2024-09-22T17:50:06Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5233010619,2,,5233010625,223,,5233010621,6,,5233010637,1,,5233010629,140,93.4,5233010633,212,33.2,5233010623,155,,5233010627,56,Center,5234358899,20,,5233010631,141,51.6,5233010635,213,,,4.52,,,,,,,,,,,,,,,,,,
2724357511,47,12,1,8,8,anga7587r1zv4ey71ge9zxol3,1,6.2,42.5,2024-09-22T14:10:58.081Z,2024-09-22T14:29:25Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5233010955,140,31.4,5233010953,56,Back,5233010959,212,27.1,5233010957,141,34.2,5233010961,213,6.07,5233011033,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357587,48,61,1,8,11,anga7587r1zv4ey71ge9zxol3,0,33.3,23.3,2024-09-22T14:11:01.825Z,2024-09-22T14:11:48Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5233011361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357709,108,1,1,8,12,5rz9enoyknpg8ji78za5b82p0,1,63.2,91.8,2024-09-22T14:11:02.004Z,2024-09-22T14:11:07Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,5233011983,212,43.2,5233011985,213,3.60,5233011979,140,26.3,5233011981,141,63.7,5233011987,1,,5233011975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724357789,109,1,1,8,17,5rz9enoyknpg8ji78za5b82p0,1,27.6,64.6,2024-09-22T14:11:07.445Z,2024-09-22T14:11:13Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5233012503,140,37.1,5233012511,213,0.57,5233012501,56,Back,5233012507,141,73.9,5233012509,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
