id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2743574409,21,3,1,2,11,cftj6g399tknheudaxsdpfdgb,1,87.9,19.0,2024-11-03T13:03:32.751Z,2024-11-03T18:29:45Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5339802481,465,,5338066557,286,,5338066601,233,1077,5338066555,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743895831,1077,45,1,2,11,77tfx9me4aaqhzv78bmgsy9bg,0,12.1,81.0,2024-11-03T13:03:32.751Z,2024-11-03T18:29:45Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5339802083,285,,5339802081,56,Back,5340217939,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574465,22,1,1,2,12,cftj6g399tknheudaxsdpfdgb,0,95.4,26.8,2024-11-03T13:03:34.559Z,2024-11-03T17:15:34Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5338066893,1,,5338066887,141,84.2,5338066883,56,Left,5339804869,224,,5338066885,140,100.0,5338066879,2,,5338066889,212,39.3,5338066891,213,1.45,5339804871,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574467,23,5,1,2,15,cftj6g399tknheudaxsdpfdgb,0,100.7,78.8,2024-11-03T13:03:37.511Z,2024-11-03T13:07:23Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5338067625,233,36,5338066901,56,Center,5338066903,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574571,36,5,1,2,15,77tfx9me4aaqhzv78bmgsy9bg,1,-0.7000000000000001,21.2,2024-11-03T13:03:37.511Z,2024-11-03T13:54:49Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5338067503,56,Back,5338067605,233,23,5338067505,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574753,37,1,1,2,30,77tfx9me4aaqhzv78bmgsy9bg,1,4.5,49.1,2024-11-03T13:03:52.418Z,2024-11-03T13:03:53Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5338068313,124,,5338068317,140,10.6,5338068321,212,14.2,5338068315,56,Back,5338068327,237,,5338068319,141,67.8,5338068323,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574789,38,1,1,2,31,77tfx9me4aaqhzv78bmgsy9bg,1,10.6,67.8,2024-11-03T13:03:53.234Z,2024-11-03T13:55:31Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338068507,212,24.9,5338068503,140,9.2,5338068509,213,4.65,5338068501,56,Back,5338068505,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574839,39,1,1,2,33,77tfx9me4aaqhzv78bmgsy9bg,1,9.3,31.2,2024-11-03T13:03:55.170Z,2024-11-03T13:03:58Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338068823,212,24.6,5338068817,56,Back,5338068819,140,24.3,5338068821,141,3.5,5338068825,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574893,40,1,1,2,36,77tfx9me4aaqhzv78bmgsy9bg,1,23.9,7.7,2024-11-03T13:03:58.227Z,2024-11-03T13:04:00Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338069131,212,17.9,5338069129,141,16.8,5338069133,213,2.79,5338069123,56,Back,5338069127,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743574937,41,1,1,2,39,77tfx9me4aaqhzv78bmgsy9bg,1,8.5,17.9,2024-11-03T13:04:00.738Z,2024-11-03T13:04:03Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338069431,56,Back,5338069439,212,14.9,5338069443,213,1.90,5338069437,141,38.6,5338069433,140,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575007,42,1,1,2,41,77tfx9me4aaqhzv78bmgsy9bg,1,7.5,41.1,2024-11-03T13:04:03.538Z,2024-11-03T17:15:50Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5338069811,213,1.32,5338069807,141,71.8,5338069809,212,21.5,5338069803,56,Back,5338069805,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575035,43,1,1,2,44,77tfx9me4aaqhzv78bmgsy9bg,1,16.4,70.3,2024-11-03T13:04:06.627Z,2024-11-03T13:04:08Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338069975,140,30.5,5338069983,213,0.84,5338069977,141,94.7,5338069979,212,22.2,5338069973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575163,44,1,1,2,46,77tfx9me4aaqhzv78bmgsy9bg,1,30.5,94.7,2024-11-03T13:04:08.674Z,2024-11-03T13:04:13Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5338070621,212,12.0,5338070615,56,Back,5338070617,140,36.1,5338070619,141,79.4,5338070623,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575221,45,1,1,2,52,77tfx9me4aaqhzv78bmgsy9bg,1,36.5,79.4,2024-11-03T13:04:13.810Z,2024-11-03T13:04:15Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5338070913,140,29.2,5338070915,141,90.9,5338070919,212,11.0,5338070911,56,Back,5338070925,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575249,46,1,1,2,53,77tfx9me4aaqhzv78bmgsy9bg,1,29.2,90.9,2024-11-03T13:04:15.554Z,2024-11-03T13:04:17Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5338071063,213,4.75,5338071059,141,61.7,5338071055,56,Back,5338071061,212,19.9,5338071057,140,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575311,47,1,1,2,55,77tfx9me4aaqhzv78bmgsy9bg,1,29.9,61.7,2024-11-03T13:04:17.026Z,2024-11-03T13:04:19Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338071377,212,20.7,5338071379,213,4.97,5338071373,140,34.9,5338071371,56,Back,5338071375,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575369,48,1,1,2,57,77tfx9me4aaqhzv78bmgsy9bg,1,38.2,31.3,2024-11-03T13:04:19.458Z,2024-11-03T17:16:10Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338071709,212,29.5,5338071713,213,5.53,5338071697,56,Right,5338071705,141,1.7,5338071701,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575425,49,1,1,3,0,77tfx9me4aaqhzv78bmgsy9bg,1,58.0,5.2,2024-11-03T13:04:22.434Z,2024-11-03T13:04:24Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338071979,213,1.79,5338071973,140,55.8,5338071977,212,10.8,5338071969,56,Right,5338071975,141,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575539,50,1,1,3,3,77tfx9me4aaqhzv78bmgsy9bg,1,58.2,20.7,2024-11-03T13:04:24.722Z,2024-11-03T13:04:28Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5338072487,212,20.8,5338072477,56,Center,5338072489,213,1.81,5338072481,140,53.5,5338072485,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575573,51,1,1,3,6,77tfx9me4aaqhzv78bmgsy9bg,1,53.5,48.8,2024-11-03T13:04:28.418Z,2024-11-03T13:04:30Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338072683,212,9.7,5338072677,141,34.5,5338072687,213,4.73,5338072671,56,Center,5338072675,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575609,52,1,1,3,8,77tfx9me4aaqhzv78bmgsy9bg,1,54.0,33.6,2024-11-03T13:04:30.290Z,2024-11-03T13:04:31Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5338072843,212,10.3,5338072845,213,5.56,5338072833,56,Center,5338072837,140,61.4,5338072841,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575623,53,1,1,3,9,77tfx9me4aaqhzv78bmgsy9bg,1,61.4,23.6,2024-11-03T13:04:31.682Z,2024-11-03T17:16:23Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5339810997,156,,5338072915,56,Center,5338072921,212,9.4,5338072917,140,55.7,5338072923,213,2.26,5338072919,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575649,54,1,1,3,10,77tfx9me4aaqhzv78bmgsy9bg,1,55.7,34.2,2024-11-03T13:04:32.242Z,2024-11-03T13:04:33Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5338073061,213,4.08,5338073055,140,52.2,5338073059,212,6.2,5338073053,56,Center,5338073057,141,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575695,55,1,1,3,11,77tfx9me4aaqhzv78bmgsy9bg,1,52.2,26.8,2024-11-03T13:04:33.522Z,2024-11-03T13:04:35Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338073323,141,56.0,5338073319,56,Center,5338073327,213,1.39,5338073325,212,20.2,5338073321,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575743,56,1,1,3,13,77tfx9me4aaqhzv78bmgsy9bg,1,55.6,54.4,2024-11-03T13:04:35.650Z,2024-11-03T17:16:37Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338073535,213,2.94,5338073531,141,56.0,5338073525,56,Center,5338073533,212,5.4,5338073529,140,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575795,57,1,1,3,16,77tfx9me4aaqhzv78bmgsy9bg,1,47.7,55.8,2024-11-03T13:04:38.098Z,2024-11-03T13:04:40Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338073775,213,4.65,5338073771,141,31.3,5338073767,56,Back,5338073769,140,46.7,5338073773,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575821,58,1,1,3,18,77tfx9me4aaqhzv78bmgsy9bg,1,46.7,31.3,2024-11-03T13:04:39.938Z,2024-11-03T13:04:42Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338073911,56,Right,5338073915,141,20.4,5338073919,213,5.71,5338073913,140,57.7,5338073917,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575843,59,1,1,3,20,77tfx9me4aaqhzv78bmgsy9bg,1,57.7,20.4,2024-11-03T13:04:42.002Z,2024-11-03T17:16:45Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5339813813,156,,5338074015,141,33.0,5338074013,140,57.9,5338074017,212,8.6,5338074011,56,Center,5338074019,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575879,60,1,1,3,21,77tfx9me4aaqhzv78bmgsy9bg,1,57.9,33.0,2024-11-03T13:04:42.882Z,2024-11-03T13:04:44Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5338074205,56,Center,5338074211,212,6.5,5338074207,140,56.3,5338074213,213,4.45,5338074209,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575909,61,1,1,3,23,77tfx9me4aaqhzv78bmgsy9bg,1,47.8,25.8,2024-11-03T13:04:44.882Z,2024-11-03T13:04:46Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5338074373,212,19.2,5338074375,213,1.93,5338074371,141,52.2,5338074367,56,Back,5338074369,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743575963,62,1,1,3,24,77tfx9me4aaqhzv78bmgsy9bg,1,41.4,52.2,2024-11-03T13:04:46.626Z,2024-11-03T13:04:49Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338074677,56,Back,5338074687,141,41.9,5338074691,212,20.3,5338074695,213,3.49,5338074681,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576011,63,1,1,3,27,77tfx9me4aaqhzv78bmgsy9bg,1,23.3,41.9,2024-11-03T13:04:48.946Z,2024-11-03T13:04:51Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5338075023,213,5.50,5338075019,141,25.3,5338075017,140,34.0,5338075015,56,Back,5338075021,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576057,64,1,1,3,30,77tfx9me4aaqhzv78bmgsy9bg,1,34.0,25.3,2024-11-03T13:04:51.858Z,2024-11-03T13:04:54Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338075207,56,Back,5338075215,213,0.61,5338075211,141,33.7,5338075209,140,41.8,5338075213,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576069,65,1,1,3,32,77tfx9me4aaqhzv78bmgsy9bg,1,43.3,34.3,2024-11-03T13:04:54.098Z,2024-11-03T13:04:54Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5338075271,140,47.9,5338075279,212,7.2,5338075269,56,Back,5338075283,213,5.45,5338075273,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576119,66,1,1,3,33,77tfx9me4aaqhzv78bmgsy9bg,1,47.9,26.5,2024-11-03T13:04:54.770Z,2024-11-03T13:04:57Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5338075521,212,11.3,5338075513,56,Back,5338075517,140,37.2,5338075519,141,24.7,5338075523,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576173,67,1,1,3,35,77tfx9me4aaqhzv78bmgsy9bg,1,37.2,24.7,2024-11-03T13:04:57.170Z,2024-11-03T13:04:59Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338075787,213,1.53,5338075779,56,Back,5338075783,141,58.1,5338075781,140,38.0,5338075785,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576213,68,1,1,3,37,77tfx9me4aaqhzv78bmgsy9bg,1,43.8,58.2,2024-11-03T13:04:59.697Z,2024-11-03T13:05:01Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338076005,213,0.88,5338076001,141,90.8,5338075997,56,Left,5338075999,140,61.1,5338076003,212,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576283,69,1,1,3,40,77tfx9me4aaqhzv78bmgsy9bg,1,61.8,88.4,2024-11-03T13:05:01.858Z,2024-11-03T13:05:04Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5338076373,212,18.6,5338076369,140,71.9,5338076375,213,5.32,5338076371,141,66.0,5338076367,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576295,70,1,1,3,43,77tfx9me4aaqhzv78bmgsy9bg,0,71.9,66.0,2024-11-03T13:05:04.850Z,2024-11-03T13:05:05Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5338076445,213,1.78,5338076441,141,74.1,5338076437,56,Center,5338076443,212,5.6,5338076439,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576313,24,8,1,3,44,cftj6g399tknheudaxsdpfdgb,1,26.5,11.6,2024-11-03T13:05:06.257Z,2024-11-03T17:17:29Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5339819295,385,,5338076527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576377,71,1,1,3,44,77tfx9me4aaqhzv78bmgsy9bg,1,60.4,70.0,2024-11-03T13:05:06.658Z,2024-11-03T13:05:08Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5338076901,141,85.9,5338076905,213,1.69,5338076899,140,59.2,5338076903,212,10.9,5338076897,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576477,72,1,1,3,46,77tfx9me4aaqhzv78bmgsy9bg,1,59.1,77.9,2024-11-03T13:05:08.690Z,2024-11-03T13:05:12Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338077429,140,58.8,5338077431,141,40.9,5338077427,56,Center,5338077433,212,25.2,5338077435,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576497,73,1,1,3,51,77tfx9me4aaqhzv78bmgsy9bg,1,61.5,40.6,2024-11-03T13:05:12.770Z,2024-11-03T13:05:14Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5338077605,213,3.94,5338077603,212,10.5,5338077597,56,Center,5338077601,141,29.5,5338077599,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576573,74,1,1,3,52,77tfx9me4aaqhzv78bmgsy9bg,1,54.5,29.5,2024-11-03T13:05:14.178Z,2024-11-03T13:05:17Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338078049,212,17.9,5338078051,213,5.21,5338078047,141,6.4,5338078043,56,Right,5338078045,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576659,75,1,1,3,56,77tfx9me4aaqhzv78bmgsy9bg,1,64.1,16.8,2024-11-03T13:05:17.826Z,2024-11-03T13:05:22Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338078493,213,1.99,5338078485,140,53.5,5338078489,141,54.0,5338078481,56,Center,5338078491,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576737,76,1,1,4,0,77tfx9me4aaqhzv78bmgsy9bg,1,60.1,53.6,2024-11-03T13:05:22.162Z,2024-11-03T13:05:24Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338078881,56,Center,5338078885,141,41.9,5338078883,140,63.7,5338078889,213,5.16,5338078887,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576761,77,1,1,4,2,77tfx9me4aaqhzv78bmgsy9bg,0,63.7,41.9,2024-11-03T13:05:24.626Z,2024-11-03T13:05:25Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5338078981,213,0.83,5338078975,140,76.1,5338078973,56,Center,5338078979,212,19.3,5338078977,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576805,25,8,1,4,5,cftj6g399tknheudaxsdpfdgb,1,20.8,33.6,2024-11-03T13:05:27.326Z,2024-11-03T17:17:54Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5339822709,384,,5338079235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743576989,27,1,1,4,11,cftj6g399tknheudaxsdpfdgb,1,2.9,34.9,2024-11-03T13:05:33.650Z,2024-11-03T13:05:34Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5338080177,140,9.7,5338080183,213,5.22,5338080173,56,Back,5338080181,212,14.6,5338080179,141,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577021,28,1,1,4,12,cftj6g399tknheudaxsdpfdgb,1,9.7,16.2,2024-11-03T13:05:34.706Z,2024-11-03T13:53:29Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5338080303,141,4.6,5338080295,56,Back,5338080307,212,10.4,5338080311,213,5.43,5338080299,140,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577105,29,1,1,4,14,cftj6g399tknheudaxsdpfdgb,1,16.0,4.7,2024-11-03T13:05:36.194Z,2024-11-03T13:05:40Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5338080729,140,9.4,5338080725,56,Back,5338080741,213,2.15,5338080733,141,20.4,5338080737,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577173,30,1,1,4,18,cftj6g399tknheudaxsdpfdgb,1,14.8,25.3,2024-11-03T13:05:40.306Z,2024-11-03T13:53:26Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5338081055,140,19.2,5338081053,56,Back,5338081057,141,5.0,5338081059,212,14.6,5338081063,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577207,31,1,1,4,21,cftj6g399tknheudaxsdpfdgb,1,21.5,3.2,2024-11-03T13:05:43.506Z,2024-11-03T13:05:46Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5338081273,56,Back,5338081289,213,0.22,5338081277,140,32.7,5338081281,141,7.0,5338081285,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577213,32,61,1,4,24,cftj6g399tknheudaxsdpfdgb,0,35.8,1.9,2024-11-03T13:05:45.779Z,2024-11-03T13:05:46Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5338081301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743900519,1078,56,1,4,24,77tfx9me4aaqhzv78bmgsy9bg,1,60.4,95.7,2024-11-03T13:05:46.075Z,2024-11-03T17:18:28Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5339826453,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577217,33,5,1,4,25,cftj6g399tknheudaxsdpfdgb,0,39.2,-2.0,2024-11-03T13:05:46.754Z,2024-11-03T14:58:42Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5338081333,347,,5338081699,233,78,5338081331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577249,78,5,1,4,25,77tfx9me4aaqhzv78bmgsy9bg,1,60.8,102.0,2024-11-03T13:05:46.754Z,2024-11-03T13:57:59Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5338081521,233,33,5338081495,347,,5338081493,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577351,79,1,1,4,26,77tfx9me4aaqhzv78bmgsy9bg,1,53.6,100.0,2024-11-03T13:05:48.322Z,2024-11-03T13:05:53Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338081979,212,25.8,5338081981,213,4.01,5338081971,107,,5338081973,56,Back,5338081977,141,72.1,5338081983,1,,5338081975,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577421,80,1,1,4,32,77tfx9me4aaqhzv78bmgsy9bg,1,33.2,66.9,2024-11-03T13:05:54.706Z,2024-11-03T13:05:56Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5338082359,141,79.3,5338082363,213,0.75,5338082357,140,41.8,5338082361,212,12.4,5338082355,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577493,81,1,1,4,34,77tfx9me4aaqhzv78bmgsy9bg,1,41.8,79.3,2024-11-03T13:05:56.546Z,2024-11-03T13:05:59Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338082705,140,59.0,5338082703,56,Left,5338082709,212,20.3,5338082707,141,92.9,5338082711,213,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577583,82,1,1,4,37,77tfx9me4aaqhzv78bmgsy9bg,1,58.4,88.6,2024-11-03T13:05:59.138Z,2024-11-03T13:06:03Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5338083113,140,47.0,5338083119,213,3.64,5338083117,212,13.6,5338083111,56,Back,5338083115,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577651,83,1,1,4,41,77tfx9me4aaqhzv78bmgsy9bg,1,44.8,71.4,2024-11-03T13:06:03.010Z,2024-11-03T13:06:05Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5338083451,141,42.4,5338083455,213,4.67,5338083449,140,44.0,5338083447,56,Back,5338083453,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577713,84,1,1,4,43,77tfx9me4aaqhzv78bmgsy9bg,1,42.5,36.9,2024-11-03T13:06:05.569Z,2024-11-03T13:06:08Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338083797,212,24.2,5338083799,213,5.24,5338083793,140,54.0,5338083795,141,6.1,5338083791,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577807,85,1,1,4,47,77tfx9me4aaqhzv78bmgsy9bg,1,53.9,8.8,2024-11-03T13:06:08.849Z,2024-11-03T13:06:13Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5338084289,140,37.7,5338084291,141,21.5,5338084287,56,Back,5338084297,213,2.67,5338084295,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743577867,86,1,1,4,51,77tfx9me4aaqhzv78bmgsy9bg,1,44.0,29.4,2024-11-03T13:06:13.233Z,2024-11-03T13:06:16Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5338084551,213,5.58,5338084549,212,26.7,5338084545,140,63.5,5338084547,141,4.1,5338084543,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
