id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2701868137,245,1,1,21,37,77tfx9me4aaqhzv78bmgsy9bg,1,16.3,43.6,2024-07-19T18:21:59.629Z,2024-07-19T18:22:01Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5109224345,56,Back,5109224347,140,24.8,5109224351,212,10.6,5109224353,213,5.71,5109224349,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868151,246,1,1,21,39,77tfx9me4aaqhzv78bmgsy9bg,1,25.9,36.6,2024-07-19T18:22:01.110Z,2024-07-19T18:22:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5109224427,141,41.5,5109224431,213,2.18,5109224425,140,23.7,5109224429,212,4.1,5109224423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868161,247,1,1,21,40,77tfx9me4aaqhzv78bmgsy9bg,1,23.7,41.5,2024-07-19T18:22:02.270Z,2024-07-19T18:22:04Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5109224519,56,Back,5109224525,212,15.1,5109224527,213,0.77,5109224521,140,34.0,5109224523,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868183,248,1,1,21,42,77tfx9me4aaqhzv78bmgsy9bg,1,34.1,57.2,2024-07-19T18:22:03.894Z,2024-07-19T18:22:09Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5109224705,141,74.2,5109224701,56,Back,5109224707,212,12.4,5109224703,140,38.5,5109224709,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868195,249,1,1,21,47,77tfx9me4aaqhzv78bmgsy9bg,1,70.1,80.2,2024-07-19T18:22:09.629Z,2024-07-19T18:22:11Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5109224771,212,17.4,5109224773,213,0.15,5109224767,140,86.5,5109224765,56,Left,5109224769,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868205,250,1,1,21,49,77tfx9me4aaqhzv78bmgsy9bg,1,87.9,84.2,2024-07-19T18:22:11.670Z,2024-07-19T18:22:13Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5109224799,56,Center,5109224805,212,11.9,5109224803,141,75.6,5109224807,213,5.77,5109224801,140,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868215,251,1,1,21,51,77tfx9me4aaqhzv78bmgsy9bg,0,97.8,75.6,2024-07-19T18:22:13.189Z,2024-07-19T18:22:15Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5109224885,195,,5109224859,213,4.54,5109224855,141,55.8,5109224853,140,95.6,5109224857,212,13.7,5109224851,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868251,203,12,1,21,53,36g6ifzjliec1jqnbtf7yesme,1,2.8,46.4,2024-07-19T18:22:15.192Z,2024-07-19T18:22:19Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109225041,141,24.1,5109225043,212,15.3,5109225045,213,4.84,5109225039,140,4.6,5109225037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868321,204,12,1,21,55,36g6ifzjliec1jqnbtf7yesme,1,4.0,19.6,2024-07-19T18:22:16.904Z,2024-07-19T21:36:40Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5109225459,140,5.5,5109225463,212,1.6,5109225461,141,20.2,5109225457,56,Back,5109225465,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868249,252,61,1,21,56,77tfx9me4aaqhzv78bmgsy9bg,1,89.8,81.1,2024-07-19T18:22:18.678Z,2024-07-19T18:22:18Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5109225035,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701908037,980,61,1,21,58,36g6ifzjliec1jqnbtf7yesme,0,9.4,21.6,2024-07-19T18:22:20.091Z,2024-07-19T21:37:00Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5109452661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868307,253,1,1,22,2,77tfx9me4aaqhzv78bmgsy9bg,1,85.5,72.6,2024-07-19T18:22:24.615Z,2024-07-19T18:22:52Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5109225395,213,4.84,5109225391,141,51.7,5109225387,56,Center,5109225385,155,,5109225389,140,87.3,5109225393,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868309,254,61,1,22,3,77tfx9me4aaqhzv78bmgsy9bg,1,87.6,53.2,2024-07-19T18:22:24.927Z,2024-07-19T18:22:54Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,1.0,,5109225401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868337,255,15,1,22,4,77tfx9me4aaqhzv78bmgsy9bg,1,85.3,51.1,2024-07-19T18:22:26.780Z,2024-07-19T21:37:27Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5109226181,146,98.1,5109226169,29,,5109226171,55,254,5109226175,102,46.1,5109226179,328,,5109226183,147,50.5,5109226167,80,,5109225511,17,,5109226177,103,2.5,5109225513,56,5109225509,22,5109225593,72,,,5109226235,233,,,,,,,,,Center,,,,,205,,,,,,,,
2701868325,205,10,1,22,5,36g6ifzjliec1jqnbtf7yesme,1,1.4,49.3,2024-07-19T18:22:26.880Z,2024-07-19T21:37:33Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5109225475,182,,5109452819,376,,5109225477,56,Back,5109225645,233,255,5109225619,179,,5109225617,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868331,206,52,1,22,6,36g6ifzjliec1jqnbtf7yesme,1,1.4,49.3,2024-07-19T18:22:28.680Z,2024-07-19T21:37:37Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5109452851,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868447,207,80,1,22,23,36g6ifzjliec1jqnbtf7yesme,0,11.5,50.0,2024-07-19T18:22:45.081Z,2024-07-19T18:22:46Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5109226239,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868499,208,1,1,22,27,36g6ifzjliec1jqnbtf7yesme,1,10.2,51.2,2024-07-19T18:22:49.623Z,2024-07-19T18:22:53Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5109226565,213,1.45,5109226561,141,67.8,5109226559,140,11.5,5109226563,212,11.4,5109226555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868503,209,1,1,22,31,36g6ifzjliec1jqnbtf7yesme,1,13.8,67.5,2024-07-19T18:22:53.610Z,2024-07-19T18:22:55Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5109226595,212,11.0,5109226589,56,Back,5109226597,213,4.47,5109226591,140,11.3,5109226593,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868533,210,1,1,22,33,36g6ifzjliec1jqnbtf7yesme,1,13.9,44.0,2024-07-19T18:22:55.031Z,2024-07-19T18:22:58Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5109226811,141,17.2,5109226815,213,5.14,5109226809,140,21.9,5109226813,212,20.1,5109226807,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868555,211,1,1,22,36,36g6ifzjliec1jqnbtf7yesme,1,27.9,13.1,2024-07-19T18:22:58.696Z,2024-07-19T18:23:00Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109226939,212,14.1,5109226937,141,28.9,5109226935,140,36.6,5109226941,213,0.87,5109226933,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868557,212,4,1,22,39,36g6ifzjliec1jqnbtf7yesme,1,40.6,22.4,2024-07-19T18:23:00.855Z,2024-07-19T18:23:06Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109227187,233,256,5109227149,13,,5109227157,286,,5109227153,56,Back,5109227151,294,,5109227155,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868561,256,4,1,22,39,77tfx9me4aaqhzv78bmgsy9bg,0,59.4,77.6,2024-07-19T18:23:00.856Z,2024-07-19T18:29:31Z,3nok8qxxj2zl831wgvc7abxuc,C. Harder,,,5109227193,233,212,5109241643,294,,5109227011,56,Center,5109227017,285,,5109227009,13,,5109227013,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868629,213,1,1,22,49,36g6ifzjliec1jqnbtf7yesme,1,34.7,22.0,2024-07-19T18:23:11.048Z,2024-07-19T18:23:14Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109227433,212,4.8,5109227425,152,,5109227431,141,28.6,5109227435,213,1.23,5109227421,5,,5109227427,56,Back,5109227429,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868657,214,1,1,22,52,36g6ifzjliec1jqnbtf7yesme,1,36.8,32.3,2024-07-19T18:23:13.992Z,2024-07-19T18:23:17Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109227589,213,1.41,5109227583,140,39.7,5109227587,212,18.8,5109227581,56,Back,5109227585,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868699,215,1,1,22,58,36g6ifzjliec1jqnbtf7yesme,1,47.2,64.7,2024-07-19T18:23:19.944Z,2024-07-19T18:23:25Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5109227785,140,44.8,5109227787,141,41.0,5109227789,212,16.3,5109227783,56,Back,5109227791,213,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868717,216,1,1,23,3,36g6ifzjliec1jqnbtf7yesme,1,45.1,41.6,2024-07-19T18:23:25.080Z,2024-07-19T18:23:27Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109227869,56,Right,5109227873,141,20.2,5109227877,213,5.17,5109227871,140,51.9,5109227875,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868735,217,1,1,23,5,36g6ifzjliec1jqnbtf7yesme,1,51.9,20.2,2024-07-19T18:23:26.999Z,2024-07-19T18:23:29Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5109228007,140,40.1,5109228003,56,Back,5109228013,213,2.38,5109228011,212,17.1,5109228009,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868751,218,1,1,23,7,36g6ifzjliec1jqnbtf7yesme,1,40.1,38.6,2024-07-19T18:23:29.080Z,2024-07-19T18:23:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109228093,56,Back,5109228097,141,66.3,5109228095,140,37.8,5109228099,212,19.0,5109228101,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868789,219,1,1,23,9,36g6ifzjliec1jqnbtf7yesme,1,36.0,71.6,2024-07-19T18:23:31.336Z,2024-07-19T18:23:35Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5109228275,56,Back,5109228277,140,44.8,5109228283,213,0.95,5109228279,141,90.6,5109228281,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868795,220,1,1,23,13,36g6ifzjliec1jqnbtf7yesme,1,45.0,88.1,2024-07-19T18:23:35.016Z,2024-07-19T18:23:36Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5109228329,56,Back,5109228331,140,41.6,5109228337,213,4.35,5109228333,141,74.1,5109228335,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868827,221,1,1,23,14,36g6ifzjliec1jqnbtf7yesme,1,43.0,71.4,2024-07-19T18:23:36.712Z,2024-07-19T18:23:43Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109228611,56,Right,5109228623,212,40.8,5109228615,140,59.9,5109228619,141,17.3,5109228627,213,5.16,5109228629,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868851,222,1,1,23,21,36g6ifzjliec1jqnbtf7yesme,1,67.1,17.9,2024-07-19T18:23:43.224Z,2024-07-19T18:23:46Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5109228773,140,55.6,5109228779,213,2.61,5109228775,141,28.4,5109228771,56,Center,5109228777,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868867,223,1,1,23,24,36g6ifzjliec1jqnbtf7yesme,1,59.8,29.8,2024-07-19T18:23:45.944Z,2024-07-19T18:23:48Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109228889,213,1.42,5109228885,141,39.2,5109228887,212,6.5,5109228881,56,Center,5109228883,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868875,224,1,1,23,26,36g6ifzjliec1jqnbtf7yesme,1,60.7,39.2,2024-07-19T18:23:48.328Z,2024-07-19T18:23:50Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109228925,212,8.4,5109228927,213,5.89,5109228921,140,68.1,5109228923,141,34.4,5109228919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868877,225,1,1,23,28,36g6ifzjliec1jqnbtf7yesme,1,68.1,34.4,2024-07-19T18:23:50.103Z,2024-07-19T18:23:51Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5109228943,141,36.2,5109228947,213,2.95,5109228941,140,62.2,5109228939,56,Center,5109228945,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868883,226,1,1,23,29,36g6ifzjliec1jqnbtf7yesme,1,62.2,36.2,2024-07-19T18:23:51.768Z,2024-07-19T18:23:52Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109228983,56,Right,5109228991,213,4.80,5109228985,140,63.1,5109228987,141,21.1,5109228989,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868891,227,1,1,23,31,36g6ifzjliec1jqnbtf7yesme,1,63.1,21.1,2024-07-19T18:23:52.888Z,2024-07-19T18:23:54Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109229043,56,Center,5109229049,212,8.1,5109229051,213,1.27,5109229047,141,32.5,5109229045,140,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868893,228,1,1,23,32,36g6ifzjliec1jqnbtf7yesme,1,66.6,31.4,2024-07-19T18:23:54.056Z,2024-07-19T18:23:55Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109229089,213,4.32,5109229077,56,Right,5109229087,212,9.1,5109229079,140,63.3,5109229083,141,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868899,229,1,1,23,33,36g6ifzjliec1jqnbtf7yesme,1,63.3,19.1,2024-07-19T18:23:55.527Z,2024-07-19T18:23:56Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5109229125,213,1.16,5109229121,141,30.4,5109229115,140,66.5,5109229123,212,8.4,5109229111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868905,230,1,1,23,34,36g6ifzjliec1jqnbtf7yesme,0,66.7,30.2,2024-07-19T18:23:56.248Z,2024-07-19T18:23:57Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109229169,141,0.0,5109229171,212,28.9,5109229173,213,5.48,5109229167,140,85.8,5109229165,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868911,231,5,1,23,35,36g6ifzjliec1jqnbtf7yesme,0,82.2,-1.0,2024-07-19T18:23:57.714Z,2024-07-19T18:24:00Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109229191,56,Right,5109229193,347,,5109229297,233,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868921,257,5,1,23,35,77tfx9me4aaqhzv78bmgsy9bg,1,17.8,101.0,2024-07-19T18:23:57.714Z,2024-07-19T18:29:22Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5109229265,347,,5109229263,56,Back,5109229289,233,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868957,258,1,1,23,42,77tfx9me4aaqhzv78bmgsy9bg,1,22.1,100.0,2024-07-19T18:24:04.022Z,2024-07-19T18:24:05Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5109229475,56,Back,5109229477,140,23.1,5109229483,213,4.83,5109229479,141,88.3,5109229473,107,,5109229481,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868973,259,1,1,23,43,77tfx9me4aaqhzv78bmgsy9bg,1,23.1,88.3,2024-07-19T18:24:05.181Z,2024-07-19T18:24:07Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5109229587,56,Back,5109229589,140,23.0,5109229593,212,5.6,5109229591,141,96.6,5109229595,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701868981,260,1,1,23,45,77tfx9me4aaqhzv78bmgsy9bg,0,23.0,96.6,2024-07-19T18:24:07.558Z,2024-07-19T18:24:08Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5109229635,141,73.9,5109229631,56,Back,5109229637,212,17.0,5109229633,140,29.8,5109229639,213,5.15,5109229629,157,,5109229641,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869003,261,83,1,23,49,77tfx9me4aaqhzv78bmgsy9bg,0,29.7,81.4,2024-07-19T18:24:10.798Z,2024-07-19T18:53:25Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5109229935,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869041,233,1,1,23,49,36g6ifzjliec1jqnbtf7yesme,1,70.0,30.7,2024-07-19T18:24:11.608Z,2024-07-19T18:24:20Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,1.0,,5109229889,140,72.4,5109229893,212,4.5,5109229887,56,Center,5109229891,141,36.2,5109229895,213,0.98,5109230161,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869045,234,15,1,23,51,36g6ifzjliec1jqnbtf7yesme,1,77.2,39.9,2024-07-19T18:24:13.431Z,2024-07-19T21:39:33Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,,5109230167,29,,5109230195,233,262,5109230177,215,,5109229907,56,Center,5109230165,78,,5109230173,102,50.6,5109230169,55,233,5109230181,147,50,5109229903,22,,5109230175,103,5109229967,72,5109230179,146,99.3,,5109229905,18,,,,,,,,,17.1,,,,,,,,,,,,,
2701869047,262,10,1,23,51,77tfx9me4aaqhzv78bmgsy9bg,1,2.9,50.4,2024-07-19T18:24:13.531Z,2024-07-19T21:39:37Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5109453067,377,,5109229921,182,,5109229997,233,234,5109229919,178,,5109229947,177,,5109229923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869057,263,52,1,23,52,77tfx9me4aaqhzv78bmgsy9bg,1,2.9,50.4,2024-07-19T18:24:14.592Z,2024-07-19T21:39:40Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5109453073,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869097,264,1,1,23,57,77tfx9me4aaqhzv78bmgsy9bg,1,10.9,53.1,2024-07-19T18:24:19.655Z,2024-07-19T18:24:21Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5109230243,213,5.29,5109230239,141,11.1,5109230237,140,28.5,5109230235,56,Back,5109230241,212,34.0,5109230245,1,,5109230233,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869135,265,1,1,23,59,77tfx9me4aaqhzv78bmgsy9bg,1,28.5,11.1,2024-07-19T18:24:21.765Z,2024-07-19T18:24:28Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109230459,213,2.90,5109230455,141,16.1,5109230453,140,15.6,5109230457,212,14.0,5109230451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869171,266,1,1,24,6,77tfx9me4aaqhzv78bmgsy9bg,1,23.0,19.1,2024-07-19T18:24:28.405Z,2024-07-19T18:24:34Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5109230703,213,1.42,5109230681,155,,5109230687,56,Back,5109230699,212,52.0,5109230683,196,,5109230691,140,30.6,5109230709,1,,5109230695,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869191,267,1,1,24,12,77tfx9me4aaqhzv78bmgsy9bg,1,21.5,96.5,2024-07-19T18:24:34.101Z,2024-07-19T18:24:38Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5109230809,212,10.0,5109230807,141,82.0,5109230811,213,4.52,5109230799,56,Back,5109230803,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869217,268,1,1,24,16,77tfx9me4aaqhzv78bmgsy9bg,1,22.0,75.7,2024-07-19T18:24:38.029Z,2024-07-19T18:24:42Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5109230977,141,64.2,5109230971,140,17.2,5109230967,56,Back,5109230981,212,9.3,5109230985,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869249,269,1,1,24,20,77tfx9me4aaqhzv78bmgsy9bg,1,18.0,61.5,2024-07-19T18:24:42.341Z,2024-07-19T18:24:47Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5109231177,140,20.9,5109231175,56,Back,5109231183,213,4.85,5109231179,141,28.9,5109231181,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869267,270,1,1,24,25,77tfx9me4aaqhzv78bmgsy9bg,1,21.9,15.6,2024-07-19T18:24:47.262Z,2024-07-19T18:24:49Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5109231283,141,4.1,5109231287,213,5.28,5109231279,140,26.6,5109231285,212,9.2,5109231275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869279,271,1,1,24,27,77tfx9me4aaqhzv78bmgsy9bg,0,26.6,4.1,2024-07-19T18:24:49.117Z,2024-07-19T18:24:50Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109231345,56,Back,5109231347,140,35.8,5109231351,212,11.1,5109231353,213,0.52,5109231349,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869297,235,1,1,24,29,36g6ifzjliec1jqnbtf7yesme,1,57.5,84.5,2024-07-19T18:24:51.177Z,2024-07-19T18:24:52Z,eyx42tgneccybvhk8bfhtcaqy,M. Højholt,,,5109231439,213,5.90,5109231435,141,78.9,5109231431,56,Left,5109231437,212,10.2,5109231433,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869299,236,1,1,24,30,36g6ifzjliec1jqnbtf7yesme,1,68.7,79.2,2024-07-19T18:24:52.216Z,2024-07-19T18:24:53Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5109231449,141,89.3,5109231445,56,Left,5109231447,140,65.8,5109231451,212,7.5,5109231489,156,,5109231453,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869319,238,1,1,24,32,36g6ifzjliec1jqnbtf7yesme,0,65.7,89.3,2024-07-19T18:24:54.376Z,2024-07-19T18:24:56Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5109231581,212,1.7,5109231653,236,,5109231579,141,89.0,5109231659,286,,5109231583,213,6.16,5109231577,140,67.3,5109231575,56,Left,5109231655,233,272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869329,272,74,1,24,32,77tfx9me4aaqhzv78bmgsy9bg,1,26.6,7.0,2024-07-19T18:24:54.377Z,2024-07-19T18:53:42Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5109231675,233,238,5109231619,285,,5109231617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701869333,239,61,1,24,34,36g6ifzjliec1jqnbtf7yesme,1,67.1,89.3,2024-07-19T18:24:55.803Z,2024-07-19T18:24:55Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5109231643,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
