id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2712407001,238,1,1,30,29,aljua8crr0vkwit0j3m59jw9j,1,43.3,32.7,2024-08-24T14:30:41.076Z,2024-08-24T14:30:43Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5167633753,140,27.1,5167633759,212,20.5,5167633757,141,49.6,5167633749,56,Back,5167633763,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712407087,239,1,1,30,31,aljua8crr0vkwit0j3m59jw9j,1,27.1,49.6,2024-08-24T14:30:42.932Z,2024-08-24T14:30:46Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5167634319,56,Back,5167634321,140,31.1,5167634327,212,14.9,5167634331,213,1.28,5167634323,141,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712407093,240,4,1,30,34,aljua8crr0vkwit0j3m59jw9j,1,36.6,75.5,2024-08-24T14:30:46.436Z,2024-08-24T14:45:25Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5167634711,13,,5167634713,56,Back,5167634717,265,,5167634925,233,225,5167634715,152,,5167634719,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712407169,225,4,1,30,34,59as3grjvj19voay31j3yfgni,0,63.4,24.5,2024-08-24T14:30:46.437Z,2024-08-24T14:45:25Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5167634857,265,,5167634853,56,Center,5167634851,13,,5167634855,152,,5167634959,233,240,5167634859,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712407373,241,1,1,30,42,aljua8crr0vkwit0j3m59jw9j,1,30.2,65.8,2024-08-24T14:30:53.924Z,2024-08-24T14:30:55Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5167635915,212,11.6,5167635903,5,,5167635907,56,Back,5167635919,213,3.67,5167635905,152,,5167635911,141,57.2,5167635909,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712407463,242,1,1,30,43,aljua8crr0vkwit0j3m59jw9j,1,20.7,57.2,2024-08-24T14:30:55.252Z,2024-08-24T14:30:57Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5167636407,141,60.3,5167636403,56,Back,5167636411,213,0.26,5167636409,212,8.3,5167636405,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712407589,243,1,1,30,46,aljua8crr0vkwit0j3m59jw9j,1,28.5,56.1,2024-08-24T14:30:57.844Z,2024-08-24T14:31:01Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5167637105,140,37.5,5167637111,213,5.05,5167637109,212,28.9,5167637107,141,15.9,5167637103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712407685,244,1,1,30,49,aljua8crr0vkwit0j3m59jw9j,1,41.6,13.1,2024-08-24T14:31:01.492Z,2024-08-24T14:31:04Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5167637611,213,5.87,5167637609,212,18.8,5167637605,140,58.0,5167637607,141,1.9,5167637603,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712407761,245,1,1,30,52,aljua8crr0vkwit0j3m59jw9j,1,52.9,3.5,2024-08-24T14:31:04.132Z,2024-08-24T14:31:06Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167638031,212,7.7,5167638029,141,12.8,5167638027,140,48.7,5167638033,213,2.18,5167638025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712407775,246,1,1,30,55,aljua8crr0vkwit0j3m59jw9j,0,52.0,8.3,2024-08-24T14:31:06.788Z,2024-08-24T14:31:07Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5167638103,212,11.1,5167638095,56,Right,5167638101,141,0.0,5167638105,213,5.69,5167638099,140,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712408089,226,5,1,30,55,59as3grjvj19voay31j3yfgni,1,38.9,101.2,2024-08-24T14:31:06.815Z,2024-08-24T14:58:21Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5167639853,56,Back,5167639901,233,247,5167639855,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712407787,247,5,1,30,55,aljua8crr0vkwit0j3m59jw9j,0,61.1,-1.2,2024-08-24T14:31:06.815Z,2024-08-24T14:58:21Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5167638157,56,Right,5167639945,233,226,5167638159,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712408125,227,1,1,31,7,59as3grjvj19voay31j3yfgni,1,39.5,100.0,2024-08-24T14:31:19.183Z,2024-08-24T14:31:20Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167640101,107,,5167640107,141,95.4,5167640103,56,Left,5167640111,213,6.01,5167640109,212,16.7,5167640105,140,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712408135,228,61,1,31,9,59as3grjvj19voay31j3yfgni,0,54.8,95.4,2024-08-24T14:31:20.686Z,2024-08-24T16:04:06Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5167640163,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712408153,229,5,1,31,9,59as3grjvj19voay31j3yfgni,0,52.9,101.7,2024-08-24T14:31:21.359Z,2024-08-24T14:58:22Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167642903,233,248,5167640233,56,Left,5167640235,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712408619,248,5,1,31,9,aljua8crr0vkwit0j3m59jw9j,1,47.1,-1.7000000000000002,2024-08-24T14:31:21.359Z,2024-08-24T14:58:21Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5167642807,347,,5167642855,233,229,5167642805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712408661,249,1,1,31,25,aljua8crr0vkwit0j3m59jw9j,1,48.1,0.0,2024-08-24T14:31:37.332Z,2024-08-24T14:31:39Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5167643115,140,60.9,5167643121,213,0.16,5167643119,212,13.6,5167643117,141,2.0,5167643113,56,Right,5167643111,107,,5167643203,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712408713,231,83,1,31,26,59as3grjvj19voay31j3yfgni,0,41.3,89.5,2024-08-24T14:31:38.063Z,2024-08-24T16:02:33Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5168444891,399,3ejggtt1du1cui3wc1f8oqx62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712408667,230,45,1,31,27,59as3grjvj19voay31j3yfgni,0,40.6,92.4,2024-08-24T14:31:38.958Z,2024-08-24T16:03:55Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5167643153,285,,5167643149,56,Back,5167643785,233,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712408785,250,3,1,31,27,aljua8crr0vkwit0j3m59jw9j,1,59.4,7.6,2024-08-24T14:31:38.958Z,2024-08-24T17:12:41Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167643721,56,Right,5167643743,233,230,5167643723,286,,5168799359,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712408809,251,1,1,31,30,aljua8crr0vkwit0j3m59jw9j,1,51.7,2.5,2024-08-24T14:31:41.971Z,2024-08-24T14:31:43Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167643899,213,2.82,5167643895,141,12.6,5167643893,140,32.0,5167643897,212,21.8,5167643889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712408873,252,1,1,31,31,aljua8crr0vkwit0j3m59jw9j,1,32.0,12.6,2024-08-24T14:31:43.459Z,2024-08-24T14:31:45Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5167644277,140,13.9,5167644281,212,24.4,5167644283,213,2.46,5167644279,141,35.1,5167644275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712409097,253,1,1,31,34,aljua8crr0vkwit0j3m59jw9j,1,14.0,34.9,2024-08-24T14:31:45.636Z,2024-08-24T14:31:52Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5167645375,213,6.26,5167645369,141,34.3,5167645363,56,Back,5167645371,212,15.4,5167645367,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712409155,254,1,1,31,40,aljua8crr0vkwit0j3m59jw9j,1,30.6,39.2,2024-08-24T14:31:52.099Z,2024-08-24T14:31:53Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5167645645,140,26.9,5167645649,141,71.7,5167645651,212,22.4,5167645641,56,Back,5167645653,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712409189,255,1,1,31,40,aljua8crr0vkwit0j3m59jw9j,0,26.5,76.1,2024-08-24T14:31:52.285Z,2024-08-24T14:31:55Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5167645845,140,29.6,5167645907,236,,5167645851,213,0.19,5167645849,212,3.3,5167645909,233,232,5167645913,286,,5167645843,56,Back,5167645847,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712409107,232,74,1,31,40,59as3grjvj19voay31j3yfgni,1,67.9,24.5,2024-08-24T14:31:52.286Z,2024-08-24T14:31:55Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5167645405,56,Center,5167645407,285,,5167645961,233,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712409143,233,5,1,31,41,59as3grjvj19voay31j3yfgni,0,62.5,-1.4,2024-08-24T14:31:53.198Z,2024-08-24T14:58:22Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5167646615,233,256,5167645599,56,Right,5167645601,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712409303,256,5,1,31,41,aljua8crr0vkwit0j3m59jw9j,1,37.5,101.4,2024-08-24T14:31:53.198Z,2024-08-24T14:58:22Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5167646445,347,,5167646443,56,Back,5167646529,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712409637,258,1,1,31,56,aljua8crr0vkwit0j3m59jw9j,1,41.7,100.0,2024-08-24T14:32:07.955Z,2024-08-24T14:32:09Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5167648129,212,20.2,5167648125,140,31.3,5167648121,107,,5167648179,189,,5167648123,56,Back,5167648131,213,4.14,5167648127,141,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712409697,259,1,1,31,58,aljua8crr0vkwit0j3m59jw9j,1,31.3,76.1,2024-08-24T14:32:09.651Z,2024-08-24T14:32:11Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5167648481,213,4.76,5167648477,141,34.9,5167648473,56,Back,5167648475,140,32.6,5167648479,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712409723,260,1,1,31,59,aljua8crr0vkwit0j3m59jw9j,1,33.2,33.4,2024-08-24T14:32:10.883Z,2024-08-24T14:32:12Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5167648675,213,5.67,5167648667,56,Right,5167648677,1,,5167648673,212,32.6,5167648669,140,58.6,5167648671,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712409865,261,1,1,32,1,aljua8crr0vkwit0j3m59jw9j,1,63.9,6.7,2024-08-24T14:32:12.516Z,2024-08-24T14:32:17Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167649515,56,Right,5167649519,140,90.6,5167649527,213,6.23,5167649523,141,4.6,5167649525,212,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712410019,262,1,1,32,5,aljua8crr0vkwit0j3m59jw9j,1,90.6,4.6,2024-08-24T14:32:17.478Z,2024-08-24T17:13:24Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,1.0,,5167658975,210,16,5167650337,56,Center,5168803151,20,,5167658979,22,,5167650335,155,,5167650341,141,48.1,5167650339,140,84.5,5167650343,212,30.3,5167658977,154,,5168803147,224,,5167650345,213,1.78,5167650333,2,,,,,,,,,,,,,,,,,,,,,,,,,
2712410033,263,16,1,32,6,aljua8crr0vkwit0j3m59jw9j,1,84.5,48.1,2024-08-24T14:32:17.684Z,2024-08-24T17:13:50Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5167659035,76,,5167659039,154,,5167651835,375,32:05.194,5167659037,29,,5168805121,395,0.9,5167659047,103,9.5,5167659045,102,52.9,5167659051,328,,5167659049,108,,5167659055,230,99.8,5167659041,55,262,5167651825,20,5167651829,374,2024-08-24 15:32:16.704,5167659057,231,5167650427,17,,5168805123,396,49.8,,47.5,5167650425,22,5167659053,136,5167650429,56,Center,,,,,
2712411795,234,1,1,33,8,59as3grjvj19voay31j3yfgni,0,49.9,50.2,2024-08-24T14:33:20.398Z,2024-08-24T14:33:27Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5167660125,279,G,5167660145,189,,5167660115,56,Back,5167660123,213,3.26,5167660121,212,14.0,5167660117,140,36.7,5167660119,141,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712412175,237,61,1,33,10,59as3grjvj19voay31j3yfgni,1,34.4,46.7,2024-08-24T14:33:21.864Z,2024-08-24T14:33:36Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5167662823,189,,5167662119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712412107,264,44,1,33,15,aljua8crr0vkwit0j3m59jw9j,1,35.2,12.9,2024-08-24T14:33:27.165Z,2024-08-24T15:28:29Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167661809,233,235,5167661755,285,,5167661753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712411949,235,44,1,33,15,59as3grjvj19voay31j3yfgni,0,64.8,87.1,2024-08-24T14:33:27.166Z,2024-08-24T15:28:29Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167660861,286,,5167660859,56,Left,5167661877,233,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712412161,265,1,1,33,15,aljua8crr0vkwit0j3m59jw9j,0,36.7,7.3,2024-08-24T14:33:27.427Z,2024-08-24T17:34:57Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167662071,213,5.69,5167662069,212,10.5,5167662065,140,45.0,5167662061,3,,5167662067,141,0.0,5167662063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712412167,236,5,1,33,18,59as3grjvj19voay31j3yfgni,1,57.0,101.6,2024-08-24T14:33:29.775Z,2024-08-24T14:33:36Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167662171,233,266,5167662089,347,,5167662087,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712412163,266,5,1,33,18,aljua8crr0vkwit0j3m59jw9j,0,43.0,-1.6,2024-08-24T14:33:29.775Z,2024-08-24T14:58:22Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5167662291,233,236,5167662081,347,,5167662079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712412555,238,1,1,33,31,59as3grjvj19voay31j3yfgni,1,51.7,100.0,2024-08-24T14:33:43.181Z,2024-08-24T14:33:44Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167664205,140,57.8,5167664211,213,5.42,5167664209,212,9.8,5167664289,189,,5167664201,107,,5167664207,141,90.7,5167664203,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712412623,239,1,1,33,33,59as3grjvj19voay31j3yfgni,1,58.3,93.1,2024-08-24T14:33:44.782Z,2024-08-24T14:33:46Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5167664605,141,89.2,5167664607,212,22.1,5167664603,140,37.4,5167664609,213,3.26,5167664601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712412863,240,1,1,33,35,59as3grjvj19voay31j3yfgni,1,37.9,91.7,2024-08-24T14:33:46.781Z,2024-08-24T14:33:54Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5167665871,213,4.54,5167665861,140,32.6,5167665857,56,Back,5167665863,141,45.9,5167665867,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712412935,241,1,1,33,42,59as3grjvj19voay31j3yfgni,1,37.3,32.9,2024-08-24T14:33:53.934Z,2024-08-24T14:33:56Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5167666241,56,Back,5167666247,212,22.0,5167666243,140,48.0,5167666245,141,5.0,5167666249,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712413071,242,1,1,33,44,59as3grjvj19voay31j3yfgni,1,55.4,4.0,2024-08-24T14:33:56.013Z,2024-08-24T14:34:01Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5167666953,141,8.7,5167666957,213,0.33,5167666941,56,Right,5167666947,140,64.3,5167666955,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712413113,243,1,1,33,49,59as3grjvj19voay31j3yfgni,0,92.5,8.7,2024-08-24T14:34:01.342Z,2024-08-24T17:14:35Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5167667159,155,,5167667169,213,1.49,5168809515,224,,5167667165,141,46.7,5167667161,56,Center,5167667157,2,,5167667163,140,94.5,5167667167,212,25.9,5168809517,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712413181,267,12,1,33,51,aljua8crr0vkwit0j3m59jw9j,1,5.1,54.2,2024-08-24T14:34:03.428Z,2024-08-24T14:34:05Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5167667615,15,,5167667583,212,20.0,5167667581,141,72.6,5167667577,56,Back,5167667579,140,20.0,5167667585,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712414797,249,45,1,33,54,59as3grjvj19voay31j3yfgni,0,73.2,25.7,2024-08-24T14:34:06.149Z,2024-08-24T14:45:34Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5167676653,56,Center,5167680839,233,268,5167676655,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712413303,268,3,1,33,54,aljua8crr0vkwit0j3m59jw9j,1,26.8,74.3,2024-08-24T14:34:06.149Z,2024-08-24T17:14:55Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5167668211,285,,5167680809,233,249,5168811195,465,,5167668209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712415201,271,61,1,33,57,aljua8crr0vkwit0j3m59jw9j,0,23.7,70.8,2024-08-24T14:34:09.108Z,2024-08-24T14:35:18Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5167678771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712413425,244,43,1,33,57,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-08-24T14:34:09.149Z,2024-08-24T14:35:03Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5167677967,144,1,5167668787,141,6.3,5167668783,56,Back,5167668791,213,3.53,5167668789,212,19.5,5167668785,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712413531,245,1,1,33,59,59as3grjvj19voay31j3yfgni,1,45.6,7.1,2024-08-24T14:34:11.453Z,2024-08-24T14:34:15Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5167669449,212,20.2,5167669451,213,2.02,5167669443,56,Back,5167669447,141,33.9,5167669445,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712413613,246,1,1,34,3,59as3grjvj19voay31j3yfgni,1,37.2,34.2,2024-08-24T14:34:14.877Z,2024-08-24T14:34:17Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5167669849,56,Back,5167669853,140,44.2,5167669861,212,21.0,5167669857,141,5.2,5167669865,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712413811,247,1,1,34,5,59as3grjvj19voay31j3yfgni,1,44.5,5.0,2024-08-24T14:34:17.246Z,2024-08-24T14:34:23Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5167671001,213,0.11,5167670995,140,91.8,5167671003,1,,5167670999,212,50.0,5167670991,155,,5167670993,56,Right,5167670997,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712628315,819,3,1,34,10,59as3grjvj19voay31j3yfgni,0,94.2,9.8,2024-08-24T14:34:22.035Z,2024-08-24T17:15:16Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5168813227,286,,5168813229,465,,5168813231,467,czpstoiy12awqpasz573ckp91,5168813225,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712413815,248,4,1,34,12,59as3grjvj19voay31j3yfgni,1,93.8,13.4,2024-08-24T14:34:23.538Z,2024-08-24T14:45:26Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,,5167672073,233,269,5167671263,13,,5167671267,295,,5167671279,286,,5167671275,152,,5167671271,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712413801,269,4,1,34,12,aljua8crr0vkwit0j3m59jw9j,0,6.2,86.6,2024-08-24T14:34:23.539Z,2024-08-24T14:45:26Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5167672133,233,248,5167671945,56,Back,5167672859,55,270,5167671949,285,,5167671943,295,,5167671947,152,,5167671941,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712414055,270,17,1,34,19,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-24T14:34:31.348Z,2024-08-24T14:34:34Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5167672829,393,,5167672837,55,269,5167672833,13,243,5167672825,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712415551,250,15,1,35,8,59as3grjvj19voay31j3yfgni,1,89.2,9.4,2024-08-24T14:35:19.582Z,2024-08-24T16:22:04Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5167687811,231,46.4,5167686501,72,,5167687809,230,99.0,5167680595,66,,5167687855,233,272,5167687799,458,,5167687787,102,47.8,5167680597,56,Right,5167687807,147,19.8,5167687791,103,19,5167680591,26,,5167687781,80,5167687803,146,92.1,5167686525,82,,,,,,,,,,,,,,,,,,,,
2712415693,272,10,1,35,8,aljua8crr0vkwit0j3m59jw9j,1,7.9,80.2,2024-08-24T14:35:19.682Z,2024-08-24T14:35:56Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5167681357,56,Back,5167687933,233,250,5167681355,94,,5167683965,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712415805,251,1,1,35,11,59as3grjvj19voay31j3yfgni,1,73.6,48.1,2024-08-24T14:35:23.357Z,2024-08-24T14:35:26Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5167681885,213,2.40,5167681879,140,61.3,5167681877,56,Center,5167681883,212,17.5,5167681881,141,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712415991,252,2,1,35,14,59as3grjvj19voay31j3yfgni,1,56.7,67.3,2024-08-24T14:35:26.333Z,2024-08-24T17:19:02Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5167682791,140,75.2,5167682797,141,30.5,5167682887,7,a87w6l9zsbahdi4knm1347zs9,5167682891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712416083,273,55,1,35,14,aljua8crr0vkwit0j3m59jw9j,1,27.2,65.2,2024-08-24T14:35:26.334Z,2024-08-24T17:19:18Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5168836891,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712417435,274,1,1,35,55,aljua8crr0vkwit0j3m59jw9j,0,19.6,71.7,2024-08-24T14:36:07.317Z,2024-08-24T14:36:12Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5167690635,241,,5167690641,141,78.5,5167690639,140,73.1,5167690643,212,56.4,5167690647,1,,5167690645,213,0.08,5167690637,56,Center,5167690633,157,,5167690631,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
