id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2777498935,765,1,2,77,21,59as3grjvj19voay31j3yfgni,0,45.1,8.9,2025-02-16T18:38:12.490Z,2025-02-16T19:06:56Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5522320439,212,11.0,5522320433,56,Right,5522320437,141,6.7,5522444259,157,,5522320435,140,55.5,5522444261,1,,5522320441,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498961,749,1,2,77,23,anga7587r1zv4ey71ge9zxol3,0,44.2,94.1,2025-02-16T18:38:14.201Z,2025-02-16T18:38:15Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5522320611,56,Back,5522320615,141,75.6,5522320617,212,13.8,5522320619,213,5.13,5522320613,140,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777498963,766,1,2,77,23,59as3grjvj19voay31j3yfgni,1,49.8,23.0,2025-02-16T18:38:14.443Z,2025-02-16T18:38:15Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522320623,140,54.4,5522320629,213,6.08,5522320627,212,4.9,5522320621,56,Center,5522320625,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499007,768,1,2,77,26,59as3grjvj19voay31j3yfgni,0,53.4,23.4,2025-02-16T18:38:17.658Z,2025-02-16T18:38:19Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,5522320875,212,21.2,5522320869,56,Center,5522320871,140,72.2,5522320877,213,0.38,5522320873,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499087,750,12,2,77,28,anga7587r1zv4ey71ge9zxol3,1,29.4,69.3,2025-02-16T18:38:19.403Z,2025-02-16T18:38:23Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5522321247,212,7.5,5522321249,213,1.01,5522321243,140,33.2,5522321241,56,Back,5522321245,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499079,769,44,2,77,31,59as3grjvj19voay31j3yfgni,1,66.5,22.2,2025-02-16T18:38:22.827Z,2025-02-16T18:46:40Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5522321299,233,751,5522321219,56,Center,5522321221,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499091,751,44,2,77,31,anga7587r1zv4ey71ge9zxol3,0,33.5,77.8,2025-02-16T18:38:22.828Z,2025-02-16T18:46:40Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5522321311,233,769,5522321267,56,Back,5522321269,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499103,770,1,2,77,32,59as3grjvj19voay31j3yfgni,0,66.1,23.6,2025-02-16T18:38:23.083Z,2025-02-16T18:38:24Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5522321339,56,Right,5522321337,3,,5522321345,212,8.8,5522321343,141,16.5,5522321347,213,5.70,5522321341,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499129,752,1,2,77,33,anga7587r1zv4ey71ge9zxol3,1,30.6,83.8,2025-02-16T18:38:24.601Z,2025-02-16T18:38:26Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5522321481,140,34.6,5522321487,212,4.8,5522321491,213,0.50,5522321479,56,Back,5522321483,141,87.2,5522321477,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499195,754,1,2,77,35,anga7587r1zv4ey71ge9zxol3,1,35.0,88.1,2025-02-16T18:38:26.394Z,2025-02-16T18:38:30Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5522321843,155,,5522321867,213,4.12,5522321863,212,37.7,5522321857,141,42.2,5522321845,56,Back,5522321871,1,,5522321851,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499285,755,1,2,77,39,anga7587r1zv4ey71ge9zxol3,1,14.8,42.2,2025-02-16T18:38:29.993Z,2025-02-16T18:38:36Z,15fo180vixn0lb65fujttit3p,J. Storch,,5522322321,213,5.44,5522322315,140,30.8,5522322313,56,Back,5522322319,212,25.2,5522322317,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499299,756,1,2,77,45,anga7587r1zv4ey71ge9zxol3,0,43.3,2.0,2025-02-16T18:38:35.851Z,2025-02-16T18:38:37Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5522322415,141,31.9,5522322413,140,59.9,5522322419,213,0.86,5522322417,212,26.8,5522322411,56,Center,5522322409,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499331,771,1,2,77,46,59as3grjvj19voay31j3yfgni,0,39.9,67.6,2025-02-16T18:38:37.323Z,2025-02-16T18:38:39Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522322599,213,0.25,5522322593,140,59.6,5522322597,212,21.4,5522322589,3,,5522322591,56,Center,5522322595,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499351,757,61,2,77,50,anga7587r1zv4ey71ge9zxol3,0,42.1,23.1,2025-02-16T18:38:41.194Z,2025-02-16T18:38:41Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5522322715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499447,773,61,2,77,53,59as3grjvj19voay31j3yfgni,0,61.0,97.2,2025-02-16T18:38:43.941Z,2025-02-16T18:40:48Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5522323143,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499523,758,5,2,77,55,anga7587r1zv4ey71ge9zxol3,1,36.8,-1.8,2025-02-16T18:38:46.330Z,2025-02-16T18:46:25Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5522323559,233,774,5522323483,56,Back,5522323485,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499485,774,5,2,77,55,59as3grjvj19voay31j3yfgni,0,63.2,101.8,2025-02-16T18:38:46.330Z,2025-02-16T18:46:26Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5522323323,56,Left,5522323325,347,,5522323579,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499553,759,1,2,77,59,anga7587r1zv4ey71ge9zxol3,1,36.6,0.0,2025-02-16T18:38:50.058Z,2025-02-16T18:38:52Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5522323643,140,35.8,5522323647,141,14.6,5522323651,212,10.8,5522323633,107,,5522323639,56,Back,5522323653,213,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499583,760,1,2,78,1,anga7587r1zv4ey71ge9zxol3,1,28.1,14.4,2025-02-16T18:38:51.882Z,2025-02-16T18:38:53Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5522323773,213,4.02,5522323765,56,Back,5522323771,212,8.3,5522323769,141,5.0,5522323767,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499593,761,1,2,78,2,anga7587r1zv4ey71ge9zxol3,1,23.1,5.0,2025-02-16T18:38:53.562Z,2025-02-16T18:38:54Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5522323821,56,Back,5522323827,212,8.6,5522323823,140,31.0,5522323829,213,6.03,5522323825,141,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499595,762,1,2,78,3,anga7587r1zv4ey71ge9zxol3,0,31.0,1.7,2025-02-16T18:38:54.442Z,2025-02-16T18:38:56Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5522324033,286,,5522323845,212,0.2,5522323851,213,3.14,5522324029,233,775,5522324027,236,,5522323837,140,30.8,5522323835,56,Back,5522323841,141,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499619,775,74,2,78,3,59as3grjvj19voay31j3yfgni,1,69.1,98.1,2025-02-16T18:38:54.443Z,2025-02-16T18:46:51Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522324051,233,762,5522323989,285,,5522323987,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499727,763,5,2,78,5,anga7587r1zv4ey71ge9zxol3,1,29.7,-0.8,2025-02-16T18:38:56.634Z,2025-02-16T18:46:26Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5522324575,347,,5522324607,233,776,5522324573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499651,776,5,2,78,5,59as3grjvj19voay31j3yfgni,0,70.3,100.8,2025-02-16T18:38:56.634Z,2025-02-16T18:46:26Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522324147,347,,5522324145,56,Left,5522324619,233,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499769,764,1,2,78,13,anga7587r1zv4ey71ge9zxol3,1,33.2,0.0,2025-02-16T18:39:04.138Z,2025-02-16T18:39:08Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5522324821,213,0.25,5522324815,140,46.0,5522324811,107,,5522324817,141,3.4,5522324819,212,13.9,5522324813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499775,765,61,2,78,17,anga7587r1zv4ey71ge9zxol3,1,45.9,3.5,2025-02-16T18:39:07.884Z,2025-02-16T18:39:08Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5522324841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499809,778,43,2,78,19,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-02-16T18:39:10.412Z,2025-02-16T18:39:19Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522325695,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499801,766,4,2,78,20,anga7587r1zv4ey71ge9zxol3,1,52.0,2.4,2025-02-16T18:39:11.186Z,2025-02-16T22:15:38Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5522325447,286,,5522325443,152,,5522325549,233,777,5522325441,13,,5522324995,56,Right,5522325445,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777499779,777,4,2,78,20,59as3grjvj19voay31j3yfgni,0,48.0,97.6,2025-02-16T18:39:11.187Z,2025-02-16T22:15:40Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,5522325521,13,,5522325523,56,Back,5522325529,285,,5522325527,265,,5522325525,152,,5522325563,233,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500015,767,1,2,78,31,anga7587r1zv4ey71ge9zxol3,1,53.0,2.9,2025-02-16T18:39:22.747Z,2025-02-16T18:39:24Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5522326107,140,43.5,5522326111,212,10.5,5522326103,152,,5522326109,141,7.7,5522326113,213,2.83,5522326101,5,,5522326105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500125,768,1,2,78,33,anga7587r1zv4ey71ge9zxol3,1,38.0,22.5,2025-02-16T18:39:24.603Z,2025-02-16T22:15:59Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5522326611,213,1.68,5522326609,212,27.7,5522326603,56,Back,5522326607,141,63.0,5522326605,140,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500145,769,1,2,78,40,anga7587r1zv4ey71ge9zxol3,1,35.7,69.1,2025-02-16T18:39:31.724Z,2025-02-16T18:39:34Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5522326779,141,62.6,5522326777,140,42.8,5522326783,213,5.75,5522326781,212,8.7,5522326775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500163,770,1,2,78,43,anga7587r1zv4ey71ge9zxol3,1,42.9,62.6,2025-02-16T18:39:33.867Z,2025-02-16T18:39:35Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5522326921,56,Center,5522326927,212,16.8,5522326923,140,54.6,5522326929,213,5.53,5522326925,141,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500165,771,1,2,78,44,anga7587r1zv4ey71ge9zxol3,1,54.6,45.4,2025-02-16T18:39:35.051Z,2025-02-16T22:16:10Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5522326943,141,47.2,5522326947,213,3.00,5522326941,140,46.2,5522326939,56,Back,5522326945,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500219,772,1,2,78,46,anga7587r1zv4ey71ge9zxol3,1,46.2,47.3,2025-02-16T18:39:36.939Z,2025-02-16T18:39:41Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5522327263,140,49.8,5522327269,212,31.1,5522327265,141,1.9,5522327259,56,Back,5522327271,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500369,773,1,2,78,50,anga7587r1zv4ey71ge9zxol3,1,53.6,10.3,2025-02-16T18:39:41.467Z,2025-02-16T18:39:51Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,5522328045,141,3.8,5522328041,56,Right,5522328047,212,12.4,5522328049,213,5.92,5522328043,140,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500255,779,43,2,78,53,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-02-16T18:39:43.997Z,2025-02-16T22:16:24Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5523107055,144,83,5522328255,399,58o5ram4bf58357786j9jr7kk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500279,780,83,2,78,54,59as3grjvj19voay31j3yfgni,0,42.6,98.4,2025-02-16T18:39:45.821Z,2025-02-16T18:39:53Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5522328195,399,58o5ram4bf58357786j9jr7kk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500309,781,83,2,78,56,59as3grjvj19voay31j3yfgni,0,42.6,84.7,2025-02-16T18:39:47.612Z,2025-02-16T18:39:52Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5522328157,399,58o5ram4bf58357786j9jr7kk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500353,782,83,2,78,59,59as3grjvj19voay31j3yfgni,0,44.2,71.2,2025-02-16T18:39:50.253Z,2025-02-16T18:39:52Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,5522328135,399,58o5ram4bf58357786j9jr7kk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500373,774,3,2,79,0,anga7587r1zv4ey71ge9zxol3,0,53.0,41.8,2025-02-16T18:39:51.180Z,2025-02-16T22:16:32Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5522328153,233,783,5523107431,464,,5522328067,56,Center,5522328069,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500377,783,7,2,79,0,59as3grjvj19voay31j3yfgni,0,47.0,58.2,2025-02-16T18:39:51.181Z,2025-02-16T22:16:36Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5522328087,285,,5523107537,178,,5522328101,233,774,5523107497,385,,5522328085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500419,775,1,2,79,1,anga7587r1zv4ey71ge9zxol3,1,55.2,36.7,2025-02-16T18:39:52.427Z,2025-02-16T18:39:54Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5522328313,213,3.79,5522328305,56,Back,5522328307,140,47.8,5522328309,141,28.0,5522328311,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500449,776,1,2,79,3,anga7587r1zv4ey71ge9zxol3,0,47.8,28.0,2025-02-16T18:39:54.813Z,2025-02-16T18:39:57Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5522328481,212,21.5,5522328475,140,54.9,5522328473,56,Right,5522328477,141,0.0,5522328483,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500453,777,5,2,79,6,anga7587r1zv4ey71ge9zxol3,0,54.2,-1.6,2025-02-16T18:39:57.012Z,2025-02-16T18:46:27Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5522328493,56,Right,5522329583,233,784,5522328495,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500651,784,5,2,79,6,59as3grjvj19voay31j3yfgni,1,45.8,101.6,2025-02-16T18:39:57.012Z,2025-02-16T18:46:26Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5522329563,233,777,5522329501,56,Back,5522329503,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500719,785,1,2,79,20,59as3grjvj19voay31j3yfgni,1,48.4,100.0,2025-02-16T18:40:11.182Z,2025-02-16T18:40:15Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5522329839,140,66.0,5522329837,56,Left,5522329841,141,95.3,5522329835,107,,5522329843,212,19.0,5522329847,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500733,786,1,2,79,24,59as3grjvj19voay31j3yfgni,1,62.9,97.7,2025-02-16T18:40:15.453Z,2025-02-16T18:40:16Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5522329957,141,98.4,5522329959,212,7.1,5522329955,140,56.2,5522329961,213,3.07,5522329949,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500753,787,1,2,79,25,59as3grjvj19voay31j3yfgni,0,56.2,98.4,2025-02-16T18:40:16.493Z,2025-02-16T18:40:17Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5522330051,212,7.9,5522330045,56,Left,5522330049,141,86.8,5522330053,213,4.78,5522330047,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500771,778,8,2,79,28,anga7587r1zv4ey71ge9zxol3,1,44.9,19.2,2025-02-16T18:40:18.861Z,2025-02-16T22:16:56Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5522330117,56,Back,5523108331,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500819,780,3,2,79,30,anga7587r1zv4ey71ge9zxol3,0,53.9,3.3,2025-02-16T18:40:21.405Z,2025-02-16T22:17:15Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5522330381,286,,5523108997,464,,5522330479,233,788,5522330379,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500827,788,7,2,79,30,59as3grjvj19voay31j3yfgni,1,46.1,96.7,2025-02-16T18:40:21.406Z,2025-02-16T22:17:19Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5522330391,285,,5522330389,56,Back,5523109099,383,,5523109211,178,,5522330427,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500879,790,1,2,79,32,59as3grjvj19voay31j3yfgni,1,45.5,96.2,2025-02-16T18:40:23.005Z,2025-02-16T18:40:25Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,5522330655,56,Back,5522330663,213,3.45,5522330661,212,10.8,5522330659,141,91.4,5522330657,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777500969,791,1,2,79,34,59as3grjvj19voay31j3yfgni,1,35.7,91.4,2025-02-16T18:40:25.133Z,2025-02-16T18:40:31Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5522331143,56,Back,5522331149,212,13.6,5522331147,141,73.6,5522331151,213,5.19,5522331145,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501049,792,1,2,79,40,59as3grjvj19voay31j3yfgni,1,45.0,46.0,2025-02-16T18:40:30.973Z,2025-02-16T22:17:34Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522331515,213,5.41,5522331509,140,68.5,5522331511,141,2.8,5522331507,56,Right,5522331517,1,,5522331513,212,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501089,793,1,2,79,45,59as3grjvj19voay31j3yfgni,0,87.8,7.6,2025-02-16T18:40:36.782Z,2025-02-16T22:17:39Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5522331753,213,1.22,5523110147,20,,5522331751,212,30.5,5522331745,56,Center,5522331743,155,,5522331749,141,49.7,5522331747,140,97.8,5523110145,224,,5522331741,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501107,781,12,2,79,49,anga7587r1zv4ey71ge9zxol3,1,1.3,48.5,2025-02-16T18:40:40.829Z,2025-02-16T18:40:41Z,15fo180vixn0lb65fujttit3p,J. Storch,,5522331815,141,36.3,5522331857,167,,5522331811,56,Back,5522331813,140,0.0,5522331819,213,4.54,5522331817,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501111,782,6,2,79,50,anga7587r1zv4ey71ge9zxol3,0,0.8,41.6,2025-02-16T18:40:40.910Z,2025-02-16T22:17:56Z,15fo180vixn0lb65fujttit3p,J. Storch,,5522331939,56,Back,5522332011,233,794,5522331941,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501101,794,6,2,79,50,59as3grjvj19voay31j3yfgni,1,99.2,58.4,2025-02-16T18:40:40.910Z,2025-02-16T18:46:34Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,5522331873,73,,5522331871,56,Center,5522331963,233,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501411,795,1,2,80,9,59as3grjvj19voay31j3yfgni,1,99.5,99.5,2025-02-16T18:41:00.606Z,2025-02-16T18:41:03Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5522333501,140,82.6,5522333507,213,3.91,5522333503,141,74.1,5522333505,212,24.8,5522333499,56,Center,5522333497,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501423,796,1,2,80,10,59as3grjvj19voay31j3yfgni,1,82.6,74.1,2025-02-16T18:41:01.759Z,2025-02-16T18:41:03Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522333545,56,Left,5522333551,212,11.9,5522333549,141,90.0,5522333547,140,87.3,5522333553,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501479,797,1,2,80,13,59as3grjvj19voay31j3yfgni,1,88.0,82.9,2025-02-16T18:41:04.110Z,2025-02-16T18:41:06Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,5522333889,141,78.8,5522333891,212,10.7,5522333885,140,78.2,5522333893,213,3.41,5522333881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501527,798,1,2,80,15,59as3grjvj19voay31j3yfgni,1,77.5,78.5,2025-02-16T18:41:06.334Z,2025-02-16T22:18:08Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,5522334141,213,4.98,5522334135,140,84.4,5522334131,155,,5523111241,387,,5523111239,225,,5522334129,2,,5523111243,20,,5522334137,141,40.1,5522334139,212,27.1,5522334133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2777501537,799,44,2,80,18,59as3grjvj19voay31j3yfgni,1,84.6,38.2,2025-02-16T18:41:08.845Z,2025-02-16T18:41:11Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,5522334179,286,,5522334203,233,783,5522334177,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501531,783,44,2,80,18,anga7587r1zv4ey71ge9zxol3,0,15.4,61.8,2025-02-16T18:41:08.846Z,2025-02-16T18:41:12Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5522334231,233,799,5522334161,285,,5522334159,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501573,800,1,2,80,18,59as3grjvj19voay31j3yfgni,0,84.4,40.1,2025-02-16T18:41:09.119Z,2025-02-16T18:41:11Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,5522334407,212,17.9,5522334409,213,0.87,5522334401,140,95.4,5522334405,141,60.3,5522334393,3,,5522334397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501565,784,52,2,80,20,anga7587r1zv4ey71ge9zxol3,1,6.4,40.5,2025-02-16T18:41:11.423Z,2025-02-16T22:18:22Z,15fo180vixn0lb65fujttit3p,J. Storch,,5523111673,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501767,785,1,2,80,35,anga7587r1zv4ey71ge9zxol3,1,13.1,48.1,2025-02-16T18:41:26.512Z,2025-02-16T18:41:28Z,15fo180vixn0lb65fujttit3p,J. Storch,,5522335455,141,96.6,5522335461,1,,5522335449,199,,5522335451,56,Back,5522335457,212,35.8,5522335459,213,1.17,5522335453,140,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777501791,786,1,2,80,37,anga7587r1zv4ey71ge9zxol3,1,27.0,98.0,2025-02-16T18:41:27.952Z,2025-02-16T18:41:29Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5522335575,140,24.8,5522335581,213,4.49,5522335577,141,83.3,5522335579,212,10.3,5522335573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
