id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2727908031,469,1,1,46,28,59as3grjvj19voay31j3yfgni,1,45.1,32.5,2024-09-29T12:47:21.002Z,2024-09-29T12:47:27Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252496827,3,,5252496837,213,3.96,5252496829,56,Back,5252496833,141,6.7,5252496835,212,24.1,5252496831,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727908039,470,4,1,46,33,59as3grjvj19voay31j3yfgni,1,27.2,7.3,2024-09-29T12:47:26.877Z,2024-09-29T12:53:14Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252497027,233,336,5252496949,152,,5252496947,56,Back,5252496953,285,,5252496951,265,,5252496945,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727908037,336,4,1,46,33,cftj6g399tknheudaxsdpfdgb,0,72.8,92.7,2024-09-29T12:47:26.878Z,2024-09-29T12:53:14Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5252497013,13,,5252497015,56,Left,5252497021,286,,5252497045,233,470,5252497019,265,,5252497017,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727908453,471,1,1,46,51,59as3grjvj19voay31j3yfgni,1,31.3,5.3,2024-09-29T12:47:44.550Z,2024-09-29T12:47:46Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252499107,141,17.9,5252499099,5,,5252499105,140,24.3,5252499111,213,2.28,5252499109,212,11.3,5252499141,189,,5252499101,152,,5252499103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727908513,472,1,1,46,53,59as3grjvj19voay31j3yfgni,1,24.3,21.5,2024-09-29T12:47:46.582Z,2024-09-29T12:47:48Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252499441,141,67.0,5252499445,213,1.40,5252499443,212,31.4,5252499439,140,29.5,5252499437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727908655,473,1,1,46,55,59as3grjvj19voay31j3yfgni,1,39.9,63.1,2024-09-29T12:47:48.550Z,2024-09-29T12:47:53Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252500165,141,5.3,5252500171,1,,5252500167,212,56.2,5252500159,155,,5252500161,56,Right,5252500163,140,78.1,5252500169,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727908667,474,61,1,47,0,59as3grjvj19voay31j3yfgni,0,78.2,6.2,2024-09-29T12:47:53.478Z,2024-09-29T12:47:53Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5252500219,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727908743,338,1,1,47,2,cftj6g399tknheudaxsdpfdgb,1,25.6,87.1,2024-09-29T12:47:55.136Z,2024-09-29T12:47:56Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5252500569,140,20.6,5252500571,141,90.0,5252500567,56,Back,5252500573,212,5.6,5252500575,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727908805,339,1,1,47,3,cftj6g399tknheudaxsdpfdgb,1,20.6,90.0,2024-09-29T12:47:56.544Z,2024-09-29T12:47:58Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252500859,141,91.5,5252500855,56,Back,5252500863,213,0.09,5252500861,212,11.7,5252500857,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727908921,340,4,1,47,5,cftj6g399tknheudaxsdpfdgb,1,30.6,93.0,2024-09-29T12:47:58.559Z,2024-09-29T12:48:04Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5252501477,265,,5252501507,233,475,5252501481,285,,5252501475,152,,5252501471,13,,5252501473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727908859,475,4,1,47,5,59as3grjvj19voay31j3yfgni,0,69.4,7.0,2024-09-29T12:47:58.560Z,2024-09-29T12:48:04Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252501195,265,,5252501193,152,,5252501191,56,Right,5252501189,13,,5252501543,233,340,5252501197,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727909505,341,1,1,47,34,cftj6g399tknheudaxsdpfdgb,0,27.5,86.9,2024-09-29T12:48:26.976Z,2024-09-29T12:48:30Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5252504587,141,71.7,5252504595,1,,5252504579,157,,5252504585,140,80.3,5252504591,213,6.10,5252504589,212,56.4,5252504577,5,,5252504581,152,,5252504583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727909633,476,1,1,47,39,59as3grjvj19voay31j3yfgni,1,15.0,28.8,2024-09-29T12:48:31.944Z,2024-09-29T12:48:34Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252505191,141,1.9,5252505199,213,4.95,5252505181,3,,5252505195,212,18.8,5252505187,140,19.3,5252505185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727909669,477,1,1,47,41,59as3grjvj19voay31j3yfgni,0,19.3,1.9,2024-09-29T12:48:34.553Z,2024-09-29T12:48:35Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5252505389,140,30.3,5252505391,141,31.2,5252505383,56,Back,5252505399,213,1.05,5252505379,157,,5252505395,212,23.0,5252505405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727909731,342,1,1,47,44,cftj6g399tknheudaxsdpfdgb,0,64.7,74.1,2024-09-29T12:48:37.472Z,2024-09-29T12:48:38Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5252505709,3,,5252505723,212,14.3,5252505711,56,Center,5252505717,140,78.3,5252505727,213,0.08,5252505719,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727909815,478,1,1,47,47,59as3grjvj19voay31j3yfgni,0,27.7,27.1,2024-09-29T12:48:40.120Z,2024-09-29T12:48:41Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5252506191,141,35.1,5252506187,56,Center,5252506195,213,0.21,5252506193,212,25.7,5252506189,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727909877,343,1,1,47,48,cftj6g399tknheudaxsdpfdgb,1,47.4,67.0,2024-09-29T12:48:41.792Z,2024-09-29T12:48:43Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5252506433,140,58.4,5252506431,56,Left,5252506439,213,0.65,5252506435,141,79.9,5252506437,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727909915,344,1,1,47,50,cftj6g399tknheudaxsdpfdgb,1,60.1,80.0,2024-09-29T12:48:43.744Z,2024-09-29T12:48:45Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252506617,140,56.2,5252506615,56,Center,5252506619,141,71.1,5252506621,212,7.3,5252506623,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727909951,345,1,1,47,52,cftj6g399tknheudaxsdpfdgb,1,57.1,67.6,2024-09-29T12:48:45.424Z,2024-09-29T12:48:47Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5252506807,140,57.5,5252506805,56,Center,5252506809,141,50.6,5252506813,213,4.75,5252506811,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727910055,346,1,1,47,54,cftj6g399tknheudaxsdpfdgb,1,56.9,48.2,2024-09-29T12:48:47.376Z,2024-09-29T12:48:51Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5252507307,212,17.6,5252507311,213,5.12,5252507303,140,63.5,5252507305,141,24.4,5252507299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727910067,347,1,1,47,58,cftj6g399tknheudaxsdpfdgb,0,72.3,26.5,2024-09-29T12:48:51.104Z,2024-09-29T12:48:51Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5252507343,141,26.7,5252507345,212,1.7,5252507341,140,73.9,5252507347,213,0.08,5252507339,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727910597,482,61,1,48,0,59as3grjvj19voay31j3yfgni,1,25.5,69.0,2024-09-29T12:48:52.939Z,2024-09-29T12:49:19Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5252510115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727910157,479,1,1,48,1,59as3grjvj19voay31j3yfgni,0,14.2,63.4,2024-09-29T12:48:54.089Z,2024-09-29T12:48:57Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5252507801,212,20.9,5252507799,141,58.4,5252507809,1,,5252507793,157,,5252507797,140,33.8,5252507805,213,6.12,5252507795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727910263,349,44,1,48,2,cftj6g399tknheudaxsdpfdgb,1,67.8,43.2,2024-09-29T12:48:55.175Z,2024-09-29T12:49:03Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5252508493,233,480,5252508389,56,Center,5252508391,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727910173,480,44,1,48,2,59as3grjvj19voay31j3yfgni,0,32.2,56.8,2024-09-29T12:48:55.176Z,2024-09-29T12:49:12Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5252507871,56,Back,5252507873,285,,5252508547,233,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727910191,348,1,1,48,2,cftj6g399tknheudaxsdpfdgb,0,67.3,49.6,2024-09-29T12:48:55.768Z,2024-09-29T18:44:53Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5252507985,141,43.6,5252507971,3,,5252507995,213,5.08,5252507979,140,68.8,5252507975,56,Center,5252507991,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727910271,350,30,1,48,5,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-29T12:48:58.434Z,2024-09-29T12:49:05Z,,,,,5252508437,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727910277,481,30,1,48,5,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-29T12:48:58.434Z,2024-09-29T12:49:07Z,,,,,5252508455,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727926105,353,32,2,45,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-29T13:03:12.076Z,2024-09-29T13:03:13Z,,,,,5252591265,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727926047,484,32,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-29T13:03:12.076Z,2024-09-29T17:29:46Z,,,,,5252590939,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727926173,354,1,2,45,0,cftj6g399tknheudaxsdpfdgb,1,49.6,49.6,2024-09-29T13:03:12.077Z,2024-09-29T13:03:15Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5252591577,279,S,5252591575,213,3.07,5252591573,212,21.2,5252591571,141,51.8,5252591567,56,Back,5252591569,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727926243,355,1,2,45,3,cftj6g399tknheudaxsdpfdgb,0,33.6,53.0,2024-09-29T13:03:15.806Z,2024-09-29T17:30:18Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5252591883,140,61.7,5252591875,157,,5252591889,212,39.9,5252591893,213,0.74,5252591885,141,92.6,5252591897,1,,5252591879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727926269,485,44,2,45,5,59as3grjvj19voay31j3yfgni,1,37.3,8.2,2024-09-29T13:03:17.218Z,2024-09-29T13:08:21Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252592239,233,356,5252592023,56,Back,5252592025,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727926251,356,44,2,45,5,cftj6g399tknheudaxsdpfdgb,0,62.7,91.8,2024-09-29T13:03:17.219Z,2024-09-29T17:30:36Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5252592285,233,485,5252591943,286,,5252591941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727926289,486,12,2,45,5,59as3grjvj19voay31j3yfgni,1,37.2,6.8,2024-09-29T13:03:17.497Z,2024-09-29T13:04:35Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252594541,15,,5252594543,167,,5252592133,140,33.7,5252592135,141,0.0,5252592131,56,Back,5252592137,212,6.8,5252592139,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727927145,357,5,2,45,7,cftj6g399tknheudaxsdpfdgb,1,65.6,101.8,2024-09-29T13:03:19.182Z,2024-09-29T13:08:34Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5252596567,233,487,5252596539,347,,5252596537,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727926297,487,5,2,45,7,59as3grjvj19voay31j3yfgni,0,34.4,-1.8,2024-09-29T13:03:19.182Z,2024-09-29T13:08:34Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5252592171,56,Back,5252592173,347,,5252596621,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727927183,358,1,2,45,36,cftj6g399tknheudaxsdpfdgb,0,72.1,100.0,2024-09-29T13:03:48.077Z,2024-09-29T17:31:00Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252596745,107,,5252596751,141,68.3,5252596753,212,29.0,5252596747,56,Center,5252596757,1,,5252596749,140,89.0,5252596755,213,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727927189,488,44,2,45,36,59as3grjvj19voay31j3yfgni,1,10.7,31.5,2024-09-29T13:03:48.994Z,2024-09-29T13:08:22Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252597031,233,359,5252596783,285,,5252596781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727927203,359,44,2,45,36,cftj6g399tknheudaxsdpfdgb,0,89.3,68.5,2024-09-29T13:03:48.995Z,2024-09-29T13:08:22Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5252596859,286,,5252597057,233,488,5252596855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727927263,489,12,2,45,37,59as3grjvj19voay31j3yfgni,1,9.0,32.7,2024-09-29T13:03:49.571Z,2024-09-29T17:31:04Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5252597117,213,5.47,5252597177,15,,5252597109,56,Back,5252597111,140,21.9,5252597115,212,19.8,5252597113,141,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727927387,360,2,2,45,39,cftj6g399tknheudaxsdpfdgb,1,76.8,83.0,2024-09-29T13:03:51.566Z,2024-09-29T17:32:11Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5252597749,141,53.8,5252597741,56,Center,5252597745,140,81.8,5254464623,7,3bvc29bootgmo9tsapvygvnu2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727927451,490,43,2,45,43,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-29T13:03:55.132Z,2024-09-29T17:32:26Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5252598285,13,0,5252598287,294,0,5254465795,144,4,5252598385,233,361,5252598289,56,Back,5252598291,152,0,5252598293,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727927403,361,43,2,45,43,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-29T13:03:55.133Z,2024-09-29T17:32:27Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5252598079,13,0,5252598087,286,0,5254465877,144,4,5252598085,152,0,5252598083,56,Center,5252598081,294,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
