id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId
2728031339,115,1,1,13,10,ahnt9ejgwj58ul8auzdvi3czf,1,22.4,88.4,2024-09-29T14:14:36.764Z,2024-09-29T14:14:41Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5253154621,140,13.1,5253154625,212,18.4,5253154627,213,4.15,5253154619,56,Back,5253154623,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031387,116,1,1,13,14,ahnt9ejgwj58ul8auzdvi3czf,1,12.8,61.2,2024-09-29T14:14:40.893Z,2024-09-29T14:14:42Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5253154883,56,Back,5253154889,140,13.6,5253154903,212,17.7,5253154907,213,4.76,5253154897,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031455,117,1,1,13,16,ahnt9ejgwj58ul8auzdvi3czf,1,13.7,35.0,2024-09-29T14:14:42.508Z,2024-09-29T14:14:45Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253155249,141,51.6,5253155253,213,1.91,5253155245,56,Back,5253155247,140,9.9,5253155251,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031557,118,1,1,13,18,ahnt9ejgwj58ul8auzdvi3czf,1,8.3,46.1,2024-09-29T14:14:45.196Z,2024-09-29T14:14:48Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5253155805,56,Back,5253155825,213,4.94,5253155807,140,11.8,5253155819,212,16.4,5253155813,141,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031649,119,1,1,13,24,ahnt9ejgwj58ul8auzdvi3czf,0,12.0,12.2,2024-09-29T14:14:50.332Z,2024-09-29T14:14:53Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253156353,213,6.24,5253156349,141,10.3,5253156343,155,,5253156351,212,31.0,5253156347,140,41.5,5253156345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031647,148,44,1,13,25,anga7587r1zv4ey71ge9zxol3,1,58.3,91.4,2024-09-29T14:14:52.035Z,2024-09-29T15:07:39Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5253156493,233,120,5253156331,286,,5253156329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031657,120,44,1,13,25,ahnt9ejgwj58ul8auzdvi3czf,0,41.7,8.6,2024-09-29T14:14:52.036Z,2024-09-29T15:07:39Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253156407,56,Back,5253156505,233,148,5253156409,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031693,149,1,1,13,26,anga7587r1zv4ey71ge9zxol3,1,57.8,94.1,2024-09-29T14:14:52.275Z,2024-09-29T14:14:54Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5253156575,140,69.9,5253156593,213,5.86,5253156565,3,,5253156569,56,Left,5253156585,212,13.9,5253156579,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031701,150,61,1,13,27,anga7587r1zv4ey71ge9zxol3,0,69.9,84.5,2024-09-29T14:14:54.068Z,2024-09-29T14:14:54Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5253156623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031733,121,1,1,13,29,ahnt9ejgwj58ul8auzdvi3czf,0,41.6,23.2,2024-09-29T14:14:55.740Z,2024-09-29T14:14:56Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5253156809,212,0.6,5253156803,56,Back,5253156807,141,23.6,5253156811,213,0.48,5253156805,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031745,151,61,1,13,30,anga7587r1zv4ey71ge9zxol3,1,67.4,84.4,2024-09-29T14:14:56.420Z,2024-09-29T14:14:56Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5253156851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031807,122,61,1,13,32,ahnt9ejgwj58ul8auzdvi3czf,1,44.1,13.1,2024-09-29T14:14:58.328Z,2024-09-29T14:14:58Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253157131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031851,123,1,1,13,33,ahnt9ejgwj58ul8auzdvi3czf,0,34.4,6.1,2024-09-29T14:14:59.628Z,2024-09-29T14:15:00Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253157385,140,41.9,5253157387,141,7.7,5253157393,1,,5253157381,157,,5253157389,212,7.9,5253157383,56,Back,5253157391,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031867,152,8,1,13,34,anga7587r1zv4ey71ge9zxol3,1,67.8,80.8,2024-09-29T14:15:00.532Z,2024-09-29T18:33:16Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5254758193,385,,5253157461,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031931,124,1,1,13,34,ahnt9ejgwj58ul8auzdvi3czf,1,42.9,26.8,2024-09-29T14:15:01.100Z,2024-09-29T14:15:02Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5253157841,212,5.1,5253157837,140,38.1,5253157835,56,Back,5253157845,213,3.02,5253157839,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728031973,125,1,1,13,36,ahnt9ejgwj58ul8auzdvi3czf,1,36.8,31.7,2024-09-29T14:15:02.381Z,2024-09-29T14:15:03Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5253158053,56,Back,5253158065,212,15.8,5253158067,213,0.91,5253158057,140,46.1,5253158061,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032031,126,1,1,13,37,ahnt9ejgwj58ul8auzdvi3czf,1,46.1,50.0,2024-09-29T14:15:03.725Z,2024-09-29T14:15:06Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5253158335,212,11.6,5253158337,213,2.91,5253158333,141,53.9,5253158331,140,35.3,5253158329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032161,127,1,1,13,40,ahnt9ejgwj58ul8auzdvi3czf,1,43.3,50.4,2024-09-29T14:15:06.572Z,2024-09-29T14:15:11Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5253159059,213,5.34,5253159051,56,Center,5253159057,212,23.8,5253159055,141,22.1,5253159053,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032237,128,1,1,13,45,ahnt9ejgwj58ul8auzdvi3czf,1,73.9,22.0,2024-09-29T14:15:11.565Z,2024-09-29T14:15:14Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253159467,56,Right,5253159475,213,4.98,5253159471,141,5.0,5253159473,212,12.0,5253159469,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032329,129,1,1,13,48,ahnt9ejgwj58ul8auzdvi3czf,1,80.5,6.8,2024-09-29T14:15:14.653Z,2024-09-29T14:15:18Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253159969,56,Right,5253159977,212,7.2,5253159975,141,7.1,5253159973,140,73.6,5253159979,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032393,130,1,1,13,51,ahnt9ejgwj58ul8auzdvi3czf,1,72.4,7.6,2024-09-29T14:15:18.141Z,2024-09-29T14:15:20Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5253160363,213,0.92,5253160359,212,13.6,5253160355,140,80.3,5253160357,141,23.5,5253160353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032429,131,1,1,13,54,ahnt9ejgwj58ul8auzdvi3czf,1,80.3,23.5,2024-09-29T14:15:20.365Z,2024-09-29T18:33:48Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5253160537,56,Center,5253160545,213,3.19,5254760597,156,,5253160541,141,22.9,5253160539,140,72.8,5253160543,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032509,132,1,1,13,55,ahnt9ejgwj58ul8auzdvi3czf,1,72.8,22.9,2024-09-29T14:15:21.261Z,2024-09-29T14:15:23Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253160943,213,5.13,5253160939,141,6.2,5253160941,212,12.4,5253160935,56,Right,5253160937,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032597,133,1,1,13,57,ahnt9ejgwj58ul8auzdvi3czf,1,77.4,5.2,2024-09-29T14:15:23.869Z,2024-09-29T14:15:27Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253161413,140,87.5,5253161419,213,0.13,5253161411,56,Right,5253161417,212,10.7,5253161415,141,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032763,134,1,1,14,0,ahnt9ejgwj58ul8auzdvi3czf,1,89.6,8.2,2024-09-29T14:15:27.133Z,2024-09-29T14:15:32Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5253162309,212,15.5,5253162307,141,8.3,5253162311,213,3.14,5253162305,140,74.8,5253162303,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032891,135,1,1,14,7,ahnt9ejgwj58ul8auzdvi3czf,1,74.6,9.7,2024-09-29T14:15:34.141Z,2024-09-29T14:15:36Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253162909,141,16.9,5253162913,213,2.28,5253162911,212,6.5,5253162905,56,Right,5253162907,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032913,136,1,1,14,9,ahnt9ejgwj58ul8auzdvi3czf,1,70.6,16.9,2024-09-29T14:15:36.093Z,2024-09-29T14:15:36Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253163023,140,72.6,5253163027,212,4.7,5253163025,141,10.7,5253163021,56,Right,5253163029,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728032923,137,1,1,14,10,ahnt9ejgwj58ul8auzdvi3czf,1,72.6,10.7,2024-09-29T14:15:36.685Z,2024-09-29T14:15:37Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253163083,140,75.0,5253163089,213,5.37,5253163081,56,Right,5253163085,141,5.9,5253163087,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728033013,138,1,1,14,11,ahnt9ejgwj58ul8auzdvi3czf,1,75.0,5.9,2024-09-29T14:15:37.326Z,2024-09-29T14:15:40Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5253163561,140,70.1,5253163567,213,2.03,5253163565,212,11.6,5253163559,56,Center,5253163563,141,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728033077,139,1,1,14,13,ahnt9ejgwj58ul8auzdvi3czf,1,72.0,21.5,2024-09-29T14:15:39.869Z,2024-09-29T14:15:42Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253163965,212,4.8,5253163951,56,Right,5253163973,213,3.74,5253163961,141,17.5,5253163955,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728033181,140,1,1,14,16,ahnt9ejgwj58ul8auzdvi3czf,1,71.4,16.9,2024-09-29T14:15:42.654Z,2024-09-29T14:15:45Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253164527,213,5.42,5253164519,141,7.3,5253164523,212,8.6,5253164509,56,Right,5253164513,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728033283,141,1,1,14,19,ahnt9ejgwj58ul8auzdvi3czf,1,74.8,14.0,2024-09-29T14:15:45.709Z,2024-09-29T14:15:49Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5253165123,213,2.71,5253165119,141,19.6,5253165121,212,9.0,5253165115,56,Right,5253165117,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728033355,142,1,1,14,23,ahnt9ejgwj58ul8auzdvi3czf,1,67.7,19.9,2024-09-29T14:15:49.582Z,2024-09-29T14:15:52Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253165579,212,10.4,5253165573,56,Right,5253165581,213,5.18,5253165577,141,6.2,5253165575,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728033407,143,1,1,14,26,ahnt9ejgwj58ul8auzdvi3czf,1,72.2,6.2,2024-09-29T14:15:52.286Z,2024-09-29T14:15:54Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253165871,56,Right,5253165879,213,1.04,5253165873,140,75.3,5253165877,212,6.4,5253165875,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728033455,144,1,1,14,27,ahnt9ejgwj58ul8auzdvi3czf,1,76.8,14.0,2024-09-29T14:15:54.062Z,2024-09-29T14:15:56Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5253166185,140,92.9,5253166187,141,10.0,5253166191,213,6.12,5253166183,56,Right,5253166189,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728033467,145,1,1,14,29,ahnt9ejgwj58ul8auzdvi3czf,0,93.0,10.0,2024-09-29T14:15:55.886Z,2024-09-29T18:34:25Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253166281,140,94.2,5253166283,141,12.7,5253166565,286,,5253166277,56,Right,5254763599,20,,5253166559,236,,5254763597,224,,5253166561,233,153,5253166269,2,,5253166287,213,0.97,5253166273,155,5253166285,212,2.2,,,,,,,,,,,,,,,,,,,,,
2728033509,153,12,1,14,29,anga7587r1zv4ey71ge9zxol3,1,5.1,86.3,2024-09-29T14:15:55.986Z,2024-09-29T14:15:58Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5253166605,233,145,5253166473,185,,5253166477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728033497,146,6,1,14,31,ahnt9ejgwj58ul8auzdvi3czf,1,95.3,12.3,2024-09-29T14:15:57.631Z,2024-09-29T14:18:42Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253166789,75,,5253166989,233,154,5253166783,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728033591,154,6,1,14,31,anga7587r1zv4ey71ge9zxol3,0,4.7,87.7,2024-09-29T14:15:57.631Z,2024-09-29T18:34:48Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5253166969,73,,5253166967,56,Back,5253167039,233,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728034409,147,1,1,14,58,ahnt9ejgwj58ul8auzdvi3czf,1,99.5,0.5,2024-09-29T14:16:25.135Z,2024-09-29T18:34:33Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5253171265,223,,5253171267,56,Center,5253171259,2,,5253171275,213,1.65,5253171279,1,,5253171271,141,68.7,5253171263,155,,5253171269,140,95.9,5253171273,212,46.5,5253171261,6,,5254764079,72,,,,,,,,,,,,,,,,,,,,,,,,
2728034467,148,1,1,15,3,ahnt9ejgwj58ul8auzdvi3czf,1,95.9,68.7,2024-09-29T14:16:29.567Z,2024-09-29T14:16:49Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,1.0,,5253171607,141,58.1,5253171605,140,96.4,5253174557,210,15,5253171603,56,Center,5253174559,154,,5253171601,3,,5253171613,213,4.79,5253171609,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728034509,149,15,1,15,4,ahnt9ejgwj58ul8auzdvi3czf,1,95.7,56.6,2024-09-29T14:16:30.911Z,2024-09-29T14:16:56Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5253174605,55,148,5253174617,147,52.7,5253174615,146,99.1,5253175479,214,,5253173183,328,,5253173177,25,,5253171775,61,,5253171777,56,Center,5253174599,77,,5253174715,233,155,5253174603,154,5253174611,103,27.8,5253173179,15,,5253174601,29,,,5253174609,102,52.2,,,,,,,,,,,
2728034473,155,10,1,15,4,anga7587r1zv4ey71ge9zxol3,1,1.5,49.0,2024-09-29T14:16:31.011Z,2024-09-29T18:35:11Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5253171637,56,Back,5253171635,182,,5253172307,179,,5254766737,377,,5253171631,173,,5253173335,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728034555,150,6,1,15,6,ahnt9ejgwj58ul8auzdvi3czf,1,97.3,53.2,2024-09-29T14:16:32.711Z,2024-09-29T14:18:42Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5253172085,73,,5253172149,233,156,5253172083,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728034493,156,6,1,15,6,anga7587r1zv4ey71ge9zxol3,0,2.7,46.8,2024-09-29T14:16:32.711Z,2024-09-29T18:35:16Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5253171941,56,Back,5253172269,233,150,5253171943,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728035289,151,1,1,15,32,ahnt9ejgwj58ul8auzdvi3czf,0,99.5,99.5,2024-09-29T14:16:58.944Z,2024-09-29T18:45:48Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5253176173,223,,5253176171,155,,5253176163,2,,5253176179,141,59.3,5253176175,56,Center,5253176183,213,4.65,5253176177,140,97.9,5254818387,20,,5253176181,212,27.4,5253176167,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728035365,157,4,1,15,38,anga7587r1zv4ey71ge9zxol3,1,5.5,48.0,2024-09-29T14:17:04.247Z,2024-09-29T14:18:41Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5253179213,295,,5253176743,13,,5253191155,233,152,5253176751,285,,5253176745,56,Back,5253176747,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728035859,152,4,1,15,38,ahnt9ejgwj58ul8auzdvi3czf,0,94.5,52.0,2024-09-29T14:17:04.248Z,2024-09-29T14:18:41Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253179901,286,,5253179899,152,,5253179891,295,,5253179889,13,,5253191221,233,157,5253179895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036171,158,1,1,16,3,anga7587r1zv4ey71ge9zxol3,0,9.1,44.9,2024-09-29T14:17:29.977Z,2024-09-29T14:17:34Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5253181049,1,,5253181033,5,,5253181041,140,68.0,5253181039,56,Center,5253181043,141,43.3,5253181035,157,,5253181037,152,,5253181047,213,6.27,5253181045,212,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036225,153,44,1,16,8,ahnt9ejgwj58ul8auzdvi3czf,1,34.9,60.9,2024-09-29T14:17:34.624Z,2024-09-29T15:07:39Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253181315,56,Back,5253187301,233,166,5253181317,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728037235,166,44,1,16,8,anga7587r1zv4ey71ge9zxol3,0,65.1,39.1,2024-09-29T14:17:34.625Z,2024-09-29T15:07:40Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5253186969,286,,5253187309,233,153,5253186967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036251,154,1,1,16,9,ahnt9ejgwj58ul8auzdvi3czf,1,35.0,57.5,2024-09-29T14:17:35.393Z,2024-09-29T14:17:36Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253181429,141,60.8,5253181423,3,,5253181431,212,19.1,5253181425,56,Center,5253181433,213,0.12,5253181427,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036289,155,1,1,16,10,ahnt9ejgwj58ul8auzdvi3czf,0,53.7,60.8,2024-09-29T14:17:36.721Z,2024-09-29T14:17:38Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5253181703,141,26.3,5253181693,155,,5253181713,213,5.40,5253181699,140,71.9,5253181709,212,30.3,5253181697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036369,159,1,1,16,11,anga7587r1zv4ey71ge9zxol3,1,34.4,63.6,2024-09-29T14:17:37.448Z,2024-09-29T14:17:41Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5253182171,213,3.54,5253182163,56,Back,5253182165,140,25.6,5253182167,141,57.9,5253182169,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036431,160,1,1,16,15,anga7587r1zv4ey71ge9zxol3,1,20.7,61.5,2024-09-29T14:17:41.831Z,2024-09-29T14:17:43Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5253182467,212,14.0,5253182465,141,53.3,5253182459,56,Back,5253182471,213,3.55,5253182461,140,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036485,161,1,1,16,17,anga7587r1zv4ey71ge9zxol3,1,8.5,53.3,2024-09-29T14:17:43.720Z,2024-09-29T14:17:45Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5253182745,140,14.3,5253182747,141,72.7,5253182751,213,1.14,5253182743,56,Back,5253182749,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036613,162,1,1,16,18,anga7587r1zv4ey71ge9zxol3,1,14.2,72.7,2024-09-29T14:17:45.096Z,2024-09-29T14:17:49Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5253183473,213,6.07,5253183469,141,69.4,5253183471,212,10.8,5253183467,140,24.3,5253183465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036641,163,1,1,16,23,anga7587r1zv4ey71ge9zxol3,1,38.4,63.1,2024-09-29T14:17:49.672Z,2024-09-29T14:17:51Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5253183619,213,1.30,5253183609,140,43.9,5253183613,141,93.3,5253183605,56,Back,5253183617,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036721,164,1,1,16,24,anga7587r1zv4ey71ge9zxol3,1,43.9,93.3,2024-09-29T14:17:51Z,2024-09-29T14:17:53Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5253184083,140,60.0,5253184081,56,Left,5253184089,213,5.89,5253184087,212,18.3,5253184085,141,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036731,165,61,1,16,26,anga7587r1zv4ey71ge9zxol3,0,60.1,83.2,2024-09-29T14:17:52.936Z,2024-09-29T14:17:53Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5253184147,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728036907,157,1,1,16,28,ahnt9ejgwj58ul8auzdvi3czf,1,44.0,3.2,2024-09-29T14:17:54.609Z,2024-09-29T14:18:00Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253185175,213,2.72,5253185177,1,,5253185167,56,Back,5253185169,140,13.2,5253185173,212,35.4,5253185171,141,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728037007,158,1,1,16,33,ahnt9ejgwj58ul8auzdvi3czf,1,12.1,31.1,2024-09-29T14:18:00.161Z,2024-09-29T14:18:04Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5253185741,141,32.8,5253185737,56,Back,5253185743,212,18.5,5253185739,140,29.7,5253185747,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728037081,159,1,1,16,37,ahnt9ejgwj58ul8auzdvi3czf,1,33.4,28.1,2024-09-29T14:18:04.193Z,2024-09-29T14:18:07Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5253186159,213,5.34,5253186151,56,Back,5253186155,141,5.3,5253186157,212,19.2,5253186153,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728037165,160,1,1,16,41,ahnt9ejgwj58ul8auzdvi3czf,1,44.1,5.8,2024-09-29T14:18:07.569Z,2024-09-29T14:18:11Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5253186629,141,24.1,5253186623,56,Back,5253186631,212,21.8,5253186633,213,2.53,5253186625,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728037327,161,1,1,16,46,ahnt9ejgwj58ul8auzdvi3czf,1,25.5,30.4,2024-09-29T14:18:12.562Z,2024-09-29T14:18:16Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5253187399,141,72.2,5253187401,212,28.4,5253187395,56,Back,5253187397,140,25.6,5253187403,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
