id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/15/value,qualifier/17/value
2714940823,141,1,1,14,18,anga7587r1zv4ey71ge9zxol3,0,99.5,99.5,2024-08-30T17:16:11.907Z,2024-08-30T20:16:59Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181608297,223,,5181608301,140,97.3,5181608293,6,,5181608309,1,,5181608497,233,140,5181608305,212,34.3,5181608291,2,,5181608307,213,4.65,5181608299,56,Center,5182559609,20,,5181608303,141,49.1,5181608295,155,,,,,,,,,,,,,,,,,,,,,,,,
2714940863,140,41,1,14,20,c165yjiny1qnmfdvefxvflnkc,0,4.1,50.5,2024-08-30T17:16:14.268Z,2024-08-30T20:17:09Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5181608491,212,37.7,5181608511,233,141,5181608487,140,38.7,5181608493,213,6.01,5181608489,141,35.8,5182559945,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714940853,142,1,1,14,25,anga7587r1zv4ey71ge9zxol3,1,69.0,55.4,2024-08-30T17:16:18.614Z,2024-08-30T17:16:19Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5181608451,212,8.7,5181608447,140,70.0,5181608457,213,1.45,5181608449,141,68.1,5181608445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714940883,143,1,1,14,26,anga7587r1zv4ey71ge9zxol3,1,70.2,68.2,2024-08-30T17:16:19.749Z,2024-08-30T17:16:23Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5181608591,140,60.9,5181608597,213,3.75,5181608595,212,11.9,5181608593,141,58.2,5181608589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715116865,939,83,1,14,29,c165yjiny1qnmfdvefxvflnkc,1,38.4,37.2,2024-08-30T17:16:22.768Z,2024-08-30T20:17:29Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5182560837,399,6v4ykv7aw86ql22oksh682kus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714940889,144,61,1,14,30,anga7587r1zv4ey71ge9zxol3,0,62.4,60.0,2024-08-30T17:16:23.615Z,2024-08-30T19:09:54Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5181608605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714940945,141,61,1,14,31,c165yjiny1qnmfdvefxvflnkc,0,37.8,48.0,2024-08-30T17:16:24.701Z,2024-08-30T20:17:31Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5181608899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714940975,145,1,1,14,36,anga7587r1zv4ey71ge9zxol3,1,26.2,82.0,2024-08-30T17:16:29.825Z,2024-08-30T20:17:33Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5181609053,212,32.6,5181609049,140,2.9,5181609057,1,,5181609051,141,50.3,5181609047,56,Back,5181609055,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941011,146,1,1,14,41,anga7587r1zv4ey71ge9zxol3,1,6.6,47.2,2024-08-30T17:16:35.023Z,2024-08-30T17:16:39Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5181609241,141,50.9,5181609247,1,,5181609235,157,,5181609243,212,41.6,5181609237,56,Back,5181609245,213,0.06,5181609239,140,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941017,147,44,1,14,44,anga7587r1zv4ey71ge9zxol3,1,47.1,47.3,2024-08-30T17:16:38.062Z,2024-08-30T20:17:44Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5181609273,285,,5181609309,233,142,5181609271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941009,142,44,1,14,44,c165yjiny1qnmfdvefxvflnkc,0,52.9,52.7,2024-08-30T17:16:38.063Z,2024-08-30T20:17:45Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5181609231,56,Center,5181609323,233,147,5181609233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941035,148,1,1,14,45,anga7587r1zv4ey71ge9zxol3,1,46.1,50.9,2024-08-30T17:16:38.568Z,2024-08-30T20:17:45Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5181609381,141,40.4,5181609383,212,11.4,5181609375,3,,5181609379,140,54.6,5181609385,213,5.61,5181609377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941043,149,50,1,14,47,anga7587r1zv4ey71ge9zxol3,1,55.8,43.2,2024-08-30T17:16:40.622Z,2024-08-30T20:17:50Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5181609413,56,Center,5181609483,233,143,5181609415,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941055,143,7,1,14,47,c165yjiny1qnmfdvefxvflnkc,1,44.2,56.8,2024-08-30T17:16:40.623Z,2024-08-30T20:17:51Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5181609475,56,Back,5181609477,285,,5182561803,384,,5181609485,233,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941089,145,1,1,14,49,c165yjiny1qnmfdvefxvflnkc,1,33.9,73.9,2024-08-30T17:16:42.325Z,2024-08-30T20:17:55Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5181609609,140,11.1,5181609615,213,3.70,5181609607,56,Back,5181609613,212,28.3,5181609611,141,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941117,146,1,1,14,56,c165yjiny1qnmfdvefxvflnkc,1,11.2,55.0,2024-08-30T17:16:49.893Z,2024-08-30T17:16:50Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5181609745,213,0.75,5181609737,56,Back,5181609739,140,23.7,5181609741,141,73.1,5181609743,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941191,147,1,1,14,57,c165yjiny1qnmfdvefxvflnkc,1,23.7,72.9,2024-08-30T17:16:50.837Z,2024-08-30T17:17:05Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5181610181,56,Back,5181610187,212,22.6,5181610185,141,46.0,5181610183,140,11.1,5181610189,213,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941223,148,1,1,15,11,c165yjiny1qnmfdvefxvflnkc,0,15.3,46.8,2024-08-30T17:17:05.270Z,2024-08-30T17:17:09Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5181610315,140,80.3,5181610319,212,69.4,5181610313,56,Center,5181610321,213,0.19,5181610317,141,65.6,5181610311,157,,5181610323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941233,150,1,1,15,16,anga7587r1zv4ey71ge9zxol3,1,22.5,29.1,2024-08-30T17:17:09.409Z,2024-08-30T17:17:11Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5181610387,212,11.3,5181610381,56,Back,5181610379,3,,5181610385,141,35.8,5181610389,213,0.41,5181610383,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941243,149,45,1,15,18,c165yjiny1qnmfdvefxvflnkc,0,68.4,68.3,2024-08-30T17:17:11.855Z,2024-08-30T17:24:10Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5181610419,286,,5181610473,233,152,5181610417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941253,152,3,1,15,18,anga7587r1zv4ey71ge9zxol3,1,31.6,31.7,2024-08-30T17:17:11.855Z,2024-08-30T20:18:28Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5182563043,465,,5181610461,285,,5181610463,233,149,5181610459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941271,153,1,1,15,20,anga7587r1zv4ey71ge9zxol3,0,36.2,33.4,2024-08-30T17:17:14.225Z,2024-08-30T17:17:17Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5181610561,1,,5181610555,141,67.3,5181610545,155,,5181610553,140,67.1,5181610559,213,0.62,5181610549,56,Center,5181610557,212,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941281,150,1,1,15,22,c165yjiny1qnmfdvefxvflnkc,1,34.3,33.3,2024-08-30T17:17:15.878Z,2024-08-30T17:17:21Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181610603,3,,5181610609,141,7.9,5181610607,140,40.2,5181610613,213,5.06,5181610611,212,18.3,5181610605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941293,152,1,1,15,27,c165yjiny1qnmfdvefxvflnkc,0,39.5,6.7,2024-08-30T17:17:21.286Z,2024-08-30T17:17:22Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5181610649,56,Right,5181610653,141,11.3,5181610647,155,,5181610657,213,0.10,5181610651,140,68.5,5181610655,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941305,155,1,1,15,29,anga7587r1zv4ey71ge9zxol3,1,24.4,84.1,2024-08-30T17:17:23.077Z,2024-08-30T17:17:26Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5181610755,212,24.1,5181610749,56,Back,5181610753,141,66.3,5181610757,213,3.67,5181610751,140,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941337,156,1,1,15,33,anga7587r1zv4ey71ge9zxol3,0,4.9,66.4,2024-08-30T17:17:26.366Z,2024-08-30T17:17:29Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5181610909,213,6.24,5181610903,140,38.8,5181610907,212,35.6,5181610901,56,Back,5181610905,141,64.2,5181610911,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941355,154,1,1,15,35,c165yjiny1qnmfdvefxvflnkc,1,60.9,39.8,2024-08-30T17:17:29.206Z,2024-08-30T17:17:31Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5181610983,140,66.3,5181610989,213,5.36,5181610985,141,28.7,5181610981,56,Center,5181610987,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941373,155,1,1,15,38,c165yjiny1qnmfdvefxvflnkc,1,65.8,32.0,2024-08-30T17:17:31.382Z,2024-08-30T17:17:34Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5181611071,141,27.8,5181611073,212,11.7,5181611075,213,3.39,5181611067,56,Center,5181611069,140,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941397,156,1,1,15,41,c165yjiny1qnmfdvefxvflnkc,1,54.7,28.1,2024-08-30T17:17:34.614Z,2024-08-30T17:17:37Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181611165,56,Center,5181611171,212,6.8,5181611173,213,0.79,5181611167,140,59.3,5181611169,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941429,157,1,1,15,43,c165yjiny1qnmfdvefxvflnkc,1,54.8,37.2,2024-08-30T17:17:37.239Z,2024-08-30T17:17:41Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5181611339,140,47.1,5181611337,56,Back,5181611345,213,1.95,5181611343,212,21.6,5181611341,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941457,158,1,1,15,47,c165yjiny1qnmfdvefxvflnkc,1,46.8,65.6,2024-08-30T17:17:41.303Z,2024-08-30T17:17:43Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5181611469,56,Back,5181611473,141,42.5,5181611475,212,17.2,5181611471,140,40.2,5181611477,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941471,159,1,1,15,50,c165yjiny1qnmfdvefxvflnkc,1,40.2,42.5,2024-08-30T17:17:43.766Z,2024-08-30T17:17:46Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5181611515,56,Back,5181611523,213,4.83,5181611517,140,42.4,5181611521,212,19.7,5181611519,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941479,160,1,1,15,52,c165yjiny1qnmfdvefxvflnkc,1,42.4,12.8,2024-08-30T17:17:45.975Z,2024-08-30T17:17:47Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5181611573,213,5.98,5181611565,56,Right,5181611571,212,16.6,5181611569,141,5.6,5181611567,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941481,161,1,1,15,54,c165yjiny1qnmfdvefxvflnkc,1,57.5,5.6,2024-08-30T17:17:47.478Z,2024-08-30T17:17:48Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5181611585,140,53.7,5181611589,212,4.8,5181611583,56,Right,5181611587,141,9.5,5181611591,213,2.55,5181611597,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941499,162,1,1,15,55,c165yjiny1qnmfdvefxvflnkc,0,53.7,9.5,2024-08-30T17:17:48.376Z,2024-08-30T17:17:51Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5181611679,140,72.0,5181611685,213,0.11,5181611681,141,12.7,5181611677,56,Right,5181611683,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941523,158,1,1,16,0,anga7587r1zv4ey71ge9zxol3,1,28.6,88.9,2024-08-30T17:17:53.315Z,2024-08-30T17:17:54Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5181611793,140,36.3,5181611799,213,0.60,5181611797,212,9.8,5181611791,56,Back,5181611795,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941535,159,1,1,16,1,anga7587r1zv4ey71ge9zxol3,1,36.5,96.9,2024-08-30T17:17:54.535Z,2024-08-30T17:17:57Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5181611865,213,4.38,5181611857,56,Back,5181611859,140,32.5,5181611861,141,79.0,5181611863,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941545,160,1,1,16,3,anga7587r1zv4ey71ge9zxol3,1,29.3,70.6,2024-08-30T17:17:57.059Z,2024-08-30T17:17:59Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181611945,56,Back,5181611951,212,25.6,5181611947,140,24.7,5181611953,213,4.52,5181611949,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941575,161,1,1,16,6,anga7587r1zv4ey71ge9zxol3,1,25.5,38.2,2024-08-30T17:17:59.720Z,2024-08-30T17:18:03Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5181612079,213,4.71,5181612073,140,25.5,5181612077,212,20.2,5181612071,56,Back,5181612075,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941589,162,1,1,16,9,anga7587r1zv4ey71ge9zxol3,0,25.2,5.9,2024-08-30T17:18:03.253Z,2024-08-30T17:18:07Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5181612157,157,,5181612165,212,56.3,5181612159,56,Center,5181612167,213,0.22,5181612161,140,77.5,5181612163,141,24.3,5181612169,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941603,163,12,1,16,12,c165yjiny1qnmfdvefxvflnkc,1,26.4,72.2,2024-08-30T17:18:06.296Z,2024-08-30T20:20:32Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5181612243,213,2.32,5181612235,56,Back,5181612241,212,26.9,5181612239,141,100.0,5181612261,167,,5181612237,140,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941683,163,5,1,16,14,anga7587r1zv4ey71ge9zxol3,1,88.2,-1.4,2024-08-30T17:18:08.270Z,2024-08-30T17:24:07Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5181612693,347,,5181612695,233,164,5181612691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941607,164,5,1,16,14,c165yjiny1qnmfdvefxvflnkc,0,11.8,101.4,2024-08-30T17:18:08.270Z,2024-08-30T17:24:07Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5181612699,233,163,5181612257,347,,5181612255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941693,164,1,1,16,40,anga7587r1zv4ey71ge9zxol3,1,88.4,0.0,2024-08-30T17:18:33.579Z,2024-08-30T17:18:37Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5181612745,56,Right,5181612751,212,15.9,5181612747,140,97.2,5181612743,107,,5181612753,213,0.95,5181612749,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941699,165,1,1,16,42,anga7587r1zv4ey71ge9zxol3,0,98.3,21.7,2024-08-30T17:18:35.562Z,2024-08-30T17:18:53Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181612769,213,1.86,5181612763,140,96.9,5181612765,141,28.9,5181612767,212,5.1,5181612761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941695,165,61,1,16,43,c165yjiny1qnmfdvefxvflnkc,1,3.1,71.0,2024-08-30T17:18:36.720Z,2024-08-30T20:20:50Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5181612757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941701,166,6,1,16,44,anga7587r1zv4ey71ge9zxol3,1,96.4,30.8,2024-08-30T17:18:38.120Z,2024-08-30T17:24:06Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5181612793,56,Center,5181612795,75,,5181612797,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941697,166,6,1,16,44,c165yjiny1qnmfdvefxvflnkc,0,3.6,69.2,2024-08-30T17:18:38.120Z,2024-08-30T20:20:51Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5181612773,73,,5181612771,56,Back,5181612807,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941825,167,1,1,17,17,anga7587r1zv4ey71ge9zxol3,0,99.5,0.5,2024-08-30T17:19:10.908Z,2024-08-30T20:21:54Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5181613351,213,1.63,5181613341,223,,5181613349,212,35.6,5181613337,6,,5181613345,140,97.5,5181613347,141,52.7,5181613335,2,,5181613435,233,167,5181613353,1,,5181613343,56,Center,5182571031,72,,5181613339,155,,,,,,,,,,,,,,,,,,,,,,,,
2714941833,167,41,1,17,19,c165yjiny1qnmfdvefxvflnkc,0,4.3,52.0,2024-08-30T17:19:12.866Z,2024-08-30T20:21:56Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5181613415,141,18.6,5181613439,233,167,5182571097,378,,5181613417,212,25.2,5181613413,140,14.7,5181613419,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941843,168,45,1,17,23,c165yjiny1qnmfdvefxvflnkc,0,12.8,26.9,2024-08-30T17:19:16.664Z,2024-08-30T17:24:11Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5181613475,285,,5181613473,56,Back,5181613591,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941863,168,3,1,17,23,anga7587r1zv4ey71ge9zxol3,1,87.2,73.1,2024-08-30T17:19:16.664Z,2024-08-30T20:22:02Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5181613553,56,Center,5182571299,465,,5181613555,286,,5181613561,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941869,169,1,1,17,25,anga7587r1zv4ey71ge9zxol3,0,97.7,72.0,2024-08-30T17:19:18.480Z,2024-08-30T20:22:06Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5181613605,212,1.6,5181613905,236,,5181613911,286,,5181613607,213,4.78,5181613601,140,97.8,5181613599,56,Center,5181613907,233,169,5181613603,141,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941899,169,74,1,17,25,c165yjiny1qnmfdvefxvflnkc,1,3.2,35.9,2024-08-30T17:19:18.481Z,2024-08-30T20:22:07Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5181613741,56,Back,5181613913,233,169,5181613743,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941901,170,6,1,17,26,c165yjiny1qnmfdvefxvflnkc,0,2.8,33.9,2024-08-30T17:19:20.170Z,2024-08-30T21:04:54Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5181613793,233,170,5181613771,56,Back,5181613773,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714941875,170,6,1,17,26,anga7587r1zv4ey71ge9zxol3,1,97.2,66.1,2024-08-30T17:19:20.170Z,2024-08-30T20:22:08Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5181613777,233,170,5181613635,56,Center,5181613637,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
