id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/15/value,qualifier/17/value
2701834709,35,1,1,4,10,5rz9enoyknpg8ji78za5b82p0,1,14.3,83.2,2024-07-19T16:07:13.556Z,2024-07-19T16:07:15Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5109032449,140,29.5,5109032451,141,74.1,5109032455,213,5.91,5109032447,56,Back,5109032453,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834711,36,1,1,4,12,5rz9enoyknpg8ji78za5b82p0,1,29.5,74.1,2024-07-19T16:07:15.508Z,2024-07-19T16:08:04Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5109032471,156,,5109032459,56,Back,5109032463,141,53.4,5109032461,140,7.6,5109032465,212,27.0,5109032467,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834725,37,1,1,4,17,5rz9enoyknpg8ji78za5b82p0,0,7.2,43.0,2024-07-19T16:07:20.356Z,2024-07-19T16:08:05Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5109032551,212,31.4,5109032549,141,25.6,5109032553,213,5.90,5109032545,56,Back,5109032547,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834737,25,8,1,4,22,59as3grjvj19voay31j3yfgni,1,69.7,72.0,2024-07-19T16:07:24.951Z,2024-07-19T19:31:42Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5109032607,56,Center,5109369541,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834755,27,1,1,4,26,59as3grjvj19voay31j3yfgni,1,80.1,90.8,2024-07-19T16:07:28.984Z,2024-07-19T16:07:30Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5109032683,213,3.10,5109032681,212,6.6,5109032679,141,91.2,5109032677,140,73.8,5109032675,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834761,28,1,1,4,28,59as3grjvj19voay31j3yfgni,0,73.8,90.2,2024-07-19T16:07:30.727Z,2024-07-19T16:07:31Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109032713,212,21.9,5109032711,141,66.1,5109032715,213,5.44,5109032707,56,Center,5109032709,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834775,38,12,1,4,29,5rz9enoyknpg8ji78za5b82p0,1,11.4,30.3,2024-07-19T16:07:32.580Z,2024-07-19T16:07:35Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109032791,56,Back,5109032797,212,23.0,5109032799,213,6.10,5109032795,141,24.0,5109032793,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834785,29,1,1,4,30,59as3grjvj19voay31j3yfgni,0,75.8,72.8,2024-07-19T16:07:33.399Z,2024-07-19T16:09:36Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109032835,213,6.24,5109032831,141,72.4,5109032829,140,81.6,5109032827,56,Center,5109032833,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834781,39,61,1,4,32,5rz9enoyknpg8ji78za5b82p0,1,32.3,23.7,2024-07-19T16:07:35.012Z,2024-07-19T16:07:35Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5109032825,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834791,30,1,1,4,33,59as3grjvj19voay31j3yfgni,1,83.1,74.7,2024-07-19T16:07:36.184Z,2024-07-19T16:07:36Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5109032869,141,63.6,5109032867,140,80.6,5109032865,56,Center,5109032871,212,8.0,5109032873,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834799,31,1,1,4,34,59as3grjvj19voay31j3yfgni,1,80.6,63.6,2024-07-19T16:07:36.824Z,2024-07-19T16:07:38Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5109032903,141,69.6,5109032907,213,0.20,5109032905,212,20.3,5109032901,140,99.5,5109032899,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834803,32,1,1,4,35,59as3grjvj19voay31j3yfgni,0,99.5,69.6,2024-07-19T16:07:38.120Z,2024-07-19T19:32:07Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5109032923,213,4.33,5109370069,195,,5109032919,141,59.0,5109032921,212,7.8,5109032915,56,Center,5109032917,140,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834809,40,8,1,4,36,5rz9enoyknpg8ji78za5b82p0,1,3.1,39.7,2024-07-19T16:07:39.165Z,2024-07-19T19:32:11Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5109032939,56,Back,5109370209,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834805,33,6,1,4,37,59as3grjvj19voay31j3yfgni,1,96.8,59.6,2024-07-19T16:07:39.593Z,2024-07-19T16:07:42Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5109032951,56,Center,5109032997,233,41,5109032953,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834817,41,6,1,4,37,5rz9enoyknpg8ji78za5b82p0,0,3.2,40.4,2024-07-19T16:07:39.593Z,2024-07-19T19:32:13Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5109032981,56,Back,5109033001,233,33,5109032983,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834937,34,1,1,5,11,59as3grjvj19voay31j3yfgni,0,99.5,99.5,2024-07-19T16:08:14.089Z,2024-07-19T19:32:16Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109033641,155,,5109033651,140,96.8,5109370367,20,,5109033657,213,4.61,5109033633,2,,5109033653,141,57.6,5109033765,233,43,5109033645,223,,5109033655,212,28.6,5109033649,56,Center,5109033637,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834959,42,44,1,5,15,5rz9enoyknpg8ji78za5b82p0,1,2.9,42.6,2024-07-19T16:08:17.959Z,2024-07-19T16:08:21Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5109033727,56,Back,5109033783,233,35,5109033731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834967,35,44,1,5,15,59as3grjvj19voay31j3yfgni,0,97.1,57.4,2024-07-19T16:08:17.960Z,2024-07-19T16:09:48Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109033757,56,Center,5109033759,286,,5109033803,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834965,43,41,1,5,16,5rz9enoyknpg8ji78za5b82p0,0,2.0,43.1,2024-07-19T16:08:18.662Z,2024-07-19T19:32:21Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5109033753,212,43.9,5109033775,233,34,5109033751,141,16.8,5109033755,213,5.86,5109033749,140,40.2,5109370449,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834981,36,1,1,5,19,59as3grjvj19voay31j3yfgni,1,66.5,86.5,2024-07-19T16:08:22.225Z,2024-07-19T16:52:58Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109033873,213,0.59,5109033869,141,95.3,5109033871,212,10.8,5109033863,3,,5109033865,56,Left,5109033867,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701841229,352,1,1,5,20,59as3grjvj19voay31j3yfgni,0,76.9,94.7,2024-07-19T16:08:22.581Z,2024-07-19T16:52:42Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5109070393,140,81.5,5109070389,3,,5109070395,141,100.0,5109070397,212,6.4,5109070391,56,Left,5109070399,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701834983,37,5,1,5,21,59as3grjvj19voay31j3yfgni,0,78.9,101.4,2024-07-19T16:08:23.670Z,2024-07-19T16:40:39Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5109034107,233,44,5109033877,347,,5109033875,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835021,44,5,1,5,21,5rz9enoyknpg8ji78za5b82p0,1,21.1,-1.4,2024-07-19T16:08:23.670Z,2024-07-19T16:08:37Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5109034103,233,37,5109034101,347,,5109034099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835051,45,1,1,5,40,5rz9enoyknpg8ji78za5b82p0,1,24.7,0.0,2024-07-19T16:08:42.998Z,2024-07-19T16:08:46Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109034273,1,,5109034263,56,Right,5109034261,107,,5109034267,141,12.5,5109034269,212,39.0,5109034265,140,60.7,5109034271,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835055,46,1,1,5,43,5rz9enoyknpg8ji78za5b82p0,0,60.7,12.5,2024-07-19T16:08:46.055Z,2024-07-19T16:08:47Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5109034291,140,51.6,5109034297,213,2.33,5109034295,212,13.9,5109034289,56,Center,5109034293,141,27.3,5109034299,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835069,38,1,1,5,45,59as3grjvj19voay31j3yfgni,0,53.9,61.7,2024-07-19T16:08:48.170Z,2024-07-19T16:53:13Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5109034355,140,68.1,5109034359,212,14.9,5109034357,141,61.2,5109034361,213,6.26,5109034353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835075,47,8,1,5,47,5rz9enoyknpg8ji78za5b82p0,1,36.2,31.9,2024-07-19T16:08:49.687Z,2024-07-19T19:33:05Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5109371611,384,,5109034371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835095,48,1,1,5,48,5rz9enoyknpg8ji78za5b82p0,1,28.1,28.5,2024-07-19T16:08:51.527Z,2024-07-19T16:08:54Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109034473,56,Back,5109034481,213,2.47,5109034479,212,25.3,5109034475,140,9.2,5109034477,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835105,49,1,1,5,51,5rz9enoyknpg8ji78za5b82p0,0,10.2,49.0,2024-07-19T16:08:53.992Z,2024-07-19T19:33:13Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5109034523,213,6.02,5109034521,212,56.2,5109034519,141,27.3,5109034517,140,61.8,5109034515,56,Center,5109034525,1,,5109371763,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835115,39,1,1,5,55,59as3grjvj19voay31j3yfgni,1,38.0,67.2,2024-07-19T16:08:58.250Z,2024-07-19T16:09:00Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5109034601,213,4.76,5109034591,3,,5109034599,212,10.9,5109034595,140,38.5,5109034597,141,51.2,5109034593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835121,40,1,1,5,57,59as3grjvj19voay31j3yfgni,1,38.3,51.2,2024-07-19T16:09:00.330Z,2024-07-19T16:09:02Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109034633,56,Center,5109034637,141,60.8,5109034635,140,69.7,5109034631,157,,5109034643,1,,5109034641,213,0.20,5109034639,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835127,41,1,1,5,59,59as3grjvj19voay31j3yfgni,1,64.7,61.1,2024-07-19T16:09:02.026Z,2024-07-19T19:33:22Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5109034659,212,7.8,5109034661,213,2.24,5109034655,140,60.1,5109034657,141,70.1,5109034669,156,,5109034653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835141,42,3,1,6,0,59as3grjvj19voay31j3yfgni,1,63.7,68.8,2024-07-19T16:09:03.159Z,2024-07-19T19:33:25Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5109371959,465,,5109034717,286,,5109034715,56,Center,5109034723,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835133,50,45,1,6,0,5rz9enoyknpg8ji78za5b82p0,0,36.3,31.2,2024-07-19T16:09:03.159Z,2024-07-19T16:09:06Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5109034727,233,42,5109034675,56,Back,5109034677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835151,44,1,1,6,2,59as3grjvj19voay31j3yfgni,1,73.0,61.2,2024-07-19T16:09:05.258Z,2024-07-19T16:09:09Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5109034757,56,Right,5109034763,212,39.6,5109034759,140,95.2,5109034767,1,,5109034765,213,5.34,5109034761,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835167,45,1,1,6,6,59as3grjvj19voay31j3yfgni,1,95.8,14.1,2024-07-19T16:09:08.891Z,2024-07-19T16:09:12Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5109034859,213,2.65,5109034857,212,20.7,5109034855,141,28.5,5109034851,56,Center,5109034853,140,78.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835177,46,1,1,6,9,59as3grjvj19voay31j3yfgni,0,76.4,33.1,2024-07-19T16:09:12.523Z,2024-07-19T16:09:16Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5109034919,213,0.77,5109034909,155,,5109034911,56,Center,5109034915,141,63.6,5109034917,212,29.8,5109034913,140,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701894399,815,44,1,6,11,5rz9enoyknpg8ji78za5b82p0,1,3.2,40.9,2024-07-19T16:09:14.001Z,2024-07-19T21:06:57Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5109374699,285,,5109374695,56,Back,5109448667,233,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701894401,816,44,1,6,11,59as3grjvj19voay31j3yfgni,0,96.8,59.1,2024-07-19T16:09:14.002Z,2024-07-19T19:35:04Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5109374701,56,Center,5109374707,233,815,5109374705,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835183,51,12,1,6,11,5rz9enoyknpg8ji78za5b82p0,1,2.3,38.3,2024-07-19T16:09:14.424Z,2024-07-19T19:35:15Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5109374937,141,40.1,5109374935,140,0.0,5109374965,15,,5109374933,167,,5109374939,212,4.1,5109374941,213,2.84,5109034929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835243,53,43,1,6,12,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-07-19T16:09:14.929Z,2024-07-19T19:34:39Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109035299,213,4.12,5109035297,212,3.6,5109035295,141,27.4,5109035301,15,0,5109035291,56,Back,5109374061,144,12,5109035293,140,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835179,47,43,1,6,13,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-19T16:09:15.931Z,2024-07-19T16:10:21Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5109035817,144,44,5109034923,56,Center,5109034925,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835191,48,6,1,6,13,59as3grjvj19voay31j3yfgni,1,99.2,66.4,2024-07-19T16:09:16.039Z,2024-07-19T19:35:17Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5109034997,233,52,5109034995,73,,5109034993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835187,52,6,1,6,13,5rz9enoyknpg8ji78za5b82p0,0,0.8,33.6,2024-07-19T16:09:16.039Z,2024-07-19T19:35:22Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5109034959,73,,5109034957,56,Back,5109035001,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835281,49,1,1,6,52,59as3grjvj19voay31j3yfgni,1,99.6,99.5,2024-07-19T16:09:54.828Z,2024-07-19T19:35:28Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,1.0,,5109035519,56,Center,5109035525,212,38.5,5109035523,141,43.0,5109375369,20,,5109035687,154,,5109035515,155,,5109035529,1,,5109035513,6,,5109035521,140,96.7,5109035527,213,4.63,5109035685,210,13,5109035517,223,5109035511,2,,,,,,,,,,,,,,,,,,,,,,,
2701835285,50,44,1,6,54,59as3grjvj19voay31j3yfgni,1,94.6,43.8,2024-07-19T16:09:57.228Z,2024-07-19T19:35:40Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5109035559,233,54,5109035539,286,,5109035537,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835287,54,44,1,6,54,5rz9enoyknpg8ji78za5b82p0,0,5.4,56.2,2024-07-19T16:09:57.229Z,2024-07-19T19:35:42Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109035553,285,,5109035551,56,Back,5109035563,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835291,51,13,1,6,55,59as3grjvj19voay31j3yfgni,1,96.7,43.0,2024-07-19T16:09:57.893Z,2024-07-19T19:35:44Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5109035631,328,,5109035691,29,,5109035705,231,46.8,5109035589,60,,5109035627,15,,5109035593,56,Center,5109035703,230,99.3,5109035693,154,,5109035689,84,,5109035695,55,49,5109035701,103,9.7,5109035625,25,5109035699,102,41.8,,,,,,,,,,,,,,,,,,,,,,
2701835295,52,5,1,6,56,59as3grjvj19voay31j3yfgni,0,101.2,40.4,2024-07-19T16:09:58.954Z,2024-07-19T19:35:58Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5109035621,233,55,5109035615,346,,5109035613,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835293,55,5,1,6,56,5rz9enoyknpg8ji78za5b82p0,1,-1.2,59.6,2024-07-19T16:09:58.954Z,2024-07-19T19:36:00Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109035609,56,Back,5109035617,233,52,5109035611,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835319,56,1,1,7,13,5rz9enoyknpg8ji78za5b82p0,1,2.4,42.7,2024-07-19T16:10:15.794Z,2024-07-19T19:36:16Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5109035787,124,,5109035801,237,,5109039333,189,,5109035789,56,Back,5109035791,140,8.8,5109035795,212,11.9,5109035797,213,5.31,5109035793,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701894775,816,1,1,7,15,5rz9enoyknpg8ji78za5b82p0,1,6.2,30.3,2024-07-19T16:10:17.817Z,2024-07-19T19:36:29Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5109376983,56,Back,5109376991,213,4.73,5109376989,212,13.3,5109376987,141,10.7,5109376985,140,6.4,5109376981,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835325,57,1,1,7,17,5rz9enoyknpg8ji78za5b82p0,1,9.6,7.9,2024-07-19T16:10:19.801Z,2024-07-19T19:36:34Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5109035847,213,6.13,5109035845,212,25.6,5109035841,140,33.7,5109035839,56,Back,5109035843,141,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835329,58,1,1,7,20,5rz9enoyknpg8ji78za5b82p0,0,33.7,2.2,2024-07-19T16:10:23.082Z,2024-07-19T16:10:24Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5109035873,141,22.1,5109035875,212,20.2,5109035877,213,0.73,5109035871,140,48.0,5109035869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835345,53,8,1,7,22,59as3grjvj19voay31j3yfgni,1,57.0,73.9,2024-07-19T16:10:25.517Z,2024-07-19T19:37:02Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109377391,383,,5109035965,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835351,54,61,1,7,23,59as3grjvj19voay31j3yfgni,0,57.0,73.9,2024-07-19T16:10:26.063Z,2024-07-19T19:37:05Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109035995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835353,55,45,1,7,24,59as3grjvj19voay31j3yfgni,0,47.2,75.9,2024-07-19T16:10:27.082Z,2024-07-19T16:10:31Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109035999,285,,5109035997,56,Back,5109036043,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835337,59,3,1,7,24,5rz9enoyknpg8ji78za5b82p0,1,52.8,24.1,2024-07-19T16:10:27.082Z,2024-07-19T19:37:10Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5109378109,465,,5109036039,233,55,5109035931,56,Center,5109035933,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835363,60,1,1,7,29,5rz9enoyknpg8ji78za5b82p0,0,76.9,21.6,2024-07-19T16:10:31.803Z,2024-07-19T19:37:17Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5109036073,2,,5109036083,212,27.9,5109036081,141,59.6,5109036085,213,1.18,5109378317,223,,5109036075,155,,5109036077,56,Center,5109378319,72,,5109036079,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835375,56,12,1,7,31,59as3grjvj19voay31j3yfgni,1,11.9,53.7,2024-07-19T16:10:34.125Z,2024-07-19T16:11:19Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5109036137,56,Back,5109036145,213,4.55,5109036147,15,,5109036139,140,8.1,5109036141,141,17.1,5109036143,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835387,61,1,1,7,34,5rz9enoyknpg8ji78za5b82p0,1,97.7,77.0,2024-07-19T16:10:37.546Z,2024-07-19T19:37:26Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,1.0,,5109037465,210,15,5109036201,141,48.1,5109036197,56,Center,5109036205,213,4.64,5109378649,225,,5109036203,212,19.7,5109036193,2,,5109037469,154,,5109036199,140,96.3,5109378651,386,,5109378653,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835473,63,15,1,7,36,5rz9enoyknpg8ji78za5b82p0,1,93.1,43.2,2024-07-19T16:10:39.243Z,2024-07-19T19:37:51Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5109036667,56,Center,5109037481,154,,5109037487,102,50.5,5109379345,17,,5109037477,78,,5109037503,233,57,5109037497,147,46.0,5109037491,328,,5109037483,55,61,5109037499,230,99.3,5109036663,22,,5109037475,72,5109037493,100,,5109037501,231,49.1,5109037489,103,19,5109036717,82,5109037495,146,95.8,5109037479,29,,,,,,,,,
2701835485,57,10,1,7,36,59as3grjvj19voay31j3yfgni,1,3.5,51.6,2024-07-19T16:10:39.343Z,2024-07-19T16:11:52Z,ajhd3cqclubmexhscpd4w4ez9,Paulinho,,,5109037507,233,63,5109036741,94,,5109036743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701835395,62,16,1,7,37,5rz9enoyknpg8ji78za5b82p0,1,93.5,51.4,2024-07-19T16:10:40.394Z,2024-07-19T19:38:07Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5109036247,17,,5109037321,102,48.4,5109037119,375,07:37.400,5109379885,395,99.1,5109037115,374,2024-07-19 17:10:39.981,5109037331,230,99.1,5109037319,78,,5109037325,214,,5109037323,103,3.2,5109037339,282,420,5109037111,72,,5109037333,231,5109037329,458,,5109037335,280,BLOCKED_SHOT,5109037343,472,63,5109037327,328,5109037337,281,aswmi1pnkzkvkexp8ngief6j9,5109036245,22,49.3,5109036249,56,Center,5109379887,396,49.3,,
