id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/8/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2786056677,40,1,1,2,50,ahnt9ejgwj58ul8auzdvi3czf,1,91.6,3.0,2025-03-09T13:03:33.524Z,2025-03-09T13:03:35Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5569154509,141,10.0,5569154505,140,81.0,5569154501,56,Right,5569154517,213,2.74,5569154513,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786056721,41,1,1,2,51,ahnt9ejgwj58ul8auzdvi3czf,1,81.3,10.0,2025-03-09T13:03:35.460Z,2025-03-09T13:03:38Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5569154651,140,95.3,5569154659,213,0.63,5569154653,141,25.6,5569154655,212,18.1,5569154647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786056725,42,1,1,2,54,ahnt9ejgwj58ul8auzdvi3czf,0,95.5,25.6,2025-03-09T13:03:37.940Z,2025-03-09T13:03:38Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5569154689,56,Center,5569154691,140,89.9,5569154693,141,38.3,5569154697,213,2.17,5569154695,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786393439,785,61,1,2,54,anga7587r1zv4ey71ge9zxol3,1,5.2,68.6,2025-03-09T13:03:38.001Z,2025-03-09T19:04:07Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5570995563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057013,23,12,1,2,57,anga7587r1zv4ey71ge9zxol3,1,7.4,53.1,2025-03-09T13:03:40.940Z,2025-03-09T13:05:22Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5569156141,140,8.4,5569156143,141,55.2,5569156147,213,0.94,5569156145,212,1.8,5569156139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057019,24,61,1,2,58,anga7587r1zv4ey71ge9zxol3,1,11.1,55.2,2025-03-09T13:03:42.051Z,2025-03-09T13:04:32Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5569156165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057043,25,6,1,3,0,anga7587r1zv4ey71ge9zxol3,0,2.7,67.1,2025-03-09T13:03:44.003Z,2025-03-09T19:05:00Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5569156431,56,Back,5569156433,75,,5569160993,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786056883,44,6,1,3,0,ahnt9ejgwj58ul8auzdvi3czf,1,97.3,32.9,2025-03-09T13:03:44.003Z,2025-03-09T19:04:40Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5569155453,56,Center,5569155455,75,,5569160911,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786056835,43,43,1,3,0,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-09T13:03:44.261Z,2025-03-09T13:04:01Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5569155159,56,Center,5569156555,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057273,45,1,1,3,28,ahnt9ejgwj58ul8auzdvi3czf,1,99.5,0.5,2025-03-09T13:04:11.589Z,2025-03-09T13:58:04Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5569157629,212,5.8,5569157625,141,4.3,5569157621,140,94.6,5569157617,56,Right,5569157613,6,,5569157633,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057285,46,1,1,3,30,ahnt9ejgwj58ul8auzdvi3czf,1,91.4,6.8,2025-03-09T13:04:13.940Z,2025-03-09T13:04:15Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569157673,141,27.0,5569157669,56,Center,5569157671,140,79.5,5569157675,212,18.6,5569157677,213,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057313,47,1,1,3,31,ahnt9ejgwj58ul8auzdvi3czf,1,79.5,27.2,2025-03-09T13:04:15.043Z,2025-03-09T13:58:45Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,1.0,,5569157843,56,Center,5569169541,210,15,5569401303,154,,5569157847,141,39.2,5569157849,212,8.2,5569157845,140,78.5,5569157853,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057319,48,15,1,3,33,ahnt9ejgwj58ul8auzdvi3czf,1,79.1,42.5,2025-03-09T13:04:17.300Z,2025-03-09T19:05:47Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5569168891,82,,5569157875,56,Center,5569169555,328,,5569169543,78,,5569169565,231,48.9,5569169557,146,84.2,5569168875,25,,5569169547,55,47,5569401313,154,5569169553,103,19,5569157871,18,5569169545,29,5569169559,147,44.4,5569168879,20,5569169561,230,98.5,5569169577,233,26,5569169551,102,50.3,,,,,,,
2786057321,26,10,1,3,33,anga7587r1zv4ey71ge9zxol3,1,16.4,56.2,2025-03-09T13:04:17.400Z,2025-03-09T19:05:54Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5569157893,56,Back,5569169593,233,48,5569157889,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786394959,924,44,1,3,35,ahnt9ejgwj58ul8auzdvi3czf,1,73.3,29.1,2025-03-09T13:04:19.325Z,2025-03-09T19:06:18Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5571004481,56,Center,5571004489,233,786,5571004487,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786394957,786,44,1,3,35,anga7587r1zv4ey71ge9zxol3,0,26.7,70.9,2025-03-09T13:04:19.326Z,2025-03-09T19:06:17Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5571004473,285,,5571004471,56,Back,5571004505,233,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057379,49,1,1,3,36,ahnt9ejgwj58ul8auzdvi3czf,0,69.4,26.1,2025-03-09T13:04:19.779Z,2025-03-09T19:06:05Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5569158155,141,25.0,5569158159,213,6.22,5569158157,212,12.0,5569158151,56,Center,5569158147,3,,5569158149,168,,5569158153,140,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057565,27,12,1,3,37,anga7587r1zv4ey71ge9zxol3,1,19.7,73.0,2025-03-09T13:04:21.099Z,2025-03-09T13:04:32Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5569159203,213,6.20,5569159195,56,Back,5569159199,141,70.3,5569159197,140,40.2,5569159201,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057447,50,1,1,3,40,ahnt9ejgwj58ul8auzdvi3czf,1,62.3,26.3,2025-03-09T13:04:24.420Z,2025-03-09T13:04:26Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5569158551,3,,5569158561,213,5.26,5569158557,141,4.4,5569158559,212,17.5,5569158553,56,Right,5569158555,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057519,51,1,1,3,42,ahnt9ejgwj58ul8auzdvi3czf,1,71.0,4.4,2025-03-09T13:04:26.164Z,2025-03-09T13:04:29Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5569158919,140,70.5,5569158917,56,Right,5569158921,141,16.4,5569158925,213,1.64,5569158923,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786395619,925,1,1,3,43,ahnt9ejgwj58ul8auzdvi3czf,1,70.3,7.5,2025-03-09T13:04:26.502Z,2025-03-09T19:07:08Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5571008061,213,3.69,5571008051,156,,5571008055,140,65.1,5571008057,141,2.6,5571008059,212,6.4,5571008053,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057551,52,1,1,3,46,ahnt9ejgwj58ul8auzdvi3czf,1,64.3,10.5,2025-03-09T13:04:29.604Z,2025-03-09T13:04:31Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5569159065,140,66.4,5569159071,213,1.23,5569159063,56,Right,5569159069,212,6.6,5569159067,141,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057595,53,1,1,3,47,ahnt9ejgwj58ul8auzdvi3czf,1,66.4,19.7,2025-03-09T13:04:31.204Z,2025-03-09T13:04:33Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5569159329,213,4.60,5569159327,212,8.7,5569159323,140,65.5,5569159325,141,7.0,5569159321,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057597,54,1,1,3,48,ahnt9ejgwj58ul8auzdvi3czf,1,66.2,6.8,2025-03-09T13:04:31.699Z,2025-03-09T19:07:59Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5569159341,213,0.71,5569159337,141,15.5,5569159339,212,9.1,5569159335,140,72.8,5569159333,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786396301,926,1,1,3,48,ahnt9ejgwj58ul8auzdvi3czf,1,65.5,15.3,2025-03-09T13:04:32.252Z,2025-03-09T19:08:05Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5571011895,141,6.4,5571011893,140,65.7,5571011899,213,4.75,5571011897,212,6.1,5571011891,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786396415,927,1,1,3,49,ahnt9ejgwj58ul8auzdvi3czf,0,67.0,7.0,2025-03-09T13:04:33.252Z,2025-03-09T19:08:20Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5571012601,212,6.4,5571012595,56,Right,5571012603,213,0.43,5571012599,141,10.9,5571012597,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057639,28,61,1,3,50,anga7587r1zv4ey71ge9zxol3,1,30.1,89.1,2025-03-09T13:04:34.056Z,2025-03-09T19:08:33Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5569159503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057621,55,61,1,3,51,ahnt9ejgwj58ul8auzdvi3czf,1,69.4,12.9,2025-03-09T13:04:35.489Z,2025-03-09T13:04:35Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5569159421,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057653,29,1,1,3,53,anga7587r1zv4ey71ge9zxol3,1,25.5,94.1,2025-03-09T13:04:36.858Z,2025-03-09T13:04:37Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569159623,213,0.14,5569159615,56,Back,5569159619,141,95.1,5569159617,140,30.0,5569159621,212,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057667,31,1,1,3,54,anga7587r1zv4ey71ge9zxol3,1,30.3,95.4,2025-03-09T13:04:37.563Z,2025-03-09T13:04:38Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5569159683,213,3.86,5569159679,141,87.1,5569159677,140,24.1,5569159681,212,8.6,5569159675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057683,32,1,1,3,54,anga7587r1zv4ey71ge9zxol3,1,24.6,86.9,2025-03-09T13:04:38.107Z,2025-03-09T13:04:39Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5569159785,140,31.5,5569159783,56,Back,5569159791,213,5.70,5569159789,212,8.7,5569159787,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057693,33,1,1,3,55,anga7587r1zv4ey71ge9zxol3,1,31.9,82.1,2025-03-09T13:04:39.178Z,2025-03-09T13:04:40Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5569159851,213,2.32,5569159843,56,Back,5569159849,212,10.0,5569159847,141,92.9,5569159845,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057723,34,1,1,3,56,anga7587r1zv4ey71ge9zxol3,0,24.4,93.9,2025-03-09T13:04:40.154Z,2025-03-09T13:04:42Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569160023,212,41.6,5569160021,141,71.4,5569160019,140,61.2,5569160015,56,Center,5569160027,1,,5569160025,213,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057923,57,1,1,4,2,ahnt9ejgwj58ul8auzdvi3czf,1,44.7,15.2,2025-03-09T13:04:46.372Z,2025-03-09T13:04:52Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5569161085,56,Back,5569161087,140,38.7,5569161091,212,27.5,5569161089,141,54.6,5569161093,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057963,58,1,1,4,9,ahnt9ejgwj58ul8auzdvi3czf,1,47.7,63.7,2025-03-09T13:04:52.772Z,2025-03-09T13:04:55Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5569161295,213,4.68,5569161291,141,20.2,5569161293,212,29.6,5569161287,56,Back,5569161289,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058003,59,1,1,4,11,ahnt9ejgwj58ul8auzdvi3czf,1,54.4,9.1,2025-03-09T13:04:55.475Z,2025-03-09T13:04:57Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5569161459,213,5.88,5569161453,140,64.3,5569161457,212,11.3,5569161455,141,2.5,5569161451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058027,60,1,1,4,13,ahnt9ejgwj58ul8auzdvi3czf,1,65.5,2.3,2025-03-09T13:04:57.251Z,2025-03-09T13:04:59Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5569161605,212,20.2,5569161595,56,Back,5569161599,140,46.3,5569161603,141,4.1,5569161609,213,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058099,61,1,1,4,15,ahnt9ejgwj58ul8auzdvi3czf,1,46.3,4.1,2025-03-09T13:04:59.012Z,2025-03-09T13:05:03Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5569162073,56,Back,5569162079,141,39.3,5569162075,140,47.2,5569162081,212,24.0,5569162083,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058161,62,1,1,4,20,ahnt9ejgwj58ul8auzdvi3czf,1,52.7,44.2,2025-03-09T13:05:03.876Z,2025-03-09T13:05:06Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5569162419,140,54.3,5569162417,56,Center,5569162421,141,30.0,5569162425,213,4.88,5569162423,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058209,63,1,1,4,23,ahnt9ejgwj58ul8auzdvi3czf,1,53.6,29.1,2025-03-09T13:05:06.836Z,2025-03-09T13:05:09Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569162723,140,57.2,5569162737,213,4.94,5569162719,56,Right,5569162731,212,16.7,5569162727,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058263,64,1,1,4,25,ahnt9ejgwj58ul8auzdvi3czf,1,58.2,6.2,2025-03-09T13:05:09.348Z,2025-03-09T13:05:11Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5569162983,141,28.4,5569162979,56,Center,5569162981,140,59.3,5569162985,212,15.1,5569162987,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058275,65,1,1,4,28,ahnt9ejgwj58ul8auzdvi3czf,0,59.3,28.4,2025-03-09T13:05:11.539Z,2025-03-09T19:09:25Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5569163031,212,38.3,5571018577,155,,5569163025,56,Right,5569163029,141,0.0,5569163027,140,90.0,5569163035,1,,5569163033,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058413,35,5,1,4,28,anga7587r1zv4ey71ge9zxol3,1,12.1,102.0,2025-03-09T13:05:12.074Z,2025-03-09T13:10:28Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569163793,56,Back,5569163861,233,66,5569163795,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058283,66,5,1,4,28,ahnt9ejgwj58ul8auzdvi3czf,0,87.9,-2.0,2025-03-09T13:05:12.074Z,2025-03-09T13:10:29Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569163913,233,35,5569163059,347,,5569163057,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058589,36,1,1,4,42,anga7587r1zv4ey71ge9zxol3,0,24.2,100.0,2025-03-09T13:05:25.802Z,2025-03-09T19:09:34Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569164777,56,Back,5569164779,140,41.0,5569164775,107,,5569164781,141,93.6,5569164785,213,6.01,5569164783,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058585,67,44,1,4,44,ahnt9ejgwj58ul8auzdvi3czf,1,56.2,8.4,2025-03-09T13:05:28.156Z,2025-03-09T13:30:22Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569164973,233,37,5569164743,286,,5569164741,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058607,37,44,1,4,44,anga7587r1zv4ey71ge9zxol3,0,43.8,91.6,2025-03-09T13:05:28.157Z,2025-03-09T13:05:33Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5569164865,285,,5569164859,56,Back,5569164977,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058597,68,1,1,4,44,ahnt9ejgwj58ul8auzdvi3czf,0,57.9,9.5,2025-03-09T13:05:28.396Z,2025-03-09T13:35:44Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569164809,141,0.0,5569164807,140,66.0,5569164801,3,,5569164817,213,5.56,5569164803,56,Right,5569164813,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058647,38,5,1,4,46,anga7587r1zv4ey71ge9zxol3,1,36.0,101.7,2025-03-09T13:05:29.701Z,2025-03-09T13:10:29Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5569165183,233,69,5569165107,347,,5569165105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058615,69,5,1,4,46,ahnt9ejgwj58ul8auzdvi3czf,0,64.0,-1.7,2025-03-09T13:05:29.701Z,2025-03-09T13:10:29Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5569164909,56,Right,5569164911,347,,5569165195,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058823,39,1,1,4,54,anga7587r1zv4ey71ge9zxol3,1,30.4,100.0,2025-03-09T13:05:37.866Z,2025-03-09T13:05:43Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569165993,107,,5569166001,212,9.5,5569166003,213,5.79,5569165999,141,95.4,5569165997,140,38.4,5569165995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058825,40,4,1,4,59,anga7587r1zv4ey71ge9zxol3,1,28.2,95.9,2025-03-09T13:05:43.083Z,2025-03-09T13:21:21Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5569166067,56,Back,5569166069,152,,5569166071,285,,5569166061,13,,5569166221,233,70,5569166063,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058829,70,4,1,4,59,ahnt9ejgwj58ul8auzdvi3czf,0,71.8,4.1,2025-03-09T13:05:43.084Z,2025-03-09T13:21:21Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5569166249,233,40,5569166173,56,Right,5569166171,294,,5569166169,13,,5569166177,286,,5569166175,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058991,41,1,1,5,6,anga7587r1zv4ey71ge9zxol3,1,34.8,95.6,2025-03-09T13:05:49.786Z,2025-03-09T13:08:23Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569166823,140,29.2,5569166859,189,,5569166825,141,34.5,5569166831,1,,5569166827,212,42.0,5569166829,213,4.57,5569166815,5,,5569166819,152,,5569166817,196,5569166821,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,
2786059019,42,1,1,5,10,anga7587r1zv4ey71ge9zxol3,1,29.5,24.6,2025-03-09T13:05:54.490Z,2025-03-09T13:05:55Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5569166993,140,37.4,5569167039,189,,5569166995,141,8.9,5569166999,213,5.37,5569166997,212,13.5,5569166991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059047,43,1,1,5,12,anga7587r1zv4ey71ge9zxol3,1,38.4,10.1,2025-03-09T13:05:55.915Z,2025-03-09T13:05:56Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5569167133,141,30.0,5569167137,212,16.2,5569167129,140,29.9,5569167141,213,2.15,5569167125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059077,44,1,1,5,13,anga7587r1zv4ey71ge9zxol3,1,29.8,30.4,2025-03-09T13:05:56.746Z,2025-03-09T13:05:58Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5569167273,212,23.6,5569167275,213,1.57,5569167267,56,Back,5569167269,140,29.8,5569167271,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059101,45,1,1,5,14,anga7587r1zv4ey71ge9zxol3,1,28.3,67.6,2025-03-09T13:05:57.914Z,2025-03-09T13:05:59Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5569167409,212,17.0,5569167403,56,Back,5569167407,141,91.8,5569167411,213,1.31,5569167405,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059169,46,1,1,5,17,anga7587r1zv4ey71ge9zxol3,1,32.3,92.6,2025-03-09T13:06:01.258Z,2025-03-09T13:06:02Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5569167761,213,6.05,5569167753,56,Back,5569167759,212,11.5,5569167757,141,88.7,5569167755,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059205,47,1,1,5,19,anga7587r1zv4ey71ge9zxol3,1,43.0,88.7,2025-03-09T13:06:02.522Z,2025-03-09T13:06:04Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5569167945,141,80.8,5569167949,213,4.89,5569167947,212,5.5,5569167943,140,43.9,5569167941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059233,48,1,1,5,20,anga7587r1zv4ey71ge9zxol3,1,45.8,89.6,2025-03-09T13:06:04.362Z,2025-03-09T13:06:06Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5569168071,56,Back,5569168087,213,0.92,5569168079,141,96.5,5569168075,140,49.2,5569168083,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059265,49,1,1,5,22,anga7587r1zv4ey71ge9zxol3,1,46.6,92.1,2025-03-09T13:06:06.027Z,2025-03-09T13:06:08Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5569168207,213,3.94,5569168199,56,Back,5569168205,212,17.4,5569168201,140,35.0,5569168203,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059329,50,1,1,5,24,anga7587r1zv4ey71ge9zxol3,1,35.0,73.8,2025-03-09T13:06:08.154Z,2025-03-09T13:06:11Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5569168575,56,Back,5569168581,212,11.4,5569168577,140,24.7,5569168579,141,68.5,5569168583,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059441,51,1,1,5,27,anga7587r1zv4ey71ge9zxol3,1,23.3,66.9,2025-03-09T13:06:11.066Z,2025-03-09T13:06:16Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5569169145,212,26.1,5569169137,56,Back,5569169139,140,29.6,5569169143,141,29.7,5569169149,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059469,52,1,1,5,33,anga7587r1zv4ey71ge9zxol3,1,47.4,15.0,2025-03-09T13:06:16.554Z,2025-03-09T13:06:17Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5569169261,56,Right,5569169265,141,4.4,5569169269,213,5.51,5569169267,212,10.3,5569169263,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059495,53,1,1,5,34,anga7587r1zv4ey71ge9zxol3,1,54.4,4.4,2025-03-09T13:06:17.514Z,2025-03-09T13:06:19Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5569169391,141,17.1,5569169395,213,1.22,5569169389,140,57.4,5569169387,56,Right,5569169393,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059697,54,1,1,5,35,anga7587r1zv4ey71ge9zxol3,1,57.4,16.1,2025-03-09T13:06:18.938Z,2025-03-09T13:06:29Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5569170445,212,11.3,5569170439,56,Right,5569170447,213,5.55,5569170441,140,65.4,5569170443,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
