id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2736655875,387,1,1,42,59,59as3grjvj19voay31j3yfgni,1,72.7,6.5,2024-10-20T16:44:58.315Z,2024-10-20T16:45:01Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300257567,213,6.18,5300257559,56,Right,5300257561,140,87.1,5300257563,141,4.1,5300257565,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736655945,388,1,1,43,2,59as3grjvj19voay31j3yfgni,1,87.1,4.1,2024-10-20T16:45:01.276Z,2024-10-20T16:45:04Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300257853,56,Right,5300257855,140,72.1,5300257857,141,12.9,5300257859,212,16.8,5300257861,213,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736655997,389,1,1,43,5,59as3grjvj19voay31j3yfgni,1,72.7,10.6,2024-10-20T16:45:04.235Z,2024-10-20T16:45:07Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300258147,141,3.4,5300258149,212,8.5,5300258151,213,5.67,5300258143,56,Right,5300258145,140,79.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736656083,390,1,1,43,8,59as3grjvj19voay31j3yfgni,1,75.0,5.3,2024-10-20T16:45:07.083Z,2024-10-20T17:00:03Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300258653,56,Center,5300258655,140,89.4,5300258663,1,,5300258651,155,,5300258649,2,,5300258657,141,53.3,5300258659,212,36.0,5300258661,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736656115,391,44,1,43,12,59as3grjvj19voay31j3yfgni,1,88.9,53.0,2024-10-20T16:45:11.539Z,2024-10-20T16:55:07Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300259685,233,448,5300258827,286,,5300258823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736656249,448,44,1,43,12,aljua8crr0vkwit0j3m59jw9j,0,11.1,47.0,2024-10-20T16:45:11.540Z,2024-10-20T16:55:07Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300259429,285,,5300259427,56,Back,5300259699,233,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736656119,392,1,1,43,13,59as3grjvj19voay31j3yfgni,0,88.3,51.3,2024-10-20T16:45:12.668Z,2024-10-20T17:00:11Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300337483,213,0.78,5300337475,168,,5300337481,212,18.8,5300337477,140,100.0,5300258857,56,Center,5300337479,141,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736656165,393,5,1,43,15,59as3grjvj19voay31j3yfgni,0,101.3,66.2,2024-10-20T16:45:14.821Z,2024-10-20T16:53:25Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300259105,56,Center,5300259391,233,447,5300259107,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736656227,447,5,1,43,15,aljua8crr0vkwit0j3m59jw9j,1,-1.3,33.8,2024-10-20T16:45:14.821Z,2024-10-20T16:53:25Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5300259371,233,393,5300259341,346,,5300259339,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736656891,449,1,1,43,48,aljua8crr0vkwit0j3m59jw9j,0,4.8,41.9,2024-10-20T16:45:47.972Z,2024-10-20T16:45:51Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5300263025,212,68.1,5300263023,141,43.9,5300263031,74,,5300263017,56,Center,5300263029,1,,5300263015,124,,5300263021,140,69.6,5300263027,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736656919,394,12,1,43,53,59as3grjvj19voay31j3yfgni,1,31.3,60.3,2024-10-20T16:45:52.156Z,2024-10-20T16:45:53Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300263181,56,Back,5300263237,15,,5300263197,213,4.81,5300263193,212,13.0,5300263189,141,41.3,5300263185,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736656961,395,1,1,43,54,59as3grjvj19voay31j3yfgni,0,32.8,41.0,2024-10-20T16:45:53.548Z,2024-10-20T16:45:54Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300263427,213,0.47,5300263421,140,46.1,5300263417,3,,5300263423,141,51.5,5300263419,56,Back,5300263425,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657023,450,1,1,43,56,aljua8crr0vkwit0j3m59jw9j,1,53.1,45.7,2024-10-20T16:45:55.251Z,2024-10-20T16:45:57Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5300263799,3,,5300263805,141,63.6,5300263803,140,66.1,5300263809,213,0.73,5300263801,56,Center,5300263807,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657025,451,61,1,43,58,aljua8crr0vkwit0j3m59jw9j,0,67.0,65.7,2024-10-20T16:45:57.826Z,2024-10-20T16:45:58Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5300263815,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657103,397,1,1,44,0,59as3grjvj19voay31j3yfgni,0,35.6,27.6,2024-10-20T16:45:59.148Z,2024-10-20T16:46:01Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300264159,213,6.19,5300264155,141,23.3,5300264157,212,30.7,5300264153,140,64.7,5300264151,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657209,453,1,1,44,3,aljua8crr0vkwit0j3m59jw9j,0,40.9,86.9,2024-10-20T16:46:02.659Z,2024-10-20T16:46:06Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300264675,141,88.6,5300264673,140,80.9,5300264679,213,0.03,5300264667,155,,5300264677,212,42.0,5300264681,1,,5300264671,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657313,399,1,1,44,9,59as3grjvj19voay31j3yfgni,1,12.7,17.3,2024-10-20T16:46:08.860Z,2024-10-20T16:46:13Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300265275,56,Back,5300265279,141,26.8,5300265277,140,27.0,5300265283,213,0.41,5300265281,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657373,400,1,1,44,14,59as3grjvj19voay31j3yfgni,1,20.1,27.6,2024-10-20T16:46:13.468Z,2024-10-20T16:46:16Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5300265623,140,8.5,5300265621,56,Back,5300265627,212,14.8,5300265625,141,15.2,5300265629,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657439,401,1,1,44,17,59as3grjvj19voay31j3yfgni,0,8.6,9.2,2024-10-20T16:46:16.700Z,2024-10-20T16:46:20Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300265951,155,,5300265957,140,40.7,5300265967,1,,5300265961,141,67.6,5300265953,56,Back,5300265965,213,0.87,5300265963,212,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657455,454,1,1,44,21,aljua8crr0vkwit0j3m59jw9j,0,59.1,20.0,2024-10-20T16:46:20.931Z,2024-10-20T16:46:21Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300266079,141,20.1,5300266075,56,Right,5300266081,212,6.4,5300266083,213,0.01,5300266077,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657459,402,8,1,44,22,59as3grjvj19voay31j3yfgni,1,31.6,67.2,2024-10-20T16:46:21.308Z,2024-10-20T16:46:21Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300266091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657501,403,45,1,44,24,59as3grjvj19voay31j3yfgni,0,34.6,72.8,2024-10-20T16:46:23.106Z,2024-10-20T16:46:27Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300266311,285,,5300266309,56,Back,5300266409,233,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657507,455,3,1,44,24,aljua8crr0vkwit0j3m59jw9j,1,65.4,27.2,2024-10-20T16:46:23.106Z,2024-10-20T16:46:27Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300266343,56,Center,5300266345,286,,5300266371,233,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657581,457,1,1,44,26,aljua8crr0vkwit0j3m59jw9j,1,69.2,33.1,2024-10-20T16:46:25.186Z,2024-10-20T16:46:28Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5300266783,212,16.0,5300266781,141,56.6,5300266777,56,Center,5300266785,213,1.55,5300266779,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657609,458,1,1,44,28,aljua8crr0vkwit0j3m59jw9j,1,68.3,56.0,2024-10-20T16:46:28.050Z,2024-10-20T16:46:30Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5300266949,141,49.9,5300266953,212,16.0,5300266957,213,6.02,5300266947,140,83.0,5300266943,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657651,459,1,1,44,30,aljua8crr0vkwit0j3m59jw9j,1,82.7,50.4,2024-10-20T16:46:29.890Z,2024-10-20T16:46:32Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5300267193,213,1.84,5300267189,141,75.6,5300267191,212,17.8,5300267187,140,78.2,5300267181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657727,460,1,1,44,33,aljua8crr0vkwit0j3m59jw9j,1,76.8,76.7,2024-10-20T16:46:32.274Z,2024-10-20T16:46:36Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5300267547,141,86.0,5300267551,213,0.80,5300267549,212,8.9,5300267543,56,Left,5300267545,140,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657735,404,83,1,44,35,59as3grjvj19voay31j3yfgni,0,12.0,13.7,2024-10-20T16:46:35.045Z,2024-10-20T16:48:37Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300270333,399,94560hgwsjkx8qgz48f7gzitw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657805,461,1,1,44,36,aljua8crr0vkwit0j3m59jw9j,0,82.8,86.6,2024-10-20T16:46:35.938Z,2024-10-20T16:46:39Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5300267997,212,16.7,5300267991,56,Center,5300267993,140,95.6,5300267999,213,5.65,5300267995,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657821,405,43,1,44,41,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T16:46:40.733Z,2024-10-20T16:46:58Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300269949,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657983,406,12,1,44,43,59as3grjvj19voay31j3yfgni,1,4.3,25.2,2024-10-20T16:46:42.156Z,2024-10-20T16:46:49Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300268979,213,0.13,5300268975,141,30.7,5300268973,140,31.1,5300268971,56,Back,5300268977,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657929,462,61,1,44,47,aljua8crr0vkwit0j3m59jw9j,1,70.7,81.4,2024-10-20T16:46:46.668Z,2024-10-20T16:46:46Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5300268649,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657971,463,1,1,44,48,aljua8crr0vkwit0j3m59jw9j,1,75.1,91.5,2024-10-20T16:46:47.810Z,2024-10-20T16:46:48Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5300268877,3,,5300268883,141,91.4,5300268881,140,65.8,5300268887,213,3.15,5300268879,56,Left,5300268885,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657981,465,1,1,44,49,aljua8crr0vkwit0j3m59jw9j,1,65.7,91.2,2024-10-20T16:46:48.643Z,2024-10-20T16:46:49Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5300268953,212,10.4,5300268949,140,68.6,5300268951,141,76.6,5300268955,213,5.01,5300268947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736657989,466,1,1,44,50,aljua8crr0vkwit0j3m59jw9j,0,68.6,76.6,2024-10-20T16:46:49.185Z,2024-10-20T16:47:14Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5300269019,140,72.2,5300269025,213,0.87,5300269017,56,Left,5300269023,212,5.9,5300269021,141,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658067,467,83,1,44,52,aljua8crr0vkwit0j3m59jw9j,0,72.3,78.7,2024-10-20T16:46:51.506Z,2024-10-20T16:47:01Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5300270311,399,e73sexp7kse0wlykdi7xcbg2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658115,408,1,1,44,53,59as3grjvj19voay31j3yfgni,1,32.0,22.8,2024-10-20T16:46:52.157Z,2024-10-20T16:46:55Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5300269647,56,Back,5300269655,213,2.19,5300269653,212,3.1,5300269651,141,26.5,5300269649,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658117,409,4,1,44,55,59as3grjvj19voay31j3yfgni,1,28.4,24.8,2024-10-20T16:46:54.722Z,2024-10-20T16:53:28Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5300269751,56,Back,5300269749,13,,5300269757,285,,5300270923,294,,5300269753,152,,5300269811,233,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658089,468,4,1,44,55,aljua8crr0vkwit0j3m59jw9j,0,71.6,75.2,2024-10-20T16:46:54.723Z,2024-10-20T16:59:19Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5300269789,286,,5300269781,13,,5300269785,152,,5300335231,294,,5300269783,56,Center,5300269837,233,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658543,469,70,1,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-20T16:46:59.102Z,2024-10-20T16:47:34Z,,,,,5300272253,277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658417,410,1,1,45,11,59as3grjvj19voay31j3yfgni,1,28.5,29.2,2024-10-20T16:47:10.173Z,2024-10-20T16:47:13Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5300271479,56,Back,5300271475,5,,5300271485,212,23.4,5300271483,141,63.6,5300271481,140,29.8,5300271477,152,,5300271487,213,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658557,411,1,1,45,14,59as3grjvj19voay31j3yfgni,1,35.9,68.7,2024-10-20T16:47:13.644Z,2024-10-20T16:47:23Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300272335,141,48.2,5300272339,213,4.67,5300272337,212,13.9,5300272333,140,35.4,5300272331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658611,412,1,1,45,24,59as3grjvj19voay31j3yfgni,1,57.7,25.2,2024-10-20T16:47:23.101Z,2024-10-20T16:47:26Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5300272647,56,Right,5300272655,213,5.36,5300272653,212,17.5,5300272649,140,67.8,5300272651,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658625,413,1,1,45,27,59as3grjvj19voay31j3yfgni,0,67.8,4.7,2024-10-20T16:47:26.316Z,2024-10-20T16:47:27Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5300272737,141,39.4,5300272731,155,,5300272733,56,Center,5300272735,140,86.1,5300272739,212,30.4,5300272741,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658617,470,12,1,45,27,aljua8crr0vkwit0j3m59jw9j,1,21.3,61.7,2024-10-20T16:47:26.450Z,2024-10-20T16:47:31Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300272697,213,2.27,5300272685,56,Back,5300272691,141,73.5,5300272711,15,,5300272695,212,10.5,5300272687,140,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658659,414,43,1,45,29,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T16:47:28.797Z,2024-10-20T16:47:50Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5300272895,286,0,5300274945,144,44,5300272893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736658715,415,1,1,45,30,59as3grjvj19voay31j3yfgni,0,85.8,27.0,2024-10-20T16:47:29.245Z,2024-10-20T17:01:49Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5300273195,212,14.8,5300273181,140,96.3,5300273171,155,,5300273187,141,41.6,5300273199,213,0.73,5300273175,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736659147,473,1,1,45,53,aljua8crr0vkwit0j3m59jw9j,1,20.9,60.6,2024-10-20T16:47:52.627Z,2024-10-20T16:47:55Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5300275427,212,41.5,5300275421,56,Center,5300275429,213,0.11,5300275431,1,,5300275423,140,60.2,5300275419,155,,5300275425,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736659169,474,1,1,45,56,aljua8crr0vkwit0j3m59jw9j,1,60.2,67.3,2024-10-20T16:47:55.458Z,2024-10-20T16:48:17Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5300275527,3,,5300275533,141,74.5,5300275531,140,61.1,5300275537,213,1.38,5300275529,56,Center,5300275535,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736659177,475,61,1,45,57,aljua8crr0vkwit0j3m59jw9j,0,61.1,74.5,2024-10-20T16:47:56.577Z,2024-10-20T16:48:00Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5300275579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736659197,417,1,1,45,57,59as3grjvj19voay31j3yfgni,1,41.8,31.8,2024-10-20T16:47:56.781Z,2024-10-20T16:47:58Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5300275657,56,Back,5300275665,213,1.94,5300275663,212,10.1,5300275661,141,45.7,5300275659,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736659249,418,1,1,45,58,59as3grjvj19voay31j3yfgni,1,37.5,46.3,2024-10-20T16:47:57.805Z,2024-10-20T16:48:01Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5300275909,212,15.2,5300275907,141,55.2,5300275911,213,2.73,5300275905,140,24.2,5300275903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736659403,419,1,1,46,1,59as3grjvj19voay31j3yfgni,1,23.6,58.2,2024-10-20T16:48:00.989Z,2024-10-20T16:48:08Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5300276799,56,Back,5300276805,212,16.5,5300276803,141,50.4,5300276809,213,3.47,5300276801,140,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736659409,420,30,1,46,2,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T16:48:01.275Z,2024-10-20T16:48:11Z,,,,,5300276861,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736659401,476,30,1,46,2,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-20T16:48:01.275Z,2024-10-20T16:48:11Z,,,,,5300276789,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736672657,424,18,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T17:03:43.256Z,2024-10-20T17:03:44Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5300352005,44,Midfielder,5300352085,55,425,5300352003,42,,5300352007,59,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736672663,425,19,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T17:03:43.257Z,2024-10-20T17:05:21Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5300352043,42,,5300359735,293,3,5300359733,292,7,5300352053,55,424,5300352047,145,4,5300352049,59,24,5300352051,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736673191,426,18,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T17:03:43.356Z,2024-10-20T17:04:28Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5300355297,55,427,5300355215,59,20,5300355213,44,Midfielder,5300355211,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736673199,427,19,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T17:03:43.357Z,2024-10-20T17:05:15Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5300355251,44,Forward,5300355249,59,11,5300355247,145,7,5300359349,292,8,5300355253,55,426,5300359353,293,2,5300355243,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736673433,428,32,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T17:04:37.024Z,2024-10-20T17:04:42Z,,,,,5300356511,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736673335,482,32,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-20T17:04:37.024Z,2024-10-20T17:04:37Z,,,,,5300355953,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736673423,483,1,2,45,0,aljua8crr0vkwit0j3m59jw9j,1,50.1,50.7,2024-10-20T17:04:37.025Z,2024-10-20T17:04:41Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5300356475,213,2.88,5300356473,212,12.9,5300356467,56,Back,5300356471,141,55.7,5300356469,140,38.2,5300356477,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736675787,443,40,2,45,0,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-10-20T17:04:37.186Z,2024-10-20T17:07:01Z,,,,,5300369117,30,"7yim2aepctujr2m4p20a97755, 8yfw9f74h0yfz51bkxxc8p39x, 8mn8apr6n7t7s6lx4d4vvdnca, 5cjx2i2perp5vr62en4cyer1m, ddl5g7raihnc9s4u3wetz8v10, a87w6l9zsbahdi4knm1347zs9, djlyi0ad4x1p0k4thn8n0axw4, drlp4xtkta08jiu0px6m4ocq2, 10esz9pvzonegry7p78n3ce09, 1sdsqfn743j5tqem8ra7sppn8, 4zrsiizdbzwwkmit3ta0f0dbe, 41ii5y9ebz5e3xhaif9kc8qmt, c3sp1x0shf2b24rl5ike6v0iy, 8mcb1hiuk9rzf48cx3vj5i3th, elhmf9cc26ec5p1wnwonuxf4l, 78kzajya12k4sm0ebfl37d6ok, e64kcio0848bpw39eedbjyd5g, 4fhpb0b8muboggvquj2pvsiqx",5300369123,130,2,5300369125,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5300369119,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",5300369127,194,a87w6l9zsbahdi4knm1347zs9,5300369121,59,"16, 6, 55, 17, 4, 22, 11, 24, 25, 7, 58, 1, 3, 15, 18, 21, 41, 73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736673443,484,1,2,45,4,aljua8crr0vkwit0j3m59jw9j,1,37.0,57.2,2024-10-20T17:04:41.846Z,2024-10-20T17:04:43Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5300356563,56,Back,5300356565,140,31.0,5300356567,141,22.5,5300356571,213,4.45,5300356569,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736673481,485,1,2,45,6,aljua8crr0vkwit0j3m59jw9j,1,30.2,21.5,2024-10-20T17:04:43.862Z,2024-10-20T17:04:46Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5300356773,212,27.3,5300356775,213,2.61,5300356769,140,7.8,5300356771,141,41.8,5300356767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736673543,486,1,2,45,9,aljua8crr0vkwit0j3m59jw9j,1,8.0,41.8,2024-10-20T17:04:46.182Z,2024-10-20T17:04:50Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5300357137,213,1.46,5300357125,140,10.4,5300357119,56,Back,5300357133,212,23.7,5300357129,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736673565,487,1,2,45,13,aljua8crr0vkwit0j3m59jw9j,1,13.8,88.1,2024-10-20T17:04:50.567Z,2024-10-20T17:04:52Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5300357267,212,20.0,5300357261,140,32.8,5300357255,56,Back,5300357265,141,85.6,5300357271,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
