id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId
2711045509,164,1,1,18,54,c165yjiny1qnmfdvefxvflnkc,1,65.6,88.8,2024-08-19T17:19:26.267Z,2024-08-19T17:19:29Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160093731,56,Left,5160093733,140,72.1,5160093739,213,5.93,5160093735,141,85.1,5160093737,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045517,165,1,1,18,57,c165yjiny1qnmfdvefxvflnkc,0,74.1,88.2,2024-08-19T17:19:29.180Z,2024-08-19T17:19:31Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160093787,2,,5160093791,56,Center,5160093799,213,5.26,5160093797,212,25.0,5160093793,140,86.5,5160093795,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045541,195,12,1,18,59,5rz9enoyknpg8ji78za5b82p0,1,13.5,45.7,2024-08-19T17:19:31.303Z,2024-08-19T17:53:49Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160093951,212,19.7,5160093949,141,38.6,5160093947,140,31.7,5160093953,213,6.04,5160093945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045577,166,4,1,19,3,c165yjiny1qnmfdvefxvflnkc,1,66.4,62.3,2024-08-19T17:19:35.126Z,2024-08-19T17:19:43Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5160094201,13,,5160094203,295,,5160094209,286,,5160094213,233,196,5160094205,56,Center,5160094207,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045543,196,4,1,19,3,5rz9enoyknpg8ji78za5b82p0,0,33.6,37.7,2024-08-19T17:19:35.127Z,2024-08-19T17:45:19Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5160094079,56,Back,5160094081,152,,5160094083,285,,5160094075,13,,5160094237,233,166,5160168329,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045799,167,1,1,19,28,c165yjiny1qnmfdvefxvflnkc,1,62.6,49.3,2024-08-19T17:19:59.515Z,2024-08-19T17:50:30Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160095439,140,62.6,5160095437,56,Center,5160095445,213,1.57,5160095435,152,,5160096059,189,,5160095441,141,54.6,5160095433,5,,5160095443,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045809,168,61,1,19,29,c165yjiny1qnmfdvefxvflnkc,1,62.6,54.6,2024-08-19T17:20:00.677Z,2024-08-19T17:50:31Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160096125,189,,5160095483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045785,198,43,1,19,31,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-19T17:20:02.680Z,2024-08-19T17:54:36Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160191045,56,Back,5160191823,144,61,5160191091,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711063041,512,1,1,19,32,5rz9enoyknpg8ji78za5b82p0,1,54.6,54.6,2024-08-19T17:20:03.498Z,2024-08-19T17:54:35Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5160191617,141,37.6,5160191615,140,54.4,5160191619,212,11.6,5160191613,56,Center,5160191609,189,,5160191621,213,4.69,5160191611,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045827,200,1,1,19,34,5rz9enoyknpg8ji78za5b82p0,1,56.9,29.2,2024-08-19T17:20:06.198Z,2024-08-19T17:20:07Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5160095587,213,1.98,5160095583,141,46.1,5160095585,212,12.5,5160095579,56,Center,5160095581,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045849,201,1,1,19,36,5rz9enoyknpg8ji78za5b82p0,0,53.8,47.4,2024-08-19T17:20:07.575Z,2024-08-19T17:54:41Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160095681,141,0.0,5160095683,212,36.0,5160095679,140,67.8,5160095687,1,,5160095675,155,,5160095677,56,Right,5160095685,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045857,169,5,1,19,37,c165yjiny1qnmfdvefxvflnkc,1,23.8,101.4,2024-08-19T17:20:09.466Z,2024-08-19T17:20:12Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160095733,56,Back,5160095787,233,202,5160095735,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045851,202,5,1,19,37,5rz9enoyknpg8ji78za5b82p0,0,76.2,-1.4,2024-08-19T17:20:09.466Z,2024-08-19T17:47:21Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5160095709,347,,5160095707,56,Right,5160095809,233,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045931,170,1,1,19,47,c165yjiny1qnmfdvefxvflnkc,1,29.0,100.0,2024-08-19T17:20:19.403Z,2024-08-19T17:20:22Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160096247,56,Back,5160096245,107,,5160096253,212,15.5,5160096251,141,82.9,5160096249,140,20.7,5160096255,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711045993,171,1,1,19,49,c165yjiny1qnmfdvefxvflnkc,1,20.7,82.9,2024-08-19T17:20:21.306Z,2024-08-19T17:20:27Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160096551,141,62.2,5160096549,140,20.5,5160096547,56,Back,5160096555,213,4.70,5160096553,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046023,172,1,1,19,55,c165yjiny1qnmfdvefxvflnkc,1,28.4,43.6,2024-08-19T17:20:27.355Z,2024-08-19T17:20:31Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5160096707,212,13.5,5160096703,140,27.2,5160096705,141,63.4,5160096701,56,Back,5160096709,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046041,173,1,1,19,59,c165yjiny1qnmfdvefxvflnkc,0,28.9,65.3,2024-08-19T17:20:31.387Z,2024-08-19T17:20:34Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160096787,155,,5160096791,140,71.7,5160096799,1,,5160096797,213,5.97,5160096793,141,44.2,5160096795,212,47.2,5160096789,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046051,203,12,1,20,3,5rz9enoyknpg8ji78za5b82p0,1,24.2,71.5,2024-08-19T17:20:35.014Z,2024-08-19T17:20:36Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160096871,140,32.2,5160096879,15,,5160096877,213,0.45,5160096869,56,Back,5160096873,141,77.5,5160096875,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046141,204,12,1,20,6,5rz9enoyknpg8ji78za5b82p0,1,20.9,77.6,2024-08-19T17:20:37.574Z,2024-08-19T17:20:46Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160097315,213,0.32,5160097311,141,100.0,5160097309,140,67.3,5160097413,167,,5160097307,56,Left,5160097313,212,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046065,174,61,1,20,6,c165yjiny1qnmfdvefxvflnkc,0,61.1,30.1,2024-08-19T17:20:38.122Z,2024-08-19T17:20:38Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160096951,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046169,175,5,1,20,12,c165yjiny1qnmfdvefxvflnkc,1,33.8,-1.6,2024-08-19T17:20:44.380Z,2024-08-19T17:47:22Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160097485,56,Back,5160097487,347,,5160097515,233,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046143,205,5,1,20,12,5rz9enoyknpg8ji78za5b82p0,0,66.2,101.6,2024-08-19T17:20:44.380Z,2024-08-19T17:47:22Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160097347,347,,5160097345,56,Left,5160097519,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046193,176,1,1,20,15,c165yjiny1qnmfdvefxvflnkc,1,35.7,0.0,2024-08-19T17:20:47.130Z,2024-08-19T17:20:50Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160097593,107,,5160097599,141,13.5,5160097603,213,1.30,5160097601,212,10.6,5160097597,140,38.4,5160097595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046217,177,1,1,20,18,c165yjiny1qnmfdvefxvflnkc,1,37.8,16.8,2024-08-19T17:20:50.347Z,2024-08-19T17:20:53Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160097731,141,40.2,5160097729,140,23.8,5160097735,213,2.32,5160097727,56,Back,5160097733,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046241,178,1,1,20,21,c165yjiny1qnmfdvefxvflnkc,1,23.8,43.4,2024-08-19T17:20:53.322Z,2024-08-19T17:20:56Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5160097843,213,1.41,5160097833,140,27.3,5160097829,56,Back,5160097837,141,76.0,5160097839,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046263,179,1,1,20,24,c165yjiny1qnmfdvefxvflnkc,1,27.1,80.3,2024-08-19T17:20:56.202Z,2024-08-19T17:20:58Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160097973,141,93.9,5160097977,212,9.5,5160097969,140,29.1,5160097965,56,Back,5160097981,213,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046273,180,1,1,20,26,c165yjiny1qnmfdvefxvflnkc,1,28.6,93.2,2024-08-19T17:20:58.202Z,2024-08-19T17:21:00Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5160098027,141,83.1,5160098025,140,30.0,5160098029,212,7.0,5160098031,213,4.92,5160098023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046307,181,1,1,20,28,c165yjiny1qnmfdvefxvflnkc,1,29.8,84.0,2024-08-19T17:21:00.059Z,2024-08-19T17:21:05Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160098251,140,26.0,5160098259,212,14.8,5160098263,213,4.44,5160098247,56,Back,5160098255,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046329,182,1,1,20,33,c165yjiny1qnmfdvefxvflnkc,1,19.7,67.6,2024-08-19T17:21:05.227Z,2024-08-19T17:21:07Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5160098391,56,Back,5160098393,140,36.3,5160098399,213,0.71,5160098397,212,23.1,5160098395,141,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046335,183,1,1,20,36,c165yjiny1qnmfdvefxvflnkc,0,36.6,92.1,2024-08-19T17:21:07.627Z,2024-08-19T17:21:08Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5160098433,168,,5160098443,213,6.27,5160098441,212,7.6,5160098435,56,Back,5160098437,140,43.8,5160098439,141,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046339,206,44,1,20,36,5rz9enoyknpg8ji78za5b82p0,1,60.0,14.7,2024-08-19T17:21:08.278Z,2024-08-19T17:47:32Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160098457,286,,5160098491,233,184,5160098451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046345,184,44,1,20,36,c165yjiny1qnmfdvefxvflnkc,0,40.0,85.3,2024-08-19T17:21:08.279Z,2024-08-19T17:47:32Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5160098475,56,Back,5160098477,285,,5160098495,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046347,207,1,1,20,37,5rz9enoyknpg8ji78za5b82p0,0,59.6,23.3,2024-08-19T17:21:08.742Z,2024-08-19T17:21:09Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5160098481,56,Center,5160098489,213,0.81,5160098479,3,,5160098485,141,35.5,5160098487,212,11.4,5160098483,140,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046369,185,1,1,20,39,c165yjiny1qnmfdvefxvflnkc,1,36.2,87.7,2024-08-19T17:21:11.178Z,2024-08-19T17:21:12Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5160098637,140,29.0,5160098635,56,Back,5160098639,141,69.8,5160098643,213,4.16,5160098641,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046411,186,1,1,20,40,c165yjiny1qnmfdvefxvflnkc,1,29.0,69.8,2024-08-19T17:21:11.914Z,2024-08-19T17:21:16Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5160098855,141,62.0,5160098857,212,5.3,5160098859,213,4.69,5160098853,140,28.9,5160098851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046469,187,1,1,20,45,c165yjiny1qnmfdvefxvflnkc,1,30.4,43.9,2024-08-19T17:21:16.651Z,2024-08-19T17:21:23Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5160099109,140,40.1,5160099111,141,12.9,5160099113,212,23.4,5160099107,56,Back,5160099115,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046513,188,1,1,20,51,c165yjiny1qnmfdvefxvflnkc,1,42.3,19.2,2024-08-19T17:21:23.403Z,2024-08-19T17:21:28Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5160099365,140,53.4,5160099363,56,Right,5160099371,213,5.82,5160099367,141,10.6,5160099369,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046525,189,1,1,20,56,c165yjiny1qnmfdvefxvflnkc,1,49.0,10.4,2024-08-19T17:21:28.474Z,2024-08-19T17:22:33Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5160099441,141,64.3,5160099443,212,40.6,5160099439,140,32.4,5160099445,213,2.01,5160099437,56,Back,5160099447,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046551,190,1,1,20,58,c165yjiny1qnmfdvefxvflnkc,1,32.4,64.3,2024-08-19T17:21:29.530Z,2024-08-19T17:21:32Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5160099571,56,Back,5160099579,141,54.9,5160099581,212,6.5,5160099575,140,31.3,5160099583,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046577,191,1,1,21,1,c165yjiny1qnmfdvefxvflnkc,1,27.6,47.4,2024-08-19T17:21:33.371Z,2024-08-19T17:21:37Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5160099759,212,23.0,5160099755,140,5.9,5160099761,213,3.02,5160099753,56,Back,5160099757,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046617,192,1,1,21,5,c165yjiny1qnmfdvefxvflnkc,0,5.9,52.1,2024-08-19T17:21:37.100Z,2024-08-19T17:21:41Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5160099979,212,75.0,5160099971,157,,5160099981,213,0.10,5160099983,1,,5160099975,140,77.0,5160099973,56,Center,5160099977,141,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046661,209,1,1,21,12,5rz9enoyknpg8ji78za5b82p0,1,22.4,60.5,2024-08-19T17:21:43.878Z,2024-08-19T17:21:47Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5160100197,140,31.9,5160100201,212,10.0,5160100195,56,Back,5160100199,141,62.1,5160100203,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046677,210,1,1,21,16,5rz9enoyknpg8ji78za5b82p0,1,31.9,62.1,2024-08-19T17:21:47.638Z,2024-08-19T17:21:49Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160100291,213,6.11,5160100285,140,49.9,5160100287,141,57.2,5160100283,56,Back,5160100289,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046689,211,1,1,21,17,5rz9enoyknpg8ji78za5b82p0,1,49.6,57.0,2024-08-19T17:21:49.318Z,2024-08-19T17:21:51Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5160100353,212,16.2,5160100347,56,Back,5160100355,213,1.95,5160100349,140,43.9,5160100351,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046713,212,1,1,21,19,5rz9enoyknpg8ji78za5b82p0,1,43.9,79.1,2024-08-19T17:21:50.902Z,2024-08-19T17:21:53Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5160100461,140,38.3,5160100465,212,15.8,5160100459,56,Back,5160100467,213,4.33,5160100463,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046793,213,1,1,21,21,5rz9enoyknpg8ji78za5b82p0,1,41.6,58.4,2024-08-19T17:21:53.430Z,2024-08-19T17:22:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5160100841,140,39.7,5160100839,56,Back,5160100849,212,26.1,5160100851,213,4.64,5160100843,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711046815,214,1,1,21,31,5rz9enoyknpg8ji78za5b82p0,1,41.2,20.9,2024-08-19T17:22:02.982Z,2024-08-19T17:24:46Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5160108937,189,,5160100963,56,Center,5160100975,213,0.75,5160100969,212,29.6,5160100967,141,50.4,5160100965,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
