id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2789528115,867,1,1,2,5,5rz9enoyknpg8ji78za5b82p0,1,45.4,51.5,2025-03-16T16:02:11.914Z,2025-03-16T18:21:29Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5588179991,56,Center,5588180001,212,16.2,5588180205,189,,5588179997,141,29.5,5588180003,213,5.11,5588179993,140,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789528449,868,1,1,2,9,5rz9enoyknpg8ji78za5b82p0,0,52.9,32.2,2025-03-16T16:02:15.914Z,2025-03-16T18:22:01Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5588181659,212,14.3,5588181655,140,46.9,5588181653,56,Back,5588181657,141,51.0,5588181661,213,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789528839,869,1,1,2,11,5rz9enoyknpg8ji78za5b82p0,1,44.8,54.3,2025-03-16T16:02:17.914Z,2025-03-16T18:22:34Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5588183957,140,47.9,5588183961,212,19.5,5588183959,141,82.6,5588183955,56,Back,5588183963,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789528845,870,1,1,2,12,5rz9enoyknpg8ji78za5b82p0,0,48.1,83.6,2025-03-16T16:02:18.914Z,2025-03-16T18:22:35Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5588184005,213,0.46,5588183999,140,71.2,5588184001,141,100.0,5588183995,157,,5588184003,212,27.0,5588184007,1,,5588183997,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789524573,741,5,1,2,13,c165yjiny1qnmfdvefxvflnkc,1,28.5,-1.2,2025-03-16T16:02:19.914Z,2025-03-16T18:37:44Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5588184937,233,871,5588160423,56,Back,5588160427,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789529013,871,5,1,2,13,5rz9enoyknpg8ji78za5b82p0,0,71.5,101.2,2025-03-16T16:02:19.914Z,2025-03-16T18:37:45Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5588184883,347,,5588184881,56,Left,5588184971,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789350621,4,43,1,2,25,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-16T16:03:39.075Z,2025-03-16T18:08:28Z,,,,,5588111077,144,79,5587213709,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789524633,742,1,1,2,31,c165yjiny1qnmfdvefxvflnkc,0,31.7,0.0,2025-03-16T16:02:37.914Z,2025-03-16T18:18:08Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5588160799,107,,5588160801,56,Back,5588160805,141,7.3,5588160809,213,0.48,5588160807,212,12.3,5588160803,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789529559,872,61,1,2,32,5rz9enoyknpg8ji78za5b82p0,1,53.4,84.5,2025-03-16T16:02:38.914Z,2025-03-16T18:23:51Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5588187965,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789598573,774,83,1,2,35,c165yjiny1qnmfdvefxvflnkc,1,42.8,29.7,2025-03-16T16:02:41.962Z,2025-03-16T19:43:25Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5588575541,399,61sojkdsmaz9hbwaskt4rws15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789529871,874,61,1,2,35,5rz9enoyknpg8ji78za5b82p0,0,54.3,66.7,2025-03-16T16:02:42.213Z,2025-03-16T19:43:31Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5588189913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789525185,743,1,1,2,37,c165yjiny1qnmfdvefxvflnkc,1,43.8,55.5,2025-03-16T16:02:43.914Z,2025-03-16T18:18:03Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5588163699,213,5.54,5588163695,141,44.5,5588163691,56,Center,5588163697,212,11.1,5588163693,140,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789525583,745,61,1,2,42,c165yjiny1qnmfdvefxvflnkc,0,70.4,80.2,2025-03-16T16:02:48.914Z,2025-03-16T19:44:05Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5588166127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789599509,905,1,1,2,44,5rz9enoyknpg8ji78za5b82p0,1,17.7,23.5,2025-03-16T16:02:51.764Z,2025-03-16T19:44:30Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5588580621,213,2.42,5588580619,212,8.4,5588580615,140,11.7,5588580617,141,31.7,5588580613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789530517,876,1,1,2,46,5rz9enoyknpg8ji78za5b82p0,1,14.4,28.2,2025-03-16T16:02:52.914Z,2025-03-16T18:26:04Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5588193769,140,25.6,5588193767,56,Back,5588193771,141,36.1,5588193775,213,0.43,5588193773,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789530703,877,1,1,2,49,5rz9enoyknpg8ji78za5b82p0,1,31.2,40.1,2025-03-16T16:02:55.914Z,2025-03-16T18:26:23Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5588194787,140,35.3,5588194793,213,1.25,5588194785,56,Back,5588194789,141,59.1,5588194791,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789530841,878,1,1,2,52,5rz9enoyknpg8ji78za5b82p0,1,34.0,65.1,2025-03-16T16:02:58.914Z,2025-03-16T18:26:45Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5588195681,141,92.7,5588195677,56,Back,5588195685,213,1.54,5588195679,140,34.6,5588195683,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789530925,879,61,1,2,53,5rz9enoyknpg8ji78za5b82p0,0,34.6,92.9,2025-03-16T16:02:59.914Z,2025-03-16T18:26:55Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5588196167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789531025,880,83,1,2,54,5rz9enoyknpg8ji78za5b82p0,0,32.0,90.8,2025-03-16T16:03:00.914Z,2025-03-16T18:27:07Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5588196747,399,6lap0wrnichfxxqm5kgtoflec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789526581,747,1,1,2,55,c165yjiny1qnmfdvefxvflnkc,0,87.9,16.6,2025-03-16T16:03:02.814Z,2025-03-16T19:44:31Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5588171319,2,,5588197471,286,,5588171325,140,88.3,5588197463,236,,5588171327,141,19.2,5588171323,56,Right,5588580655,224,,5588197465,233,881,5588171333,213,1.34,5588171331,212,5588580659,20,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,
2789531171,881,12,1,2,56,5rz9enoyknpg8ji78za5b82p0,1,13.5,81.4,2025-03-16T16:03:02.914Z,2025-03-16T18:27:21Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5588197447,185,,5588197449,56,Back,5588197485,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789526897,748,6,1,2,58,c165yjiny1qnmfdvefxvflnkc,1,97.0,17.2,2025-03-16T16:03:04.914Z,2025-03-16T18:37:42Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5588173559,75,,5588198087,233,882,5588173557,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789531289,882,6,1,2,58,5rz9enoyknpg8ji78za5b82p0,0,3.0,82.8,2025-03-16T16:03:04.914Z,2025-03-16T19:44:44Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5588198083,56,Back,5588198085,73,,5588198107,233,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789527503,749,1,1,3,28,c165yjiny1qnmfdvefxvflnkc,0,99.5,0.5,2025-03-16T16:03:34.914Z,2025-03-16T19:45:03Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5588201909,233,883,5588176651,2,,5588176655,56,Center,5588176657,140,97.2,5588176653,155,,5588177087,6,,5588583131,72,,5588176659,141,50.4,5588176663,213,1.64,5588178129,223,5588176661,212,34.0,5588176665,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789532003,883,41,1,3,30,5rz9enoyknpg8ji78za5b82p0,1,4.7,50.0,2025-03-16T16:03:36.914Z,2025-03-16T19:45:10Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5588201905,212,10.7,5588201901,140,14.9,5588201903,141,49.9,5588201907,213,6.28,5588583467,378,,5588201947,233,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789532089,884,43,1,3,33,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-16T16:03:39.914Z,2025-03-16T19:45:22Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5588202329,56,Back,5588584089,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789532605,886,1,1,3,39,5rz9enoyknpg8ji78za5b82p0,0,17.5,4.3,2025-03-16T16:03:45.914Z,2025-03-16T18:29:54Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5588204835,233,750,5588204823,1,,5588204821,213,6.23,5588204833,236,,5588204813,56,Back,5588204817,141,4.1,5588204811,157,,5588204815,140,20.0,5588204819,212,2.6,5588204841,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789528265,750,74,1,3,39,c165yjiny1qnmfdvefxvflnkc,1,78.5,95.1,2025-03-16T16:03:45.915Z,2025-03-16T18:29:51Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5588180691,56,Left,5588180693,285,,5588204873,233,886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789532761,887,61,1,3,41,5rz9enoyknpg8ji78za5b82p0,1,15.9,9.2,2025-03-16T16:03:47.914Z,2025-03-16T18:30:16Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5588205625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789528705,751,1,1,3,45,c165yjiny1qnmfdvefxvflnkc,0,91.9,88.5,2025-03-16T16:03:51.914Z,2025-03-16T19:45:44Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5588183561,1,,5588585271,72,,5588183157,2,,5588183161,56,Center,5588183169,213,4.93,5588183165,141,28.0,5588585269,224,,5588183159,155,,5588183163,140,100.0,5588183167,212,,,,,,,,,,,,,,42.2,,,,,,,,,,,,,,,,,,
2789528727,752,5,1,3,47,c165yjiny1qnmfdvefxvflnkc,0,100.8,40.7,2025-03-16T16:03:53.914Z,2025-03-16T18:30:40Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5588207057,233,888,5588183311,56,Center,5588183313,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789533019,888,5,1,3,47,5rz9enoyknpg8ji78za5b82p0,1,-0.8,59.3,2025-03-16T16:03:53.914Z,2025-03-16T18:30:40Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5588207017,346,,5588207035,233,752,5588207015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789533465,889,1,1,4,7,5rz9enoyknpg8ji78za5b82p0,1,5.0,62.4,2025-03-16T16:04:13.914Z,2025-03-16T18:31:22Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5588209381,56,Back,5588209389,213,4.60,5588209385,141,50.3,5588209393,237,,5588209379,124,,5588209387,212,8.3,5588209383,140,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789534099,890,1,1,4,11,5rz9enoyknpg8ji78za5b82p0,1,14.6,46.4,2025-03-16T16:04:17.914Z,2025-03-16T18:32:29Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5588212799,141,65.5,5588212795,56,Center,5588212793,157,,5588212797,140,65.3,5588212805,1,,5588212801,212,54.8,5588212803,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789507849,724,43,1,4,13,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-16T16:04:19.914Z,2025-03-16T18:36:57Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5588071123,233,6,5588071089,73,0,5588229635,144,6,5588071087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789534165,891,1,1,4,16,5rz9enoyknpg8ji78za5b82p0,1,47.0,73.0,2025-03-16T16:04:22.914Z,2025-03-16T18:32:34Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5588213141,141,92.4,5588213145,213,1.93,5588213143,212,14.1,5588213137,56,Back,5588213139,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789534295,892,1,1,4,17,5rz9enoyknpg8ji78za5b82p0,0,42.6,95.7,2025-03-16T16:04:23.914Z,2025-03-16T18:32:52Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5588213863,155,,5588213867,140,65.4,5588213873,213,5.91,5588213871,212,25.7,5588213865,56,Left,5588213869,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789529061,753,44,1,4,19,c165yjiny1qnmfdvefxvflnkc,1,32.8,18.2,2025-03-16T16:04:26.372Z,2025-03-16T19:46:38Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5588214907,233,893,5588185153,56,Back,5588185155,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789534465,893,44,1,4,19,5rz9enoyknpg8ji78za5b82p0,0,67.2,81.8,2025-03-16T16:04:26.373Z,2025-03-16T21:11:52Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5588214897,286,,5588214941,233,753,5588214895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789529115,754,1,1,4,19,c165yjiny1qnmfdvefxvflnkc,1,28.8,18.2,2025-03-16T16:04:26.518Z,2025-03-16T19:46:48Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5588185463,141,9.2,5588185467,213,5.51,5588185461,140,34.8,5588185465,212,8.8,5588185457,56,Back,5588185453,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789529301,755,1,1,4,23,c165yjiny1qnmfdvefxvflnkc,0,35.0,9.7,2025-03-16T16:04:29.914Z,2025-03-16T18:23:20Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5588186485,141,18.2,5588186489,213,0.23,5588186481,56,Right,5588186491,1,,5588186487,212,25.2,5588186483,140,58.4,5588186479,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789534883,894,1,1,4,24,5rz9enoyknpg8ji78za5b82p0,1,44.2,82.4,2025-03-16T16:04:30.914Z,2025-03-16T18:38:12Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5588217299,3,,5588217307,212,23.6,5588217303,140,64.4,5588217305,141,97.7,5588217311,213,0.46,5588217301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789535099,895,1,1,4,25,5rz9enoyknpg8ji78za5b82p0,1,62.8,97.7,2025-03-16T16:04:31.914Z,2025-03-16T18:34:05Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5588218493,141,93.9,5588218497,213,3.49,5588218489,56,Left,5588218495,212,7.6,5588218491,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789529787,873,3,1,4,28,5rz9enoyknpg8ji78za5b82p0,0,53.6,90.4,2025-03-16T16:04:35.913Z,2025-03-16T19:47:20Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5588590173,464,,5588189499,56,Left,5588189501,286,,5588189597,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789529771,756,7,1,4,29,c165yjiny1qnmfdvefxvflnkc,1,46.4,9.6,2025-03-16T16:04:35.914Z,2025-03-16T19:47:23Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5588189589,233,873,5588590311,178,,5588590309,384,,5588189379,285,,5588189377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789530149,758,1,1,4,33,c165yjiny1qnmfdvefxvflnkc,1,41.3,30.3,2025-03-16T16:04:39.914Z,2025-03-16T18:25:17Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5588191573,141,74.7,5588191577,213,1.58,5588191575,212,30.2,5588191571,140,40.9,5588191569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352075,7,1,1,4,36,c165yjiny1qnmfdvefxvflnkc,1,59.3,93.9,2025-03-16T16:04:42.977Z,2025-03-16T18:33:12Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5587221373,213,3.94,5587221367,140,44.5,5587221365,56,Back,5587221371,212,22.2,5587221369,141,70.5,5588215377,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352177,8,1,1,4,38,c165yjiny1qnmfdvefxvflnkc,1,43.1,66.4,2025-03-16T16:04:45.377Z,2025-03-16T18:33:29Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5588216509,189,,5587221877,212,31.9,5587221873,140,52.0,5587221871,56,Center,5587221875,141,21.5,5587221879,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351909,6,43,1,4,40,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-16T16:04:47.129Z,2025-03-16T18:32:55Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5588214275,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352249,9,1,1,4,40,c165yjiny1qnmfdvefxvflnkc,1,55.2,16.4,2025-03-16T16:04:47.873Z,2025-03-16T18:33:37Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5587222311,56,Back,5587222317,140,39.7,5587222325,213,2.46,5587222321,141,35.8,5587222323,212,21.0,5588216929,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352281,10,1,1,4,42,c165yjiny1qnmfdvefxvflnkc,1,34.7,39.5,2025-03-16T16:04:49.072Z,2025-03-16T18:33:48Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5587222543,213,1.73,5588217571,189,,5587222541,212,29.7,5587222539,141,82.7,5587222535,56,Back,5587222537,140,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352331,11,1,1,4,45,c165yjiny1qnmfdvefxvflnkc,1,30.6,84.8,2025-03-16T16:04:52.601Z,2025-03-16T18:34:03Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5588218359,189,,5587222807,140,17.4,5587222813,212,26.9,5587222811,141,50.9,5587222815,213,4.17,5587222801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789530533,761,1,1,4,58,c165yjiny1qnmfdvefxvflnkc,0,18.5,47.5,2025-03-16T16:05:04.914Z,2025-03-16T18:26:05Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5588193853,1,,5588193851,213,6.24,5588193843,56,Center,5588193847,141,44.9,5588193845,140,55.8,5588193849,212,39.2,5588193841,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789601521,906,1,1,5,0,5rz9enoyknpg8ji78za5b82p0,0,41.0,46.6,2025-03-16T16:05:07.375Z,2025-03-16T19:47:55Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5588591963,140,49.0,5588591967,212,9.5,5588591959,157,,5588591965,141,40.2,5588591961,56,Back,5588591971,213,5.81,5588591975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789530729,762,1,1,5,4,c165yjiny1qnmfdvefxvflnkc,1,56.9,60.6,2025-03-16T16:05:10.914Z,2025-03-16T18:26:25Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5588194919,141,65.7,5588194915,56,Center,5588194917,140,61.6,5588194927,213,0.61,5588194923,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789531009,763,1,1,5,6,c165yjiny1qnmfdvefxvflnkc,1,63.1,73.0,2025-03-16T16:05:12.914Z,2025-03-16T18:27:07Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5588196623,212,5.9,5588196621,141,75.6,5588196625,213,2.84,5588196617,56,Center,5588196615,156,,5588196619,140,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789531325,764,1,1,5,12,c165yjiny1qnmfdvefxvflnkc,1,72.5,80.0,2025-03-16T16:05:18.914Z,2025-03-16T18:27:39Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5588198301,56,Center,5588198305,141,71.8,5588198309,213,3.86,5588198307,212,8.5,5588198303,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789532147,765,1,1,5,16,c165yjiny1qnmfdvefxvflnkc,1,65.8,66.4,2025-03-16T16:05:22.914Z,2025-03-16T18:29:05Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5588202717,213,4.77,5588202713,141,29.2,5588202715,212,25.3,5588202709,56,Center,5588202711,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352807,17,1,1,5,19,c165yjiny1qnmfdvefxvflnkc,0,67.1,31.2,2025-03-16T16:05:26.513Z,2025-03-16T18:29:38Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5587225585,155,,5587225589,140,93.2,5587225591,141,67.0,5587225595,213,0.73,5587225587,56,Center,5587225597,1,,5587225593,212,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352789,7,44,1,5,22,5rz9enoyknpg8ji78za5b82p0,1,8.6,32.2,2025-03-16T16:05:28.999Z,2025-03-16T18:52:01Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5587225463,285,,5588221047,233,18,5587225461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352817,18,44,1,5,22,c165yjiny1qnmfdvefxvflnkc,0,91.4,67.8,2025-03-16T16:05:29Z,2025-03-16T18:52:01Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5587225641,286,,5587225639,56,Center,5588221051,233,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789535715,896,12,1,5,22,5rz9enoyknpg8ji78za5b82p0,1,6.0,27.4,2025-03-16T16:05:29.913Z,2025-03-16T19:49:28Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5588596057,15,,5588221785,141,25.6,5588221789,213,5.62,5588221781,56,Back,5588221787,212,2.0,5588221783,140,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789602417,775,61,1,5,23,c165yjiny1qnmfdvefxvflnkc,1,92.9,69.7,2025-03-16T16:05:30.077Z,2025-03-16T19:49:36Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5588596849,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352987,9,1,1,5,27,5rz9enoyknpg8ji78za5b82p0,0,13.3,6.3,2025-03-16T16:05:34.759Z,2025-03-16T18:35:52Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5587226519,1,,5587226505,56,Right,5587226509,141,0.0,5587226517,213,6.18,5587226513,212,53.2,5587226503,157,,5587226507,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353001,10,5,1,5,32,5rz9enoyknpg8ji78za5b82p0,0,61.4,-1.4,2025-03-16T16:05:39.179Z,2025-03-16T17:16:18Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5587226565,347,,5587295987,233,19,5587226563,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
