id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId
2780136249,500,1,2,61,27,5rz9enoyknpg8ji78za5b82p0,1,22.8,93.0,2025-02-23T14:22:48.664Z,2025-02-23T14:22:54Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536744837,213,6.12,5536744831,140,65.3,5536744833,141,82.0,5536744827,157,,5536744829,56,Left,5536744835,212,45.2,5536744839,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136253,501,61,2,61,33,5rz9enoyknpg8ji78za5b82p0,0,65.6,81.7,2025-02-23T14:22:53.960Z,2025-02-23T14:22:54Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5536744849,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136363,516,1,2,61,39,36g6ifzjliec1jqnbtf7yesme,1,28.1,47.8,2025-02-23T14:22:59.907Z,2025-02-23T14:23:00Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536745431,56,Back,5536745433,140,29.5,5536745437,212,9.2,5536745439,213,4.87,5536745435,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136401,517,1,2,61,39,36g6ifzjliec1jqnbtf7yesme,1,29.3,34.3,2025-02-23T14:23:00.708Z,2025-02-23T14:23:02Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536745619,213,5.93,5536745615,141,27.6,5536745617,212,13.1,5536745613,140,41.0,5536745611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136427,518,1,2,61,41,36g6ifzjliec1jqnbtf7yesme,1,38.7,27.4,2025-02-23T14:23:02.708Z,2025-02-23T14:23:05Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5536745781,141,36.9,5536745785,213,2.45,5536745783,212,10.2,5536745777,56,Back,5536745779,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136529,519,1,2,61,44,36g6ifzjliec1jqnbtf7yesme,1,30.8,36.9,2025-02-23T14:23:05.012Z,2025-02-23T14:23:12Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5536746355,212,34.5,5536746359,1,,5536746353,141,86.9,5536746351,140,36.2,5536746349,56,Back,5536746357,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136579,520,1,2,61,51,36g6ifzjliec1jqnbtf7yesme,1,50.3,91.8,2025-02-23T14:23:12.148Z,2025-02-23T14:23:15Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5536746677,213,3.88,5536746671,140,39.5,5536746673,141,76.7,5536746669,56,Back,5536746675,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136667,521,1,2,61,54,36g6ifzjliec1jqnbtf7yesme,1,39.9,72.4,2025-02-23T14:23:15.204Z,2025-02-23T14:23:20Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536747029,56,Back,5536747035,141,29.5,5536747039,213,4.88,5536747037,212,29.6,5536747033,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136687,522,1,2,62,0,36g6ifzjliec1jqnbtf7yesme,1,53.5,30.7,2025-02-23T14:23:20.804Z,2025-02-23T14:23:22Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536747161,213,5.63,5536747153,140,71.5,5536747159,212,23.8,5536747147,56,Right,5536747157,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136733,523,1,2,62,1,36g6ifzjliec1jqnbtf7yesme,1,71.4,6.4,2025-02-23T14:23:22.740Z,2025-02-23T14:23:25Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536747393,56,Center,5536747401,213,2.50,5536747397,141,27.9,5536747399,212,24.4,5536747395,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136799,524,1,2,62,4,36g6ifzjliec1jqnbtf7yesme,1,52.8,27.7,2025-02-23T14:23:24.932Z,2025-02-23T14:23:27Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536747739,140,57.4,5536747749,213,5.07,5536747747,212,13.7,5536747733,56,Right,5536747743,141,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136861,525,1,2,62,6,36g6ifzjliec1jqnbtf7yesme,1,56.3,9.2,2025-02-23T14:23:27.717Z,2025-02-23T14:23:31Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5536748069,212,12.7,5536748067,141,23.4,5536748071,213,0.87,5536748061,56,Center,5536748063,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136865,526,50,2,62,10,36g6ifzjliec1jqnbtf7yesme,1,63.4,21.3,2025-02-23T14:23:31.004Z,2025-02-23T15:10:17Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5536749107,233,502,5536748083,286,,5536748081,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136983,502,7,2,62,10,5rz9enoyknpg8ji78za5b82p0,0,36.6,78.7,2025-02-23T14:23:31.005Z,2025-02-23T20:38:50Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536748711,285,,5538403255,385,,5536748709,56,Back,5538403257,178,,5536748847,233,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136957,527,4,2,62,14,36g6ifzjliec1jqnbtf7yesme,1,70.4,17.1,2025-02-23T14:23:35.652Z,2025-02-23T14:53:46Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5536748641,286,,5536748915,233,503,5536748633,13,,5536748637,152,,5536748635,56,Right,5536748639,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780136997,503,4,2,62,14,5rz9enoyknpg8ji78za5b82p0,0,29.6,82.9,2025-02-23T14:23:35.653Z,2025-02-23T14:53:46Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536748891,152,,5536748887,13,,5536748951,233,527,5536748895,285,,5536748889,56,Back,5536748893,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780137661,528,1,2,62,51,36g6ifzjliec1jqnbtf7yesme,0,72.6,8.9,2025-02-23T14:24:12.069Z,2025-02-23T20:39:10Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5536752147,56,Center,5536752151,141,61.2,5536752145,152,,5538404123,224,,5536752153,212,38.2,5536752139,2,,5536752155,213,1.20,5536752141,5,,5538404125,20,,5536752157,1,5536752149,140,85.8,5536752143,155,,,,,,,,,,,,,,,,,,,,,,
2780137851,504,12,2,62,54,5rz9enoyknpg8ji78za5b82p0,1,15.2,38.8,2025-02-23T14:24:14.837Z,2025-02-23T14:24:26Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5536753121,56,Back,5536753123,140,46.3,5536753127,212,34.7,5536753125,141,21.5,5536753129,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780137819,529,1,2,63,2,36g6ifzjliec1jqnbtf7yesme,0,54.5,86.0,2025-02-23T14:24:23.254Z,2025-02-23T20:39:24Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5538404881,155,,5536752929,141,79.0,5536752925,56,Left,5536752927,140,57.7,5536752933,213,5.33,5536752931,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780137857,505,61,2,63,5,5rz9enoyknpg8ji78za5b82p0,1,42.1,27.3,2025-02-23T14:24:25.878Z,2025-02-23T14:24:26Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5536753147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138017,530,1,2,63,11,36g6ifzjliec1jqnbtf7yesme,1,52.4,84.2,2025-02-23T14:24:32.022Z,2025-02-23T20:39:39Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5536754005,213,5.38,5536753997,56,Center,5536753999,140,76.4,5536753995,155,,5536754003,212,40.9,5536754001,141,36.8,5536754007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138039,531,44,2,63,13,36g6ifzjliec1jqnbtf7yesme,1,68.6,31.5,2025-02-23T14:24:34.486Z,2025-02-23T15:10:07Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536754299,233,506,5536754111,56,Center,5536754113,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138067,506,44,2,63,13,5rz9enoyknpg8ji78za5b82p0,0,31.4,68.5,2025-02-23T14:24:34.487Z,2025-02-23T15:10:09Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536754311,233,531,5536754245,56,Back,5536754249,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138041,532,61,2,63,13,36g6ifzjliec1jqnbtf7yesme,0,75.2,32.9,2025-02-23T14:24:34.750Z,2025-02-23T20:39:49Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536754115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138109,507,43,2,63,18,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-23T14:24:38.967Z,2025-02-23T14:25:11Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536754457,56,Back,5536757117,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138373,509,1,2,63,21,5rz9enoyknpg8ji78za5b82p0,1,63.4,31.8,2025-02-23T14:24:42.087Z,2025-02-23T14:24:54Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536755869,1,,5536755865,212,54.6,5536755861,140,97.8,5536755867,213,0.85,5536755857,196,,5536755863,141,92.1,5536755859,56,Left,5536755855,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138379,510,1,2,63,33,5rz9enoyknpg8ji78za5b82p0,0,94.6,85.7,2025-02-23T14:24:53.878Z,2025-02-23T14:25:23Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536755899,212,23.2,5536755895,140,97.4,5536755901,213,4.84,5536755897,141,51.9,5536755893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138383,533,52,2,63,34,36g6ifzjliec1jqnbtf7yesme,1,2.4,47.3,2025-02-23T14:24:54.808Z,2025-02-23T20:40:25Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5538407785,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138545,534,1,2,63,40,36g6ifzjliec1jqnbtf7yesme,1,12.2,52.5,2025-02-23T14:25:01.417Z,2025-02-23T14:25:07Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536756801,212,8.7,5536756797,140,18.8,5536756799,141,44.8,5536756795,56,Back,5536756793,123,,5536756803,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138639,535,1,2,63,47,36g6ifzjliec1jqnbtf7yesme,1,29.8,48.3,2025-02-23T14:25:07.783Z,2025-02-23T20:40:36Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5536757303,141,56.8,5536757301,140,26.4,5536757299,56,Back,5536757307,213,2.12,5536757305,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138695,536,1,2,63,53,36g6ifzjliec1jqnbtf7yesme,1,29.0,62.4,2025-02-23T14:25:13.927Z,2025-02-23T14:25:17Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536757599,56,Back,5536757605,212,21.3,5536757601,140,32.7,5536757607,213,4.90,5536757603,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138725,537,1,2,63,57,36g6ifzjliec1jqnbtf7yesme,1,31.1,29.1,2025-02-23T14:25:18.408Z,2025-02-23T20:40:44Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536757785,213,5.36,5536757781,141,12.3,5536757779,140,39.3,5536757777,56,Back,5536757783,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138765,538,1,2,63,58,36g6ifzjliec1jqnbtf7yesme,1,43.7,10.3,2025-02-23T14:25:19.320Z,2025-02-23T20:40:53Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536757983,140,24.6,5536757989,213,2.28,5536757985,141,44.8,5536757987,212,30.9,5536757981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138849,539,1,2,64,0,36g6ifzjliec1jqnbtf7yesme,1,23.8,47.5,2025-02-23T14:25:21.704Z,2025-02-23T14:25:28Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5536758477,140,27.9,5536758483,213,1.10,5536758475,56,Back,5536758479,141,59.9,5536758481,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138889,540,1,2,64,7,36g6ifzjliec1jqnbtf7yesme,1,31.1,58.4,2025-02-23T14:25:28.696Z,2025-02-23T14:25:31Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536758681,141,34.3,5536758685,213,5.16,5536758677,56,Back,5536758683,212,18.1,5536758679,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138919,541,1,2,64,10,36g6ifzjliec1jqnbtf7yesme,1,45.4,25.2,2025-02-23T14:25:31.512Z,2025-02-23T14:25:34Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536758869,140,47.7,5536758875,213,4.90,5536758867,56,Back,5536758873,212,12.7,5536758871,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138941,542,1,2,64,13,36g6ifzjliec1jqnbtf7yesme,1,51.6,5.5,2025-02-23T14:25:33.947Z,2025-02-23T14:25:35Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5536759005,212,12.5,5536758999,56,Right,5536759001,140,59.6,5536759003,141,19.2,5536759007,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138945,543,61,2,64,14,36g6ifzjliec1jqnbtf7yesme,0,60.6,17.6,2025-02-23T14:25:35.498Z,2025-02-23T20:41:14Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5536759015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780139003,511,43,2,64,14,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-23T14:25:35.499Z,2025-02-23T20:41:12Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5536759441,233,543,5536759405,56,Back,5536759409,285,0,5538409849,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780139029,513,1,2,64,16,5rz9enoyknpg8ji78za5b82p0,1,36.1,90.5,2025-02-23T14:25:36.934Z,2025-02-23T20:41:33Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5536759535,213,2.37,5536759533,212,4.7,5536759521,56,Back,5536759525,140,32.9,5536759529,141,95.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138991,544,83,2,64,18,36g6ifzjliec1jqnbtf7yesme,0,62.4,20.0,2025-02-23T14:25:38.824Z,2025-02-23T21:33:14Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5536759683,399,4vmgmzg2004twoc39sk7zkzqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780138997,545,43,2,64,18,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-02-23T14:25:39.688Z,2025-02-23T14:25:43Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5536759373,56,Right,5536759375,285,0,5536759591,144,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780139033,514,4,2,64,20,5rz9enoyknpg8ji78za5b82p0,1,35.0,94.0,2025-02-23T14:25:41.434Z,2025-02-23T14:53:46Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5536759757,233,546,5536759551,265,,5536759549,152,,5536759545,13,,5536759547,56,Back,5536759761,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780139057,546,4,2,64,20,36g6ifzjliec1jqnbtf7yesme,0,65.0,6.0,2025-02-23T14:25:41.435Z,2025-02-23T14:53:47Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5536759705,56,Right,5536759709,265,,5536759711,285,,5536759707,152,,5536759779,233,514,5536759703,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780139271,515,18,2,64,42,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-23T14:26:03.355Z,2025-02-23T20:42:11Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5536761091,42,,5536761097,59,3,5538412475,189,,5536761095,44,Defender,5536761193,55,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780139285,516,19,2,64,42,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-23T14:26:03.356Z,2025-02-23T20:42:09Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5536761153,59,14,5536761161,55,515,5536761157,293,5,5536761151,145,6,5538412393,189,,5536761155,292,4,5536761147,42,,5536761159,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780139739,517,18,2,65,10,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-23T14:26:31.249Z,2025-02-23T20:42:01Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5536763757,44,Forward,5536763825,55,518,5536763755,42,,5536763759,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780139745,518,19,2,65,10,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-23T14:26:31.250Z,2025-02-23T20:42:01Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5536763787,59,15,5536763789,292,9,5536763799,55,517,5536763795,44,Forward,5536763783,145,9,5536763793,293,1,5536763777,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140109,519,1,2,65,34,5rz9enoyknpg8ji78za5b82p0,1,39.3,85.6,2025-02-23T14:26:55.638Z,2025-02-23T14:26:57Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536765753,213,3.64,5536765743,152,,5536765751,212,9.3,5536765745,56,Back,5536765749,141,79.0,5536765747,140,31.5,5536765741,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140121,520,1,2,65,36,5rz9enoyknpg8ji78za5b82p0,1,31.8,79.1,2025-02-23T14:26:56.982Z,2025-02-23T14:26:58Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536765813,141,87.4,5536765811,140,38.3,5536765817,213,0.69,5536765809,56,Back,5536765815,212,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140157,521,1,2,65,37,5rz9enoyknpg8ji78za5b82p0,1,33.5,87.2,2025-02-23T14:26:57.920Z,2025-02-23T14:27:01Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536766065,213,3.98,5536766051,56,Back,5536766063,212,11.2,5536766055,140,26.4,5536766059,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140301,522,1,2,65,40,5rz9enoyknpg8ji78za5b82p0,1,25.5,66.6,2025-02-23T14:27:01.326Z,2025-02-23T14:27:09Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5536766775,140,22.8,5536766769,56,Back,5536766781,141,46.7,5536766787,212,13.8,5536766791,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140375,523,3,2,65,47,5rz9enoyknpg8ji78za5b82p0,1,48.4,30.4,2025-02-23T14:27:08.219Z,2025-02-23T21:29:25Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5538415051,465,,5536767177,286,,5536767175,56,Back,5536767185,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140279,548,45,2,65,47,36g6ifzjliec1jqnbtf7yesme,0,51.6,69.6,2025-02-23T14:27:08.219Z,2025-02-23T21:29:25Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5536766687,285,,5536767221,233,523,5536766685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140399,524,1,2,65,52,5rz9enoyknpg8ji78za5b82p0,1,66.1,29.2,2025-02-23T14:27:13.421Z,2025-02-23T14:27:15Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5536767297,140,79.7,5536767305,213,5.77,5536767299,141,17.4,5536767301,212,16.4,5536767295,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140447,525,1,2,65,54,5rz9enoyknpg8ji78za5b82p0,1,79.8,17.3,2025-02-23T14:27:15.046Z,2025-02-23T14:27:18Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5536767547,140,82.0,5536767555,213,1.45,5536767545,56,Center,5536767549,141,46.3,5536767551,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140467,526,1,2,65,57,5rz9enoyknpg8ji78za5b82p0,0,78.2,39.5,2025-02-23T14:27:18.327Z,2025-02-23T20:43:29Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5536767669,213,0.29,5536767665,141,45.8,5536767659,155,,5536767667,212,15.1,5536767663,140,92.0,5536767661,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140485,549,12,2,65,58,36g6ifzjliec1jqnbtf7yesme,1,9.4,50.3,2025-02-23T14:27:19.212Z,2025-02-23T14:27:20Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536767769,140,30.3,5536767775,213,0.13,5536767771,141,54.5,5536767767,56,Back,5536767797,15,,5536767773,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140637,527,1,2,66,0,5rz9enoyknpg8ji78za5b82p0,1,69.9,46.9,2025-02-23T14:27:21.327Z,2025-02-23T14:27:29Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536768607,56,Center,5536768615,213,1.52,5536768609,140,70.7,5536768611,141,72.6,5536768613,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140689,528,1,2,66,8,5rz9enoyknpg8ji78za5b82p0,1,73.1,71.8,2025-02-23T14:27:29.061Z,2025-02-23T20:44:00Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5538416831,213,3.32,5538416827,141,71.6,5538416829,212,0.7,5536768869,56,Center,5538416825,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140703,529,1,2,66,10,5rz9enoyknpg8ji78za5b82p0,0,70.5,74.8,2025-02-23T14:27:31.733Z,2025-02-23T14:27:32Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5536768981,140,74.1,5536768997,213,6.21,5536768993,212,3.8,5536768975,56,Center,5536768985,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140747,550,4,2,66,14,36g6ifzjliec1jqnbtf7yesme,1,24.4,28.2,2025-02-23T14:27:35.029Z,2025-02-23T14:27:39Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5536769279,56,Back,5536769277,13,,5536769283,265,,5536769285,285,,5536769281,152,,5536769313,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140741,530,4,2,66,14,5rz9enoyknpg8ji78za5b82p0,0,75.6,71.8,2025-02-23T14:27:35.030Z,2025-02-23T14:27:40Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5536769263,152,,5536769259,13,,5536769261,56,Center,5536769267,286,,5536769329,233,550,5536769265,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140867,551,1,2,66,18,36g6ifzjliec1jqnbtf7yesme,1,27.9,25.6,2025-02-23T14:27:39.628Z,2025-02-23T20:44:40Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5536769953,213,2.59,5536769943,152,,5536769951,212,11.2,5536769949,141,34.2,5536769945,56,Back,5538418413,189,,5536769947,140,18.8,5536769941,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780439399,848,1,2,66,19,36g6ifzjliec1jqnbtf7yesme,1,20.5,33.4,2025-02-23T14:27:40.253Z,2025-02-23T20:44:38Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5538418343,141,48.4,5538418341,140,23.9,5538418347,213,1.23,5538418339,56,Back,5538418345,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780140917,552,1,2,66,24,36g6ifzjliec1jqnbtf7yesme,1,27.3,56.4,2025-02-23T14:27:45.484Z,2025-02-23T20:44:46Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5536770251,140,28.5,5536770253,141,89.1,5536770257,213,1.51,5536770249,56,Back,5536770255,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
