id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/9/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2783220275,183,61,1,15,25,b3r6d8ydtmtjckam6pku9y400,0,68.4,12.0,2025-03-02T17:18:36.967Z,2025-03-02T18:28:00Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5553589043,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220297,148,1,1,15,25,36g6ifzjliec1jqnbtf7yesme,0,37.3,87.6,2025-03-02T17:18:37.827Z,2025-03-02T19:03:52Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5553590527,236,,5553589145,140,38.8,5553589149,212,2.1,5553590533,286,,5554108615,233,184,5553589147,141,89.6,5553589143,56,Back,5553589151,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220349,184,74,1,15,25,b3r6d8ydtmtjckam6pku9y400,1,66.7,6.1,2025-03-02T17:18:37.828Z,2025-03-02T19:07:44Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5553589399,285,,5554108629,233,148,5553589397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220329,149,61,1,15,26,36g6ifzjliec1jqnbtf7yesme,1,31.8,88.5,2025-03-02T17:18:38.010Z,2025-03-02T23:06:43Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,5553589303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220355,150,5,1,15,27,36g6ifzjliec1jqnbtf7yesme,0,27.2,101.0,2025-03-02T17:18:39.635Z,2025-03-02T23:06:45Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5553590401,233,188,5553589749,361,,5553589409,347,,5553589407,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220589,188,5,1,15,27,b3r6d8ydtmtjckam6pku9y400,1,72.8,-1.0,2025-03-02T17:18:39.635Z,2025-03-02T23:06:44Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5553590367,233,150,5553590335,56,Right,5553590337,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220501,185,1,1,15,32,b3r6d8ydtmtjckam6pku9y400,1,70.1,0.0,2025-03-02T17:18:44.271Z,2025-03-02T18:00:10Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5553589929,213,0.21,5553590997,107,,5553589923,140,92.5,5553589921,56,Right,5553590999,1,,5553589927,212,24.1,5553589925,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220507,186,1,1,15,35,b3r6d8ydtmtjckam6pku9y400,0,92.5,6.8,2025-03-02T17:18:47.638Z,2025-03-02T19:05:37Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5553589965,140,85.4,5553589963,56,Right,5553589967,141,15.2,5553589971,213,2.49,5553589969,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220537,151,12,1,15,36,36g6ifzjliec1jqnbtf7yesme,1,10.9,85.6,2025-03-02T17:18:48.730Z,2025-03-02T19:05:36Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5553590125,141,100.0,5553590129,213,1.10,5553590167,167,,5553590121,56,Back,5553590127,212,12.5,5553590123,140,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220551,152,5,1,15,37,36g6ifzjliec1jqnbtf7yesme,0,18.4,102.0,2025-03-02T17:18:49.823Z,2025-03-02T18:10:31Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5553590203,233,187,5553590149,56,Back,5553590151,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220555,187,5,1,15,37,b3r6d8ydtmtjckam6pku9y400,1,81.6,-2.0,2025-03-02T17:18:49.823Z,2025-03-02T17:18:54Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5553590185,233,152,5553590159,56,Right,5553590161,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220679,189,1,1,15,45,b3r6d8ydtmtjckam6pku9y400,1,78.7,0.0,2025-03-02T17:18:57.007Z,2025-03-02T17:18:59Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5553590753,140,60.7,5553590757,141,9.5,5553590765,213,2.75,5553590749,56,Right,5553590745,107,,5553590761,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220725,190,1,1,15,47,b3r6d8ydtmtjckam6pku9y400,1,60.7,9.5,2025-03-02T17:18:59.647Z,2025-03-02T17:19:03Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553590965,56,Center,5553590977,212,27.2,5553590973,141,48.5,5553590969,140,54.9,5553590981,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220761,191,1,1,15,52,b3r6d8ydtmtjckam6pku9y400,1,53.1,46.9,2025-03-02T17:19:04.032Z,2025-03-02T17:19:05Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553591165,212,15.7,5553591163,141,28.9,5553591159,56,Center,5553591167,213,5.39,5553591161,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220797,192,1,1,15,53,b3r6d8ydtmtjckam6pku9y400,1,62.5,28.9,2025-03-02T17:19:05.135Z,2025-03-02T17:19:07Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5553591359,56,Back,5553591363,141,48.5,5553591367,213,2.45,5553591361,140,47.2,5553591365,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220877,193,1,1,15,55,b3r6d8ydtmtjckam6pku9y400,1,48.1,48.1,2025-03-02T17:19:07.359Z,2025-03-02T17:19:12Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553591745,141,64.8,5553591749,212,12.5,5553591737,56,Center,5553591753,213,1.15,5553591741,140,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220925,194,1,1,16,0,b3r6d8ydtmtjckam6pku9y400,1,58.8,76.6,2025-03-02T17:19:11.935Z,2025-03-02T17:19:14Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5553591905,141,54.3,5553591913,213,4.05,5553591901,56,Back,5553591903,140,47.5,5553591911,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783220965,195,1,1,16,2,b3r6d8ydtmtjckam6pku9y400,1,47.5,54.5,2025-03-02T17:19:14.079Z,2025-03-02T17:19:17Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553592135,141,24.3,5553592131,140,53.5,5553592143,213,5.01,5553592139,212,21.5,5553592127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221031,196,1,1,16,5,b3r6d8ydtmtjckam6pku9y400,1,53.9,24.7,2025-03-02T17:19:16.942Z,2025-03-02T17:19:23Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553592559,56,Back,5553592563,141,49.0,5553592567,213,1.96,5553592561,140,47.4,5553592565,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221073,197,1,1,16,11,b3r6d8ydtmtjckam6pku9y400,1,52.3,47.9,2025-03-02T17:19:22.895Z,2025-03-02T17:19:26Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553592805,140,66.5,5553592811,213,5.50,5553592809,212,21.1,5553592807,141,25.9,5553592803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221099,198,1,1,16,14,b3r6d8ydtmtjckam6pku9y400,1,65.1,24.1,2025-03-02T17:19:26.559Z,2025-03-02T17:19:28Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5553592929,56,Right,5553592935,212,14.0,5553592937,213,5.06,5553592931,140,69.6,5553592933,141,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221093,153,83,1,16,16,36g6ifzjliec1jqnbtf7yesme,0,35.5,91.9,2025-03-02T17:19:28.610Z,2025-03-02T17:19:34Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5553592983,399,6b8vhoisrfwkljhz4u7pduej8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221103,199,1,1,16,16,b3r6d8ydtmtjckam6pku9y400,1,69.6,4.7,2025-03-02T17:19:28.622Z,2025-03-02T17:19:33Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5553592969,140,46.5,5553592975,213,2.72,5553592967,56,Back,5553592971,141,20.7,5553592973,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221201,200,1,1,16,22,b3r6d8ydtmtjckam6pku9y400,1,41.3,21.3,2025-03-02T17:19:34.704Z,2025-03-02T17:19:36Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553593455,212,24.4,5553593459,213,2.21,5553593449,56,Back,5553593453,141,50.0,5553593451,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221219,201,1,1,16,24,b3r6d8ydtmtjckam6pku9y400,1,27.4,50.0,2025-03-02T17:19:35.935Z,2025-03-02T17:19:38Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5553593533,212,21.6,5553593531,141,20.3,5553593535,213,5.08,5553593529,140,34.8,5553593527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221243,202,1,1,16,26,b3r6d8ydtmtjckam6pku9y400,1,36.5,19.8,2025-03-02T17:19:38.014Z,2025-03-02T17:19:40Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553593697,140,43.1,5553593695,56,Back,5553593703,213,5.27,5553593699,141,3.5,5553593701,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221281,203,1,1,16,29,b3r6d8ydtmtjckam6pku9y400,1,41.8,4.7,2025-03-02T17:19:40.863Z,2025-03-02T17:19:44Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5553593947,212,19.7,5553593941,56,Back,5553593943,140,28.4,5553593949,213,2.37,5553593945,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221355,204,1,1,16,32,b3r6d8ydtmtjckam6pku9y400,1,29.9,27.7,2025-03-02T17:19:44.399Z,2025-03-02T17:19:50Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553594389,212,23.8,5553594387,141,62.6,5553594383,56,Back,5553594385,140,30.8,5553594391,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221377,205,1,1,16,38,b3r6d8ydtmtjckam6pku9y400,1,42.4,71.8,2025-03-02T17:19:49.902Z,2025-03-02T17:19:53Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553594535,212,20.1,5553594529,56,Back,5553594533,141,54.3,5553594537,213,3.78,5553594531,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221431,206,1,1,16,41,b3r6d8ydtmtjckam6pku9y400,1,27.4,53.9,2025-03-02T17:19:52.878Z,2025-03-02T17:19:58Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,5553594809,141,37.3,5553594805,56,Back,5553594813,213,5.26,5553594807,140,34.0,5553594811,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221471,207,1,1,16,46,b3r6d8ydtmtjckam6pku9y400,1,41.4,43.7,2025-03-02T17:19:58.799Z,2025-03-02T17:20:02Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553595045,212,15.9,5553595043,141,57.9,5553595047,213,0.65,5553595041,140,53.4,5553595039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783256797,543,61,1,16,49,b3r6d8ydtmtjckam6pku9y400,0,54.6,59.4,2025-03-02T17:20:00.838Z,2025-03-02T17:59:40Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5553787865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221493,154,3,1,16,50,36g6ifzjliec1jqnbtf7yesme,0,47.0,41.3,2025-03-02T17:20:02.478Z,2025-03-02T23:07:50Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5553647557,233,208,5553595129,56,Back,5554865567,464,,5553644849,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221473,208,7,1,16,50,b3r6d8ydtmtjckam6pku9y400,1,53.0,58.7,2025-03-02T17:20:02.479Z,2025-03-02T23:07:54Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5553595051,56,Center,5554865715,389,,5553647507,285,,5553647535,233,154,5554865713,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221495,209,61,1,16,52,b3r6d8ydtmtjckam6pku9y400,0,53.4,57.9,2025-03-02T17:20:04.175Z,2025-03-02T17:20:04Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5553595133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221529,156,1,1,16,54,36g6ifzjliec1jqnbtf7yesme,1,48.0,50.4,2025-03-02T17:20:05.954Z,2025-03-02T17:20:07Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5553595301,213,2.76,5553595299,212,23.6,5553595295,140,27.1,5553595297,141,63.3,5553595293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221541,157,1,1,16,55,36g6ifzjliec1jqnbtf7yesme,1,27.1,63.4,2025-03-02T17:20:06.898Z,2025-03-02T17:20:07Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5553595365,56,Back,5553595373,212,9.2,5553595371,141,73.9,5553595369,140,32.7,5553595375,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221567,158,1,1,16,56,36g6ifzjliec1jqnbtf7yesme,1,32.7,73.9,2025-03-02T17:20:08.778Z,2025-03-02T23:08:17Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5553595531,213,4.14,5553595529,212,9.7,5553595527,141,61.9,5553595523,56,Back,5553595525,140,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221607,159,1,1,16,57,36g6ifzjliec1jqnbtf7yesme,1,23.9,60.4,2025-03-02T17:20:09.770Z,2025-03-02T17:20:14Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5553595749,56,Back,5553595751,140,10.8,5553595757,213,3.75,5553595753,141,46.2,5553595755,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221633,160,1,1,17,2,36g6ifzjliec1jqnbtf7yesme,1,10.7,35.2,2025-03-02T17:20:14.714Z,2025-03-02T17:20:17Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5553595897,56,Back,5553595901,141,6.8,5553595903,212,20.5,5553595899,140,17.3,5553595905,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221681,161,1,1,17,7,36g6ifzjliec1jqnbtf7yesme,1,16.9,5.1,2025-03-02T17:20:19.370Z,2025-03-02T17:20:20Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5553596195,141,20.3,5553596199,213,2.31,5553596193,140,8.0,5553596197,212,13.9,5553596191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221717,162,1,1,17,8,36g6ifzjliec1jqnbtf7yesme,0,8.0,20.3,2025-03-02T17:20:20.746Z,2025-03-02T17:20:23Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5553596395,56,Back,5553596397,140,36.6,5553596393,157,,5553596403,213,5.82,5553596401,212,33.6,5553596399,141,0.0,5553596405,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221719,163,5,1,17,11,36g6ifzjliec1jqnbtf7yesme,0,41.8,-1.4,2025-03-02T17:20:23.160Z,2025-03-02T17:20:30Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5553596629,233,210,5553596411,347,,5553596409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221759,210,5,1,17,11,b3r6d8ydtmtjckam6pku9y400,1,58.2,101.4,2025-03-02T17:20:23.160Z,2025-03-02T18:10:31Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5553596619,233,163,5553596615,347,,5553596613,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221895,211,1,1,17,18,b3r6d8ydtmtjckam6pku9y400,1,53.6,100.0,2025-03-02T17:20:30.798Z,2025-03-02T17:20:37Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5553597351,107,,5553597357,141,81.8,5553597353,56,Back,5553597359,212,22.0,5553597355,140,36.5,5553597361,213,3.76,5553597363,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221905,212,1,1,17,25,b3r6d8ydtmtjckam6pku9y400,1,38.0,59.3,2025-03-02T17:20:37.791Z,2025-03-02T17:20:38Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553597411,141,48.2,5553597413,212,13.6,5553597415,213,5.70,5553597407,56,Back,5553597409,140,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221949,213,1,1,17,26,b3r6d8ydtmtjckam6pku9y400,1,48.8,48.2,2025-03-02T17:20:38.830Z,2025-03-02T17:20:42Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5553597695,140,36.8,5553597697,141,60.9,5553597693,56,Back,5553597701,213,2.54,5553597699,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783221995,214,1,1,17,30,b3r6d8ydtmtjckam6pku9y400,1,38.5,58.5,2025-03-02T17:20:42.639Z,2025-03-02T17:20:46Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553597979,213,4.93,5553597977,212,22.3,5553597971,56,Back,5553597973,140,43.0,5553597975,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222103,215,1,1,17,34,b3r6d8ydtmtjckam6pku9y400,1,42.6,27.6,2025-03-02T17:20:45.886Z,2025-03-02T17:20:55Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553598579,56,Back,5553598585,212,25.3,5553598587,213,1.86,5553598581,140,35.7,5553598583,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222131,216,1,1,17,43,b3r6d8ydtmtjckam6pku9y400,1,44.5,47.2,2025-03-02T17:20:54.878Z,2025-03-02T17:20:56Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553598741,56,Back,5553598747,212,15.5,5553598743,140,45.5,5553598749,213,4.78,5553598745,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222159,217,1,1,17,44,b3r6d8ydtmtjckam6pku9y400,1,45.9,24.7,2025-03-02T17:20:56.574Z,2025-03-02T17:20:59Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553598897,56,Right,5553598905,213,5.48,5553598899,140,58.9,5553598903,212,19.6,5553598901,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222181,218,1,1,17,47,b3r6d8ydtmtjckam6pku9y400,1,57.8,8.0,2025-03-02T17:20:59.695Z,2025-03-02T17:21:01Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5553599027,56,Right,5553599029,140,67.8,5553599035,213,0.43,5553599031,141,15.0,5553599033,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222183,219,1,1,17,48,b3r6d8ydtmtjckam6pku9y400,0,67.8,15.0,2025-03-02T17:21:00.646Z,2025-03-02T19:05:42Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5553599051,212,7.1,5553599053,213,4.59,5553599047,140,67.0,5553599045,56,Right,5553599049,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222179,164,61,1,17,49,36g6ifzjliec1jqnbtf7yesme,1,36.3,80.6,2025-03-02T17:21:01.465Z,2025-03-02T17:21:01Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5553599025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222199,165,5,1,17,50,36g6ifzjliec1jqnbtf7yesme,0,29.2,100.4,2025-03-02T17:21:02.430Z,2025-03-02T18:10:32Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5553599135,347,,5553599133,56,Back,5553599513,233,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222255,220,5,1,17,50,b3r6d8ydtmtjckam6pku9y400,1,70.8,-0.4,2025-03-02T17:21:02.430Z,2025-03-02T18:10:32Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5553599411,347,,5553599409,56,Right,5553599465,233,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222309,221,1,1,17,55,b3r6d8ydtmtjckam6pku9y400,1,65.5,0.0,2025-03-02T17:21:06.863Z,2025-03-02T17:21:10Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5553599769,212,19.6,5553599761,107,,5553599767,141,13.7,5553599763,56,Back,5553599771,213,2.57,5553599765,140,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222367,222,1,1,17,58,b3r6d8ydtmtjckam6pku9y400,1,49.2,14.0,2025-03-02T17:21:10.174Z,2025-03-02T17:21:14Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5553600025,212,24.3,5553600019,56,Back,5553600023,141,49.4,5553600027,213,1.69,5553600021,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222391,223,1,1,18,2,b3r6d8ydtmtjckam6pku9y400,1,46.3,49.6,2025-03-02T17:21:14.622Z,2025-03-02T17:21:17Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5553600135,56,Back,5553600143,213,1.60,5553600137,140,45.8,5553600141,212,18.2,5553600139,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222447,224,1,1,18,5,b3r6d8ydtmtjckam6pku9y400,1,46.5,78.2,2025-03-02T17:21:17.071Z,2025-03-02T17:21:20Z,dux0skggr99ydjz3kn58p3wmh,M. López,,5553600439,140,66.0,5553600443,212,23.7,5553600437,56,Left,5553600441,141,95.7,5553600445,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222451,225,61,1,18,8,b3r6d8ydtmtjckam6pku9y400,0,66.0,95.7,2025-03-02T17:21:20.445Z,2025-03-02T17:21:20Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5553600461,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222477,166,5,1,18,9,36g6ifzjliec1jqnbtf7yesme,1,36.0,-1.8,2025-03-02T17:21:21.054Z,2025-03-02T18:10:32Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5553600665,233,226,5553600605,56,Back,5553600607,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222461,226,5,1,18,9,b3r6d8ydtmtjckam6pku9y400,0,64.0,101.8,2025-03-02T17:21:21.054Z,2025-03-02T17:21:25Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,5553600649,233,166,5553600503,347,,5553600501,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222521,167,1,1,18,13,36g6ifzjliec1jqnbtf7yesme,1,34.2,0.0,2025-03-02T17:21:24.929Z,2025-03-02T17:21:26Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5553600873,212,16.9,5553600871,141,18.6,5553600865,107,,5553600867,56,Back,5553600875,213,2.21,5553600869,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222541,168,1,1,18,14,36g6ifzjliec1jqnbtf7yesme,1,22.2,20.7,2025-03-02T17:21:26.698Z,2025-03-02T17:21:28Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5553600969,56,Back,5553600975,212,10.8,5553600973,141,31.9,5553600971,140,29.5,5553600977,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222553,169,1,1,18,16,36g6ifzjliec1jqnbtf7yesme,1,29.6,31.9,2025-03-02T17:21:28.057Z,2025-03-02T17:21:29Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5553601023,212,9.1,5553601025,213,5.48,5553601019,141,22.3,5553601017,140,35.6,5553601015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222589,170,1,1,18,17,36g6ifzjliec1jqnbtf7yesme,0,35.7,22.1,2025-03-02T17:21:28.906Z,2025-03-02T17:21:30Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5553601217,56,Back,5553601223,141,46.1,5553601227,213,1.55,5553601225,212,16.3,5553601219,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783222683,228,1,1,18,22,b3r6d8ydtmtjckam6pku9y400,1,70.8,50.7,2025-03-02T17:21:34.638Z,2025-03-02T23:11:43Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5553601661,212,19.5,5553601659,141,76.1,5553601663,213,1.08,5553601657,140,79.5,5553601655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
