id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2800753125,35,1,1,2,13,4jg5vd59i24chckyua90dr1lg,1,28.5,60.3,2025-04-13T14:33:02.205Z,2025-04-13T14:33:06Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5649840925,56,Back,5649840929,141,91.2,5649840933,213,1.18,5649840927,140,36.8,5649840931,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753265,36,1,1,2,16,4jg5vd59i24chckyua90dr1lg,1,40.9,84.5,2025-04-13T14:33:06.044Z,2025-04-13T14:33:13Z,77767sxrg8n7kfm58qf1wq32s,S. Mamatsashvili,,,5649841699,140,30.3,5649841703,212,11.1,5649841697,56,Back,5649841705,213,3.10,5649841701,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753329,37,1,1,2,24,4jg5vd59i24chckyua90dr1lg,1,30.4,83.3,2025-04-13T14:33:13.188Z,2025-04-13T14:33:16Z,10lj2qekb1e4c8ful68b1pazt,T. Anker,,,5649842059,141,40.7,5649842065,1,,5649842063,213,4.26,5649842055,56,Back,5649842061,212,32.3,5649842057,140,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753385,38,1,1,2,26,4jg5vd59i24chckyua90dr1lg,1,17.9,37.1,2025-04-13T14:33:16.157Z,2025-04-13T14:33:18Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5649842365,141,23.1,5649842359,56,Back,5649842371,213,5.51,5649842361,140,27.1,5649842369,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753375,26,83,1,2,28,ac8jow4mdkvnsv5s0och4qqm,0,62.7,82.4,2025-04-13T14:33:17.746Z,2025-04-13T14:33:18Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5649842465,399,bdgqvvkpadpthmlm40wa6dcyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753401,39,61,1,2,28,4jg5vd59i24chckyua90dr1lg,0,27.1,23.1,2025-04-13T14:33:17.763Z,2025-04-13T14:33:18Z,bdgqvvkpadpthmlm40wa6dcyx,B. Milovanov,,,5649842441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753419,27,1,1,2,29,ac8jow4mdkvnsv5s0och4qqm,1,70.3,78.4,2025-04-13T14:33:19.113Z,2025-04-13T14:33:20Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5649842575,212,6.7,5649842579,213,2.00,5649842571,141,87.4,5649842567,56,Left,5649842569,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753479,29,1,1,2,30,ac8jow4mdkvnsv5s0och4qqm,1,67.6,87.4,2025-04-13T14:33:19.953Z,2025-04-13T14:33:21Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5649842881,56,Left,5649842885,141,87.7,5649842887,212,6.0,5649842883,140,61.9,5649842891,213,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753527,30,1,1,2,32,ac8jow4mdkvnsv5s0och4qqm,1,54.5,85.7,2025-04-13T14:33:21.730Z,2025-04-13T14:33:24Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5649843167,56,Back,5649843175,141,71.2,5649843179,212,16.8,5649843171,140,41.6,5649843183,213,3.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753565,31,1,1,2,34,ac8jow4mdkvnsv5s0och4qqm,1,41.4,65.8,2025-04-13T14:33:23.978Z,2025-04-13T14:33:26Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5649843363,140,44.1,5649843361,56,Back,5649843369,213,4.83,5649843365,141,31.6,5649843367,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753597,32,1,1,2,37,ac8jow4mdkvnsv5s0och4qqm,1,44.1,31.6,2025-04-13T14:33:26.201Z,2025-04-13T14:33:27Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5649843551,212,22.5,5649843547,140,38.5,5649843545,56,Back,5649843549,141,63.6,5649843553,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753621,33,1,1,2,38,ac8jow4mdkvnsv5s0och4qqm,1,38.5,63.6,2025-04-13T14:33:27.466Z,2025-04-13T14:33:28Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5649843683,140,46.6,5649843687,141,70.2,5649843681,56,Back,5649843693,213,0.49,5649843689,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753663,34,1,1,2,39,ac8jow4mdkvnsv5s0och4qqm,1,46.6,70.2,2025-04-13T14:33:28.241Z,2025-04-13T14:50:08Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5649843941,140,22.9,5649843939,56,Back,5649843943,141,58.2,5649843945,212,26.2,5649843947,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753765,35,1,1,2,44,ac8jow4mdkvnsv5s0och4qqm,1,23.5,53.6,2025-04-13T14:33:34.122Z,2025-04-13T14:33:36Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5649844565,213,5.04,5649844559,140,29.1,5649844563,212,18.4,5649844557,56,Back,5649844561,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753829,36,1,1,2,47,ac8jow4mdkvnsv5s0och4qqm,1,27.6,26.7,2025-04-13T14:33:36.329Z,2025-04-13T14:33:39Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5649844889,212,21.8,5649844891,213,5.40,5649844883,56,Back,5649844887,141,2.0,5649844885,140,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753881,37,1,1,2,50,ac8jow4mdkvnsv5s0och4qqm,1,39.1,3.4,2025-04-13T14:33:39.185Z,2025-04-13T14:33:41Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5649845173,140,24.5,5649845177,212,18.7,5649845175,141,19.1,5649845179,213,2.53,5649845171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800753953,38,1,1,2,52,ac8jow4mdkvnsv5s0och4qqm,1,24.4,30.0,2025-04-13T14:33:41.609Z,2025-04-13T14:33:46Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5649845591,141,64.5,5649845595,213,1.64,5649845587,56,Back,5649845593,212,23.5,5649845589,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754093,39,1,1,2,57,ac8jow4mdkvnsv5s0och4qqm,1,31.1,79.6,2025-04-13T14:33:46.290Z,2025-04-13T14:33:51Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5649846313,141,96.0,5649846315,212,12.4,5649846317,213,1.12,5649846309,56,Back,5649846311,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754147,40,1,1,3,2,ac8jow4mdkvnsv5s0och4qqm,1,39.4,91.7,2025-04-13T14:33:51.754Z,2025-04-13T14:33:55Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5649846635,213,3.95,5649846631,141,70.0,5649846633,212,20.3,5649846627,56,Back,5649846629,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754215,41,1,1,3,5,ac8jow4mdkvnsv5s0och4qqm,1,26.2,67.0,2025-04-13T14:33:55.050Z,2025-04-13T14:33:57Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5649846989,213,5.87,5649846981,56,Back,5649846983,140,36.3,5649846985,141,60.2,5649846987,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754325,42,1,1,3,8,ac8jow4mdkvnsv5s0och4qqm,1,35.2,54.8,2025-04-13T14:33:57.450Z,2025-04-13T14:34:02Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5649847633,213,4.81,5649847627,140,38.4,5649847625,56,Back,5649847629,141,5.9,5649847631,212,33.4,5649847635,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754429,43,1,1,3,12,ac8jow4mdkvnsv5s0och4qqm,1,38.6,6.2,2025-04-13T14:34:01.945Z,2025-04-13T14:34:05Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5649848195,141,21.2,5649848199,213,1.02,5649848191,56,Back,5649848197,212,12.0,5649848193,140,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754433,44,50,1,3,15,ac8jow4mdkvnsv5s0och4qqm,1,40.6,19.0,2025-04-13T14:34:04.589Z,2025-04-13T15:32:02Z,c9qk8n9d4130okk9go1brzskq,K. Ackermann,,,5649848261,233,40,5649848229,56,Back,5649848231,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754407,40,7,1,3,15,4jg5vd59i24chckyua90dr1lg,1,59.4,81.0,2025-04-13T14:34:04.590Z,2025-04-13T15:32:01Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5649848085,285,,5649848253,233,44,5649848083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754525,42,1,1,3,19,4jg5vd59i24chckyua90dr1lg,1,78.9,74.1,2025-04-13T14:34:08.653Z,2025-04-13T14:34:10Z,di0z3rihhkz11o1ccqo2b654a,L. Walta,,,5649848711,140,77.5,5649848709,56,Center,5649848717,213,4.63,5649848715,212,17.1,5649848713,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754543,43,1,1,3,20,4jg5vd59i24chckyua90dr1lg,1,77.5,49.0,2025-04-13T14:34:09.853Z,2025-04-13T14:34:11Z,21ht7s882is4sisnr8dpf61yi,J. Persson,,,5649848821,212,6.8,5649848823,213,3.20,5649848815,56,Center,5649848819,141,48.4,5649848817,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754585,44,1,1,3,21,4jg5vd59i24chckyua90dr1lg,1,71.0,45.8,2025-04-13T14:34:11.069Z,2025-04-13T14:52:09Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,1.0,,5649851795,210,15,5649849067,140,83.1,5649849073,213,5.48,5649849065,56,Center,5649849071,212,18.3,5649849069,141,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754589,45,15,1,3,23,4jg5vd59i24chckyua90dr1lg,1,84.6,35.6,2025-04-13T14:34:13.109Z,2025-04-13T16:44:01Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5649851837,78,,5649851847,103,19,5649851871,233,45,5649851841,55,44,5649851121,20,,5649849087,63,,5649851851,147,38.6,5649851853,230,97.3,5649851845,102,50.5,5649851125,82,,5649851855,231,47.8,5649849089,56,Center,5649851849,146,87.7,5649851839,29,5649849085,22,,,,,,,,,,,,,,,
2800754623,45,10,1,3,24,ac8jow4mdkvnsv5s0och4qqm,1,12.5,69.3,2025-04-13T14:34:13.209Z,2025-04-13T14:34:32Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5649849303,56,Back,5649851921,233,45,5649849301,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754759,46,4,1,3,30,ac8jow4mdkvnsv5s0och4qqm,1,34.4,77.0,2025-04-13T14:34:19.977Z,2025-04-13T15:31:48Z,,,,,5649850351,286,,5649850623,233,46,5649850349,152,,5649850345,10,,5649850347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800754791,46,4,1,3,30,4jg5vd59i24chckyua90dr1lg,0,65.6,23.0,2025-04-13T14:34:19.978Z,2025-04-13T15:31:48Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5649850687,285,,5649850533,10,,5649850537,152,,5649850679,233,46,5649850535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800755339,47,1,1,3,52,ac8jow4mdkvnsv5s0och4qqm,1,32.6,89.0,2025-04-13T14:34:42.026Z,2025-04-13T14:34:49Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5649853211,152,,5649853221,141,66.3,5649854241,189,,5649853223,212,16.7,5649853217,140,26.5,5649853225,213,4.32,5649853213,56,Back,5649853207,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800755355,48,1,1,3,53,ac8jow4mdkvnsv5s0och4qqm,1,26.5,66.3,2025-04-13T14:34:42.786Z,2025-04-13T14:34:50Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5649853289,56,Back,5649853293,141,84.8,5649853295,212,15.0,5649854403,189,,5649853297,213,1.00,5649853291,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800755429,49,1,1,3,54,ac8jow4mdkvnsv5s0och4qqm,1,34.2,84.8,2025-04-13T14:34:43.545Z,2025-04-13T14:34:46Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5649853765,141,61.4,5649853767,212,16.3,5649853763,140,30.9,5649853761,56,Back,5649853769,213,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800755457,50,1,1,3,57,ac8jow4mdkvnsv5s0och4qqm,0,34.5,60.2,2025-04-13T14:34:46.810Z,2025-04-13T14:34:47Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5649853885,56,Left,5649853889,141,85.7,5649853893,213,0.62,5649853887,140,57.5,5649853891,212,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800755711,48,2,1,4,1,4jg5vd59i24chckyua90dr1lg,1,58.7,21.9,2025-04-13T14:34:50.525Z,2025-04-13T14:54:00Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5649855219,140,70.2,5649855215,7,21ht7s882is4sisnr8dpf61yi,5649855217,56,Center,5649855221,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756123,52,1,1,4,22,ac8jow4mdkvnsv5s0och4qqm,1,23.3,60.9,2025-04-13T14:35:12.089Z,2025-04-13T14:54:13Z,8unnvgvft6knxupbp9oxh621h,E. Hovland,,,5649989187,189,,5649857577,5,,5649857583,140,38.9,5649857585,141,60.6,5649857587,212,16.4,5649857579,241,,5649857581,56,Back,5649857589,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756161,53,1,1,4,27,ac8jow4mdkvnsv5s0och4qqm,1,38.8,53.6,2025-04-13T14:35:16.249Z,2025-04-13T14:35:17Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5649857793,56,Back,5649857803,141,13.5,5649857799,140,32.7,5649857809,213,4.48,5649857807,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756195,54,1,1,4,28,ac8jow4mdkvnsv5s0och4qqm,1,32.7,13.5,2025-04-13T14:35:17.674Z,2025-04-13T14:35:19Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5649857981,212,10.8,5649857977,140,41.0,5649857983,213,5.65,5649857975,56,Back,5649857979,141,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756251,55,1,1,4,30,ac8jow4mdkvnsv5s0och4qqm,1,41.0,4.0,2025-04-13T14:35:19.161Z,2025-04-13T14:35:21Z,aqjwz3wm0it916o2vb5tz9vxl,A. Timossi Andersson,,,5649858233,141,7.0,5649858235,212,10.2,5649858237,213,2.94,5649858229,56,Back,5649858231,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756323,56,1,1,4,32,ac8jow4mdkvnsv5s0och4qqm,1,30.2,12.8,2025-04-13T14:35:21.690Z,2025-04-13T14:35:25Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5649858607,140,13.3,5649858613,213,2.30,5649858609,141,42.1,5649858605,56,Back,5649858611,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756369,57,1,1,4,35,ac8jow4mdkvnsv5s0och4qqm,1,10.2,41.0,2025-04-13T14:35:25.017Z,2025-04-13T14:35:26Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5649858877,213,5.70,5649858865,140,17.4,5649858873,212,9.0,5649858869,141,33.7,5649858861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756377,58,1,1,4,37,ac8jow4mdkvnsv5s0och4qqm,1,17.4,33.7,2025-04-13T14:35:26.722Z,2025-04-13T14:55:23Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5649858947,56,Back,5649858953,212,11.0,5649858949,140,9.1,5649858955,213,2.48,5649858951,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756615,59,1,1,4,44,ac8jow4mdkvnsv5s0och4qqm,1,10.2,47.2,2025-04-13T14:35:33.617Z,2025-04-13T14:35:36Z,8vl4hue7ixvxh4dtner52sfrp,D. Blažević,,,5649860231,56,Back,5649860239,213,5.39,5649860233,140,21.8,5649860235,141,25.0,5649860237,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756807,60,1,1,4,47,ac8jow4mdkvnsv5s0och4qqm,1,25.3,24.0,2025-04-13T14:35:36.538Z,2025-04-13T14:35:44Z,253za05jf3mmaqkjndm10d2lm,H. Karlsson,,,5649861277,213,0.17,5649861275,212,24.1,5649861273,141,30.0,5649861271,140,47.9,5649861269,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756823,61,50,1,4,54,ac8jow4mdkvnsv5s0och4qqm,1,81.6,26.2,2025-04-13T14:35:43.476Z,2025-04-13T14:35:52Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5649861311,56,Center,5649861439,233,49,5649861313,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756799,49,7,1,4,54,4jg5vd59i24chckyua90dr1lg,1,18.4,73.8,2025-04-13T14:35:43.477Z,2025-04-13T14:35:51Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5649861387,233,61,5649861231,285,,5649861223,167,,5649861227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756813,50,6,1,4,55,4jg5vd59i24chckyua90dr1lg,0,24.0,72.4,2025-04-13T14:35:44.453Z,2025-04-13T15:31:53Z,3xrja99d4b0jewfjzelq4rspg,A. Vikman,,,5649861343,73,,5649861341,56,Back,5649861913,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800756883,62,6,1,4,55,ac8jow4mdkvnsv5s0och4qqm,1,76.0,27.6,2025-04-13T14:35:44.453Z,2025-04-13T15:31:52Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,,,5649861875,233,50,5649861857,75,,5649861855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757523,63,1,1,5,26,ac8jow4mdkvnsv5s0och4qqm,1,99.5,0.5,2025-04-13T14:36:15.946Z,2025-04-13T14:42:09Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5649865341,212,20.8,5649865339,141,9.8,5649865343,213,2.83,5649865333,6,,5649865337,140,80.6,5649865335,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757573,64,1,1,5,28,ac8jow4mdkvnsv5s0och4qqm,1,82.0,13.4,2025-04-13T14:36:17.961Z,2025-04-13T14:36:20Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5649865615,212,12.9,5649865617,213,6.10,5649865613,141,10.0,5649865611,140,94.1,5649865609,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757603,65,1,1,5,30,ac8jow4mdkvnsv5s0och4qqm,0,95.1,10.0,2025-04-13T14:36:19.850Z,2025-04-13T14:42:13Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5649865775,56,Right,5649865783,212,1.8,5649866337,233,51,5649866345,286,,5649865785,213,0.87,5649866335,236,,5649865771,155,,5649865779,140,96.2,5649865769,2,,5649865781,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757589,51,12,1,5,30,4jg5vd59i24chckyua90dr1lg,1,9.7,85.0,2025-04-13T14:36:19.950Z,2025-04-13T14:36:25Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5649866409,233,65,5649866305,185,,5649865693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757641,52,6,1,5,32,4jg5vd59i24chckyua90dr1lg,0,7.5,86.2,2025-04-13T14:36:21.346Z,2025-04-13T15:31:54Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5649866033,56,Back,5649869841,233,66,5649866037,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757843,66,6,1,5,32,ac8jow4mdkvnsv5s0och4qqm,1,92.5,13.8,2025-04-13T14:36:21.346Z,2025-04-13T15:31:53Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5649867257,56,Right,5649867259,75,,5649869789,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757911,67,1,1,5,42,ac8jow4mdkvnsv5s0och4qqm,1,99.5,0.5,2025-04-13T14:36:31.513Z,2025-04-13T14:42:39Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5649867521,141,6.4,5649867511,6,,5649867519,140,85.6,5649867525,213,2.87,5649867515,56,Right,5649867523,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757959,68,1,1,5,43,ac8jow4mdkvnsv5s0och4qqm,1,85.6,6.4,2025-04-13T14:36:32.322Z,2025-04-13T14:42:40Z,17zz0x6tm20e9yfh4q5ehaf9x,S. Martinsson Ngouali,,,5649867773,140,94.2,5649867777,212,9.1,5649867775,141,5.3,5649867771,56,Right,5649867779,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757999,69,1,1,5,45,ac8jow4mdkvnsv5s0och4qqm,0,95.9,5.3,2025-04-13T14:36:34.784Z,2025-04-13T14:42:56Z,aw75jdzi3u012jkwj7t0eln2s,W. Odefalk,,,5649867959,140,96.6,5649867965,213,1.41,5649867961,141,12.0,5649867957,56,Right,5649867963,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800757935,53,61,1,5,46,4jg5vd59i24chckyua90dr1lg,1,6.1,92.0,2025-04-13T14:36:35.327Z,2025-04-13T14:43:01Z,451liwl34giar3r8y7b295w16,M. Lindberg,,,5649867643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758137,70,1,1,5,48,ac8jow4mdkvnsv5s0och4qqm,1,93.0,22.9,2025-04-13T14:36:37.993Z,2025-04-13T14:43:29Z,ci5y030e6r9umgyjbupwske7d,Daleho Irandust,1.0,,5649868661,141,34.4,5649868657,56,Center,5649869471,210,13,5649868659,140,82.1,5649868665,213,2.54,5649868663,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758143,71,13,1,5,52,ac8jow4mdkvnsv5s0och4qqm,1,78.7,56.4,2025-04-13T14:36:41.850Z,2025-04-13T16:39:46Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5649869521,103,93.1,5649868697,56,Center,5650524633,77,,5649869535,231,50.5,5649868695,18,,5649869519,102,63.9,5649869531,230,97.2,5649869513,29,,5649869143,25,,5649869525,215,,5649869145,72,,5649869515,55,70,,,,,,,,,,,,,,,,,,,,,,
2800758103,54,5,1,5,53,4jg5vd59i24chckyua90dr1lg,1,-1.2,46.6,2025-04-13T14:36:42.209Z,2025-04-13T15:18:01Z,546vmchsyl1wt10pr13r5oup6,M. Heier,,,5649868503,346,,5649868501,56,Back,5649869069,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758203,72,5,1,5,53,ac8jow4mdkvnsv5s0och4qqm,0,101.2,53.4,2025-04-13T14:36:42.209Z,2025-04-13T14:43:45Z,7qgiqoaaarr6c2bs4yffqwju2,V. Lind,,,5649869049,346,,5649869047,56,Center,5649869171,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758445,55,1,1,6,8,4jg5vd59i24chckyua90dr1lg,1,3.9,48.1,2025-04-13T14:36:57.502Z,2025-04-13T14:36:59Z,dsw7clrtv93nkdnppqhfm1n9,I. Diawara,,,5649870351,56,Back,5649870359,213,5.02,5649870349,124,,5649870363,237,,5649870355,141,28.5,5649870357,212,14.0,5649870353,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800758497,56,1,1,6,10,4jg5vd59i24chckyua90dr1lg,1,7.9,28.5,2025-04-13T14:36:59.182Z,2025-04-13T14:37:01Z,4ly7t29cozmc49wu7avkvv3yt,T. Carlsson,,,5649870615,213,1.58,5649870597,56,Back,5649870605,141,67.2,5649870611,212,26.3,5649870599,140,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
