id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2810250597,486,1,2,55,48,5mbo4f0vps12dr0fcvjn3wyp5,1,18.5,9.5,2025-05-04T13:22:41.497Z,2025-05-04T13:22:43Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5702251101,140,27.2,5702251103,141,19.4,5702251099,56,Back,5702251107,213,0.64,5702251105,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810250695,487,1,2,55,50,5mbo4f0vps12dr0fcvjn3wyp5,1,27.2,19.4,2025-05-04T13:22:43.449Z,2025-05-04T13:22:46Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5702251581,141,6.1,5702251579,140,44.9,5702251577,56,Back,5702251583,212,20.7,5702251585,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810250711,488,1,2,55,52,5mbo4f0vps12dr0fcvjn3wyp5,0,45.0,5.8,2025-05-04T13:22:45.715Z,2025-05-04T13:22:47Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5702251655,212,2.7,5702251649,56,Back,5702251659,213,0.55,5702251683,236,,5702251651,140,47.2,5702251685,233,465,5702251689,286,,5702251653,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810250679,465,74,2,55,52,czkf5t3ai00ghwbga03i5aqxw,1,64.1,97.7,2025-05-04T13:22:45.716Z,2025-05-04T13:22:47Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702251729,233,488,5702251491,56,Left,5702251493,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810250689,466,5,2,55,52,czkf5t3ai00ghwbga03i5aqxw,0,57.7,101.8,2025-05-04T13:22:46.182Z,2025-05-04T13:22:51Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702251555,347,,5702251551,56,Left,5702252043,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810250753,489,5,2,55,52,5mbo4f0vps12dr0fcvjn3wyp5,1,42.3,-1.8,2025-05-04T13:22:46.182Z,2025-05-04T14:21:15Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5702251949,233,466,5702251873,347,,5702251871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810250959,490,1,2,56,0,5mbo4f0vps12dr0fcvjn3wyp5,1,52.9,0.0,2025-05-04T13:22:53.449Z,2025-05-04T13:22:55Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5702252853,141,9.5,5702252841,107,,5702252855,212,24.2,5702252849,140,30.9,5702252857,213,2.83,5702252845,56,Back,5702252859,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810251059,491,1,2,56,1,5mbo4f0vps12dr0fcvjn3wyp5,1,30.4,11.1,2025-05-04T13:22:55.160Z,2025-05-04T13:22:59Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5702253325,140,33.7,5702253331,212,17.1,5702253329,141,35.7,5702253333,213,1.37,5702253323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810251363,492,1,2,56,5,5mbo4f0vps12dr0fcvjn3wyp5,1,40.8,43.1,2025-05-04T13:22:59.017Z,2025-05-04T13:23:09Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5702254879,56,Back,5702254881,140,46.6,5702254883,141,82.4,5702254887,213,1.35,5702254885,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810251397,493,1,2,56,15,5mbo4f0vps12dr0fcvjn3wyp5,0,53.7,81.2,2025-05-04T13:23:09.259Z,2025-05-04T13:23:31Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5702255065,1,,5702255051,155,,5702255055,56,Right,5702255059,141,16.5,5702255057,140,100.0,5702255061,212,66.7,5702255053,196,,5702255063,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810251391,467,5,2,56,16,czkf5t3ai00ghwbga03i5aqxw,1,-1.2,83.3,2025-05-04T13:23:10.277Z,2025-05-04T14:21:15Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702255347,233,494,5702255023,56,Back,5702255025,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810251443,494,5,2,56,16,5mbo4f0vps12dr0fcvjn3wyp5,0,101.2,16.7,2025-05-04T13:23:10.277Z,2025-05-04T14:21:16Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5702255301,56,Right,5702255411,233,467,5702255307,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810251791,468,43,2,56,32,czkf5t3ai00ghwbga03i5aqxw,1,0.0,0.0,2025-05-04T13:23:25.924Z,2025-05-04T13:23:30Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5702257193,141,60.5,5702257201,237,0,5702257191,140,3.6,5702257197,213,1.68,5702257265,189,0,5702257187,124,0,5702257643,144,1,5702257189,56,Back,5702257195,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252175,469,1,2,56,45,czkf5t3ai00ghwbga03i5aqxw,1,5.1,59.3,2025-05-04T13:23:39.029Z,2025-05-04T13:24:42Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5702259337,140,3.8,5702259335,56,Back,5702259341,141,47.8,5702259349,213,4.54,5702259333,124,,5702259345,212,7.9,5702259357,237,,5702259433,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252305,470,1,2,56,47,czkf5t3ai00ghwbga03i5aqxw,1,5.1,48.5,2025-05-04T13:23:41.158Z,2025-05-04T13:23:45Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5702260073,1,,5702260063,56,Back,5702260061,157,,5702260071,213,5.85,5702260065,140,44.6,5702260069,212,45.8,5702260067,141,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252309,471,44,2,56,51,czkf5t3ai00ghwbga03i5aqxw,1,43.4,19.2,2025-05-04T13:23:44.740Z,2025-05-04T14:32:23Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5702260191,233,495,5702260081,56,Back,5702260083,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252323,495,44,2,56,51,5mbo4f0vps12dr0fcvjn3wyp5,0,56.6,80.8,2025-05-04T13:23:44.741Z,2025-05-04T14:32:22Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5702260167,286,,5702260165,56,Left,5702260257,233,471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252361,472,1,2,56,51,czkf5t3ai00ghwbga03i5aqxw,0,44.6,20.1,2025-05-04T13:23:44.854Z,2025-05-04T13:24:37Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5702260367,213,4.92,5702260365,212,4.0,5702260357,168,,5702260361,140,45.4,5702260359,56,Back,5702260355,3,,5702260363,141,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252385,496,61,2,56,52,5mbo4f0vps12dr0fcvjn3wyp5,1,57.4,81.4,2025-05-04T13:23:46.261Z,2025-05-04T13:23:51Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5702260505,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252377,473,5,2,56,54,czkf5t3ai00ghwbga03i5aqxw,1,54.0,-2.0,2025-05-04T13:23:47.781Z,2025-05-04T14:21:16Z,3bepi58wwope38a478y7jwlxw,A. Priske,,,5702260463,56,Right,5702260465,347,,5702260697,233,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252411,497,5,2,56,54,5mbo4f0vps12dr0fcvjn3wyp5,0,46.0,102.0,2025-05-04T13:23:47.781Z,2025-05-04T14:21:16Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5702260645,347,,5702260643,56,Back,5702260705,233,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252713,474,1,2,57,1,czkf5t3ai00ghwbga03i5aqxw,1,52.9,0.0,2025-05-04T13:23:55.157Z,2025-05-04T13:24:02Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5702262377,141,2.3,5702262379,212,17.3,5702262375,140,36.6,5702262371,107,,5702262381,213,2.98,5702262373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252689,498,83,2,57,7,5mbo4f0vps12dr0fcvjn3wyp5,0,67.4,90.0,2025-05-04T13:24:01.320Z,2025-05-04T13:24:07Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5702263209,399,dkc69jkzi4e9ysgmwldz249as,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252737,475,1,2,57,8,czkf5t3ai00ghwbga03i5aqxw,0,38.7,4.3,2025-05-04T13:24:02.292Z,2025-05-04T13:24:03Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5702262503,141,6.4,5702262501,140,44.9,5702262505,212,6.7,5702262499,56,Back,5702262507,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252905,500,1,2,57,10,5mbo4f0vps12dr0fcvjn3wyp5,1,62.3,77.6,2025-05-04T13:24:04.345Z,2025-05-04T13:24:08Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5702263399,141,84.1,5702263397,140,74.0,5702263395,56,Left,5702263401,212,13.1,5702263403,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252923,501,1,2,57,15,5mbo4f0vps12dr0fcvjn3wyp5,0,80.6,81.5,2025-05-04T13:24:08.426Z,2025-05-04T13:24:09Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5702263501,56,Center,5702263503,140,89.7,5702263509,213,5.10,5702263507,212,25.5,5702263499,155,,5702263497,2,,5702263505,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810252953,476,12,2,57,16,czkf5t3ai00ghwbga03i5aqxw,1,15.3,56.6,2025-05-04T13:24:09.685Z,2025-05-04T13:24:14Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702263717,15,,5702263665,213,0.09,5702263661,141,58.2,5702263657,56,Back,5702263659,140,26.4,5702263663,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810253099,502,4,2,57,21,5mbo4f0vps12dr0fcvjn3wyp5,1,77.8,21.8,2025-05-04T13:24:14.660Z,2025-05-04T13:24:23Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5702264501,56,Center,5702264573,233,477,5702264499,13,,5702264505,265,,5702264507,286,,5702264503,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810253081,477,4,2,57,21,czkf5t3ai00ghwbga03i5aqxw,0,22.2,78.2,2025-05-04T13:24:14.661Z,2025-05-04T13:24:22Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5702264425,152,,5702264427,265,,5702264691,233,502,5702264429,285,,5702264421,13,,5702264423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810254447,503,1,2,58,9,5mbo4f0vps12dr0fcvjn3wyp5,0,77.5,13.5,2025-05-04T13:25:02.442Z,2025-05-04T13:25:04Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5702271939,5,,5702271953,213,1.03,5702271937,2,,5702271943,152,,5702271949,141,49.9,5702271947,140,91.8,5702271945,56,Center,5702271941,155,,5702271951,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810254479,478,12,2,58,11,czkf5t3ai00ghwbga03i5aqxw,1,4.8,46.1,2025-05-04T13:25:05.093Z,2025-05-04T13:25:08Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5702272181,15,,5702272121,213,5.97,5702272111,56,Back,5702272115,140,21.3,5702272117,141,37.9,5702272119,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810254583,479,1,2,58,14,czkf5t3ai00ghwbga03i5aqxw,0,21.9,38.5,2025-05-04T13:25:08.006Z,2025-05-04T13:25:09Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5702272717,212,23.6,5702272719,213,6.24,5702272715,141,37.0,5702272711,56,Back,5702272721,1,,5702272709,157,,5702272713,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810254647,504,1,2,58,16,5mbo4f0vps12dr0fcvjn3wyp5,0,60.3,65.8,2025-05-04T13:25:09.626Z,2025-05-04T13:25:11Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5702273075,157,,5702273083,212,27.2,5702273077,56,Center,5702273081,141,74.2,5702273079,140,85.6,5702273085,213,0.21,5702273087,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810254675,480,12,2,58,19,czkf5t3ai00ghwbga03i5aqxw,1,19.0,24.6,2025-05-04T13:25:12.597Z,2025-05-04T13:25:13Z,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,,,5702273263,141,17.0,5702273259,56,Back,5702273261,140,29.0,5702273329,15,,5702273265,212,11.7,5702273267,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810254755,481,12,2,58,22,czkf5t3ai00ghwbga03i5aqxw,1,28.9,17.9,2025-05-04T13:25:15.494Z,2025-05-04T13:25:16Z,dkc69jkzi4e9ysgmwldz249as,M. Siltanen,,,5702273721,141,18.2,5702273717,56,Back,5702273725,212,3.5,5702273719,140,32.2,5702273771,15,,5702273729,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810254835,505,1,2,58,23,5mbo4f0vps12dr0fcvjn3wyp5,1,69.5,72.4,2025-05-04T13:25:16.425Z,2025-05-04T13:25:18Z,9yb0exf35kl3avhdnlhv23glx,B. Hansen,,,5702274121,3,,5702274133,213,2.36,5702274129,141,90.9,5702274127,140,57.4,5702274125,56,Left,5702274131,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810254901,506,1,2,58,25,5mbo4f0vps12dr0fcvjn3wyp5,1,57.4,90.9,2025-05-04T13:25:18.441Z,2025-05-04T13:25:20Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5702274521,212,9.1,5702274515,56,Left,5702274517,140,50.3,5702274519,141,83.2,5702274523,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810254887,482,45,2,58,27,czkf5t3ai00ghwbga03i5aqxw,0,44.2,13.2,2025-05-04T13:25:20.487Z,2025-05-04T14:21:37Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5702274453,56,Back,5702274735,233,507,5702274455,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810254935,507,3,2,58,27,5mbo4f0vps12dr0fcvjn3wyp5,1,55.8,86.8,2025-05-04T13:25:20.487Z,2025-05-04T14:21:36Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5702274723,233,482,5702274659,56,Left,5702274661,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810254967,508,1,2,58,28,5mbo4f0vps12dr0fcvjn3wyp5,1,56.6,76.6,2025-05-04T13:25:21.897Z,2025-05-04T13:25:23Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,,5702274823,212,6.7,5702274821,141,66.7,5702274819,140,56.4,5702274825,213,4.68,5702274817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255087,509,1,2,58,29,5mbo4f0vps12dr0fcvjn3wyp5,1,56.4,66.7,2025-05-04T13:25:22.618Z,2025-05-04T13:25:34Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,1.0,,5702275521,56,Center,5702276721,210,13,5702275525,141,54.5,5702275529,213,5.78,5702275527,212,17.1,5702275523,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255095,510,13,2,58,32,5mbo4f0vps12dr0fcvjn3wyp5,1,73.0,43.4,2025-05-04T13:25:25.706Z,2025-05-04T13:25:34Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5702275581,56,Center,5702276763,103,26.4,5702276753,75,,5702276215,20,,5702275579,18,,5702276755,29,,5702275577,22,,5702276757,55,509,5702276761,102,38.2,5702276765,215,,5702276769,231,5702276767,230,,,,49.1,,,,99.1,,,,,,,,,,,,,,,
2810255123,483,5,2,58,34,czkf5t3ai00ghwbga03i5aqxw,1,-1.0,58.7,2025-05-04T13:25:27.893Z,2025-05-04T14:21:16Z,2zjl0xu23wp9j6ciq25irsq38,I. Alemayehu,,,5702275725,56,Back,5702275727,346,,5702275905,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255133,511,5,2,58,34,5mbo4f0vps12dr0fcvjn3wyp5,0,101.0,41.3,2025-05-04T13:25:27.893Z,2025-05-04T14:21:17Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5702275797,56,Center,5702275941,233,483,5702275799,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255643,484,1,2,58,52,czkf5t3ai00ghwbga03i5aqxw,1,4.8,60.0,2025-05-04T13:25:45.797Z,2025-05-04T13:25:47Z,23p0dby12ymf55wwi0xz2fnx1,M. Danielson,,,5702278487,237,,5702278473,124,,5702278481,212,7.6,5702278479,141,49.3,5702278477,140,2.7,5702278483,213,4.42,5702278475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255759,485,1,2,58,53,czkf5t3ai00ghwbga03i5aqxw,0,3.9,48.2,2025-05-04T13:25:47.142Z,2025-05-04T13:25:51Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5702279123,140,42.8,5702279131,1,,5702279121,56,Back,5702279127,212,41.1,5702279129,213,6.17,5702279119,157,,5702279125,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255747,512,44,2,58,56,5mbo4f0vps12dr0fcvjn3wyp5,1,57.5,61.8,2025-05-04T13:25:50.345Z,2025-05-04T14:32:22Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5702279059,286,,5702279361,233,486,5702279053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255765,486,44,2,58,56,czkf5t3ai00ghwbga03i5aqxw,0,42.5,38.2,2025-05-04T13:25:50.346Z,2025-05-04T14:32:22Z,bhaqw4112j43c753dlxhy61ud,D. Stensson,,,5702279435,233,512,5702279147,56,Back,5702279149,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255793,513,1,2,58,57,5mbo4f0vps12dr0fcvjn3wyp5,1,58.0,66.6,2025-05-04T13:25:50.794Z,2025-05-04T13:25:52Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5702279311,213,0.12,5702279303,140,64.6,5702279309,212,7.0,5702279307,141,67.8,5702279297,3,,5702279299,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255833,514,1,2,58,58,5mbo4f0vps12dr0fcvjn3wyp5,1,64.6,67.8,2025-05-04T13:25:52.249Z,2025-05-04T13:25:53Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5702279541,56,Center,5702279545,141,55.8,5702279549,213,5.08,5702279547,212,8.7,5702279543,140,67.6,5702279539,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255849,515,1,2,58,59,5mbo4f0vps12dr0fcvjn3wyp5,1,67.6,55.8,2025-05-04T13:25:53.018Z,2025-05-04T13:25:54Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5702279637,140,73.7,5702279641,212,9.2,5702279639,141,65.5,5702279643,213,0.80,5702279635,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255875,517,1,2,59,0,5mbo4f0vps12dr0fcvjn3wyp5,1,73.7,65.5,2025-05-04T13:25:54.297Z,2025-05-04T13:25:55Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,,5702279791,213,4.66,5702279787,141,47.8,5702279789,212,12.1,5702279785,140,73.1,5702279783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810255973,518,1,2,59,1,5mbo4f0vps12dr0fcvjn3wyp5,0,73.1,47.8,2025-05-04T13:25:55.081Z,2025-05-04T13:25:58Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5702280253,140,94.4,5702280251,56,Center,5702280255,141,28.5,5702280257,212,25.9,5702280261,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810256087,487,4,2,59,7,czkf5t3ai00ghwbga03i5aqxw,1,7.2,73.6,2025-05-04T13:26:00.392Z,2025-05-04T13:26:05Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702280847,233,519,5702280817,13,,5702280819,56,Back,5702280825,285,,5702280821,152,,5702280823,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810256051,519,4,2,59,7,5mbo4f0vps12dr0fcvjn3wyp5,0,92.8,26.4,2025-05-04T13:26:00.393Z,2025-05-04T13:26:05Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5702280711,265,,5702280911,233,487,5702280713,286,,5702280705,13,,5702280709,152,,5702280707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810257059,488,1,2,59,40,czkf5t3ai00ghwbga03i5aqxw,0,14.1,65.1,2025-05-04T13:26:33.686Z,2025-05-04T13:26:37Z,d5jgrd0clyl4rskqu6j8hcwkp,F. Manojlović,,,5702286077,56,Center,5702286079,140,58.0,5702286067,5,,5702286083,212,46.1,5702286075,152,,5702286071,157,,5702286081,141,67.5,5702286087,1,,5702286085,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810257125,520,1,2,59,44,5mbo4f0vps12dr0fcvjn3wyp5,0,40.2,32.8,2025-05-04T13:26:38.330Z,2025-05-04T13:26:40Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5702286403,3,,5702286417,213,5.04,5702286413,212,10.7,5702286407,140,43.5,5702286409,141,17.9,5702286405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810257165,489,44,2,59,46,czkf5t3ai00ghwbga03i5aqxw,1,56.6,78.4,2025-05-04T13:26:39.992Z,2025-05-04T14:32:22Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702286585,56,Center,5702286587,286,,5702286641,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810257139,521,44,2,59,46,5mbo4f0vps12dr0fcvjn3wyp5,0,43.4,21.6,2025-05-04T13:26:39.993Z,2025-05-04T14:32:21Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5702286699,233,489,5702286465,285,,5702286463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810257211,490,1,2,59,47,czkf5t3ai00ghwbga03i5aqxw,1,56.8,72.3,2025-05-04T13:26:40.600Z,2025-05-04T13:26:42Z,ab3og2sas7q4czd31wbdbnro,K. Kosugi,,,5702286805,213,5.52,5702286801,141,64.9,5702286797,56,Center,5702286799,140,61.8,5702286795,3,,5702286803,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810257221,491,1,2,59,48,czkf5t3ai00ghwbga03i5aqxw,0,61.8,64.9,2025-05-04T13:26:41.685Z,2025-05-04T13:26:42Z,1utyorvutnk14hp6dr079t1m2,Z. Sawo,,,5702286863,140,65.3,5702286865,141,58.4,5702286867,212,5.7,5702286851,168,,5702286869,213,5.41,5702286845,3,,5702286857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810257265,522,1,2,59,49,5mbo4f0vps12dr0fcvjn3wyp5,1,34.7,20.6,2025-05-04T13:26:42.489Z,2025-05-04T13:26:44Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,,5702287071,56,Back,5702287065,3,,5702287075,141,16.4,5702287079,212,6.3,5702287073,140,40.1,5702287081,213,5.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810257295,523,1,2,59,50,5mbo4f0vps12dr0fcvjn3wyp5,1,40.1,16.4,2025-05-04T13:26:43.962Z,2025-05-04T13:26:45Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5702287261,212,6.7,5702287257,140,41.6,5702287259,141,6.8,5702287249,3,,5702287263,213,4.95,5702287251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810257337,524,1,2,59,52,5mbo4f0vps12dr0fcvjn3wyp5,1,41.6,6.7,2025-05-04T13:26:45.466Z,2025-05-04T13:26:47Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5702287469,3,,5702287477,140,54.9,5702287483,212,15.8,5702287485,213,0.49,5702287473,56,Right,5702287481,141,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
