id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/9/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2802983319,78,4,1,10,23,1939bnru25svvgv15k2c7tw2y,1,63.0,52.4,2025-04-19T13:11:13.962Z,2025-04-19T13:11:26Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,5662321141,56,Center,5662321169,233,144,5662321139,13,,5662321143,152,,5662321149,286,,5662321145,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802983311,144,4,1,10,23,46yo78zak2j7kaxc5ak1fnm60,0,37.0,47.6,2025-04-19T13:11:13.963Z,2025-04-19T13:11:33Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662321089,13,,5662321093,152,,5662321175,233,78,5662321091,56,Back,5662321097,285,,5662321095,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802983727,80,1,1,10,51,1939bnru25svvgv15k2c7tw2y,1,65.4,48.5,2025-04-19T13:11:42.005Z,2025-04-19T13:11:45Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,5662323457,213,3.57,5662323451,141,41.9,5662323439,5,,5662323443,56,Center,5662323441,152,,5662323453,212,10.8,5662323445,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802983765,81,1,1,10,55,1939bnru25svvgv15k2c7tw2y,1,55.7,39.8,2025-04-19T13:11:45.220Z,2025-04-19T13:11:47Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,5662323713,213,5.49,5662323703,140,77.1,5662323711,212,31.9,5662323707,141,6.5,5662323701,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802983787,82,4,1,10,57,1939bnru25svvgv15k2c7tw2y,1,69.6,7.1,2025-04-19T13:11:47.716Z,2025-04-19T13:11:59Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,5662324495,13,,5662324499,265,,5662323837,56,Right,5662324531,233,146,5662324497,152,,5662324501,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802983805,146,4,1,10,57,46yo78zak2j7kaxc5ak1fnm60,0,30.4,92.9,2025-04-19T13:11:47.717Z,2025-04-19T13:12:03Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662323987,265,,5662323981,13,,5662323985,152,,5662323989,285,,5662324569,233,82,5662323983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984255,83,1,1,11,30,1939bnru25svvgv15k2c7tw2y,0,74.1,6.4,2025-04-19T13:12:20.517Z,2025-04-19T13:12:22Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,5662326595,212,28.9,5662326579,2,,5662326597,213,1.06,5662326591,140,87.5,5662326581,5,,5662326587,152,,5662326593,141,43.6,5662326585,155,,5662326589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984311,147,12,1,11,34,46yo78zak2j7kaxc5ak1fnm60,1,13.0,62.7,2025-04-19T13:12:24.435Z,2025-04-19T13:12:25Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5662326843,213,0.02,5662326835,56,Back,5662326839,141,63.1,5662326837,140,24.3,5662326841,212,11.9,5662326865,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984361,148,1,1,11,36,46yo78zak2j7kaxc5ak1fnm60,1,24.3,63.3,2025-04-19T13:12:26.443Z,2025-04-19T13:12:27Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5662327117,141,70.6,5662327113,56,Back,5662327121,213,1.05,5662327115,140,27.0,5662327119,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984385,150,3,1,11,38,46yo78zak2j7kaxc5ak1fnm60,0,27.8,72.9,2025-04-19T13:12:28.196Z,2025-04-19T13:12:29Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5662327251,285,,5662327249,56,Back,5662327285,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984477,85,1,1,11,41,1939bnru25svvgv15k2c7tw2y,1,42.4,14.6,2025-04-19T13:12:31.717Z,2025-04-19T13:12:34Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,5662327741,141,46.4,5662327737,56,Back,5662327745,213,2.37,5662327743,212,30.9,5662327739,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984607,86,1,1,11,44,1939bnru25svvgv15k2c7tw2y,1,23.6,46.6,2025-04-19T13:12:34.308Z,2025-04-19T13:12:43Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662328493,140,35.3,5662328489,56,Back,5662328499,212,20.2,5662328501,213,0.92,5662328497,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984649,87,1,1,11,52,1939bnru25svvgv15k2c7tw2y,1,46.5,69.7,2025-04-19T13:12:42.741Z,2025-04-19T13:12:45Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,5662328721,212,18.0,5662328717,140,44.4,5662328723,213,1.69,5662328719,141,95.9,5662328715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984677,88,1,1,11,54,1939bnru25svvgv15k2c7tw2y,1,44.3,95.4,2025-04-19T13:12:44.948Z,2025-04-19T13:12:47Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,5662328925,213,3.51,5662328921,141,88.4,5662328917,56,Back,5662328923,212,13.4,5662328919,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984705,89,1,1,11,57,1939bnru25svvgv15k2c7tw2y,1,32.4,88.4,2025-04-19T13:12:47.108Z,2025-04-19T13:12:48Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,5662329049,141,75.1,5662329053,213,5.60,5662329045,56,Back,5662329051,212,14.3,5662329047,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984743,90,1,1,11,58,1939bnru25svvgv15k2c7tw2y,1,41.0,74.8,2025-04-19T13:12:48.837Z,2025-04-19T13:12:52Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,5662329269,212,8.8,5662329265,140,39.6,5662329263,56,Back,5662329267,141,87.5,5662329271,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984751,91,1,1,12,1,1939bnru25svvgv15k2c7tw2y,0,39.6,87.5,2025-04-19T13:12:52.021Z,2025-04-19T13:12:53Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,5662329307,141,87.5,5662329305,140,42.3,5662329309,212,2.8,5662329311,213,0.00,5662329323,286,,5662329317,236,,5662329319,233,151,5662329303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984749,151,74,1,12,1,46yo78zak2j7kaxc5ak1fnm60,1,61.2,9.4,2025-04-19T13:12:52.022Z,2025-04-19T13:12:53Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5662329335,233,91,5662329299,285,,5662329297,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984781,92,5,1,12,3,1939bnru25svvgv15k2c7tw2y,1,50.2,101.4,2025-04-19T13:12:53.779Z,2025-04-19T13:53:23Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,5662329463,56,Left,5662329465,347,,5662329497,233,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984771,152,5,1,12,3,46yo78zak2j7kaxc5ak1fnm60,0,49.8,-1.4,2025-04-19T13:12:53.779Z,2025-04-19T13:12:58Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5662329419,347,,5662329417,56,Back,5662329515,233,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984877,93,1,1,12,10,1939bnru25svvgv15k2c7tw2y,1,56.4,100.0,2025-04-19T13:13:00.260Z,2025-04-19T13:13:02Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,5662330005,107,,5662330015,141,77.5,5662330019,212,17.9,5662330023,213,5.15,5662330011,140,63.6,5662330007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984889,94,1,1,12,11,1939bnru25svvgv15k2c7tw2y,0,63.7,79.3,2025-04-19T13:13:01.973Z,2025-04-19T13:13:03Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,5662330087,141,84.8,5662330083,56,Left,5662330091,213,0.72,5662330089,212,5.7,5662330085,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984909,153,61,1,12,13,46yo78zak2j7kaxc5ak1fnm60,1,35.7,7.0,2025-04-19T13:13:03.818Z,2025-04-19T13:54:20Z,9469qatlpe6rdqko8c6ha4out,N. Girmai Netabay,,5662330179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984943,95,1,1,12,13,1939bnru25svvgv15k2c7tw2y,1,67.6,87.4,2025-04-19T13:13:03.829Z,2025-04-19T13:13:07Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,5662330395,213,4.95,5662330393,212,8.2,5662330387,56,Center,5662330391,141,75.7,5662330389,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984927,154,83,1,12,16,46yo78zak2j7kaxc5ak1fnm60,0,32.6,8.3,2025-04-19T13:13:06.171Z,2025-04-19T13:13:09Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662330659,399,6tqclthbz4m9kqiukixum1mhg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984935,155,83,1,12,16,46yo78zak2j7kaxc5ak1fnm60,0,33.9,5.3,2025-04-19T13:13:06.548Z,2025-04-19T13:13:09Z,3ihcnb7xmqlsefg10xbdraqqd,Carl-Robert Sebastian Ohlsson,,5662330583,399,6tqclthbz4m9kqiukixum1mhg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984955,96,1,1,12,17,1939bnru25svvgv15k2c7tw2y,1,64.9,93.8,2025-04-19T13:13:07.125Z,2025-04-19T13:13:08Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,5662330469,140,35.0,5662330479,1,,5662330475,213,3.36,5662330467,56,Back,5662330471,141,83.5,5662330473,212,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802984979,97,1,1,12,18,1939bnru25svvgv15k2c7tw2y,1,35.0,83.5,2025-04-19T13:13:08.135Z,2025-04-19T13:13:09Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,5662330611,140,55.6,5662330617,213,6.13,5662330615,212,21.9,5662330613,141,78.7,5662330609,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985023,98,1,1,12,19,1939bnru25svvgv15k2c7tw2y,1,55.6,78.7,2025-04-19T13:13:09.188Z,2025-04-19T13:13:12Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,5662330871,56,Back,5662330877,212,21.7,5662330879,213,3.53,5662330875,141,66.7,5662330873,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985065,99,1,1,12,22,1939bnru25svvgv15k2c7tw2y,1,44.6,66.9,2025-04-19T13:13:12.565Z,2025-04-19T13:13:15Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,5662331117,141,71.7,5662331119,212,21.3,5662331115,140,64.6,5662331113,56,Center,5662331121,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985119,100,1,1,12,25,1939bnru25svvgv15k2c7tw2y,1,64.7,76.4,2025-04-19T13:13:15.685Z,2025-04-19T13:13:19Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,5662331413,141,92.9,5662331409,56,Left,5662331417,213,0.56,5662331411,140,81.6,5662331415,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985131,101,1,1,12,29,1939bnru25svvgv15k2c7tw2y,1,92.6,89.3,2025-04-19T13:13:19.156Z,2025-04-19T13:20:37Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,5662331497,212,21.8,5662331491,56,Center,5662331495,141,58.9,5662331499,213,4.38,5662331493,140,85.9,5662331487,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985197,102,1,1,12,31,1939bnru25svvgv15k2c7tw2y,1,92.2,74.2,2025-04-19T13:13:21.253Z,2025-04-19T13:21:37Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,1.0,5662331853,140,92.2,5662366921,210,13,5662331849,155,,5662331847,2,,5662331859,213,4.71,5662331855,141,48.9,5662366923,154,,5662331851,56,Center,5662331857,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802991019,155,13,1,12,32,1939bnru25svvgv15k2c7tw2y,1,92.0,50.3,2025-04-19T13:13:22.428Z,2025-04-19T13:21:38Z,1vr7p76nx255ikv7w00s6gnsa,T. Silverholt,,5662366983,154,,5662366141,153,,5662366979,29,,5662366975,75,,5662367003,230,99.5,5662367001,147,47.8,5662367005,231,50.2,5662366987,55,102,5662366997,214,,5662366133,15,5662366999,146,93.7,5662364843,22,5662366995,103,13.9,5662366135,17,,5662366139,328,5662364847,56,Center,,5662366993,102,37.5,,,,,,,,
2802985217,156,61,1,12,35,46yo78zak2j7kaxc5ak1fnm60,1,8.5,56.4,2025-04-19T13:13:25.216Z,2025-04-19T13:13:25Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662331941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985285,157,12,1,12,36,46yo78zak2j7kaxc5ak1fnm60,1,2.6,40.9,2025-04-19T13:13:26.844Z,2025-04-19T13:13:35Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,5662332327,141,100.0,5662332695,167,,5662332325,140,4.7,5662332329,212,40.5,5662332331,213,1.52,5662332323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985345,103,5,1,12,41,1939bnru25svvgv15k2c7tw2y,1,94.2,-1.4,2025-04-19T13:13:31.742Z,2025-04-19T13:53:24Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,5662332637,347,,5662332635,56,Right,5662332643,233,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985289,158,5,1,12,41,46yo78zak2j7kaxc5ak1fnm60,0,5.8,101.4,2025-04-19T13:13:31.742Z,2025-04-19T13:13:37Z,b5kncgqkpiofwduo2snjz74dl,J. Pikkarainen,,5662332345,347,,5662332729,233,103,5662332341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985705,104,1,1,13,7,1939bnru25svvgv15k2c7tw2y,0,92.1,0.0,2025-04-19T13:13:57.925Z,2025-04-19T13:22:09Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,5662334769,212,27.2,5662334765,140,91.8,5662334763,56,Center,5662334773,1,,5662334767,141,38.0,5662334761,107,,5662334771,213,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992287,171,1,1,13,8,1939bnru25svvgv15k2c7tw2y,1,95.2,31.7,2025-04-19T13:13:59.013Z,2025-04-19T13:23:12Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,5662374817,213,1.99,5662374811,140,92.7,5662374815,212,6.4,5662374807,3,,5662374809,56,Center,5662374813,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992295,172,61,1,13,9,1939bnru25svvgv15k2c7tw2y,1,93.9,41.5,2025-04-19T13:13:59.188Z,2025-04-19T13:23:31Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,5662375771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992299,173,61,1,13,10,1939bnru25svvgv15k2c7tw2y,0,86.0,33.1,2025-04-19T13:14:00.365Z,2025-04-19T13:23:41Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,5662376649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992313,267,61,1,13,11,46yo78zak2j7kaxc5ak1fnm60,1,12.0,68.1,2025-04-19T13:14:01.552Z,2025-04-19T13:23:52Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662377347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802992307,174,61,1,13,12,1939bnru25svvgv15k2c7tw2y,0,87.6,33.1,2025-04-19T13:14:02.557Z,2025-04-19T13:23:59Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,5662377803,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985723,160,43,1,13,13,46yo78zak2j7kaxc5ak1fnm60,1,0.0,0.0,2025-04-19T13:14:03.988Z,2025-04-19T13:24:05Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662378271,144,61,5662334853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985751,162,1,1,13,15,46yo78zak2j7kaxc5ak1fnm60,0,15.6,69.0,2025-04-19T13:14:05.661Z,2025-04-19T13:14:06Z,7qsp3fm0wkymgiej6s7jj06p5,M. Diaby,,5662334989,212,35.8,5662334985,140,48.7,5662334987,141,81.5,5662334993,1,,5662334981,155,,5662334991,213,0.24,5662334983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985797,105,1,1,13,18,1939bnru25svvgv15k2c7tw2y,1,55.0,23.0,2025-04-19T13:14:08.612Z,2025-04-19T13:14:10Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,5662335243,56,Back,5662335251,213,2.63,5662335253,1,,5662335245,140,25.2,5662335249,212,35.8,5662335247,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985849,106,1,1,13,20,1939bnru25svvgv15k2c7tw2y,1,25.2,48.7,2025-04-19T13:14:10.133Z,2025-04-19T13:14:13Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662335577,212,25.0,5662335571,56,Back,5662335575,141,12.5,5662335579,213,4.89,5662335573,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802985909,107,1,1,13,23,1939bnru25svvgv15k2c7tw2y,1,29.0,11.4,2025-04-19T13:14:13.412Z,2025-04-19T13:14:19Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,5662335893,141,47.2,5662335899,213,1.89,5662335885,56,Back,5662335889,140,21.3,5662335897,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986031,108,1,1,13,29,1939bnru25svvgv15k2c7tw2y,1,23.6,52.4,2025-04-19T13:14:19.252Z,2025-04-19T13:14:28Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662336633,141,7.3,5662336637,213,5.84,5662336629,56,Right,5662336631,140,84.9,5662336627,157,,5662336639,1,,5662336635,212,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986063,109,1,1,13,38,1939bnru25svvgv15k2c7tw2y,1,79.6,26.5,2025-04-19T13:14:28.676Z,2025-04-19T13:14:31Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,5662336833,212,16.0,5662336835,213,5.47,5662336827,56,Right,5662336831,141,9.5,5662336829,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986069,110,1,1,13,40,1939bnru25svvgv15k2c7tw2y,0,90.1,9.5,2025-04-19T13:14:31.061Z,2025-04-19T13:14:31Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,5662336865,56,Center,5662336869,141,42.5,5662336873,213,1.66,5662336867,140,88.2,5662336871,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986093,164,12,1,13,42,46yo78zak2j7kaxc5ak1fnm60,1,10.8,67.9,2025-04-19T13:14:32.453Z,2025-04-19T13:15:04Z,a4f6z4alegkvrhm4k864w9lg5,Sebastian Jonas Ohlsson,,5662337003,213,5.14,5662336999,141,54.4,5662336995,56,Back,5662337001,212,10.1,5662336997,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986123,166,1,1,13,43,46yo78zak2j7kaxc5ak1fnm60,1,15.1,57.0,2025-04-19T13:14:33.702Z,2025-04-19T13:14:35Z,9ajfpzjfipsub15tats3mo2j9,C. Gravius,,5662337107,212,15.1,5662337101,56,Back,5662337105,141,45.5,5662337109,213,5.74,5662337103,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986157,167,1,1,13,45,46yo78zak2j7kaxc5ak1fnm60,1,27.4,45.5,2025-04-19T13:14:35.245Z,2025-04-19T13:14:38Z,c2pfggtw5hreyomdwogbhjpqs,E. Barsoum,,5662337289,140,42.5,5662337291,141,32.7,5662337287,56,Back,5662337293,212,18.1,5662337295,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986195,168,1,1,13,48,46yo78zak2j7kaxc5ak1fnm60,1,46.4,48.4,2025-04-19T13:14:38.187Z,2025-04-19T13:14:41Z,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,,5662337489,213,1.11,5662337485,141,86.8,5662337481,56,Left,5662337487,212,29.1,5662337483,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986199,169,3,1,13,51,46yo78zak2j7kaxc5ak1fnm60,0,59.7,84.0,2025-04-19T13:14:41.116Z,2025-04-19T13:14:48Z,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,,5662337501,56,Left,5662337721,233,112,5662337503,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986237,112,7,1,13,51,1939bnru25svvgv15k2c7tw2y,1,40.3,16.0,2025-04-19T13:14:41.117Z,2025-04-19T13:14:48Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,5662337715,233,169,5662337709,285,,5662337707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986319,114,1,1,13,55,1939bnru25svvgv15k2c7tw2y,1,14.0,34.8,2025-04-19T13:14:45.972Z,2025-04-19T13:14:49Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,5662338093,141,51.5,5662338099,213,2.20,5662338095,212,14.0,5662338089,56,Back,5662338091,140,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986367,115,1,1,13,59,1939bnru25svvgv15k2c7tw2y,1,7.4,52.2,2025-04-19T13:14:49.765Z,2025-04-19T13:14:53Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,5662338435,212,12.0,5662338431,140,8.0,5662338429,56,Back,5662338437,213,4.76,5662338433,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986429,116,1,1,14,3,1939bnru25svvgv15k2c7tw2y,1,10.7,31.2,2025-04-19T13:14:53.844Z,2025-04-19T13:14:58Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,5662338747,140,35.8,5662338749,141,31.6,5662338745,56,Back,5662338753,213,0.01,5662338751,212,26.4,5662338743,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986453,117,1,1,14,8,1939bnru25svvgv15k2c7tw2y,1,34.7,36.0,2025-04-19T13:14:58.245Z,2025-04-19T13:15:00Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,5662338911,56,Back,5662338917,212,13.3,5662338913,140,27.3,5662338919,213,2.19,5662338915,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986481,118,1,1,14,10,1939bnru25svvgv15k2c7tw2y,1,29.7,51.6,2025-04-19T13:15:00.277Z,2025-04-19T13:15:02Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,5662339113,213,1.27,5662339109,141,89.3,5662339105,56,Back,5662339111,212,26.8,5662339107,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986507,119,1,1,14,12,1939bnru25svvgv15k2c7tw2y,1,39.4,88.9,2025-04-19T13:15:02.821Z,2025-04-19T13:15:05Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,5662339257,56,Center,5662339263,212,23.4,5662339265,213,5.87,5662339261,141,75.0,5662339259,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986557,120,1,1,14,15,1939bnru25svvgv15k2c7tw2y,1,58.6,74.7,2025-04-19T13:15:05.092Z,2025-04-19T13:15:09Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,5662339537,56,Back,5662339543,141,94.1,5662339541,140,39.8,5662339547,213,2.55,5662339545,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802986593,121,1,1,14,19,1939bnru25svvgv15k2c7tw2y,1,38.5,90.6,2025-04-19T13:15:09.108Z,2025-04-19T13:15:12Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,5662339751,141,70.6,5662339747,56,Back,5662339749,140,40.1,5662339753,212,13.7,5662339755,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
