id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/15/value
2816405035,217,1,1,22,37,2nnlsjfbcea40t4jeclcbw9lk,1,19.7,43.3,2025-05-18T12:38:08.501Z,2025-05-18T12:38:11Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736265447,56,Back,5736265449,140,24.4,5736265455,213,4.93,5736265453,212,22.9,5736265451,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405131,218,1,1,22,40,2nnlsjfbcea40t4jeclcbw9lk,0,26.7,7.7,2025-05-18T12:38:11.574Z,2025-05-18T12:38:17Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736265847,140,90.1,5736265843,155,,5736265849,141,17.9,5736265855,1,,5736265853,213,0.10,5736265851,212,66.9,5736265845,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405201,170,1,1,22,48,5mbo4f0vps12dr0fcvjn3wyp5,1,10.3,64.7,2025-05-18T12:38:19.683Z,2025-05-18T12:38:22Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5736266367,140,21.1,5736266369,141,30.5,5736266365,56,Back,5736266371,212,25.9,5736266373,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405245,171,1,1,22,51,5mbo4f0vps12dr0fcvjn3wyp5,1,22.8,31.3,2025-05-18T12:38:22.434Z,2025-05-18T12:38:25Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5736266657,140,32.9,5736266665,213,0.34,5736266659,141,36.8,5736266655,56,Back,5736266663,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405307,172,1,1,22,54,5mbo4f0vps12dr0fcvjn3wyp5,1,28.4,39.4,2025-05-18T12:38:25.603Z,2025-05-18T12:38:28Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736267005,1,,5736266995,141,94.8,5736266997,212,39.6,5736266993,140,40.0,5736266991,56,Back,5736266989,155,,5736267001,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405349,173,1,1,22,57,5mbo4f0vps12dr0fcvjn3wyp5,1,38.1,92.6,2025-05-18T12:38:28.354Z,2025-05-18T12:38:31Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736267259,213,4.21,5736267251,56,Back,5736267253,140,32.2,5736267257,212,12.8,5736267255,141,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405489,174,1,1,22,59,5mbo4f0vps12dr0fcvjn3wyp5,1,32.5,71.9,2025-05-18T12:38:31.058Z,2025-05-18T12:38:40Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5736268005,141,46.1,5736268009,213,5.42,5736268001,56,Back,5736268003,140,46.8,5736267999,155,,5736268007,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405495,175,3,1,23,8,5mbo4f0vps12dr0fcvjn3wyp5,0,79.8,54.6,2025-05-18T12:38:40.162Z,2025-05-18T13:04:47Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736268051,286,,5736268207,233,219,5736268049,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405515,219,7,1,23,8,2nnlsjfbcea40t4jeclcbw9lk,0,20.2,45.4,2025-05-18T12:38:40.163Z,2025-05-18T13:04:50Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736268155,56,Back,5736268171,233,175,5736268157,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405681,178,43,1,23,9,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-18T12:38:41.194Z,2025-05-18T12:39:00Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736269871,144,61,5736269041,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405563,220,50,1,23,11,2nnlsjfbcea40t4jeclcbw9lk,1,11.0,34.2,2025-05-18T12:38:42.449Z,2025-05-18T13:16:03Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5736268445,56,Back,5736268447,285,,5736268527,233,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405531,176,7,1,23,11,5mbo4f0vps12dr0fcvjn3wyp5,0,89.0,65.8,2025-05-18T12:38:42.450Z,2025-05-18T13:16:03Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5736268263,56,Center,5736268511,233,220,5736268265,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816426829,472,61,1,23,12,2nnlsjfbcea40t4jeclcbw9lk,1,11.7,30.5,2025-05-18T12:38:43.210Z,2025-05-18T13:05:33Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5736387625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405613,222,1,1,23,14,2nnlsjfbcea40t4jeclcbw9lk,0,9.9,9.8,2025-05-18T12:38:45.591Z,2025-05-18T12:38:48Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736268685,141,0.0,5736268679,157,,5736268691,1,,5736268689,213,6.06,5736268683,140,42.9,5736268681,56,Back,5736268687,212,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405629,177,5,1,23,17,5mbo4f0vps12dr0fcvjn3wyp5,1,59.8,101.6,2025-05-18T12:38:48.292Z,2025-05-18T12:40:29Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5736268737,56,Left,5736268739,347,,5736268771,233,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816405621,223,5,1,23,17,2nnlsjfbcea40t4jeclcbw9lk,0,40.2,-1.6,2025-05-18T12:38:48.292Z,2025-05-18T12:38:51Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736268823,233,177,5736268701,56,Back,5736268703,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406285,179,1,1,24,0,5mbo4f0vps12dr0fcvjn3wyp5,1,68.6,100.0,2025-05-18T12:39:32.050Z,2025-05-18T12:39:34Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736272403,213,5.83,5736272401,212,16.0,5736272395,56,Left,5736272399,141,91.2,5736272393,107,,5736272397,140,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406307,180,3,1,24,3,5mbo4f0vps12dr0fcvjn3wyp5,1,82.2,92.1,2025-05-18T12:39:34.627Z,2025-05-18T13:03:18Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736272523,233,225,5736272491,286,,5736272489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406291,225,45,1,24,3,2nnlsjfbcea40t4jeclcbw9lk,0,17.8,7.9,2025-05-18T12:39:34.627Z,2025-05-18T13:03:18Z,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,5736272533,233,180,5736272419,56,Back,5736272421,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406329,181,1,1,24,4,5mbo4f0vps12dr0fcvjn3wyp5,1,74.7,94.2,2025-05-18T12:39:35.379Z,2025-05-18T12:39:36Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736272617,141,95.1,5736272613,56,Left,5736272619,212,5.9,5736272615,140,69.1,5736272621,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406335,182,1,1,24,4,5mbo4f0vps12dr0fcvjn3wyp5,0,68.6,94.8,2025-05-18T12:39:36.098Z,2025-05-18T12:39:37Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736272753,286,,5736272649,56,Left,5736272657,141,92.3,5736272749,233,226,5736272653,140,69.6,5736272747,236,,5736272661,212,2.0,5736272663,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406349,226,74,1,24,4,2nnlsjfbcea40t4jeclcbw9lk,1,25.7,10.4,2025-05-18T12:39:36.099Z,2025-05-18T13:03:09Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736272739,56,Back,5736272805,233,182,5736272741,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406369,227,1,1,24,6,2nnlsjfbcea40t4jeclcbw9lk,0,25.7,10.4,2025-05-18T12:39:37.895Z,2025-05-18T13:06:49Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736272869,213,2.26,5736272867,212,1.3,5736390861,236,,5736390863,286,,5736272863,140,24.9,5736272861,56,Back,5736391505,233,184,5736272865,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406441,184,74,1,24,6,5mbo4f0vps12dr0fcvjn3wyp5,1,70.1,89.9,2025-05-18T12:39:37.896Z,2025-05-18T13:06:47Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736391455,233,227,5736391041,285,,5736273223,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406437,183,43,1,24,7,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-05-18T12:39:38.402Z,2025-05-18T12:39:45Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736273615,144,1,5736273191,140,70.3,5736273187,56,Left,5736273199,212,0.6,5736273195,141,89.1,5736273203,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406457,185,1,1,24,8,5mbo4f0vps12dr0fcvjn3wyp5,0,70.1,91.1,2025-05-18T12:39:39.747Z,2025-05-18T13:06:45Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5736273305,140,76.1,5736273311,213,0.85,5736273303,56,Left,5736273307,141,100.0,5736393293,155,,5736273309,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406463,186,5,1,24,10,5mbo4f0vps12dr0fcvjn3wyp5,0,75.0,101.6,2025-05-18T12:39:42.167Z,2025-05-18T12:39:58Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5736273383,233,228,5736273327,347,,5736273325,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406451,228,5,1,24,10,2nnlsjfbcea40t4jeclcbw9lk,1,25.0,-1.6,2025-05-18T12:39:42.167Z,2025-05-18T12:40:30Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736273279,347,,5736273277,56,Back,5736273365,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406707,229,1,1,24,23,2nnlsjfbcea40t4jeclcbw9lk,1,24.8,0.0,2025-05-18T12:39:55.207Z,2025-05-18T12:39:57Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,5736274735,107,,5736274745,213,0.48,5736274741,141,12.0,5736274743,212,20.8,5736274737,56,Back,5736274739,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406721,230,44,1,24,26,2nnlsjfbcea40t4jeclcbw9lk,1,41.0,7.3,2025-05-18T12:39:57.639Z,2025-05-18T13:03:23Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5736274783,56,Back,5736274787,285,,5736275177,233,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406787,187,44,1,24,26,5mbo4f0vps12dr0fcvjn3wyp5,0,59.0,92.7,2025-05-18T12:39:57.640Z,2025-05-18T13:03:24Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5736275157,56,Left,5736275159,286,,5736275193,233,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406745,231,1,1,24,26,2nnlsjfbcea40t4jeclcbw9lk,0,42.9,12.3,2025-05-18T12:39:57.783Z,2025-05-18T12:39:59Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5736274909,141,0.0,5736274901,3,,5736274903,168,,5736274907,140,46.9,5736274913,213,5.14,5736274911,212,10.2,5736274905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406891,188,5,1,24,28,5mbo4f0vps12dr0fcvjn3wyp5,1,54.8,101.2,2025-05-18T12:39:59.464Z,2025-05-18T13:01:39Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5736275699,56,Left,5736275701,347,,5736277813,233,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406751,232,5,1,24,28,2nnlsjfbcea40t4jeclcbw9lk,0,45.2,-1.2,2025-05-18T12:39:59.464Z,2025-05-18T13:01:40Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,5736274917,347,,5736277825,233,188,5736274915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406905,189,1,1,24,35,5mbo4f0vps12dr0fcvjn3wyp5,1,62.6,100.0,2025-05-18T12:40:06.738Z,2025-05-18T13:07:05Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5736275785,140,71.9,5736275787,141,87.3,5736275781,107,,5736275783,56,Left,5736275789,212,13.4,5736275791,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406925,190,1,1,24,36,5mbo4f0vps12dr0fcvjn3wyp5,1,72.2,86.7,2025-05-18T12:40:07.506Z,2025-05-18T12:40:08Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736275885,56,Center,5736275887,140,75.8,5736275889,141,72.5,5736275893,213,5.09,5736275891,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406961,191,1,1,24,37,5mbo4f0vps12dr0fcvjn3wyp5,1,78.2,68.3,2025-05-18T12:40:08.755Z,2025-05-18T12:40:10Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736276095,212,4.6,5736276097,213,3.98,5736276089,56,Center,5736276093,141,63.3,5736276091,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406965,192,1,1,24,39,5mbo4f0vps12dr0fcvjn3wyp5,1,71.7,57.5,2025-05-18T12:40:10.483Z,2025-05-18T13:07:33Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736276107,56,Center,5736276109,140,78.8,5736276115,213,0.28,5736276113,212,7.7,5736276111,141,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407021,193,1,1,24,40,5mbo4f0vps12dr0fcvjn3wyp5,1,77.8,65.8,2025-05-18T12:40:11.226Z,2025-05-18T13:07:49Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736276399,141,59.9,5736276403,213,3.94,5736276401,212,5.6,5736276397,140,74.1,5736276395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816429013,365,1,1,24,41,5mbo4f0vps12dr0fcvjn3wyp5,0,71.2,67.5,2025-05-18T12:40:12.210Z,2025-05-18T13:08:20Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736400207,213,6.21,5736400895,236,,5736400201,140,72.9,5736400203,141,67.3,5736400199,56,Center,5736400897,286,,5736401063,233,233,5736400205,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816406991,233,74,1,24,41,2nnlsjfbcea40t4jeclcbw9lk,1,23.1,34.0,2025-05-18T12:40:12.211Z,2025-05-18T13:15:56Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,5736276243,56,Back,5736401117,233,365,5736401045,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407087,234,12,1,24,42,2nnlsjfbcea40t4jeclcbw9lk,1,19.2,44.0,2025-05-18T12:40:14.088Z,2025-05-18T13:09:08Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736276735,140,25.2,5736276741,213,5.47,5736276739,212,9.2,5736276733,56,Back,5736276737,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407073,194,1,1,24,43,5mbo4f0vps12dr0fcvjn3wyp5,1,74.8,58.7,2025-05-18T12:40:14.955Z,2025-05-18T13:09:06Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736404067,155,,5736276667,213,5.33,5736276661,140,78.1,5736276663,141,51.6,5736276659,56,Center,5736276665,212,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407113,195,1,1,24,45,5mbo4f0vps12dr0fcvjn3wyp5,1,79.5,40.3,2025-05-18T12:40:16.291Z,2025-05-18T13:09:20Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736276867,212,14.8,5736276863,140,77.6,5736276861,56,Right,5736276869,213,4.58,5736276865,141,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407155,196,1,1,24,47,5mbo4f0vps12dr0fcvjn3wyp5,1,76.0,20.2,2025-05-18T12:40:18.856Z,2025-05-18T12:40:22Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736277103,212,12.3,5736277101,141,30.4,5736277099,140,66.3,5736277105,213,2.54,5736277097,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407189,197,1,1,24,50,5mbo4f0vps12dr0fcvjn3wyp5,1,68.1,26.0,2025-05-18T12:40:21.907Z,2025-05-18T12:40:24Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736277259,56,Right,5736277265,212,11.0,5736277267,213,5.09,5736277263,141,11.0,5736277261,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407207,198,1,1,24,53,5mbo4f0vps12dr0fcvjn3wyp5,0,72.0,8.3,2025-05-18T12:40:24.371Z,2025-05-18T12:40:25Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5736277385,140,74.8,5736277389,212,4.7,5736277391,213,0.90,5736277383,56,Right,5736277381,155,,5736277387,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407285,235,61,1,24,56,2nnlsjfbcea40t4jeclcbw9lk,1,16.2,93.2,2025-05-18T12:40:27.320Z,2025-05-18T12:40:57Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5736277869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407261,199,1,1,24,57,5mbo4f0vps12dr0fcvjn3wyp5,0,92.6,6.8,2025-05-18T12:40:29.011Z,2025-05-18T12:40:29Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736277717,56,Center,5736277719,140,100.0,5736277725,213,1.08,5736277715,155,,5736277723,212,18.3,5736277721,141,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407307,200,5,1,24,58,5mbo4f0vps12dr0fcvjn3wyp5,0,101.0,37.0,2025-05-18T12:40:29.416Z,2025-05-18T13:01:40Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,5736277973,346,,5736277971,56,Center,5736277997,233,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407299,236,5,1,24,58,2nnlsjfbcea40t4jeclcbw9lk,1,-1.0,63.0,2025-05-18T12:40:29.416Z,2025-05-18T13:01:40Z,83uml6n0wlgtirmi30sa2ihd6,S. Tounekti,,5736277985,233,200,5736277935,56,Back,5736277937,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407409,237,1,1,25,7,2nnlsjfbcea40t4jeclcbw9lk,1,3.4,51.9,2025-05-18T12:40:38.615Z,2025-05-18T12:40:40Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736278577,141,33.7,5736278571,124,,5736278573,56,Back,5736278585,237,,5736278579,212,13.6,5736278575,140,8.7,5736278581,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407423,238,1,1,25,9,2nnlsjfbcea40t4jeclcbw9lk,1,8.7,33.7,2025-05-18T12:40:40.600Z,2025-05-18T12:40:42Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,5736278669,141,36.1,5736278667,140,9.2,5736278673,213,1.26,5736278671,212,1.7,5736278665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407435,239,4,1,25,10,2nnlsjfbcea40t4jeclcbw9lk,1,11.8,32.2,2025-05-18T12:40:41.960Z,2025-05-18T12:40:47Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736278763,13,,5736278767,152,,5736278765,56,Back,5736278771,285,,5736279185,233,201,5736279125,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407441,201,4,1,25,10,5mbo4f0vps12dr0fcvjn3wyp5,0,88.2,67.8,2025-05-18T12:40:41.961Z,2025-05-18T12:40:47Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5736279073,233,239,5736278973,152,,5736278971,56,Center,5736278967,13,,5736278969,295,,5736278975,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816407993,240,1,1,25,41,2nnlsjfbcea40t4jeclcbw9lk,1,13.5,30.9,2025-05-18T12:41:12.632Z,2025-05-18T12:41:14Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736281899,141,33.1,5736281893,152,,5736281891,5,,5736281897,140,7.3,5736281903,212,6.7,5736281907,213,2.92,5736281895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816408033,241,1,1,25,43,2nnlsjfbcea40t4jeclcbw9lk,1,7.3,33.1,2025-05-18T12:41:14.616Z,2025-05-18T12:41:16Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,5736282123,213,5.46,5736282121,212,7.0,5736282115,56,Back,5736282119,141,25.6,5736282117,140,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816408069,242,1,1,25,45,2nnlsjfbcea40t4jeclcbw9lk,0,12.8,27.6,2025-05-18T12:41:16.780Z,2025-05-18T12:41:18Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736282299,213,0.99,5736282297,212,37.4,5736282293,140,32.4,5736282289,155,,5736282291,56,Back,5736282295,141,73.5,5736282301,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816408113,202,1,1,25,47,5mbo4f0vps12dr0fcvjn3wyp5,1,67.4,19.6,2025-05-18T12:41:18.979Z,2025-05-18T12:41:21Z,3hz7fbme9sm4xkj5fo3moeluc,V. Andersson,,5736282581,140,69.2,5736282583,141,33.1,5736282587,213,1.37,5736282577,3,,5736282579,56,Center,5736282585,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816408121,203,3,1,25,50,5mbo4f0vps12dr0fcvjn3wyp5,0,71.2,32.2,2025-05-18T12:41:21.587Z,2025-05-18T12:41:28Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736282635,56,Center,5736282979,233,243,5736282637,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816408167,243,7,1,25,50,2nnlsjfbcea40t4jeclcbw9lk,0,28.8,67.8,2025-05-18T12:41:21.588Z,2025-05-18T12:41:27Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736282925,285,,5736282961,233,203,5736282921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816408149,204,44,1,25,51,5mbo4f0vps12dr0fcvjn3wyp5,1,71.8,33.4,2025-05-18T12:41:22.851Z,2025-05-18T13:03:24Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736282815,286,,5736283283,233,244,5736282813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816408219,244,44,1,25,51,2nnlsjfbcea40t4jeclcbw9lk,0,28.2,66.6,2025-05-18T12:41:22.852Z,2025-05-18T13:03:24Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,5736283251,285,,5736283247,56,Back,5736283343,233,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816408161,205,1,1,25,52,5mbo4f0vps12dr0fcvjn3wyp5,0,71.2,21.7,2025-05-18T12:41:23.523Z,2025-05-18T12:41:24Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736282877,3,,5736282879,56,Center,5736282885,212,11.6,5736282883,141,32.9,5736282881,140,79.5,5736282887,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816408283,246,1,1,25,55,2nnlsjfbcea40t4jeclcbw9lk,1,22.1,65.0,2025-05-18T12:41:27.145Z,2025-05-18T13:10:30Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,5736409937,140,12.8,5736409939,141,75.0,5736409941,212,11.9,5736409943,213,2.53,5736283623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816408281,245,1,1,25,57,2nnlsjfbcea40t4jeclcbw9lk,0,14.7,75.0,2025-05-18T12:41:28.392Z,2025-05-18T13:10:55Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,5736283609,212,21.8,5736283603,56,Back,5736283607,141,100.0,5736283611,213,0.94,5736283605,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816408259,206,5,1,25,58,5mbo4f0vps12dr0fcvjn3wyp5,1,75.6,-1.4,2025-05-18T12:41:29.506Z,2025-05-18T13:01:41Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,5736283791,233,247,5736283485,347,,5736283481,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
