id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2799908397,154,1,1,15,43,1939bnru25svvgv15k2c7tw2y,1,45.6,56.6,2025-04-12T15:46:30.991Z,2025-04-12T15:46:34Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645281631,141,26.8,5645281637,213,4.38,5645281621,56,Back,5645281635,212,21.5,5645281625,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799908561,155,1,1,15,47,1939bnru25svvgv15k2c7tw2y,1,42.0,33.0,2025-04-12T15:46:35.375Z,2025-04-12T15:46:39Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5645282537,56,Back,5645282541,141,85.4,5645282547,1,,5645282543,212,35.6,5645282539,140,42.1,5645282545,213,1.57,5645282535,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799908613,156,1,1,15,51,1939bnru25svvgv15k2c7tw2y,1,45.3,89.9,2025-04-12T15:46:39.182Z,2025-04-12T15:46:41Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645282883,212,15.7,5645282879,140,59.9,5645282885,213,0.22,5645282881,141,95.0,5645282877,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799908723,157,1,1,15,53,1939bnru25svvgv15k2c7tw2y,1,60.6,95.3,2025-04-12T15:46:41.103Z,2025-04-12T15:46:44Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645283427,141,66.1,5645283431,213,4.53,5645283423,56,Center,5645283429,212,20.2,5645283425,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799908757,158,1,1,15,56,1939bnru25svvgv15k2c7tw2y,1,57.7,68.4,2025-04-12T15:46:44.318Z,2025-04-12T15:46:45Z,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,5645283585,140,60.3,5645283589,212,7.6,5645283591,213,5.08,5645283583,56,Center,5645283587,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799908899,159,1,1,15,57,1939bnru25svvgv15k2c7tw2y,1,60.3,57.9,2025-04-12T15:46:45.343Z,2025-04-12T15:46:48Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645284229,213,0.74,5645284225,141,88.0,5645284227,212,30.4,5645284223,140,81.7,5645284221,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799908967,160,1,1,16,1,1939bnru25svvgv15k2c7tw2y,0,81.7,88.0,2025-04-12T15:46:48.842Z,2025-04-12T15:46:51Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645284697,212,27.6,5645284693,140,100.0,5645284701,213,5.55,5645284691,56,Center,5645284695,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799909163,161,5,1,16,3,1939bnru25svvgv15k2c7tw2y,0,101.0,62.6,2025-04-12T15:46:51.424Z,2025-04-12T17:41:48Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645285795,346,,5645285945,233,173,5645285791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799909017,173,5,1,16,3,7hlumphk42363z3i2nry2wrzj,1,-1.0,37.4,2025-04-12T15:46:51.424Z,2025-04-12T17:41:48Z,2k1v6526ielemu1w3rayxdkkq,S. Jørgensen,,,5645284949,56,Back,5645285917,233,161,5645284955,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799909667,174,1,1,16,24,7hlumphk42363z3i2nry2wrzj,1,4.9,62.3,2025-04-12T15:47:12.246Z,2025-04-12T15:47:15Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645288621,212,8.3,5645288623,213,4.40,5645288617,140,2.5,5645288613,124,,5645288627,237,,5645288615,56,Back,5645288619,141,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799909753,175,1,1,16,27,7hlumphk42363z3i2nry2wrzj,1,2.5,50.7,2025-04-12T15:47:14.879Z,2025-04-12T15:47:17Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5645289071,212,18.1,5645289067,140,10.3,5645289073,213,1.10,5645289069,141,74.4,5645289065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799909861,176,1,1,16,30,7hlumphk42363z3i2nry2wrzj,1,10.8,76.4,2025-04-12T15:47:17.599Z,2025-04-12T15:47:20Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645289751,140,23.1,5645289757,213,0.74,5645289749,56,Back,5645289753,141,93.6,5645289755,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799909879,177,3,1,16,32,7hlumphk42363z3i2nry2wrzj,0,23.0,92.9,2025-04-12T15:47:20.430Z,2025-04-12T15:47:24Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645290485,233,162,5645289871,285,,5645289867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799909949,162,7,1,16,32,1939bnru25svvgv15k2c7tw2y,0,77.0,7.1,2025-04-12T15:47:20.431Z,2025-04-12T15:47:24Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645290275,56,Right,5645290341,233,177,5645290277,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799909987,178,61,1,16,35,7hlumphk42363z3i2nry2wrzj,1,23.0,96.9,2025-04-12T15:47:22.940Z,2025-04-12T15:47:23Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645290447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910061,163,5,1,16,36,1939bnru25svvgv15k2c7tw2y,1,74.4,-2.0,2025-04-12T15:47:23.566Z,2025-04-12T17:41:48Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645290837,347,,5645290925,233,179,5645290833,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910023,179,5,1,16,36,7hlumphk42363z3i2nry2wrzj,0,25.6,102.0,2025-04-12T15:47:23.566Z,2025-04-12T17:41:49Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645290643,347,,5645290641,56,Back,5645290979,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910123,164,1,1,16,37,1939bnru25svvgv15k2c7tw2y,1,71.3,0.0,2025-04-12T15:47:24.591Z,2025-04-12T15:47:26Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645291175,140,80.0,5645291179,212,12.1,5645291171,107,,5645291173,56,Right,5645291181,213,0.72,5645291177,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910137,165,50,1,16,38,1939bnru25svvgv15k2c7tw2y,1,81.3,9.8,2025-04-12T15:47:25.598Z,2025-04-12T17:39:37Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645291221,56,Right,5645291225,286,,5645291599,233,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910175,180,7,1,16,38,7hlumphk42363z3i2nry2wrzj,1,18.7,90.2,2025-04-12T15:47:25.599Z,2025-04-12T17:39:36Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645291507,233,165,5645291411,56,Back,5645291415,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910249,166,45,1,16,42,1939bnru25svvgv15k2c7tw2y,0,73.0,5.4,2025-04-12T15:47:30.271Z,2025-04-12T17:39:31Z,5l4q2q8nszqp6k8exo9eyqnrp,S. Hedlund,,,5645292263,233,182,5645291867,56,Right,5645291869,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910307,182,3,1,16,42,7hlumphk42363z3i2nry2wrzj,1,27.0,94.6,2025-04-12T15:47:30.271Z,2025-04-12T17:39:31Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645292175,285,,5645292173,56,Back,5645292215,233,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910347,183,3,1,16,44,7hlumphk42363z3i2nry2wrzj,0,33.2,95.6,2025-04-12T15:47:32.191Z,2025-04-12T15:47:37Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645292357,56,Back,5645292865,233,167,5645293047,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910405,167,7,1,16,44,1939bnru25svvgv15k2c7tw2y,1,66.8,4.4,2025-04-12T15:47:32.192Z,2025-04-12T16:35:19Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645292727,56,Right,5645292807,233,183,5645292723,167,,5645292929,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910511,168,5,1,16,46,1939bnru25svvgv15k2c7tw2y,0,67.2,-1.6,2025-04-12T15:47:33.936Z,2025-04-12T17:41:49Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645293381,56,Right,5645293487,233,184,5645293383,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910399,184,5,1,16,46,7hlumphk42363z3i2nry2wrzj,1,32.8,101.6,2025-04-12T15:47:33.936Z,2025-04-12T17:41:49Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645292681,347,,5645292679,56,Back,5645293419,233,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910855,185,1,1,16,59,7hlumphk42363z3i2nry2wrzj,1,29.4,100.0,2025-04-12T15:47:46.520Z,2025-04-12T15:47:50Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645295341,212,10.4,5645295337,140,38.3,5645295333,107,,5645295345,213,5.83,5645295339,141,94.1,5645295335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910867,186,44,1,17,1,7hlumphk42363z3i2nry2wrzj,1,39.7,92.1,2025-04-12T15:47:48.878Z,2025-04-12T17:42:08Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645295417,285,,5645295493,233,169,5645295415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910841,169,44,1,17,1,1939bnru25svvgv15k2c7tw2y,0,60.3,7.9,2025-04-12T15:47:48.879Z,2025-04-12T17:42:08Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5645295265,286,,5645295263,56,Right,5645295529,233,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799910963,187,1,1,17,1,7hlumphk42363z3i2nry2wrzj,0,38.3,94.1,2025-04-12T15:47:49.279Z,2025-04-12T16:45:11Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645295825,140,47.3,5645295829,212,9.8,5645295819,3,,5645295821,168,,5645295823,56,Back,5645295831,213,6.01,5645295827,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799911001,170,5,1,17,5,1939bnru25svvgv15k2c7tw2y,1,62.4,-1.7,2025-04-12T15:47:53.215Z,2025-04-12T17:41:49Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5645298397,233,188,5645296043,347,,5645296041,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799911133,188,5,1,17,5,7hlumphk42363z3i2nry2wrzj,0,37.6,101.7,2025-04-12T15:47:53.215Z,2025-04-12T17:41:50Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645296775,56,Back,5645296777,347,,5645298455,233,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799911511,171,1,1,17,18,1939bnru25svvgv15k2c7tw2y,1,63.3,0.0,2025-04-12T15:48:05.823Z,2025-04-12T15:48:09Z,amgtzrnw9lmo9o506a0mhzip6,R. Wikström,,,5645298769,212,22.3,5645298757,107,,5645298765,141,10.6,5645298763,140,43.6,5645298759,56,Back,5645298773,213,2.76,5645298777,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799911581,172,1,1,17,21,1939bnru25svvgv15k2c7tw2y,1,43.2,16.7,2025-04-12T15:48:09.231Z,2025-04-12T15:48:11Z,6legryh9z8lvc4bq4s456m09h,S. Holmén,,,5645299201,212,22.4,5645299195,56,Back,5645299199,141,49.3,5645299203,213,1.73,5645299197,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799911863,173,1,1,17,24,1939bnru25svvgv15k2c7tw2y,1,41.2,47.9,2025-04-12T15:48:11.551Z,2025-04-12T15:48:18Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645300711,1,,5645300705,212,38.3,5645300701,141,85.1,5645300707,213,0.72,5645300697,140,68.6,5645300693,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799911959,174,1,1,17,30,1939bnru25svvgv15k2c7tw2y,0,85.6,91.4,2025-04-12T15:48:18.255Z,2025-04-12T15:48:21Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645301195,212,25.8,5645301175,2,,5645301191,140,90.3,5645301181,155,,5645301187,56,Center,5645301193,141,54.2,5645301197,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799912057,189,12,1,17,36,7hlumphk42363z3i2nry2wrzj,1,9.4,50.0,2025-04-12T15:48:24.160Z,2025-04-12T16:36:25Z,4er21aspnwqojlenu6lhc2b4l,M. Watson,,,5645301839,212,37.5,5645301985,167,,5645301835,141,100.0,5645301833,140,21.4,5645301831,56,Back,5645301903,15,,5645301843,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799912133,175,5,1,17,38,1939bnru25svvgv15k2c7tw2y,1,77.8,-2.0,2025-04-12T15:48:25.518Z,2025-04-12T17:41:50Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645302225,56,Right,5645302227,347,,5645302283,233,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799912079,190,5,1,17,38,7hlumphk42363z3i2nry2wrzj,0,22.2,102.0,2025-04-12T15:48:25.518Z,2025-04-12T15:48:29Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645301959,347,,5645301957,56,Back,5645302355,233,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799913149,176,1,1,18,6,1939bnru25svvgv15k2c7tw2y,0,78.7,0.0,2025-04-12T15:48:53.823Z,2025-04-12T16:37:34Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645307703,56,Center,5645307707,141,41.3,5645308181,1,,5645307701,107,,5645307711,213,1.19,5645307709,212,31.7,5645307705,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799913163,191,12,1,18,9,7hlumphk42363z3i2nry2wrzj,1,5.1,60.9,2025-04-12T15:48:57.095Z,2025-04-12T15:49:01Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5645307809,15,,5645307769,140,18.8,5645307775,213,5.42,5645307767,56,Back,5645307771,141,36.1,5645307773,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799913243,177,15,1,18,12,1939bnru25svvgv15k2c7tw2y,1,83.9,58.9,2025-04-12T15:48:59.503Z,2025-04-12T16:37:30Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5645311211,147,54.5,5645311191,78,,5645311207,458,,5645309457,160,,5645311203,108,,5645311215,231,50.9,5645311199,103,19,5645311201,215,,5645311197,102,5645588841,17,50.6,5645311213,230,5645308221,56,5645311205,328,,5645311249,233,5645309459,20,99.1,,Center,192,5645309463,82,5645311209,146,92.4,,,,
2799913297,192,10,1,18,12,7hlumphk42363z3i2nry2wrzj,1,6.0,43.3,2025-04-12T15:48:59.603Z,2025-04-12T16:37:10Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645312445,233,177,5645308471,94,,5645308475,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799913261,178,6,1,18,14,1939bnru25svvgv15k2c7tw2y,1,89.6,57.4,2025-04-12T15:49:01.654Z,2025-04-12T16:47:07Z,25ytwmg2c5xcqp5ta12oznm22,A. Sigurpálsson,,,5645308821,233,193,5645308541,56,Center,5645308545,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799913321,193,6,1,18,14,7hlumphk42363z3i2nry2wrzj,0,10.4,42.6,2025-04-12T15:49:01.654Z,2025-04-12T16:47:07Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645308865,233,178,5645308755,73,,5645308753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799914129,179,1,1,18,37,1939bnru25svvgv15k2c7tw2y,0,99.5,99.5,2025-04-12T15:49:24.732Z,2025-04-12T16:38:03Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645312927,56,Center,5645312923,155,,5645312931,141,46.3,5645313091,1,,5645312933,212,36.3,5645312921,6,,5645312919,2,,5645312929,140,97.1,5645312935,213,5645312925,223,4.64,,,,,,,,,,,,,,,,,,,,,,,,
2799914227,194,12,1,18,42,7hlumphk42363z3i2nry2wrzj,1,6.2,60.0,2025-04-12T15:49:29.992Z,2025-04-12T16:38:04Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645313517,141,85.9,5645313519,212,19.1,5645313513,56,Back,5645313565,15,,5645313521,213,1.97,5645314153,167,,5645313515,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799914207,180,6,1,18,42,1939bnru25svvgv15k2c7tw2y,1,99.5,26.2,2025-04-12T15:49:30.238Z,2025-04-12T16:47:08Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645315727,233,195,5645313777,75,,5645313775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799914335,195,6,1,18,42,7hlumphk42363z3i2nry2wrzj,0,0.5,73.8,2025-04-12T15:49:30.238Z,2025-04-12T16:47:08Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5645315605,56,Back,5645315769,233,180,5645315609,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799915193,181,1,1,19,8,1939bnru25svvgv15k2c7tw2y,1,99.5,0.5,2025-04-12T15:49:56.111Z,2025-04-12T16:25:52Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,1.0,,5645318611,6,,5645318623,212,41.1,5645318881,1,,5645318615,224,,5645318619,140,91.8,5645318621,141,59.7,5645318617,56,Center,5645318613,155,,5645318625,213,5645521919,154,1.77,5645521915,210,5645318609,2,,,,,,,,13,,,,,,,,,,,,
2799915369,183,13,1,19,10,1939bnru25svvgv15k2c7tw2y,1,91.8,50.3,2025-04-12T15:49:58.035Z,2025-04-12T16:43:39Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645520893,17,,5645520897,153,,5645521989,231,49.6,5645521951,73,,5645519875,56,Center,5645521985,147,52.5,5645521967,102,59.8,5645520889,25,,5645521953,29,5645521975,328,,5645521957,154,5645520891,72,5645521987,230,98.8,5645521983,146,5645521971,103,,,,94.3,5645521961,55,,,,5.6,181,,
2799915279,196,61,1,19,11,7hlumphk42363z3i2nry2wrzj,1,3.7,46.8,2025-04-12T15:49:58.520Z,2025-04-12T16:44:04Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645628819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799915249,182,15,1,19,13,1939bnru25svvgv15k2c7tw2y,1,92.4,56.6,2025-04-12T15:50:00.767Z,2025-04-12T16:44:53Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645318937,56,Center,5645492839,147,55.2,5645631255,233,197,5645491783,25,,5645633823,78,,5645492843,230,99.0,5645492827,103,19,5645492831,458,,5645492847,231,5645491789,82,52.2,5645492825,102,5645492829,328,5645491785,72,,5645492837,146,5645318935,17,50.4,,,94.1,,,,,,,,,
2799915295,197,10,1,19,13,7hlumphk42363z3i2nry2wrzj,1,5.7,43.1,2025-04-12T15:50:00.867Z,2025-04-12T16:44:26Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5645631211,94,,5645631267,233,182,5645631213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799915545,198,12,1,19,16,7hlumphk42363z3i2nry2wrzj,1,3.1,52.2,2025-04-12T15:50:04.063Z,2025-04-12T15:50:10Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645320427,141,69.1,5645320431,213,0.23,5645320429,212,51.0,5645320423,56,Center,5645320425,140,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799915461,184,1,1,19,18,1939bnru25svvgv15k2c7tw2y,1,60.2,59.4,2025-04-12T15:50:06.335Z,2025-04-12T15:50:08Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645320001,141,8.8,5645320015,1,,5645320005,212,35.9,5645319993,56,Right,5645320009,213,5.01,5645319997,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799915501,185,1,1,19,20,1939bnru25svvgv15k2c7tw2y,0,70.1,8.8,2025-04-12T15:50:07.983Z,2025-04-12T15:50:09Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645320225,212,29.1,5645320219,56,Center,5645320221,140,86.1,5645320223,141,43.7,5645320217,155,,5645320213,2,,5645320227,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799916141,199,12,1,19,22,7hlumphk42363z3i2nry2wrzj,1,14.8,54.3,2025-04-12T15:50:10.431Z,2025-04-12T15:50:31Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5645323773,140,27.8,5645323779,212,27.5,5645323781,213,5.23,5645323777,141,19.2,5645323771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799915701,186,1,1,19,25,1939bnru25svvgv15k2c7tw2y,1,81.0,85.9,2025-04-12T15:50:13.373Z,2025-04-12T16:45:19Z,6tqclthbz4m9kqiukixum1mhg,G. Rapp,,,5645321361,213,3.97,5645321351,56,Center,5645321355,141,42.5,5645321363,1,,5645321359,212,40.1,5645321353,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799915861,187,1,1,19,31,1939bnru25svvgv15k2c7tw2y,1,54.7,35.1,2025-04-12T15:50:18.544Z,2025-04-12T15:50:21Z,2d1dh619cfgvel4bv7tpfxjo5,N. Hult,,,5645322139,213,2.85,5645322133,141,47.9,5645322137,212,30.4,5645322129,56,Back,5645322131,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799916041,188,1,1,19,33,1939bnru25svvgv15k2c7tw2y,1,27.3,49.9,2025-04-12T15:50:20.975Z,2025-04-12T15:50:27Z,c6xakidja1353l11ws0apj1t5,I. Pettersson,,,5645323119,212,28.3,5645323115,140,36.9,5645323123,213,5.08,5645323117,141,11.0,5645323113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799916113,189,1,1,19,39,1939bnru25svvgv15k2c7tw2y,0,38.5,15.8,2025-04-12T15:50:27.183Z,2025-04-12T16:45:34Z,21abg7evjtjt6kzisu43jckmi,B. Zeneli,,,5645323595,213,0.81,5645323585,56,Center,5645323589,141,78.2,5645323581,155,,5645323587,140,76.8,5645323593,212,58.5,5645323583,196,,5645323597,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799916153,200,8,1,19,43,7hlumphk42363z3i2nry2wrzj,1,21.8,23.4,2025-04-12T15:50:30.960Z,2025-04-12T15:50:31Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5645323817,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799916275,202,1,1,19,44,7hlumphk42363z3i2nry2wrzj,1,22.5,26.4,2025-04-12T15:50:32.040Z,2025-04-12T15:50:34Z,7a08ravzlia5dhw5dm1q707pw,M. Neffati,,,5645324427,56,Back,5645324431,141,10.1,5645324429,140,27.1,5645324435,212,12.1,5645324437,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799916299,203,1,1,19,47,7hlumphk42363z3i2nry2wrzj,0,27.1,10.1,2025-04-12T15:50:34.567Z,2025-04-12T15:50:35Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645324607,140,50.8,5645324613,213,0.45,5645324609,141,28.0,5645324611,212,27.7,5645324605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799916321,190,8,1,19,49,1939bnru25svvgv15k2c7tw2y,1,42.0,70.5,2025-04-12T15:50:36.559Z,2025-04-12T15:50:36Z,agsollzstr45ee0z17tle8d1w,T. Yegbe,,,5645324703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799916349,204,61,1,19,49,7hlumphk42363z3i2nry2wrzj,1,38.9,24.7,2025-04-12T15:50:37.160Z,2025-04-12T15:50:37Z,a2ggooyqi2s1berhxtm75j5qt,D. Moberg Karlsson,,,5645324855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799916505,205,1,1,19,50,7hlumphk42363z3i2nry2wrzj,1,41.8,17.0,2025-04-12T15:50:38.145Z,2025-04-12T15:50:43Z,9d08simhpio6vi217mqtro6ad,A. Traustason,,,5645325793,212,31.4,5645325787,56,Right,5645325791,141,15.5,5645325789,140,71.7,5645325795,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
