id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2797117081,38,1,1,2,42,7hlumphk42363z3i2nry2wrzj,0,13.8,46.7,2025-04-06T12:07:26.370Z,2025-04-06T12:07:29Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5629847981,212,50.4,5629847983,213,0.11,5629847975,56,Center,5629847979,141,54.8,5629847985,1,,5629847977,140,61.5,5629847973,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117191,24,1,1,2,46,5mbo4f0vps12dr0fcvjn3wyp5,0,37.8,54.2,2025-04-06T12:07:30.132Z,2025-04-06T12:07:33Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5629848555,213,5.25,5629848547,56,Back,5629848549,140,46.1,5629848545,3,,5629848551,141,32.7,5629848553,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117173,39,8,1,2,49,7hlumphk42363z3i2nry2wrzj,1,59.0,79.4,2025-04-06T12:07:32.857Z,2025-04-06T12:07:33Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629848457,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117279,40,1,1,2,50,7hlumphk42363z3i2nry2wrzj,1,67.9,79.1,2025-04-06T12:07:34.258Z,2025-04-06T12:07:37Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629848947,212,10.6,5629848943,141,89.6,5629848949,213,0.74,5629848939,140,75.3,5629848935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117285,41,61,1,2,52,7hlumphk42363z3i2nry2wrzj,0,75.3,89.6,2025-04-06T12:07:36.271Z,2025-04-06T12:07:46Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629848973,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117265,25,5,1,2,53,5mbo4f0vps12dr0fcvjn3wyp5,1,17.6,-1.6,2025-04-06T12:07:36.498Z,2025-04-06T12:28:38Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5629848845,347,,5629849105,233,42,5629848843,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117303,42,5,1,2,53,7hlumphk42363z3i2nry2wrzj,0,82.4,101.6,2025-04-06T12:07:36.498Z,2025-04-06T12:28:39Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629849173,233,25,5629849079,347,,5629849077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117581,26,1,1,3,7,5mbo4f0vps12dr0fcvjn3wyp5,0,15.5,0.0,2025-04-06T12:07:51.347Z,2025-04-06T12:07:53Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629850489,1,,5629850487,213,0.15,5629850481,140,47.2,5629850483,141,5.8,5629850477,107,,5629850479,56,Back,5629850485,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117693,43,1,1,3,10,7hlumphk42363z3i2nry2wrzj,1,60.7,92.9,2025-04-06T12:07:53.585Z,2025-04-06T12:07:58Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629850979,141,96.0,5629850977,140,72.3,5629850973,3,,5629850983,213,0.17,5629850981,212,12.4,5629850975,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117667,27,43,1,3,12,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-06T12:07:56.129Z,2025-04-06T12:08:05Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629851745,144,5,5629850891,347,0,5629850889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117717,44,1,1,3,14,7hlumphk42363z3i2nry2wrzj,1,72.3,96.0,2025-04-06T12:07:58.145Z,2025-04-06T12:07:59Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629851155,213,4.47,5629851149,140,70.0,5629851147,56,Left,5629851151,141,81.4,5629851153,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117731,45,1,1,3,16,7hlumphk42363z3i2nry2wrzj,1,70.0,81.4,2025-04-06T12:07:59.410Z,2025-04-06T12:08:00Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5629851261,141,92.9,5629851263,212,8.2,5629851259,140,72.3,5629851265,213,1.27,5629851257,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117743,46,1,1,3,16,7hlumphk42363z3i2nry2wrzj,0,72.3,92.9,2025-04-06T12:08:00.085Z,2025-04-06T12:08:00Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629851321,213,5.42,5629851315,141,88.0,5629851305,56,Left,5629851319,212,4.4,5629851311,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117739,29,61,1,3,17,5mbo4f0vps12dr0fcvjn3wyp5,1,34.0,5.2,2025-04-06T12:08:00.410Z,2025-04-06T12:08:00Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5629851289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117811,30,1,1,3,18,5mbo4f0vps12dr0fcvjn3wyp5,0,36.5,1.4,2025-04-06T12:08:01.651Z,2025-04-06T12:13:44Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5629851617,213,0.15,5629851611,140,67.7,5629851613,141,8.6,5629851619,1,,5629851615,212,33.1,5629851609,56,Right,5629887047,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797124749,81,61,1,3,19,5mbo4f0vps12dr0fcvjn3wyp5,0,74.5,9.2,2025-04-06T12:08:03.139Z,2025-04-06T12:14:40Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5629892259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117877,47,12,1,3,20,7hlumphk42363z3i2nry2wrzj,1,28.8,88.9,2025-04-06T12:08:04.322Z,2025-04-06T12:13:53Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629851979,56,Left,5629851985,212,52.3,5629851987,213,0.16,5629851981,140,78.0,5629851983,141,100.0,5629888043,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117911,31,5,1,3,23,5mbo4f0vps12dr0fcvjn3wyp5,1,25.0,-1.6,2025-04-06T12:08:07.268Z,2025-04-06T12:28:39Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629852123,56,Back,5629852147,233,48,5629852125,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797117887,48,5,1,3,23,7hlumphk42363z3i2nry2wrzj,0,75.0,101.6,2025-04-06T12:08:07.268Z,2025-04-06T12:08:10Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629852015,347,,5629852013,56,Left,5629852169,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118345,32,1,1,3,42,5mbo4f0vps12dr0fcvjn3wyp5,0,31.7,0.0,2025-04-06T12:08:25.554Z,2025-04-06T12:08:29Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629854303,1,,5629854301,213,0.22,5629854295,140,60.3,5629854291,107,,5629854293,56,Right,5629854297,141,8.3,5629854299,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118325,49,44,1,3,44,7hlumphk42363z3i2nry2wrzj,1,39.2,91.2,2025-04-06T12:08:27.778Z,2025-04-06T12:08:30Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629854209,56,Back,5629854385,233,33,5629854211,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118351,33,44,1,3,44,5mbo4f0vps12dr0fcvjn3wyp5,0,61.4,9.1,2025-04-06T12:08:27.779Z,2025-04-06T12:08:30Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5629854395,233,49,5629854319,56,Right,5629854321,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118373,50,1,1,3,44,7hlumphk42363z3i2nry2wrzj,0,37.4,90.3,2025-04-06T12:08:28.387Z,2025-04-06T12:08:31Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629854455,213,0.14,5629854447,56,Left,5629854449,140,63.9,5629854445,3,,5629854453,212,28.1,5629854451,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118383,34,44,1,3,47,5mbo4f0vps12dr0fcvjn3wyp5,1,42.0,5.4,2025-04-06T12:08:30.931Z,2025-04-06T12:08:34Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629854485,56,Back,5629854741,233,51,5629854489,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118423,51,44,1,3,47,7hlumphk42363z3i2nry2wrzj,0,58.3,94.9,2025-04-06T12:08:30.932Z,2025-04-06T12:08:34Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629854713,286,,5629854711,56,Left,5629854759,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118411,35,1,1,3,48,5mbo4f0vps12dr0fcvjn3wyp5,1,41.0,4.4,2025-04-06T12:08:31.409Z,2025-04-06T12:08:33Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629854639,213,0.22,5629854629,3,,5629854637,212,8.0,5629854631,56,Back,5629854633,140,48.4,5629854635,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118505,36,1,1,3,49,5mbo4f0vps12dr0fcvjn3wyp5,0,48.5,6.2,2025-04-06T12:08:33.138Z,2025-04-06T12:08:45Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5629855985,155,,5629855161,213,0.02,5629855157,212,38.7,5629855151,140,85.4,5629855155,141,7.1,5629855165,1,,5629855147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118529,52,12,1,3,54,7hlumphk42363z3i2nry2wrzj,1,13.1,92.3,2025-04-06T12:08:38.322Z,2025-04-06T12:08:39Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629855291,212,6.5,5629855283,140,13.6,5629855287,141,100.0,5629855355,167,,5629855295,213,1.49,5629855279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118551,37,5,1,3,55,5mbo4f0vps12dr0fcvjn3wyp5,1,86.2,-1.8,2025-04-06T12:08:38.699Z,2025-04-06T12:28:39Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5629855395,347,,5629855433,233,53,5629855393,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797118539,53,5,1,3,55,7hlumphk42363z3i2nry2wrzj,0,13.8,101.8,2025-04-06T12:08:38.699Z,2025-04-06T12:08:40Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629855459,233,37,5629855311,56,Back,5629855315,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119161,39,1,1,4,24,5mbo4f0vps12dr0fcvjn3wyp5,0,86.0,0.0,2025-04-06T12:09:07.618Z,2025-04-06T12:09:10Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629858653,107,,5629858657,140,90.2,5629858659,141,43.9,5629858669,1,,5629858661,212,31.3,5629858665,213,1.43,5629858655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797126357,135,44,1,4,26,7hlumphk42363z3i2nry2wrzj,1,8.9,52.7,2025-04-06T12:09:10.010Z,2025-04-06T12:16:02Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5629900009,56,Back,5629901145,233,96,5629900011,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797126345,96,44,1,4,26,5mbo4f0vps12dr0fcvjn3wyp5,0,90.9,47.3,2025-04-06T12:09:10.011Z,2025-04-06T12:16:01Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5629901151,233,135,5629900977,286,,5629900973,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119169,54,12,1,4,27,7hlumphk42363z3i2nry2wrzj,1,9.3,62.4,2025-04-06T12:09:10.723Z,2025-04-06T12:09:18Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5629858715,140,16.1,5629858721,213,5.28,5629858717,141,46.0,5629858713,56,Back,5629858719,212,13.2,5629858751,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119209,40,13,1,4,28,5mbo4f0vps12dr0fcvjn3wyp5,1,85.8,48.5,2025-04-06T12:09:11.739Z,2025-04-06T12:16:11Z,67w8t2dyivgz6muc431ofsb2s,A. Redkin,,,5629860001,77,,5629860003,102,58.5,5629860011,328,,5629859997,160,,5629858929,56,Center,5629860009,108,,5629860021,231,49.3,5629858927,17,,5629860017,458,,5629860005,103,88.9,5629860019,230,98.0,5629859141,20,,,,,,,,,,,,,,,,
2797119237,41,5,1,4,30,5mbo4f0vps12dr0fcvjn3wyp5,0,101.2,62.4,2025-04-06T12:09:14.291Z,2025-04-06T12:28:40Z,67w8t2dyivgz6muc431ofsb2s,A. Redkin,,,5629859059,346,,5629859541,233,55,5629859057,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119293,55,5,1,4,30,7hlumphk42363z3i2nry2wrzj,1,-1.2,37.6,2025-04-06T12:09:14.291Z,2025-04-06T12:28:39Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5629859383,56,Back,5629859385,346,,5629859523,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119691,56,1,1,4,50,7hlumphk42363z3i2nry2wrzj,1,4.2,48.4,2025-04-06T12:09:33.443Z,2025-04-06T12:09:38Z,3qlfkqrawehngfhe1zmy1a61g,D. Andersson,,,5629861465,141,56.4,5629861471,1,,5629861463,140,63.8,5629861461,56,Center,5629861467,212,62.8,5629861469,213,0.09,5629861475,74,,5629861459,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119705,57,44,1,4,54,7hlumphk42363z3i2nry2wrzj,1,64.2,55.2,2025-04-06T12:09:37.858Z,2025-04-06T12:09:41Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5629861531,286,,5629861529,56,Center,5629861605,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119699,42,44,1,4,54,5mbo4f0vps12dr0fcvjn3wyp5,0,35.8,44.8,2025-04-06T12:09:37.859Z,2025-04-06T12:09:42Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5629861509,56,Back,5629861633,233,57,5629861511,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119755,58,1,1,4,54,7hlumphk42363z3i2nry2wrzj,0,63.8,56.4,2025-04-06T12:09:38.051Z,2025-04-06T12:09:41Z,8ntq70sdmvbmmvchvu5jd6ndh,C. Nyman,,,5629861827,141,57.0,5629861821,168,,5629861823,56,Center,5629861829,212,9.2,5629861819,3,,5629861825,140,72.6,5629861831,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119779,43,12,1,4,56,5mbo4f0vps12dr0fcvjn3wyp5,1,27.1,49.0,2025-04-06T12:09:39.620Z,2025-04-06T12:16:22Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,,5629861955,141,38.3,5629861953,140,40.4,5629861951,56,Back,5629861957,212,15.7,5629861959,213,5.80,5629903463,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119785,59,44,1,4,58,7hlumphk42363z3i2nry2wrzj,1,59.3,62.6,2025-04-06T12:09:41.827Z,2025-04-06T12:09:45Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5629862167,233,44,5629862001,56,Center,5629862003,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119797,44,44,1,4,58,5mbo4f0vps12dr0fcvjn3wyp5,0,40.9,36.5,2025-04-06T12:09:41.828Z,2025-04-06T12:16:52Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5629862041,56,Back,5629862043,285,,5629862441,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119841,60,1,1,4,59,7hlumphk42363z3i2nry2wrzj,1,62.0,72.8,2025-04-06T12:09:42.500Z,2025-04-06T12:16:34Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5629862343,213,1.06,5629862331,140,66.4,5629862339,212,9.4,5629862335,141,84.8,5629862327,3,,5629862329,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119885,61,1,1,5,0,7hlumphk42363z3i2nry2wrzj,1,71.5,95.1,2025-04-06T12:09:44.226Z,2025-04-06T12:09:47Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629862595,213,3.16,5629862589,140,61.7,5629862593,212,10.3,5629862591,141,94.8,5629862587,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119893,45,45,1,5,3,5mbo4f0vps12dr0fcvjn3wyp5,0,41.8,8.4,2025-04-06T12:09:47.095Z,2025-04-06T13:59:16Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,,5629862615,56,Back,5629862735,233,62,5629862619,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119905,62,3,1,5,3,7hlumphk42363z3i2nry2wrzj,1,58.2,91.6,2025-04-06T12:09:47.095Z,2025-04-06T13:59:16Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5629862665,286,,5629862663,56,Left,5629862727,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119925,46,83,1,5,4,5mbo4f0vps12dr0fcvjn3wyp5,0,44.1,12.2,2025-04-06T12:09:47.579Z,2025-04-06T12:17:30Z,b11ffe62rpm020r3u6t1lhvx1,M. Thychosen,,,5629863153,399,3hn1o03lxsjzju3uorl6rnpxw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797119937,63,61,1,5,4,7hlumphk42363z3i2nry2wrzj,1,57.1,93.2,2025-04-06T12:09:47.671Z,2025-04-06T12:17:28Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5629862837,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120007,64,1,1,5,5,7hlumphk42363z3i2nry2wrzj,1,41.8,90.9,2025-04-06T12:09:48.804Z,2025-04-06T12:09:52Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5629863125,56,Back,5629863141,212,10.0,5629863145,213,3.76,5629863137,141,82.4,5629863131,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120031,65,3,1,5,10,7hlumphk42363z3i2nry2wrzj,0,40.9,79.2,2025-04-06T12:09:53.697Z,2025-04-06T12:17:47Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629913023,233,47,5629863305,56,Back,5629863307,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120041,47,7,1,5,10,5mbo4f0vps12dr0fcvjn3wyp5,0,59.1,20.8,2025-04-06T12:09:53.698Z,2025-04-06T12:17:47Z,99i96gbkvesmh3wspv8rl1ln9,A. Salétros,,,5629913151,233,65,5629863353,285,,5629863345,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120063,66,1,1,5,10,7hlumphk42363z3i2nry2wrzj,1,36.3,79.6,2025-04-06T12:09:54.291Z,2025-04-06T12:09:55Z,bfnqlxk0wiv1uy0ptwwqhk9hw,K. Peprah Oppong,,,5629863493,212,5.3,5629863491,141,71.8,5629863489,140,36.3,5629863487,56,Back,5629863495,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120109,67,1,1,5,11,7hlumphk42363z3i2nry2wrzj,1,36.3,71.8,2025-04-06T12:09:55.139Z,2025-04-06T12:09:57Z,ez7xc7vakt4fmabtp61w72yju,I. Lushaku,,,5629863739,213,6.21,5629863737,212,14.7,5629863733,140,50.3,5629863731,56,Center,5629863735,141,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120115,68,1,1,5,12,7hlumphk42363z3i2nry2wrzj,0,50.3,70.3,2025-04-06T12:09:55.963Z,2025-04-06T12:18:05Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629863775,140,44.4,5629863781,213,2.03,5629863777,141,88.6,5629863773,56,Back,5629863779,212,13.9,5629914891,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120137,49,1,1,5,14,5mbo4f0vps12dr0fcvjn3wyp5,0,58.2,13.5,2025-04-06T12:09:57.732Z,2025-04-06T12:19:22Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,,5629863889,213,5.62,5629863887,212,0.7,5629863883,140,58.7,5629863881,56,Right,5629922795,233,171,5629922793,236,,5629922799,286,,5629863885,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130541,171,74,1,5,14,7hlumphk42363z3i2nry2wrzj,1,39.5,86.5,2025-04-06T12:09:57.733Z,2025-04-06T12:28:51Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5629922757,285,,5629922755,56,Back,5629922827,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120183,69,44,1,5,15,7hlumphk42363z3i2nry2wrzj,1,37.7,83.5,2025-04-06T12:09:59.176Z,2025-04-06T12:20:37Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5629864099,56,Back,5629930223,233,122,5629864101,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797130577,122,44,1,5,15,5mbo4f0vps12dr0fcvjn3wyp5,0,61.6,15.4,2025-04-06T12:09:59.177Z,2025-04-06T12:20:37Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5629930269,233,69,5629923487,56,Right,5629923489,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797131933,176,1,1,5,16,7hlumphk42363z3i2nry2wrzj,0,36.3,82.8,2025-04-06T12:09:59.698Z,2025-04-06T12:20:34Z,3hn1o03lxsjzju3uorl6rnpxw,Y. Kalley,,,5629929999,56,Back,5629930015,213,0.35,5629930003,140,37.7,5629930007,141,83.6,5629930011,212,1.6,5629929995,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120177,50,61,1,5,17,5mbo4f0vps12dr0fcvjn3wyp5,1,60.8,19.4,2025-04-06T12:10:00.513Z,2025-04-06T12:20:38Z,azvjk1schroxi2dq22hwnqr1m,A. Kakoullis,,,5629864069,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120227,70,1,1,5,17,7hlumphk42363z3i2nry2wrzj,1,38.4,83.6,2025-04-06T12:10:00.835Z,2025-04-06T12:18:35Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5629917853,155,,5629864325,141,93.8,5629864329,213,1.79,5629864321,56,Back,5629864323,140,36.9,5629864327,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120257,71,1,1,5,19,7hlumphk42363z3i2nry2wrzj,1,36.9,93.8,2025-04-06T12:10:02.483Z,2025-04-06T12:10:04Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5629864515,141,94.8,5629864519,213,0.04,5629864513,140,53.2,5629864511,56,Left,5629864517,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120267,72,1,1,5,20,7hlumphk42363z3i2nry2wrzj,0,53.2,94.8,2025-04-06T12:10:04.002Z,2025-04-06T12:10:04Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629864557,140,72.0,5629864553,155,,5629864559,141,78.7,5629864561,212,22.6,5629864565,213,5.78,5629864555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120333,51,1,1,5,21,5mbo4f0vps12dr0fcvjn3wyp5,0,33.2,16.2,2025-04-06T12:10:05.218Z,2025-04-06T12:10:07Z,cwkz9uxtres4bockr3spd4hxx,S. Papagiannopoulos,,,5629864905,56,Back,5629864911,212,16.0,5629864913,213,0.19,5629864903,157,,5629864907,140,48.2,5629864909,141,20.6,5629864915,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120371,73,1,1,5,23,7hlumphk42363z3i2nry2wrzj,1,61.8,80.5,2025-04-06T12:10:07.188Z,2025-04-06T12:21:14Z,5jv0xmo83g4lbzo8nodqbh46i,J. Ceesay,,,5629865155,213,0.21,5629865149,140,71.2,5629865147,56,Left,5629865153,212,10.1,5629865143,3,,5629865151,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797133031,178,1,1,5,24,7hlumphk42363z3i2nry2wrzj,1,61.7,83.8,2025-04-06T12:10:07.515Z,2025-04-06T12:21:32Z,ekiy8mogxcfn05kwouydbdwr8,A. Brönner,,,5629935305,212,6.8,5629935297,3,,5629935307,213,0.21,5629935303,141,85.9,5629935299,56,Left,5629935301,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797120417,74,61,1,5,25,7hlumphk42363z3i2nry2wrzj,0,65.3,85.7,2025-04-06T12:10:09.130Z,2025-04-06T12:21:06Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5629865399,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
