id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2805258769,745,1,2,87,4,93ohqui2qgqm8408viwmm1ken,1,26.9,42.5,2025-04-23T18:45:03.747Z,2025-04-23T18:53:57Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5674777767,56,Center,5674777777,1,,5674777769,140,64.3,5674777775,213,0.44,5674777773,212,43.5,5674777771,141,69.9,5674777765,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258777,746,1,2,87,6,93ohqui2qgqm8408viwmm1ken,0,65.5,69.1,2025-04-23T18:45:05.520Z,2025-04-23T18:54:13Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5674803489,141,73.0,5674803491,212,14.0,5674803493,213,0.19,5674803485,168,,5674803487,140,78.6,5674777809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258787,844,1,2,87,6,2nnlsjfbcea40t4jeclcbw9lk,0,32.9,30.7,2025-04-23T18:45:06.319Z,2025-04-23T18:45:07Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674777867,213,6.20,5674777857,56,Center,5674777871,1,,5674777859,140,53.1,5674777861,141,28.0,5674777863,212,21.3,5674777855,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258875,747,4,2,87,12,93ohqui2qgqm8408viwmm1ken,1,50.8,81.4,2025-04-23T18:45:12.446Z,2025-04-23T18:46:06Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674778407,233,845,5674778381,56,Left,5674778383,152,,5674781283,294,,5674778379,13,,5674778387,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258869,845,4,2,87,12,2nnlsjfbcea40t4jeclcbw9lk,0,49.2,18.6,2025-04-23T18:45:12.447Z,2025-04-23T18:46:01Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5674778361,56,Back,5674778363,152,,5674778359,13,,5674778443,233,747,5674781013,294,,5674778367,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258939,748,1,2,87,19,93ohqui2qgqm8408viwmm1ken,1,52.0,81.4,2025-04-23T18:45:19.329Z,2025-04-23T18:45:21Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674778767,141,59.1,5674778765,140,35.2,5674778761,152,,5674778763,56,Back,5674778769,212,23.3,5674778759,5,,5674778771,213,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258983,749,1,2,87,21,93ohqui2qgqm8408viwmm1ken,1,33.4,59.0,2025-04-23T18:45:21.026Z,2025-04-23T18:45:25Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5674779007,213,4.99,5674778997,56,Back,5674779005,212,18.3,5674779001,140,38.1,5674779003,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258989,750,1,2,87,25,93ohqui2qgqm8408viwmm1ken,0,39.4,33.3,2025-04-23T18:45:25.154Z,2025-04-23T18:45:41Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5674779037,212,33.0,5674779033,140,70.5,5674779031,56,Center,5674779035,141,40.7,5674779043,1,,5674779029,157,,5674779041,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805258997,846,8,2,87,26,2nnlsjfbcea40t4jeclcbw9lk,1,27.6,59.6,2025-04-23T18:45:26.223Z,2025-04-25T14:16:29Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674779089,56,Back,5674779161,15,,5677419375,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259061,848,1,2,87,28,2nnlsjfbcea40t4jeclcbw9lk,1,38.6,73.0,2025-04-23T18:45:28.102Z,2025-04-23T18:45:31Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5674779477,213,4.63,5674779473,141,65.7,5674779471,140,38.2,5674779469,56,Back,5674779475,212,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259083,849,1,2,87,31,2nnlsjfbcea40t4jeclcbw9lk,1,49.4,73.3,2025-04-23T18:45:31.342Z,2025-04-23T18:45:34Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674779597,212,12.9,5674779593,140,57.9,5674779591,56,Left,5674779595,141,86.9,5674779599,213,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259135,850,1,2,87,37,2nnlsjfbcea40t4jeclcbw9lk,1,65.5,94.7,2025-04-23T18:45:37.358Z,2025-04-23T18:45:39Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5674779907,213,3.16,5674779899,56,Left,5674779905,212,11.1,5674779901,140,54.9,5674779903,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259157,851,1,2,87,39,2nnlsjfbcea40t4jeclcbw9lk,1,54.7,94.4,2025-04-23T18:45:39.246Z,2025-04-25T14:17:04Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674780009,212,6.8,5674780011,213,5.32,5674780007,141,86.2,5674780003,56,Left,5674780005,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259185,852,1,2,87,42,2nnlsjfbcea40t4jeclcbw9lk,1,59.6,86.0,2025-04-23T18:45:41.822Z,2025-04-23T18:45:45Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674780175,213,3.75,5674780169,140,40.4,5674780167,56,Back,5674780171,141,65.2,5674780173,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259213,853,1,2,87,45,2nnlsjfbcea40t4jeclcbw9lk,1,42.8,64.5,2025-04-23T18:45:45.326Z,2025-04-23T18:45:49Z,9s3boszvqn3fzsx0r1xswqyqy,V. Eriksson,,,5674780325,213,5.26,5674780319,140,54.2,5674780321,141,35.7,5674780317,56,Center,5674780323,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259221,854,4,2,87,50,2nnlsjfbcea40t4jeclcbw9lk,1,58.4,25.4,2025-04-23T18:45:49.726Z,2025-04-23T18:50:56Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674780387,286,,5674780379,13,,5674780385,265,,5674780381,56,Center,5674780383,152,,5674783311,233,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259345,751,4,2,87,50,93ohqui2qgqm8408viwmm1ken,0,41.6,74.6,2025-04-23T18:45:49.727Z,2025-04-23T18:50:56Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5674783335,233,854,5674781201,265,,5674781203,285,,5674781195,13,,5674781197,56,Back,5674781199,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259617,855,1,2,88,24,2nnlsjfbcea40t4jeclcbw9lk,1,57.2,29.5,2025-04-23T18:46:23.791Z,2025-04-23T18:46:30Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674782651,152,,5674782653,56,Right,5674782655,140,79.6,5674782661,213,5.74,5674782659,212,27.5,5674782647,5,,5674782657,141,8.5,5674782649,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259605,752,83,2,88,29,93ohqui2qgqm8408viwmm1ken,0,14.0,89.1,2025-04-23T18:46:29.266Z,2025-04-23T18:46:32Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674782773,399,5ib5990rsa8y9pf2bu4risjqh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259627,856,3,2,88,30,2nnlsjfbcea40t4jeclcbw9lk,0,85.2,12.4,2025-04-23T18:46:30.159Z,2025-04-25T14:17:51Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5674782711,286,,5674782709,56,Right,5674782855,233,753,5677421449,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259637,753,7,2,88,30,93ohqui2qgqm8408viwmm1ken,1,14.8,87.6,2025-04-23T18:46:30.160Z,2025-04-25T14:17:56Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5677421611,178,,5674782803,233,856,5674782759,285,,5677421609,383,,5674782757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259671,754,4,2,88,32,93ohqui2qgqm8408viwmm1ken,1,12.8,84.9,2025-04-23T18:46:32.147Z,2025-04-23T18:46:37Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674782937,56,Back,5674783213,294,,5674782985,233,857,5674782939,152,,5674782943,285,,5674782935,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259661,857,4,2,88,32,2nnlsjfbcea40t4jeclcbw9lk,0,87.2,15.1,2025-04-23T18:46:32.148Z,2025-04-23T18:46:37Z,5ib5990rsa8y9pf2bu4risjqh,A. Boudah,,,5674782959,13,,5674782965,152,,5674782963,56,Right,5674782961,294,,5674782991,233,754,5674782967,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259885,755,1,2,88,46,93ohqui2qgqm8408viwmm1ken,0,11.9,85.7,2025-04-23T18:46:46.145Z,2025-04-23T18:46:49Z,carpl05zgalgbsd6gnk3akc89,Gabriel Busanello,,,5674784131,141,55.1,5674784133,212,62.8,5674784125,152,,5674784135,213,5.95,5674784123,157,,5674784121,5,,5674784129,140,68.3,5674784127,56,Center,5674784137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259901,858,44,2,88,51,2nnlsjfbcea40t4jeclcbw9lk,1,31.0,49.4,2025-04-23T18:46:50.895Z,2025-04-23T18:57:36Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674784243,285,,5674784241,56,Back,5674784525,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259953,756,44,2,88,51,93ohqui2qgqm8408viwmm1ken,0,69.0,50.6,2025-04-23T18:46:50.896Z,2025-04-23T18:58:51Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5674784541,233,858,5674784509,286,,5674784507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259913,859,1,2,88,51,2nnlsjfbcea40t4jeclcbw9lk,1,30.1,56.3,2025-04-23T18:46:51.328Z,2025-04-23T18:46:52Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674784311,213,0.60,5674784307,141,69.3,5674784309,212,15.7,5674784303,56,Back,5674784301,3,,5674784305,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805259967,861,1,2,88,56,2nnlsjfbcea40t4jeclcbw9lk,0,44.5,74.5,2025-04-23T18:46:56.079Z,2025-04-23T18:46:57Z,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,5674784599,213,0.03,5674784597,212,18.0,5674784595,141,75.4,5674784591,56,Center,5674784593,140,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805264569,851,8,2,88,58,93ohqui2qgqm8408viwmm1ken,1,44.6,8.6,2025-04-23T18:46:57.449Z,2025-04-25T14:20:04Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5674811131,56,Back,5677424197,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805264583,852,50,2,89,0,93ohqui2qgqm8408viwmm1ken,1,42.6,14.0,2025-04-23T18:46:59.449Z,2025-04-23T18:59:59Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5674811245,56,Back,5674811257,233,862,5674811247,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260023,862,7,2,89,0,2nnlsjfbcea40t4jeclcbw9lk,1,57.4,86.0,2025-04-23T18:46:59.450Z,2025-04-25T14:20:16Z,chzhwdk4l54t2kf606bkuiaqd,N. Besara,,,5674784837,285,,5677424447,384,,5677424449,178,,5674811251,233,852,5674784833,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260041,863,1,2,89,2,2nnlsjfbcea40t4jeclcbw9lk,0,60.2,92.3,2025-04-23T18:47:01.519Z,2025-04-23T18:47:02Z,b1sztx2xd79amygbbvdia24et,S. Strand,,,5674784927,213,5.79,5674784925,212,6.2,5674784921,140,65.4,5674784919,56,Left,5674784923,141,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805264649,853,8,2,89,3,93ohqui2qgqm8408viwmm1ken,1,43.6,31.3,2025-04-23T18:47:02.449Z,2025-04-25T14:20:34Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5677424837,385,,5674811731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805264737,855,1,2,89,5,93ohqui2qgqm8408viwmm1ken,1,42.8,5.8,2025-04-23T18:47:04.449Z,2025-04-23T19:00:09Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5674812183,56,Back,5674812185,140,46.7,5674812193,213,1.14,5674812191,212,9.8,5674812187,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805264851,856,1,2,89,6,93ohqui2qgqm8408viwmm1ken,1,44.4,19.2,2025-04-23T18:47:05.449Z,2025-04-23T19:00:28Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5674812767,140,58.5,5674812769,141,18.2,5674812773,213,6.24,5674812771,212,14.8,5674812765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260101,762,3,2,89,7,93ohqui2qgqm8408viwmm1ken,1,61.2,15.7,2025-04-23T18:47:07.055Z,2025-04-25T14:20:56Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5677425403,464,,5674785241,56,Right,5674785243,286,,5674785271,233,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260097,864,45,2,89,7,2nnlsjfbcea40t4jeclcbw9lk,0,38.8,84.3,2025-04-23T18:47:07.055Z,2025-04-23T18:51:03Z,7eo3ceto09y3x4j4gh9m91kvd,S. Pinas,,,5674785193,56,Back,5674785195,285,,5674785281,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260103,763,43,2,89,9,93ohqui2qgqm8408viwmm1ken,1,0.0,0.0,2025-04-23T18:47:08.721Z,2025-04-23T19:00:20Z,62w849kqrnjm00xr12suencgl,A. Christiansen,,,5674812511,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260141,764,1,2,89,9,93ohqui2qgqm8408viwmm1ken,1,64.1,7.6,2025-04-23T18:47:09.314Z,2025-04-23T18:47:18Z,62w849kqrnjm00xr12suencgl,A. Christiansen,1.0,,5674785487,140,75.0,5674785847,154,,5674785843,210,15,5674785485,56,Center,5674785489,141,27.1,5674785493,213,0.86,5674785491,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260143,765,15,2,89,13,93ohqui2qgqm8408viwmm1ken,1,83.4,31.1,2025-04-23T18:47:12.482Z,2025-04-25T14:21:34Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5674785621,20,,5674785879,102,45.9,5674785931,233,865,5674785871,29,,5674785881,103,5.1,5674785867,23,,5674785501,56,Center,5674785869,80,,5674785885,147,47.1,5674785875,55,5674785883,146,764,98.1,5674785873,154,5677426063,63,,,,,,,,,,,,,,,,,,,,,
2805260147,865,10,2,89,13,2nnlsjfbcea40t4jeclcbw9lk,1,2.6,51.8,2025-04-23T18:47:12.582Z,2025-04-25T14:21:39Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5674785993,233,765,5677426143,376,,5674785649,177,,5674785525,56,Back,5674785651,179,,5674785523,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260173,866,52,2,89,14,2nnlsjfbcea40t4jeclcbw9lk,1,2.6,51.8,2025-04-23T18:47:13.801Z,2025-04-25T14:21:45Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5677426309,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260479,867,1,2,89,37,2nnlsjfbcea40t4jeclcbw9lk,0,9.7,45.4,2025-04-23T18:47:36.463Z,2025-04-23T18:47:39Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5674787417,189,,5674787345,141,31.0,5674787339,199,,5674787341,56,Center,5674787343,140,76.4,5674787347,212,70.7,5674787355,1,,5674787351,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260501,766,12,2,89,39,93ohqui2qgqm8408viwmm1ken,1,23.2,60.8,2025-04-23T18:47:39.442Z,2025-04-23T18:47:40Z,as6coaak724tr7igyz1wwlfc9,C. Rösler,,,5674787451,140,27.5,5674787453,141,60.3,5674787455,212,4.5,5674787491,15,,5674787449,56,Back,5674787457,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260509,868,61,2,89,41,2nnlsjfbcea40t4jeclcbw9lk,1,76.3,35.1,2025-04-23T18:47:40.780Z,2025-04-23T18:47:40Z,au1cbzehllmo4yyt6s0d16rkk,J. Erabi,,,5674787497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260525,767,52,2,89,43,93ohqui2qgqm8408viwmm1ken,1,12.9,52.4,2025-04-23T18:47:42.450Z,2025-04-25T14:22:36Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5677427317,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260595,768,1,2,89,44,93ohqui2qgqm8408viwmm1ken,1,14.9,54.6,2025-04-23T18:47:44.241Z,2025-04-23T18:47:49Z,cj7aybqox4kzoicnzea7b64t1,Ricardo Friedrich,,,5674788037,213,0.36,5674788027,56,Center,5674788031,141,78.5,5674788025,199,,5674788033,212,46.6,5674788039,1,,5674788029,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260611,769,44,2,89,47,93ohqui2qgqm8408viwmm1ken,1,57.9,76.8,2025-04-23T18:47:47.278Z,2025-04-23T18:57:37Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5674788141,233,869,5674788107,286,,5674788105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260585,869,44,2,89,47,2nnlsjfbcea40t4jeclcbw9lk,0,42.1,23.2,2025-04-23T18:47:47.279Z,2025-04-23T18:57:37Z,1ojl4m8rsuzsjufucdotav4es,H. Skoglund,,,5674788195,233,769,5674787979,285,,5674787977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260635,770,1,2,89,48,93ohqui2qgqm8408viwmm1ken,1,56.5,78.5,2025-04-23T18:47:48.002Z,2025-04-23T18:55:56Z,329r6jq5pn0m174v3berarh90,D. Guðjohnsen,,,5674788255,141,88.0,5674788253,140,70.3,5674788251,56,Left,5674788259,213,0.42,5674788247,3,,5674788257,212,15.9,5674788249,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260649,771,1,2,89,52,93ohqui2qgqm8408viwmm1ken,1,71.2,88.3,2025-04-23T18:47:51.922Z,2025-04-23T18:47:53Z,7hugqbtot3c8fmxtfqld9l15g,H. Bolin,,,5674788341,141,65.8,5674788343,212,15.5,5674788345,213,4.56,5674788339,140,69.0,5674788337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260653,772,1,2,89,53,93ohqui2qgqm8408viwmm1ken,0,69.0,65.5,2025-04-23T18:47:53.362Z,2025-04-23T18:47:54Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5674788359,141,62.4,5674788357,140,80.6,5674788361,212,12.4,5674788363,213,6.11,5674788355,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260655,870,8,2,89,54,2nnlsjfbcea40t4jeclcbw9lk,1,25.0,33.0,2025-04-23T18:47:54.248Z,2025-04-25T14:22:58Z,cyfvxg9z9aqfsoydhz7sr3qxg,M. Karlsson,,,5677427831,385,,5674788367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260721,773,1,2,89,55,93ohqui2qgqm8408viwmm1ken,1,73.7,63.9,2025-04-23T18:47:55.010Z,2025-04-23T18:47:58Z,8ydeghsg8bdyovqjnr56hz8x5,S. Hakšabanović,,,5674788745,213,4.69,5674788737,56,Center,5674788739,140,73.3,5674788743,212,23.2,5674788741,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260797,774,1,2,89,59,93ohqui2qgqm8408viwmm1ken,1,73.5,37.7,2025-04-23T18:47:58.642Z,2025-04-23T18:48:07Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5674789127,213,5.94,5674789121,140,91.8,5674789119,56,Center,5674789123,141,27.6,5674789125,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260769,871,70,2,90,0,2nnlsjfbcea40t4jeclcbw9lk,1,0.0,0.0,2025-04-23T18:48:00.112Z,2025-04-23T18:48:06Z,,,,,5674788985,277,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260817,775,1,2,90,7,93ohqui2qgqm8408viwmm1ken,1,82.5,7.1,2025-04-23T18:48:07.133Z,2025-04-23T18:48:09Z,b9tsqyrv0xp0tt5nzwrmy9gb9,O. Berg,,,5674789239,141,5.2,5674789243,213,3.24,5674789241,212,13.2,5674789235,140,70.0,5674789231,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260861,776,1,2,90,10,93ohqui2qgqm8408viwmm1ken,1,71.7,4.7,2025-04-23T18:48:09.490Z,2025-04-25T14:23:19Z,4yg4i2wvdz87rrxpn0rqn2xg5,J. Stryger Larsen,,,5674789441,1,,5674789429,155,,5674789439,213,1.00,5677428303,224,,5674789431,56,Center,5674789433,140,89.3,5674789435,141,47.3,5677428305,20,,5674789427,2,,5674789437,212,,,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260873,777,44,2,90,12,93ohqui2qgqm8408viwmm1ken,1,88.8,45.0,2025-04-23T18:48:12.254Z,2025-04-23T18:57:37Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5674789495,286,,5674789493,56,Center,5674789533,233,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260849,872,44,2,90,12,2nnlsjfbcea40t4jeclcbw9lk,0,11.2,55.0,2025-04-23T18:48:12.255Z,2025-04-23T18:57:37Z,5s647zr10m1nxt4xxpxkpgmw9,P. Vagić,,,5674789375,285,,5674789373,56,Back,5674789575,233,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260879,778,15,2,90,13,93ohqui2qgqm8408viwmm1ken,1,89.3,47.3,2025-04-23T18:48:13.034Z,2025-04-25T14:23:44Z,90eoelhr2oxpg3ejr2whwwu6t,I. Kiese Thelin,,,5674789927,102,48.1,5674789937,146,98.1,5674789925,81,,5674789933,328,,5674789521,17,,5674789519,22,,5674789923,15,,5674789935,458,,5674789953,233,873,5674789523,56,5677428809,133,Center,,5674789929,103,5674789939,147,49.6,,,,,,29.7,,,,,,,,,,,,,,
2805260871,873,10,2,90,13,2nnlsjfbcea40t4jeclcbw9lk,1,1.7,51.3,2025-04-23T18:48:13.134Z,2025-04-25T14:23:54Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5677429069,378,,5674789489,182,,5674789973,233,778,5677429067,181,,5674789491,56,Back,5674789617,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805260893,874,52,2,90,15,2nnlsjfbcea40t4jeclcbw9lk,1,1.7,51.3,2025-04-23T18:48:14.473Z,2025-04-25T14:23:58Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5677429217,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805261033,875,1,2,90,35,2nnlsjfbcea40t4jeclcbw9lk,0,13.0,41.3,2025-04-23T18:48:35.407Z,2025-04-23T18:48:36Z,ch1ehgr9guufs2wmz5dbvmvo5,W. Hahn,,,5674790539,199,,5674790545,141,37.9,5674790543,140,58.0,5674790541,56,Center,5674790549,213,6.23,5674790551,1,,5674790547,212,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805731285,869,61,2,90,36,93ohqui2qgqm8408viwmm1ken,0,36.3,59.9,2025-04-23T18:48:36.237Z,2025-04-25T14:25:16Z,azcjwvw9799e6bawnlcb0lt2i,L. Berg Johnsen,,,5677431103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
