id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/11/value
2803892851,469,1,2,55,18,cfvya7igkhkas7wvsktwz6j8k,1,69.5,42.8,2025-04-20T13:19:04.637Z,2025-04-20T13:19:07Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667172651,140,92.3,5667172647,155,,5667172655,212,26.7,5667172653,141,25.3,5667172657,213,5.82,5667172649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892917,470,1,2,55,21,cfvya7igkhkas7wvsktwz6j8k,1,92.3,25.3,2025-04-20T13:19:07.131Z,2025-04-20T13:20:50Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,1.0,5667173051,213,2.12,5667173047,141,43.0,5667173043,56,Center,5667183743,210,15,5667173045,140,85.3,5667173049,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892959,472,43,2,55,22,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-20T13:19:08.291Z,2025-04-20T13:27:14Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5667221855,144,3,5667173303,56,Center,5667173305,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892919,471,15,2,55,23,cfvya7igkhkas7wvsktwz6j8k,1,85.2,40.1,2025-04-20T13:19:09.475Z,2025-04-20T13:27:35Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5667173061,17,,5667183823,103,11.1,5667183807,29,,5667183811,55,470,5667173057,22,,5667183861,233,467,5667183831,146,93.4,5667183805,76,,5667183827,215,,5667173063,56,Center,5667182503,82,,5667183835,230,5667183833,147,5667183837,231,5667183819,102,5667182491,20,,,,,,,,,,,,,46.8,54.5,,48.2,99.1
2803892933,467,10,2,55,23,5mbo4f0vps12dr0fcvjn3wyp5,1,7.1,48.1,2025-04-20T13:19:09.575Z,2025-04-20T13:27:33Z,eahcgnvlq1tkswvjuovyzxxw5,F. Benković,,5667173155,56,Back,5667183871,233,471,5667173151,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803892985,468,12,2,55,24,5mbo4f0vps12dr0fcvjn3wyp5,1,15.2,46.6,2025-04-20T13:19:10.724Z,2025-04-20T13:21:10Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5667173453,212,32.2,5667173447,56,Back,5667173455,213,6.24,5667173449,140,45.8,5667173451,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893343,474,4,2,55,30,cfvya7igkhkas7wvsktwz6j8k,1,60.3,59.5,2025-04-20T13:19:16.187Z,2025-04-20T13:27:56Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5667175641,56,Center,5667175643,152,,5667225673,294,,5667175639,13,,5667175647,286,,5667179157,233,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893311,469,4,2,55,30,5mbo4f0vps12dr0fcvjn3wyp5,0,39.7,40.5,2025-04-20T13:19:16.188Z,2025-04-20T13:28:18Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5667175309,294,,5667175307,13,,5667175311,56,Back,5667175313,152,,5667175315,285,,5667179177,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893443,475,1,2,55,44,cfvya7igkhkas7wvsktwz6j8k,1,53.1,63.6,2025-04-20T13:19:30.436Z,2025-04-20T13:29:27Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5667175913,141,57.0,5667175923,213,5.94,5667175909,140,65.2,5667175901,5,,5667175917,212,13.5,5667231565,189,,5667175905,56,Center,5667175903,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803895743,485,1,2,55,48,cfvya7igkhkas7wvsktwz6j8k,1,67.2,57.5,2025-04-20T13:19:34.254Z,2025-04-20T13:29:11Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667232419,56,Center,5667232421,140,54.0,5667232423,141,69.9,5667232425,212,16.2,5667232611,189,,5667232427,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803895863,487,1,2,55,49,cfvya7igkhkas7wvsktwz6j8k,1,54.7,68.3,2025-04-20T13:19:35.582Z,2025-04-20T13:29:35Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5667233847,212,17.0,5667233849,213,0.97,5667233809,56,Left,5667233817,141,88.9,5667233813,140,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893517,476,1,2,55,52,cfvya7igkhkas7wvsktwz6j8k,1,60.4,78.7,2025-04-20T13:19:38.196Z,2025-04-20T13:19:41Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5667176321,213,0.53,5667176317,141,88.0,5667176319,212,12.4,5667176315,140,70.6,5667176313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893583,477,1,2,55,55,cfvya7igkhkas7wvsktwz6j8k,1,77.5,81.8,2025-04-20T13:19:41.052Z,2025-04-20T13:19:44Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,5667176679,212,3.1,5667176677,141,86.2,5667176673,56,Left,5667176681,213,1.33,5667176675,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893609,478,1,2,55,58,cfvya7igkhkas7wvsktwz6j8k,1,78.2,86.2,2025-04-20T13:19:44.444Z,2025-04-20T13:29:47Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,1.0,5667178575,210,15,5667176857,140,89.1,5667176851,2,,5667176859,141,49.1,5667176861,212,27.7,5667176853,155,,5667176863,213,5.14,5667176855,56,Center,5667178577,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893621,479,44,2,55,59,cfvya7igkhkas7wvsktwz6j8k,1,90.8,50.3,2025-04-20T13:19:45.091Z,2025-04-20T13:25:45Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5667176917,286,,5667177035,233,470,5667176915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893593,470,44,2,55,59,5mbo4f0vps12dr0fcvjn3wyp5,0,9.2,49.7,2025-04-20T13:19:45.092Z,2025-04-20T13:25:46Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5667176751,285,,5667177091,233,479,5667176749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803893633,480,15,2,56,0,cfvya7igkhkas7wvsktwz6j8k,1,89.3,48.8,2025-04-20T13:19:45.947Z,2025-04-20T13:20:02Z,bmdhp0p1sqy48a5algqcdv6qx,A. Aliev,,5667178625,79,,5667177403,15,,5667178695,233,471,5667178635,102,48.8,5667176977,56,Center,5667178631,55,478,5667176973,22,,5667176975,17,,5667178637,103,22.8,5667178629,154,,5667178641,147,49.8,5667177407,328,5667178639,146,5667178627,29,,,,,,,,,,,,,,,,,99.4,,,,
2803893637,471,10,2,56,0,5mbo4f0vps12dr0fcvjn3wyp5,1,1.9,50.1,2025-04-20T13:19:46.047Z,2025-04-20T13:20:03Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5667177023,182,,5667177025,56,Back,5667178717,233,480,5667177275,177,,5667177277,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894129,473,1,2,56,21,5mbo4f0vps12dr0fcvjn3wyp5,0,14.3,43.1,2025-04-20T13:20:07.764Z,2025-04-20T13:20:12Z,a0vo94v0vvnojrnvvscd7zp3p,K. Nordfeldt,,5667179719,141,54.2,5667179717,140,88.1,5667179721,212,77.9,5667179723,213,0.10,5667179725,1,,5667179713,199,,5667179715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894317,482,1,2,56,34,cfvya7igkhkas7wvsktwz6j8k,1,14.5,43.0,2025-04-20T13:20:20.578Z,2025-04-20T13:20:22Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5667180651,140,26.1,5667180655,212,12.3,5667180647,123,,5667180653,141,40.4,5667180657,213,6.14,5667180649,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894437,483,1,2,56,36,cfvya7igkhkas7wvsktwz6j8k,1,26.1,40.4,2025-04-20T13:20:22.132Z,2025-04-20T13:20:27Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667181163,56,Back,5667181173,212,25.0,5667181175,213,0.19,5667181167,140,49.5,5667181171,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894443,484,4,2,56,41,cfvya7igkhkas7wvsktwz6j8k,1,69.4,46.0,2025-04-20T13:20:27.188Z,2025-04-20T13:35:48Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5667181229,152,,5667181227,56,Center,5667181231,265,,5667181341,233,474,5667181233,286,,5667181225,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894447,474,4,2,56,41,5mbo4f0vps12dr0fcvjn3wyp5,0,30.6,54.0,2025-04-20T13:20:27.189Z,2025-04-20T13:35:48Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5667181271,56,Back,5667181357,233,484,5667181273,152,,5667181275,265,,5667181277,285,,5667182213,55,475,5667181269,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803894489,475,17,2,56,43,5mbo4f0vps12dr0fcvjn3wyp5,1,0.0,0.0,2025-04-20T13:20:29.028Z,2025-04-20T13:20:36Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5667182191,393,,5667182189,31,,5667182193,13,243,5667182195,55,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896031,488,15,2,57,54,cfvya7igkhkas7wvsktwz6j8k,1,70.2,40.1,2025-04-20T13:21:40.116Z,2025-04-20T13:21:47Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667190245,233,476,5667190127,103,19,5667190137,231,47.7,5667190129,458,,5667189173,18,,5667189643,20,,5667189177,56,Center,5667190131,146,80.5,5667190133,147,43.1,5667190135,230,99.1,5667190125,102,48.9,5667190123,78,5667189639,26,5667189653,82,,,,,,,,,,,,,,,,,,,,,
2803896061,476,10,2,57,54,5mbo4f0vps12dr0fcvjn3wyp5,1,19.5,56.9,2025-04-20T13:21:40.216Z,2025-04-20T13:30:25Z,prvbf3gxwflgzxuvgvb7ls5x,B. Celina,,5667189319,94,,5667189777,239,,5667190293,233,488,5667189325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896257,489,1,2,57,59,cfvya7igkhkas7wvsktwz6j8k,1,52.7,24.4,2025-04-20T13:21:45.676Z,2025-04-20T13:32:35Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,5667190517,141,52.2,5667190519,212,28.6,5667190521,213,2.42,5667190513,56,Back,5667190515,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896331,490,1,2,58,4,cfvya7igkhkas7wvsktwz6j8k,0,27.5,49.7,2025-04-20T13:21:50.492Z,2025-04-20T13:32:50Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5667190947,212,52.6,5667190955,1,,5667190927,157,,5667190939,140,74.9,5667190933,56,Center,5667190951,213,5.96,5667190943,141,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896863,482,12,2,58,8,5mbo4f0vps12dr0fcvjn3wyp5,1,23.8,72.8,2025-04-20T13:21:53.900Z,2025-04-20T13:33:41Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5667255129,212,17.9,5667255125,140,36.9,5667255265,15,,5667255123,56,Back,5667255131,213,5.59,5667255127,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896855,481,1,2,58,9,5mbo4f0vps12dr0fcvjn3wyp5,1,31.8,55.2,2025-04-20T13:21:55.740Z,2025-04-20T13:34:44Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5667256619,213,5.28,5667256611,56,Back,5667256613,140,36.6,5667256615,141,43.6,5667256609,3,,5667256617,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896847,480,2,2,58,10,5mbo4f0vps12dr0fcvjn3wyp5,1,40.5,33.8,2025-04-20T13:21:56.564Z,2025-04-20T13:35:14Z,alxccjq2y6il5yjw108a0axnt,J. Hove,,5667261995,56,Center,5667261999,141,55.0,5667261997,140,61.5,5667263317,7,99i96gbkvesmh3wspv8rl1ln9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896547,491,55,2,58,10,cfvya7igkhkas7wvsktwz6j8k,1,40.5,53.2,2025-04-20T13:21:56.565Z,2025-04-20T13:35:43Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,5667265093,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896693,492,1,2,58,20,cfvya7igkhkas7wvsktwz6j8k,1,38.2,29.7,2025-04-20T13:22:06.644Z,2025-04-20T13:36:56Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667267797,56,Back,5667272923,5,,5667272925,152,,5667267799,140,47.9,5667267805,213,0.36,5667267803,212,10.9,5667267801,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896697,493,1,2,58,21,cfvya7igkhkas7wvsktwz6j8k,1,47.3,28.4,2025-04-20T13:22:07.774Z,2025-04-20T13:36:12Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5667268801,56,Back,5667268809,212,8.4,5667268811,213,2.31,5667268803,140,41.9,5667268805,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896735,495,50,2,58,25,cfvya7igkhkas7wvsktwz6j8k,1,53.4,51.9,2025-04-20T13:22:10.974Z,2025-04-20T13:36:30Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667266759,233,546,5667192915,56,Center,5667192917,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803906743,546,7,2,58,25,5mbo4f0vps12dr0fcvjn3wyp5,1,46.6,48.1,2025-04-20T13:22:10.975Z,2025-04-20T13:36:30Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5667247219,233,495,5667247093,56,Back,5667247095,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896925,496,1,2,58,29,cfvya7igkhkas7wvsktwz6j8k,1,55.2,58.5,2025-04-20T13:22:15.364Z,2025-04-20T13:22:20Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667193847,212,26.8,5667193845,141,94.8,5667193843,140,65.1,5667193849,213,1.17,5667193841,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803896987,497,1,2,58,34,cfvya7igkhkas7wvsktwz6j8k,1,63.1,89.1,2025-04-20T13:22:19.948Z,2025-04-20T13:22:23Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667194251,141,75.3,5667194253,212,10.7,5667194255,213,4.21,5667194247,140,58.2,5667194245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897077,498,1,2,58,37,cfvya7igkhkas7wvsktwz6j8k,1,58.9,78.7,2025-04-20T13:22:23.708Z,2025-04-20T13:22:27Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667194775,213,3.99,5667194767,141,67.6,5667194771,212,10.0,5667194761,140,52.6,5667194759,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897157,499,1,2,58,41,cfvya7igkhkas7wvsktwz6j8k,1,53.1,55.7,2025-04-20T13:22:27.781Z,2025-04-20T13:22:32Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667195181,1,,5667195169,141,8.8,5667195165,56,Right,5667195177,213,4.95,5667195173,212,32.8,5667195167,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897201,500,1,2,58,46,cfvya7igkhkas7wvsktwz6j8k,1,65.5,5.3,2025-04-20T13:22:32.309Z,2025-04-20T13:22:34Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5667195397,141,20.0,5667195395,140,58.7,5667195393,56,Right,5667195401,213,2.19,5667195399,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897269,501,1,2,58,48,cfvya7igkhkas7wvsktwz6j8k,1,58.7,20.0,2025-04-20T13:22:34.556Z,2025-04-20T13:22:38Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667195777,212,6.1,5667195775,141,27.4,5667195773,140,55.4,5667195771,56,Center,5667195779,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897311,502,1,2,58,52,cfvya7igkhkas7wvsktwz6j8k,1,57.7,14.9,2025-04-20T13:22:38.628Z,2025-04-20T13:22:41Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667196135,213,1.01,5667196133,212,9.5,5667196127,56,Center,5667196131,141,26.8,5667196129,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897319,503,1,2,58,55,cfvya7igkhkas7wvsktwz6j8k,0,62.8,25.2,2025-04-20T13:22:41.406Z,2025-04-20T13:22:41Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667196191,212,6.9,5667196187,140,69.2,5667196195,213,0.22,5667196189,141,27.4,5667196185,56,Center,5667196183,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897353,485,61,2,58,57,5mbo4f0vps12dr0fcvjn3wyp5,1,31.2,73.3,2025-04-20T13:22:43.837Z,2025-04-20T13:22:43Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5667196337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897393,486,1,2,58,59,5mbo4f0vps12dr0fcvjn3wyp5,1,36.9,68.7,2025-04-20T13:22:45.092Z,2025-04-20T13:37:43Z,3xx0l8c30mjstvxq7z1s0fnit,J. Guidetti,,5667196549,140,32.1,5667196545,3,,5667196547,56,Back,5667196555,213,2.34,5667196553,212,7.3,5667196551,141,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897397,487,1,2,59,0,5mbo4f0vps12dr0fcvjn3wyp5,0,32.1,76.4,2025-04-20T13:22:46.100Z,2025-04-20T13:37:45Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5667196577,213,0.59,5667196571,140,37.2,5667196573,141,81.7,5667196575,212,6.5,5667277479,155,,5667196567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897475,504,1,2,59,2,cfvya7igkhkas7wvsktwz6j8k,1,63.2,25.8,2025-04-20T13:22:48.021Z,2025-04-20T13:22:51Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5667196989,212,8.2,5667196983,56,Center,5667196985,140,58.4,5667196987,141,35.4,5667196991,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897509,506,1,2,59,4,cfvya7igkhkas7wvsktwz6j8k,0,65.8,37.1,2025-04-20T13:22:50.549Z,2025-04-20T13:37:06Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667197123,212,31.4,5667197125,213,5.27,5667197113,56,Right,5667197117,140,81.7,5667197121,141,0.0,5667197109,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897497,488,5,2,59,5,5mbo4f0vps12dr0fcvjn3wyp5,1,17.9,101.7,2025-04-20T13:22:51.476Z,2025-04-20T13:25:11Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5667197225,233,507,5667197069,56,Back,5667197071,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897519,507,5,2,59,5,cfvya7igkhkas7wvsktwz6j8k,0,82.1,-1.7,2025-04-20T13:22:51.476Z,2025-04-20T13:25:13Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667197185,56,Right,5667197249,233,488,5667197189,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897807,489,1,2,59,22,5mbo4f0vps12dr0fcvjn3wyp5,1,20.1,100.0,2025-04-20T13:23:08.723Z,2025-04-20T13:23:11Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5667198853,212,14.8,5667198857,213,5.91,5667198845,140,33.2,5667198843,56,Back,5667198849,141,93.5,5667198841,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897823,490,1,2,59,25,5mbo4f0vps12dr0fcvjn3wyp5,0,33.2,93.5,2025-04-20T13:23:11.524Z,2025-04-20T13:23:13Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5667198955,168,,5667198963,212,8.4,5667198965,213,6.11,5667198961,141,91.4,5667198957,56,Back,5667198959,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897889,508,1,2,59,26,cfvya7igkhkas7wvsktwz6j8k,1,64.9,20.1,2025-04-20T13:23:12.301Z,2025-04-20T13:23:15Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,5667199329,212,9.7,5667199325,140,71.4,5667199323,56,Center,5667199331,213,0.79,5667199327,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897907,509,1,2,59,29,cfvya7igkhkas7wvsktwz6j8k,1,71.4,30.3,2025-04-20T13:23:15.109Z,2025-04-20T13:23:16Z,rz5zhw17e2j2xp4h4c40pnca,Niklas Söderberg,,5667199385,168,,5667199389,140,73.3,5667199395,213,5.02,5667199393,212,6.6,5667199387,56,Right,5667199391,141,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897937,510,1,2,59,31,cfvya7igkhkas7wvsktwz6j8k,1,76.2,14.4,2025-04-20T13:23:16.892Z,2025-04-20T13:23:17Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,5667199555,141,6.8,5667199547,56,Right,5667199557,212,7.0,5667199559,213,3.97,5667199551,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897951,511,1,2,59,31,cfvya7igkhkas7wvsktwz6j8k,0,71.7,6.8,2025-04-20T13:23:17.365Z,2025-04-20T13:23:19Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,5667199613,141,16.8,5667199615,212,7.8,5667199777,286,,5667199611,140,68.1,5667199767,236,,5667199771,233,491,5667199609,56,Right,5667199617,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803897965,491,74,2,59,31,5mbo4f0vps12dr0fcvjn3wyp5,1,33.9,95.3,2025-04-20T13:23:17.366Z,2025-04-20T13:25:46Z,8ez1awevbmegf1z0kgjtp048a,Á. Csongvai,,5667199697,285,,5667199695,56,Back,5667199827,233,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803898031,512,1,2,59,35,cfvya7igkhkas7wvsktwz6j8k,1,60.4,15.8,2025-04-20T13:23:21.197Z,2025-04-20T13:23:22Z,6son8ikuumxto9h6yiy7ylckp,T. Varmanen,,5667200089,213,3.41,5667200081,56,Back,5667200087,212,21.0,5667200085,141,7.6,5667200083,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803898097,513,1,2,59,36,cfvya7igkhkas7wvsktwz6j8k,1,41.1,7.6,2025-04-20T13:23:22.197Z,2025-04-20T13:23:25Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,5667200355,141,36.3,5667200353,140,14.2,5667200361,1,,5667200359,213,2.54,5667200351,56,Back,5667200357,212,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803898179,514,1,2,59,39,cfvya7igkhkas7wvsktwz6j8k,0,14.2,36.3,2025-04-20T13:23:25.436Z,2025-04-20T13:23:30Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,5667200827,1,,5667200817,56,Right,5667200821,141,16.2,5667200819,140,68.7,5667200815,155,,5667200825,213,6.05,5667200823,212,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803898205,492,1,2,59,44,5mbo4f0vps12dr0fcvjn3wyp5,1,30.3,92.8,2025-04-20T13:23:29.892Z,2025-04-20T13:24:06Z,eqfhoh81e8uj2as95ev3yfnx1,T. Isherwood,,5667200973,212,6.9,5667200969,141,89.9,5667200959,56,Back,5667200951,3,,5667200977,213,5.99,5667200965,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803898773,498,3,2,59,45,5mbo4f0vps12dr0fcvjn3wyp5,1,35.0,86.4,2025-04-20T13:23:31.763Z,2025-04-20T13:24:06Z,eyqeg6wzhjibkt4zs5dfgzc9h,D. Beširović,,5667204163,286,,5667204187,233,515,5667204161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
