id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2819437179,253,1,1,28,22,spvvjmk37iid7hsky9g3nce7,1,35.2,59.1,2025-05-26T17:28:52.579Z,2025-05-26T17:28:53Z,f0iow2x82mfh6x1olrrjo5puc,A. Manneh,,,5753078893,141,62.9,5753078897,213,2.87,5753078891,140,26.5,5753078895,212,9.5,5753078889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819437201,254,1,1,28,23,spvvjmk37iid7hsky9g3nce7,1,26.7,62.9,2025-05-26T17:28:53.618Z,2025-05-26T17:28:56Z,5h6xr50d54zcxnktz7q58oa1h,T. Pettersson,,,5753079035,212,10.0,5753079033,141,50.0,5753079037,213,5.21,5753079031,140,31.2,5753079029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819437215,256,1,1,28,26,spvvjmk37iid7hsky9g3nce7,0,33.6,48.5,2025-05-26T17:28:57.186Z,2025-05-26T17:28:58Z,czfitwajt0sayki90i3fk5n85,J. Gustavsson,,,5753079099,213,5.90,5753079095,141,32.1,5753079089,155,,5753079093,140,60.2,5753079097,212,30.1,5753079091,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819437229,204,1,1,28,28,7hlumphk42363z3i2nry2wrzj,0,39.2,63.1,2025-05-26T17:28:59.178Z,2025-05-26T17:28:59Z,2lafgzvhv0er31i6c2nb6xqfo,M. Baggesen,,,5753079197,213,0.19,5753079191,140,65.9,5753079187,3,,5753079193,141,71.1,5753079195,212,28.6,5753079189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819437235,257,50,1,28,30,spvvjmk37iid7hsky9g3nce7,1,40.0,31.6,2025-05-26T17:29:00.947Z,2025-05-26T17:29:04Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753079225,286,,5753079271,233,205,5753079223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819437241,205,7,1,28,30,7hlumphk42363z3i2nry2wrzj,0,60.0,68.4,2025-05-26T17:29:00.948Z,2025-05-26T17:29:04Z,ay6mgdylpu08d9pydxejbd562,Í. Sigurgeirsson,,,5753079247,285,,5753079263,233,257,5753079245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819437265,258,1,1,28,31,spvvjmk37iid7hsky9g3nce7,1,33.9,23.7,2025-05-26T17:29:02.098Z,2025-05-26T17:29:04Z,23iwje6cgkgc05szzf2l5z97u,H. Johansson,,,5753079379,140,40.1,5753079383,212,7.1,5753079375,3,,5753079381,141,19.7,5753079385,213,5.89,5753079377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819437277,259,1,1,28,33,spvvjmk37iid7hsky9g3nce7,1,40.2,16.2,2025-05-26T17:29:04.114Z,2025-05-26T17:29:07Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753079445,56,Back,5753079449,141,7.7,5753079451,212,6.0,5753079447,140,41.7,5753079453,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819437299,260,1,1,28,36,spvvjmk37iid7hsky9g3nce7,1,35.3,17.9,2025-05-26T17:29:07.074Z,2025-05-26T17:29:10Z,bbrdybdlcobf8cc9epxzeledw,L. Małachowski Thorell,,,5753079645,140,25.7,5753079649,212,14.0,5753079651,213,2.37,5753079647,141,32.2,5753079643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819437317,261,1,1,28,40,spvvjmk37iid7hsky9g3nce7,1,27.8,36.1,2025-05-26T17:29:10.642Z,2025-05-26T17:29:12Z,507n9mr51v21q8isz9ll3m6eh,A. Norén,,,5753079763,212,10.3,5753079757,56,Back,5753079761,141,29.2,5753079765,213,5.81,5753079759,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819437333,262,1,1,28,42,spvvjmk37iid7hsky9g3nce7,1,37.2,28.3,2025-05-26T17:29:12.531Z,2025-05-26T17:29:14Z,drzdo6ouxi5n4jafhfajpor85,N. Røjkjær,,,5753079843,56,Back,5753079847,141,16.4,5753079875,156,,5753079849,212,9.5,5753079851,213,4.16,5753079845,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
