id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2796426549,349,1,1,45,44,cfvya7igkhkas7wvsktwz6j8k,0,10.8,96.5,2025-04-05T16:16:34.481Z,2025-04-05T16:16:38Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5626117679,212,45.8,5626117681,213,0.06,5626117673,56,Left,5626117675,140,54.3,5626117677,141,100.0,5626117683,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796426559,350,5,1,45,48,cfvya7igkhkas7wvsktwz6j8k,0,61.3,101.0,2025-04-05T16:16:38.308Z,2025-04-05T16:16:44Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5626117731,347,,5626117729,56,Left,5626117891,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796426579,493,5,1,45,48,9zqn9ugvg64it0lr5z8cq4g9v,1,38.7,-1.0,2025-04-05T16:16:38.308Z,2025-04-05T16:39:59Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5626117815,56,Back,5626117817,347,,5626117819,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796426625,494,1,1,45,50,9zqn9ugvg64it0lr5z8cq4g9v,1,28.1,0.0,2025-04-05T16:16:40.327Z,2025-04-05T16:16:44Z,17jltcnnaha4707duh52hirit,M. Lode,,,5626118123,140,30.2,5626118129,213,1.50,5626118125,141,44.9,5626118121,56,Back,5626118131,1,,5626118119,107,,5626118127,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796426679,495,1,1,45,52,9zqn9ugvg64it0lr5z8cq4g9v,1,29.9,43.1,2025-04-05T16:16:42.590Z,2025-04-05T16:16:48Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626118275,213,5.91,5626118271,141,37.4,5626118269,140,39.3,5626118273,212,10.6,5626118267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796426735,496,1,1,45,58,9zqn9ugvg64it0lr5z8cq4g9v,1,47.8,44.0,2025-04-05T16:16:48.192Z,2025-04-05T16:16:52Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626118511,213,0.76,5626118513,1,,5626118507,141,93.9,5626118509,212,49.3,5626118503,56,Left,5626118505,140,81.9,5626118501,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796426767,497,1,1,46,2,9zqn9ugvg64it0lr5z8cq4g9v,0,86.7,86.5,2025-04-05T16:16:52.047Z,2025-04-05T16:16:53Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5626118623,140,93.0,5626118629,213,5.17,5626118621,56,Center,5626118627,212,15.0,5626118625,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796426827,351,12,1,46,4,cfvya7igkhkas7wvsktwz6j8k,1,10.1,32.2,2025-04-05T16:16:54.400Z,2025-04-05T16:16:57Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5626118929,212,36.9,5626118923,56,Back,5626118931,213,5.62,5626118925,140,37.8,5626118927,141,0.0,5626119021,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796426839,352,43,1,46,6,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-05T16:16:56.152Z,2025-04-05T16:18:48Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5626118981,347,0,5626118979,56,Back,5626127487,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796426971,498,1,1,46,11,9zqn9ugvg64it0lr5z8cq4g9v,1,36.6,96.0,2025-04-05T16:17:01.918Z,2025-04-05T16:17:04Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626119697,141,94.1,5626119701,213,6.20,5626119693,56,Left,5626119699,212,16.4,5626119695,140,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427007,499,1,1,46,14,9zqn9ugvg64it0lr5z8cq4g9v,0,52.2,94.1,2025-04-05T16:17:04.039Z,2025-04-05T16:17:06Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626119915,140,64.0,5626119917,141,95.6,5626119919,212,12.4,5626119913,56,Left,5626119923,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427077,500,1,1,46,18,9zqn9ugvg64it0lr5z8cq4g9v,0,53.9,93.3,2025-04-05T16:17:08.768Z,2025-04-05T16:17:09Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626120123,1,,5626120121,213,0.27,5626120117,141,97.4,5626120119,212,10.5,5626120113,56,Left,5626120115,140,63.5,5626120111,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427073,353,61,1,46,19,cfvya7igkhkas7wvsktwz6j8k,1,38.1,4.0,2025-04-05T16:17:09.557Z,2025-04-05T16:35:41Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5626120089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427083,354,61,1,46,20,cfvya7igkhkas7wvsktwz6j8k,1,38.0,2.6,2025-04-05T16:17:10.353Z,2025-04-05T16:17:10Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5626120171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427099,355,5,1,46,20,cfvya7igkhkas7wvsktwz6j8k,0,42.2,-1.6,2025-04-05T16:17:10.591Z,2025-04-05T16:40:00Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5626120231,56,Back,5626120273,233,501,5626120233,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427095,501,5,1,46,20,9zqn9ugvg64it0lr5z8cq4g9v,1,57.8,101.6,2025-04-05T16:17:10.591Z,2025-04-05T16:39:59Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626120237,233,355,5626120211,56,Left,5626120217,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427169,502,1,1,46,22,9zqn9ugvg64it0lr5z8cq4g9v,1,48.9,100.0,2025-04-05T16:17:12.817Z,2025-04-05T16:17:15Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626120625,140,36.2,5626120621,107,,5626120623,56,Back,5626120629,212,20.3,5626120627,141,79.1,5626120633,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427199,503,1,1,46,25,9zqn9ugvg64it0lr5z8cq4g9v,1,37.8,74.5,2025-04-05T16:17:15.807Z,2025-04-05T16:17:19Z,17jltcnnaha4707duh52hirit,M. Lode,,,5626120819,56,Back,5626120823,141,35.4,5626120821,140,47.2,5626120825,212,28.4,5626120827,213,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427277,504,1,1,46,29,9zqn9ugvg64it0lr5z8cq4g9v,1,50.1,32.2,2025-04-05T16:17:19.414Z,2025-04-05T16:17:24Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5626121167,213,5.67,5626121165,212,30.5,5626121155,56,Right,5626121163,141,6.5,5626121159,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427331,505,1,1,46,33,9zqn9ugvg64it0lr5z8cq4g9v,1,72.7,11.6,2025-04-05T16:17:23.911Z,2025-04-05T16:17:26Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5626121325,155,,5626121329,140,80.2,5626121333,212,20.7,5626121327,56,Center,5626121335,213,1.18,5626121331,141,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427343,506,1,1,46,36,9zqn9ugvg64it0lr5z8cq4g9v,0,80.2,39.7,2025-04-05T16:17:26.039Z,2025-04-05T16:17:26Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5626121411,212,4.8,5626121413,213,2.75,5626121407,140,76.0,5626121403,3,,5626121409,141,42.4,5626121405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427377,356,1,1,46,38,cfvya7igkhkas7wvsktwz6j8k,0,29.1,61.2,2025-04-05T16:17:28.297Z,2025-04-05T16:17:30Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5626121607,157,,5626121613,141,70.2,5626121619,1,,5626121611,140,33.5,5626121617,213,0.92,5626121615,212,7.7,5626121609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427373,507,44,1,46,38,9zqn9ugvg64it0lr5z8cq4g9v,1,67.0,30.6,2025-04-05T16:17:28.918Z,2025-04-05T16:17:32Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5626121587,56,Center,5626121589,286,,5626121725,233,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427389,357,44,1,46,38,cfvya7igkhkas7wvsktwz6j8k,0,32.6,68.7,2025-04-05T16:17:28.919Z,2025-04-05T16:17:31Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5626121667,285,,5626121665,56,Back,5626121757,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427383,508,1,1,46,39,9zqn9ugvg64it0lr5z8cq4g9v,1,68.3,32.8,2025-04-05T16:17:29.335Z,2025-04-05T16:18:30Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5626121653,212,7.1,5626121643,140,72.5,5626121649,141,24.7,5626121635,3,,5626121657,213,5.39,5626121639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427421,509,61,1,46,42,9zqn9ugvg64it0lr5z8cq4g9v,1,72.5,24.7,2025-04-05T16:17:32Z,2025-04-05T16:18:29Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5626121811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427453,359,1,1,46,42,cfvya7igkhkas7wvsktwz6j8k,1,30.9,92.4,2025-04-05T16:17:32.305Z,2025-04-05T16:17:35Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5626122037,56,Back,5626122041,140,15.0,5626122053,213,3.45,5626122049,212,17.5,5626122047,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427471,360,1,1,46,45,cfvya7igkhkas7wvsktwz6j8k,0,14.2,87.2,2025-04-05T16:17:35.266Z,2025-04-05T16:17:36Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5626122163,1,,5626122157,141,100.0,5626122161,213,0.45,5626122153,56,Back,5626122159,212,22.6,5626122151,157,,5626122155,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427477,361,5,1,46,45,cfvya7igkhkas7wvsktwz6j8k,0,29.2,101.2,2025-04-05T16:17:35.852Z,2025-04-05T16:17:42Z,c09quzlxh0hscffbfzbtohi7e,L. Bergquist,,,5626122185,347,,5626122321,233,510,5626122183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427497,510,5,1,46,45,9zqn9ugvg64it0lr5z8cq4g9v,1,70.8,-1.2,2025-04-05T16:17:35.852Z,2025-04-05T16:40:00Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5626122303,233,361,5626122295,347,,5626122293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427549,511,1,1,46,48,9zqn9ugvg64it0lr5z8cq4g9v,1,77.2,0.0,2025-04-05T16:17:38.927Z,2025-04-05T16:17:41Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5626122551,213,2.16,5626122541,107,,5626122545,140,70.8,5626122549,212,12.1,5626122543,56,Right,5626122547,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427553,512,1,1,46,49,9zqn9ugvg64it0lr5z8cq4g9v,1,70.8,14.0,2025-04-05T16:17:39.839Z,2025-04-05T16:17:41Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626122557,140,74.6,5626122555,56,Right,5626122561,212,8.0,5626122559,141,3.8,5626122563,213,5.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427565,513,1,1,46,51,9zqn9ugvg64it0lr5z8cq4g9v,1,74.6,3.8,2025-04-05T16:17:41.143Z,2025-04-05T16:17:42Z,a3p681d64e0k9qse621eqi9xx,B. Wembangomo,,,5626122647,140,42.3,5626122653,213,2.95,5626122649,141,13.7,5626122651,212,34.6,5626122655,1,,5626122645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427597,514,1,1,46,52,9zqn9ugvg64it0lr5z8cq4g9v,1,42.3,13.7,2025-04-05T16:17:42.558Z,2025-04-05T16:17:45Z,17jltcnnaha4707duh52hirit,M. Lode,,,5626122891,141,43.7,5626122895,213,1.24,5626122893,212,21.5,5626122887,56,Back,5626122889,140,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427649,515,1,1,46,55,9zqn9ugvg64it0lr5z8cq4g9v,1,50.8,47.8,2025-04-05T16:17:45.510Z,2025-04-05T16:17:50Z,8h4jv2n2b8w3hmn4oec3tvevo,A. Faye,,,5626123193,141,56.1,5626123191,140,63.0,5626123189,56,Center,5626123197,213,0.42,5626123195,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427651,516,61,1,47,0,9zqn9ugvg64it0lr5z8cq4g9v,0,61.7,57.6,2025-04-05T16:17:50.046Z,2025-04-05T16:17:50Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626123225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427751,362,30,1,47,6,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-05T16:17:56.656Z,2025-04-05T16:17:57Z,,,,,5626123723,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796427747,517,30,1,47,6,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-05T16:17:56.656Z,2025-04-05T16:17:56Z,,,,,5626123713,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440671,540,18,2,45,0,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-05T16:32:44.451Z,2025-04-05T16:34:41Z,8k4fw4zak03as07nwf1kiktuc,S. Nioule,,,5626192617,59,29,5626192609,42,,5626192721,55,541,5626192611,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440681,541,19,2,45,0,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-05T16:32:44.452Z,2025-04-05T16:34:53Z,bar5tlyxm2vim2ewqauywgb85,M. Rygaard,,,5626196651,292,8,5626195097,293,1,5626192655,42,,5626192667,59,10,5626192675,55,540,5626192663,145,11,5626192671,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439469,370,32,2,45,0,cfvya7igkhkas7wvsktwz6j8k,1,0.0,0.0,2025-04-05T16:32:54.451Z,2025-04-05T16:32:54Z,,,,,5626186027,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439479,525,32,2,45,0,9zqn9ugvg64it0lr5z8cq4g9v,1,0.0,0.0,2025-04-05T16:32:54.451Z,2025-04-05T16:32:57Z,,,,,5626186073,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439511,371,1,2,45,0,cfvya7igkhkas7wvsktwz6j8k,1,49.9,49.7,2025-04-05T16:32:54.452Z,2025-04-05T16:32:58Z,1dvhwhz4n5f9cf4ts58rfu21,D. Ask,,,5626186235,140,31.7,5626186241,213,2.99,5626186237,141,53.9,5626186243,279,S,5626186239,212,19.3,5626186233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439549,372,1,2,45,3,cfvya7igkhkas7wvsktwz6j8k,0,30.3,51.2,2025-04-05T16:32:58.033Z,2025-04-05T16:33:00Z,4kmd502s272vf5wgkx8hk4vl5,I. Kričak,,,5626186443,212,38.1,5626186439,140,63.5,5626186447,1,,5626186445,213,5.87,5626186437,56,Center,5626186435,157,,5626186441,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439565,526,1,2,45,6,9zqn9ugvg64it0lr5z8cq4g9v,0,38.8,61.4,2025-04-05T16:33:00.871Z,2025-04-05T16:33:01Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626186549,141,45.4,5626186543,3,,5626186553,213,5.43,5626186551,212,14.5,5626186545,56,Back,5626186547,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439617,373,1,2,45,8,cfvya7igkhkas7wvsktwz6j8k,1,55.4,43.3,2025-04-05T16:33:02.921Z,2025-04-05T16:33:04Z,4p1gi0hkamzt27nm2nf1j90bt,D. Seger,,,5626186879,212,9.4,5626186873,56,Center,5626186875,140,61.7,5626186871,3,,5626186881,213,5.49,5626186877,141,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439759,374,1,2,45,10,cfvya7igkhkas7wvsktwz6j8k,1,61.5,33.4,2025-04-05T16:33:04.490Z,2025-04-05T16:33:11Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5626187653,212,22.3,5626187649,140,77.0,5626187645,157,,5626187655,213,5.53,5626187651,141,11.0,5626187647,56,Right,5626187657,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439763,375,61,2,45,16,cfvya7igkhkas7wvsktwz6j8k,0,79.1,7.6,2025-04-05T16:33:11.026Z,2025-04-05T16:33:11Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5626187661,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439767,376,5,2,45,17,cfvya7igkhkas7wvsktwz6j8k,0,83.6,-1.6,2025-04-05T16:33:11.594Z,2025-04-05T16:33:14Z,9401ndwivx7fpdplnv57v965m,M. Tamminen,,,5626187683,347,,5626187769,233,527,5626187679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439775,527,5,2,45,17,9zqn9ugvg64it0lr5z8cq4g9v,1,16.4,101.6,2025-04-05T16:33:11.594Z,2025-04-05T16:40:00Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626187723,347,,5626187721,56,Back,5626187727,233,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439977,528,1,2,45,30,9zqn9ugvg64it0lr5z8cq4g9v,1,17.0,100.0,2025-04-05T16:33:25.151Z,2025-04-05T16:33:27Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626188949,212,9.5,5626188943,56,Back,5626188951,213,4.43,5626188941,107,,5626188945,140,14.5,5626188947,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796439999,529,1,2,45,32,9zqn9ugvg64it0lr5z8cq4g9v,0,14.5,88.4,2025-04-05T16:33:27.127Z,2025-04-05T16:33:28Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626189063,140,45.1,5626189071,1,,5626189069,213,0.03,5626189061,56,Back,5626189065,141,89.7,5626189059,157,,5626189067,212,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440107,378,1,2,45,37,cfvya7igkhkas7wvsktwz6j8k,0,55.1,7.4,2025-04-05T16:33:31.898Z,2025-04-05T16:33:34Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5626189599,56,Center,5626189607,213,0.67,5626189603,141,32.5,5626189609,1,,5626189597,157,,5626189601,140,75.8,5626189605,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440101,530,44,2,45,39,9zqn9ugvg64it0lr5z8cq4g9v,1,23.7,64.4,2025-04-05T16:33:33.776Z,2025-04-05T16:33:36Z,17jltcnnaha4707duh52hirit,M. Lode,,,5626189583,285,,5626189581,56,Back,5626189765,233,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440109,379,44,2,45,39,cfvya7igkhkas7wvsktwz6j8k,0,76.4,38.3,2025-04-05T16:33:33.777Z,2025-04-05T16:33:35Z,5r3h17uip2r1dlw1tde1e4hzo,Y. Sanyang,,,5626189621,56,Center,5626189813,233,530,5626189623,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440153,531,1,2,45,39,9zqn9ugvg64it0lr5z8cq4g9v,1,23.3,56.1,2025-04-05T16:33:34.111Z,2025-04-05T16:33:37Z,17jltcnnaha4707duh52hirit,M. Lode,,,5626189913,3,,5626189919,141,70.0,5626189923,213,2.03,5626189917,140,18.9,5626189915,56,Back,5626189921,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440161,532,1,2,45,42,9zqn9ugvg64it0lr5z8cq4g9v,1,19.1,70.2,2025-04-05T16:33:37.239Z,2025-04-05T16:33:38Z,3ks6pxe94hk9l4q46do2c628l,A. Lundkvist,,,5626189985,1,,5626189979,141,29.7,5626189981,212,28.5,5626189973,157,,5626189983,213,4.98,5626189975,56,Back,5626189977,140,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440171,533,1,2,45,44,9zqn9ugvg64it0lr5z8cq4g9v,0,26.2,29.7,2025-04-05T16:33:38.495Z,2025-04-05T16:33:39Z,dmj5oe18blqnxozkfd8q5myfp,A. Layouni,,,5626190037,140,29.8,5626190041,212,12.3,5626190035,56,Back,5626190045,1,,5626190033,157,,5626190039,141,46.9,5626190043,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440199,534,61,2,45,47,9zqn9ugvg64it0lr5z8cq4g9v,1,29.8,46.9,2025-04-05T16:33:41.522Z,2025-04-05T16:37:15Z,8j55jduxd0jfxrxh88kdqgcq2,S. Andersen,,,5626190223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440205,380,50,2,45,47,cfvya7igkhkas7wvsktwz6j8k,1,68.9,54.1,2025-04-05T16:33:42.099Z,2025-04-05T16:33:47Z,32bvga34o0hleev3duw2342ui,Noah Söderberg,,,5626190247,56,Center,5626190249,286,,5626190767,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440287,535,7,2,45,47,9zqn9ugvg64it0lr5z8cq4g9v,1,31.1,45.9,2025-04-05T16:33:42.100Z,2025-04-05T16:37:33Z,epnkff9nsysx1eyh90muhmvl6,S. Hrstić,,,5626190643,56,Back,5626190747,233,380,5626190647,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440291,536,1,2,45,51,9zqn9ugvg64it0lr5z8cq4g9v,0,39.6,68.1,2025-04-05T16:33:45.846Z,2025-04-05T16:37:58Z,3durmgxmp7tzxsr234mlhot1,S. Gustafson,,,5626190679,212,18.6,5626190681,213,0.14,5626190673,56,Center,5626190675,140,57.1,5626190677,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440343,382,1,2,45,53,cfvya7igkhkas7wvsktwz6j8k,1,26.1,32.1,2025-04-05T16:33:47.778Z,2025-04-05T16:33:49Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5626190991,213,2.73,5626190987,141,44.2,5626190989,212,20.5,5626190983,56,Back,5626190985,140,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440445,383,1,2,45,55,cfvya7igkhkas7wvsktwz6j8k,1,8.2,44.2,2025-04-05T16:33:49.841Z,2025-04-05T16:33:55Z,aadwnc8p356rns7i7nyttyy5m,R. Wallinder,,,5626191417,140,10.7,5626191415,56,Back,5626191421,212,23.7,5626191423,213,4.82,5626191419,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440549,384,1,2,46,0,cfvya7igkhkas7wvsktwz6j8k,0,20.2,6.4,2025-04-05T16:33:55.091Z,2025-04-05T16:34:00Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5626191973,155,,5626191981,212,70.3,5626191979,141,29.5,5626191985,1,,5626191977,140,85.5,5626191975,56,Center,5626191983,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440561,538,12,2,46,6,9zqn9ugvg64it0lr5z8cq4g9v,1,13.8,66.9,2025-04-05T16:34:00.518Z,2025-04-05T16:34:02Z,17jltcnnaha4707duh52hirit,M. Lode,,,5626192059,140,12.1,5626192067,212,23.5,5626192063,141,100.0,5626192071,213,1.65,5626192057,56,Back,5626192133,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796440585,385,5,2,46,6,cfvya7igkhkas7wvsktwz6j8k,1,89.2,-1.6,2025-04-05T16:34:01.416Z,2025-04-05T16:40:00Z,e96wc563k8h3w7049l1nvcokq,M. Adolfsson,,,5626192195,347,,5626192193,56,Right,5626192227,233,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
