id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2803637859,215,1,1,29,51,7c9knuwazz9k9449u5rnuuy5m,0,59.2,24.0,2025-04-20T03:06:05.510Z,2025-04-20T03:06:08Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665868961,3,,5665868963,56,Center,5665868967,141,30.4,5665868965,140,57.4,5665868969,212,4.7,5665868971,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637849,202,44,1,29,51,aj8ytsr2ap33tod0hd8ofzaw9,1,42.9,68.6,2025-04-20T03:06:05.934Z,2025-04-20T03:34:39Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5665868903,56,Back,5665868905,285,,5665869003,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637863,216,44,1,29,51,7c9knuwazz9k9449u5rnuuy5m,0,57.1,31.4,2025-04-20T03:06:05.935Z,2025-04-20T03:34:39Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665869047,233,202,5665868983,56,Center,5665868985,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637857,203,1,1,29,52,aj8ytsr2ap33tod0hd8ofzaw9,0,43.5,67.0,2025-04-20T03:06:06.438Z,2025-04-20T03:06:07Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5665868947,3,,5665868957,212,10.0,5665868951,56,Center,5665868953,140,52.7,5665868955,141,63.0,5665868949,168,,5665868959,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637901,217,1,1,29,55,7c9knuwazz9k9449u5rnuuy5m,1,46.4,27.3,2025-04-20T03:06:09.438Z,2025-04-20T03:06:12Z,8p3y7tm4lzwp39tojonnohaay,N. Jones,,,5665869135,212,43.1,5665869131,140,86.5,5665869133,141,13.5,5665869137,213,6.06,5665869127,157,,5665869139,1,,5665869129,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637921,219,1,1,30,1,7c9knuwazz9k9449u5rnuuy5m,0,92.8,6.7,2025-04-20T03:06:15.798Z,2025-04-20T03:06:18Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665869229,56,Center,5665869225,2,,5665869233,141,40.9,5665869237,213,1.76,5665869231,140,88.5,5665869235,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637943,205,1,1,30,4,aj8ytsr2ap33tod0hd8ofzaw9,0,13.0,71.4,2025-04-20T03:06:18.342Z,2025-04-20T03:06:21Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665869351,213,0.06,5665869353,1,,5665869345,140,68.3,5665869341,157,,5665869343,56,Center,5665869347,141,76.4,5665869349,212,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637957,220,1,1,30,7,7c9knuwazz9k9449u5rnuuy5m,0,39.5,27.8,2025-04-20T03:06:21.718Z,2025-04-20T03:07:06Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665869447,3,,5665869455,212,20.9,5665869457,213,5.08,5665869453,141,0.0,5665869451,140,46.7,5665869449,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638059,206,5,1,30,12,aj8ytsr2ap33tod0hd8ofzaw9,1,57.4,102.0,2025-04-20T03:06:26.302Z,2025-04-20T05:37:57Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665870053,233,222,5665870037,56,Left,5665870039,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637965,222,5,1,30,12,7c9knuwazz9k9449u5rnuuy5m,0,42.6,-2.0,2025-04-20T03:06:26.302Z,2025-04-20T05:37:58Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665869513,56,Back,5665869515,347,,5665870085,233,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803637959,221,43,1,30,12,7c9knuwazz9k9449u5rnuuy5m,1,0.0,0.0,2025-04-20T03:06:26.702Z,2025-04-20T03:07:00Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665870349,144,61,5665869471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638075,207,1,1,30,36,aj8ytsr2ap33tod0hd8ofzaw9,1,60.1,100.0,2025-04-20T03:06:50.398Z,2025-04-20T03:06:52Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665870119,213,4.66,5665870111,56,Left,5665870117,212,10.5,5665870113,140,59.6,5665870109,107,,5665870115,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638077,208,1,1,30,37,aj8ytsr2ap33tod0hd8ofzaw9,0,59.6,85.6,2025-04-20T03:06:51.637Z,2025-04-20T03:07:02Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665870133,56,Left,5665870137,141,87.7,5665870141,213,2.63,5665870135,140,57.2,5665870139,212,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638091,223,8,1,30,40,7c9knuwazz9k9449u5rnuuy5m,1,39.9,8.5,2025-04-20T03:06:54.791Z,2025-04-20T03:06:55Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665870227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638103,224,1,1,30,42,7c9knuwazz9k9449u5rnuuy5m,0,54.9,3.4,2025-04-20T03:06:56.551Z,2025-04-20T03:06:57Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665870249,140,56.9,5665870247,56,Right,5665870251,141,12.3,5665870253,212,6.4,5665870255,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638115,209,1,1,30,43,aj8ytsr2ap33tod0hd8ofzaw9,1,34.7,89.6,2025-04-20T03:06:57.733Z,2025-04-20T03:06:58Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665870285,56,Back,5665870293,213,3.64,5665870291,212,8.7,5665870287,140,27.4,5665870289,141,83.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638141,210,1,1,30,44,aj8ytsr2ap33tod0hd8ofzaw9,1,27.4,83.5,2025-04-20T03:06:58.654Z,2025-04-20T03:07:02Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5665870409,212,30.8,5665870411,213,4.21,5665870405,140,13.3,5665870407,141,43.7,5665870403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638169,211,1,1,30,51,aj8ytsr2ap33tod0hd8ofzaw9,1,13.9,35.5,2025-04-20T03:07:05.605Z,2025-04-20T03:07:09Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5665870581,141,11.7,5665870583,212,22.4,5665870585,213,5.48,5665870579,140,28.7,5665870577,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638181,212,1,1,30,55,aj8ytsr2ap33tod0hd8ofzaw9,1,31.9,16.1,2025-04-20T03:07:09.421Z,2025-04-20T03:07:11Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665870659,1,,5665870655,212,34.2,5665870651,140,64.1,5665870657,213,0.16,5665870653,141,24.1,5665870649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638195,213,1,1,30,56,aj8ytsr2ap33tod0hd8ofzaw9,1,64.1,24.1,2025-04-20T03:07:11.101Z,2025-04-20T03:07:14Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5665870725,141,35.8,5665870721,56,Center,5665870727,212,8.8,5665870723,140,67.7,5665870729,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638199,214,61,1,31,0,aj8ytsr2ap33tod0hd8ofzaw9,0,67.7,35.8,2025-04-20T03:07:14.246Z,2025-04-20T03:07:16Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5665870745,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638221,225,1,1,31,3,7c9knuwazz9k9449u5rnuuy5m,0,30.6,25.8,2025-04-20T03:07:17.519Z,2025-04-20T03:07:18Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665870859,213,0.74,5665870857,212,52.7,5665870853,140,67.8,5665870851,56,Center,5665870855,141,77.9,5665870849,157,,5665870861,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638259,215,1,1,31,7,aj8ytsr2ap33tod0hd8ofzaw9,0,36.3,9.7,2025-04-20T03:07:21.551Z,2025-04-20T03:07:25Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5665871029,141,33.4,5665871023,157,,5665871027,140,72.6,5665871025,56,Center,5665871035,1,,5665871033,213,0.40,5665871031,212,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638261,226,44,1,31,9,7c9knuwazz9k9449u5rnuuy5m,1,28.3,65.6,2025-04-20T03:07:24.199Z,2025-04-20T03:34:40Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665871095,233,216,5665871045,285,,5665871043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638265,216,44,1,31,9,aj8ytsr2ap33tod0hd8ofzaw9,0,71.7,34.4,2025-04-20T03:07:24.200Z,2025-04-20T03:34:40Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5665871065,286,,5665871063,56,Center,5665871101,233,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638275,227,1,1,31,10,7c9knuwazz9k9449u5rnuuy5m,1,29.7,63.7,2025-04-20T03:07:24.919Z,2025-04-20T03:07:28Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665871139,213,0.54,5665871129,3,,5665871133,140,43.8,5665871131,56,Back,5665871137,212,17.2,5665871135,141,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638281,228,4,1,31,12,7c9knuwazz9k9449u5rnuuy5m,1,36.2,65.6,2025-04-20T03:07:27.045Z,2025-04-20T05:20:59Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5666054741,294,,5665871207,286,,5665871201,56,Back,5665871203,152,,5665871199,13,,5665871209,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638273,217,4,1,31,12,aj8ytsr2ap33tod0hd8ofzaw9,0,63.8,34.4,2025-04-20T03:07:27.046Z,2025-04-20T03:07:34Z,8svvdqi69pc6it7mnin50q68k,S. Lukić,,,5665871215,233,228,5665871185,13,,5665871191,152,,5665871193,285,,5665871187,294,,5665871189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638423,229,1,1,31,37,7c9knuwazz9k9449u5rnuuy5m,1,30.8,64.8,2025-04-20T03:07:51.600Z,2025-04-20T03:11:02Z,a4staqjshva5lhcr0dw744nze,R. O'Driscoll,,,5665877217,56,Back,5665877419,5,,5665877421,152,,5665877219,140,25.6,5665877221,141,35.8,5665877223,212,20.5,5665877225,213,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638429,230,1,1,31,37,7c9knuwazz9k9449u5rnuuy5m,1,27.5,27.2,2025-04-20T03:07:51.784Z,2025-04-20T03:11:00Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665877359,56,Back,5665877365,212,15.2,5665877367,213,1.23,5665877361,140,32.3,5665877363,141,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638463,231,1,1,31,44,7c9knuwazz9k9449u5rnuuy5m,1,46.0,27.1,2025-04-20T03:07:58.672Z,2025-04-20T03:31:27Z,9elhnfsovx9efu5f92mkkls7o,C. Pearson,,,5665872227,213,5.69,5665872223,141,4.0,5665872221,140,68.4,5665872225,212,28.3,5665872219,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638487,232,1,1,31,48,7c9knuwazz9k9449u5rnuuy5m,1,67.1,7.9,2025-04-20T03:08:03.097Z,2025-04-20T03:08:06Z,65jctzcct9irz3wre08c2v2wa,E. Azcona,,,5665872403,1,,5665872399,212,45.4,5665872401,213,2.62,5665872395,140,29.7,5665872391,155,,5665872397,141,41.3,5665872393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638495,233,1,1,31,52,7c9knuwazz9k9449u5rnuuy5m,1,26.4,32.5,2025-04-20T03:08:06.656Z,2025-04-20T03:08:08Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665872459,213,5.00,5665872451,56,Back,5665872457,212,14.4,5665872453,140,30.3,5665872455,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638505,234,1,1,31,53,7c9knuwazz9k9449u5rnuuy5m,1,32.2,4.7,2025-04-20T03:08:08.088Z,2025-04-20T03:08:10Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665872537,56,Back,5665872545,213,2.37,5665872543,212,19.1,5665872541,141,24.4,5665872539,140,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638527,235,1,1,31,55,7c9knuwazz9k9449u5rnuuy5m,1,18.3,24.4,2025-04-20T03:08:10.168Z,2025-04-20T03:08:13Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665872653,213,2.22,5665872651,212,24.4,5665872649,141,53.0,5665872645,56,Back,5665872647,140,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638541,236,1,1,31,58,7c9knuwazz9k9449u5rnuuy5m,1,5.2,48.8,2025-04-20T03:08:12.801Z,2025-04-20T03:08:16Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5665872789,141,4.6,5665872793,213,5.57,5665872787,140,38.0,5665872791,212,45.7,5665872783,157,,5665872795,1,,5665872785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638545,237,1,1,32,2,7c9knuwazz9k9449u5rnuuy5m,0,38.0,4.6,2025-04-20T03:08:16.512Z,2025-04-20T03:08:18Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665872829,212,26.9,5665872825,140,63.5,5665872821,3,,5665872827,141,8.8,5665872823,56,Right,5665872831,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638557,218,1,1,32,4,aj8ytsr2ap33tod0hd8ofzaw9,1,46.0,89.6,2025-04-20T03:08:18.446Z,2025-04-20T03:08:19Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665872903,141,89.7,5665872907,213,2.83,5665872895,56,Back,5665872905,212,0.2,5665872899,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638569,220,50,1,32,7,aj8ytsr2ap33tod0hd8ofzaw9,1,51.1,78.3,2025-04-20T03:08:21.527Z,2025-04-20T04:37:43Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665872957,56,Center,5665872959,286,,5665873159,233,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638591,238,7,1,32,7,7c9knuwazz9k9449u5rnuuy5m,1,48.9,21.7,2025-04-20T03:08:21.528Z,2025-04-20T04:37:42Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665873131,233,220,5665873085,285,,5665873083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638659,223,51,1,32,8,aj8ytsr2ap33tod0hd8ofzaw9,1,52.8,81.8,2025-04-20T03:08:22.279Z,2025-04-20T03:12:09Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665873479,169,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638625,240,1,1,32,12,7c9knuwazz9k9449u5rnuuy5m,1,63.4,42.4,2025-04-20T03:08:26.720Z,2025-04-20T03:08:36Z,o0a1acp618ig9detdym1m0pg,C. Pinzón,1.0,,5665873285,213,0.80,5665873281,141,67.5,5665873283,212,23.7,5665873279,140,79.1,5665873427,210,15,5665873277,56,Center,5665873429,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638627,241,15,1,32,15,7c9knuwazz9k9449u5rnuuy5m,1,88.1,64.4,2025-04-20T03:08:30.192Z,2025-04-20T05:07:49Z,e6gr1t1rp2x7waywgzlrj8yqx,V. Noël,,,5666032683,23,,5665873451,147,51.8,5665873447,103,5.7,5665873441,55,240,5665873291,64,,5665873435,78,,5665873449,146,98.5,5665873455,233,221,5665879645,468,223,5665873343,20,,5665873293,56,Center,5665873437,29,5665873445,102,50.0,5665873439,154,,,,,,,,,,,,,,,,
2803638643,221,10,1,32,16,aj8ytsr2ap33tod0hd8ofzaw9,1,2.9,49.0,2025-04-20T03:08:30.292Z,2025-04-20T03:08:37Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5665873359,178,,5665873361,182,,5665873363,56,Back,5665873419,177,,5665873463,233,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638805,225,1,1,32,50,aj8ytsr2ap33tod0hd8ofzaw9,0,19.7,64.5,2025-04-20T03:09:04.431Z,2025-04-20T03:09:08Z,6j9gbfyvpr5lqp6aak54597ca,J. Peñaranda,,,5665874315,198,,5665874317,56,Center,5665874313,157,,5665874327,1,,5665874323,212,57.1,5665874321,141,74.5,5665874325,213,0.12,5665874319,140,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638823,242,1,1,32,54,7c9knuwazz9k9449u5rnuuy5m,0,20.4,26.5,2025-04-20T03:09:09.169Z,2025-04-20T03:09:09Z,8i5k1tx7x5hx4kk3qzyvrfj84,E. Gärtig,,,5665874409,212,13.6,5665874411,213,6.22,5665874405,140,33.3,5665874403,56,Back,5665874401,3,,5665874407,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638831,226,1,1,32,55,aj8ytsr2ap33tod0hd8ofzaw9,1,60.7,69.4,2025-04-20T03:09:09.767Z,2025-04-20T03:09:11Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5665874455,212,7.9,5665874453,141,74.4,5665874451,140,67.5,5665874457,213,0.44,5665874447,3,,5665874449,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638839,227,1,1,32,56,aj8ytsr2ap33tod0hd8ofzaw9,1,67.5,74.4,2025-04-20T03:09:11.158Z,2025-04-20T03:09:18Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5665874517,56,Left,5665874515,168,,5665874519,140,90.2,5665874525,213,0.22,5665874523,212,24.4,5665874521,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638869,228,61,1,33,2,aj8ytsr2ap33tod0hd8ofzaw9,0,93.3,81.7,2025-04-20T03:09:17.151Z,2025-04-20T03:09:17Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5665874681,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638883,244,1,1,33,3,7c9knuwazz9k9449u5rnuuy5m,1,5.0,21.0,2025-04-20T03:09:17.393Z,2025-04-20T03:09:20Z,3u22kckqpecmgcw7ee3xrdppm,M. Howell,,,5665874765,140,10.9,5665874767,141,7.6,5665874763,56,Back,5665874771,213,5.31,5665874769,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638887,245,1,1,33,5,7c9knuwazz9k9449u5rnuuy5m,0,12.1,5.9,2025-04-20T03:09:19.921Z,2025-04-20T03:09:20Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665874793,56,Back,5665874801,213,0.03,5665874797,141,6.2,5665874795,140,17.8,5665874799,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638897,229,5,1,33,6,aj8ytsr2ap33tod0hd8ofzaw9,1,74.2,101.6,2025-04-20T03:09:21.129Z,2025-04-20T05:37:58Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5665874895,233,246,5665874881,56,Left,5665874883,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638899,246,5,1,33,6,7c9knuwazz9k9449u5rnuuy5m,0,25.8,-1.6,2025-04-20T03:09:21.129Z,2025-04-20T03:30:46Z,4nwnrf33mdxscx5rdaw1529cl,Y. Boudadi,,,5665874893,347,,5665874891,56,Back,5665874911,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638907,230,1,1,33,10,aj8ytsr2ap33tod0hd8ofzaw9,1,72.3,100.0,2025-04-20T03:09:24.654Z,2025-04-20T03:09:27Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665874949,212,12.9,5665874951,213,5.36,5665874947,141,86.2,5665874943,56,Left,5665874941,107,,5665874945,140,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638925,231,1,1,33,13,aj8ytsr2ap33tod0hd8ofzaw9,1,82.1,87.1,2025-04-20T03:09:27.618Z,2025-04-20T03:09:32Z,1d20nyyvmp0doobj6heejkowk,T. Calheira,,,5665875067,140,81.1,5665875065,56,Left,5665875071,212,2.8,5665875073,213,1.96,5665875069,141,90.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638933,232,1,1,33,18,aj8ytsr2ap33tod0hd8ofzaw9,0,97.1,89.1,2025-04-20T03:09:32.271Z,2025-04-20T03:09:33Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665875115,140,98.0,5665875117,141,52.4,5665875113,56,Center,5665875111,155,,5665875109,2,,5665875119,212,25.0,5665875121,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638971,248,1,1,33,26,7c9knuwazz9k9449u5rnuuy5m,1,7.4,60.9,2025-04-20T03:09:41.122Z,2025-04-20T03:09:44Z,470xuwiwevwy86l2ararrkyga,R. Arozarena,,,5665875305,56,Back,5665875307,140,40.8,5665875303,123,,5665875357,1,,5665875321,287,,5665875309,141,87.2,5665875313,213,0.47,5665875311,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638981,249,50,1,33,30,7c9knuwazz9k9449u5rnuuy5m,1,40.4,88.6,2025-04-20T03:09:44.761Z,2025-04-20T04:37:43Z,20z2nx7xh9mgty7qp6xur14yy,G. Nigro,,,5665875421,233,233,5665875375,286,,5665875373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638987,233,7,1,33,30,aj8ytsr2ap33tod0hd8ofzaw9,1,59.6,11.4,2025-04-20T03:09:44.762Z,2025-04-20T04:37:43Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5665875415,233,249,5665875403,285,,5665875401,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803638993,235,1,1,33,31,aj8ytsr2ap33tod0hd8ofzaw9,1,60.3,9.2,2025-04-20T03:09:46.118Z,2025-04-20T03:09:49Z,2imizu6je16b3ssheijycxjh1,H. St Clair,,,5665875453,213,2.28,5665875451,212,20.6,5665875449,141,32.1,5665875445,56,Back,5665875447,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803639007,236,1,1,33,34,aj8ytsr2ap33tod0hd8ofzaw9,1,46.3,38.8,2025-04-20T03:09:48.934Z,2025-04-20T03:09:51Z,1e1wh213cg8q6lsqa3kvbjdka,G. Colli,,,5665875521,213,1.85,5665875519,212,16.0,5665875513,56,Back,5665875517,141,61.4,5665875515,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803639027,237,1,1,33,37,aj8ytsr2ap33tod0hd8ofzaw9,1,42.8,63.9,2025-04-20T03:09:51.606Z,2025-04-20T03:09:54Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665875645,141,92.0,5665875647,212,24.5,5665875643,140,57.4,5665875641,56,Left,5665875649,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803639035,238,1,1,33,40,aj8ytsr2ap33tod0hd8ofzaw9,1,59.2,90.5,2025-04-20T03:09:54.694Z,2025-04-20T03:09:56Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5665875685,56,Left,5665875687,140,54.2,5665875691,212,8.2,5665875693,213,4.02,5665875689,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803639047,239,1,1,33,41,aj8ytsr2ap33tod0hd8ofzaw9,1,54.2,81.2,2025-04-20T03:09:56.103Z,2025-04-20T03:10:00Z,do5q14naxm61jw8px8qvacn4k,B. Diallo,,,5665875789,213,3.30,5665875783,140,41.7,5665875787,212,13.3,5665875781,56,Back,5665875785,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803639057,240,1,1,33,46,aj8ytsr2ap33tod0hd8ofzaw9,1,42.9,87.2,2025-04-20T03:10:00.248Z,2025-04-20T03:10:03Z,2giowiodzndu5m2gwn79iiui1,L. Batista,,,5665875849,155,,5665875861,213,6.18,5665875855,141,82.6,5665875857,212,30.2,5665875851,56,Left,5665875853,140,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803639063,241,61,1,33,48,aj8ytsr2ap33tod0hd8ofzaw9,0,71.5,82.6,2025-04-20T03:10:03.071Z,2025-04-20T03:10:03Z,dks0ibq4b4i2w3bcc05v8rhn8,A. Dalou,,,5665875879,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
