id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2809995813,440,52,2,49,38,2iwybwokic7nmr1t33abdbjoq,1,7.3,56.3,2025-05-04T02:17:54.184Z,2025-05-04T09:06:54Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5701444539,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809995865,441,1,2,49,47,2iwybwokic7nmr1t33abdbjoq,1,8.7,54.9,2025-05-04T02:18:03.097Z,2025-05-04T02:18:05Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5700905757,123,,5700905759,56,Back,5700905761,140,12.1,5700905765,212,11.0,5700905767,213,1.24,5700905763,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809995897,442,1,2,49,49,2iwybwokic7nmr1t33abdbjoq,1,12.1,70.2,2025-05-04T02:18:05.049Z,2025-05-04T02:18:08Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5700905931,141,32.2,5700905933,212,25.9,5700905935,213,4.77,5700905929,140,13.4,5700905927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809995917,443,1,2,49,52,2iwybwokic7nmr1t33abdbjoq,1,13.4,34.0,2025-05-04T02:18:08.321Z,2025-05-04T02:18:13Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5700906051,140,21.0,5700906055,212,24.3,5700906057,213,1.24,5700906049,56,Back,5700906053,141,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809995949,444,1,2,49,57,2iwybwokic7nmr1t33abdbjoq,1,28.3,69.5,2025-05-04T02:18:12.881Z,2025-05-04T02:18:18Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5700906295,140,46.1,5700906293,56,Back,5700906299,212,24.2,5700906297,141,92.0,5700906301,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809995953,445,1,2,50,2,2iwybwokic7nmr1t33abdbjoq,0,42.6,81.3,2025-05-04T02:18:18.088Z,2025-05-04T02:18:19Z,6naqq6f6acfec3zh2msuxrmqd,D. Formella,,,5700906335,212,57.2,5700906339,1,,5700906337,213,5.87,5700906333,141,47.5,5700906327,155,,5700906329,56,Center,5700906331,140,92.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809995967,419,52,2,50,6,ak0rmms5xl49w57i2rvid1tk9,1,15.7,53.4,2025-05-04T02:18:21.551Z,2025-05-04T09:07:10Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5701444799,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996001,420,43,2,50,11,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-04T02:18:26.594Z,2025-05-04T03:17:53Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5700906599,123,0,5700906601,56,Back,5700906603,140,14.6,5700906607,212,0,5700906609,213,0.00,5701031919,144,1,5700906605,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996025,422,1,2,50,14,ak0rmms5xl49w57i2rvid1tk9,1,14.6,50.0,2025-05-04T02:18:29.613Z,2025-05-04T02:18:30Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5700906691,140,22.1,5700906697,213,5.08,5700906693,141,20.1,5700906689,56,Back,5700906695,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996033,423,1,2,50,14,ak0rmms5xl49w57i2rvid1tk9,1,22.1,20.1,2025-05-04T02:18:30.445Z,2025-05-04T02:18:32Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700906777,213,0.47,5700906773,212,9.5,5700906769,141,26.4,5700906763,56,Back,5700906765,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996043,424,1,2,50,16,ak0rmms5xl49w57i2rvid1tk9,1,30.6,26.1,2025-05-04T02:18:31.981Z,2025-05-04T02:18:34Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5700906827,56,Back,5700906829,140,29.7,5700906835,213,4.64,5700906833,212,13.0,5700906831,141,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996055,425,1,2,50,19,ak0rmms5xl49w57i2rvid1tk9,1,30.5,4.3,2025-05-04T02:18:34.589Z,2025-05-04T02:18:37Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5700906911,141,32.1,5700906907,56,Center,5700906909,140,57.1,5700906915,213,0.60,5700906905,155,,5700906917,1,,5700906913,212,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996067,426,1,2,50,21,ak0rmms5xl49w57i2rvid1tk9,0,57.1,32.1,2025-05-04T02:18:36.949Z,2025-05-04T02:18:39Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5700906951,3,,5700906963,213,0.91,5700906953,168,,5700906957,140,69.7,5700906959,141,57.2,5700906961,212,21.6,5700906955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996073,446,44,2,50,24,2iwybwokic7nmr1t33abdbjoq,1,31.6,43.4,2025-05-04T02:18:39.657Z,2025-05-04T03:41:59Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5700907053,233,427,5700907009,285,,5700907007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996079,427,44,2,50,24,ak0rmms5xl49w57i2rvid1tk9,0,68.4,56.6,2025-05-04T02:18:39.658Z,2025-05-04T03:42:00Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5700907029,56,Center,5700907065,233,446,5700907031,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996077,447,1,2,50,24,2iwybwokic7nmr1t33abdbjoq,1,33.9,44.6,2025-05-04T02:18:39.744Z,2025-05-04T09:07:43Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5700907021,140,34.8,5700907019,56,Back,5701445233,3,,5700907027,213,4.89,5700907023,141,37.0,5700907025,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996095,448,1,2,50,26,2iwybwokic7nmr1t33abdbjoq,1,34.8,37.0,2025-05-04T02:18:41.569Z,2025-05-04T02:18:43Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5700907137,212,16.2,5700907139,213,2.78,5700907133,140,20.4,5700907131,56,Back,5700907135,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996105,449,1,2,50,27,2iwybwokic7nmr1t33abdbjoq,0,20.4,45.5,2025-05-04T02:18:42.930Z,2025-05-04T02:18:46Z,74rnjizxzn5a0oag6sue0ja7e,C. Sainté,,,5700907203,141,43.3,5700907207,213,6.24,5700907209,1,,5700907205,212,37.0,5700907199,56,Center,5700907197,157,,5700907201,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996119,428,1,2,50,31,ak0rmms5xl49w57i2rvid1tk9,0,37.8,56.3,2025-05-04T02:18:46.917Z,2025-05-04T02:18:49Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5700907299,3,,5700907305,141,84.1,5700907309,213,0.67,5700907307,212,30.6,5700907303,140,60.7,5700907301,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996121,450,8,2,50,33,2iwybwokic7nmr1t33abdbjoq,1,39.9,16.7,2025-05-04T02:18:49.170Z,2025-05-04T09:08:02Z,9xjixcn3jhf7m75dl49u0qe7e,C. Smith,,,5700907311,56,Back,5701445407,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996145,429,1,2,50,35,ak0rmms5xl49w57i2rvid1tk9,1,51.7,82.1,2025-05-04T02:18:50.590Z,2025-05-04T02:18:59Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5700907561,141,67.2,5700907555,155,,5700907559,140,60.9,5700907557,56,Center,5700907563,212,14.0,5700907565,213,5.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996155,430,1,2,50,43,ak0rmms5xl49w57i2rvid1tk9,1,63.0,39.8,2025-05-04T02:18:58.797Z,2025-05-04T02:19:00Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5700907619,56,Center,5700907621,140,51.2,5700907625,212,13.8,5700907623,141,48.7,5700907627,213,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996165,431,1,2,50,44,ak0rmms5xl49w57i2rvid1tk9,1,51.2,48.7,2025-05-04T02:19:00.204Z,2025-05-04T02:19:02Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700907685,56,Back,5700907693,213,1.76,5700907691,212,18.7,5700907689,141,75.7,5700907687,140,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996177,432,1,2,50,47,ak0rmms5xl49w57i2rvid1tk9,1,47.9,75.7,2025-05-04T02:19:02.597Z,2025-05-04T02:19:06Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5700907759,56,Left,5700907761,140,61.2,5700907765,212,14.2,5700907763,141,79.1,5700907767,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996179,433,1,2,50,50,ak0rmms5xl49w57i2rvid1tk9,1,61.2,79.1,2025-05-04T02:19:05.781Z,2025-05-04T02:19:07Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5700907819,212,7.3,5700907813,140,55.9,5700907811,56,Center,5700907815,141,72.1,5700907821,213,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996193,434,1,2,50,51,ak0rmms5xl49w57i2rvid1tk9,1,57.1,68.8,2025-05-04T02:19:07.532Z,2025-05-04T02:19:11Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5700907905,56,Center,5700907913,213,4.52,5700907907,140,54.4,5700907909,141,47.3,5700907911,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996199,435,1,2,50,55,ak0rmms5xl49w57i2rvid1tk9,1,59.9,38.9,2025-05-04T02:19:10.765Z,2025-05-04T02:19:13Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700907941,56,Right,5700907947,212,22.9,5700907949,213,4.78,5700907943,140,61.4,5700907945,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996231,436,1,2,50,57,ak0rmms5xl49w57i2rvid1tk9,1,61.4,5.3,2025-05-04T02:19:12.900Z,2025-05-04T02:19:18Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5700908165,213,6.19,5700908159,140,75.0,5700908157,56,Right,5700908163,212,14.3,5700908161,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996233,437,1,2,51,3,ak0rmms5xl49w57i2rvid1tk9,0,87.5,8.6,2025-05-04T02:19:18.748Z,2025-05-04T09:08:24Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5700908181,212,2.8,5700908171,2,,5701445813,224,,5701445815,20,,5700908345,236,,5700908177,140,88.2,5700908347,233,451,5700908175,56,Right,5700908355,286,,5700908183,213,1.30,5700908179,141,12.5,5700908173,155,,,,,,,,,,,,,,,,,,,
2809996261,451,12,2,51,3,2iwybwokic7nmr1t33abdbjoq,1,26.2,37.0,2025-05-04T02:19:18.848Z,2025-05-04T03:33:59Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5700908329,185,,5700908365,233,437,5700908331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996255,438,5,2,51,5,ak0rmms5xl49w57i2rvid1tk9,1,80.8,-1.2,2025-05-04T02:19:20.564Z,2025-05-04T02:39:16Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5700908305,56,Right,5700908409,233,452,5700908307,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996269,452,5,2,51,5,2iwybwokic7nmr1t33abdbjoq,0,19.2,101.2,2025-05-04T02:19:20.564Z,2025-05-04T03:36:26Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,,,5700908401,347,,5700908413,233,438,5700908399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996265,439,1,2,51,7,ak0rmms5xl49w57i2rvid1tk9,1,85.1,0.0,2025-05-04T02:19:22.884Z,2025-05-04T02:19:25Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5700908387,56,Center,5700908393,212,20.1,5700908391,141,23.4,5700908389,140,75.3,5700908385,107,,5700908395,213,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996277,440,1,2,51,9,ak0rmms5xl49w57i2rvid1tk9,1,77.9,23.3,2025-05-04T02:19:25.308Z,2025-05-04T09:08:35Z,cnqxbvy77blk2ulx06t65it49,A. Fontana,,,5700908489,213,1.02,5700908487,212,24.4,5700908483,140,90.0,5701446003,20,,5700908477,2,,5700908479,155,,5700908485,141,54.0,5700908481,56,Center,5701446001,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996291,453,4,2,51,14,2iwybwokic7nmr1t33abdbjoq,1,11.2,49.4,2025-05-04T02:19:29.723Z,2025-05-04T02:19:39Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5700908603,56,Back,5700908607,285,,5700908605,152,,5700908619,233,441,5700908601,295,,5700908599,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996281,441,4,2,51,14,ak0rmms5xl49w57i2rvid1tk9,0,88.8,50.6,2025-05-04T02:19:29.724Z,2025-05-04T03:18:31Z,4ccmn07kk0thmg6apfxgivmc5,J. Dhillon,,,5700908541,286,,5700908535,295,,5700908537,56,Center,5700908625,233,453,5700908539,152,,5700908533,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996435,454,1,2,51,45,2iwybwokic7nmr1t33abdbjoq,1,9.0,50.7,2025-05-04T02:20:01.506Z,2025-05-04T02:20:06Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5700909531,157,,5700909541,212,59.3,5700909529,5,,5700909537,140,62.8,5700909539,141,24.4,5700909533,152,,5700909543,213,5.98,5700909535,56,Center,5700909545,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996441,455,44,2,51,50,2iwybwokic7nmr1t33abdbjoq,1,64.0,19.6,2025-05-04T02:20:05.785Z,2025-05-04T02:20:10Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5700909577,233,442,5700909555,286,,5700909553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996433,442,44,2,51,50,ak0rmms5xl49w57i2rvid1tk9,0,36.0,80.4,2025-05-04T02:20:05.786Z,2025-05-04T02:20:12Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5700909525,56,Back,5700909583,233,455,5700909527,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996463,456,1,2,51,50,2iwybwokic7nmr1t33abdbjoq,0,62.8,24.4,2025-05-04T02:20:06.247Z,2025-05-04T02:28:04Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5700909681,56,Center,5700909677,3,,5700909679,168,,5700909687,212,21.7,5700909689,213,0.14,5700909683,140,83.3,5700909685,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996459,443,12,2,51,52,ak0rmms5xl49w57i2rvid1tk9,1,17.0,73.0,2025-05-04T02:20:08.379Z,2025-05-04T02:20:11Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700909665,56,Back,5700909671,212,23.0,5700909673,213,2.56,5700909667,140,0.0,5700909669,141,91.5,5700909691,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996461,444,6,2,51,54,ak0rmms5xl49w57i2rvid1tk9,0,5.8,83.4,2025-05-04T02:20:10.209Z,2025-05-04T09:09:18Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700909713,73,,5700909733,233,457,5700909711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996465,457,6,2,51,54,2iwybwokic7nmr1t33abdbjoq,1,94.2,16.6,2025-05-04T02:20:10.209Z,2025-05-04T02:20:17Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5700909719,56,Right,5700909727,233,444,5700909721,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996769,459,1,2,53,1,2iwybwokic7nmr1t33abdbjoq,1,99.5,0.5,2025-05-04T02:21:17.081Z,2025-05-04T09:09:07Z,74bhj4xi5zgq6evsr4c766p04,H. Avayevu,1.0,,5700911667,141,51.5,5700911671,213,1.78,5700911661,224,,5700911657,6,,5700911669,212,35.5,5700911663,56,Center,5700911665,140,92.5,5701446595,20,,5700911913,210,13,5700911655,2,,5700911673,1,,5700911659,155,5700911915,154,,,,,,,,,,,,,,,,,
2809996771,460,13,2,53,7,2iwybwokic7nmr1t33abdbjoq,1,93.1,47.2,2025-05-04T02:21:22.872Z,2025-05-04T04:40:23Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5700911923,15,,5700911929,154,,5700911925,77,,5700911931,55,459,5700911681,56,Center,5700911943,231,50.7,5700911937,103,51.4,5700911927,29,,5700911941,230,99.1,5700911921,25,,5700911935,102,59.8,5700911679,17,5700911939,328,,,,,,,,,,,,,,,,,
2809996817,445,5,2,53,7,ak0rmms5xl49w57i2rvid1tk9,1,-1.3,45.4,2025-05-04T02:21:22.891Z,2025-05-04T03:36:26Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700911957,233,461,5700911917,56,Back,5700911919,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996781,461,5,2,53,7,2iwybwokic7nmr1t33abdbjoq,0,101.3,54.6,2025-05-04T02:21:22.891Z,2025-05-04T03:36:27Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5700911987,233,445,5700911755,56,Center,5700911757,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996829,446,1,2,53,16,ak0rmms5xl49w57i2rvid1tk9,1,4.8,37.9,2025-05-04T02:21:31.785Z,2025-05-04T02:21:34Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700912051,213,1.93,5700912041,124,,5700912055,237,,5700912045,140,2.2,5700912043,56,Back,5700912047,141,48.7,5700912049,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996847,447,1,2,53,18,ak0rmms5xl49w57i2rvid1tk9,1,2.4,49.7,2025-05-04T02:21:34.226Z,2025-05-04T02:21:37Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5700912165,56,Back,5700912171,212,39.6,5700912167,140,26.5,5700912169,141,94.4,5700912163,155,,5700912175,1,,5700912173,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996857,448,1,2,53,22,ak0rmms5xl49w57i2rvid1tk9,1,26.8,91.7,2025-05-04T02:21:37.561Z,2025-05-04T02:21:40Z,b9lt0sfts2zxf2ali8vpf0pn9,D. Lacroix,,,5700912235,213,3.67,5700912227,56,Back,5700912229,140,16.6,5700912231,141,82.6,5700912233,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996851,462,43,2,53,23,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-04T02:21:38.792Z,2025-05-04T02:21:41Z,6ahu72g0u39bxbjiz7ggefai1,N. Okello,,,5700912265,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996873,449,1,2,53,24,ak0rmms5xl49w57i2rvid1tk9,1,16.5,81.2,2025-05-04T02:21:40.321Z,2025-05-04T02:21:42Z,dqekbs06e79n3vapj437pwyc,G. Metusala,,,5700912329,141,64.3,5700912327,140,24.6,5700912331,212,14.3,5700912333,213,5.35,5700912325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996879,450,1,2,53,26,ak0rmms5xl49w57i2rvid1tk9,1,21.9,64.8,2025-05-04T02:21:42.529Z,2025-05-04T02:21:44Z,drbcpa8qvrgin42q3it10nieh,Z. Zandi,,,5700912371,141,55.7,5700912373,212,20.7,5700912367,56,Back,5700912369,140,3.1,5700912375,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996901,451,1,2,53,29,ak0rmms5xl49w57i2rvid1tk9,1,3.9,53.3,2025-05-04T02:21:44.633Z,2025-05-04T02:21:47Z,8m19c2e0raanzp3dzf7aaf6jt,A. Romero,,,5700912491,140,7.8,5700912495,212,18.7,5700912497,213,4.93,5700912493,141,26.4,5700912489,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996941,452,1,2,53,32,ak0rmms5xl49w57i2rvid1tk9,1,13.8,20.3,2025-05-04T02:21:47.761Z,2025-05-04T02:21:57Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700912771,56,Back,5700912773,140,23.5,5700912777,212,15.2,5700912779,213,5.45,5700912775,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996961,453,1,2,53,41,ak0rmms5xl49w57i2rvid1tk9,1,56.7,15.3,2025-05-04T02:21:57.393Z,2025-05-04T02:22:01Z,2h53fzt0ubszmkuwfnez8n622,A. Ward,,,5700912875,56,Right,5700912879,141,18.5,5700912877,140,73.1,5700912883,213,0.13,5700912881,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809996993,454,1,2,53,46,ak0rmms5xl49w57i2rvid1tk9,1,76.2,9.5,2025-05-04T02:22:01.649Z,2025-05-04T02:22:06Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5700913085,213,5.70,5700913083,212,6.4,5700913081,141,4.3,5700913077,56,Right,5700913079,140,81.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809997013,455,1,2,53,51,ak0rmms5xl49w57i2rvid1tk9,1,69.1,6.5,2025-05-04T02:22:06.729Z,2025-05-04T02:22:10Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5700913171,212,17.7,5700913173,213,2.77,5700913167,140,53.4,5700913169,141,15.9,5700913165,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809997023,456,1,2,53,54,ak0rmms5xl49w57i2rvid1tk9,1,54.4,17.8,2025-05-04T02:22:10.460Z,2025-05-04T02:22:24Z,7i29w1zl3m6xdnurdll08jsvd,M. Mahoney,,,5700913251,140,72.1,5700913255,212,20.4,5700913253,141,5.6,5700913257,213,5.86,5700913249,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809997045,457,1,2,53,57,ak0rmms5xl49w57i2rvid1tk9,1,76.1,3.8,2025-05-04T02:22:13.353Z,2025-05-04T02:22:17Z,6eqvj5hboqw5c21ofhsgo4p9l,M. Micaletto,,,5700913365,141,14.7,5700913363,140,70.0,5700913361,56,Right,5700913367,212,9.8,5700913369,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809997079,458,2,2,54,0,ak0rmms5xl49w57i2rvid1tk9,1,77.5,30.9,2025-05-04T02:22:16.041Z,2025-05-04T09:10:32Z,rtca480n5ehey5ffvt8nudck,H. Endeley,,,5700913555,7,4ccmn07kk0thmg6apfxgivmc5,5700913549,141,42.5,5700913557,56,Center,5700913547,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809997099,463,43,2,54,1,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-04T02:22:17.042Z,2025-05-04T09:10:24Z,e23yyl43xtcve09dx234uuj8,A. Essengue,,,5701447705,144,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809997219,459,27,2,54,36,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-04T02:22:52.112Z,2025-05-04T03:36:52Z,,,,,5701061021,233,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809997401,464,27,2,54,36,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-04T02:22:52.112Z,2025-05-04T03:36:53Z,,,,,5701061051,233,459,5700915261,53,7y56spdjsagw833hgo5ranvf9,5700915259,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809997223,460,28,2,54,37,ak0rmms5xl49w57i2rvid1tk9,1,0.0,0.0,2025-05-04T02:22:53.172Z,2025-05-04T03:36:53Z,,,,,5701061063,233,465,5700914339,55,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809997411,465,28,2,54,37,2iwybwokic7nmr1t33abdbjoq,1,0.0,0.0,2025-05-04T02:22:53.172Z,2025-05-04T03:36:54Z,,,,,5700915345,55,464,5701061077,233,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809997561,466,1,2,55,20,2iwybwokic7nmr1t33abdbjoq,0,6.1,65.4,2025-05-04T02:23:36.248Z,2025-05-04T02:25:35Z,7y56spdjsagw833hgo5ranvf9,P. Rakovsky,,,5700916139,5,,5700916149,141,75.6,5700916147,140,64.0,5700916143,241,,5700916153,213,0.11,5700916145,56,Center,5700916155,1,,5700916141,157,,5700916151,212,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
