id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value
2803547781,407,1,2,47,8,ck22dnk93ng8ax7wonlff7yms,1,44.9,89.3,2025-04-20T00:12:46.453Z,2025-04-20T00:12:52Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665359531,213,3.36,5665359527,141,83.9,5665359525,140,29.5,5665359529,212,16.6,5665359523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547863,408,1,2,47,14,ck22dnk93ng8ax7wonlff7yms,1,29.8,72.4,2025-04-20T00:12:52.204Z,2025-04-20T00:12:56Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5665359925,140,29.2,5665359929,141,39.8,5665359931,212,22.2,5665359935,213,4.68,5665359921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547889,409,1,2,47,18,ck22dnk93ng8ax7wonlff7yms,1,28.6,40.1,2025-04-20T00:12:56.403Z,2025-04-20T00:12:57Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665360071,56,Back,5665360073,140,33.3,5665360075,141,46.6,5665360077,212,6.6,5665360079,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547903,410,1,2,47,20,ck22dnk93ng8ax7wonlff7yms,1,33.5,47.0,2025-04-20T00:12:57.772Z,2025-04-20T00:12:58Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665360133,213,4.96,5665360129,141,37.4,5665360131,212,6.7,5665360127,140,35.1,5665360125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547911,411,1,2,47,20,ck22dnk93ng8ax7wonlff7yms,1,35.2,37.0,2025-04-20T00:12:58.587Z,2025-04-20T00:12:59Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5665360201,213,3.10,5665360193,56,Back,5665360195,140,23.9,5665360197,141,37.7,5665360199,212,11.9,5665360237,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803547989,412,1,2,47,23,ck22dnk93ng8ax7wonlff7yms,1,24.9,33.7,2025-04-20T00:13:00.884Z,2025-04-20T00:13:04Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665360601,56,Back,5665360607,212,18.3,5665360605,141,14.1,5665360609,213,5.47,5665360603,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548047,413,1,2,47,26,ck22dnk93ng8ax7wonlff7yms,1,40.8,17.1,2025-04-20T00:13:03.915Z,2025-04-20T00:13:07Z,6pqyqf9v6g60ci7jjggalqsq1,J. Hafferty,,5665360913,140,56.9,5665360911,56,Center,5665360919,213,0.55,5665360915,141,32.5,5665360917,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548161,414,1,2,47,29,ck22dnk93ng8ax7wonlff7yms,1,55.2,42.5,2025-04-20T00:13:06.771Z,2025-04-20T00:13:15Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5665361585,213,0.94,5665361577,56,Left,5665361587,1,,5665361579,140,76.1,5665361583,212,37.4,5665361581,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548167,415,1,2,47,37,ck22dnk93ng8ax7wonlff7yms,0,92.6,70.6,2025-04-20T00:13:15.588Z,2025-04-20T00:13:17Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5665361661,56,Center,5665361667,141,58.4,5665361665,140,87.2,5665361671,213,4.11,5665361669,212,10.0,5665361745,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548257,437,1,2,47,41,kfq8fhwnmycbtad1u0fyefx0,1,12.2,38.0,2025-04-20T00:13:19.296Z,2025-04-20T00:13:23Z,9x7teazvqgbnj3pnam6rf2xgp,W. Fonguck,,5665362137,1,,5665362135,213,6.19,5665362125,157,,5665362127,56,Back,5665362131,141,34.2,5665362133,212,28.2,5665362129,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548271,438,61,2,47,45,kfq8fhwnmycbtad1u0fyefx0,0,38.5,33.4,2025-04-20T00:13:23.055Z,2025-04-20T00:13:23Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5665362193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548281,416,4,2,47,46,ck22dnk93ng8ax7wonlff7yms,1,65.3,71.5,2025-04-20T00:13:23.926Z,2025-04-20T01:54:27Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665362363,152,,5665362365,286,,5665362361,56,Center,5665362475,233,439,5665362359,294,,5665362357,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548275,439,4,2,47,46,kfq8fhwnmycbtad1u0fyefx0,0,34.7,28.5,2025-04-20T00:13:23.927Z,2025-04-20T01:54:27Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5665362413,294,,5665362417,152,,5665362487,233,416,5665362415,56,Back,5665362419,285,,5665362411,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548503,417,1,2,47,51,ck22dnk93ng8ax7wonlff7yms,1,66.5,66.6,2025-04-20T00:13:29.291Z,2025-04-20T00:13:35Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5665363375,141,56.9,5665363379,212,8.3,5665363365,5,,5665363367,152,,5665363371,140,61.7,5665363369,56,Center,5665363383,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548573,418,1,2,47,58,ck22dnk93ng8ax7wonlff7yms,1,62.2,58.8,2025-04-20T00:13:35.762Z,2025-04-20T00:13:40Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665363863,141,65.8,5665363869,212,8.8,5665363861,140,69.2,5665363875,213,0.57,5665363857,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548621,419,1,2,48,2,ck22dnk93ng8ax7wonlff7yms,1,72.5,60.8,2025-04-20T00:13:39.971Z,2025-04-20T00:14:06Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,1.0,5665364115,212,8.5,5665364117,213,5.46,5665364113,141,51.6,5665366063,210,15,5665364109,56,Center,5665364111,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548627,420,3,2,48,5,ck22dnk93ng8ax7wonlff7yms,1,77.8,48.2,2025-04-20T00:13:42.946Z,2025-04-20T01:54:43Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5665364341,233,440,5665364153,56,Center,5665364155,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548651,440,45,2,48,5,kfq8fhwnmycbtad1u0fyefx0,0,22.2,51.8,2025-04-20T00:13:42.946Z,2025-04-20T01:54:43Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5665364385,233,420,5665364313,285,,5665364311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548679,421,43,2,48,5,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-20T00:13:43.123Z,2025-04-20T00:13:49Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5665364501,286,0,5665364755,144,3,5665364497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548685,422,15,2,48,7,ck22dnk93ng8ax7wonlff7yms,1,85.7,49.4,2025-04-20T00:13:44.899Z,2025-04-20T01:54:23Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5665365383,20,,5665366147,78,,5665366207,215,,5665364553,56,Center,5665366215,231,49.8,5665366197,55,419,5665364551,17,,5665366149,29,,5665366203,102,50.3,5665366209,146,88.2,5665365391,82,5665366213,230,96.4,5665366205,103,19,,5665364549,22,5665755903,233,441,5665366211,147,49.6,,,,,,
2803548797,441,10,2,48,7,kfq8fhwnmycbtad1u0fyefx0,1,11.8,50.4,2025-04-20T00:13:44.999Z,2025-04-20T01:54:23Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5665365123,94,,5665755921,233,422,5665365125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548773,423,6,2,48,18,ck22dnk93ng8ax7wonlff7yms,1,90.4,57.0,2025-04-20T00:13:56.024Z,2025-04-20T01:54:18Z,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,,5665365419,233,442,5665365095,73,,5665365093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803548821,442,6,2,48,18,kfq8fhwnmycbtad1u0fyefx0,0,9.6,43.0,2025-04-20T00:13:56.024Z,2025-04-20T01:54:19Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5665365349,56,Back,5665365351,73,,5665365431,233,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549263,424,1,2,48,43,ck22dnk93ng8ax7wonlff7yms,0,99.5,99.5,2025-04-20T00:14:21.579Z,2025-04-20T00:14:24Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5665367709,140,89.8,5665367705,56,Center,5665367693,2,,5665367713,141,50.0,5665367697,155,,5665367717,212,35.2,5665367695,6,,5665367701,223,,5665367719,213,4.42,5665367721,1,,,,,,,,,,,,,,,,,,,,,,,,
2803549279,443,12,2,48,47,kfq8fhwnmycbtad1u0fyefx0,1,14.9,56.1,2025-04-20T00:14:25.159Z,2025-04-20T00:14:39Z,1j010cibh247p8kjchww6ny3u,N. Gordon,,5665367807,56,Back,5665367813,212,20.7,5665367811,141,73.5,5665367809,140,31.1,5665367853,15,,5665367815,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549375,425,1,2,48,51,ck22dnk93ng8ax7wonlff7yms,1,66.7,30.3,2025-04-20T00:14:29.498Z,2025-04-20T00:14:32Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5665368341,140,73.4,5665368343,141,13.1,5665368339,56,Right,5665368345,212,13.6,5665368347,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549409,426,1,2,48,54,ck22dnk93ng8ax7wonlff7yms,1,73.4,13.1,2025-04-20T00:14:32.682Z,2025-04-20T00:14:36Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665368583,141,8.0,5665368579,140,79.6,5665368587,213,5.79,5665368577,56,Right,5665368585,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549419,427,1,2,48,58,ck22dnk93ng8ax7wonlff7yms,0,77.5,8.8,2025-04-20T00:14:36.633Z,2025-04-20T00:14:53Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5665368611,56,Right,5665370031,213,0.82,5665370069,233,444,5665370067,236,,5665370073,286,,5665370029,212,3.2,5665370025,140,79.6,5665370027,141,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549483,444,74,2,48,58,kfq8fhwnmycbtad1u0fyefx0,1,21.5,90.2,2025-04-20T00:14:36.634Z,2025-04-20T00:14:53Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,5665369001,285,,5665370131,233,427,5665368999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549491,445,4,2,49,0,kfq8fhwnmycbtad1u0fyefx0,1,22.4,88.4,2025-04-20T00:14:37.880Z,2025-04-20T00:14:47Z,9ij293r1mbtygl6v3u2s43i3u,M. Lyons,,5665369161,56,Back,5665369157,13,,5665369159,295,,5665369255,233,428,5665369163,152,,5665369165,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549427,428,4,2,49,0,ck22dnk93ng8ax7wonlff7yms,0,77.6,11.6,2025-04-20T00:14:37.881Z,2025-04-20T00:14:46Z,2l6v8ab245wzmb1litvkir1ii,G. Gibert,,5665368863,13,,5665368869,152,,5665368871,286,,5665368867,56,Right,5665368865,295,,5665369331,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549809,446,1,2,49,21,kfq8fhwnmycbtad1u0fyefx0,1,25.3,72.4,2025-04-20T00:14:59.215Z,2025-04-20T00:16:01Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5665376097,189,,5665370941,213,0.62,5665370921,5,,5665370925,56,Back,5665370929,140,34.8,5665370933,141,82.9,5665370937,212,12.3,5665370923,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549827,447,1,2,49,24,kfq8fhwnmycbtad1u0fyefx0,1,34.8,83.5,2025-04-20T00:15:02.623Z,2025-04-20T00:15:03Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5665371039,141,79.6,5665371035,140,28.9,5665371045,213,3.55,5665371033,56,Back,5665371043,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549861,448,1,2,49,25,kfq8fhwnmycbtad1u0fyefx0,1,28.9,79.4,2025-04-20T00:15:03.623Z,2025-04-20T00:15:05Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5665371241,140,5.4,5665371247,213,3.52,5665371245,212,26.5,5665371239,56,Back,5665371243,141,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549931,449,1,2,49,27,kfq8fhwnmycbtad1u0fyefx0,1,4.3,66.0,2025-04-20T00:15:05.687Z,2025-04-20T00:15:10Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5665371631,212,52.9,5665371625,56,Back,5665371627,140,48.9,5665371629,141,29.7,5665371633,213,5.80,5665371635,1,,5665371623,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549945,450,44,2,49,32,kfq8fhwnmycbtad1u0fyefx0,1,48.0,28.6,2025-04-20T00:15:09.855Z,2025-04-20T00:15:13Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5665371709,285,,5665371707,56,Back,5665371733,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549937,429,44,2,49,32,ck22dnk93ng8ax7wonlff7yms,0,52.0,71.4,2025-04-20T00:15:09.856Z,2025-04-20T00:15:12Z,2wj1w4opn7f0jyz1ps6ebvc6i,K. Sargeant,,5665371657,286,,5665371749,233,450,5665371655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550011,451,1,2,49,32,kfq8fhwnmycbtad1u0fyefx0,0,48.9,29.7,2025-04-20T00:15:10.375Z,2025-04-20T00:15:13Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5665372021,213,0.35,5665372019,212,2.4,5665372015,141,30.9,5665372013,140,51.0,5665372011,56,Center,5665372009,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803549983,431,1,2,49,33,ck22dnk93ng8ax7wonlff7yms,1,44.2,62.6,2025-04-20T00:15:11.617Z,2025-04-20T00:15:38Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665371893,140,59.1,5665371891,56,Center,5665371895,141,73.3,5665371897,212,17.3,5665371899,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550145,434,61,2,49,34,ck22dnk93ng8ax7wonlff7yms,0,57.1,71.2,2025-04-20T00:15:11.962Z,2025-04-20T00:15:29Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665372791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550015,452,44,2,49,35,kfq8fhwnmycbtad1u0fyefx0,1,42.6,28.2,2025-04-20T00:15:12.879Z,2025-04-20T01:54:57Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,5665372479,233,432,5665372045,56,Back,5665372049,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550001,432,44,2,49,35,ck22dnk93ng8ax7wonlff7yms,0,57.4,71.8,2025-04-20T00:15:12.880Z,2025-04-20T01:54:57Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665371959,56,Center,5665372537,233,452,5665371963,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550079,453,1,2,49,35,kfq8fhwnmycbtad1u0fyefx0,1,46.4,30.6,2025-04-20T00:15:12.950Z,2025-04-20T00:15:16Z,a8ngovgs2qfu5udzb97kelg16,E. Bryant,,5665372383,3,,5665372395,213,5.58,5665372385,56,Center,5665372391,212,5.2,5665372387,140,50.2,5665372389,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550021,433,43,2,49,35,ck22dnk93ng8ax7wonlff7yms,1,0.0,0.0,2025-04-20T00:15:13.430Z,2025-04-20T00:15:17Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665372065,140,53.7,5665372067,141,71.5,5665372069,212,6.8,5665372071,213,3.42,5665372063,56,Center,5665372493,144,1,5665372061,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550235,454,1,2,49,39,kfq8fhwnmycbtad1u0fyefx0,1,55.2,27.6,2025-04-20T00:15:16.727Z,2025-04-20T00:15:25Z,6d45ccicyo6dregi9cm4ad4kq,I. Paul,,5665373241,212,9.2,5665373235,56,Right,5665373237,140,62.8,5665373239,141,21.0,5665373243,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550239,455,61,2,49,44,kfq8fhwnmycbtad1u0fyefx0,0,73.3,16.1,2025-04-20T00:15:21.751Z,2025-04-20T00:15:34Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5665373259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550179,435,4,2,49,45,ck22dnk93ng8ax7wonlff7yms,1,27.3,81.2,2025-04-20T00:15:22.882Z,2025-04-20T01:54:28Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665373193,13,,5665373201,285,,5665373199,152,,5665373197,56,Back,5665373195,295,,5665373491,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550245,456,4,2,49,45,kfq8fhwnmycbtad1u0fyefx0,0,72.7,18.8,2025-04-20T00:15:22.883Z,2025-04-20T01:54:28Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5665373441,295,,5665373443,56,Right,5665373539,233,435,5665373445,152,,5665373447,286,,5665373439,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550521,436,1,2,50,5,ck22dnk93ng8ax7wonlff7yms,1,24.2,69.9,2025-04-20T00:15:43.505Z,2025-04-20T00:15:47Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665374901,141,36.0,5665374893,5,,5665374903,212,26.7,5665374899,140,11.4,5665374895,152,,5665374897,56,Back,5665374905,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550545,437,1,2,50,9,ck22dnk93ng8ax7wonlff7yms,1,10.7,31.0,2025-04-20T00:15:46.865Z,2025-04-20T00:15:48Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,5665375033,155,,5665375043,213,6.16,5665375045,1,,5665375035,56,Back,5665375037,140,49.2,5665375039,141,23.7,5665375041,212,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550555,438,44,2,50,10,ck22dnk93ng8ax7wonlff7yms,1,54.9,27.6,2025-04-20T00:15:48.696Z,2025-04-20T01:54:58Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5665375175,233,457,5665375101,56,Center,5665375185,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550569,457,44,2,50,10,kfq8fhwnmycbtad1u0fyefx0,0,45.1,72.4,2025-04-20T00:15:48.697Z,2025-04-20T01:54:58Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5665375239,233,438,5665375151,56,Back,5665375153,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550601,439,1,2,50,11,ck22dnk93ng8ax7wonlff7yms,0,49.2,23.6,2025-04-20T00:15:48.760Z,2025-04-20T00:15:51Z,csx9pmpibyblftludnkd6j36x,M. Epps,,5665375331,141,27.4,5665375333,212,19.2,5665375329,140,67.3,5665375325,168,,5665375327,56,Center,5665375323,3,,5665375335,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550679,459,1,2,50,16,kfq8fhwnmycbtad1u0fyefx0,1,27.8,74.2,2025-04-20T00:15:53.982Z,2025-04-20T00:15:56Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5665375741,56,Back,5665375743,140,13.8,5665375749,213,4.00,5665375747,212,22.6,5665375745,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550701,460,1,2,50,18,kfq8fhwnmycbtad1u0fyefx0,0,13.2,44.0,2025-04-20T00:15:56.287Z,2025-04-20T00:15:58Z,isauuse3yqdwymvfne6ci385,Nico Campuzano,,5665375877,1,,5665375875,213,6.13,5665375871,141,31.9,5665375869,140,63.9,5665375873,212,53.9,5665375867,56,Center,5665375865,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803550977,441,1,2,50,33,ck22dnk93ng8ax7wonlff7yms,1,33.3,47.5,2025-04-20T00:16:11.288Z,2025-04-20T00:16:18Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665377289,213,1.69,5665377285,141,56.7,5665377287,212,6.3,5665377283,140,32.6,5665377281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803551029,442,1,2,50,40,ck22dnk93ng8ax7wonlff7yms,0,33.2,49.1,2025-04-20T00:16:18.608Z,2025-04-20T00:16:22Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665377623,56,Back,5665377631,213,4.74,5665377629,212,14.8,5665377625,140,33.6,5665377627,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803551083,461,1,2,50,48,kfq8fhwnmycbtad1u0fyefx0,0,29.0,77.8,2025-04-20T00:16:25.967Z,2025-04-20T01:07:25Z,f2nxaemhqi8kbtbejnqekgd4a,J. Garcia,,5665377949,213,0.16,5665377937,157,,5665377947,212,46.6,5665377945,141,88.9,5665377943,140,72.8,5665377951,1,,5665377941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803551305,443,1,2,50,53,ck22dnk93ng8ax7wonlff7yms,1,18.4,8.6,2025-04-20T00:16:31.224Z,2025-04-20T00:16:38Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665379101,212,24.0,5665379093,56,Back,5665379095,140,22.0,5665379103,213,1.41,5665379097,141,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803551363,444,1,2,51,0,ck22dnk93ng8ax7wonlff7yms,1,32.4,56.3,2025-04-20T00:16:38.489Z,2025-04-20T00:16:41Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665379363,56,Back,5665379375,213,0.05,5665379373,212,14.9,5665379371,141,57.3,5665379367,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803551425,445,1,2,51,3,ck22dnk93ng8ax7wonlff7yms,1,45.9,58.5,2025-04-20T00:16:41.510Z,2025-04-20T00:16:44Z,chiwsyjdyk4sn4vxqu9mdr0x6,Braudílio Rodrigues,,5665379675,212,10.4,5665379677,213,2.64,5665379673,141,65.8,5665379669,56,Back,5665379671,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803551503,446,1,2,51,6,ck22dnk93ng8ax7wonlff7yms,1,37.7,54.0,2025-04-20T00:16:44.464Z,2025-04-20T00:16:50Z,2yflerah2shma2hzhm99msez9,S. Williams,,5665380073,56,Back,5665380081,213,5.84,5665380077,141,45.7,5665380075,140,49.1,5665380079,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803551513,447,1,2,51,12,ck22dnk93ng8ax7wonlff7yms,0,61.4,46.0,2025-04-20T00:16:50.064Z,2025-04-20T00:16:50Z,khvgxqohya7mawca1qx5q590,S. Djeffal,,5665380147,213,0.04,5665380137,56,Center,5665380139,140,72.1,5665380141,141,46.6,5665380143,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803551617,463,1,2,51,14,kfq8fhwnmycbtad1u0fyefx0,1,32.9,40.0,2025-04-20T00:16:52.438Z,2025-04-20T00:16:58Z,b32tamno8dpk5te2oq7d9a6t,C. Guzmán,,5665380671,56,Back,5665380675,141,27.4,5665380677,212,9.5,5665380679,213,5.17,5665380673,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803551625,464,1,2,51,20,kfq8fhwnmycbtad1u0fyefx0,0,38.9,20.7,2025-04-20T00:16:57.831Z,2025-04-20T00:16:58Z,ewibb8s7p2l6f5sekvkqu4a5m,A. Rebollar,,5665380731,140,66.8,5665380743,213,0.04,5665380727,56,Center,5665380739,212,29.3,5665380735,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803551721,449,1,2,51,23,ck22dnk93ng8ax7wonlff7yms,1,28.9,77.0,2025-04-20T00:17:01.289Z,2025-04-20T00:17:06Z,16ndalf4kfr7e6rd9mwj7gfmc,K. Burks,,5665381275,212,23.5,5665381277,213,3.48,5665381273,141,65.5,5665381269,56,Back,5665381271,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803551817,450,1,2,51,28,ck22dnk93ng8ax7wonlff7yms,1,8.4,63.7,2025-04-20T00:17:05.768Z,2025-04-20T00:17:12Z,4o2odluv4usimcdtryht04zjd,L. Ketterer,,5665381841,212,21.7,5665381843,213,5.77,5665381837,140,26.4,5665381835,56,Back,5665381839,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
