id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2803502177,38,1,1,3,19,bu5w8wprynlj9mvphvy8sd94f,1,27.8,53.3,2025-04-19T23:09:54.226Z,2025-04-19T23:09:55Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665104139,213,1.51,5665104127,56,Back,5665104129,140,28.8,5665104137,212,17.5,5665104133,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502215,39,1,1,3,20,bu5w8wprynlj9mvphvy8sd94f,1,28.8,79.0,2025-04-19T23:09:55.659Z,2025-04-19T23:10:00Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665104361,141,94.7,5665104359,140,55.2,5665104363,212,29.7,5665104357,56,Left,5665104365,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502245,40,1,1,3,25,bu5w8wprynlj9mvphvy8sd94f,1,54.2,94.5,2025-04-19T23:10:00.411Z,2025-04-19T23:10:02Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5665104557,212,7.5,5665104559,213,4.97,5665104553,141,83.9,5665104549,140,56.0,5665104545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502259,41,1,1,3,26,bu5w8wprynlj9mvphvy8sd94f,1,56.0,83.9,2025-04-19T23:10:01.434Z,2025-04-20T00:02:28Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5665104647,56,Left,5665104651,141,93.5,5665104655,213,1.84,5665104649,140,54.3,5665104653,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502265,42,1,1,3,27,bu5w8wprynlj9mvphvy8sd94f,0,54.3,93.5,2025-04-19T23:10:02.634Z,2025-04-20T00:02:29Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5665104685,140,85.6,5665104689,212,39.8,5665104693,1,,5665104687,141,60.6,5665104681,155,,5665104691,213,5.69,5665104683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502357,28,1,1,3,36,6597wqy6gmpv3zjx7rp8cdj46,1,13.1,47.2,2025-04-19T23:10:11.430Z,2025-04-19T23:10:13Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5665105201,141,39.2,5665105205,213,5.47,5665105199,140,18.0,5665105203,212,7.5,5665105197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502385,29,1,1,3,38,6597wqy6gmpv3zjx7rp8cdj46,1,18.0,39.2,2025-04-19T23:10:13.462Z,2025-04-19T23:10:16Z,9tknltys66s9j8ljchwu5efv9,P. Craig,,,5665105345,141,70.8,5665105349,213,1.38,5665105343,140,22.0,5665105347,212,21.9,5665105341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502405,30,1,1,3,41,6597wqy6gmpv3zjx7rp8cdj46,0,22.0,70.8,2025-04-19T23:10:16.373Z,2025-04-19T23:10:18Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665105461,213,0.28,5665105455,212,45.3,5665105465,1,,5665105451,140,63.4,5665105449,56,Left,5665105453,141,89.4,5665105447,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502429,43,61,1,3,43,bu5w8wprynlj9mvphvy8sd94f,0,41.6,16.5,2025-04-19T23:10:18.907Z,2025-04-19T23:10:19Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665105603,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502499,31,1,1,3,45,6597wqy6gmpv3zjx7rp8cdj46,1,49.3,85.0,2025-04-19T23:10:20.768Z,2025-04-19T23:10:24Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5665105981,140,42.6,5665105987,213,4.07,5665105985,212,11.8,5665105979,56,Back,5665105983,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803541063,436,83,1,3,47,bu5w8wprynlj9mvphvy8sd94f,0,42.8,22.7,2025-04-19T23:10:22.151Z,2025-04-20T00:02:48Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665320571,399,1tsiml56f2xxym8h4tfjmho2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502511,32,1,1,3,49,6597wqy6gmpv3zjx7rp8cdj46,1,42.6,71.1,2025-04-19T23:10:24.526Z,2025-04-19T23:10:26Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5665106059,212,22.1,5665106061,213,2.40,5665106055,140,27.0,5665106053,56,Back,5665106057,141,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502523,33,1,1,3,50,6597wqy6gmpv3zjx7rp8cdj46,1,26.9,93.2,2025-04-19T23:10:25.966Z,2025-04-19T23:10:27Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665106117,141,72.4,5665106115,140,10.7,5665106125,213,3.84,5665106121,212,22.1,5665106113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502569,34,1,1,3,51,6597wqy6gmpv3zjx7rp8cdj46,0,10.7,72.4,2025-04-19T23:10:26.967Z,2025-04-19T23:10:30Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5665106371,140,42.8,5665106367,157,,5665106377,213,0.40,5665106379,1,,5665106375,212,36.6,5665106369,56,Back,5665106373,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502611,44,8,1,3,59,bu5w8wprynlj9mvphvy8sd94f,1,60.9,4.4,2025-04-19T23:10:34.274Z,2025-04-19T23:10:34Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5665106617,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502623,46,1,1,4,0,bu5w8wprynlj9mvphvy8sd94f,1,70.0,10.4,2025-04-19T23:10:35.617Z,2025-04-19T23:10:36Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5665106685,212,8.0,5665106687,213,2.60,5665106681,140,63.5,5665106683,141,16.4,5665106679,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502651,47,1,1,4,0,bu5w8wprynlj9mvphvy8sd94f,1,63.5,16.4,2025-04-19T23:10:36.083Z,2025-04-19T23:10:38Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5665106843,213,0.78,5665106835,56,Center,5665106839,141,36.7,5665106837,140,76.7,5665106841,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502655,48,61,1,4,3,bu5w8wprynlj9mvphvy8sd94f,0,76.7,36.7,2025-04-19T23:10:38.162Z,2025-04-20T00:03:13Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5665106863,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502677,35,1,1,4,3,6597wqy6gmpv3zjx7rp8cdj46,1,20.5,42.2,2025-04-19T23:10:39.070Z,2025-04-19T23:10:40Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5665106983,140,11.8,5665106989,213,2.65,5665106985,141,49.4,5665106987,212,10.4,5665106981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502713,37,1,1,4,5,6597wqy6gmpv3zjx7rp8cdj46,1,11.7,49.6,2025-04-19T23:10:40.629Z,2025-04-19T23:10:44Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5665107173,213,5.27,5665107165,56,Back,5665107169,141,7.0,5665107175,1,,5665107171,212,34.2,5665107167,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502727,38,1,1,4,9,6597wqy6gmpv3zjx7rp8cdj46,1,29.0,7.0,2025-04-19T23:10:44.262Z,2025-04-19T23:10:45Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5665107261,212,9.9,5665107259,141,4.0,5665107255,56,Back,5665107257,140,38.2,5665107263,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502731,39,1,1,4,10,6597wqy6gmpv3zjx7rp8cdj46,0,38.2,4.0,2025-04-19T23:10:45.454Z,2025-04-20T01:39:42Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5665107293,141,7.0,5665107295,212,6.8,5665107291,140,44.4,5665107289,56,Back,5665107297,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502755,40,43,1,4,12,6597wqy6gmpv3zjx7rp8cdj46,1,0.0,0.0,2025-04-19T23:10:48.094Z,2025-04-19T23:10:52Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5665107411,56,Back,5665107725,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502803,49,1,1,4,15,bu5w8wprynlj9mvphvy8sd94f,1,53.6,85.1,2025-04-19T23:10:50.618Z,2025-04-19T23:10:51Z,cyignmjprj3whvban361mclm2,D. Mercado,,,5665107719,213,0.09,5665107717,212,28.9,5665107711,140,81.0,5665107709,56,Left,5665107721,1,,5665107713,141,89.1,5665107707,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502815,50,1,1,4,16,bu5w8wprynlj9mvphvy8sd94f,1,81.0,89.1,2025-04-19T23:10:51.635Z,2025-04-19T23:10:53Z,am7umg00yxt40mndzo6e0u3o4,F. Bonfiglio,,,5665107793,3,,5665107801,212,5.1,5665107799,141,95.3,5665107795,56,Left,5665107805,213,2.18,5665107797,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502833,52,1,1,4,18,bu5w8wprynlj9mvphvy8sd94f,1,78.2,95.3,2025-04-19T23:10:53.163Z,2025-04-19T23:10:54Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5665107913,212,10.1,5665107909,140,68.6,5665107915,213,3.16,5665107907,56,Left,5665107911,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502851,53,1,1,4,19,bu5w8wprynlj9mvphvy8sd94f,1,68.5,95.1,2025-04-19T23:10:54.698Z,2025-04-19T23:10:56Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5665108001,141,85.6,5665107999,140,57.7,5665107997,56,Left,5665108003,212,13.1,5665108005,213,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502873,54,1,1,4,20,bu5w8wprynlj9mvphvy8sd94f,1,55.9,82.7,2025-04-19T23:10:56.146Z,2025-04-19T23:10:59Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665108123,213,3.99,5665108111,56,Back,5665108121,212,19.8,5665108119,141,60.9,5665108115,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502903,55,1,1,4,24,bu5w8wprynlj9mvphvy8sd94f,1,43.0,59.0,2025-04-19T23:10:59.314Z,2025-04-19T23:11:02Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665108283,56,Back,5665108285,140,45.3,5665108291,213,4.86,5665108289,212,17.0,5665108287,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502923,56,1,1,4,27,bu5w8wprynlj9mvphvy8sd94f,1,45.8,28.6,2025-04-19T23:11:02.322Z,2025-04-19T23:11:04Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665108393,56,Right,5665108401,213,5.41,5665108395,140,56.1,5665108399,212,16.9,5665108397,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502949,57,1,1,4,28,bu5w8wprynlj9mvphvy8sd94f,1,56.1,9.5,2025-04-19T23:11:03.962Z,2025-04-19T23:11:07Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5665108545,213,2.90,5665108541,212,19.9,5665108535,140,37.7,5665108531,56,Back,5665108537,141,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803502987,58,1,1,4,31,bu5w8wprynlj9mvphvy8sd94f,1,42.3,18.9,2025-04-19T23:11:07.074Z,2025-04-19T23:11:10Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665108747,212,19.0,5665108741,56,Back,5665108749,213,1.98,5665108745,141,44.6,5665108743,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503011,59,1,1,4,34,bu5w8wprynlj9mvphvy8sd94f,1,33.0,51.2,2025-04-19T23:11:10.098Z,2025-04-19T23:11:12Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665108903,140,34.6,5665108905,141,77.5,5665108909,213,1.48,5665108901,56,Back,5665108907,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503083,60,1,1,4,39,bu5w8wprynlj9mvphvy8sd94f,1,34.5,80.2,2025-04-19T23:11:14.435Z,2025-04-19T23:11:19Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665109257,140,9.8,5665109263,213,3.72,5665109259,141,55.4,5665109261,212,30.9,5665109255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503119,61,1,1,4,44,bu5w8wprynlj9mvphvy8sd94f,1,9.8,55.4,2025-04-19T23:11:19.177Z,2025-04-19T23:11:21Z,9q3w4j10qfsq94svbmyxa879x,B. Hamid,,,5665109471,56,Back,5665109483,212,24.4,5665109475,140,14.1,5665109479,141,20.1,5665109487,213,4.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503125,62,1,1,4,46,bu5w8wprynlj9mvphvy8sd94f,1,17.2,18.0,2025-04-19T23:11:21.338Z,2025-04-19T23:11:22Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665109515,141,36.6,5665109519,213,0.97,5665109513,140,25.4,5665109517,212,15.3,5665109511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503157,63,1,1,4,47,bu5w8wprynlj9mvphvy8sd94f,1,25.4,36.6,2025-04-19T23:11:22.363Z,2025-04-19T23:11:25Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665109675,140,15.8,5665109681,213,4.11,5665109679,212,17.7,5665109673,56,Back,5665109677,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503235,64,1,1,4,50,bu5w8wprynlj9mvphvy8sd94f,0,17.5,14.9,2025-04-19T23:11:25.153Z,2025-04-19T23:11:32Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665110127,1,,5665110121,141,0.0,5665110125,213,6.05,5665110119,140,61.2,5665110115,155,,5665110117,56,Right,5665110123,212,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503359,41,5,1,4,57,6597wqy6gmpv3zjx7rp8cdj46,1,38.5,101.2,2025-04-19T23:11:32.247Z,2025-04-20T01:41:38Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665110815,56,Back,5665110819,347,,5665110841,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503239,65,5,1,4,57,bu5w8wprynlj9mvphvy8sd94f,0,61.5,-1.2,2025-04-19T23:11:32.247Z,2025-04-20T01:41:38Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665110135,347,,5665110133,56,Right,5665110869,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503387,42,1,1,5,9,6597wqy6gmpv3zjx7rp8cdj46,1,43.5,100.0,2025-04-19T23:11:45.142Z,2025-04-19T23:11:48Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5665110981,141,92.3,5665110975,107,,5665110979,140,54.4,5665110985,213,5.79,5665110983,212,13.0,5665110977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503401,43,1,1,5,12,6597wqy6gmpv3zjx7rp8cdj46,1,54.4,92.3,2025-04-19T23:11:48.126Z,2025-04-19T23:11:49Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5665111043,141,96.2,5665111039,56,Back,5665111045,212,15.8,5665111041,140,39.6,5665111047,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503421,44,1,1,5,13,6597wqy6gmpv3zjx7rp8cdj46,1,39.6,96.2,2025-04-19T23:11:48.910Z,2025-04-19T23:11:51Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5665111169,212,11.7,5665111165,140,28.5,5665111163,56,Back,5665111167,141,95.4,5665111171,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503431,45,1,1,5,15,6597wqy6gmpv3zjx7rp8cdj46,1,28.5,95.4,2025-04-19T23:11:50.847Z,2025-04-19T23:11:52Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665111223,140,35.9,5665111219,56,Back,5665111229,213,5.00,5665111225,141,57.2,5665111227,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503459,46,1,1,5,17,6597wqy6gmpv3zjx7rp8cdj46,1,35.9,57.2,2025-04-19T23:11:52.462Z,2025-04-19T23:11:54Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5665111353,212,25.6,5665111349,140,33.4,5665111355,213,4.61,5665111347,56,Back,5665111351,141,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503485,47,1,1,5,19,6597wqy6gmpv3zjx7rp8cdj46,1,33.4,19.8,2025-04-19T23:11:54.798Z,2025-04-19T23:11:57Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5665111519,212,15.3,5665111515,140,43.5,5665111513,56,Back,5665111521,213,0.80,5665111517,141,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503523,48,1,1,5,22,6597wqy6gmpv3zjx7rp8cdj46,1,46.6,38.5,2025-04-19T23:11:57.175Z,2025-04-19T23:12:00Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5665111705,213,6.15,5665111697,56,Center,5665111703,212,17.7,5665111701,141,35.1,5665111699,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503533,49,1,1,5,24,6597wqy6gmpv3zjx7rp8cdj46,0,64.3,40.7,2025-04-19T23:11:59.976Z,2025-04-19T23:12:02Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5665111775,213,0.38,5665111769,140,65.6,5665111767,56,Center,5665111921,286,,5665111771,141,41.5,5665111773,212,1.5,5665111917,233,66,5665111915,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503545,66,74,1,5,24,bu5w8wprynlj9mvphvy8sd94f,1,38.4,63.0,2025-04-19T23:11:59.977Z,2025-04-20T01:41:29Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665111859,56,Back,5665111861,285,,5665111937,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503569,50,1,1,5,27,6597wqy6gmpv3zjx7rp8cdj46,1,50.7,43.6,2025-04-19T23:12:02.495Z,2025-04-19T23:12:04Z,8e6kj3506n4gum041dok8v1ex,R. Sommersall,,,5665112015,212,25.5,5665112019,213,1.46,5665112011,140,53.5,5665112009,56,Left,5665112013,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503589,51,1,1,5,29,6597wqy6gmpv3zjx7rp8cdj46,1,54.3,83.3,2025-04-19T23:12:04.270Z,2025-04-19T23:12:06Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5665112125,212,11.1,5665112127,213,5.96,5665112121,140,64.3,5665112123,141,78.1,5665112119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503593,52,1,1,5,30,6597wqy6gmpv3zjx7rp8cdj46,0,64.3,78.1,2025-04-19T23:12:05.966Z,2025-04-20T00:06:20Z,6u93ok0drr4byri2lu5g6rq0a,E. Conway,,,5665112151,56,Left,5665112157,212,5.2,5665112159,213,1.13,5665112155,141,85.0,5665112153,140,66.4,5665331749,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503619,67,1,1,5,31,bu5w8wprynlj9mvphvy8sd94f,0,31.2,6.8,2025-04-19T23:12:06.733Z,2025-04-19T23:12:18Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5665112285,213,6.18,5665112845,286,,5665112841,233,53,5665112281,141,6.4,5665112839,236,,5665112283,212,2.5,5665112277,56,Back,5665112279,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503599,53,74,1,5,31,6597wqy6gmpv3zjx7rp8cdj46,1,66.4,85.0,2025-04-19T23:12:06.734Z,2025-04-19T23:12:17Z,4l0iztasx0cae3j4f15d8gd4a,J. Servania,,,5665112819,285,,5665112173,56,Left,5665112865,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803542723,437,61,1,5,33,bu5w8wprynlj9mvphvy8sd94f,1,38.6,6.1,2025-04-19T23:12:08.151Z,2025-04-20T00:05:25Z,fm9i7pzwi2diu6i18kycmx1x,M. Romero,,,5665330189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503639,54,1,1,5,34,6597wqy6gmpv3zjx7rp8cdj46,0,65.7,66.7,2025-04-19T23:12:10.060Z,2025-04-20T00:06:24Z,ecipfh5r0gqsf0skgvgpu8cbu,Rodrigo da Costa,,,5665332463,140,66.5,5665334199,233,68,5665332469,213,0.00,5665332465,141,66.7,5665334149,286,,5665332467,212,0.8,5665112365,56,Center,5665334147,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503645,68,74,1,5,34,bu5w8wprynlj9mvphvy8sd94f,1,34.6,21.6,2025-04-19T23:12:10.061Z,2025-04-20T01:41:29Z,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,,,5665112407,56,Back,5665331711,285,,5665331757,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503737,70,1,1,5,39,bu5w8wprynlj9mvphvy8sd94f,1,36.1,39.2,2025-04-19T23:12:14.414Z,2025-04-19T23:12:18Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5665112911,212,30.1,5665112907,140,30.6,5665112909,141,82.7,5665112905,56,Back,5665112913,213,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503745,71,1,1,5,42,bu5w8wprynlj9mvphvy8sd94f,1,30.6,83.2,2025-04-19T23:12:17.577Z,2025-04-19T23:12:19Z,cefb3xpf94kmg4rk0v1mkk2l0,B. Bent,,,5665112947,140,15.0,5665112951,212,19.6,5665112953,213,3.72,5665112949,141,67.5,5665112945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503787,72,1,1,5,43,bu5w8wprynlj9mvphvy8sd94f,1,15.0,67.5,2025-04-19T23:12:18.865Z,2025-04-19T23:12:22Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665113187,140,14.5,5665113193,213,4.68,5665113189,141,41.5,5665113191,212,17.7,5665113185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503805,73,1,1,5,47,bu5w8wprynlj9mvphvy8sd94f,1,22.5,33.6,2025-04-19T23:12:22.289Z,2025-04-19T23:12:24Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665113287,140,38.9,5665113293,213,6.13,5665113291,212,17.4,5665113289,141,29.7,5665113285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503833,74,1,1,5,48,bu5w8wprynlj9mvphvy8sd94f,1,38.9,29.7,2025-04-19T23:12:24.016Z,2025-04-19T23:12:26Z,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,,,5665113469,212,11.4,5665113465,140,28.0,5665113463,56,Back,5665113467,141,29.7,5665113471,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503923,75,1,1,5,51,bu5w8wprynlj9mvphvy8sd94f,1,27.2,34.2,2025-04-19T23:12:26.649Z,2025-04-19T23:12:36Z,eqopj1p3a2ehzpwlj90laswoa,D. Knutson,,,5665113999,140,23.3,5665114003,141,64.5,5665114007,212,21.0,5665114011,213,1.77,5665113997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503941,76,1,1,6,0,bu5w8wprynlj9mvphvy8sd94f,1,25.0,66.7,2025-04-19T23:12:35.898Z,2025-04-19T23:12:37Z,d539xjkdwt1i77f0czbvo8ull,B. Akinyode,,,5665114103,213,6.23,5665114097,140,38.2,5665114099,141,65.7,5665114095,56,Back,5665114101,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503961,77,1,1,6,1,bu5w8wprynlj9mvphvy8sd94f,1,38.2,65.7,2025-04-19T23:12:37.128Z,2025-04-20T00:06:53Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5665114207,141,76.3,5665114211,213,1.56,5665114203,56,Back,5665114209,212,7.2,5665114205,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803503977,78,1,1,6,3,bu5w8wprynlj9mvphvy8sd94f,1,38.3,76.3,2025-04-19T23:12:38.832Z,2025-04-20T00:06:55Z,e5nj82ezbq0x6zdzdh4quyxn9,S. Blanco,,,5665114311,56,Back,5665114317,212,7.5,5665114313,140,42.6,5665114319,213,5.36,5665114315,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803504013,79,1,1,6,4,bu5w8wprynlj9mvphvy8sd94f,1,42.6,67.5,2025-04-19T23:12:39.801Z,2025-04-20T00:06:58Z,864l8bcr288r74g3tmt1eqfe2,D. Verón,,,5665114491,141,87.2,5665114483,56,Back,5665114493,212,13.4,5665114487,140,41.5,5665114495,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
