id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value
2821301027,76,1,1,6,47,c9xffml4i7ihblp1qhus9w3fu,1,63.7,79.7,2025-06-05T00:14:37.832Z,2025-06-05T00:14:38Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5763629931,140,67.3,5763629935,212,6.3,5763629929,56,Center,5763629933,141,72.3,5763629937,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301035,77,1,1,6,47,c9xffml4i7ihblp1qhus9w3fu,1,67.3,72.3,2025-06-05T00:14:38.719Z,2025-06-05T00:14:43Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5763629973,212,10.2,5763629975,213,2.09,5763629969,140,62.5,5763629971,141,85.4,5763629967,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301047,78,1,1,6,52,c9xffml4i7ihblp1qhus9w3fu,1,61.5,75.7,2025-06-05T00:14:42.793Z,2025-06-05T00:14:46Z,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,,,5763630023,140,70.6,5763630029,213,4.98,5763630027,212,35.8,5763630031,1,,5763630019,155,,5763630025,141,24.9,5763630021,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301051,68,45,1,6,55,8cpjplodpphtkbt0hq8sr8mqs,0,30.4,78.4,2025-06-05T00:14:46.256Z,2025-06-05T00:14:52Z,2co6fedrz8anjzy9ise76dplh,J. Blake,,,5763630063,233,79,5763630049,285,,5763630047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301053,79,3,1,6,55,c9xffml4i7ihblp1qhus9w3fu,1,69.6,21.6,2025-06-05T00:14:46.256Z,2025-06-05T00:14:50Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763630051,56,Center,5763630057,233,68,5763630053,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301063,80,1,1,6,56,c9xffml4i7ihblp1qhus9w3fu,1,69.8,35.1,2025-06-05T00:14:47.712Z,2025-06-05T00:14:51Z,beq6yluq1raxsrvxo77qlrf56,S. Turnbull,,,5763630111,213,1.82,5763630105,140,66.6,5763630103,56,Center,5763630109,212,13.9,5763630107,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301067,81,1,1,6,58,c9xffml4i7ihblp1qhus9w3fu,1,66.6,54.9,2025-06-05T00:14:49.391Z,2025-06-05T00:14:52Z,b708ir5u7r34j9oemje8f8z1m,S. McIllhatton,,,5763630133,212,16.1,5763630135,213,1.36,5763630131,141,78.1,5763630127,56,Center,5763630129,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301083,82,1,1,7,1,c9xffml4i7ihblp1qhus9w3fu,1,69.8,78.1,2025-06-05T00:14:51.879Z,2025-06-05T00:14:56Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5763630215,212,14.6,5763630211,140,78.0,5763630213,141,95.4,5763630209,56,Left,5763630217,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301091,83,1,1,7,5,c9xffml4i7ihblp1qhus9w3fu,0,85.0,89.6,2025-06-05T00:14:56.071Z,2025-06-05T00:14:57Z,7drelguz6c1htw10sq7zyxh0q,D. Trejo,,,5763630257,212,25.1,5763630259,213,4.90,5763630253,140,89.4,5763630249,155,,5763630247,2,,5763630251,56,Center,5763630255,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301093,69,12,1,7,6,8cpjplodpphtkbt0hq8sr8mqs,1,7.7,54.6,2025-06-05T00:14:56.857Z,2025-06-05T00:15:07Z,97d0drjb3zqkh5ozfufg17nys,P. Hogan,,,5763630269,213,6.08,5763630271,15,,5763630267,212,28.6,5763630263,140,34.4,5763630265,141,46.0,5763630261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301133,70,81,1,7,12,8cpjplodpphtkbt0hq8sr8mqs,0,32.5,34.8,2025-06-05T00:15:03.457Z,2025-06-05T00:15:07Z,,,,,5763630429,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301141,71,27,1,7,14,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-05T00:15:05.329Z,2025-06-05T00:15:11Z,,,,,5763630473,233,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301129,84,27,1,7,14,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-05T00:15:05.329Z,2025-06-05T01:07:09Z,,,,,5763680679,200,,5763680681,208,,5763630465,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301145,72,28,1,7,20,8cpjplodpphtkbt0hq8sr8mqs,1,0.0,0.0,2025-06-05T00:15:11.082Z,2025-06-05T00:15:15Z,,,,,5763630469,55,71,5763630519,233,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301153,85,28,1,7,20,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-05T00:15:11.082Z,2025-06-05T00:15:15Z,,,,,5763630505,55,84,5763630513,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301157,86,68,1,7,29,c9xffml4i7ihblp1qhus9w3fu,0,73.4,56.9,2025-06-05T00:15:20.271Z,2025-06-05T00:15:22Z,,,,,5763630573,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301159,73,68,1,7,29,8cpjplodpphtkbt0hq8sr8mqs,1,29.5,46.1,2025-06-05T00:15:20.297Z,2025-06-05T00:15:21Z,,,,,5763630571,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301173,74,1,1,7,33,8cpjplodpphtkbt0hq8sr8mqs,1,31.1,47.0,2025-06-05T00:15:24.130Z,2025-06-05T01:09:43Z,e93nozniig2wriw9doit6a4tl,J. Murphy,,,5763630627,56,Back,5763630629,140,46.2,5763630635,213,5.51,5763630631,141,24.3,5763630625,155,,5763630633,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301177,76,1,1,7,37,8cpjplodpphtkbt0hq8sr8mqs,1,46.2,24.3,2025-06-05T00:15:28.258Z,2025-06-05T00:15:29Z,blts89a19itip4gjeagcwc1xx,C. Lindley,,,5763630649,213,3.45,5763630647,212,16.8,5763630643,140,31.0,5763630639,155,,5763630645,141,16.7,5763630641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821301181,77,1,1,7,38,8cpjplodpphtkbt0hq8sr8mqs,0,31.0,16.7,2025-06-05T00:15:29.376Z,2025-06-05T01:09:45Z,1lk61nwcvayf0ep21p31xcfzd,B. Rendón,,,5763630671,212,13.0,5763630665,56,Back,5763630669,141,28.8,5763630667,140,40.6,5763630673,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
