id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2822732577,571,27,2,66,5,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-15T01:31:01.451Z,2025-06-15T01:40:32Z,,,,,5771628105,233,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822732599,688,27,2,66,5,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-15T01:31:01.451Z,2025-06-15T02:33:10Z,,,,,5771630287,41,Injury,5771630289,53,9etod4kwf9f5ye7jzc5ez0e3u,5771628113,233,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822732581,572,28,2,66,6,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-15T01:31:02.934Z,2025-06-15T01:40:50Z,,,,,5771627389,55,571,5771628591,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822732605,689,28,2,66,6,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-15T01:31:02.934Z,2025-06-15T02:32:58Z,,,,,5771628635,233,572,5771627519,55,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822729837,577,18,2,66,10,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-15T01:31:06.548Z,2025-06-15T01:32:43Z,cbjd834y2hdx5jr3bda1zz6ga,E. Centeno,,,5771611833,59,27,5771611875,55,578,5771611829,42,,5771611831,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822729839,578,19,2,66,10,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-15T01:31:06.549Z,2025-06-15T02:32:40Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5771611845,59,21,5771611847,292,3,5771611843,145,2,5771611853,55,577,5771611849,293,1,5771611851,44,Defender,5771611839,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822729877,579,18,2,66,19,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-15T01:31:15.370Z,2025-06-15T01:32:56Z,357vd87hv0jvljqtt2qf4vmz8,S. Suárez,,,5771612143,42,,5771612147,59,43,5771612145,44,Defender,5771612175,55,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822729879,580,19,2,66,19,c9xffml4i7ihblp1qhus9w3fu,1,0.0,0.0,2025-06-15T01:31:15.371Z,2025-06-15T02:32:34Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771612163,293,2,5771612159,59,20,5771612165,44,Defender,5771612167,55,579,5771612161,292,3,5771612157,145,4,5771612153,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822729949,492,1,2,66,40,83cpn99fh7ulkwe8nezy8a3mx,0,13.3,38.9,2025-06-15T01:31:36.864Z,2025-06-15T01:31:39Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5771612557,56,Right,5771612555,199,,5771612563,212,66.6,5771612559,140,74.6,5771612565,213,6.03,5771612567,1,,5771612561,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822729955,581,44,2,66,42,c9xffml4i7ihblp1qhus9w3fu,1,26.9,80.8,2025-06-15T01:31:38.862Z,2025-06-15T02:32:59Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771612587,56,Back,5771612589,285,,5771612617,233,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822729951,493,44,2,66,42,83cpn99fh7ulkwe8nezy8a3mx,0,73.1,19.2,2025-06-15T01:31:38.863Z,2025-06-15T02:05:25Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5771612571,56,Right,5771612637,233,581,5771612573,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822729959,582,12,2,66,43,c9xffml4i7ihblp1qhus9w3fu,1,29.4,72.1,2025-06-15T01:31:39.711Z,2025-06-15T01:31:42Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771612603,56,Back,5771612615,15,,5771612607,141,100.0,5771612695,167,,5771612611,213,1.04,5771612605,140,40.4,5771612609,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730001,494,5,2,66,44,83cpn99fh7ulkwe8nezy8a3mx,1,59.6,-0.8,2025-06-15T01:31:40.767Z,2025-06-15T02:18:03Z,3hb6yji6u8ftefif91lfrbtre,J. Wilson,,,5771612911,347,,5771612937,233,583,5771612909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822729965,583,5,2,66,44,c9xffml4i7ihblp1qhus9w3fu,0,40.4,100.8,2025-06-15T01:31:40.767Z,2025-06-15T01:31:49Z,9i7vyapra7fjdtv6xd9sms2ne,A. Paterson,,,5771612683,347,,5771612681,56,Back,5771612945,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730031,495,1,2,66,52,83cpn99fh7ulkwe8nezy8a3mx,1,59.5,0.0,2025-06-15T01:31:48.911Z,2025-06-15T01:31:53Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5771613067,56,Center,5771613071,141,28.7,5771613077,1,,5771613065,107,,5771613075,213,1.12,5771613073,212,22.2,5771613069,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730043,496,1,2,66,56,83cpn99fh7ulkwe8nezy8a3mx,1,69.8,33.1,2025-06-15T01:31:53.015Z,2025-06-15T01:31:54Z,cxscznjyygtsgbajv08q04sq2,R. Serrano,,,5771613133,140,69.5,5771613135,141,20.6,5771613137,212,8.5,5771613139,213,4.68,5771613131,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730051,497,1,2,66,58,83cpn99fh7ulkwe8nezy8a3mx,1,69.5,19.1,2025-06-15T01:31:54.199Z,2025-06-15T01:31:55Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5771613179,140,95.1,5771613177,56,Right,5771613185,213,6.13,5771613175,155,,5771613181,141,13.1,5771613183,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730055,498,1,2,66,59,83cpn99fh7ulkwe8nezy8a3mx,0,98.7,14.0,2025-06-15T01:31:55.599Z,2025-06-15T02:06:34Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5771613209,140,99.3,5771694121,233,584,5771694125,286,,5771613215,213,1.45,5771613207,56,Center,5771613211,141,21.7,5771613205,155,,5771694119,236,,5771613213,212,5.3,5771613203,2,,,,,,,,,,,,,,,,,,,,,,,,
2822730061,584,12,2,66,59,c9xffml4i7ihblp1qhus9w3fu,1,12.6,83.6,2025-06-15T01:31:55.699Z,2025-06-15T02:06:34Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771613251,56,Back,5771694083,185,,5771694131,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730075,499,6,2,67,2,83cpn99fh7ulkwe8nezy8a3mx,1,92.2,18.4,2025-06-15T01:31:58.360Z,2025-06-15T01:32:04Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5771613395,75,,5771613393,56,Right,5771613425,233,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730079,585,6,2,67,2,c9xffml4i7ihblp1qhus9w3fu,0,7.8,81.6,2025-06-15T01:31:58.360Z,2025-06-15T02:05:09Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771613447,233,499,5771613365,56,Back,5771613367,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730217,500,1,2,67,27,83cpn99fh7ulkwe8nezy8a3mx,0,99.5,0.5,2025-06-15T01:32:23.759Z,2025-06-15T01:32:24Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5771614189,223,,5771614199,213,1.69,5771614201,1,,5771614185,6,,5771614193,140,95.8,5771614187,155,,5771614197,212,33.9,5771614183,2,,5771614191,56,Center,5771614195,141,,,,,,,,,,,,,,,,,,50.0,,,,,,
2822730225,586,12,2,67,28,c9xffml4i7ihblp1qhus9w3fu,1,10.4,48.5,2025-06-15T01:32:25.021Z,2025-06-15T02:32:57Z,3yd4f60qwxrbs2rch6uobxqsp,P. Kavita,,,5771614239,213,6.08,5771614231,56,Back,5771614237,212,15.6,5771614235,141,43.9,5771614269,15,,5771614233,140,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730253,501,61,2,67,33,83cpn99fh7ulkwe8nezy8a3mx,1,70.6,52.8,2025-06-15T01:32:29.689Z,2025-06-15T02:11:05Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,1.0,,5771614381,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822730277,502,15,2,67,34,83cpn99fh7ulkwe8nezy8a3mx,1,69.5,58.9,2025-06-15T01:32:30.180Z,2025-06-15T02:12:08Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5771635719,20,,5771636265,102,51.3,5771636271,108,,5771636267,103,19,5771614537,56,Center,5771636257,78,,5771635723,82,,5771636279,230,98.5,5771636259,29,,5771636273,328,5771636275,146,73.3,5771636281,231,5771636277,147,57.9,5771636261,55,501,5771635303,18,,5771636307,233,50.4,,587,5771635717,25,,5771636269,215
2822730259,587,10,2,67,34,c9xffml4i7ihblp1qhus9w3fu,1,26.7,42.1,2025-06-15T01:32:30.280Z,2025-06-15T02:33:26Z,7xe0ov84ztwduks4x3utn05ck,S. Tregarthen,,,5771635545,94,,5771636313,233,502,5771614409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
