id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2821754967,333,61,1,37,29,7neuneh44n9rtsfsh6r0sb9no,1,15.3,44.0,2025-06-08T03:48:07.899Z,2025-06-08T03:49:52Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5766166631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754621,249,13,1,37,32,aj8ytsr2ap33tod0hd8ofzaw9,1,84.9,55.1,2025-06-08T03:48:10.378Z,2025-06-08T05:43:00Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5766164973,231,51.1,5766164803,20,,5766164969,458,,5766164961,74,,5766164967,328,,5766164723,17,,5766164971,230,98.5,5766164801,25,,5766164965,103,5766164725,56,Center,5766164963,102,50.4,,,,,,,,,,62.5,,,,,,,,
2821754627,250,5,1,37,32,aj8ytsr2ap33tod0hd8ofzaw9,0,101.0,51.4,2025-06-08T03:48:10.673Z,2025-06-08T05:21:48Z,dgpphcc9ql3pv3b4chhchml90,O. Damm,,,5766164759,56,Center,5766164761,346,,5766164811,233,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754623,320,5,1,37,32,7neuneh44n9rtsfsh6r0sb9no,1,-1.0,48.6,2025-06-08T03:48:10.673Z,2025-06-08T03:48:16Z,ea8jgqvyafx5wvgd5d70mgx9m,J. Gurr,,,5766164737,56,Back,5766164797,233,250,5766164739,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754661,321,1,1,37,40,7neuneh44n9rtsfsh6r0sb9no,1,4.6,47.9,2025-06-08T03:48:18.192Z,2025-06-08T03:50:08Z,9l35nvd07jhy457u1yehm3gx6,D. Vitiello,,,5766164943,141,8.0,5766164937,124,,5766164947,213,5.37,5766164945,212,34.2,5766164955,237,,5766164949,1,,5766164941,140,24.5,5766164939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754687,322,1,1,37,48,7neuneh44n9rtsfsh6r0sb9no,1,24.7,10.0,2025-06-08T03:48:26.184Z,2025-06-08T03:51:20Z,5u1uufcs8jlvvkzodpi5ykovd,J. Timmer,,,5766165063,212,25.1,5766165061,141,42.7,5766165059,140,13.6,5766165065,213,2.05,5766165057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754695,323,1,1,37,49,7neuneh44n9rtsfsh6r0sb9no,1,13.6,44.0,2025-06-08T03:48:27.433Z,2025-06-08T03:51:21Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5766165099,56,Back,5766165107,213,1.49,5766165105,212,10.5,5766165103,141,59.4,5766165101,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754707,324,1,1,37,50,7neuneh44n9rtsfsh6r0sb9no,1,14.4,59.4,2025-06-08T03:48:28.640Z,2025-06-08T03:48:33Z,bgxiot2ugkc6t5jchxewen4k5,L. Desmond,,,5766165215,213,1.07,5766165207,56,Back,5766165209,140,22.1,5766165213,212,16.7,5766165211,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754709,325,1,1,37,54,7neuneh44n9rtsfsh6r0sb9no,0,18.9,88.6,2025-06-08T03:48:33.160Z,2025-06-08T03:48:34Z,cc7jk41tn9qi5px4pb9l4bn8q,R. Spaulding,,,5766165229,212,5.5,5766165231,213,6.22,5766165223,56,Back,5766165243,233,251,5766165225,140,24.1,5766165247,286,,5766165227,141,88.1,5766165221,157,,5766165241,236,5766165233,1,,,,,,,,,,,,,,,,,,,,,,
2821754711,251,74,1,37,54,aj8ytsr2ap33tod0hd8ofzaw9,1,74.0,8.8,2025-06-08T03:48:33.161Z,2025-06-08T05:44:50Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5766165239,285,,5766165261,233,325,5766165237,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754719,253,1,1,37,57,aj8ytsr2ap33tod0hd8ofzaw9,0,83.3,13.1,2025-06-08T03:48:35.874Z,2025-06-08T03:48:36Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5766165283,212,6.6,5766165281,141,7.0,5766165277,56,Right,5766165279,140,78.4,5766165285,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754725,327,1,1,37,58,7neuneh44n9rtsfsh6r0sb9no,1,24.6,87.1,2025-06-08T03:48:37.168Z,2025-06-08T03:48:38Z,9lqozbr0ghw2fhep938p8snah,R. Cicerone,,,5766165309,213,5.08,5766165303,140,27.4,5766165301,56,Back,5766165307,212,8.1,5766165305,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754745,328,1,1,38,0,7neuneh44n9rtsfsh6r0sb9no,1,27.4,76.0,2025-06-08T03:48:38.296Z,2025-06-08T03:48:41Z,7y9k549gjh2183ylplvwg2q5l,M. Benítez,,,5766165389,212,23.3,5766165391,213,6.07,5766165383,56,Back,5766165387,141,68.7,5766165385,140,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754749,254,4,1,38,3,aj8ytsr2ap33tod0hd8ofzaw9,1,50.8,27.8,2025-06-08T03:48:41.255Z,2025-06-08T04:19:33Z,d99eakp27bro9g50wpzti8rca,A. Cissoko,,,5766165421,152,,5766165419,56,Center,5766165423,265,,5766165437,233,329,5766165425,286,,5766165417,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754747,329,4,1,38,3,7neuneh44n9rtsfsh6r0sb9no,0,49.2,72.2,2025-06-08T03:48:41.256Z,2025-06-08T04:19:33Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5766165441,233,254,5766165429,56,Back,5766165431,152,,5766165435,285,,5766165433,265,,5766165625,55,330,5766165427,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754759,330,17,1,38,8,7neuneh44n9rtsfsh6r0sb9no,1,0.0,0.0,2025-06-08T03:48:46.728Z,2025-06-08T05:59:37Z,23vdzclmewq139wius9oy3m51,S. Herrera,,,5766165611,31,,5766205871,158,,5766165617,55,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754873,255,1,1,38,40,aj8ytsr2ap33tod0hd8ofzaw9,1,53.2,20.9,2025-06-08T03:49:18.657Z,2025-06-08T03:49:20Z,5ku33b8dbb20fhqdg8h83rdyi,A. Rogers,,,5766166123,56,Right,5766166127,141,7.9,5766166125,140,59.3,5766166119,5,,5766166129,212,10.9,5766166121,152,,5766166131,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754887,256,1,1,38,42,aj8ytsr2ap33tod0hd8ofzaw9,1,58.6,6.2,2025-06-08T03:49:20.601Z,2025-06-08T03:49:24Z,64amlcisr3cr924jwy25rjs9h,L. Stauffer,,,5766166183,212,24.3,5766166177,56,Center,5766166181,141,31.5,5766166179,140,75.0,5766166185,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754893,257,4,1,38,45,aj8ytsr2ap33tod0hd8ofzaw9,1,75.3,29.8,2025-06-08T03:49:24.107Z,2025-06-08T04:19:34Z,87pe681vhgbb6plpej3tr74oa,K. ElMedkhar,,,5766166225,265,,5766166293,233,331,5766166227,286,,5766166223,152,,5766166221,56,Center,5766166219,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821754901,331,4,1,38,45,7neuneh44n9rtsfsh6r0sb9no,0,24.7,70.2,2025-06-08T03:49:24.108Z,2025-06-08T04:19:34Z,b7hyxpaqt3ymfbuah1yop5rai,F. Kleemann,,,5766166265,265,,5766166267,285,,5766166263,152,,5766166259,13,,5766166309,233,257,5766166261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
