id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value
2822693855,612,1,2,73,27,e3k8yw2rbmphyfu5htn4yi5jk,0,15.0,88.3,2025-06-15T00:37:01.705Z,2025-06-15T00:37:04Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5771410665,157,,5771410677,1,,5771410671,141,91.4,5771410669,140,54.6,5771410673,212,41.6,5771410675,213,0.05,5771410667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693865,589,1,2,73,31,2n3wgr89m7jl8tmioemit2pgq,1,49.9,8.0,2025-06-15T00:37:05.546Z,2025-06-15T00:37:07Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771410749,141,10.0,5771410745,56,Right,5771410751,212,10.1,5771410747,140,59.4,5771410753,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822712667,773,61,2,73,32,2n3wgr89m7jl8tmioemit2pgq,0,53.2,17.6,2025-06-15T00:37:05.841Z,2025-06-15T01:11:09Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5771514299,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822713151,770,1,2,73,33,e3k8yw2rbmphyfu5htn4yi5jk,0,40.5,89.0,2025-06-15T00:37:06.841Z,2025-06-15T01:06:43Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5771517079,233,774,5771517067,141,77.5,5771517083,286,,5771517069,212,14.7,5771517065,140,28.7,5771517077,236,,5771517071,213,3.70,5771517063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822712801,774,74,2,73,33,2n3wgr89m7jl8tmioemit2pgq,1,54.3,13.5,2025-06-15T00:37:06.842Z,2025-06-15T01:06:44Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5771517089,233,770,5771515143,285,,5771515141,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693869,590,1,2,73,33,2n3wgr89m7jl8tmioemit2pgq,0,59.4,10.0,2025-06-15T00:37:07.137Z,2025-06-15T00:37:07Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5771410779,212,2.5,5771410773,56,Right,5771410777,141,6.4,5771410781,213,4.58,5771410775,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693871,613,43,2,73,33,e3k8yw2rbmphyfu5htn4yi5jk,1,0.0,0.0,2025-06-15T00:37:07.401Z,2025-06-15T01:06:41Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5771410783,56,Back,5771410785,285,0,5771516951,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693887,591,43,2,73,36,2n3wgr89m7jl8tmioemit2pgq,1,0.0,0.0,2025-06-15T00:37:10.058Z,2025-06-15T00:37:28Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5771410871,347,0,5771411395,144,5,5771410869,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693915,614,1,2,73,36,e3k8yw2rbmphyfu5htn4yi5jk,1,21.4,91.2,2025-06-15T00:37:10.513Z,2025-06-15T00:37:14Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5771410981,56,Back,5771410987,212,22.1,5771410979,157,,5771410989,213,5.94,5771410991,1,,5771410985,141,80.2,5771410983,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693917,615,1,2,73,40,e3k8yw2rbmphyfu5htn4yi5jk,0,35.9,82.4,2025-06-15T00:37:14.689Z,2025-06-15T01:06:55Z,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,,,5771411031,233,592,5771411011,213,0.68,5771411007,141,86.5,5771411035,286,,5771411003,56,Back,5771411005,140,39.2,5771411009,212,4.4,5771411029,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693923,592,74,2,73,40,2n3wgr89m7jl8tmioemit2pgq,1,63.0,15.0,2025-06-15T00:37:14.690Z,2025-06-15T01:11:02Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5771411041,233,615,5771411027,285,,5771411025,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693959,594,3,2,73,47,2n3wgr89m7jl8tmioemit2pgq,1,89.4,14.2,2025-06-15T00:37:20.865Z,2025-06-15T01:10:35Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5771411193,56,Right,5771411195,286,,5771411209,233,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693949,616,45,2,73,47,e3k8yw2rbmphyfu5htn4yi5jk,0,10.6,85.8,2025-06-15T00:37:20.865Z,2025-06-15T01:10:35Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5771411131,56,Back,5771411133,285,,5771411213,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822693963,595,1,2,73,48,2n3wgr89m7jl8tmioemit2pgq,0,98.9,17.9,2025-06-15T00:37:22.409Z,2025-06-15T01:07:22Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5771411229,141,47.5,5771411223,155,,5771411225,56,Center,5771411233,213,1.63,5771411231,212,20.2,5771411221,2,,5771411227,140,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694261,618,1,2,74,9,e3k8yw2rbmphyfu5htn4yi5jk,1,8.2,50.9,2025-06-15T00:37:43.593Z,2025-06-15T01:07:49Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5771412781,141,25.0,5771412787,1,,5771412777,56,Center,5771412783,212,66.6,5771412775,199,,5771412785,213,6.02,5771412779,140,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822714199,771,44,2,74,11,e3k8yw2rbmphyfu5htn4yi5jk,1,62.2,27.8,2025-06-15T00:37:44.841Z,2025-06-15T01:10:53Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5771522999,286,,5771523051,233,596,5771522997,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694165,596,44,2,74,11,2n3wgr89m7jl8tmioemit2pgq,0,37.8,72.2,2025-06-15T00:37:44.842Z,2025-06-15T01:10:53Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771412265,285,,5771523113,233,771,5771412263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694267,619,2,2,74,11,e3k8yw2rbmphyfu5htn4yi5jk,1,63.0,20.3,2025-06-15T00:37:45.337Z,2025-06-15T01:10:40Z,21y2ogvprtdai47j36w9m22cq,M. Myers,,,5771412827,56,Right,5771523001,140,74.9,5771524077,7,dmbqkvvaray373vy9eiq4l1ck,5771523003,141,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694245,598,1,2,74,23,2n3wgr89m7jl8tmioemit2pgq,1,40.8,69.0,2025-06-15T00:37:56.938Z,2025-06-15T01:07:36Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771412717,56,Back,5771412721,141,61.4,5771412723,212,6.2,5771412715,241,,5771412725,213,4.12,5771412713,5,,5771412719,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694279,599,1,2,74,27,2n3wgr89m7jl8tmioemit2pgq,1,42.1,66.0,2025-06-15T00:38:01.385Z,2025-06-15T00:38:03Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771412867,213,1.93,5771412861,140,39.8,5771412859,56,Back,5771412865,212,6.8,5771412863,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694293,600,1,2,74,29,2n3wgr89m7jl8tmioemit2pgq,1,39.8,75.0,2025-06-15T00:38:03.336Z,2025-06-15T00:38:07Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771412945,141,54.8,5771412943,140,19.1,5771412949,213,3.71,5771412947,212,25.7,5771412941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694327,601,1,2,74,33,2n3wgr89m7jl8tmioemit2pgq,1,18.4,53.7,2025-06-15T00:38:07.096Z,2025-06-15T00:38:11Z,crhe42indjb3mb7di7yh1zndg,A. Siaha,,,5771413127,141,37.1,5771413131,213,5.01,5771413129,212,11.8,5771413125,140,21.7,5771413123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694349,602,1,2,74,37,2n3wgr89m7jl8tmioemit2pgq,1,32.4,39.7,2025-06-15T00:38:11.345Z,2025-06-15T00:38:15Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771413269,212,7.7,5771413265,141,47.3,5771413261,140,37.8,5771413259,56,Back,5771413273,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694367,603,1,2,74,41,2n3wgr89m7jl8tmioemit2pgq,1,37.2,44.6,2025-06-15T00:38:15.377Z,2025-06-15T00:38:17Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5771413377,56,Back,5771413381,141,25.3,5771413379,140,41.7,5771413385,213,5.06,5771413375,155,,5771413383,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694397,604,1,2,74,43,2n3wgr89m7jl8tmioemit2pgq,1,38.7,33.3,2025-06-15T00:38:17.337Z,2025-06-15T00:38:21Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5771413539,140,24.8,5771413541,141,30.9,5771413537,56,Back,5771413545,213,3.25,5771413543,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694473,605,1,2,74,47,2n3wgr89m7jl8tmioemit2pgq,1,30.4,30.3,2025-06-15T00:38:21.651Z,2025-06-15T00:38:30Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771413885,56,Back,5771413897,1,,5771413891,141,89.0,5771413889,140,40.1,5771413893,212,41.2,5771413895,213,1.32,5771413881,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694501,606,1,2,74,56,2n3wgr89m7jl8tmioemit2pgq,1,44.4,70.6,2025-06-15T00:38:30.688Z,2025-06-15T00:38:33Z,38ghqgck8fwnxap6em08avzs9,J. Scarlett,,,5771414017,56,Center,5771414021,141,54.8,5771414019,140,51.0,5771414023,212,12.8,5771414025,213,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694521,607,1,2,74,59,2n3wgr89m7jl8tmioemit2pgq,1,51.4,50.0,2025-06-15T00:38:33.480Z,2025-06-15T00:38:36Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5771414121,213,4.76,5771414117,141,28.5,5771414113,56,Center,5771414115,140,52.1,5771414119,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694545,608,1,2,75,2,2n3wgr89m7jl8tmioemit2pgq,1,52.1,28.5,2025-06-15T00:38:36.169Z,2025-06-15T00:38:39Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771414227,56,Right,5771414231,141,7.6,5771414233,212,21.6,5771414235,213,5.57,5771414229,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694577,609,1,2,75,5,2n3wgr89m7jl8tmioemit2pgq,1,67.4,7.0,2025-06-15T00:38:39.113Z,2025-06-15T00:38:43Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5771414453,141,18.5,5771414455,212,7.8,5771414457,213,1.56,5771414451,140,67.5,5771414449,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694583,610,1,2,75,9,2n3wgr89m7jl8tmioemit2pgq,1,67.4,11.7,2025-06-15T00:38:43.072Z,2025-06-15T00:38:44Z,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,,,5771414483,141,4.6,5771414485,212,10.1,5771414481,140,59.0,5771414487,213,3.64,5771414479,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694589,611,1,2,75,10,2n3wgr89m7jl8tmioemit2pgq,1,59.0,4.6,2025-06-15T00:38:43.961Z,2025-06-15T00:38:45Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771414549,141,11.0,5771414551,212,9.3,5771414545,56,Right,5771414547,140,66.8,5771414553,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694595,612,1,2,75,11,2n3wgr89m7jl8tmioemit2pgq,0,66.8,11.0,2025-06-15T00:38:45.433Z,2025-06-15T00:38:47Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5771414619,140,76.4,5771414621,141,0.0,5771414625,213,5.60,5771414617,56,Right,5771414623,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694597,613,5,2,75,13,2n3wgr89m7jl8tmioemit2pgq,0,75.2,-0.8,2025-06-15T00:38:47.393Z,2025-06-15T00:38:55Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5771414631,347,,5771414707,233,620,5771414629,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694611,620,5,2,75,13,e3k8yw2rbmphyfu5htn4yi5jk,1,24.8,100.8,2025-06-15T00:38:47.393Z,2025-06-15T01:12:15Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5771414687,233,613,5771414671,56,Back,5771414673,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694717,621,1,2,75,28,e3k8yw2rbmphyfu5htn4yi5jk,0,26.7,100.0,2025-06-15T00:39:01.865Z,2025-06-15T00:39:03Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5771415209,140,37.2,5771415205,107,,5771415207,56,Back,5771415213,212,12.6,5771415211,141,91.7,5771415215,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694721,614,8,2,75,30,2n3wgr89m7jl8tmioemit2pgq,1,66.7,6.4,2025-06-15T00:39:04.345Z,2025-06-15T00:39:04Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771415223,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694769,622,1,2,75,31,e3k8yw2rbmphyfu5htn4yi5jk,0,30.6,90.2,2025-06-15T00:39:05.041Z,2025-06-15T00:39:08Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5771415479,212,39.2,5771415475,140,67.8,5771415483,1,,5771415473,56,Left,5771415471,157,,5771415477,141,95.0,5771415481,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694785,615,49,2,75,35,2n3wgr89m7jl8tmioemit2pgq,1,43.9,5.9,2025-06-15T00:39:09.792Z,2025-06-15T00:39:13Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771415787,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694805,616,1,2,75,36,2n3wgr89m7jl8tmioemit2pgq,0,43.9,5.9,2025-06-15T00:39:10.261Z,2025-06-15T00:39:11Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771415605,141,0.0,5771415603,140,65.8,5771415599,157,,5771415609,213,6.07,5771415607,212,23.5,5771415601,56,Right,5771415611,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694811,617,5,2,75,37,2n3wgr89m7jl8tmioemit2pgq,0,69.6,-1.4,2025-06-15T00:39:11.639Z,2025-06-15T01:12:16Z,c7q476j0dkl7e4fhqqlsp5rai,T. Presthus,,,5771415639,56,Right,5771416213,233,623,5771415641,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694913,623,5,2,75,37,e3k8yw2rbmphyfu5htn4yi5jk,1,30.4,101.4,2025-06-15T00:39:11.639Z,2025-06-15T01:12:15Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5771416183,347,,5771416197,233,617,5771416181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694933,624,1,2,75,44,e3k8yw2rbmphyfu5htn4yi5jk,1,50.6,100.0,2025-06-15T00:39:18.393Z,2025-06-15T01:09:33Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5771416281,212,8.0,5771416277,140,55.2,5771416863,189,,5771416279,141,91.7,5771416275,56,Left,5771416273,107,,5771416283,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694943,625,1,2,75,45,e3k8yw2rbmphyfu5htn4yi5jk,1,55.2,91.7,2025-06-15T00:39:18.969Z,2025-06-15T01:09:35Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771528841,189,,5771416319,56,Left,5771416325,212,2.5,5771416321,140,53.8,5771416327,213,2.20,5771416323,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694949,626,4,2,75,46,e3k8yw2rbmphyfu5htn4yi5jk,1,59.2,93.6,2025-06-15T00:39:20.535Z,2025-06-15T01:33:40Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5771416349,13,,5771416375,233,618,5771416353,152,,5771616697,295,,5771416351,56,Left,5771416357,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822694895,618,4,2,75,46,2n3wgr89m7jl8tmioemit2pgq,0,40.8,6.4,2025-06-15T00:39:20.536Z,2025-06-15T01:33:43Z,9blzzcpytqe7o9rdte1s6mw6i,B. Makangila,,,5771416115,56,Back,5771416113,13,,5771416385,233,626,5771616785,295,,5771416117,152,,5771416121,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695153,627,1,2,76,12,e3k8yw2rbmphyfu5htn4yi5jk,1,57.4,95.9,2025-06-15T00:39:46.498Z,2025-06-15T01:37:12Z,5tyrfuxsp7s9thsmhfqevuoyx,A. Molloy,,,5771417479,152,,5771417489,213,4.56,5771417483,140,48.5,5771417473,5,,5771417485,141,9.2,5771417491,1,,5771417475,155,,5771417477,196,,5771417481,56,5771417487,212,59.7,,,,,,,,,,,,,,,Back,,,,,,,,,,
2822695205,628,1,2,76,19,e3k8yw2rbmphyfu5htn4yi5jk,1,44.9,8.5,2025-06-15T00:39:53.601Z,2025-06-15T00:39:58Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5771417759,212,22.8,5771417761,213,2.30,5771417755,140,30.4,5771417757,141,33.4,5771417753,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695239,629,1,2,76,24,e3k8yw2rbmphyfu5htn4yi5jk,1,32.5,27.4,2025-06-15T00:39:58.353Z,2025-06-15T00:40:03Z,dw8iyfupgsqkt8ogxssmtss4q,M. Edwards,,,5771417929,141,1.4,5771417931,212,21.8,5771417933,213,5.34,5771417927,140,44.7,5771417925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695269,630,1,2,76,29,e3k8yw2rbmphyfu5htn4yi5jk,1,37.6,3.7,2025-06-15T00:40:02.953Z,2025-06-15T00:40:07Z,6692w96w6qmvgcpo02dehq4iy,L. Blackstock,,,5771418125,141,50.4,5771418123,140,20.8,5771418129,213,2.08,5771418127,212,36.3,5771418121,56,Back,5771418131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695303,631,1,2,76,33,e3k8yw2rbmphyfu5htn4yi5jk,1,21.9,57.9,2025-06-15T00:40:07.201Z,2025-06-15T00:40:11Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771418309,141,72.1,5771418305,56,Back,5771418307,140,39.7,5771418313,213,0.48,5771418311,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695301,619,83,2,76,36,2n3wgr89m7jl8tmioemit2pgq,0,63.8,28.2,2025-06-15T00:40:09.927Z,2025-06-15T00:41:16Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771418359,399,1h85rt7bnqep3qovatft86pgq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695309,632,1,2,76,37,e3k8yw2rbmphyfu5htn4yi5jk,0,42.7,77.5,2025-06-15T00:40:10.969Z,2025-06-15T01:11:01Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5771534133,141,89.5,5771534137,213,2.50,5771534131,140,32.2,5771418339,56,Back,5771534135,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695357,633,1,2,76,38,e3k8yw2rbmphyfu5htn4yi5jk,1,31.7,74.4,2025-06-15T00:40:12.193Z,2025-06-15T00:40:16Z,94zkjopy373mgso15ljxmhd04,N. Houssou,,,5771418563,141,90.0,5771418565,212,18.1,5771418567,213,0.63,5771418561,140,45.7,5771418559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695363,634,1,2,76,43,e3k8yw2rbmphyfu5htn4yi5jk,0,56.7,83.5,2025-06-15T00:40:16.873Z,2025-06-15T00:40:17Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5771418611,212,2.3,5771418605,56,Left,5771418607,140,55.9,5771418613,213,1.95,5771418609,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695381,620,1,2,76,43,2n3wgr89m7jl8tmioemit2pgq,1,46.8,16.2,2025-06-15T00:40:17.544Z,2025-06-15T00:40:18Z,8qqehla9xvhut6uua4a0zcju2,S. Anderson,,,5771418685,141,13.2,5771418683,140,56.4,5771418689,213,6.08,5771418681,56,Right,5771418687,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695417,622,3,2,76,47,2n3wgr89m7jl8tmioemit2pgq,0,62.0,10.4,2025-06-15T00:40:21.535Z,2025-06-15T00:40:26Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5771418929,233,635,5771418847,286,,5771418845,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695429,635,7,2,76,47,e3k8yw2rbmphyfu5htn4yi5jk,0,38.0,89.6,2025-06-15T00:40:21.536Z,2025-06-15T00:40:26Z,aur71sievd8d2fnrumu3xf6c,N. Dossantos,,,5771418893,285,,5771418897,233,622,5771418891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695437,623,1,2,76,49,2n3wgr89m7jl8tmioemit2pgq,0,63.5,15.6,2025-06-15T00:40:23.175Z,2025-06-15T01:04:23Z,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,,,5771418933,140,70.0,5771418935,141,23.3,5771418937,212,8.6,5771418931,56,Center,5771418939,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695531,637,1,2,76,53,e3k8yw2rbmphyfu5htn4yi5jk,1,38.1,83.0,2025-06-15T00:40:27.698Z,2025-06-15T00:40:34Z,3s1a50dskuehneuuy9b1nxg4,J. Akpunonu,,,5771419409,141,94.2,5771419411,212,19.5,5771419405,56,Left,5771419413,213,0.40,5771419407,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695555,638,1,2,77,0,e3k8yw2rbmphyfu5htn4yi5jk,1,63.3,78.1,2025-06-15T00:40:34.081Z,2025-06-15T00:40:37Z,1h85rt7bnqep3qovatft86pgq,A. Rodríguez,,,5771419567,212,23.7,5771419561,56,Center,5771419565,141,46.3,5771419563,140,72.6,5771419569,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695557,639,50,2,77,3,e3k8yw2rbmphyfu5htn4yi5jk,1,70.2,48.0,2025-06-15T00:40:37.153Z,2025-06-15T00:40:39Z,dmbqkvvaray373vy9eiq4l1ck,J. Torres,,,5771419585,286,,5771419583,56,Center,5771419701,233,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695569,624,7,2,77,3,2n3wgr89m7jl8tmioemit2pgq,1,28.6,52.8,2025-06-15T00:40:37.154Z,2025-06-15T00:40:40Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771419661,233,639,5771419635,285,,5771419633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695645,626,1,2,77,9,2n3wgr89m7jl8tmioemit2pgq,1,57.6,67.5,2025-06-15T00:40:43.063Z,2025-06-15T00:40:48Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771420073,141,92.3,5771420075,212,17.9,5771420069,56,Left,5771420071,140,63.3,5771420077,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695687,627,1,2,77,14,2n3wgr89m7jl8tmioemit2pgq,1,73.6,85.3,2025-06-15T00:40:48.607Z,2025-06-15T00:40:51Z,lu2g4n0jcfxk41i8ro05ad5g,A. Obalola,,,5771420309,141,94.1,5771420311,212,8.4,5771420313,213,0.79,5771420307,140,79.2,5771420305,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695711,628,1,2,77,17,2n3wgr89m7jl8tmioemit2pgq,0,79.5,94.2,2025-06-15T00:40:51.590Z,2025-06-15T00:40:56Z,6tesoh4ckbbkisphokig9yqz8,E. Samadia,,,5771420437,213,5.22,5771420431,140,93.8,5771420427,155,,5771420435,212,30.7,5771420433,141,54.9,5771420425,2,,5771420429,56,Center,5771420557,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822695741,640,11,2,77,21,e3k8yw2rbmphyfu5htn4yi5jk,1,3.5,47.8,2025-06-15T00:40:55.760Z,2025-06-15T00:40:56Z,ect3pxkbjycux4simxmzp9jze,L. Zamudio,,,5771420555,88,,5771420599,233,628,5771420553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
