id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2785917279,433,1,2,56,44,b5l2e3csycjb8twvq9ek0j5gq,0,14.7,37.0,2025-03-09T04:21:40.315Z,2025-03-09T04:22:24Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5568458819,141,20.7,5568458825,1,,5568458823,213,5.90,5568458813,157,,5568458815,56,Back,5568458821,212,29.7,5568458817,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917307,600,1,2,56,47,cf5r1qpotp6n5i3vdchsp2en1,1,65.8,66.3,2025-03-09T04:21:42.819Z,2025-03-09T04:21:45Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568459009,213,4.68,5568459001,56,Center,5568458999,3,,5568459005,141,50.7,5568459007,212,10.6,5568459003,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917337,602,1,2,56,50,cf5r1qpotp6n5i3vdchsp2en1,1,64.4,49.3,2025-03-09T04:21:45.787Z,2025-03-09T04:21:48Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5568459115,140,43.6,5568459117,141,54.3,5568459121,213,2.99,5568459113,56,Back,5568459119,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917371,603,1,2,56,53,cf5r1qpotp6n5i3vdchsp2en1,1,45.0,53.1,2025-03-09T04:21:48.740Z,2025-03-09T04:21:53Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568459285,213,4.90,5568459281,141,34.6,5568459283,212,12.8,5568459277,56,Back,5568459279,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917415,604,1,2,57,1,cf5r1qpotp6n5i3vdchsp2en1,1,59.5,15.5,2025-03-09T04:21:56.507Z,2025-03-09T04:22:00Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5568459511,56,Right,5568459523,213,4.45,5568459513,140,57.7,5568459517,141,5.0,5568459521,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917477,605,1,2,57,4,cf5r1qpotp6n5i3vdchsp2en1,1,45.0,13.2,2025-03-09T04:22:00.115Z,2025-03-09T04:22:06Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5568459761,140,31.0,5568459759,56,Back,5568459763,141,27.4,5568459767,213,2.56,5568459765,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917485,606,1,2,57,11,cf5r1qpotp6n5i3vdchsp2en1,1,31.0,27.4,2025-03-09T04:22:06.539Z,2025-03-09T04:22:07Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568459801,213,2.53,5568459799,212,26.4,5568459797,141,49.7,5568459795,140,10.4,5568459793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917501,607,1,2,57,11,cf5r1qpotp6n5i3vdchsp2en1,1,10.4,49.7,2025-03-09T04:22:07.324Z,2025-03-09T04:22:09Z,9zolq6c0x4ubmtfusbz2c3xwq,C. Shutler,,,5568459925,56,Back,5568459927,140,22.4,5568459931,212,22.9,5568459933,213,5.30,5568459929,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917523,608,1,2,57,14,cf5r1qpotp6n5i3vdchsp2en1,1,24.9,17.1,2025-03-09T04:22:09.564Z,2025-03-09T04:22:12Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568460011,212,12.6,5568460009,141,7.9,5568460013,213,5.76,5568460007,140,35.3,5568460005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917545,609,1,2,57,16,cf5r1qpotp6n5i3vdchsp2en1,0,33.8,7.1,2025-03-09T04:22:11.867Z,2025-03-09T04:22:14Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5568460107,212,13.7,5568460105,141,9.5,5568460101,56,Back,5568460103,140,46.8,5568460109,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917579,434,4,2,57,23,b5l2e3csycjb8twvq9ek0j5gq,1,55.4,81.5,2025-03-09T04:22:18.556Z,2025-03-09T05:25:51Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5568460387,233,610,5568460343,286,,5568460339,56,Left,5568460341,152,,5568460797,13,,5568559013,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917573,610,4,2,57,23,cf5r1qpotp6n5i3vdchsp2en1,0,44.6,18.5,2025-03-09T04:22:18.557Z,2025-03-09T05:24:39Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5568557429,295,,5568460425,233,434,5568460355,152,,5568460357,285,,5568460353,56,Back,5568536271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917763,435,1,2,57,48,b5l2e3csycjb8twvq9ek0j5gq,0,59.1,82.0,2025-03-09T04:22:44.259Z,2025-03-09T04:23:18Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5568461149,56,Center,5568461157,213,5.60,5568461155,212,39.8,5568461141,5,,5568461153,141,45.1,5568461159,1,,5568461147,152,,5568461151,140,88.5,5568461143,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917777,611,12,2,57,53,cf5r1qpotp6n5i3vdchsp2en1,1,11.9,63.6,2025-03-09T04:22:48.475Z,2025-03-09T04:23:40Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568461259,15,,5568461225,56,Back,5568461227,140,36.6,5568461229,141,45.7,5568461231,212,28.6,5568461233,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917805,612,4,2,57,55,cf5r1qpotp6n5i3vdchsp2en1,1,36.4,45.9,2025-03-09T04:22:50.779Z,2025-03-09T05:12:40Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5568461357,286,,5568461355,265,,5568461353,152,,5568461349,13,,5568461495,233,436,5568461351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917823,436,4,2,57,55,b5l2e3csycjb8twvq9ek0j5gq,0,63.6,54.1,2025-03-09T04:22:50.780Z,2025-03-09T05:12:41Z,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,,,5568461483,56,Center,5568461485,152,,5568461487,265,,5568461489,285,,5568461503,233,612,5568461481,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785917993,613,1,2,58,18,cf5r1qpotp6n5i3vdchsp2en1,1,37.2,45.2,2025-03-09T04:23:14.115Z,2025-03-09T04:23:15Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568462121,140,38.2,5568462117,152,,5568462123,141,61.5,5568462115,5,,5568462127,213,1.48,5568462125,212,11.1,5568462119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918001,614,1,2,58,19,cf5r1qpotp6n5i3vdchsp2en1,1,38.2,61.5,2025-03-09T04:23:15.019Z,2025-03-09T04:23:17Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568462187,212,13.3,5568462185,141,63.3,5568462181,56,Back,5568462183,140,25.6,5568462189,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918005,615,4,2,58,22,cf5r1qpotp6n5i3vdchsp2en1,1,26.4,62.3,2025-03-09T04:23:17.635Z,2025-03-09T05:12:41Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568462413,233,437,5568462239,285,,5568462231,13,,5568462235,152,,5568462237,265,,5568462233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918033,437,4,2,58,22,b5l2e3csycjb8twvq9ek0j5gq,0,73.6,37.7,2025-03-09T04:23:17.636Z,2025-03-09T05:12:41Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5568462391,286,,5568462385,56,Center,5568462387,152,,5568462383,13,,5568462447,233,615,5568462389,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918059,438,17,2,58,29,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T04:23:24.522Z,2025-03-09T05:29:10Z,2j9i9ersvndkywcgqx9pzc9ka,E. Johnson,,,5568562257,392,,5568462613,31,,5568462617,13,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918367,616,1,2,59,6,cf5r1qpotp6n5i3vdchsp2en1,0,30.1,75.6,2025-03-09T04:24:02.195Z,2025-03-09T04:24:03Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568463829,141,74.2,5568463831,212,8.8,5568463833,213,6.17,5568463823,152,,5568463821,5,,5568463825,56,Back,5568463827,140,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918375,440,8,2,59,9,b5l2e3csycjb8twvq9ek0j5gq,1,48.8,12.5,2025-03-09T04:24:04.377Z,2025-03-09T04:24:08Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5568463879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918397,617,1,2,59,9,cf5r1qpotp6n5i3vdchsp2en1,1,38.9,71.8,2025-03-09T04:24:05.061Z,2025-03-09T04:24:07Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568463979,213,1.74,5568463971,56,Back,5568463973,140,36.3,5568463977,212,16.3,5568463975,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918421,618,1,2,59,11,cf5r1qpotp6n5i3vdchsp2en1,1,39.7,96.0,2025-03-09T04:24:06.995Z,2025-03-09T04:24:10Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568464087,56,Left,5568464091,141,81.5,5568464089,140,50.4,5568464093,212,14.9,5568464095,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918427,619,1,2,59,15,cf5r1qpotp6n5i3vdchsp2en1,0,61.4,85.6,2025-03-09T04:24:10.563Z,2025-03-09T04:24:28Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568464115,56,Left,5568464117,140,61.1,5568464121,212,1.0,5568464713,286,,5568464707,236,,5568464123,213,4.39,5568464709,233,441,5568464119,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918435,441,74,2,59,15,b5l2e3csycjb8twvq9ek0j5gq,1,25.3,13.5,2025-03-09T04:24:10.564Z,2025-03-09T05:18:20Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5568464697,285,,5568464181,56,Back,5568464741,233,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918499,443,1,2,59,18,b5l2e3csycjb8twvq9ek0j5gq,1,25.3,13.5,2025-03-09T04:24:13.744Z,2025-03-09T04:24:21Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568464419,56,Back,5568464427,213,6.10,5568464425,212,10.6,5568464421,140,35.2,5568464423,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918459,620,83,2,59,19,cf5r1qpotp6n5i3vdchsp2en1,0,54.2,87.2,2025-03-09T04:24:14.988Z,2025-03-09T04:24:24Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5568464593,399,doseo9fbdr1a1srm0jhdqmr55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918477,621,83,2,59,22,cf5r1qpotp6n5i3vdchsp2en1,0,37.6,79.3,2025-03-09T04:24:18.163Z,2025-03-09T04:24:23Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5568464571,399,doseo9fbdr1a1srm0jhdqmr55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918505,444,4,2,59,25,b5l2e3csycjb8twvq9ek0j5gq,1,63.6,27.2,2025-03-09T04:24:20.643Z,2025-03-09T04:24:26Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5568464481,233,622,5568464471,152,,5568464467,13,,5568464475,286,,5568464473,265,,5568464469,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918489,622,4,2,59,25,cf5r1qpotp6n5i3vdchsp2en1,0,36.4,72.8,2025-03-09T04:24:20.644Z,2025-03-09T04:24:33Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5568464439,152,,5568464517,233,444,5568464441,265,,5568464437,56,Back,5568464443,285,,5568464435,13,,5568464797,55,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918543,623,17,2,59,30,cf5r1qpotp6n5i3vdchsp2en1,1,0.0,0.0,2025-03-09T04:24:25.700Z,2025-03-09T05:40:37Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5568572129,393,,5568464791,55,622,5568464789,13,243,5568464785,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918809,447,1,2,60,5,b5l2e3csycjb8twvq9ek0j5gq,1,61.0,13.4,2025-03-09T04:25:00.912Z,2025-03-09T04:25:02Z,4jq1xl8ott88bxfdo4bjm47hl,T. Gibson,,,5568465857,5,,5568465865,140,49.3,5568465871,212,14.0,5568465869,141,23.3,5568465859,152,,5568465861,56,Back,5568465873,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918829,448,1,2,60,7,b5l2e3csycjb8twvq9ek0j5gq,1,49.2,23.3,2025-03-09T04:25:02.433Z,2025-03-09T04:25:05Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5568465953,140,38.3,5568465955,141,62.9,5568465957,212,29.3,5568465951,56,Back,5568465959,213,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918853,449,1,2,60,10,b5l2e3csycjb8twvq9ek0j5gq,1,44.3,49.7,2025-03-09T04:25:05.712Z,2025-03-09T04:25:10Z,777irocsl9y6fja05sevniy95,C. Riley,,,5568466075,140,84.0,5568466083,1,,5568466077,141,14.7,5568466073,56,Right,5568466081,213,5.76,5568466071,155,,5568466079,212,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918857,450,1,2,60,14,b5l2e3csycjb8twvq9ek0j5gq,0,83.9,11.9,2025-03-09T04:25:10.024Z,2025-03-09T04:25:16Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568466255,213,1.31,5568466251,141,30.7,5568466253,212,13.2,5568466091,56,Center,5568466249,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918863,624,12,2,60,15,cf5r1qpotp6n5i3vdchsp2en1,1,7.6,74.2,2025-03-09T04:25:11.339Z,2025-03-09T04:25:13Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568466169,56,Back,5568466195,167,,5568466177,213,1.59,5568466175,212,18.4,5568466171,140,7.3,5568466173,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918915,451,5,2,60,17,b5l2e3csycjb8twvq9ek0j5gq,1,90.6,-0.9,2025-03-09T04:25:12.635Z,2025-03-09T05:20:09Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568466411,347,,5568466409,56,Right,5568466431,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918867,625,5,2,60,17,cf5r1qpotp6n5i3vdchsp2en1,0,9.4,100.9,2025-03-09T04:25:12.635Z,2025-03-09T05:20:09Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568466183,56,Back,5568466185,347,,5568466445,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918933,452,1,2,60,26,b5l2e3csycjb8twvq9ek0j5gq,1,87.1,0.0,2025-03-09T04:25:21.440Z,2025-03-09T04:25:24Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568466509,140,90.9,5568466511,141,11.9,5568466505,107,,5568466507,56,Right,5568466515,213,1.16,5568466513,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918957,453,1,2,60,29,b5l2e3csycjb8twvq9ek0j5gq,0,91.8,7.0,2025-03-09T04:25:24.472Z,2025-03-09T04:25:28Z,doseo9fbdr1a1srm0jhdqmr55,J. Sinisterra,,,5568466619,1,,5568466609,56,Center,5568466611,140,88.2,5568466607,155,,5568466605,2,,5568466617,213,1.67,5568466615,212,37.4,5568466613,141,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785918993,627,1,2,60,36,cf5r1qpotp6n5i3vdchsp2en1,0,21.9,20.7,2025-03-09T04:25:32.147Z,2025-03-09T04:25:32Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5568466749,212,32.0,5568466753,1,,5568466741,157,,5568466745,140,47.9,5568466747,141,45.2,5568466743,56,Back,5568466751,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919003,454,61,2,60,38,b5l2e3csycjb8twvq9ek0j5gq,1,58.2,68.2,2025-03-09T04:25:34.117Z,2025-03-09T04:25:34Z,777irocsl9y6fja05sevniy95,C. Riley,,,5568466785,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919067,456,1,2,60,42,b5l2e3csycjb8twvq9ek0j5gq,1,32.7,34.8,2025-03-09T04:25:37.352Z,2025-03-09T04:25:40Z,4e47ixpbc8x9qzn7l3aeej0tl,K. Greene,,,5568467051,213,1.59,5568467043,56,Back,5568467047,141,63.3,5568467045,140,32.3,5568467049,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919089,457,1,2,60,44,b5l2e3csycjb8twvq9ek0j5gq,1,40.0,57.5,2025-03-09T04:25:39.816Z,2025-03-09T04:25:42Z,777irocsl9y6fja05sevniy95,C. Riley,,,5568467135,141,80.9,5568467137,212,16.8,5568467133,140,45.0,5568467139,213,1.25,5568467131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919099,458,1,2,60,47,b5l2e3csycjb8twvq9ek0j5gq,1,45.0,80.9,2025-03-09T04:25:42.504Z,2025-03-09T04:25:44Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568467213,212,18.9,5568467217,213,0.52,5568467207,56,Left,5568467211,141,94.7,5568467209,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919111,459,1,2,60,48,b5l2e3csycjb8twvq9ek0j5gq,1,60.2,94.5,2025-03-09T04:25:44.192Z,2025-03-09T04:25:45Z,69j92vzo1swgodk0g9g2ksqqy,B. Njie,,,5568467269,212,11.1,5568467271,213,3.98,5568467265,140,53.1,5568467267,141,82.4,5568467263,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919145,460,43,2,60,50,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T04:25:45.688Z,2025-03-09T04:26:34Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568467431,213,3.46,5568467427,141,71.4,5568468895,144,1,5568467425,140,31.4,5568467423,56,Back,5568467429,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919165,461,1,2,60,54,b5l2e3csycjb8twvq9ek0j5gq,0,38.1,65.8,2025-03-09T04:25:49.953Z,2025-03-09T04:25:54Z,777irocsl9y6fja05sevniy95,C. Riley,,,5568467513,141,24.6,5568467511,140,77.3,5568467515,212,49.8,5568467509,56,Center,5568467517,213,5.69,5568467519,1,,5568467507,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919173,462,44,2,60,57,b5l2e3csycjb8twvq9ek0j5gq,1,77.9,26.1,2025-03-09T04:25:52.994Z,2025-03-09T05:13:20Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568467545,286,,5568467635,233,628,5568467543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919169,628,44,2,60,57,cf5r1qpotp6n5i3vdchsp2en1,0,22.1,73.9,2025-03-09T04:25:52.995Z,2025-03-09T05:13:20Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568467529,285,,5568467527,56,Back,5568467649,233,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919181,463,1,2,60,57,b5l2e3csycjb8twvq9ek0j5gq,0,77.3,24.6,2025-03-09T04:25:53.216Z,2025-03-09T05:13:55Z,3apux7dih2628a7b7q0dt6bu2,A. Mohamed,,,5568467581,213,2.47,5568467571,3,,5568467579,212,6.0,5568467575,140,72.8,5568467577,141,30.1,5568467573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919175,629,61,2,60,58,cf5r1qpotp6n5i3vdchsp2en1,1,21.7,72.9,2025-03-09T04:25:53.789Z,2025-03-09T04:25:54Z,ersabc33m0ihy01uxccpnon4k,P. Guimaraes,,,5568467547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919195,631,1,2,61,1,cf5r1qpotp6n5i3vdchsp2en1,1,27.2,70.3,2025-03-09T04:25:56.510Z,2025-03-09T04:25:57Z,52qwgcxm3vpgabixc8c2i3aax,R. Doghman,,,5568467661,213,5.82,5568467659,212,14.0,5568467657,141,61.1,5568467655,140,39.1,5568467653,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919207,632,1,2,61,2,cf5r1qpotp6n5i3vdchsp2en1,1,39.1,61.1,2025-03-09T04:25:57.443Z,2025-03-09T04:25:58Z,7d1v02o7kk9guqpn77xzgtvu2,C. Hegardt,,,5568467705,56,Back,5568467707,140,34.2,5568467713,213,4.39,5568467709,141,38.8,5568467711,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919225,633,1,2,61,3,cf5r1qpotp6n5i3vdchsp2en1,1,35.3,34.8,2025-03-09T04:25:58.740Z,2025-03-09T04:26:02Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568467827,141,11.4,5568467823,140,30.9,5568467821,56,Back,5568467831,212,16.6,5568467833,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919257,634,1,2,61,6,cf5r1qpotp6n5i3vdchsp2en1,1,30.9,11.4,2025-03-09T04:26:01.908Z,2025-03-09T04:26:06Z,26uulzcbbpgdrvnf5msmqidck,G. Doody,,,5568468015,140,42.8,5568468013,56,Back,5568468023,212,12.5,5568468027,213,6.23,5568468019,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919265,635,4,2,61,10,cf5r1qpotp6n5i3vdchsp2en1,1,40.7,34.0,2025-03-09T04:26:06.111Z,2025-03-09T04:26:26Z,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,,,5568468399,233,464,5568468085,286,,5568468077,13,,5568468079,56,Back,5568468727,295,,5568468081,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919255,464,4,2,61,10,b5l2e3csycjb8twvq9ek0j5gq,0,59.3,66.0,2025-03-09T04:26:06.112Z,2025-03-09T05:13:49Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568468383,285,,5568543353,295,,5568468053,13,,5568468417,233,635,5568468057,152,,5568468055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919303,465,17,2,61,15,b5l2e3csycjb8twvq9ek0j5gq,1,0.0,0.0,2025-03-09T04:26:10.576Z,2025-03-09T04:26:13Z,bogxgfao7j28diagxffy0z9ey,D. Gomez,,,5568468317,31,,5568468321,13,243,5568468319,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919505,636,1,2,61,44,cf5r1qpotp6n5i3vdchsp2en1,1,40.1,30.1,2025-03-09T04:26:39.460Z,2025-03-09T04:26:42Z,ds74l5fmanizrflvvfkl42pcl,T. Brewitt,,,5568469157,213,1.31,5568469155,212,8.1,5568469153,141,41.6,5568469149,56,Back,5568469147,152,,5568469145,5,,5568469151,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919525,637,1,2,61,46,cf5r1qpotp6n5i3vdchsp2en1,1,43.8,42.4,2025-03-09T04:26:41.827Z,2025-03-09T04:26:43Z,3sp46qr51lu5o2213enn5xtjp,K. Scott,,,5568469235,140,34.9,5568469237,141,69.7,5568469233,56,Back,5568469239,212,20.8,5568469241,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919535,638,1,2,61,47,cf5r1qpotp6n5i3vdchsp2en1,1,34.9,69.7,2025-03-09T04:26:43.140Z,2025-03-09T04:26:45Z,8sydisziijh84elb8dprtlduy,N. Benalcázar,,,5568469313,212,13.2,5568469311,141,64.8,5568469309,140,47.1,5568469315,213,6.03,5568469307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785919573,639,1,2,61,49,cf5r1qpotp6n5i3vdchsp2en1,1,47.1,64.8,2025-03-09T04:26:44.915Z,2025-03-09T04:26:48Z,f1j8v0figkewc23fmaexubo4p,K. Partida,,,5568469507,213,3.18,5568469505,212,22.0,5568469501,140,26.2,5568469503,141,63.7,5568469499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
