id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2823526197,452,1,2,53,13,83cpn99fh7ulkwe8nezy8a3mx,0,63.7,81.9,2025-06-21T00:48:23.585Z,2025-06-21T00:48:25Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5776103139,56,Center,5776103145,212,12.2,5776103143,141,67.5,5776103137,3,,5776103141,140,56.8,5776103147,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526225,439,1,2,53,17,6597wqy6gmpv3zjx7rp8cdj46,0,45.8,51.9,2025-06-21T00:48:27.534Z,2025-06-21T00:48:28Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776103271,212,26.2,5776103273,213,0.39,5776103265,56,Center,5776103269,141,66.6,5776103267,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526275,454,1,2,53,20,83cpn99fh7ulkwe8nezy8a3mx,1,39.7,22.6,2025-06-21T00:48:30.824Z,2025-06-21T00:48:36Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776103493,56,Back,5776103495,140,9.4,5776103497,141,49.3,5776103503,1,,5776103499,212,36.6,5776103501,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526281,455,1,2,53,26,83cpn99fh7ulkwe8nezy8a3mx,1,20.1,54.3,2025-06-21T00:48:36.696Z,2025-06-21T00:48:40Z,a3k4grlhkn63p3xfb2rzslkdm,D. Las,,,5776103543,213,0.82,5776103541,212,8.9,5776103537,140,25.9,5776103539,141,63.9,5776103535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526319,456,1,2,53,29,83cpn99fh7ulkwe8nezy8a3mx,1,28.7,63.2,2025-06-21T00:48:39.960Z,2025-06-21T00:48:50Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776103795,56,Back,5776103797,140,31.7,5776103803,213,4.92,5776103801,212,15.3,5776103799,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526321,457,1,2,53,39,83cpn99fh7ulkwe8nezy8a3mx,0,35.2,39.4,2025-06-21T00:48:49.897Z,2025-06-21T01:08:04Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5776103807,56,Back,5776103811,141,20.0,5776103813,212,16.6,5776103809,140,44.8,5776103815,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526331,440,8,2,53,44,6597wqy6gmpv3zjx7rp8cdj46,1,63.3,86.8,2025-06-21T00:48:54.535Z,2025-06-21T00:48:54Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776103855,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526353,442,1,2,53,46,6597wqy6gmpv3zjx7rp8cdj46,1,63.3,86.8,2025-06-21T00:48:57.383Z,2025-06-21T00:48:58Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776103967,213,4.72,5776103965,212,8.6,5776103959,56,Center,5776103963,141,74.1,5776103961,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526367,443,1,2,53,47,6597wqy6gmpv3zjx7rp8cdj46,1,63.4,74.1,2025-06-21T00:48:58.198Z,2025-06-21T00:48:59Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776104053,213,0.14,5776104051,212,18.9,5776104045,56,Center,5776104047,140,81.2,5776104049,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526371,444,1,2,53,49,6597wqy6gmpv3zjx7rp8cdj46,1,81.2,78.1,2025-06-21T00:48:59.643Z,2025-06-21T00:49:01Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776104113,56,Center,5776104115,140,75.9,5776104121,213,3.95,5776104117,141,69.6,5776104125,156,,5776104119,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526393,445,1,2,53,51,6597wqy6gmpv3zjx7rp8cdj46,1,75.9,69.6,2025-06-21T00:49:01.694Z,2025-06-21T00:49:05Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776104213,212,11.1,5776104211,141,85.9,5776104209,140,76.0,5776104215,213,1.56,5776104207,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526403,446,1,2,53,54,6597wqy6gmpv3zjx7rp8cdj46,1,78.3,88.9,2025-06-21T00:49:04.990Z,2025-06-21T00:49:06Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5776104283,212,12.3,5776104285,213,4.01,5776104279,140,70.7,5776104281,141,75.1,5776104277,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526409,447,1,2,53,56,6597wqy6gmpv3zjx7rp8cdj46,1,70.7,75.1,2025-06-21T00:49:06.750Z,2025-06-21T00:49:07Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776104327,56,Center,5776104333,212,20.4,5776104331,141,53.6,5776104335,213,3.94,5776104329,140,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526419,448,1,2,53,57,6597wqy6gmpv3zjx7rp8cdj46,1,57.2,53.6,2025-06-21T00:49:07.670Z,2025-06-21T00:49:09Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776104385,56,Center,5776104393,213,5.24,5776104391,212,15.0,5776104387,140,64.4,5776104389,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526433,449,1,2,53,59,6597wqy6gmpv3zjx7rp8cdj46,1,64.1,34.2,2025-06-21T00:49:09.847Z,2025-06-21T00:49:13Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776104479,213,5.46,5776104471,56,Right,5776104477,212,21.0,5776104475,141,11.6,5776104473,140,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526441,450,1,2,54,2,6597wqy6gmpv3zjx7rp8cdj46,1,74.9,17.6,2025-06-21T00:49:12.887Z,2025-06-21T00:49:14Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776104559,212,17.1,5776104561,213,3.09,5776104557,141,18.9,5776104553,56,Right,5776104555,140,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526449,451,1,2,54,4,6597wqy6gmpv3zjx7rp8cdj46,1,58.6,18.9,2025-06-21T00:49:14.502Z,2025-06-21T00:49:17Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776104607,56,Right,5776104615,213,5.94,5776104613,212,23.9,5776104611,141,7.0,5776104609,140,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526465,452,1,2,54,6,6597wqy6gmpv3zjx7rp8cdj46,1,68.7,7.9,2025-06-21T00:49:17.342Z,2025-06-21T00:49:20Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776104689,213,2.82,5776104687,212,11.1,5776104681,56,Right,5776104683,140,58.7,5776104685,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526475,453,1,2,54,9,6597wqy6gmpv3zjx7rp8cdj46,1,56.6,23.3,2025-06-21T00:49:20.398Z,2025-06-21T00:49:23Z,vg3ha8h2d35wgexer2i6ao0k,F. Sundstrom,,,5776104739,140,34.9,5776104737,56,Back,5776104743,212,26.3,5776104741,141,42.7,5776104745,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526485,454,1,2,54,13,6597wqy6gmpv3zjx7rp8cdj46,1,34.5,55.5,2025-06-21T00:49:23.718Z,2025-06-21T00:49:28Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776104801,56,Back,5776104809,213,2.31,5776104803,140,27.9,5776104805,141,66.7,5776104807,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526495,455,1,2,54,17,6597wqy6gmpv3zjx7rp8cdj46,1,27.9,73.6,2025-06-21T00:49:28.424Z,2025-06-21T00:49:30Z,ac5zpx8c09rtmidm654e67xsl,J. McGuire,,,5776104909,56,Left,5776104911,140,73.9,5776104919,1,,5776104915,212,48.6,5776104913,141,81.1,5776104907,155,,5776104917,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526499,456,44,2,54,20,6597wqy6gmpv3zjx7rp8cdj46,1,64.6,83.8,2025-06-21T00:49:30.751Z,2025-06-21T01:44:51Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5776104977,233,458,5776104937,286,,5776104935,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526501,458,44,2,54,20,83cpn99fh7ulkwe8nezy8a3mx,0,35.4,16.2,2025-06-21T00:49:30.752Z,2025-06-21T01:44:52Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776104941,285,,5776104939,56,Back,5776105003,233,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526505,457,1,2,54,20,6597wqy6gmpv3zjx7rp8cdj46,0,73.9,81.1,2025-06-21T00:49:30.879Z,2025-06-21T00:49:31Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5776104951,168,,5776104959,212,7.5,5776104961,213,5.69,5776104949,3,,5776104955,140,79.8,5776104953,56,Center,5776104957,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526525,459,12,2,54,22,83cpn99fh7ulkwe8nezy8a3mx,1,37.3,16.7,2025-06-21T00:49:33.152Z,2025-06-21T00:49:42Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776105069,56,Back,5776105077,213,5.79,5776105071,140,44.7,5776105073,141,10.6,5776105075,212,8.8,5776105337,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526539,458,1,2,54,25,6597wqy6gmpv3zjx7rp8cdj46,0,57.2,92.7,2025-06-21T00:49:36.206Z,2025-06-21T01:09:27Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776105157,56,Left,5776105165,213,3.00,5776105163,212,3.0,5776105161,141,93.3,5776105159,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526543,460,61,2,54,26,83cpn99fh7ulkwe8nezy8a3mx,1,46.4,4.7,2025-06-21T00:49:36.792Z,2025-06-21T01:09:31Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5776105191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526545,459,5,2,54,26,6597wqy6gmpv3zjx7rp8cdj46,1,58.6,101.6,2025-06-21T00:49:36.824Z,2025-06-21T01:41:21Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776105245,233,461,5776105193,56,Left,5776105195,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526551,461,5,2,54,26,83cpn99fh7ulkwe8nezy8a3mx,0,41.4,-1.6,2025-06-21T00:49:36.824Z,2025-06-21T01:08:20Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5776105223,347,,5776105221,56,Back,5776105269,233,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526563,460,1,2,54,28,6597wqy6gmpv3zjx7rp8cdj46,1,61.2,100.0,2025-06-21T00:49:38.446Z,2025-06-21T01:09:55Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776105333,213,5.63,5776105329,141,88.3,5776105323,107,,5776105325,56,Left,5776105327,140,72.6,5776105331,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526597,461,1,2,54,31,6597wqy6gmpv3zjx7rp8cdj46,1,72.6,88.3,2025-06-21T00:49:41.677Z,2025-06-21T00:49:47Z,3cj2fww973bv21rfjlnu15yc4,A. Luckhurst,,,5776105535,212,2.9,5776105529,56,Left,5776105531,140,72.7,5776105533,141,92.6,5776105537,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526611,462,1,2,54,37,6597wqy6gmpv3zjx7rp8cdj46,1,72.7,92.6,2025-06-21T00:49:47.702Z,2025-06-21T01:10:31Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776105623,213,4.23,5776105617,140,63.7,5776105621,212,20.4,5776105619,141,66.0,5776105615,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526631,463,1,2,54,40,6597wqy6gmpv3zjx7rp8cdj46,1,64.3,49.0,2025-06-21T00:49:50.573Z,2025-06-21T00:49:54Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776105747,213,5.20,5776105745,212,31.2,5776105743,141,8.5,5776105741,140,78.2,5776105739,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526637,464,1,2,54,43,6597wqy6gmpv3zjx7rp8cdj46,1,73.7,14.1,2025-06-21T00:49:54.022Z,2025-06-21T01:10:49Z,7ejohb009byubwiqv36vag5jo,Pedro Dolabella,,,5776105787,212,18.5,5776105789,213,1.59,5776105785,141,41.3,5776105783,140,73.3,5776105781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526647,465,1,2,54,45,6597wqy6gmpv3zjx7rp8cdj46,0,73.3,41.3,2025-06-21T00:49:55.637Z,2025-06-21T00:49:57Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776105853,212,13.8,5776105851,141,40.6,5776105855,213,6.25,5776105849,140,86.4,5776105847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526655,462,12,2,54,47,83cpn99fh7ulkwe8nezy8a3mx,1,19.4,65.9,2025-06-21T00:49:58.151Z,2025-06-21T00:50:00Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776105907,213,5.39,5776105903,141,60.5,5776105901,140,22.2,5776105905,212,4.7,5776105899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526673,464,1,2,54,49,83cpn99fh7ulkwe8nezy8a3mx,1,23.5,58.7,2025-06-21T00:50:00.422Z,2025-06-21T01:12:24Z,486r7pszrdk085ot7cy2008dm,E. Davila,,,5776105987,141,47.0,5776105983,56,Back,5776105985,140,30.2,5776105989,212,10.6,5776105991,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526697,465,43,2,54,58,83cpn99fh7ulkwe8nezy8a3mx,1,0.0,0.0,2025-06-21T00:50:09.302Z,2025-06-21T01:12:22Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776106133,56,Back,5776106135,140,40.4,5776136609,144,1,5776106137,141,4.0,5776106139,212,17.0,5776106141,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526699,466,1,2,54,59,83cpn99fh7ulkwe8nezy8a3mx,0,40.4,4.0,2025-06-21T00:50:10.118Z,2025-06-21T01:12:01Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5776106157,1,,5776106147,56,Center,5776106149,140,66.4,5776106155,213,0.42,5776106151,141,22.0,5776106153,212,29.9,5776106145,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526701,466,1,2,55,0,6597wqy6gmpv3zjx7rp8cdj46,1,29.9,84.7,2025-06-21T00:50:11.325Z,2025-06-21T01:12:07Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776106167,213,5.70,5776106163,141,72.4,5776106161,140,41.9,5776106159,56,Back,5776106165,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526709,468,1,2,55,2,6597wqy6gmpv3zjx7rp8cdj46,1,41.9,72.3,2025-06-21T00:50:13.206Z,2025-06-21T01:13:21Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776106187,140,32.2,5776106189,141,60.0,5776106185,56,Back,5776106193,213,3.83,5776106191,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526717,469,1,2,55,3,6597wqy6gmpv3zjx7rp8cdj46,1,32.2,60.0,2025-06-21T00:50:14.317Z,2025-06-21T00:50:15Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776106231,212,8.7,5776106227,140,40.5,5776106225,56,Back,5776106229,141,60.0,5776106233,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526735,470,1,2,55,7,6597wqy6gmpv3zjx7rp8cdj46,1,41.1,60.9,2025-06-21T00:50:18.005Z,2025-06-21T01:13:38Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776106325,213,4.74,5776106321,141,46.6,5776106323,212,9.7,5776106317,56,Back,5776106319,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526749,471,1,2,55,12,6597wqy6gmpv3zjx7rp8cdj46,1,47.7,43.7,2025-06-21T00:50:22.509Z,2025-06-21T00:50:23Z,f21web74a70mly9i28jpa1yvp,C. Martin,,,5776106401,141,46.3,5776106403,212,2.4,5776106405,213,0.84,5776106399,140,49.2,5776106397,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526755,472,1,2,55,12,6597wqy6gmpv3zjx7rp8cdj46,0,49.2,46.3,2025-06-21T00:50:23.376Z,2025-06-21T01:13:55Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776106427,56,Left,5776106431,141,82.7,5776106425,155,,5776106433,212,39.6,5776106429,140,78.6,5776106435,213,0.68,5776106437,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526757,467,12,2,55,13,83cpn99fh7ulkwe8nezy8a3mx,1,25.5,10.0,2025-06-21T00:50:23.487Z,2025-06-21T01:16:34Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776106457,212,6.2,5776106453,140,31.1,5776106455,141,12.8,5776106461,15,,5776106459,213,0.31,5776106451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823533061,625,44,2,55,13,6597wqy6gmpv3zjx7rp8cdj46,1,69.0,85.6,2025-06-21T00:50:24.239Z,2025-06-21T01:44:52Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776143421,56,Left,5776143467,233,468,5776143423,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526763,468,44,2,55,13,83cpn99fh7ulkwe8nezy8a3mx,0,31.0,14.4,2025-06-21T00:50:24.240Z,2025-06-21T01:44:52Z,aj5x0l6jpxl7s8pfmhgc4060a,S. Gleadle,,,5776141855,285,,5776143501,233,625,5776106477,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823533065,626,61,2,55,13,6597wqy6gmpv3zjx7rp8cdj46,1,67.5,78.9,2025-06-21T00:50:24.359Z,2025-06-21T01:17:09Z,411grh3cytippnnanb767qvsa,Rafa Mentzingen,,,5776143885,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526791,473,1,2,55,20,6597wqy6gmpv3zjx7rp8cdj46,1,82.9,90.9,2025-06-21T00:50:30.837Z,2025-06-21T00:50:32Z,blkq1t8y0wnos6jxb0uwowwk5,P. Burner,,,5776106613,213,3.12,5776106611,212,16.3,5776106609,141,91.4,5776106607,140,67.4,5776106605,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526811,474,1,2,55,22,6597wqy6gmpv3zjx7rp8cdj46,1,66.8,91.8,2025-06-21T00:50:32.533Z,2025-06-21T00:50:35Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776106747,213,3.63,5776106739,56,Left,5776106741,140,58.2,5776106743,141,84.7,5776106745,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526827,475,1,2,55,24,6597wqy6gmpv3zjx7rp8cdj46,1,58.2,84.7,2025-06-21T00:50:35.085Z,2025-06-21T01:17:21Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776106847,212,11.3,5776106843,140,66.5,5776106845,141,95.3,5776106849,213,0.69,5776106841,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526833,476,1,2,55,26,6597wqy6gmpv3zjx7rp8cdj46,1,66.8,95.3,2025-06-21T00:50:37.149Z,2025-06-21T00:50:38Z,6a6bagymcckyt43w6b31irsvd,T. Hodge,,,5776106895,212,8.1,5776106893,141,85.1,5776106891,140,62.9,5776106897,213,4.18,5776106889,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526847,477,1,2,55,27,6597wqy6gmpv3zjx7rp8cdj46,1,62.9,85.1,2025-06-21T00:50:38.141Z,2025-06-21T00:50:40Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776106953,141,79.9,5776106951,140,69.2,5776106955,212,7.5,5776106957,213,5.79,5776106949,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526873,478,1,2,55,29,6597wqy6gmpv3zjx7rp8cdj46,1,69.2,79.9,2025-06-21T00:50:40.014Z,2025-06-21T01:17:51Z,69wq859yz6wzirpbvpnt3n8bt,L. Perez,,,5776107093,141,77.5,5776107095,212,12.7,5776145161,156,,5776107097,213,3.27,5776107091,140,57.2,5776107089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526881,479,1,2,55,32,6597wqy6gmpv3zjx7rp8cdj46,1,57.2,77.5,2025-06-21T00:50:43.133Z,2025-06-21T01:18:01Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776107129,212,5.2,5776107123,56,Center,5776107125,140,59.2,5776107131,213,5.13,5776107127,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526883,480,1,2,55,33,6597wqy6gmpv3zjx7rp8cdj46,1,59.2,70.5,2025-06-21T00:50:44.133Z,2025-06-21T00:50:45Z,6jdsh8ubirqphhurw5rr7kz8q,B. Washington,,,5776107147,213,1.53,5776107139,56,Left,5776107143,141,80.8,5776107141,140,59.5,5776107145,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526899,481,1,2,55,34,6597wqy6gmpv3zjx7rp8cdj46,0,59.5,80.8,2025-06-21T00:50:45.013Z,2025-06-21T00:50:46Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776107189,212,26.0,5776107185,141,100.0,5776107183,140,80.1,5776107181,56,Left,5776107191,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526917,470,5,2,55,36,83cpn99fh7ulkwe8nezy8a3mx,1,21.9,-1.8,2025-06-21T00:50:46.507Z,2025-06-21T01:41:22Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776107359,233,482,5776107351,56,Back,5776107353,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526903,482,5,2,55,36,6597wqy6gmpv3zjx7rp8cdj46,0,78.1,101.8,2025-06-21T00:50:46.507Z,2025-06-21T01:41:22Z,1tsiml56f2xxym8h4tfjmho2c,M. Maldonado,,,5776107229,347,,5776107227,56,Left,5776107377,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526929,471,1,2,55,42,83cpn99fh7ulkwe8nezy8a3mx,1,24.9,0.0,2025-06-21T00:50:53.118Z,2025-06-21T00:50:57Z,cla0i94uyddjw7jzqoyfsplre,A. McFadden,,,5776107413,140,16.5,5776107415,141,31.9,5776107421,1,,5776107417,212,24.7,5776107411,56,Back,5776107409,107,,5776107419,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526943,472,1,2,55,46,83cpn99fh7ulkwe8nezy8a3mx,1,18.1,42.7,2025-06-21T00:50:57.078Z,2025-06-21T00:50:59Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776107477,213,1.23,5776107469,56,Back,5776107475,212,16.3,5776107473,141,65.3,5776107471,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526951,473,1,2,55,48,83cpn99fh7ulkwe8nezy8a3mx,1,23.8,69.6,2025-06-21T00:50:59.237Z,2025-06-21T00:51:02Z,42hi96pvzz8f69ixlcncn0549,K. Adams,,,5776107527,213,0.96,5776107519,56,Back,5776107525,212,20.1,5776107523,141,93.8,5776107521,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526963,474,1,2,55,52,83cpn99fh7ulkwe8nezy8a3mx,1,31.7,90.3,2025-06-21T00:51:02.877Z,2025-06-21T00:51:06Z,2g5s1bd38e3v7j8h11xq3uo6h,J. Morris,,,5776107607,140,35.1,5776107613,213,4.94,5776107611,212,15.9,5776107609,141,67.5,5776107605,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823526983,475,1,2,55,56,83cpn99fh7ulkwe8nezy8a3mx,1,32.8,65.4,2025-06-21T00:51:06.598Z,2025-06-21T00:51:10Z,d2ny0huv78m4m6p65y8eou7oq,T. Davila,,,5776107729,213,4.27,5776107727,212,18.9,5776107725,141,40.3,5776107723,140,25.1,5776107721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823527003,476,1,2,55,59,83cpn99fh7ulkwe8nezy8a3mx,1,25.1,40.3,2025-06-21T00:51:10.061Z,2025-06-21T00:51:13Z,e2rv433ve4ytatjl94dcz1hm2,Arturo Ordóñez,,,5776107831,140,29.8,5776107833,141,20.2,5776107829,56,Back,5776107835,212,14.5,5776107837,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823527017,477,1,2,56,3,83cpn99fh7ulkwe8nezy8a3mx,1,33.7,17.6,2025-06-21T00:51:13.846Z,2025-06-21T00:51:16Z,9gvsswyf0gzxekrjdkpuqrh0p,S. Totsch,,,5776107925,56,Right,5776107931,212,20.4,5776107927,140,53.1,5776107929,141,17.3,5776107933,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
