,Unnamed: 0,matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/localDate,matchInfo/localTime,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/var,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country/id,matchInfo/contestant/0/country/name,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country/id,matchInfo/contestant/1/country/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/matchDetailsExtra/attendance,liveData/VAR,liveData/missedPen
189,189,a4k3t978cujc6q0jggm4cvf8,13,2025-05-11Z,17:15:00Z,2025-05-11,19:15:00,6,2,45,1,2025-06-13T13:03:24Z,Haugesund vs Viking,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,x044veq9n5nj0vhlpoop5sl,no,Haugesund Sparebank Arena,Haugesund Sparebank Arena,d8w1m5j3jbd1eva8524dv4a20,Haugesund,Haugesund,FK Haugesund,HAU,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,bsykw9d70ffqe9atosc92n1e9,Viking,Viking,Viking FK,VIK,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,away,103.0,17.0,0.0,2.0,1.0,4.0,1.0,4.0,5716.0,"[{'contestantId': 'd8w1m5j3jbd1eva8524dv4a20', 'periodId': 1, 'timeMin': 49, 'timeMinSec': '48:32', 'lastUpdated': '2025-05-11T18:04:01Z', 'timestamp': '2025-05-11T18:03:45Z', 'type': 'Card upgrade', 'decision': 'Cancelled', 'outcome': 'Card upgraded', 'playerId': '446klv47srbtz97yk7vgakbft', 'playerName': 'Bruno Leite', 'optaEventId': '2813769265'}]",
190,190,9p2y73jd31n4a50xi1iunm6s,13,2025-05-11Z,15:00:00Z,2025-05-11,17:00:00,6,2,45,1,2025-06-22T14:52:36Z,Sarpsborg 08 vs HamKam,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,78028q9ppfr0qw4ih6s1o95np,no,Sarpsborg Stadion,Sarpsborg Stadion,doohk95o6e8pkqah8vkop51dg,Sarpsborg 08,Sarpsborg,Sarpsborg 08 FF,S08,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,crlocdyqyb1fdhck54qxs65rl,HamKam,HamKam,Hamarkameratene Fotball,HAM,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,home,95.0,37.0,1.0,0.0,4.0,0.0,4.0,0.0,4503.0,,
191,191,9b8842r2imi2jp7utljwmcr8,13,2025-05-11Z,15:00:00Z,2025-05-11,17:00:00,6,2,45,1,2025-06-21T23:57:55Z,Sandefjord vs Vålerenga,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,4ihibhrz4ui5sf261fchl6g30,no,Jotun Arena,Jotun Arena,btaf9fuj3xctycyjeqwereaow,Sandefjord,Sandefjord,Sandefjord Fotball,SAN,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,8q6cv8g4bd3xdl7m88kll16na,Vålerenga,Vålerenga,Vålerenga Fotball,VIF,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,home,101.0,18.0,1.0,1.0,2.0,1.0,2.0,1.0,6011.0,,
192,192,8x8p2icmcsohfq8r3fum9vkk,13,2025-05-11Z,15:00:00Z,2025-05-11,17:00:00,6,2,45,1,2025-06-04T13:36:34Z,Kristiansund vs Fredrikstad,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,cvhs0q3yx5o6u9724sab3bzfn,no,Nordmøre stadion,Nordmøre stadion,uqspd1bx7f6mq8ohj50u1k1k,Kristiansund,Kristiansund,Kristiansund BK,KRI,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,e5txudmuc2qpc460bs4lb5aff,Fredrikstad,Fredrikstad,Fredrikstad FK,FFK,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,away,96.0,48.0,0.0,0.0,0.0,1.0,0.0,1.0,3007.0,,
193,193,8jc3jk30ckx13svad0llcg7o,13,2025-05-11Z,15:00:00Z,2025-05-11,17:00:00,6,2,45,1,2025-06-17T00:22:25Z,KFUM vs Tromsø,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,9u4qsrteaxamd1v0ei161hv3x,no,KFUM Arena,KFUM Arena,4q0b35m26thti4c2on9a3npk0,KFUM,KFUM,KFUM Fotball,KFU,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,80hgdmpkvdrhw1ge9nks2kxvy,Tromsø,Tromsø,Tromsø IL,TIL,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,away,99.0,38.0,1.0,1.0,1.0,3.0,1.0,3.0,2157.0,,
194,194,85mtmmvff06mmiaz4y2paql0,13,2025-05-11Z,15:00:00Z,2025-05-11,17:00:00,6,2,45,1,2025-06-09T13:22:27Z,Bryne vs Molde,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,68ub8x08xhjzslsau2ak2tyjq,no,Bryne Stadion,Bryne Stadion,eujf9nqky8c5jnahb2f76m86o,Bryne,Bryne,Bryne FK,BRY,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,45v50owpvshpijizwwlcw4lni,Molde,Molde,Molde FK,MOL,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,away,101.0,13.0,0.0,3.0,0.0,3.0,0.0,3.0,2893.0,,
195,195,7ry0b5altw4x9wsiaylu15w4,13,2025-05-11Z,12:30:00Z,2025-05-11,14:30:00,6,2,45,1,2025-06-22T11:18:28Z,Brann vs Rosenborg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,cg9bm2t7a8gh6ib7lum3fzgnf,no,Brann Stadion,Brann Stadion,6oxoag5c6zbnn09wx08vz4iak,Brann,Brann,SK Brann,BRA,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,c7jgkxx1czv5etn7snf1r6p2m,Rosenborg,Rosenborg,Rosenborg BK,RBK,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,draw,98.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,17500.0,,
196,196,70eu7v4giqy8g9t0il9ba80k,13,2025-05-04Z,17:15:00Z,2025-05-04,19:15:00,5,2,45,1,2025-06-22T11:18:28Z,Rosenborg vs Bryne,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,7bcpy3wv2a9o0818kxwupcpmc,no,Lerkendal Stadion,Lerkendal Stadion,c7jgkxx1czv5etn7snf1r6p2m,Rosenborg,Rosenborg,Rosenborg BK,RBK,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,eujf9nqky8c5jnahb2f76m86o,Bryne,Bryne,Bryne FK,BRY,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,home,95.0,18.0,1.0,0.0,3.0,0.0,3.0,0.0,11166.0,,
197,197,6m79uo75md95e2hmfz6bcqvo,13,2025-05-04Z,15:00:00Z,2025-05-04,17:00:00,5,2,45,1,2025-06-13T13:03:24Z,Viking vs Sarpsborg 08,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,agm813i68jjxgcwbzddfko0tb,no,Lyse Arena,Lyse Arena,bsykw9d70ffqe9atosc92n1e9,Viking,Viking,Viking FK,VIK,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,doohk95o6e8pkqah8vkop51dg,Sarpsborg 08,Sarpsborg,Sarpsborg 08 FF,S08,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,draw,98.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10572.0,,
198,198,68j6qpbeftlcqg7wlk0hdgk4,13,2025-05-04Z,15:00:00Z,2025-05-04,17:00:00,5,2,45,1,2025-06-17T00:22:25Z,Tromsø vs Sandefjord,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,9w2ds742sq7eqsm1wl4i7pdnq,no,Romssa Arena,Romssa Arena,80hgdmpkvdrhw1ge9nks2kxvy,Tromsø,Tromsø,Tromsø IL,TIL,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,btaf9fuj3xctycyjeqwereaow,Sandefjord,Sandefjord,Sandefjord Fotball,SAN,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,away,96.0,27.0,0.0,0.0,0.0,1.0,0.0,1.0,4060.0,,
199,199,5ubrwsq1anxigu7wjoiceo7o,13,2025-05-04Z,15:00:00Z,2025-05-04,17:00:00,5,2,45,1,2025-06-14T19:00:10Z,Strømsgodset vs Kristiansund,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,1thaz2k7uj3rxn0k8rxgfbfyp,no,Marienlyst Stadion,Marienlyst Stadion,ew0hpuiweoltpsg5f51r2w64t,Strømsgodset,Strømsgodset,Strømsgodset IF,GOD,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,uqspd1bx7f6mq8ohj50u1k1k,Kristiansund,Kristiansund,Kristiansund BK,KRI,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,away,96.0,21.0,1.0,0.0,1.0,2.0,1.0,2.0,4308.0,,
200,200,5gmpv0ldvasougeojwm2rms4,13,2025-05-04Z,15:00:00Z,2025-05-04,17:00:00,5,2,45,1,2025-06-09T13:22:27Z,Molde vs Haugesund,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,89owlqn6dhxx3iwqc2mttlji8,no,Aker Stadion,Aker Stadion,45v50owpvshpijizwwlcw4lni,Molde,Molde,Molde FK,MOL,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,d8w1m5j3jbd1eva8524dv4a20,Haugesund,Haugesund,FK Haugesund,HAU,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,home,102.0,53.0,1.0,0.0,2.0,1.0,2.0,1.0,5286.0,,
201,201,52ypf2an843pxy5wiqxxcaok,13,2025-05-03Z,16:00:00Z,2025-05-03,18:00:00,5,2,45,1,2025-06-21T23:57:53Z,Vålerenga vs Brann,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,3xenpvcwikjgjw2agmhcsi0vd,no,Intility Arena,Intility Arena,8q6cv8g4bd3xdl7m88kll16na,Vålerenga,Vålerenga,Vålerenga Fotball,VIF,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,6oxoag5c6zbnn09wx08vz4iak,Brann,Brann,SK Brann,BRA,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,away,98.0,42.0,0.0,2.0,2.0,4.0,2.0,4.0,16556.0,,
202,202,4nmaxb1nks5nbf62pvuf1b84,13,2025-05-02Z,17:00:00Z,2025-05-02,19:00:00,5,2,45,1,2025-06-22T14:52:38Z,HamKam vs KFUM,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,1tn8dk1uqsjde41tkbzvii8jm,no,Briskeby Arena,Briskeby Arena,crlocdyqyb1fdhck54qxs65rl,HamKam,HamKam,Hamarkameratene Fotball,HAM,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,4q0b35m26thti4c2on9a3npk0,KFUM,KFUM,KFUM Fotball,KFU,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,draw,102.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2828.0,,
203,203,18a6k7zbnsz4rgdhi977on6s4,13,2025-05-01Z,16:00:00Z,2025-05-01,18:00:00,17,2,45,1,2025-06-22T11:18:29Z,Rosenborg vs Kristiansund,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,7bcpy3wv2a9o0818kxwupcpmc,no,Lerkendal Stadion,Lerkendal Stadion,c7jgkxx1czv5etn7snf1r6p2m,Rosenborg,Rosenborg,Rosenborg BK,RBK,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,uqspd1bx7f6mq8ohj50u1k1k,Kristiansund,Kristiansund,Kristiansund BK,KRI,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,draw,101.0,44.0,0.0,0.0,1.0,1.0,1.0,1.0,14122.0,"[{'contestantId': 'uqspd1bx7f6mq8ohj50u1k1k', 'periodId': 1, 'timeMin': 7, 'timeMinSec': '6:25', 'lastUpdated': '2025-05-01T16:07:32Z', 'timestamp': '2025-05-01T16:07:20Z', 'type': 'Card upgrade', 'decision': 'Cancelled', 'outcome': 'Card upgraded', 'playerId': '2vkztwfo5zi3rbsnlmwsgfjvu', 'playerName': 'M. Olsen', 'optaEventId': '2808545465'}, {'contestantId': 'c7jgkxx1czv5etn7snf1r6p2m', 'periodId': 2, 'timeMin': 53, 'timeMinSec': '52:23', 'lastUpdated': '2025-05-01T17:11:45Z', 'timestamp': '2025-05-01T17:11:31Z', 'type': 'Goal not awarded', 'decision': 'Confirmed', 'outcome': 'No goal', 'playerId': 'bapdoe78rj82j550otb5zemwa', 'playerName': 'N. Holm', 'optaEventId': '2808559733'}, {'contestantId': 'c7jgkxx1czv5etn7snf1r6p2m', 'periodId': 2, 'timeMin': 95, 'timeMinSec': '94:57', 'lastUpdated': '2025-05-01T18:01:10Z', 'timestamp': '2025-05-01T17:54:03Z', 'type': 'Goal awarded', 'decision': 'Cancelled', 'outcome': 'No goal', 'playerId': 'e58qeh3alborxqkuk5bz7nw9g', 'playerName': 'S. Nypan', 'optaEventId': '2808573495', 'optaEventUnderReviewId': '2808572101'}]",
204,204,1bf3flnjs3p3k9wyokwegrqc4,13,2025-04-30Z,16:00:00Z,2025-04-30,18:00:00,18,2,45,1,2025-06-13T13:03:24Z,Viking vs Haugesund,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,agm813i68jjxgcwbzddfko0tb,no,Lyse Arena,Lyse Arena,bsykw9d70ffqe9atosc92n1e9,Viking,Viking,Viking FK,VIK,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,d8w1m5j3jbd1eva8524dv4a20,Haugesund,Haugesund,FK Haugesund,HAU,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,home,102.0,29.0,2.0,1.0,5.0,1.0,5.0,1.0,12158.0,"[{'contestantId': 'bsykw9d70ffqe9atosc92n1e9', 'periodId': 1, 'timeMin': 49, 'timeMinSec': '48:51', 'lastUpdated': '2025-05-01T10:44:05Z', 'timestamp': '2025-04-30T16:49:06Z', 'type': 'Penalty not awarded', 'decision': 'Cancelled', 'outcome': 'Penalty', 'playerId': 'cqwjwlsum5q92s2k80w3temi2', 'playerName': 'H. Heggheim', 'optaEventId': '2808326661'}]",
205,205,3w3566pj20dg6krtj7xtec5w,13,2025-04-27Z,17:15:00Z,2025-04-27,19:15:00,4,2,45,1,2025-06-17T00:22:27Z,Viking vs Tromsø,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,agm813i68jjxgcwbzddfko0tb,no,Lyse Arena,Lyse Arena,bsykw9d70ffqe9atosc92n1e9,Viking,Viking,Viking FK,VIK,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,80hgdmpkvdrhw1ge9nks2kxvy,Tromsø,Tromsø,Tromsø IL,TIL,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,draw,101.0,36.0,0.0,1.0,4.0,4.0,4.0,4.0,10151.0,"[{'contestantId': '80hgdmpkvdrhw1ge9nks2kxvy', 'periodId': 2, 'timeMin': 49, 'timeMinSec': '48:25', 'lastUpdated': '2025-04-27T18:21:10Z', 'timestamp': '2025-04-27T18:20:51Z', 'type': 'Goal not awarded', 'decision': 'Cancelled', 'outcome': 'Goal', 'playerId': 'b02g29dknl89wywv3l61fgueh', 'playerName': 'V. Erlien', 'optaEventId': '2807422231'}]",
206,206,3iao1sfyevnz7xkuv3a0pvys,13,2025-04-27Z,15:00:00Z,2025-04-27,17:00:00,4,2,45,1,2025-06-14T19:00:10Z,Sarpsborg 08 vs Strømsgodset,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,78028q9ppfr0qw4ih6s1o95np,no,Sarpsborg Stadion,Sarpsborg Stadion,doohk95o6e8pkqah8vkop51dg,Sarpsborg 08,Sarpsborg,Sarpsborg 08 FF,S08,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,ew0hpuiweoltpsg5f51r2w64t,Strømsgodset,Strømsgodset,Strømsgodset IF,GOD,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,away,94.0,59.0,0.0,1.0,2.0,3.0,2.0,3.0,4435.0,,
207,207,34ey7xr4vmnjd968gg6nlq1g,13,2025-04-27Z,15:00:00Z,2025-04-27,17:00:00,4,2,45,1,2025-06-22T14:52:39Z,Sandefjord vs HamKam,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,9ynnnx1qmkizq1o3qr3v0nsuk,Eliteserien,Norwegian Eliteserien,ELI,Domestic league,7f16iy4w8u8ogyn6pfooqwv5z,Norway,59ghbl9ewb73y9y90c1d8hclw,2025-03-29Z,2025-11-30Z,2025,5a0dxqbhx2m6cs8q6vkm6yzh0,e2q01r9o9jwiq1fls93d1sslx,2025-03-29Z,2025-11-30Z,Regular Season,4ihibhrz4ui5sf261fchl6g30,no,Jotun Arena,Jotun Arena,btaf9fuj3xctycyjeqwereaow,Sandefjord,Sandefjord,Sandefjord Fotball,SAN,home,7f16iy4w8u8ogyn6pfooqwv5z,Norway,crlocdyqyb1fdhck54qxs65rl,HamKam,HamKam,Hamarkameratene Fotball,HAM,away,7f16iy4w8u8ogyn6pfooqwv5z,Norway,14,Played,home,98.0,11.0,1.0,0.0,2.0,0.0,2.0,0.0,3408.0,"[{'contestantId': 'btaf9fuj3xctycyjeqwereaow', 'periodId': 1, 'timeMin': 29, 'timeMinSec': '28:41', 'lastUpdated': '2025-04-27T15:30:01Z', 'timestamp': '2025-04-27T15:29:44Z', 'type': 'Goal awarded', 'decision': 'Cancelled', 'outcome': 'No goal', 'playerId': '8g5ms6uacdkgfcbxt4crlr4ve', 'playerName': 'E. Patoulidis', 'optaEventId': '2807253117', 'optaEventUnderReviewId': '2807251515'}, {'contestantId': 'crlocdyqyb1fdhck54qxs65rl', 'periodId': 2, 'timeMin': 73, 'timeMinSec': '72:30', 'lastUpdated': '2025-04-27T16:31:47Z', 'timestamp': '2025-04-27T16:30:41Z', 'type': 'Penalty not awarded', 'decision': 'Confirmed', 'outcome': 'No penalty', 'playerId': 'iuf92spli9o5l8r9ftooufah', 'playerName': 'M. Mawa', 'optaEventId': '2807313861'}, {'contestantId': 'crlocdyqyb1fdhck54qxs65rl', 'periodId': 2, 'timeMin': 78, 'timeMinSec': '77:13', 'lastUpdated': '2025-04-27T16:35:39Z', 'timestamp': '2025-04-27T16:35:23Z', 'type': 'Goal awarded', 'decision': 'Cancelled', 'outcome': 'No goal', 'playerId': '2gbfwdmpk5gfmcc979aqfkyxh', 'playerName': 'G. Granath', 'optaEventId': '2807319147', 'optaEventUnderReviewId': '2807317907'}]",
