,Unnamed: 0,matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/localDate,matchInfo/localTime,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country/id,matchInfo/contestant/0/country/name,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country/id,matchInfo/contestant/1/country/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/matchDetailsExtra/attendance,liveData/missedPen,liveData/VAR
0,0,5xfbxd8odoxl9ux4ycq3v3u38,13,2025-05-23Z,17:00:00Z,2025-05-23,19:00:00,10,2,45,2025-05-25T21:45:00Z,OB vs Esbjerg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,7mq69snwy4vs0vmurkpae2vz,no,Nature Energy Park,Nature Energy Park,dbl7ir1qugqz8nvp1vzn8im50,OB,OB,Odense Boldklub,OB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,Esbjerg,Esbjerg fB,EFB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,96,26,3,0,4,2,4,2,12697,,
1,1,5x21kbj1srr5rrvmnx5znlixg,13,2025-05-23Z,17:00:00Z,2025-05-23,19:00:00,10,2,45,2025-05-25T18:27:05Z,Hvidovre vs Horsens,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,2iypf8b9n3h73nidva1157o9p,no,Pro Ventilation Arena,Pro Ventilation Arena,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,Hvidovre,Hvidovre IF,HVI,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,a9vw7ikerpr4cuweeeka5aneg,Horsens,Horsens,AC Horsens,ACH,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,95,54,1,1,1,1,1,1,1754,,
2,2,5wommhxofnxx8zdy6rp6t4qvo,13,2025-05-23Z,17:00:00Z,2025-05-23,19:00:00,10,2,45,2025-05-24T17:55:51Z,Fredericia vs Kolding,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,1z4bhmfrjf354e754hlesjh6x,no,Monjasa Park,Monjasa Park,6wwwud48qahpwrfxs20334qk5,Fredericia,Fredericia,FC Fredericia,FRE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,Kolding,Kolding IF,KIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,96,10,1,0,2,0,2,0,3157,,
3,3,4clj9v8wfc105gwxc1f25h2xg,13,2025-05-22Z,17:00:00Z,2025-05-22,19:00:00,10,2,45,2025-05-23T21:25:16Z,Hobro vs HB Køge,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,36gn6zlfzdlekhpz37exph990,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-22Z,Relegation Round,e75f8fabfxd7zbu2kfb48cx5b,no,DS Arena,DS Arena,b2vft81kyjurzbmekvgrqwr64,Hobro,Hobro,Hobro IK,HIK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,HB Køge,HB Køge,HBK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,99,4,1,0,2,1,2,1,823,,
4,4,4c8qe2j8ikk752z7ipzxz09as,13,2025-05-22Z,17:00:00Z,2025-05-22,19:00:00,10,2,45,2025-05-23T19:20:50Z,B 93 vs Roskilde,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,36gn6zlfzdlekhpz37exph990,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-22Z,Relegation Round,cju4mgd1yaw76ufi1igizb5wj,no,Sundby Idrætspark,Sundby Idrætspark,ajtb177oqwawkdwbqhldmq6mx,B 93,B 93,Boldklubben af 1893,B93,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,bd4qakf7j0wwie8wke9km7uj8,Roskilde,Roskilde,FC Roskilde,ROS,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,95,4,0,2,0,2,0,2,536,,
5,5,4bvv6m428jfg51flueobkcums,13,2025-05-22Z,17:00:00Z,2025-05-22,19:00:00,10,2,45,2025-05-25T19:07:50Z,Hillerød vs Vendsyssel,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,36gn6zlfzdlekhpz37exph990,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-22Z,Relegation Round,9erafax6g58t7mssqkwmxv734,no,Right to Dream Park,Right to Dream Park,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,Hillerød,Hillerød Fodbold,HIL,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,Vendsyssel,Vendsyssel FF,VFN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,97,33,0,1,3,1,3,1,403,,
6,6,5vy13geyvcf7auq9z2z2bmbdg,13,2025-05-17Z,12:00:00Z,2025-05-17,14:00:00,9,2,45,2025-05-21T17:52:40Z,Kolding vs OB,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,4tjh9d0ks4vsosadk92ye8m1b,no,Autocentralen Park,Autocentralen Park,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,Kolding,Kolding IF,KIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,dbl7ir1qugqz8nvp1vzn8im50,OB,OB,Odense Boldklub,OB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,97,33,0,0,1,1,1,1,3271,,
7,7,5vkr5w0w12c786tf219vmmuj8,13,2025-05-17Z,12:00:00Z,2025-05-17,14:00:00,9,2,45,2025-05-21T17:52:42Z,Horsens vs Fredericia,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,db6ooyw998ggaa5aku3asfc4o,no,Nordstern Arena Horsens,Nordstern Arena Horsens,a9vw7ikerpr4cuweeeka5aneg,Horsens,Horsens,AC Horsens,ACH,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,6wwwud48qahpwrfxs20334qk5,Fredericia,Fredericia,FC Fredericia,FRE,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,94,27,0,0,0,3,0,3,1494,"[{'contestantId': 'a9vw7ikerpr4cuweeeka5aneg', 'periodId': 1, 'timeMin': 33, 'timeMinSec': '32:46', 'lastUpdated': '2025-05-21T17:52:40Z', 'timestamp': '2025-05-17T12:34:15Z', 'type': 'PM', 'playerId': '6k7khwtkxpem9z17bl5rrf2p6', 'playerName': 'E. Frederiksen', 'optaEventId': '2815659035'}]",
8,8,4bj6xp8om59sc99vx4bbg9st0,13,2025-05-16Z,17:00:00Z,2025-05-16,19:00:00,9,2,45,2025-05-20T00:13:21Z,Roskilde vs Hillerød,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,36gn6zlfzdlekhpz37exph990,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-22Z,Relegation Round,dwd4cajhkpb7kukli0ft61rlf,no,Roskilde Idrætspark,Roskilde Idrætspark,bd4qakf7j0wwie8wke9km7uj8,Roskilde,Roskilde,FC Roskilde,ROS,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,Hillerød,Hillerød Fodbold,HIL,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,95,4,1,1,4,2,4,2,726,,
9,9,4b67g2fxajplf08tvbcvs85jo,13,2025-05-16Z,17:00:00Z,2025-05-16,19:00:00,9,2,45,2025-05-22T16:30:59Z,HB Køge vs B 93,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,36gn6zlfzdlekhpz37exph990,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-22Z,Relegation Round,3lfsrl2mfvj6mjg7b1wlb0tk7,no,Capelli Sport Stadion,Capelli Sport Stadion,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,HB Køge,HB Køge,HBK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,ajtb177oqwawkdwbqhldmq6mx,B 93,B 93,Boldklubben af 1893,B93,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,98,16,1,1,2,1,2,1,2009,,
10,10,4atft25tnjabc6ysy5de83t3o,13,2025-05-16Z,17:00:00Z,2025-05-16,19:00:00,9,2,45,2025-05-22T23:12:44Z,Vendsyssel vs Hobro,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,36gn6zlfzdlekhpz37exph990,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-22Z,Relegation Round,dfnhf1zshqqq5ytektpoia1h8,no,Nord Energi Arena,Nord Energi Arena,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,Vendsyssel,Vendsyssel FF,VFN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b2vft81kyjurzbmekvgrqwr64,Hobro,Hobro,Hobro IK,HIK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,100,20,2,0,2,0,2,0,1573,,
11,11,5wb947l6q5eugacv25o6f3uvo,13,2025-05-15Z,17:00:00Z,2025-05-15,19:00:00,9,2,45,2025-05-16T15:23:01Z,Esbjerg vs Hvidovre,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,7ndkid8ao9wjs2rnln7iuwgy7,no,Blue Water Arena,Blue Water Arena,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,Esbjerg,Esbjerg fB,EFB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,Hvidovre,Hvidovre IF,HVI,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,94,18,1,0,2,0,2,0,3004,,
12,12,5v7fhanw9fpn7dwgi41ixen84,13,2025-05-10Z,13:00:00Z,2025-05-10,15:00:00,8,2,45,2025-05-15T16:22:52Z,Kolding vs Esbjerg,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,4tjh9d0ks4vsosadk92ye8m1b,no,Autocentralen Park,Autocentralen Park,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,Kolding,Kolding IF,KIF,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,Esbjerg,Esbjerg fB,EFB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,98,29,0,0,2,1,2,1,2613,,
13,13,4a3zc3rf4uks8i6qus8dc8zkk,13,2025-05-10Z,12:00:00Z,2025-05-10,14:00:00,8,2,45,2025-05-22T21:21:41Z,Vendsyssel vs HB Køge,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,36gn6zlfzdlekhpz37exph990,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-22Z,Relegation Round,dfnhf1zshqqq5ytektpoia1h8,no,Nord Energi Arena,Nord Energi Arena,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,Vendsyssel,Vendsyssel FF,VFN,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,HB Køge,HB Køge,HBK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,101,22,0,0,0,1,0,1,1496,,
14,14,4agn0rjt0u7f3ubexedv3vwno,13,2025-05-09Z,17:00:00Z,2025-05-09,19:00:00,8,2,45,2025-05-22T23:12:45Z,Roskilde vs Hobro,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,36gn6zlfzdlekhpz37exph990,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-22Z,Relegation Round,dwd4cajhkpb7kukli0ft61rlf,no,Roskilde Idrætspark,Roskilde Idrætspark,bd4qakf7j0wwie8wke9km7uj8,Roskilde,Roskilde,FC Roskilde,ROS,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b2vft81kyjurzbmekvgrqwr64,Hobro,Hobro,Hobro IK,HIK,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,94,7,0,0,1,1,1,1,667,,
15,15,5uu4n4yd3jluzp5u9mqoedatw,13,2025-05-09Z,16:30:00Z,2025-05-09,18:30:00,8,2,45,2025-05-12T17:57:43Z,Horsens vs OB,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,db6ooyw998ggaa5aku3asfc4o,no,Nordstern Arena Horsens,Nordstern Arena Horsens,a9vw7ikerpr4cuweeeka5aneg,Horsens,Horsens,AC Horsens,ACH,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,dbl7ir1qugqz8nvp1vzn8im50,OB,OB,Odense Boldklub,OB,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,97,20,1,0,2,2,2,2,2574,,
16,16,5ugpsuyep8ehvbqmpw5ukj6z8,13,2025-05-09Z,16:30:00Z,2025-05-09,18:30:00,8,2,45,2025-05-10T18:57:23Z,Fredericia vs Hvidovre,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,1z4bhmfrjf354e754hlesjh6x,no,Monjasa Park,Monjasa Park,6wwwud48qahpwrfxs20334qk5,Fredericia,Fredericia,FC Fredericia,FRE,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,Hvidovre,Hvidovre IF,HVI,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,94,24,0,1,5,1,5,1,3812,,
17,17,49rdbasgdyvhic0zp8tk5nvv8,13,2025-05-08Z,17:00:00Z,2025-05-08,19:00:00,8,2,45,2025-05-13T01:47:06Z,Hillerød vs B 93,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,36gn6zlfzdlekhpz37exph990,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-22Z,Relegation Round,9erafax6g58t7mssqkwmxv734,no,Right to Dream Park,Right to Dream Park,aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,Hillerød,Hillerød Fodbold,HIL,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,ajtb177oqwawkdwbqhldmq6mx,B 93,B 93,Boldklubben af 1893,B93,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,98,11,2,2,5,2,5,2,405,,
18,18,49d74uley95fwfspepw5da1as,13,2025-05-04Z,14:00:00Z,2025-05-04,16:00:00,7,2,45,2025-05-06T21:42:00Z,HB Køge vs Roskilde,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,36gn6zlfzdlekhpz37exph990,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-22Z,Relegation Round,3lfsrl2mfvj6mjg7b1wlb0tk7,no,Capelli Sport Stadion,Capelli Sport Stadion,8cfkisxf1fkxdqtt6tx1tup48,HB Køge,HB Køge,HB Køge,HBK,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,bd4qakf7j0wwie8wke9km7uj8,Roskilde,Roskilde,FC Roskilde,ROS,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,home,98,57,2,1,4,3,4,3,1407,,
19,19,5u1pt2mujwac4l7b8qkh4q5g4,13,2025-05-03Z,10:30:00Z,2025-05-03,12:30:00,7,2,45,2025-05-06T21:41:44Z,Hvidovre vs Kolding,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,2iypf8b9n3h73nidva1157o9p,no,Pro Ventilation Arena,Pro Ventilation Arena,8gxd9ry2580pu1b1dd5ny9ymy,Hvidovre,Hvidovre,Hvidovre IF,HVI,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,b8oqgvx1ijeyn6y1cn6929ix4,Kolding,Kolding,Kolding IF,KIF,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,95,37,0,0,0,1,0,1,1297,,
20,20,5toehmyc24dcprn0itpcgmrro,13,2025-05-03Z,10:30:00Z,2025-05-03,12:30:00,7,2,45,2025-05-15T16:22:51Z,Esbjerg vs Horsens,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,7ndkid8ao9wjs2rnln7iuwgy7,no,Blue Water Arena,Blue Water Arena,f1h34qp5zbfl489q8vnkhiq9s,Esbjerg,Esbjerg,Esbjerg fB,EFB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,a9vw7ikerpr4cuweeeka5aneg,Horsens,Horsens,AC Horsens,ACH,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,away,95,53,0,1,0,1,0,1,2436,,
21,21,5tb492z4psa7ea3t3ffryhfdg,13,2025-05-03Z,10:30:00Z,2025-05-03,12:30:00,7,2,45,2025-05-09T15:56:38Z,OB vs Fredericia,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,35km64oao8924f7vhpo7hywic,8etth6t2th2yzwnj4p0c2kn9x,2025-03-29Z,2025-05-23Z,Promotion Round,7mq69snwy4vs0vmurkpae2vz,no,Nature Energy Park,Nature Energy Park,dbl7ir1qugqz8nvp1vzn8im50,OB,OB,Odense Boldklub,OB,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,6wwwud48qahpwrfxs20334qk5,Fredericia,Fredericia,FC Fredericia,FRE,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,98,42,1,1,1,1,1,1,5524,,
22,22,490hz4aozq22aua609git2gpg,13,2025-05-02Z,17:00:00Z,2025-05-02,19:00:00,7,2,45,2025-05-22T21:21:39Z,B 93 vs Vendsyssel,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6ifaeunfdelecgticvxanikzu,1. Division,Danish 1. Division,1DV,Domestic league,5adf60vwiw2f2mibyq1k4ex7i,Denmark,351g9crny6x5a4uxcc90s2904,2024-07-19Z,2025-05-23Z,2024/2025,36gn6zlfzdlekhpz37exph990,ez2c68hjfw70wvau9svn16g9h,2025-03-28Z,2025-05-22Z,Relegation Round,cju4mgd1yaw76ufi1igizb5wj,no,Sundby Idrætspark,Sundby Idrætspark,ajtb177oqwawkdwbqhldmq6mx,B 93,B 93,Boldklubben af 1893,B93,home,5adf60vwiw2f2mibyq1k4ex7i,Denmark,7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,Vendsyssel,Vendsyssel FF,VFN,away,5adf60vwiw2f2mibyq1k4ex7i,Denmark,14,Played,draw,96,56,1,0,2,2,2,2,811,,
