id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/10/value,qualifier/12/value,qualifier/13/value,qualifier/9/value,qualifier/11/value,qualifier/16/value
2807197099,657,1,2,80,20,3cbke8cbou2ms925872vk6dwx,1,32.0,6.8,2025-04-27T14:38:16.582Z,2025-04-27T14:38:19Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5685340643,140,44.2,5685340641,56,Back,5685340649,213,6.22,5685340645,141,5.6,5685340647,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197123,658,1,2,80,22,3cbke8cbou2ms925872vk6dwx,1,43.7,5.0,2025-04-27T14:38:18.887Z,2025-04-27T14:38:20Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5685340765,56,Back,5685340769,141,4.0,5685340767,140,31.1,5685340771,212,13.2,5685340773,213,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197205,659,1,2,80,24,3cbke8cbou2ms925872vk6dwx,0,31.1,4.0,2025-04-27T14:38:20.489Z,2025-04-27T14:38:24Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685341243,1,,5685341241,213,0.44,5685341225,157,,5685341231,56,Center,5685341233,140,73.4,5685341239,212,49.2,5685341237,141,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197295,822,1,2,80,28,1c7dv8ays675v9kp6a04sd8pq,1,31.6,62.0,2025-04-27T14:38:24.698Z,2025-04-27T14:38:28Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5685341689,56,Back,5685341703,213,3.70,5685341695,141,46.3,5685341691,140,15.2,5685341699,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197421,823,1,2,80,32,1c7dv8ays675v9kp6a04sd8pq,0,19.6,36.0,2025-04-27T14:38:28.301Z,2025-04-27T14:38:33Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5685342331,1,,5685342325,141,51.3,5685342319,157,,5685342329,213,0.19,5685342327,212,55.1,5685342321,56,Center,5685342323,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197457,660,1,2,80,37,3cbke8cbou2ms925872vk6dwx,0,34.4,35.4,2025-04-27T14:38:33.077Z,2025-04-27T14:38:35Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685342523,56,Back,5685342521,3,,5685342525,140,38.1,5685342529,212,15.0,5685342527,141,56.7,5685342531,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197507,824,44,2,80,38,1c7dv8ays675v9kp6a04sd8pq,1,62.4,34.1,2025-04-27T14:38:34.741Z,2025-04-27T15:07:14Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5685342783,286,,5685342775,56,Center,5685342885,233,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197471,661,44,2,80,38,3cbke8cbou2ms925872vk6dwx,0,37.6,65.9,2025-04-27T14:38:34.742Z,2025-04-27T15:07:14Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5685342557,285,,5685342555,56,Back,5685342917,233,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197539,825,3,2,80,40,1c7dv8ays675v9kp6a04sd8pq,0,64.0,36.7,2025-04-27T14:38:36.092Z,2025-04-27T14:38:42Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5685343353,233,662,5685342991,56,Center,5685342993,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197579,662,7,2,80,40,3cbke8cbou2ms925872vk6dwx,0,36.0,63.3,2025-04-27T14:38:36.093Z,2025-04-27T14:38:41Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685343229,56,Back,5685343235,285,,5685343329,233,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197547,826,61,2,80,41,1c7dv8ays675v9kp6a04sd8pq,1,66.2,39.4,2025-04-27T14:38:37.242Z,2025-04-27T14:38:37Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5685343043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197691,664,1,2,80,44,3cbke8cbou2ms925872vk6dwx,1,40.9,58.2,2025-04-27T14:38:41.032Z,2025-04-27T14:38:43Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5685343863,140,48.7,5685343861,56,Back,5685343869,213,5.22,5685343865,141,36.6,5685343867,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197695,665,3,2,80,47,3cbke8cbou2ms925872vk6dwx,0,62.4,26.6,2025-04-27T14:38:43.655Z,2025-04-27T14:53:37Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5685343891,56,Center,5685344257,233,827,5685343893,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197737,827,7,2,80,47,1c7dv8ays675v9kp6a04sd8pq,1,37.6,73.4,2025-04-27T14:38:43.656Z,2025-04-27T14:53:37Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5685344083,285,,5685344081,56,Back,5685344179,233,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197769,829,1,2,80,50,1c7dv8ays675v9kp6a04sd8pq,1,33.9,76.9,2025-04-27T14:38:46.591Z,2025-04-27T14:38:47Z,59d5otjevb4zussjofufdg4ph,P. Pennanen,,,5685344301,212,6.9,5685344295,140,27.8,5685344303,213,3.51,5685344291,56,Back,5685344299,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807197923,830,1,2,80,51,1c7dv8ays675v9kp6a04sd8pq,1,27.8,73.3,2025-04-27T14:38:47.386Z,2025-04-27T14:38:53Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5685345241,212,7.4,5685345243,213,4.50,5685345237,140,26.3,5685345239,141,62.7,5685345235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198075,831,1,2,80,57,1c7dv8ays675v9kp6a04sd8pq,1,30.1,64.6,2025-04-27T14:38:53.403Z,2025-04-27T14:38:58Z,aa40go6nrv6mpdny6zdc1jeg9,J. Oksanen,,,5685346021,56,Back,5685346023,140,41.9,5685346027,212,20.1,5685346025,141,87.8,5685346029,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198109,832,1,2,81,2,1c7dv8ays675v9kp6a04sd8pq,0,61.0,89.3,2025-04-27T14:38:58.619Z,2025-04-27T14:38:59Z,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,,,5685346175,213,5.84,5685346171,141,75.4,5685346173,212,22.2,5685346169,140,80.1,5685346167,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198145,666,8,2,81,5,3cbke8cbou2ms925872vk6dwx,1,28.0,33.9,2025-04-27T14:39:01.110Z,2025-04-27T14:39:01Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685346401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198231,668,1,2,81,7,3cbke8cbou2ms925872vk6dwx,1,31.6,24.6,2025-04-27T14:39:03.255Z,2025-04-27T14:39:04Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685346823,140,33.3,5685346821,56,Back,5685346825,141,35.5,5685346829,212,7.6,5685346833,213,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198263,669,1,2,81,8,3cbke8cbou2ms925872vk6dwx,1,33.3,35.5,2025-04-27T14:39:04.086Z,2025-04-27T14:39:05Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685347017,141,59.3,5685347015,140,22.5,5685347019,212,19.8,5685347013,56,Back,5685347021,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198345,670,1,2,81,9,3cbke8cbou2ms925872vk6dwx,1,22.3,59.4,2025-04-27T14:39:05.399Z,2025-04-27T14:39:08Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5685347519,56,Back,5685347529,212,25.3,5685347523,140,44.0,5685347531,213,5.83,5685347525,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198561,671,1,2,81,12,3cbke8cbou2ms925872vk6dwx,1,44.2,42.7,2025-04-27T14:39:08.806Z,2025-04-27T14:39:16Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5685348739,213,5.77,5685348735,141,29.1,5685348737,212,19.0,5685348731,56,Center,5685348733,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198545,833,83,2,81,20,1c7dv8ays675v9kp6a04sd8pq,0,10.7,61.5,2025-04-27T14:39:16.123Z,2025-04-27T14:39:17Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5685348833,399,b0wmozayt7xbjz6ihhdiczq0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198565,672,50,2,81,20,3cbke8cbou2ms925872vk6dwx,1,77.5,38.9,2025-04-27T14:39:16.679Z,2025-04-27T15:03:15Z,b0wmozayt7xbjz6ihhdiczq0a,J. Latonen,,,5685354451,233,834,5685348753,56,Center,5685354345,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198583,834,7,2,81,20,1c7dv8ays675v9kp6a04sd8pq,0,22.5,61.1,2025-04-27T14:39:16.680Z,2025-04-27T15:03:13Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5685348855,285,,5685354421,233,672,5685348853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807226813,937,61,2,81,21,1c7dv8ays675v9kp6a04sd8pq,1,21.6,69.1,2025-04-27T14:39:17.069Z,2025-04-27T15:03:21Z,dpegzp0t66wtgyc69v4rj6cyc,S. Miettinen,,,5685505743,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198637,673,1,2,81,22,3cbke8cbou2ms925872vk6dwx,1,85.1,33.0,2025-04-27T14:39:18.663Z,2025-04-27T14:39:20Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5685349153,140,92.0,5685349151,56,Center,5685349157,212,10.8,5685349155,141,21.3,5685349159,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198713,674,1,2,81,24,3cbke8cbou2ms925872vk6dwx,1,92.0,21.3,2025-04-27T14:39:20.791Z,2025-04-27T14:39:24Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5685349599,212,5.6,5685349593,141,27.6,5685349601,213,2.28,5685349589,140,88.5,5685349587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198791,675,1,2,81,27,3cbke8cbou2ms925872vk6dwx,1,88.3,28.2,2025-04-27T14:39:23.879Z,2025-04-27T14:39:45Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,1.0,,5685350051,141,53.6,5685350053,212,18.3,5685350055,213,1.90,5685350049,140,82.6,5685350047,56,Center,5685352765,210,14,5685352767,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198727,835,43,2,81,28,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-27T14:39:24.507Z,2025-04-27T14:39:52Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5685353757,144,74,5685349671,56,Back,5685349673,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198803,676,14,2,81,30,3cbke8cbou2ms925872vk6dwx,1,81.2,47.4,2025-04-27T14:39:26.359Z,2025-04-28T08:57:22Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685352845,328,,5685352829,74,,5685350111,22,,5685352835,55,675,5685351295,20,,5685352849,231,52.2,5685352839,102,49.6,5685350119,56,Center,5685352847,230,5685350115,18,5685352843,215,5685352841,103,5685352833,154,5685352831,29,,,,,,,,,,,,98.0,,,,,39.2,
2807199011,678,5,2,81,34,3cbke8cbou2ms925872vk6dwx,0,101.7,61.8,2025-04-27T14:39:30.844Z,2025-04-27T15:07:06Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685351245,346,,5685351357,233,836,5685351243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807198917,836,5,2,81,34,1c7dv8ays675v9kp6a04sd8pq,1,-1.7,38.2,2025-04-27T14:39:30.844Z,2025-04-27T15:07:06Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5685350705,346,,5685350703,56,Back,5685351275,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199973,837,18,2,82,16,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-27T14:40:12.830Z,2025-04-27T14:40:13Z,5t58neiqhud2d4h64owu8fwiy,A. Sadiku,,,5685356937,59,11,5685356931,44,Forward,5685356929,42,,5685357039,55,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807199989,838,19,2,82,16,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-27T14:40:12.831Z,2025-04-27T14:40:14Z,2vvnbkdgeje34aivohozzvm5l,A. Heinonen,,,5685356993,292,9,5685356991,59,17,5685356999,55,837,5685356997,44,Forward,5685356985,42,,5685356995,293,1,5685356989,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807200009,679,27,2,82,17,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-27T14:40:13.095Z,2025-04-27T14:53:29Z,,,,,5685458439,233,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807200285,839,27,2,82,17,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-27T14:40:13.095Z,2025-04-27T14:53:29Z,,,,,5685358535,41,Injury,5685458443,233,679,5685358537,53,289f8ysumkm0ilmx2z472cei2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807200669,680,28,2,82,44,3cbke8cbou2ms925872vk6dwx,1,0.0,0.0,2025-04-27T14:40:40.897Z,2025-04-27T14:40:41Z,,,,,5685360639,233,840,5685360593,55,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807200677,840,28,2,82,44,1c7dv8ays675v9kp6a04sd8pq,1,0.0,0.0,2025-04-27T14:40:40.897Z,2025-04-27T14:40:41Z,,,,,5685360615,55,839,5685360675,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201395,841,1,2,83,8,1c7dv8ays675v9kp6a04sd8pq,0,4.9,39.8,2025-04-27T14:41:04.106Z,2025-04-27T14:41:07Z,b6uchs6rc43tlb0qj2tw3xzh1,J. Kreidl,,,5685364491,74,,5685364481,141,31.3,5685364483,212,66.4,5685364477,56,Center,5685364479,140,67.9,5685364475,124,,5685364485,213,6.20,5685364487,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201405,681,44,2,83,10,3cbke8cbou2ms925872vk6dwx,1,32.2,71.3,2025-04-27T14:41:07.001Z,2025-04-27T15:07:14Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5685364543,56,Back,5685364705,233,842,5685364545,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201413,842,44,2,83,10,1c7dv8ays675v9kp6a04sd8pq,0,67.8,28.7,2025-04-27T14:41:07.002Z,2025-04-27T15:07:15Z,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,,,5685364721,233,681,5685364585,56,Center,5685364587,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201455,682,1,2,83,11,3cbke8cbou2ms925872vk6dwx,0,32.2,76.0,2025-04-27T14:41:07.319Z,2025-04-27T14:41:09Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5685364783,212,14.9,5685364781,141,66.9,5685364777,56,Back,5685364779,140,45.1,5685364775,3,,5685364785,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201487,843,44,2,83,13,1c7dv8ays675v9kp6a04sd8pq,1,56.6,32.7,2025-04-27T14:41:09.499Z,2025-04-27T15:07:15Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5685365361,233,683,5685364961,56,Center,5685364965,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201553,683,44,2,83,13,3cbke8cbou2ms925872vk6dwx,0,43.4,67.3,2025-04-27T14:41:09.500Z,2025-04-27T15:07:15Z,8do2uv6sab8cz1556kk5o1q1g,D. Hafstad,,,5685365337,285,,5685365335,56,Back,5685365401,233,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201505,844,1,2,83,13,1c7dv8ays675v9kp6a04sd8pq,0,61.1,31.0,2025-04-27T14:41:09.949Z,2025-04-27T14:41:10Z,doxrlp6910n9l5b5zl8ee73ai,D. Arifi,,,5685365065,140,66.1,5685365071,212,7.4,5685365073,213,5.50,5685365067,141,23.3,5685365061,3,,5685365063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201627,685,1,2,83,17,3cbke8cbou2ms925872vk6dwx,1,38.0,79.6,2025-04-27T14:41:13.736Z,2025-04-27T14:41:14Z,b7x9fczqecsf267ewzcvccmhh,R. Eremenko,,,5685365705,140,23.9,5685365709,212,16.5,5685365711,213,3.60,5685365707,141,68.8,5685365703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201653,686,1,2,83,18,3cbke8cbou2ms925872vk6dwx,1,23.9,68.8,2025-04-27T14:41:14.727Z,2025-04-27T14:41:15Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685365855,140,29.4,5685365857,141,35.2,5685365859,212,23.6,5685365853,56,Back,5685365861,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201731,687,1,2,83,19,3cbke8cbou2ms925872vk6dwx,1,29.4,35.2,2025-04-27T14:41:15.607Z,2025-04-27T14:41:17Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685366239,140,34.0,5685366237,56,Back,5685366245,213,1.11,5685366243,212,10.8,5685366241,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201865,688,1,2,83,21,3cbke8cbou2ms925872vk6dwx,1,34.1,50.7,2025-04-27T14:41:17.511Z,2025-04-27T14:41:23Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685367009,140,34.3,5685367011,141,80.0,5685367013,212,19.9,5685367007,56,Back,5685367015,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807201933,689,1,2,83,26,3cbke8cbou2ms925872vk6dwx,1,43.1,75.1,2025-04-27T14:41:23.016Z,2025-04-27T14:41:26Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5685367363,140,44.2,5685367361,56,Back,5685367367,212,29.5,5685367365,141,31.8,5685367369,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202127,690,1,2,83,30,3cbke8cbou2ms925872vk6dwx,1,43.8,29.5,2025-04-27T14:41:26.183Z,2025-04-27T14:41:34Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685368391,212,22.7,5685368393,213,5.61,5685368387,140,60.7,5685368389,141,8.6,5685368385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202165,691,1,2,83,37,3cbke8cbou2ms925872vk6dwx,1,70.3,5.2,2025-04-27T14:41:33.895Z,2025-04-27T14:41:35Z,nxt066bqaqw7grehjw514d7t,S. Heiskanen,,,5685368625,212,4.4,5685368621,140,66.7,5685368623,141,2.0,5685368627,213,3.66,5685368619,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202229,692,1,2,83,39,3cbke8cbou2ms925872vk6dwx,1,66.7,2.0,2025-04-27T14:41:35.463Z,2025-04-27T14:41:37Z,bl43lr9kdb35de8gxvuk4xgk4,G. Europaeus,,,5685368963,140,44.5,5685368961,56,Back,5685368969,213,2.68,5685368965,141,19.1,5685368967,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202251,693,1,2,83,41,3cbke8cbou2ms925872vk6dwx,1,44.5,19.1,2025-04-27T14:41:37.511Z,2025-04-27T14:41:38Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685369091,140,57.7,5685369093,141,20.6,5685369097,213,0.07,5685369095,212,13.9,5685369089,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202261,694,1,2,83,42,3cbke8cbou2ms925872vk6dwx,1,57.7,20.6,2025-04-27T14:41:38.392Z,2025-04-27T14:41:40Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685369157,56,Back,5685369159,140,44.1,5685369163,212,14.4,5685369161,141,23.3,5685369165,213,3.01,5685369191,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202393,695,1,2,83,44,3cbke8cbou2ms925872vk6dwx,1,44.1,23.3,2025-04-27T14:41:40.647Z,2025-04-27T14:41:44Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685369977,140,35.7,5685369983,213,2.00,5685369981,212,21.4,5685369975,56,Back,5685369979,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202461,696,1,2,83,48,3cbke8cbou2ms925872vk6dwx,1,37.0,56.6,2025-04-27T14:41:44.487Z,2025-04-27T14:41:47Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685370357,212,28.1,5685370355,141,94.7,5685370359,213,1.18,5685370351,56,Back,5685370353,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202559,697,1,2,83,51,3cbke8cbou2ms925872vk6dwx,1,47.3,94.7,2025-04-27T14:41:47.751Z,2025-04-27T14:41:52Z,dlpw0ifxzwotsw2ttopgispka,E. Arko-Mensah,,,5685370925,212,12.5,5685370921,140,44.4,5685370923,141,76.9,5685370927,213,4.47,5685370917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202603,698,1,2,83,56,3cbke8cbou2ms925872vk6dwx,1,44.4,74.5,2025-04-27T14:41:52.199Z,2025-04-27T14:41:53Z,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,,,5685371135,56,Center,5685371139,141,57.8,5685371137,140,52.0,5685371143,213,5.32,5685371141,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202647,699,1,2,83,57,3cbke8cbou2ms925872vk6dwx,1,52.0,57.8,2025-04-27T14:41:53.596Z,2025-04-27T14:41:55Z,19yfn0sushy5fc003vhn0skwl,E. Bashkirov,,,5685371451,141,46.4,5685371447,140,42.5,5685371461,213,3.80,5685371455,212,12.6,5685371445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202733,700,1,2,83,59,3cbke8cbou2ms925872vk6dwx,1,40.8,51.8,2025-04-27T14:41:55.687Z,2025-04-27T14:41:59Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685371909,141,27.0,5685371905,56,Back,5685371907,140,44.6,5685371913,213,4.94,5685371911,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202771,701,1,2,84,2,3cbke8cbou2ms925872vk6dwx,0,46.0,26.4,2025-04-27T14:41:58.855Z,2025-04-27T14:42:00Z,bpjmwp030jnapyjfii8nyqdhx,J. Ojala,,,5685372075,141,46.3,5685372067,56,Center,5685372063,155,,5685372079,212,35.3,5685372083,213,0.39,5685372071,140,77.0,5685372087,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202947,846,1,2,84,5,1c7dv8ays675v9kp6a04sd8pq,0,27.1,51.6,2025-04-27T14:42:01.789Z,2025-04-27T14:42:07Z,289f8ysumkm0ilmx2z472cei2,I. Cissé,,,5685372999,212,43.3,5685372997,141,45.4,5685372991,157,,5685373001,213,6.19,5685372993,56,Center,5685373005,1,,5685372995,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807202993,702,1,2,84,11,3cbke8cbou2ms925872vk6dwx,1,37.7,46.4,2025-04-27T14:42:07.352Z,2025-04-27T14:42:09Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685373287,213,3.06,5685373273,56,Back,5685373277,140,11.4,5685373281,141,49.9,5685373269,3,,5685373285,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807203189,704,1,2,84,15,3cbke8cbou2ms925872vk6dwx,1,11.5,49.1,2025-04-27T14:42:11.513Z,2025-04-27T14:42:16Z,dxlvcn8a2lhtne6py7w4tbpw5,Á. Craninx,,,5685374435,140,15.3,5685374439,212,14.2,5685374437,141,69.1,5685374431,123,,5685374433,56,Back,5685374443,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807203359,705,1,2,84,20,3cbke8cbou2ms925872vk6dwx,1,23.2,73.6,2025-04-27T14:42:16.440Z,2025-04-27T14:42:22Z,6q0g98fnbdx5sg52lazo2sqac,P. Gnanou,,,5685375417,141,29.4,5685375419,212,32.6,5685375409,56,Back,5685375413,140,35.3,5685375425,1,,5685375423,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
