id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/12/value
2808768475,610,1,2,60,34,2rdnn9p03qrmmv34tyx1nahpa,0,99.6,99.3,2025-05-02T16:19:32.849Z,2025-05-02T16:31:56Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5694230727,56,Center,5694231429,213,4.50,5694231419,155,,5694231425,141,56.0,5694231427,212,30.1,5694231417,2,,5694254933,223,,5694231421,140,93.5,5694231923,6,,,,,,,,,,,,,,,,,,,,,,,,,
2808768491,611,43,2,60,40,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-02T16:19:39.035Z,2025-05-02T16:21:12Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5694233867,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768497,483,44,2,60,43,duspptyvnr5kpx2iko5gerhnz,1,8.0,61.0,2025-05-02T16:19:41.925Z,2025-05-02T16:19:46Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5694230901,56,Back,5694230903,285,,5694230977,233,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768511,612,44,2,60,43,2rdnn9p03qrmmv34tyx1nahpa,0,91.5,36.4,2025-05-02T16:19:41.926Z,2025-05-02T16:19:45Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5694230985,233,483,5694230969,286,,5694230967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768503,484,12,2,60,43,duspptyvnr5kpx2iko5gerhnz,1,9.5,68.7,2025-05-02T16:19:42.358Z,2025-05-02T16:19:44Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5694230927,56,Back,5694230935,213,0.65,5694230929,140,27.3,5694230933,212,23.5,5694230953,15,,5694230931,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768519,613,1,2,60,49,2rdnn9p03qrmmv34tyx1nahpa,0,81.7,10.1,2025-05-02T16:19:47.729Z,2025-05-02T16:21:25Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5694231043,213,1.08,5694231037,140,93.2,5694231035,56,Center,5694231031,2,,5694231069,233,485,5694231039,141,43.1,5694231033,155,,5694231041,212,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768523,485,11,2,60,49,duspptyvnr5kpx2iko5gerhnz,1,4.2,51.2,2025-05-02T16:19:48.485Z,2025-05-02T16:19:49Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5694231063,56,Back,5694231065,88,,5694231073,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768593,486,1,2,60,59,duspptyvnr5kpx2iko5gerhnz,1,13.5,48.1,2025-05-02T16:19:58.439Z,2025-05-02T16:20:00Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5694231451,56,Back,5694231457,212,11.1,5694231455,141,36.3,5694231449,123,,5694231459,213,5.47,5694231453,140,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768603,487,1,2,61,1,duspptyvnr5kpx2iko5gerhnz,1,19.8,36.3,2025-05-02T16:19:59.973Z,2025-05-02T16:20:01Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5694231497,140,35.3,5694231495,56,Back,5694231503,213,0.15,5694231499,141,40.0,5694231501,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768609,488,1,2,61,3,duspptyvnr5kpx2iko5gerhnz,1,35.3,40.0,2025-05-02T16:20:01.557Z,2025-05-02T16:20:03Z,6zw6j1zpm7vs8zkx5z6enqpgq,M. Borchers,,,5694231541,213,4.18,5694231537,141,13.5,5694231535,140,25.2,5694231539,212,20.9,5694231533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768611,489,1,2,61,4,duspptyvnr5kpx2iko5gerhnz,0,24.5,6.2,2025-05-02T16:20:03.382Z,2025-05-02T16:20:05Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5694231549,141,5.6,5694231657,286,,5694231553,213,6.09,5694231651,236,,5694231551,212,2.1,5694231653,233,614,5694231545,56,Back,5694231547,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768627,614,74,2,61,4,2rdnn9p03qrmmv34tyx1nahpa,1,68.5,92.6,2025-05-02T16:20:03.383Z,2025-05-02T16:33:28Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5694231625,285,,5694231623,56,Left,5694231667,233,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768653,490,5,2,61,8,duspptyvnr5kpx2iko5gerhnz,1,25.2,-1.8,2025-05-02T16:20:06.616Z,2025-05-02T16:33:24Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5694231791,233,615,5694231783,347,,5694231781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768641,615,5,2,61,8,2rdnn9p03qrmmv34tyx1nahpa,0,74.8,101.8,2025-05-02T16:20:06.616Z,2025-05-02T16:20:10Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5694231809,233,490,5694231725,347,,5694231723,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768695,491,1,2,61,15,duspptyvnr5kpx2iko5gerhnz,1,21.9,0.0,2025-05-02T16:20:13.974Z,2025-05-02T16:20:16Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5694232041,56,Back,5694232045,141,5.8,5694232047,212,17.8,5694232039,107,,5694232049,213,0.30,5694232043,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768697,492,1,2,61,17,duspptyvnr5kpx2iko5gerhnz,0,38.1,5.8,2025-05-02T16:20:16.278Z,2025-05-02T16:20:17Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5694232061,141,9.4,5694232065,213,0.30,5694232057,56,Back,5694232055,3,,5694232063,212,8.3,5694232059,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768705,616,1,2,61,19,2rdnn9p03qrmmv34tyx1nahpa,0,43.5,73.5,2025-05-02T16:20:18.419Z,2025-05-02T16:20:18Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5694232103,141,60.3,5694232109,1,,5694232099,56,Center,5694232101,140,59.4,5694232107,213,5.79,5694232105,212,19.0,5694232097,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768717,493,1,2,61,20,duspptyvnr5kpx2iko5gerhnz,1,28.8,30.3,2025-05-02T16:20:19.398Z,2025-05-02T16:20:21Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5694232189,140,33.2,5694232191,141,26.2,5694232195,213,5.74,5694232187,56,Back,5694232185,3,,5694232193,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768729,494,1,2,61,22,duspptyvnr5kpx2iko5gerhnz,1,33.2,26.2,2025-05-02T16:20:20.965Z,2025-05-02T16:20:24Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5694232253,212,18.4,5694232249,140,31.0,5694232255,213,1.70,5694232251,141,53.0,5694232245,3,,5694232247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768755,495,1,2,61,26,duspptyvnr5kpx2iko5gerhnz,1,42.4,71.8,2025-05-02T16:20:24.662Z,2025-05-02T16:20:30Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5694232431,212,29.3,5694232429,141,97.4,5694232433,213,0.64,5694232425,56,Left,5694232427,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768773,496,1,2,61,31,duspptyvnr5kpx2iko5gerhnz,0,71.1,95.4,2025-05-02T16:20:30.501Z,2025-05-02T16:20:33Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5694232507,213,5.75,5694232503,141,80.2,5694232505,212,20.3,5694232499,56,Left,5694232501,140,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768767,617,8,2,61,34,2rdnn9p03qrmmv34tyx1nahpa,1,29.5,18.8,2025-05-02T16:20:32.993Z,2025-05-02T16:21:58Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5694232481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768813,497,1,2,61,38,duspptyvnr5kpx2iko5gerhnz,1,71.1,97.5,2025-05-02T16:20:36.757Z,2025-05-02T16:20:39Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5694232675,212,9.1,5694232677,213,3.19,5694232671,140,62.4,5694232673,141,96.9,5694232669,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768817,498,1,2,61,40,duspptyvnr5kpx2iko5gerhnz,0,62.4,96.9,2025-05-02T16:20:39.478Z,2025-05-02T16:20:40Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5694232699,140,70.6,5694232701,141,91.4,5694232697,56,Left,5694232705,213,5.87,5694232703,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768835,619,1,2,61,43,2rdnn9p03qrmmv34tyx1nahpa,1,25.3,24.4,2025-05-02T16:20:42.529Z,2025-05-02T16:20:43Z,2ds2jprriwxkden7xw0pvhe51,T. Miettunen,,,5694232793,140,35.7,5694232799,213,0.07,5694232795,141,25.6,5694232797,212,11.0,5694232791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768837,620,1,2,61,45,2rdnn9p03qrmmv34tyx1nahpa,1,35.7,25.6,2025-05-02T16:20:43.569Z,2025-05-02T16:20:45Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5694232811,140,33.5,5694232809,56,Back,5694232819,213,1.71,5694232815,212,16.3,5694232813,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768843,621,1,2,61,46,2rdnn9p03qrmmv34tyx1nahpa,1,33.5,49.4,2025-05-02T16:20:44.937Z,2025-05-02T16:20:46Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5694232849,212,8.1,5694232845,140,26.7,5694232843,56,Back,5694232847,141,43.7,5694232851,213,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768885,622,1,2,61,47,2rdnn9p03qrmmv34tyx1nahpa,1,26.7,43.7,2025-05-02T16:20:46.473Z,2025-05-02T16:21:16Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,1.0,,5694233051,140,67.8,5694234033,210,15,5694233055,212,44.1,5694233057,213,0.21,5694233049,56,Center,5694233059,1,,5694233053,141,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768889,623,15,2,61,53,2rdnn9p03qrmmv34tyx1nahpa,1,85.2,43.3,2025-05-02T16:20:51.985Z,2025-05-02T16:22:36Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5694234059,55,622,5694236033,23,,5694234055,29,,5694234051,80,,5694234079,231,49.5,5694234073,146,88.2,5694234063,102,47.8,5694234049,20,,5694234085,233,5694234075,147,499,5694233067,56,Center,5694234067,215,5694234077,230,,5694233065,17,5694234065,103,19,44.2,5694234071,82,,,,,,98.5
2808768903,499,10,2,61,53,duspptyvnr5kpx2iko5gerhnz,1,11.8,55.8,2025-05-02T16:20:52.085Z,2025-05-02T16:22:46Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5694233127,94,,5694234089,233,623,5694233131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768925,624,1,2,61,55,2rdnn9p03qrmmv34tyx1nahpa,1,81.8,28.0,2025-05-02T16:20:54.241Z,2025-05-02T16:20:56Z,8r3xgvgtysw3a026rrhebyxre,M. Stjopin,,,5694233231,212,13.8,5694233229,141,44.2,5694233233,213,2.22,5694233225,56,Center,5694233227,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768939,625,1,2,61,58,2rdnn9p03qrmmv34tyx1nahpa,1,73.9,44.2,2025-05-02T16:20:56.569Z,2025-05-02T16:20:59Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5694233281,56,Center,5694233287,212,12.6,5694233285,141,62.6,5694233289,213,1.43,5694233283,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768955,626,1,2,62,0,2rdnn9p03qrmmv34tyx1nahpa,0,75.6,62.6,2025-05-02T16:20:59.545Z,2025-05-02T16:21:00Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5694233357,141,58.7,5694233355,140,78.6,5694233361,213,5.58,5694233379,236,,5694233359,212,4.1,5694233353,56,Center,5694233381,233,500,5694233385,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768951,500,74,2,62,0,duspptyvnr5kpx2iko5gerhnz,1,19.4,35.4,2025-05-02T16:20:59.546Z,2025-05-02T16:21:01Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5694233347,285,,5694233345,56,Back,5694233405,233,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768981,627,1,2,62,5,2rdnn9p03qrmmv34tyx1nahpa,1,72.2,84.1,2025-05-02T16:21:03.569Z,2025-05-02T16:21:05Z,cpxcd9wihjrac0ttpvfzv5kkq,M. Rale,,,5694233519,213,4.30,5694233513,140,67.8,5694233509,56,Center,5694233517,212,11.6,5694233515,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808768999,628,1,2,62,6,2rdnn9p03qrmmv34tyx1nahpa,1,67.8,68.4,2025-05-02T16:21:04.881Z,2025-05-02T16:21:06Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5694233627,212,10.9,5694233625,141,58.8,5694233621,56,Center,5694233629,213,3.78,5694233623,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769015,629,1,2,62,8,2rdnn9p03qrmmv34tyx1nahpa,1,59.4,58.7,2025-05-02T16:21:06.761Z,2025-05-02T16:21:08Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5694233699,141,64.2,5694233701,212,9.1,5694233703,213,0.42,5694233695,56,Center,5694233697,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769037,630,1,2,62,9,2rdnn9p03qrmmv34tyx1nahpa,1,67.3,64.2,2025-05-02T16:21:08.305Z,2025-05-02T16:21:11Z,74od0bd25ox7cv2sfmebf72s5,A. Popovitš,,,5694233849,212,13.7,5694233845,140,56.2,5694233843,56,Center,5694233847,141,53.7,5694233851,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769101,631,1,2,62,12,2rdnn9p03qrmmv34tyx1nahpa,1,56.2,53.7,2025-05-02T16:21:11.473Z,2025-05-02T16:21:20Z,1vt9w739g9cui1qrjhld5jgt1,S. Väisänen,,,5694234181,1,,5694234179,213,4.90,5694234173,140,62.3,5694234175,141,5.0,5694234177,212,33.7,5694234171,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769105,632,61,2,62,21,2rdnn9p03qrmmv34tyx1nahpa,0,63.3,8.2,2025-05-02T16:21:19.978Z,2025-05-02T16:21:44Z,enc30jhvcxxy3c53muws4gbje,O. Jukkola,,,5694234197,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769127,502,1,2,62,23,duspptyvnr5kpx2iko5gerhnz,1,30.2,73.5,2025-05-02T16:21:22.005Z,2025-05-02T16:21:23Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5694234323,213,4.85,5694234319,141,65.7,5694234317,140,30.9,5694234315,56,Back,5694234321,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769137,503,1,2,62,24,duspptyvnr5kpx2iko5gerhnz,1,30.9,65.7,2025-05-02T16:21:23.285Z,2025-05-02T16:21:24Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5694234365,56,Back,5694234367,140,23.0,5694234371,212,14.1,5694234369,141,82.4,5694234373,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769145,504,1,2,62,25,duspptyvnr5kpx2iko5gerhnz,1,23.0,82.4,2025-05-02T16:21:24.357Z,2025-05-02T16:21:27Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5694234433,213,3.79,5694234425,56,Back,5694234427,140,11.0,5694234431,212,15.8,5694234429,141,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769159,505,1,2,62,28,duspptyvnr5kpx2iko5gerhnz,1,11.1,68.4,2025-05-02T16:21:27.013Z,2025-05-02T16:21:29Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5694234523,213,4.87,5694234519,141,46.7,5694234513,56,Back,5694234517,140,13.4,5694234521,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769179,506,1,2,62,31,duspptyvnr5kpx2iko5gerhnz,1,13.1,45.4,2025-05-02T16:21:29.686Z,2025-05-02T16:21:33Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5694234623,141,8.3,5694234619,56,Back,5694234621,140,13.4,5694234627,213,4.72,5694234625,212,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769181,507,3,2,62,35,duspptyvnr5kpx2iko5gerhnz,0,15.0,7.0,2025-05-02T16:21:33.733Z,2025-05-02T16:21:36Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5694234713,233,633,5694234635,285,,5694234633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769185,633,7,2,62,35,2rdnn9p03qrmmv34tyx1nahpa,0,85.0,93.0,2025-05-02T16:21:33.734Z,2025-05-02T16:21:37Z,7hr8mxix88otsvgitsv184g0k,M. Söderbäck,,,5694234693,233,507,5694234655,286,,5694234653,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769213,508,1,2,62,36,duspptyvnr5kpx2iko5gerhnz,1,10.4,11.0,2025-05-02T16:21:35.221Z,2025-05-02T16:21:37Z,72d57i3mfqxtbsmm196kdv0fd,T. Dekker,,,5694234821,213,3.21,5694234815,140,4.4,5694234819,212,6.3,5694234813,56,Back,5694234817,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769219,509,1,2,62,38,duspptyvnr5kpx2iko5gerhnz,0,3.1,9.1,2025-05-02T16:21:37.386Z,2025-05-02T16:21:38Z,bqc4ov50nt2cguo0rrxw2a02x,T. Reid,,,5694234849,212,1.6,5694234843,56,Back,5694234845,140,4.6,5694234847,141,8.9,5694234861,286,,5694234851,213,6.20,5694234857,233,634,5694234855,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769217,634,74,2,62,38,2rdnn9p03qrmmv34tyx1nahpa,1,94.2,90.9,2025-05-02T16:21:37.387Z,2025-05-02T16:21:39Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5694234841,285,,5694234883,233,509,5694234839,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769393,510,5,2,62,41,duspptyvnr5kpx2iko5gerhnz,1,-0.7,37.7,2025-05-02T16:21:39.971Z,2025-05-02T16:33:25Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5694235703,346,,5694235705,233,635,5694235701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769259,635,5,2,62,41,2rdnn9p03qrmmv34tyx1nahpa,0,100.7,62.3,2025-05-02T16:21:39.971Z,2025-05-02T16:22:06Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5694235711,233,510,5694235059,56,Center,5694235061,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769481,636,18,2,63,22,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-02T16:22:20.692Z,2025-05-02T16:22:21Z,7wysiv77u3wt6pk31uzzl7dre,T. Hytönen,,,5694236231,59,9,5694236227,44,Forward,5694236225,42,,5694236261,55,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769487,637,19,2,63,22,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-02T16:22:20.693Z,2025-05-02T16:30:49Z,6yreepfqr0qh9o2mlglzkri6t,R. Riski,,,5694236241,59,10,5694236245,55,636,5694236239,145,9,5694251813,292,9,5694239529,293,3,5694236243,44,Forward,5694236235,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769559,638,18,2,63,22,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-02T16:22:20.895Z,2025-05-02T16:22:52Z,5msckfem6wvr8h2egmxqgn5zo,J. Kanga,,,5694236661,42,,5694236693,55,639,5694236665,59,30,5694236663,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769561,639,19,2,63,22,2rdnn9p03qrmmv34tyx1nahpa,1,0.0,0.0,2025-05-02T16:22:20.896Z,2025-05-02T16:30:51Z,87xd8a3n7mtk57za6pcc5l5n9,L. Ala-Myllymäki,,,5694236673,145,11,5694236679,55,638,5694236669,42,,5694237209,293,1,5694236675,59,15,5694236677,44,Forward,5694252011,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769547,511,1,2,63,28,duspptyvnr5kpx2iko5gerhnz,1,3.8,48.1,2025-05-02T16:22:26.933Z,2025-05-02T16:22:29Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5694236587,213,1.49,5694236585,212,14.3,5694236581,140,4.9,5694236579,56,Back,5694236583,141,69.0,5694236591,237,,5694236577,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769555,512,1,2,63,30,duspptyvnr5kpx2iko5gerhnz,1,4.9,69.0,2025-05-02T16:22:29.029Z,2025-05-02T16:22:31Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5694236637,140,1.9,5694236635,56,Back,5694236643,213,4.48,5694236639,141,49.0,5694236641,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769577,513,1,2,63,32,duspptyvnr5kpx2iko5gerhnz,1,3.4,45.1,2025-05-02T16:22:31.192Z,2025-05-02T16:22:35Z,45kijyqwuvgoc6hx51yueyeol,T. Marttinen,,,5694236759,1,,5694236753,141,64.5,5694236749,56,Back,5694236755,212,38.7,5694236757,213,0.35,5694236747,157,,5694236751,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769581,514,61,2,63,36,duspptyvnr5kpx2iko5gerhnz,1,33.8,64.6,2025-05-02T16:22:35.447Z,2025-05-02T16:22:35Z,1zdrpi7b401hv9w9mtykzyor9,J. Vahtera,,,5694236777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808769755,644,83,2,63,37,2rdnn9p03qrmmv34tyx1nahpa,1,74.4,33.2,2025-05-02T16:22:36.270Z,2025-05-02T16:30:45Z,a30y638aa4uo6vudqgrcjvpat,J. Veteli,,,5694251665,399,80mvshlrrlu5vt41gkruwn8fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
