id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2808779787,834,61,2,83,17,5qxgilg61hlwxzfpdn2nhcayd,1,53.9,84.7,2025-05-02T16:44:29.724Z,2025-05-02T16:44:29Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5694290657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808779847,775,3,2,83,21,7efqk7uh63928il0yffxijnv7,0,69.8,35.1,2025-05-02T16:44:33.200Z,2025-05-02T16:44:35Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5694290955,211,,5694290917,286,,5694290915,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808779833,835,43,2,83,21,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-02T16:44:33.200Z,2025-05-02T16:44:38Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694290853,56,Back,5694291005,233,775,5694291089,144,45,5694290855,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808779909,836,12,2,83,24,5qxgilg61hlwxzfpdn2nhcayd,1,22.9,58.2,2025-05-02T16:44:36.417Z,2025-05-02T16:44:42Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5694291253,140,31.3,5694291257,212,11.8,5694291255,141,69.7,5694291259,213,0.73,5694291251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808779899,777,1,2,83,26,7efqk7uh63928il0yffxijnv7,1,69.5,35.2,2025-05-02T16:44:38.399Z,2025-05-02T16:44:40Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5694291199,140,64.6,5694291203,212,6.3,5694291205,213,3.76,5694291201,141,29.8,5694291197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808779929,778,1,2,83,28,7efqk7uh63928il0yffxijnv7,1,59.8,25.5,2025-05-02T16:44:40.248Z,2025-05-02T16:44:43Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694291375,56,Right,5694291381,212,11.8,5694291379,141,10.0,5694291383,213,5.18,5694291377,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808779963,779,3,2,83,31,7efqk7uh63928il0yffxijnv7,1,75.8,6.6,2025-05-02T16:44:43.240Z,2025-05-02T17:02:43Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694291561,233,837,5694291553,56,Right,5694291555,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808779941,837,45,2,83,31,5qxgilg61hlwxzfpdn2nhcayd,0,24.2,93.4,2025-05-02T16:44:43.240Z,2025-05-02T17:02:43Z,czl632fkj2mhbgu4jie3bug9h,J. Akintunde,,,5694291425,56,Back,5694291427,285,,5694291579,233,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808779983,780,1,2,83,34,7efqk7uh63928il0yffxijnv7,0,93.9,25.4,2025-05-02T16:44:45.904Z,2025-05-02T17:02:18Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694291675,213,1.45,5694291665,140,95.6,5694291669,141,47.4,5694291661,56,Center,5694291673,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780147,839,12,2,83,35,5qxgilg61hlwxzfpdn2nhcayd,1,5.4,48.1,2025-05-02T16:44:46.914Z,2025-05-02T17:02:20Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5694292833,167,,5694292689,213,5.04,5694292685,141,0.0,5694292681,56,Back,5694292683,140,16.1,5694292687,212,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808779985,781,5,2,83,37,7efqk7uh63928il0yffxijnv7,1,93.2,101.8,2025-05-02T16:44:49.713Z,2025-05-02T17:04:25Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694291679,56,Left,5694291681,347,,5694291705,233,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808779977,838,5,2,83,37,5qxgilg61hlwxzfpdn2nhcayd,0,6.8,-1.8,2025-05-02T16:44:49.713Z,2025-05-02T17:04:25Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5694291697,233,781,5694291631,56,Back,5694291635,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780203,782,1,2,84,4,7efqk7uh63928il0yffxijnv7,1,94.2,100.0,2025-05-02T16:45:16.720Z,2025-05-02T16:45:19Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694292975,107,,5694292985,141,67.2,5694292983,140,95.2,5694292991,1,,5694292979,56,Center,5694292987,212,23.0,5694292989,213,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780207,783,1,2,84,7,7efqk7uh63928il0yffxijnv7,0,95.3,67.2,2025-05-02T16:45:18.928Z,2025-05-02T16:46:32Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694293013,168,,5694293017,140,94.2,5694293019,141,54.9,5694293021,212,8.4,5694293023,213,4.58,5694293015,56,Center,5694293011,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780223,840,12,2,84,9,5qxgilg61hlwxzfpdn2nhcayd,1,9.1,48.7,2025-05-02T16:45:21.056Z,2025-05-02T17:01:58Z,btxgorlt1vhb8f0yt5jvvwg5x,K. Multanen,,,5694293131,213,4.13,5694293125,140,4.7,5694293129,212,8.4,5694293127,141,38.3,5694293123,56,Back,5694293151,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780269,841,12,2,84,10,5qxgilg61hlwxzfpdn2nhcayd,1,5.8,37.6,2025-05-02T16:45:22.705Z,2025-05-02T17:01:59Z,2fj3f2zy80nbu8p3ryblmioes,V. Purosalo,,,5694293371,212,45.3,5694293365,56,Back,5694293369,141,39.5,5694293367,140,48.9,5694293373,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780287,784,12,2,84,14,7efqk7uh63928il0yffxijnv7,1,48.4,65.8,2025-05-02T16:45:25.791Z,2025-05-02T17:01:05Z,npha09mhy3755go8t6lg3ey2,A. Bjonbäck,,,5694293449,212,6.7,5694293451,213,2.20,5694293445,140,44.6,5694293443,56,Back,5694293447,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780293,785,3,2,84,18,7efqk7uh63928il0yffxijnv7,0,44.5,80.1,2025-05-02T16:45:30.024Z,2025-05-02T17:02:41Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694293663,233,842,5694293467,56,Back,5694293469,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780313,842,7,2,84,18,5qxgilg61hlwxzfpdn2nhcayd,1,55.5,19.9,2025-05-02T16:45:30.025Z,2025-05-02T17:02:40Z,btxgorlt1vhb8f0yt5jvvwg5x,K. Multanen,,,5694293625,285,,5694293623,56,Right,5694293659,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780327,844,1,2,84,21,5qxgilg61hlwxzfpdn2nhcayd,0,64.8,22.5,2025-05-02T16:45:32.753Z,2025-05-02T16:45:35Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5694293705,141,8.5,5694293709,213,5.83,5694293701,56,Right,5694293703,140,83.5,5694293707,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780339,786,8,2,84,25,7efqk7uh63928il0yffxijnv7,1,19.3,90.5,2025-05-02T16:45:37.056Z,2025-05-02T16:45:37Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694293777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780347,787,5,2,84,26,7efqk7uh63928il0yffxijnv7,0,18.0,102.0,2025-05-02T16:45:37.810Z,2025-05-02T17:04:26Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694293811,56,Back,5694293813,347,,5694293859,233,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780351,845,5,2,84,26,5qxgilg61hlwxzfpdn2nhcayd,1,82.0,-2.0,2025-05-02T16:45:37.810Z,2025-05-02T16:45:39Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5694293829,347,,5694293835,233,787,5694293827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780401,846,1,2,84,28,5qxgilg61hlwxzfpdn2nhcayd,1,82.3,0.0,2025-05-02T16:45:39.937Z,2025-05-02T16:45:45Z,2kbiramhoa1b8k51wtfk5raei,J. Da Sylva,,,5694294093,107,,5694294097,140,80.0,5694294099,141,10.9,5694294107,213,1.84,5694294103,212,9.1,5694294095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780407,847,4,2,84,33,5qxgilg61hlwxzfpdn2nhcayd,1,77.2,17.0,2025-05-02T16:45:45.617Z,2025-05-02T17:02:28Z,5k1kwehh9ck6nlqugcurw1yi1,D. Parfitt-Williams,,,5694294159,13,,5694294165,265,,5694294161,56,Right,5694294163,152,,5694294265,233,788,5694294169,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780425,788,4,2,84,33,7efqk7uh63928il0yffxijnv7,0,22.8,83.0,2025-05-02T16:45:45.618Z,2025-05-02T19:04:02Z,80115v2kkgjym3ubywmkz654a,M. Kusu,,,5694294259,152,,5694294261,265,,5694294287,233,847,5694294257,56,Back,5694294255,13,,5694294263,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780803,848,15,2,85,27,5qxgilg61hlwxzfpdn2nhcayd,1,77.1,24.2,2025-05-02T16:46:39.569Z,2025-05-02T16:48:06Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5694299947,146,90.4,5694299943,103,19,5694299937,121,,5694299603,72,,5694299951,230,98.9,5694299953,231,47.8,5694299941,102,53.6,5694299609,82,,5694299969,233,789,5694299939,76,5694300183,18,5694299949,147,5694296361,56,Center,5694296357,26,,,,5694299945,458,,,,,41.3,,,,,,,
2808780821,789,10,2,85,27,7efqk7uh63928il0yffxijnv7,1,9.8,61.9,2025-05-02T16:46:39.669Z,2025-05-02T16:48:00Z,7e8irrii6ddjjaex00kq8cand,A. Vidjeskog,,,5694296419,56,Back,5694299989,233,848,5694296417,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780849,791,1,2,85,30,7efqk7uh63928il0yffxijnv7,1,21.9,63.9,2025-05-02T16:46:42.565Z,2025-05-02T16:46:44Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694296527,212,7.8,5694296523,140,26.4,5694296521,56,Back,5694296525,141,73.0,5694296529,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780885,792,3,2,85,32,7efqk7uh63928il0yffxijnv7,1,32.8,81.2,2025-05-02T16:46:43.951Z,2025-05-02T16:46:51Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5694296817,285,,5694296785,233,849,5694296727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780853,849,45,2,85,32,5qxgilg61hlwxzfpdn2nhcayd,0,67.2,18.8,2025-05-02T16:46:43.951Z,2025-05-02T16:46:52Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5694296803,233,792,5694296801,286,,5694296541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780897,793,3,2,85,35,7efqk7uh63928il0yffxijnv7,0,36.8,66.2,2025-05-02T16:46:46.944Z,2025-05-02T16:46:53Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5694296767,286,,5694296887,233,850,5694296765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780907,850,7,2,85,35,5qxgilg61hlwxzfpdn2nhcayd,0,63.2,33.8,2025-05-02T16:46:46.945Z,2025-05-02T16:46:53Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5694296843,56,Center,5694296877,233,793,5694296845,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780931,794,1,2,85,37,7efqk7uh63928il0yffxijnv7,1,36.8,74.7,2025-05-02T16:46:49.183Z,2025-05-02T16:46:52Z,4y7niu1b8drpeccb84s2e9wwl,S. Eremenko,,,5694297005,213,1.39,5694297001,141,82.4,5694296997,56,Back,5694297003,212,5.3,5694296999,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780937,795,1,2,85,38,7efqk7uh63928il0yffxijnv7,0,37.6,82.4,2025-05-02T16:46:50.647Z,2025-05-02T16:48:26Z,ewhh39na34kvumaw7zfbh228l,G. Sotelo,,,5694297051,1,,5694297037,56,Center,5694297041,141,42.2,5694297043,212,43.8,5694297039,140,70.2,5694297035,155,,5694297047,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808780965,851,1,2,85,43,5qxgilg61hlwxzfpdn2nhcayd,1,24.8,62.4,2025-05-02T16:46:55.249Z,2025-05-02T16:46:56Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694297193,213,3.42,5694297175,3,,5694297187,141,54.2,5694297179,56,Back,5694297191,212,20.4,5694297183,140,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808781077,853,1,2,85,45,5qxgilg61hlwxzfpdn2nhcayd,1,10.0,55.7,2025-05-02T16:46:57.185Z,2025-05-02T16:47:06Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694297607,123,,5694297613,141,90.5,5694297617,213,0.75,5694297619,1,,5694297609,56,Back,5694297615,212,34.9,5694297611,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808781079,854,4,2,85,54,5qxgilg61hlwxzfpdn2nhcayd,1,56.6,91.9,2025-05-02T16:47:06.259Z,2025-05-02T17:02:29Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5694297641,56,Left,5694297637,13,,5694297645,152,,5694297649,286,,5694297743,233,796,5694297647,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808781089,796,4,2,85,54,7efqk7uh63928il0yffxijnv7,0,43.4,8.1,2025-05-02T16:47:06.260Z,2025-05-02T17:02:29Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5694297723,285,,5694297717,56,Back,5694297777,233,854,5694297719,152,,5694297715,13,,5694297721,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808781145,855,1,2,86,1,5qxgilg61hlwxzfpdn2nhcayd,1,59.5,94.2,2025-05-02T16:47:13.089Z,2025-05-02T16:47:14Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5694298015,152,,5694298035,213,3.44,5694298025,141,82.4,5694298031,212,27.3,5694298021,140,34.6,5694298013,5,,5694298059,189,,5694298017,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808781165,856,1,2,86,3,5qxgilg61hlwxzfpdn2nhcayd,1,34.6,82.4,2025-05-02T16:47:14.769Z,2025-05-02T16:47:16Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694298121,212,9.5,5694298119,141,89.6,5694298117,140,42.3,5694298115,56,Back,5694298123,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808781211,857,1,2,86,4,5qxgilg61hlwxzfpdn2nhcayd,1,44.2,84.8,2025-05-02T16:47:16.017Z,2025-05-02T16:47:22Z,2shgmz0kct6m0wphe28gq04ix,S. Lindholm,,,5694298361,140,39.9,5694298365,212,30.8,5694298369,213,4.57,5694298359,56,Back,5694298363,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808781215,858,61,2,86,10,5qxgilg61hlwxzfpdn2nhcayd,0,59.4,34.2,2025-05-02T16:47:22.209Z,2025-05-02T16:47:22Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5694298391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808781239,798,4,2,86,11,7efqk7uh63928il0yffxijnv7,1,40.0,69.6,2025-05-02T16:47:22.785Z,2025-05-02T16:47:27Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694298511,13,,5694298521,265,,5694298531,233,859,5694298523,286,,5694298513,56,Back,5694298517,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808781221,859,4,2,86,11,5qxgilg61hlwxzfpdn2nhcayd,0,60.0,30.4,2025-05-02T16:47:22.786Z,2025-05-02T16:47:44Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5694298453,152,,5694298457,285,,5694299401,55,860,5694298537,233,798,5694298455,265,,5694298451,56,Center,5694298449,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808781233,797,43,2,86,12,7efqk7uh63928il0yffxijnv7,1,0.0,0.0,2025-05-02T16:47:23.919Z,2025-05-02T16:47:30Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694298717,144,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808781263,860,17,2,86,16,5qxgilg61hlwxzfpdn2nhcayd,1,0.0,0.0,2025-05-02T16:47:27.890Z,2025-05-02T16:47:44Z,e7cov36din7hwsjxovwr5smlm,Nícolas,,,5694299371,55,859,5694299363,33,,5694299367,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782055,799,1,2,87,40,7efqk7uh63928il0yffxijnv7,1,39.7,75.7,2025-05-02T16:48:52.472Z,2025-05-02T16:49:42Z,66zsjkvxs4cbh9u63hk273t1x,Miguel Santos,,,5694302641,1,,5694302631,56,Center,5694302625,5,,5694302635,141,43.1,5694302637,212,44.3,5694302627,157,,5694302633,140,76.2,5694302629,152,,5694302639,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782067,800,44,2,87,41,7efqk7uh63928il0yffxijnv7,1,79.4,43.8,2025-05-02T16:48:52.746Z,2025-05-02T16:49:38Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694302689,56,Center,5694302715,233,861,5694302691,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782057,861,44,2,87,41,5qxgilg61hlwxzfpdn2nhcayd,0,20.6,56.2,2025-05-02T16:48:52.747Z,2025-05-02T16:50:24Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694302649,56,Back,5694302725,233,800,5694302651,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782355,801,1,2,87,41,7efqk7uh63928il0yffxijnv7,1,78.2,36.0,2025-05-02T16:48:53.374Z,2025-05-02T16:50:51Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,1.0,5694303929,3,,5694305097,24,,5694305093,210,16,5694303933,56,Center,5694303937,141,44.2,5694303931,168,,5694303941,213,0.60,5694303939,212,9.9,5694303935,140,86.0,5694305095,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782481,802,16,2,87,42,7efqk7uh63928il0yffxijnv7,1,85.5,46.4,2025-05-02T16:48:54.598Z,2025-05-02T19:05:26Z,d7od1kij5jchngdcwlvls0max,S. Kähkönen,,,5694305129,29,,5694305143,230,98.8,5694305137,102,46.5,5694305133,55,801,5694305131,154,,5694304837,375,87:41.939,5694304833,374,2025-05-02 17:48:53.673,5694304551,56,Center,5694305141,328,,5694304829,20,5694305139,103,5694305127,80,5694304827,24,,5694304549,17,,3.2,,5694305145,231,48.2,,,,,,,,,,,
2808782593,862,1,2,88,51,5qxgilg61hlwxzfpdn2nhcayd,1,49.9,50.0,2025-05-02T16:50:03.714Z,2025-05-02T16:50:05Z,818ngmk0u0iqzv4j93yj97aad,R. Selander,,,5694305169,279,G,5694305167,213,3.14,5694305163,141,49.9,5694305161,140,30.2,5694305165,212,20.7,5694305159,56,Back,5694305177,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782635,863,1,2,88,53,5qxgilg61hlwxzfpdn2nhcayd,0,32.1,50.4,2025-05-02T16:50:05.523Z,2025-05-02T16:50:09Z,5auce3x81f1kwok1aq7m4o2y1,L. Hughes,,,5694305375,1,,5694305369,141,88.0,5694305365,56,Left,5694305371,212,49.9,5694305373,213,0.54,5694305363,157,,5694305367,140,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782645,803,44,2,88,57,7efqk7uh63928il0yffxijnv7,1,27.7,12.6,2025-05-02T16:50:08.978Z,2025-05-02T17:04:10Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5694305397,285,,5694305395,56,Back,5694305441,233,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782641,864,44,2,88,57,5qxgilg61hlwxzfpdn2nhcayd,0,72.3,87.4,2025-05-02T16:50:08.979Z,2025-05-02T17:04:10Z,btxgorlt1vhb8f0yt5jvvwg5x,K. Multanen,,,5694305393,286,,5694305391,56,Left,5694305501,233,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782647,804,61,2,88,58,7efqk7uh63928il0yffxijnv7,1,33.6,18.9,2025-05-02T16:50:09.818Z,2025-05-02T17:00:00Z,7x14tbg2brvxi5g9jdbovp8gk,A. Björkskog,,,5694305413,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808786147,916,61,2,88,58,5qxgilg61hlwxzfpdn2nhcayd,1,67.1,83.8,2025-05-02T16:50:09.834Z,2025-05-02T17:01:06Z,btxgorlt1vhb8f0yt5jvvwg5x,K. Multanen,,,5694323619,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782671,805,12,2,88,59,7efqk7uh63928il0yffxijnv7,1,35.0,25.5,2025-05-02T16:50:11.085Z,2025-05-02T16:50:13Z,6iaszy97sphbfkhfxdwd93g15,M. Ogungbaro,,,5694305543,213,6.17,5694305535,56,Back,5694305539,141,23.3,5694305541,212,13.5,5694305537,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782675,865,1,2,89,1,5qxgilg61hlwxzfpdn2nhcayd,1,55.9,76.9,2025-05-02T16:50:12.946Z,2025-05-02T16:50:15Z,eexcxuea18xbokvkko1erdffu,M. Almén,,,5694305579,213,0.84,5694305577,212,16.6,5694305573,140,66.5,5694305571,56,Left,5694305575,141,95.0,5694305569,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782697,866,4,2,89,6,5qxgilg61hlwxzfpdn2nhcayd,1,68.4,91.3,2025-05-02T16:50:17.746Z,2025-05-02T17:02:29Z,amdo0gvq5yaascwon92mhyaga,E. Mömmö,,,5694305679,152,,5694305683,286,,5694305677,56,Left,5694305733,233,806,5694305675,13,,5694305681,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808782709,806,4,2,89,6,7efqk7uh63928il0yffxijnv7,0,31.6,8.7,2025-05-02T16:50:17.747Z,2025-05-02T17:02:29Z,a3elaln9izarzlwqkwc4ynpey,K. Cissoko,,,5694305717,13,,5694305721,152,,5694305719,56,Back,5694305725,285,,5694305723,265,,5694305747,233,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
