id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2820343639,419,5,1,46,52,cy6zs39z79dcfbr4xzkp38z7q,1,43.6,-1.7,2025-05-31T14:46:52.533Z,2025-05-31T14:52:55Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5758208747,233,427,5758208689,347,,5758208687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343645,427,5,1,46,52,ea3yd0dgq6uy6pupkpn17j5xg,0,56.4,101.7,2025-05-31T14:46:52.533Z,2025-05-31T14:52:56Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758208729,56,Left,5758208775,233,419,5758208731,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343709,420,1,1,47,2,cy6zs39z79dcfbr4xzkp38z7q,0,38.9,0.0,2025-05-31T14:47:02.549Z,2025-05-31T14:47:04Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758209159,140,39.5,5758209155,56,Back,5758209167,212,17.6,5758209163,141,23.9,5758209151,107,,5758209171,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343731,421,30,1,47,7,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-31T14:47:07.606Z,2025-05-31T14:47:07Z,,,,,5758209275,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820343733,428,30,1,47,7,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-31T14:47:07.606Z,2025-05-31T14:47:08Z,,,,,5758209277,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346295,427,32,2,45,0,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-05-31T15:04:31.732Z,2025-05-31T15:04:32Z,,,,,5758224083,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346293,432,32,2,45,0,ea3yd0dgq6uy6pupkpn17j5xg,1,0.0,0.0,2025-05-31T15:04:31.732Z,2025-05-31T15:04:31Z,,,,,5758224081,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346297,433,1,2,45,0,ea3yd0dgq6uy6pupkpn17j5xg,1,50.2,49.9,2025-05-31T15:04:31.733Z,2025-05-31T15:04:34Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758224091,212,12.3,5758224093,213,3.14,5758224089,141,50.0,5758224085,56,Back,5758224087,140,38.5,5758224095,279,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346303,434,1,2,45,2,ea3yd0dgq6uy6pupkpn17j5xg,1,39.1,48.7,2025-05-31T15:04:33.950Z,2025-05-31T15:04:38Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5758224125,140,36.1,5758224129,212,26.2,5758224127,141,10.4,5758224131,213,4.59,5758224123,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346307,435,1,2,45,6,ea3yd0dgq6uy6pupkpn17j5xg,1,37.5,1.9,2025-05-31T15:04:38.465Z,2025-05-31T15:04:42Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5758224151,56,Back,5758224153,140,12.6,5758224157,212,30.3,5758224155,141,24.3,5758224159,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346315,436,1,2,45,11,ea3yd0dgq6uy6pupkpn17j5xg,1,12.6,24.3,2025-05-31T15:04:42.793Z,2025-05-31T15:04:45Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5758224191,140,6.4,5758224193,141,50.1,5758224189,56,Back,5758224197,213,1.93,5758224195,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346327,437,1,2,45,13,ea3yd0dgq6uy6pupkpn17j5xg,1,6.9,50.7,2025-05-31T15:04:45.495Z,2025-05-31T15:04:50Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5758224235,56,Back,5758224239,141,74.1,5758224241,212,16.6,5758224243,213,1.28,5758224237,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346335,438,1,2,45,18,ea3yd0dgq6uy6pupkpn17j5xg,0,10.5,70.3,2025-05-31T15:04:50.103Z,2025-05-31T15:04:52Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5758224277,196,,5758224281,140,18.5,5758224275,155,,5758224283,141,0.0,5758224279,56,Back,5758224287,213,4.88,5758224285,212,49.8,5758224289,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346339,428,5,2,45,21,cy6zs39z79dcfbr4xzkp38z7q,1,81.0,102.0,2025-05-31T15:04:52.759Z,2025-05-31T15:45:19Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5758224295,56,Left,5758224299,233,439,5758224297,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346337,439,5,2,45,21,ea3yd0dgq6uy6pupkpn17j5xg,0,19.0,-2.0,2025-05-31T15:04:52.759Z,2025-05-31T15:04:54Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5758224293,347,,5758224291,56,Back,5758224305,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346353,429,1,2,45,33,cy6zs39z79dcfbr4xzkp38z7q,1,70.1,100.0,2025-05-31T15:05:05.110Z,2025-05-31T15:05:08Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758224391,56,Left,5758224393,140,92.8,5758224395,141,91.4,5758224399,213,5.99,5758224397,212,24.9,5758224401,1,,5758224389,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346355,430,61,2,45,36,cy6zs39z79dcfbr4xzkp38z7q,0,92.8,91.4,2025-05-31T15:05:08.414Z,2025-05-31T15:05:08Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758224415,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346357,431,5,2,45,37,cy6zs39z79dcfbr4xzkp38z7q,0,101.2,85.8,2025-05-31T15:05:09.022Z,2025-05-31T15:45:20Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758224421,346,,5758224419,56,Left,5758224435,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346359,440,5,2,45,37,ea3yd0dgq6uy6pupkpn17j5xg,1,-1.2,14.2,2025-05-31T15:05:09.022Z,2025-05-31T15:05:15Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5758224423,56,Back,5758224425,346,,5758224427,233,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346409,441,1,2,46,2,ea3yd0dgq6uy6pupkpn17j5xg,1,4.9,39.5,2025-05-31T15:05:34.445Z,2025-05-31T15:05:39Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5758224695,141,12.6,5758224699,213,5.96,5758224697,212,57.1,5758224689,124,,5758224693,140,56.4,5758224701,1,,5758224705,74,,5758224691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346411,442,1,2,46,7,ea3yd0dgq6uy6pupkpn17j5xg,1,56.4,12.6,2025-05-31T15:05:39.225Z,2025-05-31T15:05:40Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758224711,56,Right,5758224709,168,,5758224713,140,66.6,5758224707,3,,5758224719,213,6.28,5758224715,141,12.5,5758224717,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346421,443,1,2,46,8,ea3yd0dgq6uy6pupkpn17j5xg,1,66.6,12.5,2025-05-31T15:05:40.490Z,2025-05-31T15:05:43Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5758224767,212,9.0,5758224769,213,2.41,5758224765,141,21.3,5758224761,56,Center,5758224763,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346417,432,45,2,46,10,cy6zs39z79dcfbr4xzkp38z7q,0,37.6,75.0,2025-05-31T15:05:42.551Z,2025-05-31T15:21:36Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758224757,285,,5758224807,233,444,5758224755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346427,444,3,2,46,10,ea3yd0dgq6uy6pupkpn17j5xg,1,62.4,25.0,2025-05-31T15:05:42.551Z,2025-05-31T15:21:36Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5758224795,233,432,5758224781,286,,5758224779,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346425,433,83,2,46,10,cy6zs39z79dcfbr4xzkp38z7q,0,35.3,71.4,2025-05-31T15:05:42.566Z,2025-05-31T15:06:52Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758225765,399,ayl3txfejfa46xvwnzzd76vze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346433,445,1,2,46,12,ea3yd0dgq6uy6pupkpn17j5xg,1,53.6,23.3,2025-05-31T15:05:43.880Z,2025-05-31T15:05:45Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5758224817,141,48.2,5758224815,140,36.8,5758224819,212,24.5,5758224821,213,2.38,5758224813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346435,446,1,2,46,13,ea3yd0dgq6uy6pupkpn17j5xg,1,36.8,48.2,2025-05-31T15:05:45.395Z,2025-05-31T15:05:47Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5758224831,141,63.3,5758224833,212,11.7,5758224829,140,42.2,5758224835,213,1.07,5758224827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346447,447,1,2,46,15,ea3yd0dgq6uy6pupkpn17j5xg,1,39.3,52.7,2025-05-31T15:05:47.426Z,2025-05-31T15:05:53Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758224893,213,4.15,5758224885,56,Back,5758224889,141,21.9,5758224887,140,26.6,5758224891,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346459,448,1,2,46,21,ea3yd0dgq6uy6pupkpn17j5xg,0,24.9,15.8,2025-05-31T15:05:53.207Z,2025-05-31T15:05:58Z,17p2jqe16w5j9qh5f8yr80g7o,O. Väistö,,,5758224953,213,6.20,5758224955,1,,5758224943,157,,5758224951,212,61.5,5758224947,140,83.3,5758224949,141,8.0,5758224945,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346467,435,1,2,46,26,cy6zs39z79dcfbr4xzkp38z7q,1,11.6,92.7,2025-05-31T15:05:58.326Z,2025-05-31T15:06:00Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758224979,141,95.9,5758224983,213,0.20,5758224975,56,Back,5758224981,212,11.0,5758224977,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346471,436,1,2,46,28,cy6zs39z79dcfbr4xzkp38z7q,0,21.2,98.1,2025-05-31T15:06:00.263Z,2025-05-31T15:06:06Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758225007,213,6.06,5758224999,56,Back,5758225005,212,2.2,5758225001,140,23.2,5758225003,141,97.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346483,450,61,2,46,29,ea3yd0dgq6uy6pupkpn17j5xg,1,68.4,2.2,2025-05-31T15:06:01.299Z,2025-05-31T15:06:08Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5758225045,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346477,437,5,2,46,30,cy6zs39z79dcfbr4xzkp38z7q,1,31.7,102.0,2025-05-31T15:06:02.050Z,2025-05-31T15:45:20Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758225025,347,,5758225059,233,449,5758225023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346481,449,5,2,46,30,ea3yd0dgq6uy6pupkpn17j5xg,0,68.3,-2.0,2025-05-31T15:06:02.050Z,2025-05-31T15:45:20Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5758225075,233,437,5758225041,56,Right,5758225043,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346507,438,1,2,46,41,cy6zs39z79dcfbr4xzkp38z7q,0,25.7,100.0,2025-05-31T15:06:12.855Z,2025-05-31T15:06:15Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758225187,213,5.64,5758225185,212,14.8,5758225181,140,37.0,5758225177,107,,5758225179,56,Back,5758225183,141,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346513,439,4,2,46,44,cy6zs39z79dcfbr4xzkp38z7q,1,39.2,90.5,2025-05-31T15:06:16.047Z,2025-05-31T15:21:32Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5758225219,13,,5758225221,294,,5758225233,286,,5758225225,56,Back,5758225229,152,,5758225279,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346517,451,4,2,46,44,ea3yd0dgq6uy6pupkpn17j5xg,0,60.8,9.5,2025-05-31T15:06:16.048Z,2025-05-31T15:21:33Z,ag78l8kpc7icq4payr6mgyej8,S. Yussif,,,5758225265,285,,5758225263,152,,5758225259,294,,5758225283,233,439,5758225257,13,,5758225261,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346637,440,1,2,47,23,cy6zs39z79dcfbr4xzkp38z7q,1,37.8,82.7,2025-05-31T15:06:55.151Z,2025-05-31T15:06:59Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758225911,212,10.4,5758225901,5,,5758225909,141,76.0,5758225913,213,3.60,5758225905,56,Back,5758225907,140,28.9,5758225903,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346647,441,1,2,47,27,cy6zs39z79dcfbr4xzkp38z7q,1,28.8,71.4,2025-05-31T15:06:59.447Z,2025-05-31T15:07:05Z,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,5758225999,1,,5758225995,212,32.6,5758225989,56,Back,5758225997,213,4.35,5758225993,141,26.5,5758225991,140,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346651,442,1,2,47,33,cy6zs39z79dcfbr4xzkp38z7q,1,18.2,25.8,2025-05-31T15:07:05.511Z,2025-05-31T15:07:07Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758226037,56,Center,5758226043,212,37.3,5758226041,141,24.4,5758226039,140,53.7,5758226035,157,,5758226045,213,6.26,5758226047,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346653,443,1,2,47,36,cy6zs39z79dcfbr4xzkp38z7q,0,53.7,24.4,2025-05-31T15:07:07.783Z,2025-05-31T15:07:09Z,j4mqmt0lccgzq4nf87ljkoyy,J. Rennicks,,,5758226055,56,Right,5758226059,141,9.5,5758226057,140,77.9,5758226061,212,27.4,5758226053,168,,5758226051,3,,5758226063,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346661,452,1,2,47,39,ea3yd0dgq6uy6pupkpn17j5xg,1,19.9,89.0,2025-05-31T15:07:10.822Z,2025-05-31T15:07:13Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758226113,56,Back,5758226117,141,57.5,5758226115,140,5.7,5758226121,213,4.10,5758226119,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346675,454,1,2,47,41,ea3yd0dgq6uy6pupkpn17j5xg,1,5.7,57.5,2025-05-31T15:07:13.399Z,2025-05-31T15:07:17Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5758226183,157,,5758226193,213,0.56,5758226189,141,97.4,5758226185,56,Back,5758226195,1,,5758226187,140,47.3,5758226191,212,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346677,455,44,2,47,45,ea3yd0dgq6uy6pupkpn17j5xg,1,49.3,91.6,2025-05-31T15:07:16.899Z,2025-05-31T15:45:38Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5758226201,285,,5758226199,56,Back,5758226211,233,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346681,444,44,2,47,45,cy6zs39z79dcfbr4xzkp38z7q,0,50.7,8.4,2025-05-31T15:07:16.900Z,2025-05-31T15:45:39Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758226219,286,,5758226215,233,455,5758226207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346683,456,1,2,47,45,ea3yd0dgq6uy6pupkpn17j5xg,0,47.3,97.4,2025-05-31T15:07:17.180Z,2025-05-31T15:07:19Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5758226229,141,82.9,5758226225,56,Left,5758226227,140,64.0,5758226223,168,,5758226231,212,20.1,5758226233,213,5.77,5758226221,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346685,445,1,2,47,47,cy6zs39z79dcfbr4xzkp38z7q,0,32.6,14.1,2025-05-31T15:07:19.423Z,2025-05-31T15:07:20Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758226239,140,35.1,5758226241,141,13.2,5758226235,157,,5758226253,236,,5758226237,56,Back,5758226255,233,457,5758226259,286,,5758226243,212,2.7,5758226247,1,5758226245,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346687,457,74,2,47,47,ea3yd0dgq6uy6pupkpn17j5xg,1,63.2,85.6,2025-05-31T15:07:19.424Z,2025-05-31T15:21:39Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758226249,56,Left,5758226251,285,,5758226261,233,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346695,458,3,2,47,50,ea3yd0dgq6uy6pupkpn17j5xg,0,82.8,94.2,2025-05-31T15:07:22.150Z,2025-05-31T15:07:27Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758226315,286,,5758226333,233,446,5758226313,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346697,446,7,2,47,50,cy6zs39z79dcfbr4xzkp38z7q,1,17.2,5.8,2025-05-31T15:07:22.151Z,2025-05-31T15:07:26Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758226317,167,,5758226321,285,,5758226319,56,Back,5758226327,233,458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346699,447,5,2,47,51,cy6zs39z79dcfbr4xzkp38z7q,0,17.2,-2.0,2025-05-31T15:07:23.070Z,2025-05-31T15:45:21Z,9p03mfw1a51fwu8fklock97je,M. Koskela,,,5758226325,347,,5758226443,233,459,5758226323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346717,459,5,2,47,51,ea3yd0dgq6uy6pupkpn17j5xg,1,82.8,102.0,2025-05-31T15:07:23.070Z,2025-05-31T15:45:20Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5758226433,233,447,5758226413,347,,5758226411,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346743,460,1,2,48,10,ea3yd0dgq6uy6pupkpn17j5xg,0,77.1,100.0,2025-05-31T15:07:42.706Z,2025-05-31T15:07:44Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5758226539,107,,5758226541,56,Left,5758226543,140,84.6,5758226547,212,14.2,5758226545,141,83.9,5758226549,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346747,448,1,2,48,12,cy6zs39z79dcfbr4xzkp38z7q,0,15.1,16.5,2025-05-31T15:07:44.542Z,2025-05-31T15:09:09Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758226571,141,23.3,5758226573,212,16.0,5758226567,56,Back,5758226565,3,,5758226575,213,0.29,5758226569,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346757,461,1,2,48,14,ea3yd0dgq6uy6pupkpn17j5xg,1,73.3,83.8,2025-05-31T15:07:46.392Z,2025-05-31T15:07:47Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758226619,56,Left,5758226621,140,79.6,5758226623,141,79.6,5758226617,155,,5758226627,213,5.88,5758226625,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346759,462,1,2,48,15,ea3yd0dgq6uy6pupkpn17j5xg,0,79.6,79.6,2025-05-31T15:07:47.611Z,2025-05-31T15:07:49Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5758226633,56,Center,5758226635,140,69.2,5758226641,213,3.30,5758226639,212,11.1,5758226637,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346761,449,61,2,48,17,cy6zs39z79dcfbr4xzkp38z7q,1,21.6,41.0,2025-05-31T15:07:49.573Z,2025-05-31T15:10:18Z,4accnmk8l7khcvpzibgdxjl04,J. Körkkö,,,5758226643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346777,450,44,2,48,19,cy6zs39z79dcfbr4xzkp38z7q,1,21.0,30.8,2025-05-31T15:07:50.750Z,2025-05-31T16:00:53Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758226701,285,,5758226715,233,463,5758226699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346769,463,44,2,48,19,ea3yd0dgq6uy6pupkpn17j5xg,0,79.0,69.2,2025-05-31T15:07:50.751Z,2025-05-31T15:45:39Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5758226659,56,Center,5758226661,286,,5758226729,233,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346779,451,61,2,48,19,cy6zs39z79dcfbr4xzkp38z7q,1,19.8,31.6,2025-05-31T15:07:51.021Z,2025-05-31T15:59:51Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5758226705,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346775,464,1,2,48,21,ea3yd0dgq6uy6pupkpn17j5xg,0,82.9,62.2,2025-05-31T15:07:53.017Z,2025-05-31T15:10:48Z,bmbdwons7wudqebn3o3flm19l,V. Gasc,,,5758226695,212,5.8,5758226697,213,5.01,5758226689,56,Center,5758226693,141,54.0,5758226691,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820347229,473,61,2,48,22,cy6zs39z79dcfbr4xzkp38z7q,1,14.4,41.5,2025-05-31T15:07:53.845Z,2025-05-31T15:11:22Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5758229625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346803,453,3,2,48,26,cy6zs39z79dcfbr4xzkp38z7q,1,16.0,86.8,2025-05-31T15:07:58.310Z,2025-05-31T15:21:36Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758226835,56,Back,5758226839,285,,5758226851,233,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346787,465,45,2,48,26,ea3yd0dgq6uy6pupkpn17j5xg,0,84.0,13.2,2025-05-31T15:07:58.310Z,2025-05-31T15:21:36Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5758226747,56,Right,5758226749,286,,5758226857,233,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346815,454,1,2,48,32,cy6zs39z79dcfbr4xzkp38z7q,1,41.3,93.5,2025-05-31T15:08:04.503Z,2025-05-31T15:08:06Z,80whrqt5ch885cdrzpzlez85w,Adramane Cassamá,,,5758226917,1,,5758226915,213,5.33,5758226907,56,Center,5758226911,141,41.8,5758226909,140,65.2,5758226913,212,43.2,5758226905,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346829,455,1,2,48,34,cy6zs39z79dcfbr4xzkp38z7q,1,68.2,42.4,2025-05-31T15:08:06.598Z,2025-05-31T15:08:11Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5758226995,212,18.2,5758226989,56,Right,5758226997,213,5.36,5758226993,141,21.0,5758226991,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346833,456,1,2,48,39,cy6zs39z79dcfbr4xzkp38z7q,0,79.7,29.8,2025-05-31T15:08:10.927Z,2025-05-31T15:08:12Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5758227021,213,2.74,5758227019,212,11.5,5758227015,140,69.6,5758227017,141,36.4,5758227013,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820346843,457,45,2,48,41,cy6zs39z79dcfbr4xzkp38z7q,0,69.0,35.5,2025-05-31T15:08:13.500Z,2025-05-31T15:21:37Z,4votdnyh0srvboatz6a20d5p0,J. Paananen,,,5758227083,233,466,5758227087,286,,5758227061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
