id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2822563975,452,61,2,49,20,3ptum5fjcgw51mqui0gu6uuf4,1,75.2,41.6,2025-06-14T17:10:25.278Z,2025-06-14T17:12:32Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5770692411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822563991,466,1,2,49,21,duspptyvnr5kpx2iko5gerhnz,0,24.0,54.3,2025-06-14T17:10:25.733Z,2025-06-14T17:10:28Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5770692519,213,0.18,5770692517,212,45.1,5770692521,1,,5770692515,141,66.3,5770692513,140,66.2,5770692509,157,,5770692511,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564015,454,1,2,49,25,3ptum5fjcgw51mqui0gu6uuf4,1,40.6,27.3,2025-06-14T17:10:30.123Z,2025-06-14T17:10:32Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770692667,213,0.07,5770692665,212,26.0,5770692663,141,30.0,5770692661,140,65.3,5770692657,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564041,455,1,2,49,28,3ptum5fjcgw51mqui0gu6uuf4,1,67.9,31.0,2025-06-14T17:10:32.750Z,2025-06-14T17:10:37Z,7mtrb2q1po3bwtkfp1w4w2qxh,J. van der Heyden,,,5770692831,212,33.9,5770692825,56,Center,5770692827,140,87.6,5770692833,213,0.91,5770692829,141,70.5,5770692835,1,,5770692823,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564045,456,61,2,49,32,3ptum5fjcgw51mqui0gu6uuf4,0,87.6,70.5,2025-06-14T17:10:37.323Z,2025-06-14T17:10:37Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5770692853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564061,467,12,2,49,33,duspptyvnr5kpx2iko5gerhnz,1,13.4,39.4,2025-06-14T17:10:38.179Z,2025-06-14T17:10:39Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5770692941,212,15.1,5770692939,141,37.6,5770692943,213,3.22,5770692935,56,Back,5770692953,167,,5770692937,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564059,457,6,2,49,33,3ptum5fjcgw51mqui0gu6uuf4,1,95.9,65.4,2025-06-14T17:10:38.604Z,2025-06-14T18:05:38Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5770692949,56,Center,5770692979,233,468,5770692951,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564063,468,6,2,49,33,duspptyvnr5kpx2iko5gerhnz,0,4.1,34.6,2025-06-14T17:10:38.604Z,2025-06-14T18:05:38Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5770692973,73,,5770692971,56,Back,5770692985,233,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564189,459,1,2,50,4,3ptum5fjcgw51mqui0gu6uuf4,0,99.3,99.5,2025-06-14T17:11:09.467Z,2025-06-14T17:11:10Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5770693731,140,93.7,5770693721,2,,5770693735,212,36.2,5770693737,213,4.55,5770693723,6,,5770693739,1,,5770693725,155,,5770693727,223,,5770693733,141,47.0,5770693729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564205,470,12,2,50,6,duspptyvnr5kpx2iko5gerhnz,1,7.3,44.6,2025-06-14T17:11:11.236Z,2025-06-14T17:11:13Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770693803,56,Back,5770693809,212,24.8,5770693805,140,25.1,5770693813,15,,5770693807,141,68.5,5770693811,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564255,460,1,2,50,13,3ptum5fjcgw51mqui0gu6uuf4,1,81.0,15.2,2025-06-14T17:11:17.869Z,2025-06-14T17:11:21Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5770694147,345,,5770694129,2,,5770694133,56,Left,5770694137,141,89.0,5770694135,140,97.1,5770694143,1,,5770694139,212,53.0,5770694141,213,1.25,5770694131,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564301,461,1,2,50,21,3ptum5fjcgw51mqui0gu6uuf4,1,83.7,77.8,2025-06-14T17:11:25.900Z,2025-06-14T17:11:46Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,1.0,5770694395,2,,5770694401,140,93.9,5770694397,155,,5770694399,56,Center,5770694403,141,33.9,5770694679,154,,5770694405,212,31.7,5770694677,210,15,5770694407,213,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564303,462,15,2,50,25,3ptum5fjcgw51mqui0gu6uuf4,1,94.5,33.7,2025-06-14T17:11:30.304Z,2025-06-14T17:11:47Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770694681,80,,5770694701,147,47.1,5770694477,15,,5770694687,55,461,5770694693,103,14.6,5770694481,328,,5770694475,25,,5770694691,102,45.8,5770694715,233,471,5770694685,154,,5770694413,62,,5770694683,29,,5770694697,146,100,5770694415,56,Center,,,,,,,,,,,,,,,
2822564291,471,10,2,50,25,duspptyvnr5kpx2iko5gerhnz,1,1.9,54.5,2025-06-14T17:11:30.404Z,2025-06-14T17:11:47Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5770694341,182,,5770694381,177,,5770694731,233,462,5770694343,56,Back,5770694339,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564369,473,1,2,50,42,duspptyvnr5kpx2iko5gerhnz,1,2.8,43.1,2025-06-14T17:11:46.692Z,2025-06-14T17:11:49Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5770694811,141,24.3,5770694809,140,58.0,5770694807,56,Center,5770694813,212,59.4,5770694805,199,,5770694817,1,,5770694815,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564373,474,44,2,50,44,duspptyvnr5kpx2iko5gerhnz,1,60.3,14.9,2025-06-14T17:11:49.461Z,2025-06-14T18:05:53Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770694831,56,Right,5770694963,233,463,5770694833,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564401,463,44,2,50,44,3ptum5fjcgw51mqui0gu6uuf4,0,39.7,85.1,2025-06-14T17:11:49.462Z,2025-06-14T18:05:53Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770694937,285,,5770694935,56,Back,5770694979,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564377,475,61,2,50,45,duspptyvnr5kpx2iko5gerhnz,0,58.0,24.3,2025-06-14T17:11:50.053Z,2025-06-14T17:11:50Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770694847,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564409,464,4,2,50,48,3ptum5fjcgw51mqui0gu6uuf4,1,39.2,85.6,2025-06-14T17:11:53.637Z,2025-06-14T17:12:02Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770695013,56,Back,5770695185,294,,5770695015,152,,5770695019,286,,5770695025,233,477,5770695011,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564391,477,4,2,50,48,duspptyvnr5kpx2iko5gerhnz,0,60.8,14.4,2025-06-14T17:11:53.638Z,2025-06-14T17:12:02Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770694917,13,,5770694921,152,,5770694919,56,Right,5770695031,233,464,5770695187,294,,5770694925,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564517,465,1,2,51,6,3ptum5fjcgw51mqui0gu6uuf4,1,37.2,95.7,2025-06-14T17:12:11.148Z,2025-06-14T17:12:17Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5770695561,140,82.6,5770695559,56,Left,5770695557,152,,5770695555,155,,5770695569,1,,5770695567,213,6.19,5770695565,212,47.9,5770695563,141,89.1,5770695551,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564519,466,61,2,51,12,3ptum5fjcgw51mqui0gu6uuf4,0,82.6,89.1,2025-06-14T17:12:16.924Z,2025-06-14T17:13:07Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5770695573,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564521,467,5,2,51,12,3ptum5fjcgw51mqui0gu6uuf4,0,101.4,79.6,2025-06-14T17:12:17.364Z,2025-06-14T18:05:27Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5770695591,233,478,5770695577,56,Left,5770695579,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564523,478,5,2,51,12,duspptyvnr5kpx2iko5gerhnz,1,-1.4,20.4,2025-06-14T17:12:17.364Z,2025-06-14T17:12:22Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770695581,56,Back,5770695585,233,467,5770695583,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564573,479,1,2,51,29,duspptyvnr5kpx2iko5gerhnz,1,4.4,45.1,2025-06-14T17:12:33.796Z,2025-06-14T17:12:36Z,6i2n7bcfphn89v0eccet2fop,R. Leislahti,,,5770695881,213,4.88,5770695871,124,,5770695873,56,Back,5770695877,141,26.8,5770695875,140,6.4,5770695885,237,,5770695879,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564597,480,1,2,51,31,duspptyvnr5kpx2iko5gerhnz,1,6.1,24.3,2025-06-14T17:12:36.389Z,2025-06-14T17:12:40Z,1t44y6xzubkclt6i6nzgkgr1l,Pedro Justiniano,,,5770696013,56,Back,5770696019,212,12.6,5770696021,213,5.19,5770696017,141,7.9,5770696015,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564601,481,1,2,51,35,duspptyvnr5kpx2iko5gerhnz,0,11.5,10.3,2025-06-14T17:12:40.310Z,2025-06-14T17:14:10Z,9ka422rjynvrx4kofh5q8ivop,A. Räisänen,,,5770696065,212,57.2,5770696067,213,0.33,5770696069,1,,5770696063,141,37.3,5770696061,140,63.1,5770696057,155,,5770696059,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564611,468,3,2,51,38,3ptum5fjcgw51mqui0gu6uuf4,1,35.0,58.6,2025-06-14T17:12:43.164Z,2025-06-14T18:05:42Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770696133,286,,5770696129,233,482,5770696109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564615,482,45,2,51,38,duspptyvnr5kpx2iko5gerhnz,0,65.0,41.4,2025-06-14T17:12:43.164Z,2025-06-14T18:05:42Z,eaa9sktij53071abummj4pkwk,A. Cicale,,,5770696113,56,Center,5770696135,233,468,5770696115,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564633,470,1,2,51,41,3ptum5fjcgw51mqui0gu6uuf4,1,30.4,50.3,2025-06-14T17:12:45.884Z,2025-06-14T17:12:53Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770696233,140,52.0,5770696235,141,18.0,5770696237,212,31.6,5770696239,213,5.51,5770696231,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564635,471,61,2,51,49,3ptum5fjcgw51mqui0gu6uuf4,0,72.2,10.4,2025-06-14T17:12:53.788Z,2025-06-14T17:12:54Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770696243,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564645,483,4,2,51,52,duspptyvnr5kpx2iko5gerhnz,1,24.6,91.2,2025-06-14T17:12:56.795Z,2025-06-14T17:13:01Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5770696329,233,472,5770696323,285,,5770696319,152,,5770696317,56,Back,5770696321,265,,5770696315,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564643,472,4,2,51,52,3ptum5fjcgw51mqui0gu6uuf4,0,75.4,8.8,2025-06-14T17:12:56.796Z,2025-06-14T17:13:02Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770696287,265,,5770696285,152,,5770696289,286,,5770696281,13,,5770696351,233,483,5770696283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564725,484,1,2,52,14,duspptyvnr5kpx2iko5gerhnz,0,23.5,91.1,2025-06-14T17:13:19.158Z,2025-06-14T17:13:22Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5770696823,56,Left,5770696829,212,74.4,5770696833,1,,5770696825,140,94.0,5770696827,141,100.0,5770696831,213,0.10,5770696817,5,,5770696821,152,,5770696819,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564749,473,5,2,52,17,3ptum5fjcgw51mqui0gu6uuf4,1,5.2,-2.0,2025-06-14T17:13:22.604Z,2025-06-14T18:05:27Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770696931,347,,5770696935,233,485,5770696927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564729,485,5,2,52,17,duspptyvnr5kpx2iko5gerhnz,0,94.8,102.0,2025-06-14T17:13:22.604Z,2025-06-14T17:13:26Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5770696835,56,Left,5770696951,233,473,5770696837,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564825,474,1,2,52,39,3ptum5fjcgw51mqui0gu6uuf4,0,5.7,0.0,2025-06-14T17:13:44.444Z,2025-06-14T17:13:47Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770697329,140,36.1,5770697333,212,32.9,5770697325,107,,5770697327,56,Back,5770697331,141,10.4,5770697335,213,0.25,5770697337,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564827,486,61,2,52,44,duspptyvnr5kpx2iko5gerhnz,0,67.0,78.4,2025-06-14T17:13:48.853Z,2025-06-14T17:13:48Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770697343,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564839,475,3,2,52,47,3ptum5fjcgw51mqui0gu6uuf4,0,41.6,9.4,2025-06-14T17:13:51.947Z,2025-06-14T18:05:44Z,4ciqzc2b0xfc24hha0bnp3eqy,J. Reid,,,5770697403,286,,5770697457,233,487,5770697401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564847,487,7,2,52,47,duspptyvnr5kpx2iko5gerhnz,1,58.4,90.6,2025-06-14T17:13:51.948Z,2025-06-14T18:05:43Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770697437,285,,5770697435,56,Left,5770697451,233,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564873,489,1,2,52,50,duspptyvnr5kpx2iko5gerhnz,0,54.6,85.4,2025-06-14T17:13:55.317Z,2025-06-14T17:13:57Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770697527,213,6.25,5770697525,212,33.4,5770697529,1,,5770697523,141,83.9,5770697519,56,Left,5770697521,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564891,476,61,2,52,57,3ptum5fjcgw51mqui0gu6uuf4,0,9.1,14.6,2025-06-14T17:14:02.284Z,2025-06-14T17:14:02Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770697631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564903,477,5,2,52,58,3ptum5fjcgw51mqui0gu6uuf4,0,12.8,-0.7,2025-06-14T17:14:03.102Z,2025-06-14T17:14:10Z,b7594v117himyndjrpkval8us,E. Okereke,,,5770697689,56,Back,5770697691,347,,5770697713,233,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822564889,490,5,2,52,58,duspptyvnr5kpx2iko5gerhnz,1,87.2,100.7,2025-06-14T17:14:03.102Z,2025-06-14T18:05:28Z,1zud0qdtf6c6wzkgqhz6b94a1,M. Haukioja,,,5770697629,347,,5770697693,233,477,5770697627,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565187,494,17,2,53,15,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-14T17:14:20.198Z,2025-06-14T17:15:51Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5770700771,184,,5770699539,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565137,491,1,2,53,38,duspptyvnr5kpx2iko5gerhnz,1,80.6,100.0,2025-06-14T17:14:42.853Z,2025-06-14T17:14:45Z,7zztpnbw4cfyw6q231nqy8nv9,M. Niemi,,,5770698981,107,,5770698991,213,4.69,5770698989,212,30.7,5770698985,140,79.8,5770698987,141,56.1,5770698993,1,,5770698983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565143,492,43,2,53,40,duspptyvnr5kpx2iko5gerhnz,1,0.0,0.0,2025-06-14T17:14:44.844Z,2025-06-14T17:15:49Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,,5770699021,56,Center,5770699023,286,0,5770700871,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565131,478,43,2,53,40,3ptum5fjcgw51mqui0gu6uuf4,1,0.0,0.0,2025-06-14T17:14:44.845Z,2025-06-14T17:15:47Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770698945,285,0,5770700775,144,44,5770699029,233,492,5770698943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565147,493,1,2,53,41,duspptyvnr5kpx2iko5gerhnz,0,79.7,56.6,2025-06-14T17:14:46.101Z,2025-06-14T17:15:43Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,,5770699053,212,6.4,5770700697,168,,5770699047,56,Center,5770699051,141,48.2,5770699045,3,,5770699055,213,5.19,5770699049,140,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565157,479,44,2,53,42,3ptum5fjcgw51mqui0gu6uuf4,1,5.1,53.0,2025-06-14T17:14:46.796Z,2025-06-14T18:05:53Z,aoa60lf22i1v66vmyf7sfiay,Dylan Silva,,,5770699123,285,,5770705877,233,507,5770699121,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822566213,507,44,2,53,42,duspptyvnr5kpx2iko5gerhnz,0,94.9,47.0,2025-06-14T17:14:46.797Z,2025-06-14T18:05:53Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5770705811,56,Center,5770705897,233,479,5770705813,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565165,480,41,2,53,42,3ptum5fjcgw51mqui0gu6uuf4,0,1.9,53.9,2025-06-14T17:14:47.516Z,2025-06-14T17:16:25Z,aoa60lf22i1v66vmyf7sfiay,Dylan Silva,,,5770699183,212,5.8,5770699185,213,0.01,5770699181,141,54.0,5770699179,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565221,481,51,2,53,43,3ptum5fjcgw51mqui0gu6uuf4,1,12.6,45.4,2025-06-14T17:14:48.092Z,2025-06-14T17:17:32Z,aoa60lf22i1v66vmyf7sfiay,Dylan Silva,,,5770699589,170,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565369,495,16,2,53,44,duspptyvnr5kpx2iko5gerhnz,1,95.0,48.2,2025-06-14T17:14:49.014Z,2025-06-14T17:20:10Z,ec7y1s97xpoab87z786zt0r56,M. Fall,,,5770702463,280,PASS_LOST,5770700619,374,2025-06-14 18:14:48.691,5770700995,80,,5770702469,472,493,5770700613,160,,5770700441,16,,5770701003,458,,5770700997,102,48.1,5770700623,375,53:44.008,5770703445,468,481,5770701001,214,,5770700615,20,,5770700443,56,Center,5770702465,281,bn62iwa6vrs5z6ow9q2kpq590,5770701007,231,50,5770700999,103,7.6,5770702461,328,,5770701005,230,96.5,5770702467,282,duspptyvnr5kpx2iko5gerhnz
2822565445,482,1,2,54,52,3ptum5fjcgw51mqui0gu6uuf4,1,49.5,49.9,2025-06-14T17:15:56.925Z,2025-06-14T17:15:58Z,u8remrfu8ug41xu71brhukmh,S. Dahlström,,,5770700983,140,32.1,5770700989,213,2.75,5770700985,141,60.9,5770700987,212,19.7,5770700991,279,G,5770700981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565453,483,1,2,54,53,3ptum5fjcgw51mqui0gu6uuf4,1,32.1,60.9,2025-06-14T17:15:58.093Z,2025-06-14T17:16:00Z,2lsv3xzudv78cddzsvl76zgx6,P. Lindgren,,,5770701073,1,,5770701061,157,,5770701065,140,82.1,5770701067,141,16.8,5770701069,212,60.5,5770701071,213,5.76,5770701063,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565469,484,1,2,54,56,3ptum5fjcgw51mqui0gu6uuf4,0,84.0,15.2,2025-06-14T17:16:00.749Z,2025-06-14T17:16:03Z,1iyf79yql5sm8m6i8nwxntsve,Hugo Cardoso,,,5770701165,213,3.14,5770701161,141,15.2,5770701157,56,Right,5770701159,140,72.2,5770701163,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565489,496,3,2,55,0,duspptyvnr5kpx2iko5gerhnz,0,27.1,78.0,2025-06-14T17:16:05.003Z,2025-06-14T18:05:44Z,5ynhzqvpks5u5bjgno6snhyzu,P. Ahiabu,,,5770701247,285,,5770701245,56,Back,5770701257,233,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565487,485,7,2,55,0,3ptum5fjcgw51mqui0gu6uuf4,0,72.9,22.0,2025-06-14T17:16:05.004Z,2025-06-14T18:05:44Z,64pptq46unjnsxn6wc3avhtec,E. Toivonen,,,5770701249,233,496,5770701237,56,Center,5770701239,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565491,497,1,2,55,2,duspptyvnr5kpx2iko5gerhnz,1,39.1,65.8,2025-06-14T17:16:07.062Z,2025-06-14T17:21:13Z,80mvshlrrlu5vt41gkruwn8fe,Y. El Ouatki,,,5770701269,212,16.4,5770701265,140,47.5,5770701267,141,45.4,5770701263,56,Back,5770701271,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822566813,532,61,2,55,4,duspptyvnr5kpx2iko5gerhnz,0,44.0,67.1,2025-06-14T17:16:09.166Z,2025-06-14T17:21:58Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5770709139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565515,486,4,2,55,9,3ptum5fjcgw51mqui0gu6uuf4,1,67.0,50.2,2025-06-14T17:16:14.004Z,2025-06-14T17:21:51Z,3xtbzw2dg5my9jn99xqh5gdpm,D. Enqvist,,,5770701429,56,Center,5770701627,152,,5770701625,13,,5770701431,286,,5770701629,265,,5770701637,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565539,498,4,2,55,9,duspptyvnr5kpx2iko5gerhnz,0,33.0,49.8,2025-06-14T17:16:14.005Z,2025-06-14T17:21:55Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,,5770701675,233,486,5770701591,265,,5770701589,152,,5770701587,56,Back,5770701593,285,,5770701585,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565763,487,1,2,55,58,3ptum5fjcgw51mqui0gu6uuf4,0,70.5,50.9,2025-06-14T17:17:02.813Z,2025-06-14T17:17:03Z,10qxrh1rh7uyhtm3scj8glqs,N. Kujasalo,,,5770702763,152,,5770702771,212,17.6,5770702769,141,61.5,5770702765,56,Center,5770702767,140,85.8,5770702759,5,,5770702761,155,,5770702773,213,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822565769,499,12,2,55,59,duspptyvnr5kpx2iko5gerhnz,1,11.5,33.1,2025-06-14T17:17:04.182Z,2025-06-14T17:22:48Z,bn62iwa6vrs5z6ow9q2kpq590,M. Etok,,,5770702805,212,16.1,5770702807,213,0.23,5770702809,15,,5770702803,141,38.5,5770702801,140,26.4,5770702799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822567327,547,1,2,56,0,duspptyvnr5kpx2iko5gerhnz,0,27.9,45.2,2025-06-14T17:17:05.546Z,2025-06-14T17:24:04Z,ebhnuikcvtrbmw5e80r1fds2y,O. Jakonen,,,5770712483,140,31.1,5770712959,236,,5770712479,157,,5770712489,213,6.20,5770712961,233,488,5770712487,212,3.4,5770712485,141,44.8,5770712491,1,,5770712965,286,,5770712481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,
