id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2805217101,772,1,2,80,51,ea3yd0dgq6uy6pupkpn17j5xg,1,29.9,63.9,2025-04-23T17:41:55.234Z,2025-04-23T17:41:57Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5674542701,56,Center,5674542705,141,66.4,5674542709,213,0.07,5674542707,212,25.0,5674542703,140,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805217147,773,1,2,80,54,ea3yd0dgq6uy6pupkpn17j5xg,1,53.7,66.4,2025-04-23T17:41:57.505Z,2025-04-23T17:42:01Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5674542953,141,54.0,5674542947,56,Center,5674542957,213,5.69,5674542955,212,15.0,5674542951,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805217195,774,1,2,80,57,ea3yd0dgq6uy6pupkpn17j5xg,1,68.0,46.3,2025-04-23T17:42:01.217Z,2025-04-23T17:42:04Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5674543245,140,79.8,5674543243,56,Center,5674543251,213,5.84,5674543249,212,13.7,5674543247,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805217211,775,1,2,81,1,ea3yd0dgq6uy6pupkpn17j5xg,1,80.3,47.2,2025-04-23T17:42:04.434Z,2025-04-23T17:42:06Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674543343,212,10.3,5674543339,140,84.7,5674543341,141,60.8,5674543345,213,1.11,5674543337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805217221,776,1,2,81,3,ea3yd0dgq6uy6pupkpn17j5xg,0,84.7,60.8,2025-04-23T17:42:06.322Z,2025-04-23T17:42:07Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5674543401,212,3.0,5674543395,56,Center,5674543403,213,6.17,5674543399,141,60.3,5674543397,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805217235,668,8,2,81,4,cy6zs39z79dcfbr4xzkp38z7q,1,9.4,29.4,2025-04-23T17:42:08.277Z,2025-04-23T17:42:08Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5674543451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805217251,669,6,2,81,5,cy6zs39z79dcfbr4xzkp38z7q,0,4.2,23.4,2025-04-23T17:42:08.833Z,2025-04-23T18:00:14Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5674543539,56,Back,5674543627,233,777,5674543543,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805217243,777,6,2,81,5,ea3yd0dgq6uy6pupkpn17j5xg,1,95.8,76.6,2025-04-23T17:42:08.833Z,2025-04-23T17:42:13Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5674543561,56,Center,5674543589,233,669,5674543563,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805217861,778,1,2,81,52,ea3yd0dgq6uy6pupkpn17j5xg,0,99.5,99.5,2025-04-23T17:42:55.764Z,2025-04-23T17:43:00Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5674547149,212,42.9,5674547153,1,,5674547147,141,36.9,5674547135,2,,5674547141,223,,5674547151,213,4.58,5674547143,56,Center,5674547137,6,,5674547145,140,5674547139,155,,,,,,,,,94.1,,,,,,,,,,,,,,,,,,,,
2805217871,670,12,2,81,57,cy6zs39z79dcfbr4xzkp38z7q,1,10.5,63.9,2025-04-23T17:43:00.500Z,2025-04-23T17:43:01Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5674547193,140,3.1,5674547191,56,Back,5674547197,212,20.3,5674547199,213,1.96,5674547213,15,,5674547195,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805217929,672,1,2,82,0,cy6zs39z79dcfbr4xzkp38z7q,1,6.0,92.9,2025-04-23T17:43:04.212Z,2025-04-23T17:43:06Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5674547513,56,Back,5674547519,212,25.2,5674547517,141,87.5,5674547511,155,,5674547521,213,6.14,5674547515,140,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805217955,673,1,2,82,2,cy6zs39z79dcfbr4xzkp38z7q,1,32.4,86.2,2025-04-23T17:43:05.940Z,2025-04-23T17:43:08Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5674547677,56,Back,5674547679,140,16.0,5674547685,213,3.29,5674547681,141,82.3,5674547675,3,,5674547683,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805217967,674,1,2,82,4,cy6zs39z79dcfbr4xzkp38z7q,1,15.9,82.3,2025-04-23T17:43:08.163Z,2025-04-23T17:43:09Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5674547725,56,Back,5674547727,140,8.0,5674547729,141,86.0,5674547731,212,8.7,5674547733,213,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218013,675,1,2,82,5,cy6zs39z79dcfbr4xzkp38z7q,1,6.7,86.0,2025-04-23T17:43:09.108Z,2025-04-23T17:43:12Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674548015,213,0.63,5674548011,141,95.9,5674548013,212,11.4,5674548007,56,Back,5674548009,140,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218047,676,1,2,82,9,cy6zs39z79dcfbr4xzkp38z7q,1,25.6,93.0,2025-04-23T17:43:12.564Z,2025-04-23T17:43:14Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5674548193,141,78.8,5674548187,155,,5674548189,56,Back,5674548197,213,5.61,5674548191,140,37.1,5674548195,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218095,677,1,2,82,11,cy6zs39z79dcfbr4xzkp38z7q,1,38.8,70.2,2025-04-23T17:43:14.708Z,2025-04-23T17:43:19Z,7wd41kdu78udzrxi9feh2drhm,M. Ndione,,,5674548447,140,34.5,5674548449,141,33.1,5674548453,213,4.54,5674548451,212,25.6,5674548445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218159,678,1,2,82,15,cy6zs39z79dcfbr4xzkp38z7q,1,44.9,28.8,2025-04-23T17:43:18.996Z,2025-04-23T17:43:23Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5674548797,141,7.3,5674548801,213,5.62,5674548799,212,23.7,5674548795,140,62.7,5674548793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218201,679,1,2,82,20,cy6zs39z79dcfbr4xzkp38z7q,1,64.2,10.4,2025-04-23T17:43:23.397Z,2025-04-23T17:43:26Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5674549021,141,34.5,5674549023,212,17.6,5674549025,213,1.95,5674549019,140,58.0,5674549017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218235,680,1,2,82,22,cy6zs39z79dcfbr4xzkp38z7q,1,58.1,34.3,2025-04-23T17:43:25.956Z,2025-04-23T17:43:28Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5674549257,141,57.6,5674549259,212,18.0,5674549253,56,Back,5674549261,213,2.07,5674549255,140,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218285,681,1,2,82,25,cy6zs39z79dcfbr4xzkp38z7q,1,51.5,58.7,2025-04-23T17:43:28.499Z,2025-04-23T17:43:32Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674549537,56,Left,5674549545,213,1.14,5674549541,141,86.9,5674549539,140,60.0,5674549543,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218327,682,1,2,82,28,cy6zs39z79dcfbr4xzkp38z7q,1,66.5,86.8,2025-04-23T17:43:32.228Z,2025-04-23T17:43:36Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5674549877,213,0.38,5674549875,212,13.7,5674549871,140,78.6,5674549869,56,Left,5674549873,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218343,683,1,2,82,33,cy6zs39z79dcfbr4xzkp38z7q,0,89.0,93.0,2025-04-23T17:43:36.724Z,2025-04-23T17:43:38Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5674549983,141,58.5,5674549987,213,4.79,5674549979,56,Center,5674549985,212,23.5,5674549981,140,90.7,5674549971,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218373,779,12,2,82,34,ea3yd0dgq6uy6pupkpn17j5xg,1,6.7,43.3,2025-04-23T17:43:37.714Z,2025-04-23T17:43:40Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5674550167,212,17.7,5674550169,213,4.20,5674550165,141,20.6,5674550161,56,Back,5674550163,140,0.0,5674550207,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218401,684,6,2,82,36,cy6zs39z79dcfbr4xzkp38z7q,1,100.0,77.4,2025-04-23T17:43:39.315Z,2025-04-23T18:00:14Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5674550337,73,,5674550335,56,Center,5674550359,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218379,780,6,2,82,36,ea3yd0dgq6uy6pupkpn17j5xg,0,0.0,22.6,2025-04-23T17:43:39.315Z,2025-04-23T17:43:44Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5674550217,56,Back,5674550219,73,,5674550365,233,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218695,685,18,2,82,59,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-23T17:44:03.273Z,2025-04-23T17:44:04Z,33va022bhya45v496wz8usn6y,O. Kemppainen,,,5674551857,44,Defender,5674551859,59,16,5674551855,42,,5674551939,55,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805218701,686,19,2,82,59,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-23T17:44:03.274Z,2025-04-23T17:44:04Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,,5674551905,44,Midfielder,5674551897,145,2,5674551903,293,2,5674551899,59,3,5674551891,42,,5674551901,292,7,5674551907,55,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219495,693,18,2,83,1,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-23T17:44:05.208Z,2025-04-23T17:45:24Z,cn6gncw8nbyds83xx6cxbzrpw,S. Silander,,,5674556335,55,694,5674556297,59,29,5674556295,44,Defender,5674556293,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219499,694,19,2,83,1,cy6zs39z79dcfbr4xzkp38z7q,1,0.0,0.0,2025-04-23T17:44:05.209Z,2025-04-23T17:45:24Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5674556313,44,Defender,5674556305,145,5,5674556311,293,3,5674556307,59,80,5674556309,292,4,5674556301,42,,5674556315,55,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219033,687,1,2,83,18,cy6zs39z79dcfbr4xzkp38z7q,0,99.5,99.5,2025-04-23T17:44:21.884Z,2025-04-23T17:48:45Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5674553823,140,93.2,5674553829,213,4.51,5674553831,1,,5674553827,212,33.2,5674553815,6,,5674553821,56,Center,5674553813,2,,5674553819,224,,5674553817,155,5674553825,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219057,782,44,2,83,20,ea3yd0dgq6uy6pupkpn17j5xg,1,7.4,48.6,2025-04-23T17:44:24.196Z,2025-04-23T17:46:17Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5674553939,233,688,5674553915,56,Back,5674553917,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219047,688,44,2,83,20,cy6zs39z79dcfbr4xzkp38z7q,0,92.6,51.4,2025-04-23T17:44:24.197Z,2025-04-23T17:46:19Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5674553861,56,Center,5674553963,233,782,5674553863,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219069,783,12,2,83,21,ea3yd0dgq6uy6pupkpn17j5xg,1,10.0,48.8,2025-04-23T17:44:24.827Z,2025-04-23T17:46:21Z,2qks3nbpd8o6igkqjl9e4po4q,Babacar Fati,,,5674553995,213,5.09,5674553991,141,44.5,5674553987,56,Back,5674553993,212,3.1,5674554001,15,,5674553989,140,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219055,689,61,2,83,21,cy6zs39z79dcfbr4xzkp38z7q,1,93.2,51.6,2025-04-23T17:44:25.074Z,2025-04-23T17:54:14Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,1.0,,5674553913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805224267,760,13,2,83,22,cy6zs39z79dcfbr4xzkp38z7q,1,96.1,50.2,2025-04-23T17:44:25.406Z,2025-04-23T17:55:15Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5674588895,230,99.0,5674587187,16,,5674588879,55,689,5674587183,25,,5674588885,103,65.3,5674586777,56,Center,5674588889,108,,5674588875,74,,5674588877,29,5674588891,328,,5674587185,20,,5674588883,102,5674588897,231,,49.4,50.5,5674588887,214,,5674588893,391,,,,,,,,,,,,,
2805219077,690,5,2,83,22,cy6zs39z79dcfbr4xzkp38z7q,0,100.4,52.2,2025-04-23T17:44:26.077Z,2025-04-23T17:58:31Z,2iff45qvldope3itiwthnvgx6,O. Tiihonen,,,5674554015,346,,5674554013,56,Center,5674569281,233,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219049,781,5,2,83,22,ea3yd0dgq6uy6pupkpn17j5xg,1,-0.4,47.8,2025-04-23T17:44:26.077Z,2025-04-23T17:58:31Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5674553869,56,Back,5674553871,346,,5674569273,233,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219221,784,1,2,83,43,ea3yd0dgq6uy6pupkpn17j5xg,1,4.7,48.7,2025-04-23T17:44:47.010Z,2025-04-23T17:52:00Z,dcv3bj7tkpb8of9xh3br2510q,R. Paunio,,,5674554761,213,5.18,5674554751,56,Back,5674554755,140,15.8,5674554759,212,25.7,5674554757,141,15.0,5674579167,124,,5674579169,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219265,786,1,2,83,45,ea3yd0dgq6uy6pupkpn17j5xg,1,2.4,32.5,2025-04-23T17:44:49.292Z,2025-04-23T17:57:28Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5674593717,56,Back,5674593719,140,12.5,5674593725,213,5.27,5674593723,212,20.0,5674593721,141,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219227,785,1,2,83,46,ea3yd0dgq6uy6pupkpn17j5xg,0,15.0,11.3,2025-04-23T17:44:49.468Z,2025-04-23T17:57:52Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5674594185,1,,5674554787,141,10.4,5674554785,140,21.2,5674554795,213,6.19,5674554791,212,6.5,5674594183,157,,5674554783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219217,691,61,2,83,47,cy6zs39z79dcfbr4xzkp38z7q,1,79.7,88.9,2025-04-23T17:44:50.404Z,2025-04-23T17:58:01Z,3tpjeq8mn2sy9v6a8hcesp9wq,T. Kaukua,,,5674554743,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219359,692,4,2,83,59,cy6zs39z79dcfbr4xzkp38z7q,1,64.9,92.4,2025-04-23T17:45:02.405Z,2025-04-23T17:58:05Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5674555607,152,,5674595443,233,787,5674555603,56,Left,5674555615,286,,5674555599,13,,5674555611,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219571,787,4,2,83,59,ea3yd0dgq6uy6pupkpn17j5xg,0,35.1,7.6,2025-04-23T17:45:02.406Z,2025-04-23T17:59:59Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674556855,152,,5674595451,233,692,5674556853,56,Back,5674556851,13,,5674556857,265,,5674556859,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219671,695,1,2,84,20,cy6zs39z79dcfbr4xzkp38z7q,0,63.8,89.6,2025-04-23T17:45:24.100Z,2025-04-23T17:59:48Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5674557181,140,89.6,5674557187,213,5.77,5674557183,141,67.3,5674557185,212,31.0,5674557177,152,,5674557179,56,Center,5674557173,155,,5674557169,5,,5674557167,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219655,788,12,2,84,21,ea3yd0dgq6uy6pupkpn17j5xg,1,12.9,35.8,2025-04-23T17:45:25.202Z,2025-04-23T17:45:28Z,ciursygt8i2deeszjdebb28yx,E. Mastokangas,,,5674557089,141,5.0,5674557087,140,20.8,5674557093,213,5.09,5674557085,56,Back,5674557091,212,22.5,5674557123,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219713,789,12,2,84,24,ea3yd0dgq6uy6pupkpn17j5xg,1,20.8,5.0,2025-04-23T17:45:28.226Z,2025-04-23T17:45:30Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674557525,167,,5674557435,212,21.9,5674557433,141,0.0,5674557437,213,6.06,5674557431,140,41.2,5674557429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219727,696,5,2,84,26,cy6zs39z79dcfbr4xzkp38z7q,1,59.2,101.8,2025-04-23T17:45:29.845Z,2025-04-23T17:45:32Z,9rle4eqj5q7d4y7hgu570vgfd,N. Jokelainen,,,5674557537,233,790,5674557503,347,,5674557501,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219719,790,5,2,84,26,ea3yd0dgq6uy6pupkpn17j5xg,0,40.8,-1.8,2025-04-23T17:45:29.845Z,2025-04-23T17:58:31Z,9tz8pzof2v3ktjwsyt3gl18gk,L. Laine,,,5674557471,56,Back,5674557559,233,696,5674557473,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219869,697,1,2,84,36,cy6zs39z79dcfbr4xzkp38z7q,1,56.5,100.0,2025-04-23T17:45:40.005Z,2025-04-23T17:56:27Z,anfjghysnr4o03nqnxs98e0ic,O. Salmensuu,,,5674558357,56,Back,5674558365,212,23.9,5674558369,1,,5674558367,213,4.22,5674558361,140,45.8,5674558355,107,,5674558363,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219879,698,1,2,84,38,cy6zs39z79dcfbr4xzkp38z7q,1,47.4,66.6,2025-04-23T17:45:41.556Z,2025-04-23T17:45:42Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5674558409,56,Center,5674558413,141,42.4,5674558411,140,55.8,5674558415,212,18.7,5674558417,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219887,699,1,2,84,39,cy6zs39z79dcfbr4xzkp38z7q,1,56.2,38.3,2025-04-23T17:45:42.308Z,2025-04-23T17:56:31Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5674558475,213,5.34,5674558471,141,13.8,5674558467,56,Right,5674558473,212,20.5,5674558469,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219919,700,1,2,84,41,cy6zs39z79dcfbr4xzkp38z7q,1,62.4,10.3,2025-04-23T17:45:44.660Z,2025-04-23T17:56:34Z,5lx97p0c2ja9g4vjofjr2o5pl,J. Lehtonen,,,5674558677,140,45.8,5674558679,141,25.3,5674558675,56,Back,5674558681,212,20.2,5674558683,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805219959,701,1,2,84,42,cy6zs39z79dcfbr4xzkp38z7q,1,45.8,25.9,2025-04-23T17:45:45.397Z,2025-04-23T17:45:47Z,3ajk1fh1r7rxjmsljdm5zs639,M. Pitkänen,,,5674558905,213,1.88,5674558901,141,61.1,5674558899,140,38.4,5674558903,212,25.2,5674558897,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805220001,702,1,2,84,46,cy6zs39z79dcfbr4xzkp38z7q,1,37.3,65.5,2025-04-23T17:45:49.652Z,2025-04-23T17:45:52Z,bse78hbpbf32wr6nboc5zds0k,M. Jatta,,,5674559141,213,1.00,5674559137,141,89.0,5674559139,212,18.9,5674559135,140,47.0,5674559133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805220025,703,1,2,84,48,cy6zs39z79dcfbr4xzkp38z7q,0,53.5,91.8,2025-04-23T17:45:51.925Z,2025-04-23T17:45:53Z,c9987xq26uc7bq68l76clyxud,M. Ojala,,,5674559263,155,,5674559271,212,23.0,5674559273,213,5.34,5674559269,141,64.5,5674559267,140,66.4,5674559265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805220053,791,1,2,84,50,ea3yd0dgq6uy6pupkpn17j5xg,1,28.5,37.0,2025-04-23T17:45:53.906Z,2025-04-23T17:45:55Z,bxd2pse7enn5c11fu8jlqjcwk,N. Tahmbi,,,5674559443,140,33.6,5674559441,56,Back,5674559445,141,40.7,5674559447,212,5.9,5674559449,213,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805220095,793,1,2,84,52,ea3yd0dgq6uy6pupkpn17j5xg,1,33.3,37.7,2025-04-23T17:45:56.258Z,2025-04-23T17:45:58Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5674559685,56,Center,5674559697,213,6.03,5674559689,141,30.3,5674559687,140,52.1,5674559693,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805220115,794,1,2,84,55,ea3yd0dgq6uy6pupkpn17j5xg,1,52.1,30.3,2025-04-23T17:45:58.562Z,2025-04-23T17:46:00Z,dytql3b2co1cst72z5qf879pl,J. Streng,,,5674559863,156,,5674559821,212,4.1,5674559815,56,Center,5674559823,213,4.23,5674559819,141,25.0,5674559817,140,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805220187,795,1,2,84,57,ea3yd0dgq6uy6pupkpn17j5xg,1,53.1,27.7,2025-04-23T17:46:00.852Z,2025-04-23T17:46:06Z,ayl3txfejfa46xvwnzzd76vze,K. Paananen,,,5674560177,1,,5674560171,141,69.6,5674560167,56,Center,5674560173,212,37.4,5674560169,140,76.2,5674560175,213,0.87,5674560165,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805220197,796,1,2,85,2,ea3yd0dgq6uy6pupkpn17j5xg,1,74.4,75.0,2025-04-23T17:46:06.099Z,2025-04-23T17:46:07Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5674560221,56,Center,5674560227,212,7.3,5674560229,213,5.23,5674560223,140,77.8,5674560225,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805220231,797,1,2,85,3,ea3yd0dgq6uy6pupkpn17j5xg,1,77.8,65.7,2025-04-23T17:46:07.170Z,2025-04-23T17:46:09Z,f2qohaex1g5tvz10leo2ia6s,M. Arsalo,,,5674560395,213,2.51,5674560391,141,73.0,5674560389,140,71.3,5674560393,212,8.4,5674560387,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805220257,798,1,2,85,6,ea3yd0dgq6uy6pupkpn17j5xg,1,67.0,70.9,2025-04-23T17:46:09.411Z,2025-04-23T17:46:11Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5674560561,213,3.17,5674560555,140,47.8,5674560553,56,Back,5674560557,141,70.0,5674560559,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805220279,799,1,2,85,8,ea3yd0dgq6uy6pupkpn17j5xg,1,47.8,70.0,2025-04-23T17:46:11.698Z,2025-04-23T17:46:13Z,czynssza36ggpaezb0i14si22,S. Chukwudi,,,5674560671,212,11.8,5674560667,140,57.4,5674560669,141,61.1,5674560673,213,5.74,5674560665,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805220311,800,1,2,85,10,ea3yd0dgq6uy6pupkpn17j5xg,1,57.4,61.1,2025-04-23T17:46:13.602Z,2025-04-23T17:46:16Z,7glr1eur910fj5b5fg743job9,R. Karjalainen,,,5674560877,140,59.3,5674560879,141,56.3,5674560875,56,Center,5674560881,212,3.8,5674560883,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
