id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2745582841,612,1,2,50,58,ajtb177oqwawkdwbqhldmq6mx,1,7.5,32.9,2024-11-08T19:08:42.775Z,2024-11-08T19:36:07Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5349249343,141,67.3,5349249339,140,14.0,5349249347,213,1.29,5349249345,212,24.4,5349249333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745582861,614,1,2,50,59,ajtb177oqwawkdwbqhldmq6mx,1,13.1,67.1,2024-11-08T19:08:44.007Z,2024-11-08T19:36:10Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349251233,141,40.3,5349251229,140,15.1,5349251237,212,18.3,5349251241,213,4.83,5349251227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745582803,609,1,2,51,6,ajtb177oqwawkdwbqhldmq6mx,1,23.5,24.8,2024-11-08T19:08:50.399Z,2024-11-08T19:39:01Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5349271099,212,18.1,5349271097,141,7.4,5349271101,213,5.57,5349271095,140,36.5,5349271093,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745572623,539,43,2,51,8,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-11-08T19:08:52.385Z,2024-11-08T19:48:54Z,,,,,5349332967,144,79,5349089779,344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745572673,468,43,2,51,10,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-08T19:08:55.275Z,2024-11-08T20:01:56Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5349090133,1,0,5349090121,141,76.7,5349090117,140,74.5,5349090115,56,Center,5349377717,144,1,5349090125,212,45.0,5349090129,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745572745,540,1,2,51,11,ajtb177oqwawkdwbqhldmq6mx,1,58.6,4.3,2024-11-08T19:08:56.050Z,2024-11-08T19:50:00Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5349090403,212,23.3,5349090401,141,33.0,5349090399,140,70.8,5349090405,213,0.99,5349090397,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745572757,541,1,2,51,12,ajtb177oqwawkdwbqhldmq6mx,0,70.1,39.7,2024-11-08T19:08:57.002Z,2024-11-08T19:49:40Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5349335933,140,67.0,5349336111,286,,5349336105,233,469,5349336103,236,,5349335939,213,3.62,5349090467,56,Center,5349335937,212,3.7,5349335935,141,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745572785,469,74,2,51,12,6wwwud48qahpwrfxs20334qk5,1,57.1,68.8,2024-11-08T19:08:57.003Z,2024-11-08T19:59:27Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5349336175,233,541,5349090631,285,,5349090629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745572819,471,1,2,51,16,6wwwud48qahpwrfxs20334qk5,1,33.9,61.7,2024-11-08T19:09:00.683Z,2024-11-08T19:49:57Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349090859,140,33.5,5349090863,212,24.4,5349090865,213,4.70,5349090857,56,Back,5349090861,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745572939,472,1,2,51,22,6wwwud48qahpwrfxs20334qk5,1,43.9,21.2,2024-11-08T19:09:07.131Z,2024-11-08T19:09:10Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5349091583,56,Back,5349091593,213,1.18,5349091587,140,48.1,5349091589,141,37.0,5349091591,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573051,473,1,2,51,25,6wwwud48qahpwrfxs20334qk5,1,48.4,39.8,2024-11-08T19:09:10.180Z,2024-11-08T19:09:16Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349092133,141,75.9,5349092137,213,1.29,5349092135,212,25.5,5349092131,140,55.1,5349092129,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573109,474,1,2,51,31,6wwwud48qahpwrfxs20334qk5,1,68.2,84.5,2024-11-08T19:09:15.875Z,2024-11-08T19:09:18Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5349092335,140,45.3,5349092331,56,Back,5349092343,212,25.1,5349092339,141,73.8,5349092345,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573321,475,1,2,51,34,6wwwud48qahpwrfxs20334qk5,1,46.6,73.9,2024-11-08T19:09:18.395Z,2024-11-08T19:09:36Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,1.0,5349093115,140,70.5,5349093117,141,88.4,5349093119,212,27.0,5349093121,213,0.37,5349094053,210,13,5349093113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573337,476,13,2,51,42,6wwwud48qahpwrfxs20334qk5,1,84.0,62.8,2024-11-08T19:09:26.987Z,2024-11-08T20:42:37Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5349094085,103,73.6,5349094089,230,98.4,5349094077,29,,5349093181,22,,5349094087,215,,5349622145,17,,5349093185,56,Center,5349094091,231,51.6,5349094075,77,5349093617,20,5349094079,55,475,5349094083,102,59.3,,,,,,,,,,,,,,,,,,,,,,,,,
2745573385,477,5,2,51,44,6wwwud48qahpwrfxs20334qk5,0,101.1,54.7,2024-11-08T19:09:29.188Z,2024-11-08T19:48:06Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5349093315,56,Center,5349096391,233,542,5349093317,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574001,542,5,2,51,44,ajtb177oqwawkdwbqhldmq6mx,1,-1.1,45.3,2024-11-08T19:09:29.188Z,2024-11-08T19:48:06Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5349096339,56,Back,5349096357,233,477,5349096341,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573861,478,18,2,52,6,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-08T19:09:51.098Z,2024-11-08T19:10:00Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5349095675,55,479,5349095585,59,6,5349095581,42,,5349095583,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745573867,479,19,2,52,6,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2024-11-08T19:09:51.099Z,2024-11-08T20:02:51Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5349095617,55,478,5349095615,44,Midfielder,5349095611,145,4,5349095607,42,,5349095613,59,13,5349096233,293,3,5349381355,292,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574027,543,1,2,52,18,ajtb177oqwawkdwbqhldmq6mx,1,3.5,48.7,2024-11-08T19:10:02.403Z,2024-11-08T19:10:04Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5349096465,212,14.5,5349096457,124,,5349096461,140,8.6,5349096467,213,1.19,5349096471,237,,5349096501,189,,5349096459,56,Back,5349096463,141,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574053,544,1,2,52,20,ajtb177oqwawkdwbqhldmq6mx,1,8.6,68.5,2024-11-08T19:10:04.882Z,2024-11-08T19:10:06Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349096643,56,Back,5349096647,141,49.9,5349096701,189,,5349096651,213,4.69,5349096645,140,8.3,5349096649,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574125,545,1,2,52,22,ajtb177oqwawkdwbqhldmq6mx,1,8.3,49.9,2024-11-08T19:10:07.210Z,2024-11-08T19:10:09Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5349096995,141,76.7,5349096991,56,Back,5349096997,212,18.7,5349096999,213,1.34,5349096993,140,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574255,546,1,2,52,25,ajtb177oqwawkdwbqhldmq6mx,1,12.4,76.7,2024-11-08T19:10:09.538Z,2024-11-08T19:10:14Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349097607,213,4.21,5349097601,140,4.2,5349097605,212,17.7,5349097603,141,53.9,5349097599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574319,547,1,2,52,30,ajtb177oqwawkdwbqhldmq6mx,1,4.2,53.9,2024-11-08T19:10:14.546Z,2024-11-08T19:10:17Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5349097913,56,Back,5349097915,140,18.9,5349097923,213,1.06,5349097919,141,94.1,5349097921,212,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574415,548,1,2,52,33,ajtb177oqwawkdwbqhldmq6mx,1,21.2,93.0,2024-11-08T19:10:17.523Z,2024-11-08T19:10:22Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349098451,141,86.0,5349098455,213,6.09,5349098445,56,Back,5349098453,212,24.3,5349098449,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574427,480,45,2,52,37,6wwwud48qahpwrfxs20334qk5,0,67.2,17.6,2024-11-08T19:10:21.946Z,2024-11-08T19:59:11Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5349098639,233,549,5349368945,286,,5349098495,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574439,549,3,2,52,37,ajtb177oqwawkdwbqhldmq6mx,1,32.8,82.4,2024-11-08T19:10:21.946Z,2024-11-08T19:59:10Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5349098599,233,480,5349098703,285,,5349098535,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574469,550,1,2,52,38,ajtb177oqwawkdwbqhldmq6mx,1,37.7,87.5,2024-11-08T19:10:22.819Z,2024-11-08T19:10:24Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5349098739,212,8.4,5349098727,56,Back,5349098731,140,33.2,5349098735,141,77.3,5349098743,213,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574485,551,1,2,52,39,ajtb177oqwawkdwbqhldmq6mx,0,33.2,77.3,2024-11-08T19:10:23.842Z,2024-11-08T19:10:24Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349098797,56,Left,5349098805,213,0.39,5349098801,141,94.2,5349098803,212,29.9,5349098799,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574549,481,1,2,52,40,6wwwud48qahpwrfxs20334qk5,1,64.1,24.6,2024-11-08T19:10:24.484Z,2024-11-08T19:10:28Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5349099183,56,Center,5349099191,213,0.63,5349099189,212,9.7,5349099187,141,33.0,5349099185,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574587,483,1,2,52,45,6wwwud48qahpwrfxs20334qk5,1,53.1,32.5,2024-11-08T19:10:29.868Z,2024-11-08T19:10:31Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5349099409,141,23.3,5349099411,212,19.3,5349099407,140,35.7,5349099413,213,3.47,5349099405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574645,484,1,2,52,46,6wwwud48qahpwrfxs20334qk5,1,35.7,23.3,2024-11-08T19:10:31.100Z,2024-11-08T19:12:50Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5349099669,213,1.73,5349099663,140,31.8,5349099661,56,Back,5349099665,141,60.0,5349099667,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574737,485,1,2,52,52,6wwwud48qahpwrfxs20334qk5,1,49.6,71.8,2024-11-08T19:10:36.476Z,2024-11-08T19:10:38Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5349100131,141,88.0,5349100135,213,0.81,5349100129,140,59.5,5349100133,212,15.1,5349100127,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574753,486,1,2,52,53,6wwwud48qahpwrfxs20334qk5,0,59.5,88.0,2024-11-08T19:10:38.084Z,2024-11-08T19:10:40Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349100213,140,62.8,5349100205,56,Left,5349100225,212,3.7,5349100493,236,,5349100495,233,552,5349100221,141,86.3,5349100499,286,,5349100231,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574807,552,74,2,52,53,ajtb177oqwawkdwbqhldmq6mx,1,35.1,11.7,2024-11-08T19:10:38.085Z,2024-11-08T19:59:28Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5349100517,233,486,5349100455,285,,5349100453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574855,487,1,2,52,56,6wwwud48qahpwrfxs20334qk5,1,61.3,76.7,2024-11-08T19:10:40.756Z,2024-11-08T19:14:22Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349100729,212,32.8,5349100727,141,43.9,5349100725,140,38.4,5349100731,213,3.89,5349100733,1,,5349100721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574953,488,1,2,52,59,6wwwud48qahpwrfxs20334qk5,1,43.8,41.6,2024-11-08T19:10:44.253Z,2024-11-08T19:10:49Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5349101223,140,66.6,5349101229,213,5.54,5349101231,1,,5349101227,212,32.5,5349101221,56,Right,5349101225,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745574975,489,1,2,53,4,6wwwud48qahpwrfxs20334qk5,1,66.6,9.2,2024-11-08T19:10:49.212Z,2024-11-08T19:10:50Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5349101365,212,30.6,5349101361,140,42.0,5349101367,213,2.58,5349101359,56,Back,5349101363,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575053,490,1,2,53,6,6wwwud48qahpwrfxs20334qk5,1,42.0,33.3,2024-11-08T19:10:50.420Z,2024-11-08T19:10:54Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5349101733,141,64.3,5349101737,213,1.74,5349101729,56,Back,5349101735,212,21.4,5349101731,140,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575097,491,1,2,53,10,6wwwud48qahpwrfxs20334qk5,0,44.8,68.2,2024-11-08T19:10:54.660Z,2024-11-08T19:10:57Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5349101939,212,42.5,5349101945,1,,5349101943,213,6.27,5349101929,56,Center,5349101935,141,67.6,5349101931,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575365,554,1,2,53,21,ajtb177oqwawkdwbqhldmq6mx,1,13.4,44.2,2024-11-08T19:11:05.387Z,2024-11-08T19:11:16Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5349103543,140,21.2,5349103541,56,Back,5349103549,213,5.51,5349103547,212,11.5,5349103545,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575475,555,1,2,53,31,ajtb177oqwawkdwbqhldmq6mx,1,28.7,36.6,2024-11-08T19:11:16.251Z,2024-11-08T19:11:23Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5349104157,140,23.6,5349104155,56,Back,5349104159,141,54.6,5349104161,212,13.4,5349104163,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575513,556,1,2,53,38,ajtb177oqwawkdwbqhldmq6mx,0,25.4,54.3,2024-11-08T19:11:22.932Z,2024-11-08T19:11:24Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5349104373,56,Center,5349104385,1,,5349104371,155,,5349104379,141,33.7,5349104383,213,6.01,5349104381,212,52.5,5349104377,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575573,492,1,2,53,40,6wwwud48qahpwrfxs20334qk5,1,24.7,62.6,2024-11-08T19:11:24.653Z,2024-11-08T19:11:27Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5349104673,56,Back,5349104679,212,7.8,5349104677,141,68.7,5349104681,213,0.56,5349104671,3,,5349104675,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575605,493,1,2,53,43,6wwwud48qahpwrfxs20334qk5,1,31.0,68.7,2024-11-08T19:11:27.605Z,2024-11-08T19:11:29Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5349104837,140,24.9,5349104835,56,Back,5349104841,212,7.2,5349104839,141,73.5,5349104833,3,,5349104845,213,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575651,495,1,2,53,45,6wwwud48qahpwrfxs20334qk5,0,24.7,74.8,2024-11-08T19:11:29.704Z,2024-11-08T19:11:31Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349105027,141,42.8,5349105035,1,,5349105033,213,5.61,5349105019,155,,5349105021,56,Center,5349105023,140,50.9,5349105031,212,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575743,557,1,2,53,48,ajtb177oqwawkdwbqhldmq6mx,0,46.6,57.9,2024-11-08T19:11:32.643Z,2024-11-08T19:11:36Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5349105603,56,Center,5349105601,157,,5349105611,213,5.57,5349105609,212,26.6,5349105607,141,32.4,5349105613,1,,5349105605,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575805,496,1,2,53,52,6wwwud48qahpwrfxs20334qk5,1,40.7,58.1,2024-11-08T19:11:36.757Z,2024-11-08T19:11:38Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349105921,213,6.03,5349105919,212,10.5,5349105913,56,Center,5349105915,140,50.4,5349105911,3,,5349105917,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575811,497,3,2,53,54,6wwwud48qahpwrfxs20334qk5,1,46.1,64.8,2024-11-08T19:11:38.596Z,2024-11-08T19:59:11Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5349105961,286,,5349105959,56,Back,5349106091,233,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575833,558,45,2,53,54,ajtb177oqwawkdwbqhldmq6mx,0,53.9,35.2,2024-11-08T19:11:38.596Z,2024-11-08T19:59:11Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5349106055,285,,5349106133,233,497,5349106053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575827,498,50,2,53,54,6wwwud48qahpwrfxs20334qk5,1,48.0,57.8,2024-11-08T19:11:39.213Z,2024-11-08T19:58:54Z,23sc7wc7my7wes6cuaxw1v0no,J. Lindekilde,,,5349106553,233,559,5349106013,56,Back,5349106017,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575899,559,7,2,53,54,ajtb177oqwawkdwbqhldmq6mx,1,52.0,42.2,2024-11-08T19:11:39.214Z,2024-11-08T19:58:54Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5349106437,56,Center,5349106487,233,498,5349106439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745575939,561,1,2,53,59,ajtb177oqwawkdwbqhldmq6mx,1,51.0,30.1,2024-11-08T19:11:43.803Z,2024-11-08T19:11:46Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5349106641,212,32.0,5349106639,141,50.4,5349106637,140,23.5,5349106635,56,Back,5349106643,213,2.70,5349106645,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576023,562,1,2,54,1,ajtb177oqwawkdwbqhldmq6mx,1,23.5,50.4,2024-11-08T19:11:46.141Z,2024-11-08T19:11:51Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5349107101,155,,5349107103,56,Back,5349107113,1,,5349107107,141,5.6,5349107105,140,36.7,5349107109,212,33.5,5349107111,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576039,563,1,2,54,6,ajtb177oqwawkdwbqhldmq6mx,0,55.1,11.4,2024-11-08T19:11:50.955Z,2024-11-08T19:11:51Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5349107219,212,19.1,5349107221,213,6.05,5349107217,141,5.0,5349107215,140,72.8,5349107211,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576047,499,8,2,54,8,6wwwud48qahpwrfxs20334qk5,1,45.6,69.4,2024-11-08T19:11:52.349Z,2024-11-08T19:11:52Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349107255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576093,501,1,2,54,9,6wwwud48qahpwrfxs20334qk5,0,43.5,91.5,2024-11-08T19:11:53.733Z,2024-11-08T19:11:54Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5349107499,212,23.1,5349107501,213,5.59,5349107493,56,Center,5349107495,140,60.5,5349107497,141,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576113,564,61,2,54,11,ajtb177oqwawkdwbqhldmq6mx,1,37.6,26.4,2024-11-08T19:11:55.421Z,2024-11-08T19:11:55Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5349107597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576271,566,1,2,54,15,ajtb177oqwawkdwbqhldmq6mx,1,44.3,27.7,2024-11-08T19:11:59.763Z,2024-11-08T19:12:02Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5349108283,56,Back,5349108291,213,3.54,5349108289,212,9.7,5349108287,141,22.2,5349108285,140,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576299,567,1,2,54,18,ajtb177oqwawkdwbqhldmq6mx,1,39.5,33.7,2024-11-08T19:12:02.699Z,2024-11-08T19:12:04Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5349108449,140,34.8,5349108453,212,24.9,5349108451,141,69.6,5349108447,56,Back,5349108455,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576373,568,1,2,54,19,ajtb177oqwawkdwbqhldmq6mx,1,34.8,69.6,2024-11-08T19:12:04.219Z,2024-11-08T19:12:08Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349108805,56,Back,5349108807,140,46.8,5349108813,213,0.97,5349108811,212,22.3,5349108809,141,96.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576403,569,1,2,54,23,ajtb177oqwawkdwbqhldmq6mx,1,46.8,96.6,2024-11-08T19:12:07.659Z,2024-11-08T19:12:10Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5349108979,141,81.2,5349108983,213,3.86,5349108981,212,15.9,5349108975,56,Back,5349108977,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576447,570,1,2,54,26,ajtb177oqwawkdwbqhldmq6mx,1,35.4,81.2,2024-11-08T19:12:10.468Z,2024-11-08T19:12:13Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5349109255,213,4.17,5349109253,212,18.7,5349109249,140,26.2,5349109247,56,Back,5349109251,141,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576597,571,1,2,54,28,ajtb177oqwawkdwbqhldmq6mx,1,26.2,57.6,2024-11-08T19:12:13.076Z,2024-11-08T19:12:19Z,b2gkyjq8emj9pywryc3rycogl,M. Falkesgaard,,,5349110057,213,4.66,5349110055,212,15.7,5349110053,141,34.5,5349110049,56,Back,5349110051,140,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745576607,572,1,2,54,34,ajtb177oqwawkdwbqhldmq6mx,0,30.1,22.5,2024-11-08T19:12:19.004Z,2024-11-08T19:12:19Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5349110127,213,0.05,5349110113,157,,5349110121,140,69.6,5349110125,212,41.5,5349110117,56,Center,5349110123,141,25.5,5349110129,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
