id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2812604623,647,19,2,87,21,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-10T14:46:00.824Z,2025-05-10T15:18:36Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5715339379,55,646,5715339373,145,11,5715577539,293,5,5715339375,59,3,5715339377,44,Midfielder,5715339369,42,,5715577537,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812605671,727,18,2,87,55,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-10T14:46:35.044Z,2025-05-10T14:46:36Z,f1ba9g771s0zeel0titcj3omi,A. Njai,,,5715344961,55,728,5715344775,42,,5715344779,59,11,5715344777,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812605689,728,19,2,87,55,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-10T14:46:35.045Z,2025-05-10T14:46:36Z,e3546n3qj447qgmizao50zx1w,F. Møller,,,5715344859,42,,5715344875,44,Midfielder,5715344863,145,3,5715344871,292,6,5715344879,55,727,5715344867,59,12,5715344873,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812606117,648,1,2,88,9,f1h34qp5zbfl489q8vnkhiq9s,1,47.4,0.0,2025-05-10T14:46:48.939Z,2025-05-10T14:46:54Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715347349,107,,5715347353,140,38.1,5715347359,213,2.19,5715347351,56,Back,5715347357,212,16.9,5715347355,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812606255,650,1,2,88,13,f1h34qp5zbfl489q8vnkhiq9s,1,40.5,10.9,2025-05-10T14:46:52.307Z,2025-05-10T14:52:40Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715348203,141,17.8,5715348207,213,2.64,5715348199,56,Back,5715348205,212,9.8,5715348201,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812606129,649,1,2,88,14,f1h34qp5zbfl489q8vnkhiq9s,0,29.1,37.0,2025-05-10T14:46:53.475Z,2025-05-10T15:13:59Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5715347425,141,65.2,5715347423,140,33.8,5715347419,56,Back,5715347429,213,1.32,5715347427,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812606385,729,44,2,88,23,b8oqgvx1ijeyn6y1cn6929ix4,1,19.8,34.6,2025-05-10T14:47:03.295Z,2025-05-10T14:47:25Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715348867,285,,5715349401,233,652,5715348865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812606469,652,44,2,88,23,f1h34qp5zbfl489q8vnkhiq9s,0,80.2,65.4,2025-05-10T14:47:03.296Z,2025-05-10T15:14:00Z,4jve632xnmqujh4ioaxpaovai,T. Freriks,,,5715349569,233,729,5715349353,286,,5715349351,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812606407,730,12,2,88,24,b8oqgvx1ijeyn6y1cn6929ix4,1,18.0,35.8,2025-05-10T14:47:03.830Z,2025-05-10T14:47:06Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715349093,15,,5715348979,56,Back,5715348985,212,9.2,5715348981,140,26.6,5715348983,141,38.6,5715348987,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812606415,651,1,2,88,24,f1h34qp5zbfl489q8vnkhiq9s,0,41.4,80.5,2025-05-10T14:47:03.988Z,2025-05-10T14:47:04Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5715349017,56,Center,5715349023,212,48.9,5715349019,140,86.5,5715349027,1,,5715349025,213,6.03,5715349015,155,,5715349021,141,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812606543,653,13,2,88,25,f1h34qp5zbfl489q8vnkhiq9s,1,77.5,61.1,2025-05-10T14:47:04.523Z,2025-05-10T15:47:36Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5715350143,20,,5715349745,22,,5715349747,18,,5715351109,230,98.1,5715351103,102,42.4,5715810425,215,,5715351105,103,73.6,5715349749,56,Center,5715351107,458,,5715351111,231,5715351101,81,,,,48.9,,,,,,,,,,,,,,,,,,,,,
2812606555,654,5,2,88,27,f1h34qp5zbfl489q8vnkhiq9s,0,101.4,41.6,2025-05-10T14:47:06.359Z,2025-05-10T15:14:33Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5715349961,233,731,5715349813,56,Center,5715349817,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812606487,731,5,2,88,27,b8oqgvx1ijeyn6y1cn6929ix4,1,-1.4,58.4,2025-05-10T14:47:06.359Z,2025-05-10T15:14:33Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715349455,346,,5715349917,233,654,5715349453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607457,732,1,2,88,55,b8oqgvx1ijeyn6y1cn6929ix4,0,5.1,59.1,2025-05-10T14:47:34.670Z,2025-05-10T14:47:41Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5715354547,1,,5715354533,56,Left,5715354545,213,0.24,5715354543,212,67.1,5715354553,74,,5715354529,124,,5715354537,140,67.2,5715354541,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607449,655,44,2,89,0,f1h34qp5zbfl489q8vnkhiq9s,1,36.0,20.4,2025-05-10T14:47:39.491Z,2025-05-10T15:14:00Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5715354505,285,,5715354503,56,Back,5715354793,233,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607473,733,44,2,89,0,b8oqgvx1ijeyn6y1cn6929ix4,0,64.0,79.6,2025-05-10T14:47:39.492Z,2025-05-10T15:14:01Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5715354615,56,Left,5715354617,286,,5715354847,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607545,656,1,2,89,0,f1h34qp5zbfl489q8vnkhiq9s,1,41.4,25.6,2025-05-10T14:47:39.970Z,2025-05-10T14:47:43Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5715355009,141,22.5,5715355001,56,Back,5715355017,213,4.61,5715355005,140,41.2,5715355013,212,2.1,5715354997,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812617323,723,61,2,89,1,f1h34qp5zbfl489q8vnkhiq9s,1,31.5,18.2,2025-05-10T14:47:40.302Z,2025-05-10T14:55:47Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715407117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812617583,724,61,2,89,2,f1h34qp5zbfl489q8vnkhiq9s,1,27.4,20.0,2025-05-10T14:47:41.302Z,2025-05-10T14:56:01Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5715408377,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607599,657,1,2,89,3,f1h34qp5zbfl489q8vnkhiq9s,1,40.2,21.6,2025-05-10T14:47:42.699Z,2025-05-10T14:47:44Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715355271,140,57.5,5715355267,56,Center,5715355277,141,26.7,5715355279,212,18.5,5715355281,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607611,658,1,2,89,4,f1h34qp5zbfl489q8vnkhiq9s,0,57.5,26.7,2025-05-10T14:47:44.022Z,2025-05-10T14:56:14Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5715355335,157,,5715355351,1,,5715355337,56,Right,5715355349,213,5.79,5715355343,140,73.9,5715355345,141,13.2,5715355347,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607691,734,1,2,89,6,b8oqgvx1ijeyn6y1cn6929ix4,1,33.6,84.2,2025-05-10T14:47:45.422Z,2025-05-10T14:47:47Z,bq76t7rh2vynmvwx9mtvnl9g4,M. Bager,,,5715355787,212,11.4,5715355779,157,,5715355785,141,82.3,5715355783,140,44.4,5715355789,213,6.17,5715355791,1,,5715355781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607781,735,1,2,89,8,b8oqgvx1ijeyn6y1cn6929ix4,1,44.6,82.4,2025-05-10T14:47:47.646Z,2025-05-10T14:48:01Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5715356305,141,62.1,5715356307,212,16.6,5715356299,155,,5715356301,56,Center,5715356309,213,5.30,5715356303,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607825,737,1,2,89,12,b8oqgvx1ijeyn6y1cn6929ix4,1,65.5,52.4,2025-05-10T14:47:52.095Z,2025-05-10T16:31:01Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,1.0,,5715356505,212,20.1,5715356507,213,0.82,5715358445,210,13,5715356501,140,78.5,5715356499,56,Center,5715356503,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607821,659,45,2,89,15,f1h34qp5zbfl489q8vnkhiq9s,0,14.6,38.5,2025-05-10T14:47:54.483Z,2025-05-10T15:08:49Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5715356493,285,,5715356981,233,738,5715356491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607877,738,3,2,89,15,b8oqgvx1ijeyn6y1cn6929ix4,1,85.4,61.5,2025-05-10T14:47:54.483Z,2025-05-10T15:08:49Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5715356783,286,,5715356891,233,659,5715356781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607885,739,13,2,89,16,b8oqgvx1ijeyn6y1cn6929ix4,1,88.3,66.4,2025-05-10T14:47:56.022Z,2025-05-10T16:31:01Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5715358489,231,53.2,5715358483,103,63.9,5715356837,64,,5715356835,22,,5715358477,55,737,5715357941,72,,5715358471,29,,5715358467,77,,5715358481,102,60.2,5715358487,230,5715356839,56,5715358485,215,,97.7,Center,,,,,,,,,,,,,,,,,,,,
2812608325,660,5,2,89,17,f1h34qp5zbfl489q8vnkhiq9s,1,-0.8,45.8,2025-05-10T14:47:56.476Z,2025-05-10T15:14:34Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5715359379,346,,5715359507,233,740,5715359375,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812607925,740,5,2,89,17,b8oqgvx1ijeyn6y1cn6929ix4,0,100.8,54.2,2025-05-10T14:47:56.476Z,2025-05-10T15:14:34Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5715357089,346,,5715359533,233,660,5715357087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812608335,661,1,2,89,37,f1h34qp5zbfl489q8vnkhiq9s,0,4.8,51.8,2025-05-10T14:48:17.117Z,2025-05-10T14:57:00Z,45bcgucg627rhrdgt8tn9hd9m,K. Kristensen,,,5715359431,1,,5715359425,141,65.2,5715359419,124,,5715359427,212,47.2,5715359435,74,,5715412087,189,,5715359421,56,Back,5715359423,140,48.9,5715359429,213,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812608497,741,61,2,89,38,b8oqgvx1ijeyn6y1cn6929ix4,1,29.5,50.9,2025-05-10T14:48:17.639Z,2025-05-10T14:48:31Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5715360321,56,Back,5715360733,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812618415,726,1,2,89,40,f1h34qp5zbfl489q8vnkhiq9s,1,59.1,64.3,2025-05-10T14:48:19.302Z,2025-05-10T14:56:51Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5715412621,141,75.9,5715412615,3,,5715412625,213,2.53,5715412623,212,13.8,5715412619,140,48.3,5715412617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812608489,662,1,2,89,41,f1h34qp5zbfl489q8vnkhiq9s,1,40.0,63.1,2025-05-10T14:48:20.987Z,2025-05-10T14:48:24Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5715360291,213,4.29,5715360285,140,32.6,5715360283,56,Back,5715360289,212,19.0,5715360287,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812608533,663,1,2,89,44,f1h34qp5zbfl489q8vnkhiq9s,1,32.0,38.3,2025-05-10T14:48:24.043Z,2025-05-10T14:48:25Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5715360541,213,5.01,5715360535,141,20.9,5715360531,140,35.4,5715360527,56,Back,5715360539,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812608733,664,1,2,89,46,f1h34qp5zbfl489q8vnkhiq9s,1,38.9,15.6,2025-05-10T14:48:25.692Z,2025-05-10T14:48:32Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715361597,213,6.24,5715361595,212,24.0,5715361589,56,Right,5715361593,141,14.0,5715361591,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812608749,665,1,2,89,53,f1h34qp5zbfl489q8vnkhiq9s,1,69.4,49.9,2025-05-10T14:48:32.492Z,2025-05-10T14:48:38Z,5sha6xhovfmuzd7rolx1om39w,J. Lucena,,,5715361647,213,1.50,5715361639,56,Center,5715361645,212,17.5,5715361643,141,75.6,5715361641,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812608845,666,1,2,89,55,f1h34qp5zbfl489q8vnkhiq9s,0,70.3,84.1,2025-05-10T14:48:35.028Z,2025-05-10T14:48:36Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5715362133,56,Center,5715362139,212,29.4,5715362137,141,43.3,5715362141,213,5.05,5715362135,140,79.7,5715362131,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812616603,794,70,2,89,59,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-10T14:48:38.302Z,2025-05-10T14:55:06Z,,,,,5715403229,277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812609185,742,12,2,90,0,b8oqgvx1ijeyn6y1cn6929ix4,1,20.1,70.2,2025-05-10T14:48:39.302Z,2025-05-10T14:51:21Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5715364123,56,Back,5715364127,141,42.4,5715364129,212,30.3,5715364125,140,42.6,5715364131,213,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812608957,667,43,2,90,2,f1h34qp5zbfl489q8vnkhiq9s,1,0.0,0.0,2025-05-10T14:48:41.389Z,2025-05-10T14:57:13Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715362821,56,Center,5715362829,213,2.50,5715362823,140,57.7,5715362825,141,58.2,5715362827,212,14.4,5715414085,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812609023,668,1,2,90,3,f1h34qp5zbfl489q8vnkhiq9s,1,56.1,57.3,2025-05-10T14:48:42.948Z,2025-05-10T14:48:44Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5715363151,140,40.9,5715363153,141,29.7,5715363155,212,24.6,5715363145,56,Back,5715363157,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812609129,669,1,2,90,4,f1h34qp5zbfl489q8vnkhiq9s,1,41.8,29.4,2025-05-10T14:48:43.963Z,2025-05-10T14:48:49Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5715363789,212,24.1,5715363787,141,21.8,5715363783,56,Center,5715363791,213,6.07,5715363785,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812609147,670,1,2,90,9,f1h34qp5zbfl489q8vnkhiq9s,0,61.5,14.3,2025-05-10T14:48:48.996Z,2025-05-10T14:48:49Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715363901,141,35.7,5715363891,155,,5715363893,56,Center,5715363903,212,30.9,5715363895,140,87.5,5715363907,213,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812609707,744,1,2,90,29,b8oqgvx1ijeyn6y1cn6929ix4,1,15.7,64.5,2025-05-10T14:49:09.278Z,2025-05-10T14:49:16Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5715367001,213,0.23,5715366991,199,,5715366995,140,70.6,5715367003,1,,5715366997,141,84.1,5715366999,212,59.2,5715366993,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812609737,745,1,2,90,36,b8oqgvx1ijeyn6y1cn6929ix4,0,70.6,84.1,2025-05-10T14:49:16.109Z,2025-05-10T14:55:27Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5715367167,213,2.42,5715367163,141,100.0,5715367161,140,57.5,5715367165,212,18.3,5715367157,56,Left,5715367153,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812609893,671,5,2,90,38,f1h34qp5zbfl489q8vnkhiq9s,1,42.8,-1.6,2025-05-10T14:49:17.990Z,2025-05-10T15:14:34Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715367991,347,,5715368037,233,746,5715367989,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812609743,746,5,2,90,38,b8oqgvx1ijeyn6y1cn6929ix4,0,57.2,101.6,2025-05-10T14:49:17.990Z,2025-05-10T15:14:35Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5715367179,56,Left,5715367181,347,,5715368057,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812609911,672,1,2,90,46,f1h34qp5zbfl489q8vnkhiq9s,0,43.3,0.0,2025-05-10T14:49:25.964Z,2025-05-10T14:49:27Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715368135,212,27.4,5715368129,141,20.1,5715368123,107,,5715368143,1,,5715368125,56,Right,5715368139,213,0.55,5715368127,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812609931,747,8,2,90,49,b8oqgvx1ijeyn6y1cn6929ix4,1,37.7,77.3,2025-05-10T14:49:28.918Z,2025-05-10T14:49:29Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715368279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812609991,748,43,2,90,52,b8oqgvx1ijeyn6y1cn6929ix4,1,0.0,0.0,2025-05-10T14:49:31.517Z,2025-05-10T14:55:50Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715368569,56,Center,5715368573,141,76.9,5715368577,213,0.21,5715407461,144,1,5715368575,212,11.2,5715368571,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610099,673,1,2,90,52,f1h34qp5zbfl489q8vnkhiq9s,1,38.0,28.8,2025-05-10T14:49:32.092Z,2025-05-10T14:49:37Z,15yli690oxmbr4dl1ksti2p9m,M. Maden,,,5715369267,141,51.0,5715369265,140,31.9,5715369271,213,1.97,5715369263,56,Back,5715369269,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610123,674,1,2,90,58,f1h34qp5zbfl489q8vnkhiq9s,1,32.1,51.2,2025-05-10T14:49:37.588Z,2025-05-10T14:49:38Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715369373,141,72.3,5715369371,140,38.1,5715369377,213,1.16,5715369369,56,Back,5715369375,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610147,675,1,2,90,59,f1h34qp5zbfl489q8vnkhiq9s,1,38.1,72.3,2025-05-10T14:49:38.612Z,2025-05-10T14:49:39Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5715369483,141,43.1,5715369481,140,28.1,5715369487,213,4.23,5715369485,212,22.5,5715369479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610173,676,1,2,91,0,f1h34qp5zbfl489q8vnkhiq9s,1,30.6,46.4,2025-05-10T14:49:39.580Z,2025-05-10T14:49:41Z,7wo1hk736v1xhovvu2t2trw89,Y. Bourhane,,,5715369655,141,21.9,5715369651,56,Back,5715369653,140,37.1,5715369657,212,18.0,5715369659,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610209,677,1,2,91,2,f1h34qp5zbfl489q8vnkhiq9s,1,37.1,21.9,2025-05-10T14:49:41.404Z,2025-05-10T14:49:44Z,aqc0qritba195wf770gyd1149,A. Skipper,,,5715369819,213,6.01,5715369813,140,50.9,5715369811,56,Right,5715369817,212,15.1,5715369815,141,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610265,678,1,2,91,4,f1h34qp5zbfl489q8vnkhiq9s,0,68.0,11.7,2025-05-10T14:49:44.237Z,2025-05-10T14:49:49Z,s8c0oxnoqt6zi7pi88rwawvd,J. Buus,,,5715370121,140,82.8,5715370129,1,,5715370117,155,,5715370123,141,64.3,5715370125,212,39.0,5715370127,213,1.16,5715370119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610295,749,44,2,91,9,b8oqgvx1ijeyn6y1cn6929ix4,1,16.4,39.0,2025-05-10T14:49:48.331Z,2025-05-10T14:49:55Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715370233,285,,5715370229,56,Back,5715370347,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610269,679,44,2,91,9,f1h34qp5zbfl489q8vnkhiq9s,0,83.6,61.0,2025-05-10T14:49:48.332Z,2025-05-10T15:13:02Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5715370137,56,Center,5715370139,286,,5715370379,233,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610305,750,12,2,91,9,b8oqgvx1ijeyn6y1cn6929ix4,1,14.5,48.1,2025-05-10T14:49:48.685Z,2025-05-10T15:13:06Z,4uuqid6t4nspn0wspyltz3bx0,J. Musbaudeen,,,5715374011,212,5.7,5715370283,56,Back,5715374005,140,16.1,5715374275,15,,5715374009,141,40.1,5715374015,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610299,680,61,2,91,9,f1h34qp5zbfl489q8vnkhiq9s,1,86.2,53.6,2025-05-10T14:49:49.076Z,2025-05-10T15:13:00Z,839pm7rmjp6q1bt52f7ek9vys,J. Meyer,,,5715370257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610339,681,1,2,91,12,f1h34qp5zbfl489q8vnkhiq9s,1,80.0,83.6,2025-05-10T14:49:51.739Z,2025-05-10T14:49:53Z,ayjuukbjjzrldkn4d4shfnggk,N. Blicher,,,5715370501,56,Left,5715370503,140,94.0,5715370509,212,15.4,5715370505,141,90.5,5715370513,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610349,682,1,2,91,13,f1h34qp5zbfl489q8vnkhiq9s,0,93.2,88.9,2025-05-10T14:49:52.872Z,2025-05-10T14:49:54Z,ate1ymumg2iwzn8uyyf3ts222,A. Lausen,,,5715370555,213,4.54,5715370551,141,60.9,5715370549,140,90.1,5715370553,212,19.3,5715370547,56,Center,5715370543,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610437,751,12,2,91,14,b8oqgvx1ijeyn6y1cn6929ix4,1,5.8,41.2,2025-05-10T14:49:54.261Z,2025-05-10T14:49:57Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,1.0,,5715371013,212,27.0,5715371015,213,5.28,5715371009,140,19.6,5715371011,141,7.7,5715371007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610521,683,45,2,91,20,f1h34qp5zbfl489q8vnkhiq9s,0,42.1,80.3,2025-05-10T14:49:59.542Z,2025-05-10T15:08:50Z,c7buy99bjqmkmno8w5t0189d6,T. Stagaard,,,5715371443,56,Back,5715372099,233,753,5715371445,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610625,753,3,2,91,20,b8oqgvx1ijeyn6y1cn6929ix4,1,57.9,19.7,2025-05-10T14:49:59.542Z,2025-05-10T15:08:49Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5715372021,233,683,5715371917,56,Right,5715371919,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812610629,754,15,2,91,27,b8oqgvx1ijeyn6y1cn6929ix4,1,89.0,26.4,2025-05-10T14:50:06.942Z,2025-05-10T16:32:15Z,9ircna8pbskreztmy1wiqwx9m,S. Yatéké,,,5715373439,29,,5715373471,147,45.8,5715373511,233,684,5715371957,63,,5715373461,215,,5715372695,20,,5715373459,103,12.7,5716080021,23,,5715373457,102,46.4,5716080023,80,5715373449,55,5715373469,146,97.8,,751,5715371961,56,,,,,,,,,,,,Center,,,,,,
