id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2734790201,26,1,1,2,5,7gkglopz9cjsysn2u6sbhuvc5,1,80.2,3.1,2024-10-18T17:02:11.727Z,2024-10-21T17:46:01Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5290225103,213,6.07,5290225101,212,3.9,5290225099,141,1.9,5290225097,140,83.8,5290225095,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790211,27,1,1,2,6,7gkglopz9cjsysn2u6sbhuvc5,1,82.9,3.1,2024-10-18T17:02:12.534Z,2024-10-21T17:46:23Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5290225157,141,2.9,5290225161,213,3.15,5290225153,56,Right,5290225159,212,10.7,5290225155,140,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790219,29,1,1,2,7,7gkglopz9cjsysn2u6sbhuvc5,1,65.8,14.1,2024-10-18T17:02:13.952Z,2024-10-21T17:46:54Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5290225197,141,4.9,5290225195,140,73.4,5290225201,213,5.62,5290225193,56,Right,5290225199,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734795761,68,1,1,2,9,7gkglopz9cjsysn2u6sbhuvc5,0,71.7,4.0,2024-10-18T17:02:15.804Z,2024-10-21T17:47:05Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5290253895,141,13.4,5290253899,213,0.92,5290253891,56,Right,5290253897,212,8.0,5290253893,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790213,28,43,1,2,9,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-10-18T17:02:16.495Z,2024-10-18T17:02:23Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5290225587,144,5,5290225169,56,Right,5290225171,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734798525,129,61,1,2,10,ajtb177oqwawkdwbqhldmq6mx,1,24.5,96.3,2024-10-18T17:02:16.864Z,2024-10-18T17:13:11Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5290269955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790269,28,1,1,2,13,ajtb177oqwawkdwbqhldmq6mx,1,25.1,82.7,2024-10-18T17:02:20.283Z,2024-10-18T17:13:25Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5290225469,212,14.1,5290225471,213,5.13,5290225463,56,Back,5290225465,140,30.5,5290225467,141,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790353,29,1,1,2,16,ajtb177oqwawkdwbqhldmq6mx,1,31.1,61.1,2024-10-18T17:02:23.138Z,2024-10-18T17:02:30Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5290225947,213,5.49,5290225941,140,65.9,5290225943,141,6.2,5290225939,56,Right,5290225949,1,,5290225945,212,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790361,30,1,1,2,23,ajtb177oqwawkdwbqhldmq6mx,0,74.7,26.4,2024-10-18T17:02:29.922Z,2024-10-18T17:02:30Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5290225997,141,45.7,5290225993,56,Center,5290226001,213,1.23,5290225999,212,13.9,5290225995,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790371,30,8,1,2,24,7gkglopz9cjsysn2u6sbhuvc5,1,32.1,76.0,2024-10-18T17:02:31.102Z,2024-10-21T17:48:08Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5303123369,385,,5290226049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790415,31,1,1,2,28,ajtb177oqwawkdwbqhldmq6mx,1,75.6,23.1,2024-10-18T17:02:34.546Z,2024-10-18T17:02:36Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5290226221,141,46.9,5290226223,212,16.7,5290226219,140,71.5,5290226217,56,Center,5290226225,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790421,32,1,1,2,29,ajtb177oqwawkdwbqhldmq6mx,1,71.5,46.9,2024-10-18T17:02:36.290Z,2024-10-18T17:02:37Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5290226261,213,1.46,5290226257,141,57.0,5290226255,140,72.2,5290226253,56,Center,5290226259,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790447,33,1,1,2,30,ajtb177oqwawkdwbqhldmq6mx,1,72.2,57.0,2024-10-18T17:02:36.930Z,2024-10-18T17:02:38Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5290226395,141,16.2,5290226399,213,4.67,5290226397,212,27.8,5290226391,56,Right,5290226393,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790471,34,1,1,2,32,ajtb177oqwawkdwbqhldmq6mx,0,71.2,16.2,2024-10-18T17:02:38.721Z,2024-10-18T17:02:41Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290226507,56,Center,5290226511,141,63.3,5290226513,212,39.4,5290226505,155,,5290226509,140,93.1,5290226515,213,0.95,5290226519,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790475,31,12,1,2,34,7gkglopz9cjsysn2u6sbhuvc5,1,11.1,35.8,2024-10-18T17:02:40.749Z,2024-10-18T17:02:45Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5290226529,141,82.7,5290226557,15,,5290226525,56,Back,5290226527,140,21.7,5290226533,213,1.24,5290226531,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790557,32,1,1,2,38,7gkglopz9cjsysn2u6sbhuvc5,1,21.7,82.7,2024-10-18T17:02:45.454Z,2024-10-18T17:02:47Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5290226931,213,1.41,5290226927,141,96.2,5290226917,56,Back,5290226921,140,23.1,5290226929,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790629,33,1,1,2,40,7gkglopz9cjsysn2u6sbhuvc5,1,23.1,96.2,2024-10-18T17:02:47.407Z,2024-10-18T17:02:53Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5290227267,213,4.71,5290227259,56,Back,5290227265,212,14.8,5290227257,155,,5290227263,141,74.5,5290227261,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790587,35,43,1,2,43,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2024-10-18T17:02:50.306Z,2024-10-18T17:02:53Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5290227313,144,8,5290227035,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790643,34,1,1,2,46,7gkglopz9cjsysn2u6sbhuvc5,0,23.0,74.5,2024-10-18T17:02:52.933Z,2024-10-18T17:02:54Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5290227333,213,1.59,5290227327,140,22.6,5290227331,212,18.3,5290227325,56,Back,5290227329,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790651,35,5,1,2,47,7gkglopz9cjsysn2u6sbhuvc5,0,24.2,101.2,2024-10-18T17:02:53.927Z,2024-10-18T19:41:44Z,5hr1cb6e6xb3eyjnau7w4825l,R. Thellufsen,,,5290227367,56,Back,5290227705,233,36,5290227369,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790703,36,5,1,2,47,ajtb177oqwawkdwbqhldmq6mx,1,75.8,-1.2,2024-10-18T17:02:53.927Z,2024-10-18T19:41:44Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5290227615,56,Right,5290227673,233,35,5290227617,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790745,37,1,1,2,51,ajtb177oqwawkdwbqhldmq6mx,1,72.5,0.0,2024-10-18T17:02:58.394Z,2024-10-18T17:03:03Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5290227861,56,Center,5290227871,1,,5290227863,140,57.8,5290227869,213,2.14,5290227867,212,28.6,5290227865,141,34.0,5290227859,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790765,38,1,1,2,56,ajtb177oqwawkdwbqhldmq6mx,1,57.6,33.7,2024-10-18T17:03:02.970Z,2024-10-18T17:03:05Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5290227987,141,37.7,5290227985,140,42.0,5290227991,213,2.98,5290227983,56,Back,5290227989,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790807,39,1,1,2,58,ajtb177oqwawkdwbqhldmq6mx,1,42.0,37.7,2024-10-18T17:03:04.762Z,2024-10-18T17:03:08Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5290228245,56,Right,5290228249,141,15.0,5290228247,140,57.5,5290228253,213,5.52,5290228251,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790823,40,1,1,3,1,ajtb177oqwawkdwbqhldmq6mx,1,58.0,11.1,2024-10-18T17:03:08.393Z,2024-10-18T17:03:09Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290228331,140,56.7,5290228333,141,23.0,5290228335,212,8.2,5290228329,56,Center,5290228337,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790837,41,1,1,3,3,ajtb177oqwawkdwbqhldmq6mx,1,56.7,23.0,2024-10-18T17:03:09.674Z,2024-10-18T17:03:11Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5290228433,141,10.9,5290228431,140,56.8,5290228437,213,4.73,5290228435,212,8.2,5290228429,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790885,42,1,1,3,4,ajtb177oqwawkdwbqhldmq6mx,1,56.8,10.9,2024-10-18T17:03:11.026Z,2024-10-18T17:03:15Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290228675,140,63.4,5290228687,213,1.23,5290228683,212,21.0,5290228679,141,40.0,5290228673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790917,43,1,1,3,9,ajtb177oqwawkdwbqhldmq6mx,0,64.8,40.0,2024-10-18T17:03:15.513Z,2024-10-18T17:03:17Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5290228829,213,0.57,5290228821,56,Center,5290228823,140,95.1,5290228825,141,70.0,5290228831,1,,5290228827,212,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790951,36,12,1,3,12,7gkglopz9cjsysn2u6sbhuvc5,1,12.9,41.3,2024-10-18T17:03:18.750Z,2024-10-18T17:03:20Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5290228975,56,Back,5290228983,213,3.56,5290228981,212,16.1,5290228979,141,31.8,5290229051,167,,5290228977,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790959,37,6,1,3,12,7gkglopz9cjsysn2u6sbhuvc5,0,1.4,31.2,2024-10-18T17:03:18.785Z,2024-10-21T18:17:54Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5290229087,56,Back,5290229187,233,44,5290229089,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734790937,44,6,1,3,12,ajtb177oqwawkdwbqhldmq6mx,1,98.6,68.8,2024-10-18T17:03:18.785Z,2024-10-18T17:03:26Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5290229093,56,Center,5290229149,233,37,5290229095,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791533,45,1,1,3,50,ajtb177oqwawkdwbqhldmq6mx,0,99.5,99.5,2024-10-18T17:03:57.011Z,2024-10-21T17:49:25Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290231953,56,Center,5290231947,6,,5290231959,212,37.4,5290231961,213,4.53,5290231957,141,45.4,5290231949,155,,5290231951,223,,5290231945,2,,5290231963,1,,5290231955,140,93.1,5303126319,20,,,,,,,,,,,,,,,,,,,,,,,,
2734791525,38,44,1,3,55,7gkglopz9cjsysn2u6sbhuvc5,1,8.0,51.3,2024-10-18T17:04:02.133Z,2024-10-18T19:42:26Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290231905,56,Back,5290231907,285,,5290232167,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791543,46,44,1,3,55,ajtb177oqwawkdwbqhldmq6mx,0,92.0,48.7,2024-10-18T17:04:02.134Z,2024-10-18T19:42:26Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5290231999,56,Center,5290232235,233,38,5290232003,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791539,39,12,1,3,55,7gkglopz9cjsysn2u6sbhuvc5,1,9.8,45.7,2024-10-18T17:04:02.374Z,2024-10-18T17:04:04Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290232151,167,,5290231987,213,2.12,5290231979,56,Back,5290231985,212,21.0,5290231983,141,72.0,5290231981,140,0.0,5290232033,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791563,40,6,1,3,57,7gkglopz9cjsysn2u6sbhuvc5,0,2.4,65.0,2024-10-18T17:04:04.173Z,2024-10-21T18:17:59Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290232397,233,47,5290232271,56,Back,5290232273,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791579,47,6,1,3,57,ajtb177oqwawkdwbqhldmq6mx,1,97.6,35.0,2024-10-18T17:04:04.173Z,2024-10-18T19:04:21Z,2uellcocrvapu7o70g5zdcmad,J. Egeris,,,5290232341,233,40,5290232329,75,,5290232327,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791845,48,1,1,4,17,ajtb177oqwawkdwbqhldmq6mx,0,99.5,0.5,2024-10-18T17:04:23.970Z,2024-10-21T17:50:08Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5290233593,223,,5290233591,155,,5290233603,213,1.78,5290233601,212,40.8,5290233599,141,59.1,5290233587,2,,5290233597,140,91.3,5290233589,6,,5290233595,56,Center,5303127923,72,,5290233605,1,,,,,,,,,,,,,,,,,,,,,,,,
2734791867,41,12,1,4,20,7gkglopz9cjsysn2u6sbhuvc5,1,8.3,39.3,2024-10-18T17:04:27.365Z,2024-10-18T17:04:33Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5290233773,212,9.1,5290233771,141,28.4,5290233767,56,Back,5290233769,140,13.4,5290233775,213,5.34,5290233803,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791959,49,13,1,4,26,ajtb177oqwawkdwbqhldmq6mx,1,84.8,62.7,2024-10-18T17:04:33.226Z,2024-10-21T17:51:28Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290234751,102,42.2,5290234503,25,,5290234231,17,,5290234755,458,,5290234753,103,26.4,5290234505,20,,5290234759,231,51.4,5290234757,230,98.2,5290234233,56,Center,5290234749,84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792259,42,5,1,4,28,7gkglopz9cjsysn2u6sbhuvc5,1,-1.2,61.7,2024-10-18T17:04:34.813Z,2024-10-18T19:41:45Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5290235777,233,50,5290235729,346,,5290235727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734791973,50,5,1,4,28,ajtb177oqwawkdwbqhldmq6mx,0,101.2,38.3,2024-10-18T17:04:34.813Z,2024-10-18T19:41:45Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5290234293,56,Center,5290235803,233,42,5290234295,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792351,43,1,1,4,49,7gkglopz9cjsysn2u6sbhuvc5,1,4.7,40.6,2024-10-18T17:04:56.182Z,2024-10-18T17:05:03Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5290236177,213,6.02,5290236167,124,,5290236183,74,,5290236175,212,61.1,5290236173,141,17.0,5290236171,140,60.8,5290236169,56,Right,5290236179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792355,44,44,1,4,54,7gkglopz9cjsysn2u6sbhuvc5,1,66.3,21.8,2024-10-18T17:05:00.824Z,2024-10-18T19:42:27Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5290236191,286,,5290236189,56,Center,5290236247,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792321,51,44,1,4,54,ajtb177oqwawkdwbqhldmq6mx,0,33.7,78.2,2024-10-18T17:05:00.825Z,2024-10-18T19:42:27Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5290236275,233,44,5290236073,56,Back,5290236075,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792391,45,1,1,4,55,7gkglopz9cjsysn2u6sbhuvc5,0,60.8,17.0,2024-10-18T17:05:01.981Z,2024-10-21T17:51:56Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5290236379,56,Right,5290236387,213,6.19,5290236385,212,23.1,5290236383,141,13.8,5290236375,3,,5290236381,140,82.7,5290236377,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792427,53,1,1,4,58,ajtb177oqwawkdwbqhldmq6mx,1,20.0,85.6,2024-10-18T17:05:04.747Z,2024-10-18T17:05:07Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5290236547,56,Back,5290236551,141,57.9,5290236553,212,23.0,5290236549,140,7.5,5290236555,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792457,54,1,1,5,1,ajtb177oqwawkdwbqhldmq6mx,1,7.5,57.9,2024-10-18T17:05:07.521Z,2024-10-18T17:05:09Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5290236677,140,11.4,5290236685,212,22.7,5290236673,56,Back,5290236687,213,1.39,5290236681,141,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792467,55,1,1,5,2,ajtb177oqwawkdwbqhldmq6mx,0,15.8,93.0,2024-10-18T17:05:09.506Z,2024-10-21T17:52:24Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5290236873,233,46,5290236725,212,3.3,5290236869,236,,5290236727,213,0.12,5290236877,286,,5290236719,56,Back,5290236723,141,93.6,5290236721,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792483,46,74,1,5,2,7gkglopz9cjsysn2u6sbhuvc5,1,77.0,5.8,2024-10-18T17:05:09.507Z,2024-10-21T23:04:30Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5290236905,233,55,5290236847,285,,5290236845,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792497,47,5,1,5,6,7gkglopz9cjsysn2u6sbhuvc5,0,74.0,-0.8,2024-10-18T17:05:12.797Z,2024-10-18T19:15:09Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5290236913,56,Right,5290236915,347,,5290237611,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792603,56,5,1,5,6,ajtb177oqwawkdwbqhldmq6mx,1,26.0,100.8,2024-10-18T17:05:12.797Z,2024-10-18T19:41:46Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5290237585,233,47,5290237501,347,,5290237499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792665,57,1,1,5,12,ajtb177oqwawkdwbqhldmq6mx,1,23.0,100.0,2024-10-18T17:05:19.065Z,2024-10-18T17:05:22Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5290237839,140,44.1,5290237847,1,,5290237845,213,5.82,5290237835,107,,5290237841,141,85.6,5290237843,212,24.8,5290237837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792675,58,1,1,5,16,ajtb177oqwawkdwbqhldmq6mx,0,35.6,91.0,2024-10-18T17:05:22.585Z,2024-10-18T17:28:25Z,5mmgppapbchmcj9zdtyw0w5xw,J. Voldby,,,5290322717,140,42.3,5290322721,212,7.1,5290322723,213,0.08,5290237859,56,Back,5290322719,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792715,48,1,1,5,17,7gkglopz9cjsysn2u6sbhuvc5,1,54.0,10.6,2024-10-18T17:05:23.998Z,2024-10-18T17:05:26Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5290238103,1,,5290238091,141,4.3,5290238099,213,6.06,5290238087,140,71.9,5290238083,56,Right,5290238081,157,,5290238095,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792789,50,1,1,5,21,7gkglopz9cjsysn2u6sbhuvc5,1,58.5,10.3,2024-10-18T17:05:28.501Z,2024-10-18T17:10:33Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5290238509,141,51.9,5290238503,155,,5290238505,56,Back,5290238507,140,46.8,5290238511,212,30.8,5290238513,213,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792921,51,1,1,5,26,7gkglopz9cjsysn2u6sbhuvc5,1,50.5,68.8,2024-10-18T17:05:33.165Z,2024-10-18T17:05:38Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5290239133,140,58.0,5290239137,212,16.9,5290239131,56,Left,5290239135,141,90.8,5290239139,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792975,52,1,1,5,32,7gkglopz9cjsysn2u6sbhuvc5,0,60.1,89.7,2024-10-18T17:05:38.685Z,2024-10-21T17:53:14Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5290239365,212,32.1,5290239359,56,Back,5290239367,213,4.28,5290239369,1,,5290239361,140,47.2,5290239363,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737179463,861,1,1,5,34,ajtb177oqwawkdwbqhldmq6mx,0,53.8,43.2,2024-10-18T17:05:41.055Z,2024-10-21T17:53:48Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5303135875,212,24.7,5303135869,56,Right,5303135871,140,59.8,5303135877,213,4.97,5303135873,141,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792987,53,43,1,5,35,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-10-18T17:05:42.025Z,2024-10-21T17:53:18Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5303134725,144,61,5290239415,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793007,54,8,1,5,36,7gkglopz9cjsysn2u6sbhuvc5,1,39.7,68.5,2024-10-18T17:05:42.773Z,2024-10-21T18:10:48Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5303178409,383,,5290239569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793003,59,61,1,5,37,ajtb177oqwawkdwbqhldmq6mx,1,50.7,28.9,2024-10-18T17:05:44.120Z,2024-10-18T19:44:04Z,egnjbmbxkceiygmp2jty4b47o,O. Jakobsen,,,5290239539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737186861,862,1,1,5,37,ajtb177oqwawkdwbqhldmq6mx,0,54.0,12.1,2024-10-18T17:05:44.455Z,2024-10-21T18:10:41Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5303178061,141,7.2,5303178057,140,60.2,5303178053,56,Right,5303178069,213,5.81,5303178065,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793081,55,1,1,5,40,7gkglopz9cjsysn2u6sbhuvc5,1,41.2,89.1,2024-10-18T17:05:47.197Z,2024-10-21T18:11:04Z,8rn42gm9xm3yunk883yan9vdg,B. Clemmensen,,,5290240037,56,Back,5290240043,141,94.2,5290240047,212,5.6,5290240051,213,0.67,5290240039,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793101,56,61,1,5,42,7gkglopz9cjsysn2u6sbhuvc5,0,66.6,91.6,2024-10-18T17:05:48.765Z,2024-10-21T18:11:56Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5290240139,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793121,60,1,1,5,43,ajtb177oqwawkdwbqhldmq6mx,0,30.8,5.8,2024-10-18T17:05:49.766Z,2024-10-21T23:04:30Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5303181385,141,8.0,5303182743,286,,5303181387,212,2.9,5303181389,213,0.54,5290240277,56,Back,5303795287,233,847,5303182739,236,,5303181383,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
