id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/8/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2714951965,355,1,1,42,7,7gkglopz9cjsysn2u6sbhuvc5,1,53.8,86.0,2024-08-30T17:44:17.615Z,2024-08-30T17:44:19Z,9nafz0c0x2qvmo5ldm0djmcq1,M. Kaastrup,,,5181668385,140,55.6,5181668387,141,68.5,5181668389,212,12.0,5181668391,213,4.87,5181668383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714951985,357,1,1,42,9,7gkglopz9cjsysn2u6sbhuvc5,1,55.6,68.5,2024-08-30T17:44:19.623Z,2024-08-30T17:44:21Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5181668483,212,18.5,5181668481,141,65.5,5181668485,213,3.25,5181668477,56,Back,5181668479,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952005,358,1,1,42,10,7gkglopz9cjsysn2u6sbhuvc5,0,37.0,65.4,2024-08-30T17:44:20.879Z,2024-08-30T19:21:39Z,ef7l91pb4w6yk7lijxjxlievp,M. Greve,,,5181668595,141,69.7,5181668597,212,27.7,5181668591,56,Center,5181668599,213,0.11,5181668593,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952057,439,1,1,42,11,dbl7ir1qugqz8nvp1vzn8im50,1,34.4,25.0,2024-08-30T17:44:21.500Z,2024-08-30T17:44:26Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181668921,140,49.0,5181668923,141,40.7,5181668919,56,Back,5181668927,213,0.61,5181668925,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952061,440,4,1,42,16,dbl7ir1qugqz8nvp1vzn8im50,1,50.2,37.0,2024-08-30T17:44:26.284Z,2024-08-30T19:12:17Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5181669017,233,359,5181668963,265,,5181668961,152,,5181668959,56,Center,5181668965,286,,5181668957,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952067,359,4,1,42,16,7gkglopz9cjsysn2u6sbhuvc5,0,49.8,63.0,2024-08-30T17:44:26.285Z,2024-08-30T19:12:17Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5181668967,13,,5181668971,152,,5181668973,265,,5181668969,56,Back,5181668975,285,,5181669045,233,440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952311,441,1,1,42,39,dbl7ir1qugqz8nvp1vzn8im50,1,49.0,39.7,2024-08-30T17:44:49.540Z,2024-08-30T17:44:51Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181670189,212,13.0,5181670179,5,,5181670187,141,55.7,5181670185,140,55.7,5181670183,56,Center,5181670181,152,,5181670191,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952327,442,1,1,42,41,dbl7ir1qugqz8nvp1vzn8im50,1,55.9,55.7,2024-08-30T17:44:51.796Z,2024-08-30T17:44:53Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5181670265,140,51.6,5181670267,141,41.9,5181670269,212,10.4,5181670271,213,4.26,5181670263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952379,443,1,1,42,43,dbl7ir1qugqz8nvp1vzn8im50,1,48.3,43.3,2024-08-30T17:44:53.436Z,2024-08-30T17:44:58Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181670599,212,27.5,5181670593,56,Back,5181670601,213,1.91,5181670595,140,39.6,5181670597,141,81.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952403,444,1,1,42,48,dbl7ir1qugqz8nvp1vzn8im50,1,33.5,76.7,2024-08-30T17:44:58.212Z,2024-08-30T17:45:00Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181670703,140,40.9,5181670709,213,5.45,5181670701,56,Back,5181670705,141,64.0,5181670707,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952445,445,1,1,42,49,dbl7ir1qugqz8nvp1vzn8im50,1,40.5,64.2,2024-08-30T17:44:59.956Z,2024-08-30T17:45:03Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181670975,212,23.1,5181670977,213,4.74,5181670969,140,41.0,5181670973,141,30.3,5181670965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952479,446,1,1,42,53,dbl7ir1qugqz8nvp1vzn8im50,1,44.3,29.8,2024-08-30T17:45:03.668Z,2024-08-30T17:45:07Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181671163,56,Center,5181671167,141,34.2,5181671165,140,60.5,5181671171,213,0.17,5181671169,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952481,447,50,1,42,57,dbl7ir1qugqz8nvp1vzn8im50,1,60.3,29.8,2024-08-30T17:45:07.742Z,2024-08-30T19:12:39Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5181671319,233,360,5181671177,56,Center,5181671181,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952497,360,7,1,42,57,7gkglopz9cjsysn2u6sbhuvc5,1,39.7,70.2,2024-08-30T17:45:07.743Z,2024-08-30T19:12:39Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5181671307,233,447,5181671259,285,,5181671257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952637,362,1,1,43,0,7gkglopz9cjsysn2u6sbhuvc5,1,35.4,63.6,2024-08-30T17:45:10.088Z,2024-08-30T17:45:22Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5181671919,141,84.2,5181671923,213,0.87,5181671915,56,Back,5181671917,140,46.6,5181671921,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952599,448,83,1,43,8,dbl7ir1qugqz8nvp1vzn8im50,0,24.0,18.9,2024-08-30T17:45:18.925Z,2024-08-30T17:45:23Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181671989,399,7j35sfip0xb51mpa91wzikrh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952641,363,50,1,43,11,7gkglopz9cjsysn2u6sbhuvc5,1,80.8,78.8,2024-08-30T17:45:21.564Z,2024-08-30T17:45:28Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5181671939,56,Center,5181671941,286,,5181672011,233,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952649,449,7,1,43,11,dbl7ir1qugqz8nvp1vzn8im50,1,19.2,21.2,2024-08-30T17:45:21.565Z,2024-08-30T17:45:27Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5181671983,56,Back,5181671985,285,,5181672003,233,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952715,450,1,1,43,12,dbl7ir1qugqz8nvp1vzn8im50,0,17.5,25.9,2024-08-30T17:45:22.629Z,2024-08-30T17:45:28Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181672307,212,14.9,5181672305,141,10.6,5181672299,56,Back,5181672303,140,27.6,5181672309,213,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715044339,852,50,1,43,22,7gkglopz9cjsysn2u6sbhuvc5,1,69.0,96.4,2024-08-30T17:45:32.032Z,2024-08-30T19:12:40Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5182164575,56,Left,5182166155,233,451,5182166029,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952781,451,7,1,43,22,dbl7ir1qugqz8nvp1vzn8im50,1,31.0,3.6,2024-08-30T17:45:32.033Z,2024-08-30T19:12:40Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181672637,285,,5182166095,233,852,5181672631,56,Back,5181673709,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952785,364,43,1,43,22,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-08-30T17:45:32.228Z,2024-08-30T17:45:44Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5181672677,233,451,5181672661,56,Left,5181672663,152,0,5181673417,144,4,5181672665,265,0,5181672667,286,0,5181672659,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953067,365,5,1,43,30,7gkglopz9cjsysn2u6sbhuvc5,1,71.1,101.9,2024-08-30T17:45:40.797Z,2024-08-30T19:14:11Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5181674309,347,,5181674321,233,452,5181674307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714952917,452,5,1,43,30,dbl7ir1qugqz8nvp1vzn8im50,0,28.9,-1.9,2024-08-30T17:45:40.797Z,2024-08-30T19:14:12Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181673381,56,Back,5181673383,347,,5181674337,233,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953127,366,1,1,43,54,7gkglopz9cjsysn2u6sbhuvc5,0,73.4,100.0,2024-08-30T17:46:04.384Z,2024-08-30T17:46:11Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5181674591,56,Center,5181674593,140,84.4,5181674599,212,27.9,5181674603,1,,5181674601,213,5.14,5181674595,141,64.2,5181674589,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953135,367,44,1,43,58,7gkglopz9cjsysn2u6sbhuvc5,1,85.0,56.7,2024-08-30T17:46:08.156Z,2024-08-30T19:45:26Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181674651,286,,5181674649,56,Center,5181674725,233,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953093,453,44,1,43,58,dbl7ir1qugqz8nvp1vzn8im50,0,15.0,43.3,2024-08-30T17:46:08.157Z,2024-08-30T19:15:32Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5181674701,233,367,5181674443,285,,5181674441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953099,454,43,1,43,58,dbl7ir1qugqz8nvp1vzn8im50,1,0.0,0.0,2024-08-30T17:46:08.669Z,2024-08-30T18:49:14Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5181674465,212,8.9,5181674459,56,Back,5181674467,213,1.92,5181674521,15,0,5181674463,141,56.6,5182076355,144,12,5181674461,140,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715026797,807,1,1,43,58,7gkglopz9cjsysn2u6sbhuvc5,1,86.3,54.2,2024-08-30T17:46:08.688Z,2024-08-30T18:49:36Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,1.0,,5182077581,56,Center,5182077583,140,90.7,5182077579,168,,5182078337,210,15,5182077589,213,5.27,5182077585,141,43.4,5182077587,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953151,368,15,1,44,2,7gkglopz9cjsysn2u6sbhuvc5,1,89.9,45.4,2024-08-30T17:46:12.072Z,2024-08-30T18:49:36Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,,5181675101,146,98.5,5181675103,147,50.9,5181675093,78,,5182078371,29,,5181674973,328,,5181675097,103,15.8,5182078373,55,807,5181675107,233,455,5181674967,160,5181674733,56,Center,5181674731,17,,5181674969,15,,5181675095,102,,,,,,,,49.0,,,,,,,,,,,,,,
2714953161,455,10,1,44,2,dbl7ir1qugqz8nvp1vzn8im50,1,4.3,50.9,2024-08-30T17:46:12.172Z,2024-08-30T17:46:19Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5181674859,177,,5181675029,233,368,5181674801,182,,5181674799,178,,5181674803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953213,457,1,1,44,6,dbl7ir1qugqz8nvp1vzn8im50,1,10.3,56.1,2024-08-30T17:46:16.966Z,2024-08-30T17:46:20Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5181675065,213,0.92,5181675059,140,25.5,5181675069,287,,5181675055,123,,5181675057,56,Back,5181675063,212,26.4,5181675061,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953271,458,1,1,44,13,dbl7ir1qugqz8nvp1vzn8im50,1,55.7,93.9,2024-08-30T17:46:23.766Z,2024-08-30T17:46:26Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181675411,140,58.1,5181675413,141,73.5,5181675409,56,Center,5181675417,213,4.89,5181675415,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953287,459,1,1,44,16,dbl7ir1qugqz8nvp1vzn8im50,1,58.1,73.5,2024-08-30T17:46:26.765Z,2024-08-30T17:46:28Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5181675493,141,79.1,5181675491,140,52.1,5181675495,212,7.4,5181675497,213,2.60,5181675489,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953305,460,1,1,44,18,dbl7ir1qugqz8nvp1vzn8im50,1,53.2,71.7,2024-08-30T17:46:28.822Z,2024-08-30T17:46:31Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181675629,141,60.5,5181675633,213,5.61,5181675625,56,Center,5181675627,140,62.3,5181675631,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953335,461,1,1,44,21,dbl7ir1qugqz8nvp1vzn8im50,1,62.8,61.2,2024-08-30T17:46:31.126Z,2024-08-30T17:46:33Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5181675801,140,56.4,5181675803,141,59.3,5181675799,56,Center,5181675805,212,6.8,5181675807,213,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953349,462,1,1,44,23,dbl7ir1qugqz8nvp1vzn8im50,1,57.9,62.1,2024-08-30T17:46:33.750Z,2024-08-30T17:46:35Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181675879,213,1.45,5181675873,140,59.3,5181675871,56,Left,5181675875,141,80.5,5181675877,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953371,463,1,1,44,25,dbl7ir1qugqz8nvp1vzn8im50,1,59.3,80.5,2024-08-30T17:46:35.077Z,2024-08-30T17:46:36Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181675991,140,54.6,5181675993,141,65.8,5181675995,212,11.1,5181675997,213,4.25,5181675989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953413,464,1,1,44,26,dbl7ir1qugqz8nvp1vzn8im50,1,54.2,67.5,2024-08-30T17:46:36.622Z,2024-08-30T17:46:40Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181676153,212,10.5,5181676151,141,74.7,5181676155,213,2.65,5181676147,56,Back,5181676149,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953461,465,1,1,44,30,dbl7ir1qugqz8nvp1vzn8im50,1,46.3,57.2,2024-08-30T17:46:40.382Z,2024-08-30T17:46:42Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181676319,56,Back,5181676327,213,3.94,5181676325,212,17.0,5181676321,140,35.0,5181676323,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953495,466,1,1,44,32,dbl7ir1qugqz8nvp1vzn8im50,1,36.0,53.7,2024-08-30T17:46:42.302Z,2024-08-30T17:46:46Z,dqtarwrqvkopmzbt2ovp2dln9,B. Paulsen,,,5181676511,213,0.07,5181676507,141,54.8,5181676505,140,46.4,5181676509,212,10.9,5181676503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953509,467,1,1,44,36,dbl7ir1qugqz8nvp1vzn8im50,1,53.8,42.1,2024-08-30T17:46:46.382Z,2024-08-30T17:46:48Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181676583,212,15.4,5181676581,141,29.2,5181676585,213,5.68,5181676577,56,Center,5181676579,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953551,468,1,1,44,37,dbl7ir1qugqz8nvp1vzn8im50,1,67.7,25.8,2024-08-30T17:46:47.837Z,2024-08-30T17:46:54Z,e9o7q10wnhex4e8eo47mobbvt,J. Bonde,,,5181676841,140,77.0,5181676839,56,Right,5181676843,141,10.3,5181676845,212,14.4,5181676847,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953561,469,1,1,44,44,dbl7ir1qugqz8nvp1vzn8im50,1,83.6,30.3,2024-08-30T17:46:54.638Z,2024-08-30T17:46:56Z,5wmik73cqursg7sv3w14ue5pm,L. Deedson,,,5181676901,140,89.1,5181676903,141,14.3,5181676899,56,Right,5181676905,212,12.3,5181676907,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953583,470,1,1,44,45,dbl7ir1qugqz8nvp1vzn8im50,0,88.2,16.2,2024-08-30T17:46:55.918Z,2024-08-30T17:46:58Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5181677067,141,54.2,5181677065,140,89.3,5181677059,2,,5181677069,212,25.9,5181677071,213,1.53,5181677063,56,Center,5181677061,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953585,369,12,1,44,48,7gkglopz9cjsysn2u6sbhuvc5,1,4.5,47.5,2024-08-30T17:46:58.304Z,2024-08-30T17:47:00Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181677077,140,16.8,5181677075,56,Back,5181677079,141,49.6,5181677097,15,,5181677081,212,13.0,5181677083,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953765,370,12,1,44,50,7gkglopz9cjsysn2u6sbhuvc5,1,16.8,49.6,2024-08-30T17:47:00.216Z,2024-08-30T17:47:21Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5181678057,141,33.1,5181678055,140,35.0,5181678061,213,5.75,5181678053,56,Back,5181678059,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953667,471,1,1,44,56,dbl7ir1qugqz8nvp1vzn8im50,1,69.6,67.6,2024-08-30T17:47:06.846Z,2024-08-30T17:49:07Z,ev2s21ogvpjtata4fndi868ve,J. Gomez,,,5181677483,56,Left,5181677491,213,1.07,5181677489,212,20.3,5181677487,141,93.8,5181677485,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953749,472,1,1,45,5,dbl7ir1qugqz8nvp1vzn8im50,1,84.8,80.2,2024-08-30T17:47:15.862Z,2024-08-30T19:57:46Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,1.0,,5182508325,154,,5181677921,155,,5181677923,56,Center,5181677919,2,,5181677931,213,4.90,5181677925,140,89.0,5181677927,141,46.9,5181682773,210,13,5181677929,212,,,,,,,,,,,,,,,,,,23.1,,,,,,,,,,,,,,,
2714953757,473,13,1,45,9,dbl7ir1qugqz8nvp1vzn8im50,1,90.1,46.6,2024-08-30T17:47:19.519Z,2024-08-30T19:57:46Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5181682803,230,96.4,5181680599,153,,5181682787,103,66.7,5181682799,147,48.4,5181677985,56,Center,5181682775,74,,5182508345,154,,5181682795,146,95.1,5181682779,55,5181677983,17,,5181680597,328,,5181677981,22,,5181682785,102,5181680593,15,,5181682777,29,,472,49.4,5181682805,231,49.6,,,,,,,,,,,
2714953771,371,44,1,45,11,7gkglopz9cjsysn2u6sbhuvc5,1,6.4,52.8,2024-08-30T17:47:21.568Z,2024-08-30T17:47:26Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181678099,233,474,5181678083,285,,5181678081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953767,474,44,1,45,11,dbl7ir1qugqz8nvp1vzn8im50,0,93.6,47.2,2024-08-30T17:47:21.569Z,2024-08-30T17:47:25Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5181678115,233,371,5181678065,56,Center,5181678067,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953811,372,41,1,45,12,7gkglopz9cjsysn2u6sbhuvc5,0,7.3,48.5,2024-08-30T17:47:22.074Z,2024-08-30T17:47:26Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5181678297,213,6.03,5181678295,212,28.8,5181678293,141,38.0,5181678291,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953853,475,1,1,45,13,dbl7ir1qugqz8nvp1vzn8im50,1,74.0,45.2,2024-08-30T17:47:23.798Z,2024-08-30T17:47:32Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5181678475,213,1.09,5181678473,212,23.4,5181678469,140,84.3,5181678471,141,75.7,5181678467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953841,373,83,1,45,21,7gkglopz9cjsysn2u6sbhuvc5,0,18.7,12.8,2024-08-30T17:47:31.369Z,2024-08-30T17:48:47Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,,5181679089,399,1mml4inucvyomv1dcog3c1pt5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953857,476,50,1,45,22,dbl7ir1qugqz8nvp1vzn8im50,1,78.2,93.4,2024-08-30T17:47:32.263Z,2024-08-30T17:47:40Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181678485,56,Left,5181678487,286,,5181678817,233,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953895,374,7,1,45,22,7gkglopz9cjsysn2u6sbhuvc5,1,21.8,6.6,2024-08-30T17:47:32.264Z,2024-08-30T17:47:38Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5181678719,167,,5181678765,233,476,5181678721,56,Back,5181678723,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953949,375,5,1,45,24,7gkglopz9cjsysn2u6sbhuvc5,0,26.8,-1.2,2024-08-30T17:47:34.174Z,2024-08-30T19:14:13Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5181679001,347,,5181678999,56,Back,5181679077,233,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953897,477,5,1,45,24,dbl7ir1qugqz8nvp1vzn8im50,1,73.2,101.2,2024-08-30T17:47:34.174Z,2024-08-30T19:14:12Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181678753,347,,5181678751,56,Left,5181679045,233,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714953995,478,1,1,45,31,dbl7ir1qugqz8nvp1vzn8im50,1,74.8,100.0,2024-08-30T17:47:41.446Z,2024-08-30T17:47:43Z,1mml4inucvyomv1dcog3c1pt5,N. Mickelson,,,5181679263,141,73.0,5181679261,140,79.6,5181679267,213,4.96,5181679265,212,20.3,5181679259,56,Center,5181679257,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954021,479,1,1,45,33,dbl7ir1qugqz8nvp1vzn8im50,0,77.3,75.4,2024-08-30T17:47:43.358Z,2024-08-30T17:47:45Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5181679415,213,0.49,5181679409,140,90.4,5181679413,212,15.6,5181679407,56,Left,5181679411,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954039,376,12,1,45,36,7gkglopz9cjsysn2u6sbhuvc5,1,6.4,11.0,2024-08-30T17:47:46.785Z,2024-08-30T17:47:48Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181679487,56,Back,5181679493,212,21.5,5181679545,167,,5181679491,141,0.0,5181679495,213,5.86,5181679489,140,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954045,377,5,1,45,36,7gkglopz9cjsysn2u6sbhuvc5,0,25.6,-1.8,2024-08-30T17:47:46.863Z,2024-08-30T19:14:13Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5181679795,233,480,5181679521,56,Back,5181679523,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714954089,480,5,1,45,36,dbl7ir1qugqz8nvp1vzn8im50,1,74.4,101.8,2024-08-30T17:47:46.863Z,2024-08-30T19:14:13Z,axyrfq1u8nwcj2ss5498u8qhg,L. Kjerrumgaard,,,5181679775,233,377,5181679743,56,Left,5181679745,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
