id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2804532301,445,1,2,47,4,a9vw7ikerpr4cuweeeka5aneg,0,21.3,12.3,2025-04-21T15:04:19.390Z,2025-04-21T15:04:21Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670654165,213,0.27,5670654163,212,21.0,5670654153,56,Back,5670654157,140,40.6,5670654161,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532391,425,1,2,47,8,b8oqgvx1ijeyn6y1cn6929ix4,1,62.7,72.7,2025-04-21T15:04:22.907Z,2025-04-21T15:04:24Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670654601,56,Left,5670654607,212,21.4,5670654603,140,81.6,5670654599,155,,5670654609,213,0.38,5670654605,141,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532415,426,1,2,47,9,b8oqgvx1ijeyn6y1cn6929ix4,0,80.2,86.9,2025-04-21T15:04:24.299Z,2025-04-21T15:04:25Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5670654739,212,8.5,5670654741,213,3.49,5670654735,140,72.6,5670654737,141,82.6,5670654733,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532523,447,1,2,47,12,a9vw7ikerpr4cuweeeka5aneg,0,30.3,6.8,2025-04-21T15:04:27.413Z,2025-04-21T15:04:28Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5670655171,140,33.5,5670655169,56,Back,5670655177,213,6.22,5670655173,141,6.5,5670655175,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532539,427,61,2,47,14,b8oqgvx1ijeyn6y1cn6929ix4,1,70.5,91.4,2025-04-21T15:04:28.864Z,2025-04-21T15:04:29Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670655237,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532555,428,5,2,47,14,b8oqgvx1ijeyn6y1cn6929ix4,0,61.6,101.6,2025-04-21T15:04:29.048Z,2025-04-21T16:08:57Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670656469,233,448,5670655321,56,Left,5670655323,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532731,448,5,2,47,14,a9vw7ikerpr4cuweeeka5aneg,1,38.4,-1.6,2025-04-21T15:04:29.048Z,2025-04-21T16:08:56Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5670656353,56,Back,5670656355,347,,5670656421,233,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532827,449,1,2,47,23,a9vw7ikerpr4cuweeeka5aneg,1,31.8,0.0,2025-04-21T15:04:37.685Z,2025-04-21T15:04:42Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670656827,107,,5670656835,212,17.9,5670656831,140,24.1,5670656833,141,21.5,5670656837,213,2.04,5670656829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804532851,450,1,2,47,26,a9vw7ikerpr4cuweeeka5aneg,1,24.1,21.5,2025-04-21T15:04:41.343Z,2025-04-21T15:04:43Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670656947,212,20.1,5670656945,141,50.1,5670656943,140,19.1,5670656941,56,Back,5670656949,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533023,451,1,2,47,27,a9vw7ikerpr4cuweeeka5aneg,1,19.1,50.1,2025-04-21T15:04:42.358Z,2025-04-21T15:04:51Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670657719,212,23.6,5670657717,141,83.3,5670657721,213,1.28,5670657713,56,Back,5670657715,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533095,452,1,2,47,35,a9vw7ikerpr4cuweeeka5aneg,1,44.0,86.2,2025-04-21T15:04:50.326Z,2025-04-21T15:04:54Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670658145,213,0.22,5670658139,140,59.1,5670658143,212,16.2,5670658137,56,Left,5670658141,141,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533121,453,1,2,47,38,a9vw7ikerpr4cuweeeka5aneg,1,65.9,91.8,2025-04-21T15:04:53.157Z,2025-04-21T15:04:54Z,81w1fqi66z0ibawynhraybaxg,S. Ngabo,,,5670658275,140,71.4,5670658279,212,12.8,5670658281,213,5.18,5670658277,141,75.0,5670658273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533137,454,1,2,47,39,a9vw7ikerpr4cuweeeka5aneg,1,71.4,75.0,2025-04-21T15:04:54.086Z,2025-04-21T15:04:56Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5670658357,213,2.71,5670658353,141,79.1,5670658355,212,6.6,5670658423,156,,5670658349,56,Left,5670658351,140,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533271,455,1,2,47,42,a9vw7ikerpr4cuweeeka5aneg,1,63.4,78.4,2025-04-21T15:04:56.757Z,2025-04-21T15:05:00Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5670659039,140,54.2,5670659045,213,4.27,5670659041,141,48.1,5670659037,56,Center,5670659043,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533351,456,1,2,47,44,a9vw7ikerpr4cuweeeka5aneg,1,61.3,40.6,2025-04-21T15:04:59.213Z,2025-04-21T15:05:02Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670659475,141,9.8,5670659485,213,5.29,5670659481,212,25.1,5670659467,56,Right,5670659471,140,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533459,457,1,2,47,47,a9vw7ikerpr4cuweeeka5aneg,1,74.4,9.8,2025-04-21T15:05:01.750Z,2025-04-21T15:05:07Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670660101,141,10.4,5670660107,212,11.2,5670660093,140,85.1,5670660089,56,Right,5670660109,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533523,458,1,2,47,51,a9vw7ikerpr4cuweeeka5aneg,1,74.4,13.1,2025-04-21T15:05:06.278Z,2025-04-21T15:05:09Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5670660435,213,2.28,5670660427,56,Center,5670660429,140,64.0,5670660433,212,16.8,5670660431,141,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533603,459,1,2,47,53,a9vw7ikerpr4cuweeeka5aneg,1,64.0,31.8,2025-04-21T15:05:08.398Z,2025-04-21T15:05:11Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670660807,141,19.5,5670660803,56,Right,5670660805,140,70.7,5670660811,213,5.41,5670660809,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533663,460,1,2,47,56,a9vw7ikerpr4cuweeeka5aneg,1,71.0,17.9,2025-04-21T15:05:10.654Z,2025-04-21T15:05:13Z,cl4xl80n4gew1ox03r3ooshrd,O. Kjærgaard,,,5670661149,141,6.5,5670661153,212,8.7,5670661157,213,5.19,5670661143,56,Right,5670661145,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533721,461,1,2,47,58,a9vw7ikerpr4cuweeeka5aneg,1,73.8,11.6,2025-04-21T15:05:12.606Z,2025-04-21T15:05:15Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5670661429,56,Center,5670661437,212,18.3,5670661433,140,60.6,5670661439,213,2.43,5670661435,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533789,462,1,2,47,59,a9vw7ikerpr4cuweeeka5aneg,1,60.6,29.1,2025-04-21T15:05:14.285Z,2025-04-21T15:05:18Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670661839,140,49.0,5670661845,213,2.21,5670661841,141,53.1,5670661837,56,Back,5670661843,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533885,463,1,2,48,2,a9vw7ikerpr4cuweeeka5aneg,1,48.4,54.6,2025-04-21T15:05:17.222Z,2025-04-21T15:05:21Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670662345,212,25.6,5670662347,213,1.24,5670662343,141,90.2,5670662339,56,Left,5670662341,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533935,464,1,2,48,6,a9vw7ikerpr4cuweeeka5aneg,1,57.2,90.9,2025-04-21T15:05:20.613Z,2025-04-21T15:05:23Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670662589,213,5.48,5670662585,141,73.3,5670662587,212,16.7,5670662579,56,Center,5670662583,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533965,465,1,2,48,8,a9vw7ikerpr4cuweeeka5aneg,0,68.3,73.3,2025-04-21T15:05:22.598Z,2025-04-21T15:05:25Z,6k7khwtkxpem9z17bl5rrf2p6,E. Frederiksen,,,5670662791,213,0.54,5670662789,212,19.9,5670662783,56,Left,5670662787,141,88.4,5670662785,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534043,430,1,2,48,10,b8oqgvx1ijeyn6y1cn6929ix4,1,14.6,16.2,2025-04-21T15:05:25.363Z,2025-04-21T15:05:27Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670663183,213,2.39,5670663181,212,15.6,5670663177,140,3.8,5670663179,141,31.9,5670663175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534155,431,1,2,48,13,b8oqgvx1ijeyn6y1cn6929ix4,1,2.2,30.0,2025-04-21T15:05:27.556Z,2025-04-21T15:05:33Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5670663761,1,,5670663759,213,5.98,5670663743,56,Back,5670663739,157,,5670663749,140,41.6,5670663753,141,10.9,5670663757,212,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534151,466,4,2,48,17,a9vw7ikerpr4cuweeeka5aneg,1,58.4,89.0,2025-04-21T15:05:31.894Z,2025-04-21T16:09:06Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670664049,13,,5670664051,294,,5670664057,286,,5670664053,56,Left,5670664209,233,432,5670664055,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534165,432,4,2,48,17,b8oqgvx1ijeyn6y1cn6929ix4,0,41.6,11.0,2025-04-21T15:05:31.895Z,2025-04-21T16:09:06Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5670664101,13,,5670664119,285,,5670664117,152,,5670664105,294,,5670664247,233,466,5670664111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534429,467,1,2,48,27,a9vw7ikerpr4cuweeeka5aneg,1,61.4,88.6,2025-04-21T15:05:42.318Z,2025-04-21T15:05:44Z,eso2tbbpnxu9qvx6zy07m5jx0,J. Madsen,,,5670665315,140,46.1,5670665319,212,29.2,5670665321,213,4.13,5670665313,56,Back,5670665317,141,52.8,5670665311,152,,5670665309,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534515,468,1,2,48,28,a9vw7ikerpr4cuweeeka5aneg,1,46.1,52.8,2025-04-21T15:05:43.374Z,2025-04-21T15:05:47Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670665747,141,19.7,5670665743,140,53.0,5670665739,56,Right,5670665751,212,23.6,5670665757,213,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534583,469,1,2,48,31,a9vw7ikerpr4cuweeeka5aneg,1,53.3,19.7,2025-04-21T15:05:46.238Z,2025-04-21T15:05:49Z,a6ymx4wkrn260rtpb360nsiqd,M. Kallesøe,,,5670666091,56,Back,5670666099,213,2.73,5670666097,212,19.7,5670666093,140,36.1,5670666095,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534621,470,1,2,48,34,a9vw7ikerpr4cuweeeka5aneg,1,33.7,35.5,2025-04-21T15:05:48.614Z,2025-04-21T15:05:51Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670666341,56,Back,5670666349,213,1.51,5670666347,212,18.9,5670666345,141,63.3,5670666343,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534795,471,1,2,48,35,a9vw7ikerpr4cuweeeka5aneg,1,34.8,63.3,2025-04-21T15:05:50.477Z,2025-04-21T15:05:55Z,dfxs5u8rdcxhzp33aks3acdn8,K. Lusavec,,,5670667105,212,17.4,5670667099,56,Back,5670667103,141,87.1,5670667107,213,1.19,5670667101,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534817,472,1,2,48,40,a9vw7ikerpr4cuweeeka5aneg,0,48.7,91.5,2025-04-21T15:05:55.006Z,2025-04-21T15:05:56Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670667229,213,0.05,5670667221,56,Left,5670667223,140,63.6,5670667227,212,15.7,5670667225,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534899,433,8,2,48,44,b8oqgvx1ijeyn6y1cn6929ix4,1,37.6,14.0,2025-04-21T15:05:59.347Z,2025-04-21T15:11:22Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5670667709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534971,435,1,2,48,46,b8oqgvx1ijeyn6y1cn6929ix4,1,41.0,12.9,2025-04-21T15:06:00.787Z,2025-04-21T15:06:01Z,ekx0wotp433tuaw4g93nybjmc,S. Jalal,,,5670668079,140,41.9,5670668085,213,1.39,5670668083,212,5.1,5670668081,141,20.3,5670668077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535021,436,1,2,48,47,b8oqgvx1ijeyn6y1cn6929ix4,1,41.9,20.6,2025-04-21T15:06:01.738Z,2025-04-21T15:11:44Z,5u9zrgsm6wycfcbk04m64wd1w,N. Morberg,,,5670668355,141,12.2,5670668357,212,19.0,5670668347,56,Right,5670668349,140,59.2,5670668359,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535145,437,1,2,48,51,b8oqgvx1ijeyn6y1cn6929ix4,1,71.7,27.4,2025-04-21T15:06:06.435Z,2025-04-21T15:06:08Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5670669109,213,1.54,5670669105,141,55.8,5670669101,56,Center,5670669103,140,72.3,5670669107,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535165,438,1,2,48,53,b8oqgvx1ijeyn6y1cn6929ix4,1,72.5,58.5,2025-04-21T15:06:08.171Z,2025-04-21T15:06:09Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5670669249,56,Center,5670669251,140,69.7,5670669255,212,4.8,5670669257,213,2.24,5670669253,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535297,439,1,2,48,54,b8oqgvx1ijeyn6y1cn6929ix4,1,69.7,64.0,2025-04-21T15:06:09.043Z,2025-04-21T15:06:14Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670669983,212,13.8,5670669981,141,78.7,5670669973,56,Center,5670669979,140,78.8,5670669985,213,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535367,440,1,2,48,59,b8oqgvx1ijeyn6y1cn6929ix4,1,86.8,70.9,2025-04-21T15:06:14.266Z,2025-04-21T15:06:16Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5670670329,56,Left,5670670335,212,15.2,5670670337,213,1.67,5670670333,141,93.2,5670670331,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535455,441,2,2,49,1,b8oqgvx1ijeyn6y1cn6929ix4,1,86.5,86.3,2025-04-21T15:06:16.235Z,2025-04-21T15:06:21Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670670925,1,,5670670923,7,ekx0wotp433tuaw4g93nybjmc,5670670841,140,89.9,5670670843,141,38.9,5670670929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535929,474,1,2,49,23,a9vw7ikerpr4cuweeeka5aneg,1,8.2,62.0,2025-04-21T15:06:38.006Z,2025-04-21T15:06:40Z,2h94np282g0qtzal1czznequi,A. Hoff,,,5670673595,56,Back,5670673601,212,18.9,5670673603,213,0.89,5670673599,141,83.6,5670673593,241,,5670673597,140,19.5,5670673591,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536045,475,1,2,49,25,a9vw7ikerpr4cuweeeka5aneg,1,19.5,83.6,2025-04-21T15:06:39.534Z,2025-04-21T15:06:44Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670674177,213,0.02,5670674167,56,Left,5670674171,141,85.0,5670674175,212,41.9,5670674165,157,,5670674169,140,59.4,5670674179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536059,476,1,2,49,28,a9vw7ikerpr4cuweeeka5aneg,0,59.4,85.0,2025-04-21T15:06:43.191Z,2025-04-21T15:06:44Z,3epwf56ozg73hueacwmckk0r9,S. Pingel,,,5670674251,56,Left,5670674259,213,0.61,5670674245,155,,5670674257,212,9.1,5670674255,141,92.6,5670674253,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536113,442,1,2,49,30,b8oqgvx1ijeyn6y1cn6929ix4,0,34.7,19.4,2025-04-21T15:06:44.939Z,2025-04-21T15:06:46Z,9delpquqv81o7ftrgefb0wpp0,L. Callø,,,5670674571,141,37.6,5670674573,212,17.2,5670674567,56,Back,5670674569,140,46.1,5670674575,213,0.80,5670674565,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536189,477,61,2,49,35,a9vw7ikerpr4cuweeeka5aneg,0,52.7,52.2,2025-04-21T15:06:49.494Z,2025-04-21T15:06:50Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5670674985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536191,443,4,2,49,35,b8oqgvx1ijeyn6y1cn6929ix4,1,46.0,47.8,2025-04-21T15:06:50.094Z,2025-04-21T16:05:17Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670675161,286,,5670675159,152,,5670675155,295,,5670675361,233,478,5670675157,56,Back,5670675153,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536215,478,4,2,49,35,a9vw7ikerpr4cuweeeka5aneg,0,54.0,52.2,2025-04-21T15:06:50.095Z,2025-04-21T16:05:17Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5670675279,285,,5670675379,233,443,5670675275,56,Center,5670675271,13,,5670675277,152,,5670675273,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536633,444,1,2,49,51,b8oqgvx1ijeyn6y1cn6929ix4,1,44.2,46.3,2025-04-21T15:07:05.730Z,2025-04-21T15:07:07Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670677299,141,54.0,5670677295,56,Back,5670677291,5,,5670677301,212,5.3,5670677297,140,44.8,5670677293,152,,5670677303,213,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536845,445,1,2,49,52,b8oqgvx1ijeyn6y1cn6929ix4,1,44.8,54.0,2025-04-21T15:07:07.250Z,2025-04-21T15:07:14Z,423hv4unq5vvnp7kecv6wp3is,M. Saaby,,,5670678381,141,53.6,5670678377,56,Back,5670678383,212,27.1,5670678379,140,19.0,5670678385,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536917,446,1,2,50,0,b8oqgvx1ijeyn6y1cn6929ix4,1,20.3,63.6,2025-04-21T15:07:14.547Z,2025-04-21T15:07:18Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5670678813,56,Center,5670678821,212,53.8,5670678823,213,0.04,5670678809,157,,5670678815,140,71.5,5670678825,1,,5670678819,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536923,447,61,2,50,3,b8oqgvx1ijeyn6y1cn6929ix4,0,71.5,66.6,2025-04-21T15:07:18.156Z,2025-04-21T15:07:18Z,6bajck5osvj7trnwt2a5mc3dg,I. Tånnander,,,5670678853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536955,479,1,2,50,4,a9vw7ikerpr4cuweeeka5aneg,0,23.2,35.1,2025-04-21T15:07:18.631Z,2025-04-21T15:07:19Z,4i0jiisff5k1efcgf27skpqfo,F. Roslyng,,,5670679015,140,35.8,5670679019,212,14.0,5670679013,56,Back,5670679017,141,28.2,5670679021,213,5.94,5670679023,1,,5670679011,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537037,480,83,2,50,7,a9vw7ikerpr4cuweeeka5aneg,0,24.3,22.8,2025-04-21T15:07:22.398Z,2025-04-21T15:07:25Z,5w0giylttgiapseaw6qky0mxg,F. Christensen,,,5670679889,399,b6l4m6bmqgil9bjjov4tnuivo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537111,448,1,2,50,8,b8oqgvx1ijeyn6y1cn6929ix4,1,68.6,79.4,2025-04-21T15:07:23.442Z,2025-04-21T15:07:25Z,b6l4m6bmqgil9bjjov4tnuivo,C. Palm,,,5670679789,212,11.1,5670679785,140,78.7,5670679791,213,0.29,5670679787,141,84.1,5670679783,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537273,449,1,2,50,12,b8oqgvx1ijeyn6y1cn6929ix4,1,87.3,74.5,2025-04-21T15:07:27.458Z,2025-04-21T15:07:30Z,4zpmxlmdfa5wx79cr0q14pfx1,M. Olsen,,,5670680605,213,6.00,5670680597,56,Center,5670680603,212,8.0,5670680599,140,94.6,5670680601,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537287,450,1,2,50,13,b8oqgvx1ijeyn6y1cn6929ix4,0,94.2,72.4,2025-04-21T15:07:27.498Z,2025-04-21T15:08:23Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5670688049,140,92.5,5670688053,141,64.0,5670688057,213,4.41,5670688055,212,6.0,5670680659,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537439,481,12,2,50,15,a9vw7ikerpr4cuweeeka5aneg,1,6.0,37.6,2025-04-21T15:07:30.462Z,2025-04-21T15:07:37Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670681495,212,35.5,5670681489,56,Back,5670681497,213,5.44,5670681493,141,0.0,5670681701,167,,5670681491,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537775,451,5,2,50,21,b8oqgvx1ijeyn6y1cn6929ix4,1,71.3,101.4,2025-04-21T15:07:35.548Z,2025-04-21T16:08:57Z,9fvf8z6p8ok0n5vu999ysfywa,C. Jørgensen,,,5670683385,233,482,5670683335,347,,5670683333,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537463,482,5,2,50,21,a9vw7ikerpr4cuweeeka5aneg,0,28.7,-1.4,2025-04-21T15:07:35.548Z,2025-04-21T16:08:57Z,4lxxyqy78jkglhv2w6crzcnsa,O. Kolskogen,,,5670681615,347,,5670681613,56,Back,5670683435,233,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537821,452,1,2,50,35,b8oqgvx1ijeyn6y1cn6929ix4,1,65.3,100.0,2025-04-21T15:07:49.810Z,2025-04-21T15:07:52Z,8ewvm6ux4yvpwgrzjkc1chqwa,A. Nørager,,,5670683539,140,42.5,5670683545,213,3.61,5670683535,107,,5670683541,141,84.1,5670683547,1,,5670683543,212,26.8,5670683621,189,,5670683537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537883,453,1,2,50,37,b8oqgvx1ijeyn6y1cn6929ix4,1,34.5,78.2,2025-04-21T15:07:52.202Z,2025-04-21T15:07:53Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670683901,140,18.5,5670683897,56,Back,5670683909,212,18.4,5670683905,141,67.0,5670683913,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537923,454,1,2,50,39,b8oqgvx1ijeyn6y1cn6929ix4,1,18.3,67.0,2025-04-21T15:07:53.674Z,2025-04-21T15:07:55Z,6sdv4s8oz558wfhx72vwlpvu2,L. Moser,,,5670684191,141,86.9,5670684187,56,Back,5670684193,212,15.2,5670684189,140,24.9,5670684195,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537987,455,1,2,50,40,b8oqgvx1ijeyn6y1cn6929ix4,1,25.5,85.3,2025-04-21T15:07:55.258Z,2025-04-21T15:07:58Z,3xz0h3d6r2qgmv9egms8yaz56,C. Vestergaard,,,5670684583,141,66.3,5670684587,213,3.79,5670684585,212,21.3,5670684579,56,Back,5670684581,140,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
