id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/15/value
2795598189,31,12,1,4,1,7gkglopz9cjsysn2u6sbhuvc5,1,7.7,74.7,2025-04-04T17:05:25.441Z,2025-04-04T17:05:34Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5621675993,212,4.1,5621675991,141,80.6,5621675987,56,Back,5621675989,140,8.3,5621675995,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598107,38,1,1,4,4,8cfkisxf1fkxdqtt6tx1tup48,1,92.2,23.6,2025-04-04T17:05:28.297Z,2025-04-04T17:05:29Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5621675575,140,73.4,5621675573,56,Center,5621675583,212,20.6,5621675585,213,2.85,5621675577,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598157,39,1,1,4,5,8cfkisxf1fkxdqtt6tx1tup48,1,73.4,32.2,2025-04-04T17:05:29.577Z,2025-04-04T17:05:32Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621675851,212,20.9,5621675847,141,14.9,5621675843,56,Right,5621675853,213,5.69,5621675845,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598173,40,1,1,4,8,8cfkisxf1fkxdqtt6tx1tup48,0,90.2,14.7,2025-04-04T17:05:32.650Z,2025-04-04T17:05:33Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5621675917,212,24.1,5621675907,2,,5621675911,56,Center,5621675909,155,,5621675919,213,1.50,5621675915,141,50.0,5621675913,140,91.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598209,32,12,1,4,10,7gkglopz9cjsysn2u6sbhuvc5,1,4.3,58.2,2025-04-04T17:05:34.442Z,2025-04-04T17:05:36Z,a7eramyy1bd8msxmg84ctc8ut,A. Simon Okosun,,5621676097,56,Back,5621676107,15,,5621676101,141,30.3,5621676099,140,17.8,5621676105,213,5.35,5621676103,212,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598263,41,1,1,4,11,8cfkisxf1fkxdqtt6tx1tup48,1,80.6,59.0,2025-04-04T17:05:35.376Z,2025-04-04T19:21:04Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,1.0,5621676357,213,4.18,5621676351,140,75.6,5621676709,210,15,5621676353,141,45.8,5621676349,56,Center,5621676355,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598265,42,15,1,4,15,8cfkisxf1fkxdqtt6tx1tup48,1,78.0,55.8,2025-04-04T17:05:39.402Z,2025-04-04T19:21:14Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621676755,78,,5621676775,147,54.9,5621676365,56,Center,5621676551,20,,5622426403,233,33,5621676773,146,82.4,5621676361,22,,5621676765,55,41,5621676555,82,5621676777,230,96.4,5621676771,103,5621676363,18,,5621676759,29,5622485993,328,19,5621676779,231,47.7,5622485991,215,5621676769,102,51.2,,,,
2795598323,33,10,1,4,15,7gkglopz9cjsysn2u6sbhuvc5,1,11.1,51.4,2025-04-04T17:05:39.502Z,2025-04-04T19:14:02Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5621676635,94,,5621676639,56,Back,5622426431,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598331,34,6,1,4,24,7gkglopz9cjsysn2u6sbhuvc5,0,11.8,48.0,2025-04-04T17:05:48.305Z,2025-04-04T19:13:54Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,5621676733,56,Back,5622408303,233,43,5621676735,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598275,43,6,1,4,24,8cfkisxf1fkxdqtt6tx1tup48,1,88.2,52.0,2025-04-04T17:05:48.305Z,2025-04-04T19:13:54Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621676469,56,Center,5621676471,75,,5622408209,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598875,44,1,1,5,7,8cfkisxf1fkxdqtt6tx1tup48,1,99.5,0.5,2025-04-04T17:06:31.721Z,2025-04-04T17:06:41Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,1.0,5621679553,223,,5621679565,1,,5621679557,140,94.6,5621679547,2,,5621679983,210,15,5621679551,155,,5621679549,6,,5621679563,213,1.71,5621679555,56,5621679559,141,53.1,5621679985,154,5621679561,212,36.1,,,,,,,,,,,,,,Center,,,
2795598895,45,44,1,5,11,8cfkisxf1fkxdqtt6tx1tup48,1,91.6,56.6,2025-04-04T17:06:35.201Z,2025-04-04T19:18:01Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621679937,233,35,5621679671,286,,5621679669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598935,35,44,1,5,11,7gkglopz9cjsysn2u6sbhuvc5,0,8.4,43.4,2025-04-04T17:06:35.202Z,2025-04-04T19:18:02Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5621679923,56,Back,5621679953,233,45,5621679925,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598903,46,15,1,5,11,8cfkisxf1fkxdqtt6tx1tup48,1,96.5,59.3,2025-04-04T17:06:35.632Z,2025-04-04T19:22:02Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621680025,146,99.9,5621680015,154,,5622426051,233,36,5621679867,15,,5621679715,56,Center,5621679865,25,,5621680023,103,1.3,5621680011,78,,5621680017,55,5621680021,102,49.4,5621679871,328,5622493751,61,,5621680027,147,5621680013,29,,,,,,,,,,44,53.6,,
2795598955,36,10,1,5,11,7gkglopz9cjsysn2u6sbhuvc5,1,1.0,45.9,2025-04-04T17:06:35.732Z,2025-04-04T19:16:28Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5621680057,56,Back,5621680053,178,,5622426087,233,46,5621681857,177,,5621680055,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795598995,38,1,1,5,18,7gkglopz9cjsysn2u6sbhuvc5,0,12.8,42.1,2025-04-04T17:06:42.288Z,2025-04-04T19:12:08Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5621680229,141,27.0,5621680223,140,37.6,5621680237,213,5.91,5621680435,123,,5621680235,212,28.0,5621680531,287,,5621680221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599037,48,1,1,5,19,8cfkisxf1fkxdqtt6tx1tup48,1,50.5,76.0,2025-04-04T17:06:43.217Z,2025-04-04T17:06:47Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621680411,212,17.6,5621680407,140,36.3,5621680413,213,3.70,5621680405,56,Back,5621680409,141,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599049,49,1,1,5,23,8cfkisxf1fkxdqtt6tx1tup48,1,36.3,62.3,2025-04-04T17:06:47.760Z,2025-04-04T17:06:49Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5621680457,141,46.0,5621680461,213,3.57,5621680453,56,Back,5621680459,212,26.6,5621680455,140,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599113,50,1,1,5,24,8cfkisxf1fkxdqtt6tx1tup48,1,13.3,46.0,2025-04-04T17:06:49.008Z,2025-04-04T17:06:53Z,dqqswfn9s1tdxjoslts8ks6xg,B. Bayrak,,5621680793,212,17.0,5621680795,213,0.59,5621680789,140,26.8,5621680791,141,59.9,5621680787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599175,51,1,1,5,29,8cfkisxf1fkxdqtt6tx1tup48,1,27.9,58.7,2025-04-04T17:06:53.088Z,2025-04-04T17:06:59Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5621681217,1,,5621681207,56,Right,5621681211,141,9.2,5621681209,140,83.4,5621681215,213,5.76,5621681205,155,,5621681213,212,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599225,52,1,1,5,35,8cfkisxf1fkxdqtt6tx1tup48,1,87.5,9.4,2025-04-04T17:06:59.368Z,2025-04-04T17:07:03Z,abhfq12njxxutqjtb9zvcusyc,Mohamad Al Naser,,5621681461,141,16.7,5621681457,56,Right,5621681463,212,19.1,5621681459,140,69.9,5621681465,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599253,53,1,1,5,39,8cfkisxf1fkxdqtt6tx1tup48,1,69.9,23.4,2025-04-04T17:07:03.641Z,2025-04-04T17:07:05Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5621681611,213,1.80,5621681607,141,40.6,5621681605,140,67.3,5621681609,212,12.0,5621681603,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599299,54,1,1,5,41,8cfkisxf1fkxdqtt6tx1tup48,1,67.3,40.6,2025-04-04T17:07:05.184Z,2025-04-04T17:07:08Z,1icurh5jrnw1e6jdgqxjnhdnu,G. Çulhacı,,5621681845,141,26.5,5621681849,213,5.08,5621681841,56,Center,5621681847,212,10.3,5621681843,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599325,55,1,1,5,44,8cfkisxf1fkxdqtt6tx1tup48,1,70.8,26.5,2025-04-04T17:07:08.648Z,2025-04-04T17:07:11Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5621681993,212,17.2,5621681995,213,2.21,5621681989,140,61.0,5621681991,141,46.7,5621681987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599357,56,1,1,5,46,8cfkisxf1fkxdqtt6tx1tup48,1,61.0,46.7,2025-04-04T17:07:10.920Z,2025-04-04T17:07:13Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621682147,56,Center,5621682151,141,38.2,5621682153,212,5.8,5621682155,213,4.64,5621682149,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599373,57,1,1,5,48,8cfkisxf1fkxdqtt6tx1tup48,1,63.5,38.5,2025-04-04T17:07:12.880Z,2025-04-04T19:08:49Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621682251,213,5.56,5621682247,141,27.3,5621682243,56,Center,5621682249,212,11.5,5621682245,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599409,58,1,1,5,51,8cfkisxf1fkxdqtt6tx1tup48,1,71.7,27.3,2025-04-04T17:07:15.800Z,2025-04-04T17:07:18Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5621682493,213,2.55,5621682491,212,9.0,5621682487,140,64.6,5621682485,56,Center,5621682489,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599433,59,1,1,5,54,8cfkisxf1fkxdqtt6tx1tup48,1,64.6,36.9,2025-04-04T17:07:18.295Z,2025-04-04T17:07:21Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621682613,213,2.36,5621682607,141,53.9,5621682603,140,53.6,5621682601,56,Center,5621682611,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599477,60,1,1,5,57,8cfkisxf1fkxdqtt6tx1tup48,1,53.6,53.9,2025-04-04T17:07:21.447Z,2025-04-04T17:07:25Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621682821,56,Center,5621682827,212,14.6,5621682823,140,61.0,5621682829,213,5.27,5621682825,141,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599527,61,1,1,6,1,8cfkisxf1fkxdqtt6tx1tup48,1,64.1,37.3,2025-04-04T17:07:25.296Z,2025-04-04T17:07:30Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621683103,213,5.45,5621683095,56,Right,5621683099,141,18.2,5621683101,212,17.6,5621683097,140,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599533,62,3,1,6,6,8cfkisxf1fkxdqtt6tx1tup48,0,91.1,10.2,2025-04-04T17:07:30.575Z,2025-04-04T19:14:03Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621683133,56,Right,5621683135,286,,5621683277,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599541,39,7,1,6,6,7gkglopz9cjsysn2u6sbhuvc5,1,8.9,89.8,2025-04-04T17:07:30.576Z,2025-04-04T19:14:03Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621683255,233,62,5621683185,56,Back,5621683187,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599569,41,1,1,6,8,7gkglopz9cjsysn2u6sbhuvc5,0,7.8,95.6,2025-04-04T17:07:32.560Z,2025-04-04T17:07:34Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621683301,140,26.3,5621683307,212,19.5,5621683303,141,92.9,5621683309,213,6.19,5621683299,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599625,64,1,1,6,11,8cfkisxf1fkxdqtt6tx1tup48,0,71.7,10.0,2025-04-04T17:07:35.864Z,2025-04-04T17:07:59Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621683515,155,,5621683521,141,48.2,5621683519,140,87.1,5621683523,212,30.6,5621683525,213,1.01,5621683513,2,,5621683517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599653,42,61,1,6,16,7gkglopz9cjsysn2u6sbhuvc5,1,10.3,46.4,2025-04-04T17:07:40.305Z,2025-04-04T17:07:40Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5621683681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599687,65,13,1,6,18,8cfkisxf1fkxdqtt6tx1tup48,1,85.0,60.3,2025-04-04T17:07:42.200Z,2025-04-04T19:23:53Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5621684333,103,5.6,5621684195,20,,5621683833,56,Center,5621684331,102,56.0,5622503007,108,,5621684337,147,59.2,5621683829,22,,5621684341,231,53.4,5621683831,17,5621690547,83,,5621690549,153,5621684335,146,91.4,5621684339,230,5622503009,328,,5621684629,458,,,,,,,,96.9,,
2795733337,816,12,1,6,19,7gkglopz9cjsysn2u6sbhuvc5,1,8.1,39.1,2025-04-04T17:07:43.062Z,2025-04-04T19:12:52Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5622408783,213,5.69,5622408775,56,Back,5622408779,141,8.9,5622408781,212,37.0,5622408777,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599725,66,61,1,6,21,8cfkisxf1fkxdqtt6tx1tup48,0,59.2,89.0,2025-04-04T17:07:45.583Z,2025-04-04T17:07:45Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621683999,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599827,45,5,1,6,21,7gkglopz9cjsysn2u6sbhuvc5,1,38.6,-1.4,2025-04-04T17:07:45.920Z,2025-04-04T18:03:28Z,11cna826ls27ahux2w0ckapqt,K. Kusk,,5621684545,56,Back,5621684579,233,67,5621684547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599733,67,5,1,6,21,8cfkisxf1fkxdqtt6tx1tup48,0,61.4,101.4,2025-04-04T17:07:45.920Z,2025-04-04T18:03:28Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621684041,56,Left,5621684583,233,45,5621684043,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599939,47,1,1,6,40,7gkglopz9cjsysn2u6sbhuvc5,1,48.9,0.0,2025-04-04T17:08:04.063Z,2025-04-04T17:08:06Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5621685109,212,24.9,5621685105,140,64.1,5621685103,56,Center,5621685113,1,,5621685101,107,,5621685111,213,0.87,5621685107,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795599951,48,1,1,6,41,7gkglopz9cjsysn2u6sbhuvc5,0,64.0,26.8,2025-04-04T17:08:05.984Z,2025-04-04T19:18:50Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5621685177,141,25.8,5621685173,56,Center,5621685171,3,,5621685181,213,6.24,5621685175,140,79.5,5621685179,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600037,69,1,1,6,45,8cfkisxf1fkxdqtt6tx1tup48,1,22.7,65.1,2025-04-04T17:08:09.976Z,2025-04-04T17:08:13Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5621685613,56,Back,5621685617,141,28.2,5621685619,212,25.6,5621685615,140,27.4,5621685621,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600061,70,1,1,6,48,8cfkisxf1fkxdqtt6tx1tup48,1,35.0,24.0,2025-04-04T17:08:12.944Z,2025-04-04T17:08:15Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621685723,213,2.15,5621685715,56,Back,5621685721,212,14.4,5621685719,141,41.8,5621685717,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600093,71,1,1,6,51,8cfkisxf1fkxdqtt6tx1tup48,1,27.5,41.8,2025-04-04T17:08:15.079Z,2025-04-04T17:08:18Z,7al9w77ailhli8g487tkl32tw,M. Westergren,,5621685945,56,Back,5621685949,141,72.3,5621685947,140,30.4,5621685951,212,21.0,5621685953,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600157,72,1,1,6,54,8cfkisxf1fkxdqtt6tx1tup48,1,36.1,72.4,2025-04-04T17:08:18.135Z,2025-04-04T17:08:22Z,2pm5oqzyonn0dysa5nszgq3xm,H. Bonnesen,,5621686251,56,Back,5621686257,212,18.6,5621686253,140,45.9,5621686259,213,0.98,5621686255,141,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600219,73,1,1,6,58,8cfkisxf1fkxdqtt6tx1tup48,1,63.2,95.4,2025-04-04T17:08:22.703Z,2025-04-04T17:08:27Z,4ti8pdx03j8dh4mdb626ltmvo,N. Jakobsen,,5621686587,212,11.3,5621686581,56,Left,5621686583,140,57.7,5621686585,141,81.1,5621686589,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600253,74,1,1,7,2,8cfkisxf1fkxdqtt6tx1tup48,0,55.9,66.6,2025-04-04T17:08:27.039Z,2025-04-04T17:08:31Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621686793,213,5.72,5621686791,212,40.1,5621686787,140,88.2,5621686783,155,,5621686789,141,35.2,5621686785,56,Center,5621686795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600283,49,44,1,7,6,7gkglopz9cjsysn2u6sbhuvc5,1,12.4,64.0,2025-04-04T17:08:30.181Z,2025-04-04T19:18:02Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621686987,56,Back,5621687005,233,75,5621686989,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600259,75,44,1,7,6,8cfkisxf1fkxdqtt6tx1tup48,0,87.6,36.0,2025-04-04T17:08:30.182Z,2025-04-04T19:18:02Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621686825,56,Center,5621687033,233,49,5621686829,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600299,50,12,1,7,6,7gkglopz9cjsysn2u6sbhuvc5,1,13.4,62.9,2025-04-04T17:08:30.903Z,2025-04-04T17:08:39Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621687069,56,Back,5621687171,167,,5621687073,141,100.0,5621687075,212,26.6,5621687101,15,,5621687071,140,12.3,5621687077,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600315,51,5,1,7,8,7gkglopz9cjsysn2u6sbhuvc5,0,12.7,101.8,2025-04-04T17:08:32.351Z,2025-04-04T18:03:29Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,5621688373,233,76,5621687157,56,Back,5621687161,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600529,76,5,1,7,8,8cfkisxf1fkxdqtt6tx1tup48,1,87.3,-1.8,2025-04-04T17:08:32.351Z,2025-04-04T18:03:29Z,4m7gr5z6b40dj02yrmlwgeluc,S. Larsen,,5621688363,233,51,5621688343,347,,5621688341,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600573,77,1,1,7,31,8cfkisxf1fkxdqtt6tx1tup48,1,85.7,0.0,2025-04-04T17:08:55.080Z,2025-04-04T17:09:08Z,7al9w77ailhli8g487tkl32tw,M. Westergren,1.0,5621688601,107,,5621688611,213,1.46,5621688971,154,,5621688607,141,43.0,5621688605,140,88.9,5621688609,212,30.6,5621688613,1,,5621688603,56,Center,5621688969,210,,,,,,,,,,,,,,,,,,,,,,15,,,
2795600575,78,15,1,7,36,8cfkisxf1fkxdqtt6tx1tup48,1,87.5,42.7,2025-04-04T17:09:00.246Z,2025-04-04T19:24:45Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621688813,160,,5621689007,102,49.6,5621689001,154,,5622516617,78,,5621689003,55,77,5621689033,233,52,5621688619,17,,5621688999,29,,5621689011,146,5621688815,15,,5621688819,328,5621689013,147,48.4,5621689009,103,5621688621,56,,,,,,,,,,98.2,17.1,Center,
2795600571,52,10,1,7,36,7gkglopz9cjsysn2u6sbhuvc5,1,1.7,53.9,2025-04-04T17:09:00.346Z,2025-04-04T17:09:09Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5621688597,56,Back,5621688869,177,,5621689051,233,78,5621688589,178,,5621688593,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600793,54,1,1,7,53,7gkglopz9cjsysn2u6sbhuvc5,0,16.5,33.6,2025-04-04T17:09:17.831Z,2025-04-04T17:09:21Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5621689881,1,,5621689875,141,8.6,5621689879,213,5.94,5621689877,212,50.6,5621689873,140,61.9,5621689869,199,,5621689871,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600797,79,1,1,7,58,8cfkisxf1fkxdqtt6tx1tup48,0,33.2,80.2,2025-04-04T17:09:22.080Z,2025-04-04T17:09:22Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621689917,212,17.8,5621689911,56,Back,5621689919,213,0.93,5621689909,3,,5621689915,141,100.0,5621689913,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600899,55,5,1,7,58,7gkglopz9cjsysn2u6sbhuvc5,1,57.5,-1.5,2025-04-04T17:09:22.788Z,2025-04-04T18:03:29Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,5621690451,56,Right,5621690453,347,,5621690471,233,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600805,80,5,1,7,58,8cfkisxf1fkxdqtt6tx1tup48,0,42.5,101.5,2025-04-04T17:09:22.788Z,2025-04-04T18:03:30Z,11ngumxajbizagbzpm5kompxx,M. Chacón,,5621689939,56,Back,5621690489,233,55,5621689941,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600929,56,1,1,8,7,7gkglopz9cjsysn2u6sbhuvc5,1,61.0,0.0,2025-04-04T17:09:31.718Z,2025-04-04T17:09:34Z,139g7ilwvcpl519v3scnweg2d,L. Jensen,,5621690611,107,,5621690617,141,2.6,5621690619,212,10.4,5621690621,213,2.83,5621690615,140,51.6,5621690613,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600949,57,1,1,8,10,7gkglopz9cjsysn2u6sbhuvc5,0,51.6,2.6,2025-04-04T17:09:34.351Z,2025-04-04T17:09:35Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5621690701,56,Center,5621690711,1,,5621690707,212,30.2,5621690699,157,,5621690703,140,76.8,5621690705,141,24.0,5621690709,213,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795600983,81,1,1,8,12,8cfkisxf1fkxdqtt6tx1tup48,1,25.3,71.1,2025-04-04T17:09:36.464Z,2025-04-04T17:09:38Z,67p0s4o54xcmiustgy8k5gljo,S. Hald,,5621690913,212,16.4,5621690909,140,39.6,5621690905,3,,5621690915,213,5.87,5621690907,56,Back,5621690911,141,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795601047,83,2,1,8,16,8cfkisxf1fkxdqtt6tx1tup48,1,45.5,57.5,2025-04-04T17:09:40.510Z,2025-04-04T17:09:46Z,619s1phj5bkgkug3aszc1y9cl,M. Jensen,,5621691235,140,89.0,5621691291,56,Left,5621691287,7,1icurh5jrnw1e6jdgqxjnhdnu,5621691289,1,,5621691237,141,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795601051,58,55,1,8,16,7gkglopz9cjsysn2u6sbhuvc5,1,25.2,54.6,2025-04-04T17:09:40.511Z,2025-04-04T19:48:39Z,oywgthoxa153nf48la1j8v10,M. Lauritsen,,5622677737,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795601429,59,1,1,8,44,7gkglopz9cjsysn2u6sbhuvc5,1,28.6,15.3,2025-04-04T17:10:08.502Z,2025-04-04T17:10:10Z,9l89n30nejpn2u22ygvchwnze,L. Steffensen,,5621693113,241,,5621693109,5,,5621693119,141,4.1,5621693115,56,Right,5621693121,212,52.6,5621693117,140,78.2,5621693125,1,,5621693111,155,,5621693123,213,,,,,,,,,,,,,,,,,,,,,,6.14,,,
2795601469,60,1,1,8,46,7gkglopz9cjsysn2u6sbhuvc5,1,78.3,4.3,2025-04-04T17:10:10.326Z,2025-04-04T17:10:13Z,egwhlgopjtjkop7ozy7ltk1cl,F. Børsting,,5621693339,212,10.7,5621693335,140,68.2,5621693341,213,3.05,5621693337,141,5.8,5621693333,56,Right,5621693331,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
