id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2787853297,478,1,2,45,46,ajtb177oqwawkdwbqhldmq6mx,1,63.7,100.0,2025-03-14T19:04:17.248Z,2025-03-14T19:04:19Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5579152721,213,3.41,5579152717,212,22.7,5579152711,141,92.4,5579152699,107,,5579152725,1,,5579152705,140,42.9,5579152703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787853331,479,1,2,45,48,ajtb177oqwawkdwbqhldmq6mx,1,42.9,92.4,2025-03-14T19:04:19.048Z,2025-03-14T19:04:20Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5579152857,212,11.3,5579152855,141,95.9,5579152847,56,Left,5579152861,213,0.21,5579152851,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787853371,480,1,2,45,49,ajtb177oqwawkdwbqhldmq6mx,0,53.4,95.9,2025-03-14T19:04:20.537Z,2025-03-14T19:04:22Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5579153093,141,57.5,5579153103,1,,5579153087,155,,5579153097,212,37.3,5579153101,213,5.51,5579153089,56,Center,5579153091,140,78.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787853389,477,12,2,45,51,aqtkb4mgrz8c6iqfufj6qjbv9,1,17.8,32.4,2025-03-14T19:04:22.759Z,2025-03-14T19:04:27Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579153173,213,5.37,5579153165,141,20.3,5579153221,15,,5579153169,212,10.4,5579153157,56,Back,5579153161,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787853527,478,1,2,45,56,aqtkb4mgrz8c6iqfufj6qjbv9,0,21.2,29.5,2025-03-14T19:04:27.519Z,2025-03-14T19:04:28Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5579153933,212,13.1,5579153923,56,Back,5579153935,213,0.89,5579153927,140,29.1,5579153929,141,44.5,5579153921,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787853651,481,1,2,45,58,ajtb177oqwawkdwbqhldmq6mx,1,70.1,46.1,2025-03-14T19:04:29.272Z,2025-03-14T19:04:33Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5579154651,212,16.7,5579154657,213,4.74,5579154627,56,Center,5579154637,140,70.6,5579154645,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787853665,482,1,2,46,2,ajtb177oqwawkdwbqhldmq6mx,0,70.7,21.3,2025-03-14T19:04:32.984Z,2025-03-14T19:04:33Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5579154729,56,Center,5579154737,141,30.3,5579154747,213,0.65,5579154733,140,78.3,5579154743,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787853775,483,83,2,46,4,ajtb177oqwawkdwbqhldmq6mx,0,74.9,10.0,2025-03-14T19:04:35.560Z,2025-03-14T19:09:19Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5579155485,399,5i6n6yne6fh410vk7p7kkokmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787853803,480,61,2,46,5,aqtkb4mgrz8c6iqfufj6qjbv9,0,20.6,96.3,2025-03-14T19:04:36.742Z,2025-03-14T20:32:08Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5579155387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787854029,484,1,2,46,9,ajtb177oqwawkdwbqhldmq6mx,1,84.4,6.7,2025-03-14T19:04:40.617Z,2025-03-14T19:11:02Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,1.0,5579203767,154,,5579156549,56,Center,5579203765,210,13,5579156557,213,1.32,5579156555,212,31.4,5579156553,141,51.5,5579156551,140,91.8,5579156545,2,,5579156547,155,,,,,,,,,,,,,,,,,,,,,,,,,
2787854037,485,13,2,46,11,ajtb177oqwawkdwbqhldmq6mx,1,91.8,51.5,2025-03-14T19:04:41.896Z,2025-03-15T18:56:10Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5579203833,55,484,5579156585,17,,5579203837,102,68.1,5579203845,146,97.3,5579203827,73,,5579176039,153,,5579176029,20,,5579203831,154,,5579203829,29,,5579203839,103,5579203847,147,57.4,5579156583,22,5579203841,214,5579203849,230,95.5,5579203843,328,5579156587,56,Center,16.7,,,,5579203851,231,49.8
2787854015,481,1,2,46,15,aqtkb4mgrz8c6iqfufj6qjbv9,0,2.4,15.3,2025-03-14T19:04:46.839Z,2025-03-14T19:04:47Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5579156483,56,Back,5579156487,141,8.2,5579156485,140,35.0,5579156493,1,,5579156489,212,34.6,5579156491,213,6.14,5579156481,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787854109,486,43,2,46,18,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-03-14T19:04:49.632Z,2025-03-14T19:12:44Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5579217463,144,1,5579157013,140,74.5,5579157017,141,84.5,5579157021,213,2.90,5579157007,56,Left,5579157019,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787854155,487,1,2,46,20,ajtb177oqwawkdwbqhldmq6mx,1,67.2,89.5,2025-03-14T19:04:51.624Z,2025-03-14T19:13:02Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5579157271,56,Left,5579157279,213,0.15,5579157275,141,93.0,5579157277,212,15.9,5579157273,140,82.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787854183,488,1,2,46,23,ajtb177oqwawkdwbqhldmq6mx,1,82.5,92.3,2025-03-14T19:04:54.584Z,2025-03-14T20:32:11Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5579157431,212,14.2,5579157429,141,72.3,5579157425,56,Center,5579157427,140,78.7,5579157433,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787854217,489,1,2,46,24,ajtb177oqwawkdwbqhldmq6mx,1,78.7,72.3,2025-03-14T19:04:55.569Z,2025-03-14T20:32:12Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5579157613,212,10.4,5579157615,213,5.44,5579157607,56,Center,5579157609,140,85.3,5579157611,141,60.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787854275,490,1,2,46,25,ajtb177oqwawkdwbqhldmq6mx,1,85.4,60.6,2025-03-14T19:04:56.641Z,2025-03-14T20:32:14Z,8viazilbghyogmhd7w3lg2six,S. Koch,,,5579157861,213,1.09,5579157853,56,Center,5579157855,140,89.7,5579157857,141,73.2,5579157859,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787854283,491,50,2,46,28,ajtb177oqwawkdwbqhldmq6mx,1,90.8,72.2,2025-03-14T19:04:58.845Z,2025-03-14T20:32:16Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5579158273,233,482,5579157893,56,Center,5579157895,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787854335,482,7,2,46,28,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.2,27.8,2025-03-14T19:04:58.846Z,2025-03-14T19:05:04Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579158155,167,,5579158157,56,Back,5579158159,285,,5579158249,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787854343,483,6,2,46,30,aqtkb4mgrz8c6iqfufj6qjbv9,0,4.2,31.0,2025-03-14T19:05:01.103Z,2025-03-14T19:05:10Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579158879,233,492,5579158553,73,,5579158549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787854377,492,6,2,46,30,ajtb177oqwawkdwbqhldmq6mx,1,95.8,69.0,2025-03-14T19:05:01.103Z,2025-03-14T20:02:36Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5579158763,73,,5579158761,56,Center,5579158811,233,483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787855157,493,1,2,46,57,ajtb177oqwawkdwbqhldmq6mx,0,99.5,99.5,2025-03-14T19:05:28.801Z,2025-03-14T19:05:39Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5579162469,1,,5579162455,155,,5579162453,6,,5579162461,140,94.6,5579162467,213,4.64,5579162457,223,,5579162451,2,,5579162463,141,0.0,5579162919,345,,5579162465,212,5579162459,56,Right,,,,,,,,,,,,,68.0,,,,,,
2787855713,484,5,2,47,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,6.9,100.4,2025-03-14T19:05:36.202Z,2025-03-14T20:03:05Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579165557,347,,5579165555,56,Back,5579165619,233,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787855169,494,5,2,47,5,ajtb177oqwawkdwbqhldmq6mx,0,93.1,-0.4,2025-03-14T19:05:36.202Z,2025-03-14T20:03:06Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5579162519,56,Right,5579165663,233,484,5579162523,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787855775,485,1,2,47,25,aqtkb4mgrz8c6iqfufj6qjbv9,0,9.7,100.0,2025-03-14T19:05:56.806Z,2025-03-14T19:05:59Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5579165873,56,Back,5579165881,213,6.06,5579165877,141,92.6,5579165875,140,35.7,5579165883,1,,5579165879,212,28.0,5579165871,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787855807,495,1,2,47,28,ajtb177oqwawkdwbqhldmq6mx,0,59.3,10.1,2025-03-14T19:05:59.504Z,2025-03-14T19:06:00Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5579166097,213,0.59,5579166083,3,,5579166095,212,13.0,5579166093,141,20.7,5579166087,56,Right,5579166091,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787855895,486,1,2,47,31,aqtkb4mgrz8c6iqfufj6qjbv9,0,28.8,83.5,2025-03-14T19:06:02.046Z,2025-03-14T19:06:03Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5579166547,213,5.77,5579166545,212,35.1,5579166537,157,,5579166543,141,58.2,5579166541,140,57.9,5579166539,56,Center,5579166549,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787855963,496,1,2,47,33,ajtb177oqwawkdwbqhldmq6mx,1,45.5,47.9,2025-03-14T19:06:04.257Z,2025-03-14T19:06:05Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5579166897,140,20.4,5579166895,56,Back,5579166901,212,27.0,5579166903,213,3.36,5579166899,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856019,498,1,2,47,36,ajtb177oqwawkdwbqhldmq6mx,0,20.4,39.2,2025-03-14T19:06:07.378Z,2025-03-14T19:06:09Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5579167149,140,64.0,5579167151,141,22.5,5579167147,56,Center,5579167145,157,,5579167153,212,47.2,5579167155,213,6.04,5579167157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856083,487,1,2,47,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,31.4,79.0,2025-03-14T19:06:09.510Z,2025-03-14T19:06:11Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579167493,56,Center,5579167497,141,77.9,5579167495,140,58.1,5579167501,213,6.26,5579167499,212,28.0,5579167491,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856107,499,1,2,47,40,ajtb177oqwawkdwbqhldmq6mx,0,31.6,32.1,2025-03-14T19:06:11.554Z,2025-03-14T19:06:12Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5579167619,56,Center,5579167625,212,23.8,5579167627,213,6.27,5579167623,141,31.8,5579167621,140,54.3,5579167617,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856187,488,1,2,47,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.3,78.2,2025-03-14T19:06:12.134Z,2025-03-14T19:06:15Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5579168013,141,94.7,5579168017,212,11.3,5579168009,140,42.0,5579168021,213,1.69,5579168005,3,,5579168007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856205,490,1,2,47,44,aqtkb4mgrz8c6iqfufj6qjbv9,0,40.5,92.6,2025-03-14T19:06:15.422Z,2025-03-14T19:06:15Z,elsygne5tjybbxrqgehtovnro,L. Bøje-Larsen,,,5579168103,157,,5579168107,140,58.9,5579168105,56,Center,5579168111,212,23.4,5579168113,213,5.69,5579168115,1,,5579168109,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856309,500,4,2,47,48,ajtb177oqwawkdwbqhldmq6mx,1,41.3,18.6,2025-03-14T19:06:19.141Z,2025-03-14T19:06:21Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5579168771,286,,5579168769,265,,5579168855,233,491,5579168765,56,Back,5579168767,152,,5579168763,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856299,491,4,2,47,48,aqtkb4mgrz8c6iqfufj6qjbv9,0,58.7,81.4,2025-03-14T19:06:19.142Z,2025-03-14T19:06:22Z,1n4eldqa7h9jvcx1693zqu06i,T. Arndal,,,5579168685,56,Left,5579168687,152,,5579168683,13,,5579168943,233,500,5579168691,285,,5579168689,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856595,501,1,2,47,58,ajtb177oqwawkdwbqhldmq6mx,1,53.1,21.5,2025-03-14T19:06:29.561Z,2025-03-14T19:06:32Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5579170309,56,Back,5579170321,213,1.93,5579170313,140,46.5,5579170317,141,48.4,5579170319,212,19.6,5579170305,5,,5579170307,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856687,502,1,2,48,1,ajtb177oqwawkdwbqhldmq6mx,1,45.6,33.1,2025-03-14T19:06:32.817Z,2025-03-14T19:06:36Z,ezbixgm2km8iapnsl57bn4wkp,M. Mouritz,,,5579170813,213,2.01,5579170805,140,33.7,5579170809,141,72.6,5579170811,212,29.6,5579170801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856757,503,1,2,48,5,ajtb177oqwawkdwbqhldmq6mx,1,33.9,50.0,2025-03-14T19:06:36.369Z,2025-03-14T19:06:39Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5579171181,140,31.4,5579171187,213,4.62,5579171185,212,27.3,5579171183,141,10.0,5579171179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787856985,504,1,2,48,8,ajtb177oqwawkdwbqhldmq6mx,1,31.4,8.5,2025-03-14T19:06:38.843Z,2025-03-14T19:06:48Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5579172517,56,Right,5579172515,155,,5579172521,140,76.7,5579172529,1,,5579172527,213,0.12,5579172525,212,47.9,5579172523,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857043,505,1,2,48,17,ajtb177oqwawkdwbqhldmq6mx,1,84.9,12.9,2025-03-14T19:06:48.105Z,2025-03-14T19:06:50Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5579172799,212,19.7,5579172793,56,Right,5579172801,213,2.88,5579172795,140,66.8,5579172797,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857133,506,1,2,48,19,ajtb177oqwawkdwbqhldmq6mx,1,66.8,20.4,2025-03-14T19:06:50.730Z,2025-03-14T19:06:53Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5579173257,56,Right,5579173261,141,7.3,5579173263,212,21.0,5579173259,140,84.9,5579173265,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857253,507,1,2,48,22,ajtb177oqwawkdwbqhldmq6mx,1,80.9,6.7,2025-03-14T19:06:53.577Z,2025-03-14T19:06:58Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5579173829,56,Right,5579173831,140,56.4,5579173833,141,6.2,5579173837,213,3.15,5579173835,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857307,508,1,2,48,27,ajtb177oqwawkdwbqhldmq6mx,1,56.4,6.2,2025-03-14T19:06:57.890Z,2025-03-14T19:07:37Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5579174169,141,32.5,5579174171,212,30.2,5579174173,213,0.63,5579174165,56,Center,5579174167,140,79.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857349,509,1,2,48,30,ajtb177oqwawkdwbqhldmq6mx,1,79.6,32.5,2025-03-14T19:07:01.305Z,2025-03-14T19:15:06Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5579174429,56,Center,5579174431,140,71.4,5579174433,141,24.3,5579174435,212,10.3,5579174437,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857437,510,1,2,48,33,ajtb177oqwawkdwbqhldmq6mx,1,71.2,24.0,2025-03-14T19:07:04.057Z,2025-03-14T19:07:06Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,,5579174893,140,70.4,5579174895,141,74.4,5579174897,212,34.3,5579174899,213,1.60,5579174901,1,,5579174891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857503,511,1,2,48,35,ajtb177oqwawkdwbqhldmq6mx,1,70.4,74.2,2025-03-14T19:07:06.089Z,2025-03-14T19:07:08Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5579175263,213,0.43,5579175259,141,85.6,5579175257,140,86.7,5579175255,56,Left,5579175261,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857539,512,1,2,48,37,ajtb177oqwawkdwbqhldmq6mx,0,89.6,78.7,2025-03-14T19:07:08.698Z,2025-03-14T19:07:10Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5579175439,212,27.1,5579175431,140,100.0,5579175433,141,43.0,5579175423,2,,5579175443,213,5.17,5579175425,155,,5579175427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857943,492,5,2,48,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,-1.0,55.2,2025-03-14T19:07:09.927Z,2025-03-14T20:03:06Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5579177779,233,513,5579177687,56,Back,5579177689,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787857617,513,5,2,48,39,ajtb177oqwawkdwbqhldmq6mx,0,101.0,44.8,2025-03-14T19:07:09.927Z,2025-03-14T20:03:07Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5579175899,56,Center,5579175901,346,,5579177839,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858027,493,1,2,48,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.3,53.1,2025-03-14T19:07:30.445Z,2025-03-14T19:07:33Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5579178117,56,Back,5579178115,124,,5579178129,237,,5579178121,141,30.4,5579178123,212,15.9,5579178125,213,4.95,5579178119,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858121,494,1,2,49,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,5.3,28.9,2025-03-14T19:07:33.445Z,2025-03-14T19:07:37Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579178603,141,5.2,5579178599,56,Back,5579178607,213,5.39,5579178605,212,20.7,5579178601,140,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858145,495,1,2,49,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,16.5,5.5,2025-03-14T19:07:37.589Z,2025-03-14T20:33:08Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5579178699,213,0.21,5579178689,155,,5579178691,56,Back,5579178693,140,37.4,5579178697,212,22.5,5579178695,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858205,515,1,2,49,8,ajtb177oqwawkdwbqhldmq6mx,0,54.3,90.5,2025-03-14T19:07:39.674Z,2025-03-14T19:07:40Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5579179043,141,80.9,5579179047,213,5.72,5579179037,157,,5579179045,212,12.3,5579179039,56,Left,5579179049,1,,5579179041,140,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858217,496,8,2,49,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.5,18.8,2025-03-14T19:07:40.269Z,2025-03-14T20:33:11Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5579179111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858321,516,1,2,49,10,ajtb177oqwawkdwbqhldmq6mx,1,61.9,79.0,2025-03-14T19:07:41.641Z,2025-03-14T19:22:23Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5579179667,140,65.7,5579179665,56,Center,5579179673,213,5.23,5579179671,212,8.1,5579179669,141,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858335,517,1,2,49,13,ajtb177oqwawkdwbqhldmq6mx,0,65.7,68.7,2025-03-14T19:07:44.433Z,2025-03-14T19:22:25Z,6g671k5lvgoo2bgub2516q1w4,L. Henriksen,,,5579179709,56,Center,5579179711,140,77.3,5579179713,141,68.7,5579179717,213,0.00,5579179715,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858743,499,1,2,49,32,aqtkb4mgrz8c6iqfufj6qjbv9,0,19.3,41.8,2025-03-14T19:08:03.494Z,2025-03-14T19:08:06Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5579182007,157,,5579182019,213,0.03,5579182011,56,Center,5579182013,140,70.9,5579182015,141,44.3,5579182017,212,54.2,5579182009,198,,5579182021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858753,518,1,2,49,35,ajtb177oqwawkdwbqhldmq6mx,0,24.0,66.7,2025-03-14T19:08:06.793Z,2025-03-14T19:08:12Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5579182093,141,46.1,5579182087,3,,5579182097,213,5.50,5579182095,212,19.9,5579182089,56,Back,5579182091,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858815,500,1,2,49,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,63.8,45.4,2025-03-14T19:08:08.621Z,2025-03-14T19:08:10Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5579182455,140,65.9,5579182457,141,19.2,5579182461,213,4.84,5579182453,56,Right,5579182459,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858877,501,1,2,49,39,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.1,18.3,2025-03-14T19:08:10.709Z,2025-03-14T19:08:12Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5579182789,56,Right,5579182791,140,58.0,5579182797,213,3.01,5579182795,212,8.6,5579182793,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858887,502,1,2,49,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,57.9,20.0,2025-03-14T19:08:12.405Z,2025-03-14T19:08:13Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5579182857,141,27.0,5579182855,140,60.5,5579182853,56,Center,5579182861,213,1.05,5579182859,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858917,503,1,2,49,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,60.5,27.0,2025-03-14T19:08:13.076Z,2025-03-14T19:08:15Z,bop31qof3lon7u6rvmb68ktzp,M. Bay,,,5579183021,213,3.98,5579183013,56,Right,5579183015,140,54.5,5579183017,141,16.7,5579183019,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787858959,504,1,2,49,44,aqtkb4mgrz8c6iqfufj6qjbv9,1,53.5,20.4,2025-03-14T19:08:15.028Z,2025-03-14T19:08:16Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5579183219,140,46.9,5579183225,213,2.27,5579183223,212,10.8,5579183221,141,32.5,5579183217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859069,505,1,2,49,45,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.8,34.0,2025-03-14T19:08:16.621Z,2025-03-14T19:08:21Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5579183859,212,27.9,5579183851,155,,5579183853,56,Right,5579183861,213,5.49,5579183857,141,4.6,5579183855,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859085,506,1,2,49,50,aqtkb4mgrz8c6iqfufj6qjbv9,0,67.3,3.5,2025-03-14T19:08:21.165Z,2025-03-14T19:08:22Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5579183937,236,,5579183943,286,,5579183919,212,4.6,5579183917,141,3.5,5579183915,140,71.7,5579183913,56,Right,5579183921,213,0.00,5579183939,233,519,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787859087,519,74,2,49,50,ajtb177oqwawkdwbqhldmq6mx,1,26.7,96.8,2025-03-14T19:08:21.166Z,2025-03-14T20:03:35Z,eyvv6b94feknnp1uew6n0ytat,N. Mouritsen,,,5579183925,285,,5579183971,233,506,5579183923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
