id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2747679177,38,3,1,2,6,aqtkb4mgrz8c6iqfufj6qjbv9,0,70.4,11.0,2024-11-11T18:04:14.837Z,2024-11-11T20:30:07Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5360448323,233,25,5360448231,56,Right,5360448233,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679187,25,7,1,2,6,b2vft81kyjurzbmekvgrqwr64,1,29.6,89.0,2024-11-11T18:04:14.838Z,2024-11-11T20:30:07Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360448271,56,Back,5360448315,233,38,5360448273,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679201,27,1,1,2,9,b2vft81kyjurzbmekvgrqwr64,1,26.4,83.0,2024-11-11T18:04:18.167Z,2024-11-11T18:04:20Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5360448339,141,71.1,5360448343,213,4.50,5360448335,56,Back,5360448337,140,24.7,5360448341,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679217,28,1,1,2,11,b2vft81kyjurzbmekvgrqwr64,1,25.1,71.2,2024-11-11T18:04:19.567Z,2024-11-11T18:04:23Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5360448421,56,Back,5360448429,213,1.54,5360448425,141,82.0,5360448427,212,7.3,5360448423,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679219,29,1,1,2,14,b2vft81kyjurzbmekvgrqwr64,0,25.3,82.0,2024-11-11T18:04:22.919Z,2024-11-11T18:04:23Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5360448443,56,Back,5360448447,141,81.2,5360448445,140,37.5,5360448449,212,12.8,5360448441,155,,5360448451,213,6.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679229,40,1,1,2,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.4,9.4,2024-11-11T18:04:23.391Z,2024-11-11T18:04:24Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5360448517,1,,5360448513,213,0.73,5360448495,157,,5360448505,141,31.0,5360448509,212,21.9,5360448501,140,62.9,5360448497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679231,41,1,1,2,16,aqtkb4mgrz8c6iqfufj6qjbv9,0,62.9,31.0,2024-11-11T18:04:24.695Z,2024-11-11T18:04:25Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5360448529,56,Center,5360448537,213,4.56,5360448533,141,22.2,5360448531,140,62.0,5360448535,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679249,30,1,1,2,19,b2vft81kyjurzbmekvgrqwr64,1,31.6,81.8,2024-11-11T18:04:27.727Z,2024-11-11T18:04:28Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5360448625,212,16.4,5360448621,140,16.0,5360448623,141,80.2,5360448619,56,Back,5360448627,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679259,31,1,1,2,20,b2vft81kyjurzbmekvgrqwr64,1,16.0,80.2,2024-11-11T18:04:28.783Z,2024-11-11T18:04:30Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360448669,213,4.32,5360448661,56,Back,5360448665,141,58.8,5360448667,212,15.8,5360448663,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679271,32,1,1,2,21,b2vft81kyjurzbmekvgrqwr64,1,10.2,58.8,2024-11-11T18:04:30.407Z,2024-11-11T18:04:34Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5360448719,140,7.3,5360448723,212,27.3,5360448725,213,4.60,5360448717,56,Back,5360448721,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679287,33,1,1,2,25,b2vft81kyjurzbmekvgrqwr64,1,7.3,19.2,2024-11-11T18:04:34.087Z,2024-11-11T18:04:37Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360448827,212,10.3,5360448823,140,8.3,5360448829,213,1.47,5360448821,56,Back,5360448825,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679301,34,1,1,2,28,b2vft81kyjurzbmekvgrqwr64,1,7.0,33.9,2024-11-11T18:04:37.198Z,2024-11-11T18:04:40Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5360448911,56,Back,5360448919,213,1.39,5360448915,141,65.8,5360448917,212,22.0,5360448913,140,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679349,35,1,1,2,31,b2vft81kyjurzbmekvgrqwr64,1,10.6,63.6,2024-11-11T18:04:40.086Z,2024-11-11T18:04:50Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360449223,140,7.7,5360449227,212,10.0,5360449225,141,49.6,5360449229,213,4.40,5360449221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679351,36,12,1,2,32,b2vft81kyjurzbmekvgrqwr64,1,7.3,45.2,2024-11-11T18:04:41.279Z,2024-11-11T18:07:21Z,9yxhg70gpwi3e9s84c8qwg0yx,J. Dakir,,,5360449239,56,Back,5360450579,212,8.9,5360450571,140,11.0,5360450581,213,1.12,5360450575,141,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679595,37,45,1,2,34,b2vft81kyjurzbmekvgrqwr64,0,9.9,58.0,2024-11-11T18:04:43.038Z,2024-11-11T19:04:45Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360450649,285,,5360454173,233,44,5360450647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679751,44,3,1,2,34,aqtkb4mgrz8c6iqfufj6qjbv9,1,90.1,42.0,2024-11-11T18:04:43.038Z,2024-11-11T19:04:45Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5360451753,56,Center,5360454167,233,37,5360451755,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679343,43,16,1,2,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,92.7,43.2,2024-11-11T18:04:43.880Z,2024-11-11T20:16:28Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5360449181,17,,5360449183,56,Center,5360450761,231,44.4,5360450425,375,02:34.777,5360450417,72,,5360450755,214,,5360449179,22,,5360450421,374,2024-11-11 18:04:43.343,5360450753,103,4.4,5360450757,458,5360450751,102,47.1,5360450759,230,93.4,5360450749,80,,,,,,,,,,,,,,,,,,,,
2747679331,42,43,1,2,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2024-11-11T18:04:46.118Z,2024-11-11T18:05:49Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5360449101,17,0,5360449109,249,0,5360451045,144,39,5360449103,56,Center,5360449099,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679611,38,1,1,3,30,b2vft81kyjurzbmekvgrqwr64,1,49.6,49.4,2024-11-11T18:05:39.512Z,2024-11-11T18:05:41Z,8gqvlydur0v4cpmz1ozqkejh0,M. Bruhn,,,5360450783,213,3.51,5360450773,140,44.6,5360450787,279,G,5360450775,141,46.4,5360450789,278,,5360450779,212,5.6,5360450771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679623,39,1,1,3,32,b2vft81kyjurzbmekvgrqwr64,1,44.6,46.7,2024-11-11T18:05:41.006Z,2024-11-11T18:05:43Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5360450883,213,4.29,5360450877,140,37.0,5360450875,56,Back,5360450881,212,19.5,5360450879,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679635,40,1,1,3,34,b2vft81kyjurzbmekvgrqwr64,1,37.0,20.6,2024-11-11T18:05:42.854Z,2024-11-11T18:05:46Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360450941,141,27.4,5360450937,56,Back,5360450945,213,0.56,5360450943,212,8.7,5360450939,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679645,41,1,1,3,37,b2vft81kyjurzbmekvgrqwr64,1,45.7,27.3,2024-11-11T18:05:46.166Z,2024-11-11T18:05:48Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5360451015,155,,5360451023,212,24.7,5360451019,140,69.2,5360451021,141,28.5,5360451017,56,Center,5360451025,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679653,42,1,1,3,39,b2vft81kyjurzbmekvgrqwr64,1,69.2,28.5,2024-11-11T18:05:48.134Z,2024-11-11T18:05:49Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5360451057,212,4.7,5360451053,140,65.7,5360451051,56,Center,5360451059,213,2.47,5360451055,141,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679659,43,1,1,3,40,b2vft81kyjurzbmekvgrqwr64,1,65.7,32.8,2024-11-11T18:05:49.240Z,2024-11-11T18:05:50Z,bp232fgjrfyok2471ec7u1tcl,M. Kristensen,,,5360451087,212,14.6,5360451083,140,51.9,5360451089,213,3.04,5360451081,56,Center,5360451085,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679665,44,1,1,3,42,b2vft81kyjurzbmekvgrqwr64,1,52.5,35.1,2024-11-11T18:05:50.614Z,2024-11-11T18:05:52Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5360451141,140,44.1,5360451145,212,12.8,5360451147,213,2.33,5360451143,141,48.7,5360451139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679683,45,1,1,3,44,b2vft81kyjurzbmekvgrqwr64,1,44.1,48.7,2024-11-11T18:05:52.614Z,2024-11-11T18:05:55Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5360451263,213,1.48,5360451261,212,18.0,5360451257,140,45.6,5360451255,56,Back,5360451259,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679689,46,1,1,3,47,b2vft81kyjurzbmekvgrqwr64,1,45.6,75.1,2024-11-11T18:05:55.710Z,2024-11-11T18:05:57Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360451329,141,54.8,5360451325,56,Back,5360451333,213,3.87,5360451331,212,20.8,5360451327,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679717,47,1,1,3,48,b2vft81kyjurzbmekvgrqwr64,1,30.8,54.8,2024-11-11T18:05:57.502Z,2024-11-11T18:06:04Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5360451529,56,Back,5360451541,213,4.21,5360451533,141,23.0,5360451537,212,24.6,5360451531,140,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679739,48,1,1,3,55,b2vft81kyjurzbmekvgrqwr64,1,19.2,30.9,2024-11-11T18:06:04.357Z,2024-11-11T18:06:06Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360451669,213,0.92,5360451661,56,Back,5360451665,141,64.9,5360451667,212,29.0,5360451663,140,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679761,49,1,1,3,58,b2vft81kyjurzbmekvgrqwr64,1,35.9,64.9,2024-11-11T18:06:06.758Z,2024-11-11T18:06:10Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5360451813,140,23.7,5360451817,212,16.6,5360451815,141,80.5,5360451819,213,2.45,5360451811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679777,50,1,1,4,1,b2vft81kyjurzbmekvgrqwr64,1,27.9,81.8,2024-11-11T18:06:10.062Z,2024-11-11T18:06:14Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360451999,213,4.50,5360451991,56,Back,5360451995,141,46.6,5360451997,212,24.5,5360451993,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679783,51,1,1,4,5,b2vft81kyjurzbmekvgrqwr64,1,23.1,47.6,2024-11-11T18:06:14.373Z,2024-11-11T18:06:16Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5360452041,212,21.9,5360452037,140,21.1,5360452035,56,Back,5360452039,141,15.5,5360452043,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679791,52,1,1,4,7,b2vft81kyjurzbmekvgrqwr64,1,21.4,18.0,2024-11-11T18:06:15.949Z,2024-11-11T18:06:18Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360452113,213,1.40,5360452107,140,25.1,5360452109,141,50.9,5360452111,212,22.7,5360452105,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679823,53,1,1,4,9,b2vft81kyjurzbmekvgrqwr64,1,24.2,50.6,2024-11-11T18:06:17.831Z,2024-11-11T18:06:24Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5360452283,212,18.2,5360452277,56,Back,5360452287,1,,5360452285,213,0.51,5360452275,157,,5360452281,141,63.6,5360452279,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679827,54,1,1,4,15,b2vft81kyjurzbmekvgrqwr64,1,47.4,66.7,2024-11-11T18:06:24.038Z,2024-11-11T18:06:25Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5360452299,140,48.5,5360452303,212,8.1,5360452301,141,78.5,5360452297,56,Back,5360452305,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679851,55,1,1,4,16,b2vft81kyjurzbmekvgrqwr64,1,48.5,78.5,2024-11-11T18:06:24.942Z,2024-11-11T18:06:30Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5360452497,140,39.6,5360452503,213,3.67,5360452501,212,10.8,5360452499,141,70.5,5360452495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679857,56,1,1,4,21,b2vft81kyjurzbmekvgrqwr64,1,42.2,71.2,2024-11-11T18:06:29.942Z,2024-11-11T18:06:32Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360452533,212,18.1,5360452529,140,58.8,5360452535,213,6.01,5360452527,56,Center,5360452531,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679863,57,1,1,4,23,b2vft81kyjurzbmekvgrqwr64,1,58.8,63.9,2024-11-11T18:06:32.093Z,2024-11-11T20:45:03Z,4qyfoq5fjiochtj89w426lm21,S. Andreasen,,,5360452579,141,69.7,5360452581,212,6.2,5360452575,56,Center,5360452577,140,63.4,5360452583,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679867,58,61,1,4,26,b2vft81kyjurzbmekvgrqwr64,0,63.4,69.7,2024-11-11T18:06:34.606Z,2024-11-11T18:06:35Z,dwuxps3jv2852642q000wep6,V. Rasmussen,,,5360452607,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679883,46,1,1,4,27,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.2,5.6,2024-11-11T18:06:36.281Z,2024-11-11T20:45:03Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5360452721,56,Back,5360452729,213,1.27,5360452725,141,16.4,5360452727,212,7.7,5360452723,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679885,47,1,1,4,30,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.6,18.9,2024-11-11T18:06:38.846Z,2024-11-11T18:06:39Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5360452745,141,16.5,5360452749,213,3.45,5360452741,56,Back,5360452743,140,32.7,5360452747,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679893,48,1,1,4,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.7,16.5,2024-11-11T18:06:39.669Z,2024-11-11T18:06:40Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360452801,141,5.6,5360452797,56,Back,5360452805,213,4.95,5360452803,212,7.6,5360452799,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679899,49,1,1,4,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.4,5.6,2024-11-11T18:06:40.581Z,2024-11-11T18:06:42Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5360452853,56,Back,5360452857,141,31.6,5360452861,213,2.53,5360452855,140,10.6,5360452859,212,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679915,50,1,1,4,33,aqtkb4mgrz8c6iqfufj6qjbv9,0,10.6,31.6,2024-11-11T18:06:42.557Z,2024-11-11T18:06:47Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5360453027,213,6.04,5360453031,1,,5360453019,56,Back,5360453023,141,18.3,5360453021,140,45.7,5360453017,157,,5360453025,212,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679927,59,44,1,4,38,b2vft81kyjurzbmekvgrqwr64,1,49.7,77.6,2024-11-11T18:06:46.636Z,2024-11-11T20:29:46Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360738037,285,,5360453085,56,Back,5360453115,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679921,51,44,1,4,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,50.3,22.4,2024-11-11T18:06:46.637Z,2024-11-11T20:29:46Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5360453045,56,Center,5360453123,233,59,5360453127,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679949,60,1,1,4,38,b2vft81kyjurzbmekvgrqwr64,1,41.9,70.6,2024-11-11T18:06:47.270Z,2024-11-11T18:06:50Z,ebd3uvtt54wkdsahc2127j02c,F. Dietz,,,5360453207,3,,5360453209,56,Center,5360453213,141,73.0,5360453217,213,0.08,5360453215,212,21.4,5360453211,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679951,61,1,1,4,40,b2vft81kyjurzbmekvgrqwr64,0,62.2,73.0,2024-11-11T18:06:49.141Z,2024-11-11T18:20:29Z,ea2x4o6ufsqoz2zz7tqcnvo16,L. Klitten,,,5360453235,56,Center,5360453239,141,71.7,5360453243,213,5.77,5360453233,3,,5360453241,212,1.8,5360453237,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679943,52,61,1,4,41,aqtkb4mgrz8c6iqfufj6qjbv9,1,32.9,7.7,2024-11-11T18:06:49.844Z,2024-11-11T18:06:50Z,81gka3mi69fh8gyehyy8xo9as,C. Allen,,,5360453171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679977,53,1,1,4,42,aqtkb4mgrz8c6iqfufj6qjbv9,1,28.4,13.5,2024-11-11T18:06:51.054Z,2024-11-11T18:06:55Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360453409,56,Right,5360453407,157,,5360453415,212,27.4,5360453411,140,54.3,5360453419,1,,5360453413,141,18.2,5360453417,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679979,54,4,1,4,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,52.0,31.0,2024-11-11T18:06:55.574Z,2024-11-11T19:04:51Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5360455603,233,62,5360453443,265,,5360453439,56,Center,5360453445,286,,5360453437,13,,5360453441,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747679995,62,4,1,4,47,b2vft81kyjurzbmekvgrqwr64,0,48.0,69.0,2024-11-11T18:06:55.575Z,2024-11-11T19:04:51Z,9xub4z9b3bog8wqhn5yfihecp,M. Pedersen,,,5360453583,152,,5360455583,285,,5360455623,233,54,5360453585,265,,5360453579,13,,5360453581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680075,55,1,1,5,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.6,40.4,2024-11-11T18:07:10.950Z,2024-11-11T18:07:13Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360454151,140,54.7,5360454149,56,Center,5360454155,212,15.5,5360454145,5,,5360454147,152,,5360454157,213,5.29,5360454153,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680079,56,1,1,5,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.7,21.3,2024-11-11T18:07:13.206Z,2024-11-11T18:07:16Z,khqldwfq14b7giakss24l9t5,K. Enghardt,,,5360454217,141,38.6,5360454213,56,Back,5360454221,213,2.28,5360454219,212,15.6,5360454215,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680095,57,1,1,5,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,46.0,40.6,2024-11-11T18:07:15.861Z,2024-11-11T18:07:18Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5360454347,212,11.4,5360454343,140,55.4,5360454341,56,Center,5360454349,213,5.76,5360454345,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680123,58,1,1,5,9,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.6,34.0,2024-11-11T18:07:17.990Z,2024-11-11T18:07:23Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5360454555,140,24.0,5360454559,212,33.4,5360454553,56,Back,5360454557,141,47.5,5360454561,213,2.86,5360454563,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680163,59,1,1,5,14,aqtkb4mgrz8c6iqfufj6qjbv9,1,23.9,47.5,2024-11-11T18:07:23.549Z,2024-11-11T18:07:29Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5360454833,56,Left,5360454841,213,0.69,5360454837,141,82.4,5360454835,140,51.4,5360454839,212,37.4,5360454843,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680171,60,1,1,5,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,51.4,82.4,2024-11-11T18:07:28.014Z,2024-11-11T18:22:05Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5360454933,1,,5360454931,213,5.62,5360454921,157,,5360454929,212,27.0,5360454925,140,71.7,5360454927,141,58.1,5360454923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680179,61,44,1,5,20,aqtkb4mgrz8c6iqfufj6qjbv9,1,72.6,50.2,2024-11-11T18:07:29.100Z,2024-11-11T20:45:02Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5360454977,56,Center,5360455015,233,63,5360454979,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680165,63,44,1,5,20,b2vft81kyjurzbmekvgrqwr64,0,27.4,49.8,2024-11-11T18:07:29.101Z,2024-11-11T20:29:47Z,6bv0j0ezhh9u5u5hqz64p790q,M. Jacobsen,,,5360454853,285,,5360455027,233,61,5360454851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680183,62,1,1,5,21,aqtkb4mgrz8c6iqfufj6qjbv9,0,72.5,58.1,2024-11-11T18:07:29.894Z,2024-11-11T18:22:16Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5360454997,213,1.25,5360454987,3,,5360454993,141,69.4,5360454991,140,74.9,5360454995,212,8.1,5360454989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680191,64,43,1,5,23,b2vft81kyjurzbmekvgrqwr64,1,0.0,0.0,2024-11-11T18:07:32.174Z,2024-11-11T18:07:35Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360455033,56,Back,5360455197,144,44,5360455035,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680201,65,1,1,5,23,b2vft81kyjurzbmekvgrqwr64,0,24.6,39.7,2024-11-11T18:07:32.493Z,2024-11-11T18:07:33Z,cflwegqpzch8y30pb3dhigqnd,E. Søgaard,,,5360455077,56,Back,5360455083,212,6.8,5360455079,140,29.1,5360455081,141,32.5,5360455075,3,,5360455085,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680229,63,1,1,5,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,80.0,95.7,2024-11-11T18:07:35.469Z,2024-11-11T18:07:38Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5360455287,56,Left,5360455293,212,14.6,5360455291,141,83.5,5360455289,140,68.6,5360455295,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747680231,64,4,1,5,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,66.8,80.8,2024-11-11T18:07:38.062Z,2024-11-11T19:04:51Z,bpldj4qdzfdm1n739atcadbmc,B. Kücükylidiz,,,5360455329,56,Left,5360455327,13,,5360455333,265,,5360455419,233,66,5360455335,286,,5360455331,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
