id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/value
2811877743,404,1,1,41,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,15.0,27.9,2025-05-08T17:41:39.251Z,2025-05-08T17:41:40Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711357661,213,1.99,5711357659,212,14.2,5711357653,56,Back,5711357655,140,9.5,5711357657,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877769,405,1,1,41,29,aqtkb4mgrz8c6iqfufj6qjbv9,1,11.2,56.0,2025-05-08T17:41:42.731Z,2025-05-08T17:41:46Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5711357805,141,26.7,5711357807,212,22.1,5711357801,56,Back,5711357803,140,20.4,5711357809,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877781,406,1,1,41,33,aqtkb4mgrz8c6iqfufj6qjbv9,1,21.5,24.0,2025-05-08T17:41:46.555Z,2025-05-08T17:41:48Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711357877,56,Back,5711357881,141,41.5,5711357883,212,12.6,5711357879,140,25.3,5711357885,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877829,407,1,1,41,35,aqtkb4mgrz8c6iqfufj6qjbv9,1,25.3,41.5,2025-05-08T17:41:48.707Z,2025-05-08T17:41:58Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711358145,56,Back,5711358147,140,5.2,5711358153,213,3.19,5711358151,212,21.1,5711358149,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877839,408,1,1,41,45,aqtkb4mgrz8c6iqfufj6qjbv9,0,9.6,39.7,2025-05-08T17:41:58.484Z,2025-05-08T17:41:59Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5711358197,213,0.13,5711358195,212,31.0,5711358189,56,Back,5711358193,141,45.8,5711358191,140,38.9,5711358187,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877865,399,8,1,41,48,ajtb177oqwawkdwbqhldmq6mx,1,29.9,47.0,2025-05-08T17:42:01.275Z,2025-05-08T17:42:29Z,8xe0fufxfgf5cuwgysz3r2j85,E. Christensen,,,5711358863,15,,5711358335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877871,401,1,1,41,51,ajtb177oqwawkdwbqhldmq6mx,0,50.7,48.4,2025-05-08T17:42:04.010Z,2025-05-08T17:42:19Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5711358361,213,0.25,5711358359,212,14.1,5711358353,56,Center,5711358355,140,63.7,5711358357,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877875,409,8,1,41,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,18.8,68.5,2025-05-08T17:42:05.851Z,2025-05-08T17:42:06Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711358381,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877879,402,61,1,41,55,ajtb177oqwawkdwbqhldmq6mx,1,91.2,42.8,2025-05-08T17:42:07.775Z,2025-05-08T17:42:07Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711358395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811877919,403,1,1,41,57,ajtb177oqwawkdwbqhldmq6mx,1,89.8,35.7,2025-05-08T17:42:10.533Z,2025-05-08T17:43:08Z,86mx27krl6c613x6e3t9g3cic,F. Isaki,,1.0,5711358625,141,58.2,5711359901,210,16,5711358629,213,1.56,5711358623,140,89.9,5711358619,155,,5711359905,22,,5711358627,212,15.3,5711358621,56,Center,5711359903,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878049,404,16,1,41,58,ajtb177oqwawkdwbqhldmq6mx,1,93.3,51.7,2025-05-08T17:42:11.347Z,2025-05-08T19:32:42Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5711359959,230,98.4,5711359953,214,,5711359417,20,,5711528169,79,,5711359281,22,,5711359943,154,,5711359949,102,49.4,5711359961,231,35.9,5711359957,328,,5711359285,56,Center,5711359941,29,5711359425,375,5711359955,108,5711359421,374,2025-05-08 18:42:10.919,5711359283,17,5711359951,103,22.2,5711359945,55,403,,,,,,,41:58.167,,
2811878125,410,1,1,42,47,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.5,49.9,2025-05-08T17:42:59.988Z,2025-05-08T17:43:01Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5711359635,212,10.1,5711359633,141,56.7,5711359639,279,G,5711359629,56,Back,5711359637,213,2.66,5711359631,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878127,411,1,1,42,48,aqtkb4mgrz8c6iqfufj6qjbv9,1,42.0,56.7,2025-05-08T17:43:01.116Z,2025-05-08T17:43:02Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711359651,141,39.4,5711359649,140,35.8,5711359653,212,13.4,5711359647,56,Back,5711359655,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878161,412,1,1,42,49,aqtkb4mgrz8c6iqfufj6qjbv9,1,35.8,39.4,2025-05-08T17:43:01.772Z,2025-05-08T17:43:05Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711359781,56,Back,5711359789,213,1.35,5711359783,140,38.2,5711359785,141,56.1,5711359787,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878185,413,1,1,42,53,aqtkb4mgrz8c6iqfufj6qjbv9,1,38.4,62.6,2025-05-08T17:43:05.764Z,2025-05-08T17:43:08Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711359909,140,46.6,5711359915,213,1.08,5711359911,141,86.3,5711359907,56,Back,5711359913,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878193,414,1,1,42,55,aqtkb4mgrz8c6iqfufj6qjbv9,1,47.7,86.8,2025-05-08T17:43:08.292Z,2025-05-08T17:43:10Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711359997,56,Center,5711360001,141,67.0,5711360003,212,17.5,5711360005,213,5.40,5711359999,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878231,415,1,1,42,57,aqtkb4mgrz8c6iqfufj6qjbv9,1,58.3,67.3,2025-05-08T17:43:09.876Z,2025-05-08T17:43:17Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5711360187,141,76.9,5711360183,56,Back,5711360189,212,16.5,5711360185,140,43.9,5711360191,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878245,416,1,1,43,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,43.5,75.6,2025-05-08T17:43:17.677Z,2025-05-08T17:43:21Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711360277,141,52.1,5711360281,213,3.76,5711360275,140,22.1,5711360279,212,27.6,5711360273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878265,417,1,1,43,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,22.1,52.1,2025-05-08T17:43:21.444Z,2025-05-08T17:43:25Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5711360419,56,Back,5711360427,213,5.27,5711360421,140,31.1,5711360425,212,17.8,5711360423,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878291,418,1,1,43,12,aqtkb4mgrz8c6iqfufj6qjbv9,1,34.2,28.3,2025-05-08T17:43:25.412Z,2025-05-08T17:43:32Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711360589,141,56.3,5711360585,56,Back,5711360591,212,19.5,5711360593,213,1.78,5711360587,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878305,419,1,1,43,19,aqtkb4mgrz8c6iqfufj6qjbv9,1,54.5,72.1,2025-05-08T17:43:32.501Z,2025-05-08T17:43:36Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711360661,213,0.83,5711360659,212,20.9,5711360653,56,Left,5711360655,140,68.0,5711360657,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878313,420,1,1,43,23,aqtkb4mgrz8c6iqfufj6qjbv9,1,75.9,91.5,2025-05-08T17:43:36.573Z,2025-05-08T17:43:38Z,9350utk4onh2hv5jznxqpkd7t,R. Møller,,,5711360687,140,81.2,5711360693,213,5.61,5711360689,141,85.0,5711360691,212,7.1,5711360685,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878315,421,1,1,43,25,aqtkb4mgrz8c6iqfufj6qjbv9,1,81.2,85.0,2025-05-08T17:43:37.796Z,2025-05-08T17:43:39Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711360705,213,3.14,5711360697,56,Left,5711360701,141,85.1,5711360699,140,64.8,5711360703,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878341,422,1,1,43,26,aqtkb4mgrz8c6iqfufj6qjbv9,1,65.0,83.5,2025-05-08T17:43:39.549Z,2025-05-08T17:43:45Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711360825,140,69.4,5711360831,213,4.98,5711360827,141,58.8,5711360823,56,Center,5711360829,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878361,423,1,1,43,32,aqtkb4mgrz8c6iqfufj6qjbv9,1,76.5,76.7,2025-05-08T17:43:45.045Z,2025-05-08T17:43:49Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711360929,212,12.6,5711360923,56,Left,5711360925,140,85.1,5711360931,213,0.77,5711360927,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878395,424,1,1,43,36,aqtkb4mgrz8c6iqfufj6qjbv9,0,86.7,90.5,2025-05-08T17:43:49.013Z,2025-05-08T17:43:54Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711361119,140,100.0,5711361113,2,,5711361127,1,,5711361121,141,18.8,5711361115,155,,5711361125,213,5.00,5711361117,56,Right,5711361123,212,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878455,405,5,1,43,39,ajtb177oqwawkdwbqhldmq6mx,1,-0.8,80.3,2025-05-08T17:43:52.701Z,2025-05-08T18:13:19Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5711361487,56,Back,5711361489,346,,5711361849,233,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878525,425,5,1,43,39,aqtkb4mgrz8c6iqfufj6qjbv9,0,100.8,19.7,2025-05-08T17:43:52.701Z,2025-05-08T18:13:19Z,uiyol728wan4mxco2foplknp,A. Justinussen,,,5711361857,233,405,5711361841,56,Right,5711361843,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878469,406,1,1,43,55,ajtb177oqwawkdwbqhldmq6mx,1,4.7,61.5,2025-05-08T17:44:08.106Z,2025-05-08T17:54:32Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711361555,141,50.7,5711361559,213,4.38,5711361553,140,2.3,5711361563,237,,5711361557,212,7.8,5711361551,56,Back,5711361549,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878475,407,1,1,43,56,ajtb177oqwawkdwbqhldmq6mx,1,3.5,51.9,2025-05-08T17:44:09.594Z,2025-05-08T17:44:11Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711361575,56,Back,5711361583,213,0.06,5711361577,140,16.4,5711361581,212,13.6,5711361579,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878499,408,1,1,43,58,ajtb177oqwawkdwbqhldmq6mx,1,15.4,57.0,2025-05-08T17:44:11.097Z,2025-05-08T17:44:14Z,e8vt8711wb40afht2v13omket,M. Wohlgemuth,,,5711361699,212,22.0,5711361693,56,Back,5711361701,213,1.73,5711361697,141,88.9,5711361695,140,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878511,409,1,1,44,1,ajtb177oqwawkdwbqhldmq6mx,0,10.5,89.4,2025-05-08T17:44:13.809Z,2025-05-08T17:44:15Z,6dki65mdd3letfjjj51i0w3c9,A. Heimer,,,5711361781,1,,5711361775,141,78.7,5711361773,140,29.9,5711361779,213,5.94,5711361777,212,21.6,5711361769,157,,5711361771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878531,426,8,1,44,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.1,29.1,2025-05-08T17:44:16.149Z,2025-05-08T17:44:16Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711361855,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878541,428,1,1,44,3,aqtkb4mgrz8c6iqfufj6qjbv9,1,59.1,29.1,2025-05-08T17:44:16.661Z,2025-05-08T17:44:19Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711361893,56,Center,5711361899,212,22.8,5711361897,141,41.0,5711361901,213,0.36,5711361895,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878555,429,1,1,44,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,79.4,41.0,2025-05-08T17:44:18.893Z,2025-05-08T17:44:25Z,uiyol728wan4mxco2foplknp,A. Justinussen,1.0,,5711362135,154,,5711361953,56,Center,5711361959,212,6.1,5711361955,140,80.9,5711362133,210,15,5711361961,213,1.31,5711361957,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878561,430,15,1,44,7,aqtkb4mgrz8c6iqfufj6qjbv9,1,80.9,49.6,2025-05-08T17:44:20.062Z,2025-05-08T17:44:26Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5711362157,29,,5711362161,55,429,5711362001,56,Center,5711362165,102,47.7,5711362159,154,,5711362167,103,14.6,5711361997,22,,5711362025,20,,5711362175,233,410,5711361999,18,,5711362171,147,5711362155,80,5711362169,146,,,,,,,,,,,,,,,,,46.8,,97.5,
2811878567,410,10,1,44,7,ajtb177oqwawkdwbqhldmq6mx,1,1.7,51.5,2025-05-08T17:44:20.162Z,2025-05-08T17:44:26Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711362045,177,,5711362019,182,,5711362047,179,,5711362021,56,Back,5711362193,233,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878657,412,1,1,44,24,ajtb177oqwawkdwbqhldmq6mx,1,4.1,51.2,2025-05-08T17:44:37.257Z,2025-05-08T17:44:40Z,9y3vs6l0mjj38z0kw062jlh3p,A. Vaporakis,,,5711362555,1,,5711362547,140,52.2,5711362545,56,Center,5711362543,199,,5711362551,212,51.8,5711362549,141,67.8,5711362553,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878665,413,61,1,44,25,ajtb177oqwawkdwbqhldmq6mx,1,52.2,67.8,2025-05-08T17:44:37.890Z,2025-05-08T17:54:13Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,,5711362575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811880977,460,61,1,44,26,ajtb177oqwawkdwbqhldmq6mx,1,48.0,60.2,2025-05-08T17:44:38.752Z,2025-05-08T17:53:44Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,1.0,,5711375629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878681,431,83,1,44,27,aqtkb4mgrz8c6iqfufj6qjbv9,0,49.1,48.4,2025-05-08T17:44:40.190Z,2025-05-08T17:44:57Z,2tcdx5rp7vujnlid4oqqxdogk,M. Due Grandt,,,5711363191,399,dja68kdmhtsm9x5zqzgtpqas4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878703,414,15,1,44,31,ajtb177oqwawkdwbqhldmq6mx,1,79.7,37.0,2025-05-08T17:44:44.458Z,2025-05-08T19:34:29Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711363303,29,,5711363309,102,51.9,5711362739,18,,5711363311,103,18.4,5711362737,22,,5711363315,147,48.2,5711531385,215,,5711363159,20,,5711363323,233,432,5711363305,55,460,5711531383,76,5711362741,56,5711363313,146,,,,,,,,,,,,,,,,,,Center,96.7,
2811878719,432,10,1,44,31,aqtkb4mgrz8c6iqfufj6qjbv9,1,4.2,52.5,2025-05-08T17:44:44.558Z,2025-05-08T17:45:02Z,8mswl5vzza12hylodrrsq3zvu,A. Kappenberger,,,5711362851,173,,5711362853,178,,5711363333,233,414,5711362855,182,,5711362857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878745,415,61,1,44,37,ajtb177oqwawkdwbqhldmq6mx,0,89.6,50.1,2025-05-08T17:44:50.665Z,2025-05-08T20:05:17Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711362959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878749,433,12,1,44,37,aqtkb4mgrz8c6iqfufj6qjbv9,1,6.8,43.9,2025-05-08T17:44:50.670Z,2025-05-08T17:44:52Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711362991,212,31.2,5711362985,56,Back,5711362989,141,0.0,5711362987,140,10.4,5711363039,167,,5711362993,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878867,416,5,1,44,38,ajtb177oqwawkdwbqhldmq6mx,1,87.8,101.6,2025-05-08T17:44:51.671Z,2025-05-08T19:22:39Z,dja68kdmhtsm9x5zqzgtpqas4,T. Blidegn,,,5711396203,233,434,5711363641,347,,5711363639,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878759,434,5,1,44,38,aqtkb4mgrz8c6iqfufj6qjbv9,0,12.2,-1.6,2025-05-08T17:44:51.671Z,2025-05-08T19:22:39Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711363031,56,Back,5711363033,347,,5711396207,233,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811879807,472,70,1,44,59,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-08T17:45:11.752Z,2025-05-08T17:48:20Z,,,,,5711368821,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878885,417,1,1,44,59,ajtb177oqwawkdwbqhldmq6mx,1,79.5,100.0,2025-05-08T17:45:12.458Z,2025-05-08T17:45:17Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5711363745,212,10.2,5711363739,56,Left,5711363743,141,92.3,5711363747,213,5.61,5711363741,140,87.1,5711363737,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878889,418,61,1,45,4,ajtb177oqwawkdwbqhldmq6mx,1,87.3,92.7,2025-05-08T17:45:17.169Z,2025-05-08T17:45:17Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5711363755,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811879019,421,61,1,45,4,ajtb177oqwawkdwbqhldmq6mx,1,86.6,93.5,2025-05-08T17:45:17.634Z,2025-05-08T17:45:49Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5711364455,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811879053,422,61,1,45,5,ajtb177oqwawkdwbqhldmq6mx,1,87.5,94.8,2025-05-08T17:45:18.537Z,2025-05-08T17:45:58Z,4a0jmv6qmwn01iuqp1mhnyzth,N. Thomsen,,,5711364635,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878899,436,1,1,45,5,aqtkb4mgrz8c6iqfufj6qjbv9,1,8.5,7.9,2025-05-08T17:45:18.604Z,2025-05-08T17:45:19Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711363817,141,13.8,5711363819,212,4.3,5711363813,56,Back,5711363815,140,10.0,5711363821,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878897,419,43,1,45,6,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-05-08T17:45:19.178Z,2025-05-08T17:46:12Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5711365151,144,61,5711363807,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878915,437,1,1,45,6,aqtkb4mgrz8c6iqfufj6qjbv9,1,10.0,13.8,2025-05-08T17:45:19.302Z,2025-05-08T17:45:22Z,akiwokthm1z7rbifshqhs24t1,P. Larsen,,,5711363937,213,1.59,5711363929,56,Back,5711363931,140,9.9,5711363935,212,4.8,5711363933,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811879805,439,70,1,45,6,ajtb177oqwawkdwbqhldmq6mx,1,0.0,0.0,2025-05-08T17:45:19.403Z,2025-05-08T19:24:07Z,,,,,5711368815,277,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811878917,438,50,1,45,8,aqtkb4mgrz8c6iqfufj6qjbv9,1,9.6,19.6,2025-05-08T17:45:21.199Z,2025-05-08T19:05:39Z,5i6n6yne6fh410vk7p7kkokmi,G. Arndal-Lauritzen,,,5711364501,233,420,5711363943,285,,5711363941,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811879017,420,7,1,45,8,ajtb177oqwawkdwbqhldmq6mx,1,90.4,80.4,2025-05-08T17:45:21.200Z,2025-05-08T17:46:36Z,ab3nxxoj7bxlnhot9htoex1xw,G. Højbjerg,,,5711364457,233,438,5711364451,56,Left,5711364453,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811879177,424,1,1,45,10,ajtb177oqwawkdwbqhldmq6mx,1,97.6,60.5,2025-05-08T17:45:23.350Z,2025-05-08T19:36:07Z,kqj7nh6pqmqbt0abyyu0fcpg,O. Addo,,1.0,5711365361,213,4.36,5711366513,154,,5711534881,22,,5711365357,141,46.1,5711365359,212,10.4,5711365353,56,Center,5711365355,140,94.2,5711366511,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811879187,425,16,1,45,12,ajtb177oqwawkdwbqhldmq6mx,1,93.0,58.1,2025-05-08T17:45:25.305Z,2025-05-08T19:36:07Z,8i0o1b8rjsab9se3v6vteqmfo,E. Nnamani,,,5711534903,78,,5711366173,72,,5711366529,102,49.2,5711366523,154,,5711366537,230,95.1,5711366181,375,45:12.002,5711365389,56,Center,5711366533,214,,5711366539,231,65.3,5711365387,17,,5711366177,374,5711366531,103,5711366525,55,5711534901,22,,5711366521,29,5711366535,328,,,,,,,,,,2025-05-08 18:45:24.754,2.5,424,
2811879141,439,1,1,45,56,aqtkb4mgrz8c6iqfufj6qjbv9,1,50.5,50.0,2025-05-08T17:46:09.327Z,2025-05-08T19:14:54Z,1fjkjzsei9slx2t4zhsqdkve1,M. Etim,,,5711365177,213,4.15,5711365169,56,Back,5711365171,140,45.6,5711488255,279,G,5711365175,212,9.7,5711365173,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811879143,440,1,1,46,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,45.6,37.9,2025-05-08T17:46:12.815Z,2025-05-08T17:46:13Z,5dlh0fa9yo6z283w9p58xmnoq,N. Schmidt,,,5711365187,212,10.5,5711365185,141,46.1,5711365183,140,37.1,5711365189,213,2.58,5711365181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811879151,441,43,1,46,0,aqtkb4mgrz8c6iqfufj6qjbv9,1,0.0,0.0,2025-05-08T17:46:13.704Z,2025-05-08T19:12:28Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711483213,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811879165,442,1,1,46,2,aqtkb4mgrz8c6iqfufj6qjbv9,1,37.1,46.1,2025-05-08T17:46:15.432Z,2025-05-08T17:46:17Z,5z7y55t2o577r8ki3i5855as,J. Witt,,,5711365285,213,0.62,5711365277,56,Left,5711365283,212,51.4,5711365279,140,77.0,5711365287,1,,5711365281,141,89.9,5711365275,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811879169,443,1,1,46,4,aqtkb4mgrz8c6iqfufj6qjbv9,1,77.0,89.9,2025-05-08T17:46:17.327Z,2025-05-08T18:01:32Z,85a9bmnu6fqvhlff28qm0e0a1,D. Johansen,,,5711383559,3,,5711365307,140,77.9,5711365313,213,5.01,5711365309,141,85.3,5711365311,212,3.3,5711365305,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
