id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2781538085,521,1,2,53,28,8gxd9ry2580pu1b1dd5ny9ymy,1,64.4,84.7,2025-02-27T19:09:35.703Z,2025-02-27T19:09:38Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544523741,56,Left,5544523749,213,3.04,5544523747,212,8.8,5544523743,140,56.1,5544523745,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538095,522,1,2,53,30,8gxd9ry2580pu1b1dd5ny9ymy,1,56.9,86.6,2025-02-27T19:09:37.951Z,2025-02-27T19:09:40Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544523793,140,53.0,5544523795,141,73.9,5544523791,56,Center,5544523797,212,9.6,5544523799,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538103,523,1,2,53,32,8gxd9ry2580pu1b1dd5ny9ymy,1,54.9,72.0,2025-02-27T19:09:39.903Z,2025-02-27T19:09:41Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544523837,141,82.9,5544523833,56,Left,5544523835,140,58.2,5544523841,213,1.13,5544523839,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538123,524,1,2,53,33,8gxd9ry2580pu1b1dd5ny9ymy,1,58.2,83.6,2025-02-27T19:09:41.112Z,2025-02-27T19:09:45Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544523941,56,Back,5544523949,213,3.82,5544523945,141,71.1,5544523943,140,48.1,5544523947,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538143,525,1,2,53,37,8gxd9ry2580pu1b1dd5ny9ymy,1,46.0,68.4,2025-02-27T19:09:45.504Z,2025-02-27T19:09:48Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544524051,56,Right,5544524055,141,8.9,5544524053,140,62.3,5544524061,1,,5544524059,213,5.11,5544524049,155,,5544524057,212,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538151,526,1,2,53,41,8gxd9ry2580pu1b1dd5ny9ymy,1,62.3,8.9,2025-02-27T19:09:48.799Z,2025-02-27T19:09:51Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544524081,3,,5544524091,213,2.70,5544524085,140,55.4,5544524083,56,Right,5544524089,212,8.0,5544524087,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538161,527,1,2,53,44,8gxd9ry2580pu1b1dd5ny9ymy,1,56.8,13.2,2025-02-27T19:09:51.663Z,2025-02-27T19:09:53Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544524137,213,4.60,5544524129,56,Right,5544524133,141,7.9,5544524135,212,3.6,5544524131,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538171,528,1,2,53,45,8gxd9ry2580pu1b1dd5ny9ymy,1,56.6,5.6,2025-02-27T19:09:53.287Z,2025-02-27T19:09:56Z,45dqseup0cmujyl4nprr29y0a,M. Fredslund,,,5544524203,140,44.5,5544524207,212,13.9,5544524205,141,13.8,5544524209,213,2.73,5544524201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538191,530,1,2,53,50,8gxd9ry2580pu1b1dd5ny9ymy,1,50.4,15.3,2025-02-27T19:09:58.073Z,2025-02-27T19:10:01Z,630daj1ef34rczbhng0eoncvd,M. Kiilerich,,,5544524301,155,,5544524313,213,1.30,5544524315,1,,5544524305,56,Left,5544524303,196,,5544524311,212,45.8,5544524309,141,80.2,5544524307,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538201,531,1,2,53,53,8gxd9ry2580pu1b1dd5ny9ymy,1,60.2,82.0,2025-02-27T19:10:01.438Z,2025-02-27T19:10:08Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5544524393,140,44.0,5544524395,141,69.1,5544524391,56,Back,5544524397,212,19.1,5544524399,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538209,532,1,2,54,1,8gxd9ry2580pu1b1dd5ny9ymy,0,51.2,47.6,2025-02-27T19:10:08.687Z,2025-02-27T19:10:13Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544524445,140,100.0,5544524451,213,5.92,5544524443,56,Right,5544524447,141,18.3,5544524441,155,,5544524449,212,56.0,5544524453,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538257,501,5,2,54,4,6wwwud48qahpwrfxs20334qk5,1,-1.1,76.6,2025-02-27T19:10:11.534Z,2025-02-27T19:13:40Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5544525057,233,533,5544524675,346,,5544524673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538317,533,5,2,54,4,8gxd9ry2580pu1b1dd5ny9ymy,0,101.1,23.4,2025-02-27T19:10:11.534Z,2025-02-27T19:59:02Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544525051,56,Center,5544525053,346,,5544525069,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538287,502,1,2,54,27,6wwwud48qahpwrfxs20334qk5,1,5.0,38.2,2025-02-27T19:10:34.941Z,2025-02-27T19:10:38Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544524887,141,46.4,5544524889,212,5.6,5544524883,56,Back,5544524895,237,,5544524885,140,5.6,5544524891,213,1.46,5544524881,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538301,503,1,2,54,28,6wwwud48qahpwrfxs20334qk5,1,7.7,44.6,2025-02-27T19:10:35.894Z,2025-02-27T20:03:37Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5544524969,140,9.7,5544524971,141,28.9,5544524973,212,10.9,5544524975,213,4.91,5544524967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538309,504,1,2,54,31,6wwwud48qahpwrfxs20334qk5,0,25.3,21.0,2025-02-27T19:10:39.405Z,2025-02-27T20:03:35Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544524999,56,Back,5544525007,213,5.73,5544525099,233,534,5544525001,140,27.9,5544525103,286,,5544525005,212,3.2,5544525097,236,,5544525003,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538321,534,74,2,54,31,8gxd9ry2580pu1b1dd5ny9ymy,1,61.9,74.7,2025-02-27T19:10:39.406Z,2025-02-27T20:05:29Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5544525119,233,504,5544525065,56,Center,5544525067,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538327,505,1,2,54,33,6wwwud48qahpwrfxs20334qk5,1,27.4,17.7,2025-02-27T19:10:40.534Z,2025-02-27T20:04:08Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544525123,56,Back,5544525125,140,34.4,5544525131,213,5.45,5544525127,141,5.8,5544525129,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538331,506,1,2,54,34,6wwwud48qahpwrfxs20334qk5,1,33.0,4.0,2025-02-27T19:10:41.693Z,2025-02-27T20:04:15Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5544525157,140,26.2,5544525161,212,7.7,5544525155,56,Back,5544525159,141,8.2,5544525163,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538335,507,1,2,54,35,6wwwud48qahpwrfxs20334qk5,0,29.5,2.5,2025-02-27T19:10:42.949Z,2025-02-27T20:04:41Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5544525189,213,0.00,5544525225,236,,5544525187,212,1.6,5544525181,56,Back,5544525231,286,,5544525185,141,2.5,5544576501,233,535,5544525183,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538339,535,74,2,54,35,8gxd9ry2580pu1b1dd5ny9ymy,1,65.6,84.8,2025-02-27T19:10:42.950Z,2025-02-27T20:04:41Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544525199,285,,5544525197,56,Left,5544576497,233,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538357,536,1,2,54,38,8gxd9ry2580pu1b1dd5ny9ymy,0,62.3,94.2,2025-02-27T19:10:45.583Z,2025-02-27T20:05:13Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5544525315,141,94.0,5544525317,212,8.9,5544525313,140,70.8,5544525319,213,6.27,5544525311,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538355,509,1,2,54,39,6wwwud48qahpwrfxs20334qk5,1,29.6,10.0,2025-02-27T19:10:47.293Z,2025-02-27T20:05:06Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5544525285,141,14.7,5544525287,212,10.5,5544525283,140,39.1,5544525289,213,0.31,5544525281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538359,510,1,2,54,43,6wwwud48qahpwrfxs20334qk5,0,39.5,14.7,2025-02-27T19:10:51.221Z,2025-02-27T20:04:59Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5544525329,213,5.51,5544525321,56,Back,5544525325,141,3.8,5544525327,212,10.7,5544525323,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781539461,591,43,2,54,44,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-02-27T19:10:51.638Z,2025-02-27T19:21:47Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5544532167,212,14.7,5544532613,236,0,5544532169,213,0.02,5544532165,141,93.8,5544532163,140,68.0,5544532619,286,0,5544532161,56,Left,5544533791,233,511,5544536479,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538341,508,43,2,54,44,6wwwud48qahpwrfxs20334qk5,1,0.0,0.0,2025-02-27T19:10:51.686Z,2025-02-27T19:16:52Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5544525213,213,2.60,5544531945,144,1,5544525211,212,9.7,5544525205,56,Back,5544525209,141,9.8,5544525207,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538375,537,1,2,54,47,8gxd9ry2580pu1b1dd5ny9ymy,0,67.2,85.1,2025-02-27T19:10:54.582Z,2025-02-27T20:05:17Z,db671oj1jx2uknf12t8b3s7x0,M. Coşkun,,,5544525391,213,0.28,5544577265,233,511,5544525385,140,71.3,5544525383,56,Left,5544525389,212,4.5,5544536785,236,,5544536791,286,,5544525387,141,86.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538371,511,74,2,54,47,6wwwud48qahpwrfxs20334qk5,1,43.0,4.0,2025-02-27T19:10:54.583Z,2025-02-27T20:05:17Z,65g5cfsdr10378yvmkpm19444,A. Dahl,,,5544577291,233,537,5544525369,285,,5544525367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538493,543,1,2,54,49,8gxd9ry2580pu1b1dd5ny9ymy,1,58.4,77.5,2025-02-27T19:10:56.918Z,2025-02-27T19:23:29Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544525975,140,62.3,5544525973,56,Center,5544525977,141,61.1,5544525981,213,5.06,5544525979,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538517,544,1,2,54,50,8gxd9ry2580pu1b1dd5ny9ymy,1,60.4,47.7,2025-02-27T19:10:57.853Z,2025-02-27T20:04:23Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544526115,212,21.3,5544526113,141,74.8,5544526111,140,70.5,5544526109,56,Center,5544526117,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538393,539,1,2,54,51,8gxd9ry2580pu1b1dd5ny9ymy,0,79.9,83.8,2025-02-27T19:10:59.454Z,2025-02-27T19:24:00Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5544525485,140,87.6,5544525483,56,Center,5544525491,213,5.56,5544539691,155,,5544525487,141,73.3,5544525489,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538405,512,8,2,54,52,6wwwud48qahpwrfxs20334qk5,1,24.2,21.5,2025-02-27T19:11:00.013Z,2025-02-27T19:24:08Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544539725,15,,5544525525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538417,513,4,2,54,54,6wwwud48qahpwrfxs20334qk5,1,23.8,22.2,2025-02-27T19:11:02.430Z,2025-02-27T19:58:28Z,y4dl1rer075c9wz6zhx7skbt,O. Buch,,,5544525575,152,,5544525573,56,Back,5544525571,295,,5544525569,13,,5544525611,233,540,5544525577,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538413,540,4,2,54,54,8gxd9ry2580pu1b1dd5ny9ymy,0,76.2,77.8,2025-02-27T19:11:02.431Z,2025-02-27T19:58:28Z,dm6xpphbyyooqriwaambi7njd,F. Krogstad,,,5544525599,13,,5544525601,295,,5544525623,233,513,5544525603,56,Center,5544525605,152,,5544525607,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538491,514,1,2,55,15,6wwwud48qahpwrfxs20334qk5,1,33.0,31.0,2025-02-27T19:11:22.766Z,2025-02-27T19:11:32Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5544525949,5,,5544525957,141,55.2,5544525959,212,17.8,5544525955,140,26.5,5544525953,56,Back,5544525961,213,1.96,5544525951,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538503,515,1,2,55,24,6wwwud48qahpwrfxs20334qk5,1,34.7,69.0,2025-02-27T19:11:31.910Z,2025-02-27T19:11:35Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544526055,56,Back,5544526061,212,19.5,5544526057,140,44.0,5544526063,213,1.05,5544526059,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538511,516,1,2,55,27,6wwwud48qahpwrfxs20334qk5,0,44.0,93.8,2025-02-27T19:11:35.151Z,2025-02-27T19:11:36Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544526093,141,68.2,5544526095,212,48.2,5544526091,140,86.8,5544526097,213,5.91,5544526087,155,,5544526089,56,Center,5544526099,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538547,546,1,2,55,33,8gxd9ry2580pu1b1dd5ny9ymy,1,13.4,46.3,2025-02-27T19:11:41.102Z,2025-02-27T19:26:36Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5544526249,140,28.5,5544526247,56,Back,5544542603,123,,5544526253,212,23.0,5544526255,213,0.81,5544526251,141,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538559,547,1,2,55,38,8gxd9ry2580pu1b1dd5ny9ymy,0,28.1,67.8,2025-02-27T19:11:46.247Z,2025-02-27T19:11:47Z,a30gduuv9d1s4pkthgu2jhyol,D. Stenderup,,,5544526317,56,Center,5544526319,140,66.7,5544526327,1,,5544526315,155,,5544526321,141,35.1,5544526323,212,46.2,5544526325,213,5.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538585,517,1,2,55,43,6wwwud48qahpwrfxs20334qk5,0,27.4,59.6,2025-02-27T19:11:50.671Z,2025-02-27T19:29:44Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544526497,213,5.97,5544526487,157,,5544526489,56,Back,5544526499,1,,5544526493,141,49.3,5544526495,212,22.7,5544526491,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538669,549,1,2,55,46,8gxd9ry2580pu1b1dd5ny9ymy,0,65.4,38.0,2025-02-27T19:11:54.374Z,2025-02-27T20:04:12Z,9tt9eo9bsff7dp7aqjal1obo4,F. Høgh,,,5544527021,140,58.9,5544527025,212,6.8,5544527023,141,38.6,5544527017,3,,5544527027,213,3.08,5544527019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538657,548,83,2,55,48,8gxd9ry2580pu1b1dd5ny9ymy,0,53.8,49.6,2025-02-27T19:11:55.606Z,2025-02-27T20:04:17Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544527335,399,ayxi2m0g0pm6rl1ba5pto66z9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538591,519,1,2,55,50,6wwwud48qahpwrfxs20334qk5,1,48.8,48.7,2025-02-27T19:11:57.597Z,2025-02-27T20:01:16Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5544526515,56,Back,5544526521,212,13.1,5544526517,140,41.0,5544526523,213,4.04,5544526519,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538597,520,1,2,55,51,6wwwud48qahpwrfxs20334qk5,1,41.0,32.7,2025-02-27T19:11:59.301Z,2025-02-27T20:01:15Z,7ztdirfvd9d0x2yw1v051xzbo,W. Madsen,,,5544526549,141,40.3,5544526553,213,1.27,5544526551,212,5.4,5544526545,56,Back,5544526547,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538601,521,1,2,55,52,6wwwud48qahpwrfxs20334qk5,1,40.6,42.2,2025-02-27T19:12:00.326Z,2025-02-27T19:29:09Z,7rt4wpc0qphwnvhn8jeazesfe,F. Winther,,,5544526577,213,3.42,5544526571,140,30.3,5544526569,56,Back,5544526575,212,11.3,5544526573,141,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538605,522,1,2,55,53,6wwwud48qahpwrfxs20334qk5,1,30.1,37.6,2025-02-27T19:12:00.919Z,2025-02-27T19:29:07Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544526599,141,61.7,5544526601,212,24.5,5544526603,213,0.73,5544526597,140,47.4,5544526595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538613,523,1,2,55,53,6wwwud48qahpwrfxs20334qk5,1,47.5,61.8,2025-02-27T19:12:01.135Z,2025-02-27T19:12:05Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544526647,140,32.1,5544526651,212,16.5,5544526645,56,Back,5544526653,213,2.93,5544526649,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538627,524,1,2,55,58,6wwwud48qahpwrfxs20334qk5,1,30.6,62.6,2025-02-27T19:12:05.733Z,2025-02-27T19:12:08Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544526713,56,Back,5544526717,141,48.4,5544526721,213,3.56,5544526715,140,9.8,5544526719,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538675,525,1,2,56,9,6wwwud48qahpwrfxs20334qk5,1,23.8,56.4,2025-02-27T19:12:16.902Z,2025-02-27T19:12:23Z,eiy7fhqxdx3ypg4dq4454hpbe,V. Birksø,,,5544527045,56,Back,5544527051,212,31.3,5544527047,140,40.4,5544527049,141,94.7,5544527053,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538677,526,3,2,56,15,6wwwud48qahpwrfxs20334qk5,0,40.8,94.8,2025-02-27T19:12:22.677Z,2025-02-27T19:12:30Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5544527061,56,Back,5544527153,233,550,5544527063,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538695,550,7,2,56,15,8gxd9ry2580pu1b1dd5ny9ymy,1,59.2,5.2,2025-02-27T19:12:22.678Z,2025-02-27T20:04:18Z,4oxf446ya7jwulq6hxlp8r36d,J. Gemmer,,,5544527141,167,,5544527143,56,Right,5544527147,233,526,5544527145,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538697,527,5,2,56,15,6wwwud48qahpwrfxs20334qk5,1,42.5,101.0,2025-02-27T19:12:23.486Z,2025-02-27T19:59:03Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5544527157,347,,5544527155,56,Back,5544527195,233,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538705,551,5,2,56,15,8gxd9ry2580pu1b1dd5ny9ymy,0,57.5,-1.0,2025-02-27T19:12:23.486Z,2025-02-27T19:59:03Z,dncrhma6gwcn6pxiu7hfc6qz8,A. Smed,,,5544527211,233,527,5544527189,56,Right,5544527191,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538711,528,1,2,56,20,6wwwud48qahpwrfxs20334qk5,1,42.0,100.0,2025-02-27T19:12:27.535Z,2025-02-27T19:12:31Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5544527217,56,Back,5544527219,140,37.1,5544527221,141,87.1,5544527215,107,,5544527225,213,4.23,5544527223,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538717,529,1,2,56,23,6wwwud48qahpwrfxs20334qk5,1,36.8,60.8,2025-02-27T19:12:31.326Z,2025-02-27T19:12:32Z,4bojyjyvkdgm1lss6n37q2t5g,D. Kristjánsson,,,5544527249,212,14.2,5544527243,56,Back,5544527247,141,59.3,5544527245,140,23.3,5544527251,213,3.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538721,530,1,2,56,25,6wwwud48qahpwrfxs20334qk5,1,23.3,59.1,2025-02-27T19:12:32.725Z,2025-02-27T19:12:33Z,b1kyjkhaaiw32cb4bubbpm7tg,J. Kudsk,,,5544527263,213,1.21,5544527259,141,72.3,5544527255,56,Back,5544527261,212,9.6,5544527257,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538727,531,1,2,56,26,6wwwud48qahpwrfxs20334qk5,1,25.9,74.1,2025-02-27T19:12:33.582Z,2025-02-27T19:12:36Z,3od63zrf6cay4d6ync9i2iuqc,F. Rieper,,,5544527307,141,94.4,5544527309,212,19.3,5544527305,140,38.8,5544527303,56,Back,5544527313,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538743,532,1,2,56,29,6wwwud48qahpwrfxs20334qk5,1,39.1,94.1,2025-02-27T19:12:37.197Z,2025-02-27T19:12:41Z,ayxi2m0g0pm6rl1ba5pto66z9,G. Marcussen,,,5544527459,141,81.7,5544527463,213,4.55,5544527455,56,Back,5544527457,140,37.8,5544527461,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781538751,552,43,2,56,33,8gxd9ry2580pu1b1dd5ny9ymy,1,0.0,0.0,2025-02-27T19:12:41.005Z,2025-02-27T19:12:45Z,9r07ooissj5mz15g87x5rmbx1,C. Jakobsen,,,5544527507,285,0,5544527563,144,7,5544527505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
