id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/16/value
2751891673,832,13,2,85,54,dbl7ir1qugqz8nvp1vzn8im50,1,93.2,37.6,2024-11-25T19:16:38.269Z,2024-11-25T19:16:45Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5383490829,230,99.1,5383490831,231,46.9,5383490525,17,,5383490825,102,47.9,5383490715,328,,5383490817,29,,5383490709,25,,5383490827,103,63.9,5383490815,74,,5383490821,55,830,5383490711,15,,5383490819,154,,5383490527,56,,,,,,,,,,Center,,,,,,,,,,,
2751891821,769,5,2,85,55,7gkglopz9cjsysn2u6sbhuvc5,1,-1.2,51.0,2024-11-25T19:16:39.294Z,2024-11-25T19:39:26Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5383491499,233,833,5383491461,56,Back,5383491463,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891675,833,5,2,85,55,dbl7ir1qugqz8nvp1vzn8im50,0,101.2,49.0,2024-11-25T19:16:39.294Z,2024-11-25T19:39:26Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5383490555,346,,5383490553,56,Center,5383491517,233,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891919,770,1,2,86,28,7gkglopz9cjsysn2u6sbhuvc5,0,4.4,58.1,2024-11-25T19:17:12.888Z,2024-11-25T19:17:16Z,64vlnkuqfh7rnymg8qku8amwa,L. Schulz,,,5383492023,1,,5383492011,124,,5383492015,140,67.2,5383492021,213,0.31,5383492013,56,Left,5383492019,212,69.2,5383492025,74,,5383492017,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891993,774,43,2,86,33,7gkglopz9cjsysn2u6sbhuvc5,1,0.0,0.0,2024-11-25T19:17:17.279Z,2024-11-25T19:20:07Z,,,,,5383492751,56,Left,5383499755,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891947,834,1,2,86,33,dbl7ir1qugqz8nvp1vzn8im50,1,23.1,28.9,2024-11-25T19:17:17.494Z,2024-11-25T19:17:19Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5383492175,3,,5383492183,212,7.0,5383492177,56,Back,5383492181,141,31.2,5383492179,140,29.6,5383492185,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891955,835,61,2,86,33,dbl7ir1qugqz8nvp1vzn8im50,1,29.6,31.2,2024-11-25T19:17:17.766Z,2024-11-25T19:31:10Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383492221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891961,836,50,2,86,34,dbl7ir1qugqz8nvp1vzn8im50,1,31.6,20.8,2024-11-25T19:17:18.318Z,2024-11-25T19:38:18Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5383492261,285,,5383492259,56,Back,5383492331,233,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891939,771,7,2,86,34,7gkglopz9cjsysn2u6sbhuvc5,0,68.4,79.2,2024-11-25T19:17:18.319Z,2024-11-25T19:38:18Z,78iynnu6cnznv6fxpo4br4mlm,V. Mpindi,,,5383492297,286,,5383492291,233,836,5383492113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891977,837,3,2,86,36,dbl7ir1qugqz8nvp1vzn8im50,0,27.6,8.8,2024-11-25T19:17:20.534Z,2024-11-25T19:34:16Z,e42jh6bbwn4aybdnysonrvutx,L. Owusu,,,5383533817,233,772,5383528201,56,Back,5383528203,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891959,772,7,2,86,36,7gkglopz9cjsysn2u6sbhuvc5,0,72.4,91.2,2024-11-25T19:17:20.535Z,2024-11-25T19:33:40Z,ju24rgwcctj5yizl54o91gfe,S. Borgelin,,,5383492237,56,Left,5383492239,286,,5383533835,233,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891981,838,1,2,86,37,dbl7ir1qugqz8nvp1vzn8im50,0,30.8,17.0,2024-11-25T19:17:22.118Z,2024-11-25T19:34:09Z,80s55a7uw8kypoikefwhtdm5m,M. Fenger,,,5383534925,141,16.6,5383534933,236,,5383534939,286,,5383528737,56,Back,5383534927,212,3.9,5383534935,233,773,5383534929,213,6.21,5383534923,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891979,773,74,2,86,37,7gkglopz9cjsysn2u6sbhuvc5,1,63.9,95.1,2024-11-25T19:17:22.119Z,2024-11-25T19:34:08Z,bvw5oc4c040ey5dt5wn0choiy,G. Mortensen,,,5383534943,233,838,5383492361,285,,5383492359,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751891999,840,1,2,86,39,dbl7ir1qugqz8nvp1vzn8im50,1,33.9,28.3,2024-11-25T19:17:23.485Z,2024-11-25T19:17:25Z,97xbmht3t4t1p9iu6598oq7l5,A. Manneh,,,5383492469,56,Back,5383492473,141,18.6,5383492471,140,10.8,5383492477,213,3.41,5383492475,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751892041,841,1,2,86,42,dbl7ir1qugqz8nvp1vzn8im50,1,10.2,28.2,2024-11-25T19:17:27.085Z,2024-11-25T19:17:29Z,4clmd8g8jogdfvauhijd7n55h,V. Myhra,,,5383492675,213,5.76,5383492667,56,Back,5383492671,141,24.7,5383492669,140,14.1,5383492673,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751892089,842,1,2,86,45,dbl7ir1qugqz8nvp1vzn8im50,1,18.5,26.8,2024-11-25T19:17:29.413Z,2024-11-25T19:17:36Z,wrckom9vy4352nos44600ydw,T. Slotsager,,,5383492943,140,28.7,5383492949,213,1.12,5383492947,212,24.4,5383492941,56,Back,5383492945,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751892121,843,1,2,86,52,dbl7ir1qugqz8nvp1vzn8im50,1,45.0,69.6,2024-11-25T19:17:36.397Z,2024-11-25T19:17:40Z,eq15hjcxpdrl5vca2q7s4tr3e,M. Ivančević,,,5383493155,213,0.39,5383493149,140,55.8,5383493151,141,76.4,5383493147,56,Center,5383493153,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751892125,844,4,2,86,53,dbl7ir1qugqz8nvp1vzn8im50,1,59.6,75.6,2024-11-25T19:17:37.221Z,2024-11-25T19:31:40Z,2z8u8kyv91shp0la8alkn6kus,M. Ejdum,,,5383493181,56,Center,5383528891,295,,5383493179,13,,5383503739,233,775,5383493183,152,,5383493187,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751892205,775,4,2,86,53,7gkglopz9cjsysn2u6sbhuvc5,0,40.4,24.4,2024-11-25T19:17:37.222Z,2024-11-25T19:31:41Z,duahzgqspyuy2gu31u3s8ky96,M. Lassen,,,5383493737,152,,5383493739,285,,5383493733,295,,5383493735,56,Back,5383493731,13,,5383503769,233,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
